
[00:00:00.000 --> 00:00:05.400]  剛纔那段經文是講到耶穌和當時的宗教領袖的衝突
[00:02:23.640 --> 00:02:27.840]  或者他的樣子還要是很陰險
[00:02:27.840 --> 00:02:30.720]  耶穌身處在一個充滿敵意的環境
[00:02:30.720 --> 00:02:32.720]  周圍的人長期盯着他
[00:02:32.720 --> 00:02:33.760]  看看如何對付他
[00:02:33.760 --> 00:02:39.280]  但耶穌沒有被這種敵意嚇到
[00:02:39.280 --> 00:02:41.040]  他在智慧地反問
[00:02:41.040 --> 00:02:43.320]  他說如果在安息日
[00:02:43.320 --> 00:02:45.680]  有一隻羊掉進坑裏
[00:02:45.680 --> 00:02:49.920]  你會不會讓他留在裏面一天不把他拉回來
[00:02:49.920 --> 00:02:51.920]  這個問題其實每個人都懂得回答
[00:02:51.920 --> 00:02:53.520]  因爲猶太人都不會這樣做
[00:02:53.520 --> 00:02:56.200]  猶太人是一定會把羊拉回來
[00:02:56.200 --> 00:02:58.120]  這是他們的慣例
[00:02:58.120 --> 00:03:02.520]  律法也沒有禁止他們這樣做
[00:03:02.520 --> 00:03:03.960]  接着耶穌就說
[00:03:03.960 --> 00:03:06.840]  人比羊更加的貴重
[00:03:06.840 --> 00:03:08.160]  如果可以救一隻羊
[00:03:08.160 --> 00:03:11.040]  爲什麼安息日不可以救一個人呢
[00:03:11.040 --> 00:03:15.200]  所以在安息日做善事是可以的
[00:03:15.200 --> 00:03:20.000]  安息日的設立是爲了人和牲畜都可以休息
[00:03:20.000 --> 00:03:21.120]  是爲了人的好處
[00:03:21.120 --> 00:03:24.560]  出發點本身就是善良和愛
[00:03:24.560 --> 00:03:26.880]  而不是限制人如何生活
[00:03:26.880 --> 00:03:29.520]  更加不應該違反行善的原則
[00:03:29.520 --> 00:03:34.640]  所以耶穌在這裏不是刻意公然跟他們做對抗
[00:03:34.640 --> 00:03:36.960]  而是他反對的是
[00:03:36.960 --> 00:03:39.440]  這些條例很自相矛盾
[00:03:39.440 --> 00:03:40.520]  很本末倒置
[00:03:40.520 --> 00:03:42.800]  甚至很違反人性
[00:03:42.800 --> 00:03:47.920]  而他心裏很憐憫地去幫助痛苦裏面的人
[00:03:47.920 --> 00:03:53.960]  可惜這些法例偏偏是法利塞人最大的資本
[00:03:53.960 --> 00:03:57.440]  他們平時爲什麼可以控制這麼多民衆呢
[00:03:57.440 --> 00:04:00.000]  就是因爲他手裏有很多這些宗教條例
[00:04:00.000 --> 00:04:02.080]  以至所有人必須遵守
[00:04:02.080 --> 00:04:04.400]  聽命於他們
[00:04:04.400 --> 00:04:05.560]  說完這句話
[00:04:05.560 --> 00:04:09.160]  耶穌就吩咐殘障的人伸出手來
[00:04:09.160 --> 00:04:11.440]  就醫好了他的手
[00:04:11.440 --> 00:04:15.200]  耶穌明知道法利塞人是蒐集他的罪證用來對付他
[00:04:15.200 --> 00:04:21.400]  他也敢公然在這裏去表達他自己覺得對的立場
[00:04:21.400 --> 00:04:22.920]  即時的醫治
[00:04:22.920 --> 00:04:25.600]  他也沒有退縮
[00:04:25.600 --> 00:04:28.640]  這是一份很大的勇氣
[00:04:28.640 --> 00:04:30.960]  這個看起來很勇敢
[00:04:30.960 --> 00:04:33.640]  很勇於在反對裏面
[00:04:33.640 --> 00:04:36.840]  去做一件正確而且善良的事
[00:04:36.840 --> 00:04:38.400]  不怕惹來麻煩
[00:04:38.400 --> 00:04:40.720]  甚至可能是報復
[00:04:40.720 --> 00:04:42.680]  如果換我們也會問
[00:04:42.680 --> 00:04:45.200]  其實耶穌我們識事靈人
[00:04:45.200 --> 00:04:45.880]  不要搞那麼多
[00:04:45.880 --> 00:04:47.000]  你也是想醫好他
[00:04:47.000 --> 00:04:48.120]  那你隔一天
[00:04:48.120 --> 00:04:49.200]  你明天去醫他也行
[00:04:49.200 --> 00:04:51.800]  他又不是今天手就立刻這樣
[00:04:51.800 --> 00:04:53.640]  不需要那麼激動
[00:04:53.640 --> 00:04:54.680]  其實明天做
[00:04:54.680 --> 00:04:55.560]  我們又醫到人
[00:04:55.560 --> 00:04:56.320]  又不用衝突
[00:04:56.320 --> 00:04:58.320]  多好呢
[00:04:58.320 --> 00:05:00.920]  爲什麼耶穌要選擇這一刻
[00:05:00.920 --> 00:05:04.840]  公然去做一個這樣的反對呢
[00:05:04.840 --> 00:05:08.280]  我相信除了因爲他想醫好這個人
[00:05:08.280 --> 00:05:11.040]  他也想法利塞人有機會
[00:05:11.040 --> 00:05:13.880]  去反省他們自己所做的事
[00:05:13.880 --> 00:05:15.360]  而有所改變
[00:05:15.360 --> 00:05:18.160]  我相信耶穌不是將他們看爲
[00:05:18.160 --> 00:05:21.720]  一些對手或者一些敵人
[00:05:21.720 --> 00:05:25.320]  他要去反對或者要和他去抗衡
[00:05:25.320 --> 00:05:27.760]  耶穌其實將這羣法利塞人
[00:05:27.760 --> 00:05:31.880]  看爲他服侍的其中一些對象
[00:05:31.880 --> 00:05:32.880]  其實如果你這樣看
[00:05:32.880 --> 00:05:33.800]  你就會解釋到
[00:05:33.800 --> 00:05:35.920]  爲什麼耶穌會一次又一次
[00:05:35.920 --> 00:05:37.160]  出現在聖殿
[00:05:37.160 --> 00:05:38.160]  出現在會堂
[00:05:38.160 --> 00:05:41.040]  甚至出現在法利塞人他們的家
[00:05:41.040 --> 00:05:42.880]  和他們經常交流
[00:05:42.880 --> 00:05:45.480]  又和他們喫飯聊天
[00:05:45.480 --> 00:05:47.720]  甚至去回答他們那些
[00:05:47.720 --> 00:05:51.840]  擺明是陷害和惡意的問題
[00:05:51.840 --> 00:05:55.880]  其實是耶穌每一次都是帶着愛
[00:05:55.880 --> 00:05:57.680]  去嘗試給機會
[00:05:57.680 --> 00:05:59.720]  嘗試去挽回他們
[00:05:59.720 --> 00:06:01.840]  挽回他們的心靈
[00:06:01.840 --> 00:06:04.600]  正如主對猶大也是一樣
[00:06:04.600 --> 00:06:07.080]  就算明知對方會出賣自己
[00:06:07.080 --> 00:06:09.360]  耶穌一直都當他是自己人
[00:06:09.360 --> 00:06:11.440]  留他在身邊
[00:06:11.440 --> 00:06:15.080]  給機會他迴轉
[00:06:15.080 --> 00:06:18.560]  馬福音同樣有記述這件事
[00:06:18.560 --> 00:06:21.320]  他寫到耶穌又問衆人
[00:06:21.320 --> 00:06:23.480]  在安息日行善行惡
[00:06:23.480 --> 00:06:25.080]  救命害命
[00:06:25.080 --> 00:06:26.720]  哪一件事是合法的呢?
[00:06:26.720 --> 00:06:28.120]  他們都不出聲
[00:06:28.120 --> 00:06:30.920]  耶穌就怒目橫視他們
[00:06:30.920 --> 00:06:34.760]  因爲他們的心剛硬而憂傷
[00:06:34.760 --> 00:06:38.920]  你看到耶穌的心腸是怎樣
[00:06:38.920 --> 00:06:41.200]  耶穌對他們有期望
[00:06:41.200 --> 00:06:43.800]  所以纔會生氣纔會傷心
[00:06:43.800 --> 00:06:44.760]  在耶穌眼中
[00:06:44.760 --> 00:06:47.680]  其實每一次的交流對話
[00:06:47.680 --> 00:06:50.440]  都是一次希望他們迴轉
[00:06:50.440 --> 00:06:51.920]  醒悟的機會
[00:06:51.920 --> 00:06:57.040]  只可惜每一次都未能如願
[00:06:57.040 --> 00:06:58.880]  法利塞人這次都沒有改變
[00:06:58.880 --> 00:07:01.320]  他們聽不進耶穌所說的話
[00:07:01.320 --> 00:07:04.040]  只是被祂的言行很激怒
[00:07:04.040 --> 00:07:06.240]  然後就忽就離去
[00:07:06.240 --> 00:07:08.400]  他們一出去就商量
[00:07:08.400 --> 00:07:11.840]  如何去殺害耶穌
[00:07:11.840 --> 00:07:17.520]  耶穌卻是在這麼充滿敵意的環境裏面
[00:07:17.520 --> 00:07:20.560]  繼續祂的服侍和使命
[00:07:20.560 --> 00:07:24.720]  其實這也是另一種勇氣
[00:07:24.720 --> 00:07:26.960]  祂沒有被敵人嚇怕
[00:07:26.960 --> 00:07:29.720]  祂不會因爲害怕這些罪名
[00:07:29.720 --> 00:07:31.240]  或者這些不好的後果
[00:07:31.240 --> 00:07:36.240]  放棄了祂對良善、對真理、對正直的堅持
[00:07:36.240 --> 00:07:39.840]  和祂的使命
[00:07:39.840 --> 00:07:42.560]  所以剛纔經文說到
[00:07:42.560 --> 00:07:44.040]  祂繼續出去
[00:07:44.040 --> 00:07:48.240]  就繼續去醫治其他人
[00:07:48.240 --> 00:07:51.360]  繼續做好其他祂的使命裏面的工作
[00:07:51.360 --> 00:07:53.520]  不讓這羣人影響祂
[00:07:53.520 --> 00:07:55.160]  但一件事在耶穌身上
[00:07:55.160 --> 00:07:57.720]  或者對我們有更大的提醒
[00:07:57.720 --> 00:08:01.280]  就是祂沒有將和巴里塞人的對抗
[00:08:01.280 --> 00:08:04.760]  看爲祂很重要的責任
[00:08:04.760 --> 00:08:06.640]  祂不是爲敵人而活
[00:08:06.640 --> 00:08:07.240]  或者這麼說
[00:08:07.240 --> 00:08:09.840]  其實祂沒有將他們看爲敵人
[00:08:09.840 --> 00:08:13.800]  祂是在反對的裏面繼續實踐
[00:08:13.800 --> 00:08:15.240]  天父給祂的使命
[00:08:15.240 --> 00:08:18.680]  祂不容讓反對的人帶走祂的方向
[00:08:18.680 --> 00:08:22.840]  祂清楚知道祂要爲人生命得改變而活
[00:08:22.840 --> 00:08:24.560]  祂繼續去醫治教導
[00:08:24.560 --> 00:08:26.280]  祂沒有失焦
[00:08:26.280 --> 00:08:29.440]  祂知道對抗不是祂離世界最大的目的
[00:08:29.440 --> 00:08:30.960]  祂不是要打倒這羣人
[00:08:30.960 --> 00:08:33.400]  祂是要去改變人生
[00:08:33.400 --> 00:08:36.280]  這是爲什麼祂可以一直這麼勇敢
[00:08:36.280 --> 00:08:41.160]  不怕身處在敵對環境的原因
[00:08:41.160 --> 00:08:44.440]  其實正正是因爲耶穌的動機不是出自對抗
[00:08:44.440 --> 00:08:47.160]  祂纔可以身處在敵對環境
[00:08:47.160 --> 00:08:48.960]  如果你一心只對抗的話
[00:08:48.960 --> 00:08:50.320]  其實你很累
[00:08:50.320 --> 00:08:52.080]  不長久
[00:08:52.080 --> 00:08:54.080]  你很快就會無力感
[00:08:54.080 --> 00:08:54.920]  爲什麼呢?
[00:08:54.920 --> 00:08:58.280]  如果用你身邊關係的例子你就會明白
[00:08:58.280 --> 00:09:01.440]  如果一對夫婦
[00:09:01.440 --> 00:09:02.880]  可能情侶或朋友
[00:09:02.880 --> 00:09:04.760]  甚至工作的同事
[00:09:04.760 --> 00:09:08.200]  如果生活上的目的是互相對抗
[00:09:08.200 --> 00:09:10.280]  指責對方的不善
[00:09:10.280 --> 00:09:11.920]  互相推卸責任
[00:09:11.920 --> 00:09:15.320]  你知道這個關係是不會維持很久的
[00:09:15.320 --> 00:09:16.800]  因爲人會很累
[00:09:16.800 --> 00:09:20.600]  沒有人喜歡每天互相對抗
[00:09:20.600 --> 00:09:25.680]  久而久之你就會放棄,然後你會離開
[00:09:25.680 --> 00:09:29.200]  唯有如果出發點是愛
[00:09:29.200 --> 00:09:31.120]  雖然之間可能有誤會
[00:09:31.120 --> 00:09:32.520]  彼此有做錯
[00:09:32.520 --> 00:09:34.160]  或者會有衝突
[00:09:34.160 --> 00:09:36.440]  但你都會因爲愛而堅持下去
[00:09:36.440 --> 00:09:39.680]  你會努力嘗試去改變整件事
[00:09:39.680 --> 00:09:42.880]  耶穌可以這麼勇敢堅持祂的使命
[00:09:42.880 --> 00:09:44.600]  堅持去服侍
[00:09:44.600 --> 00:09:46.160]  祂面對敵對的勢力
[00:09:46.160 --> 00:09:46.960]  祂都不退縮
[00:09:46.960 --> 00:09:49.720]  因爲祂的動機是愛
[00:09:49.720 --> 00:09:51.600]  而不是恨
[00:09:51.600 --> 00:09:53.200]  當你心裏面有愛
[00:09:53.200 --> 00:09:54.880]  是正直良善
[00:09:54.880 --> 00:09:57.680]  你自然就會是一個勇敢的人
[00:09:57.680 --> 00:09:58.880]  中國人有一句話
[00:09:58.880 --> 00:10:00.360]  勇者無懼
[00:10:00.360 --> 00:10:02.200]  當你心胸是坦蕩的時候
[00:10:02.200 --> 00:10:03.800]  人生就沒有什麼恐懼
[00:10:03.800 --> 00:10:07.760]  你自然可以自身危險和敵意的環境
[00:10:07.760 --> 00:10:10.720]  繼續生活下去
[00:10:10.720 --> 00:10:14.080]  女性天生比男士柔弱些
[00:10:14.080 --> 00:10:15.920]  所以有句話
[00:10:15.920 --> 00:10:16.880]  不知道大家有沒有聽過
[00:10:16.880 --> 00:10:18.960]  叫爲母則剛
[00:10:18.960 --> 00:10:21.120]  就是當女性在在
[00:10:21.120 --> 00:10:25.240]  你未成爲別人的太太和媽媽之前
[00:10:25.240 --> 00:10:26.440]  你有沒有這個體會
[00:10:26.440 --> 00:10:27.760]  你做女生的時候
[00:10:27.760 --> 00:10:29.560]  有些事情碰到也不行
[00:10:29.560 --> 00:10:30.600]  這件事又害怕
[00:10:30.600 --> 00:10:31.960]  那件事又怕
[00:10:31.960 --> 00:10:33.600]  好像很脆弱
[00:10:33.600 --> 00:10:35.120]  但是當你結婚
[00:10:35.120 --> 00:10:37.040]  甚至有了兒女之後
[00:10:37.040 --> 00:10:38.600]  你爲了你所愛的兒女
[00:10:38.600 --> 00:10:40.040]  你變得很勇敢
[00:10:40.040 --> 00:10:42.240]  你變得很剛強
[00:10:42.240 --> 00:10:45.120]  其實你發揮你的很強的力量
[00:10:45.120 --> 00:10:46.920]  去保護他們
[00:10:46.920 --> 00:10:50.720]  你去付出是因爲背後有一份愛
[00:10:50.720 --> 00:10:51.840]  不要只說女生
[00:10:51.840 --> 00:10:53.320]  其實男生也是
[00:10:53.320 --> 00:10:56.120]  我相信
[00:10:56.120 --> 00:10:58.480]  當你成爲丈夫和爸爸的時候
[00:10:58.480 --> 00:11:00.360]  你都會變得很勇敢
[00:11:00.360 --> 00:11:02.880]  去保護你的家人
[00:11:02.880 --> 00:11:06.760]  我記得我爸爸也是一個很溫和善良的人
[00:11:06.760 --> 00:11:08.000]  我從小觀察
[00:11:08.000 --> 00:11:11.240]  我發現他除了在家被我媽罵之外
[00:11:11.240 --> 00:11:13.560]  他在外面基本上是一致好評的
[00:11:13.560 --> 00:11:14.920]  他很溫文
[00:11:14.920 --> 00:11:16.040]  他很熱心幫人
[00:11:16.040 --> 00:11:18.200]  而且他也不發脾氣
[00:11:18.200 --> 00:11:19.200]  直到有一次
[00:11:19.200 --> 00:11:20.800]  我小學的時候
[00:11:20.800 --> 00:11:22.640]  一家人在逛街
[00:11:22.640 --> 00:11:26.320]  我突然發現我爸爸很大聲的在店裏跟人爭執
[00:11:26.320 --> 00:11:27.400]  甚至有點推撞
[00:11:27.400 --> 00:11:28.160]  嚇死我了
[00:11:28.160 --> 00:11:30.440]  我真的沒見過這個場面
[00:11:30.440 --> 00:11:32.440]  過了一會兒
[00:11:32.440 --> 00:11:35.320]  那個人和我爸爸衝突的人就走了
[00:11:35.320 --> 00:11:37.680]  他就帶着我們離開店裏
[00:11:37.680 --> 00:11:39.360]  我慢慢才發現
[00:11:39.360 --> 00:11:41.000]  原來那個人
[00:11:41.000 --> 00:11:43.760]  偷偷地摸我媽
[00:11:43.760 --> 00:11:46.160]  甚至粗言穢語地侮辱她
[00:11:46.160 --> 00:11:48.920]  我爸爸就挺身而出去保護她
[00:11:48.920 --> 00:11:52.560]  就把那個人趕走了
[00:11:52.560 --> 00:11:54.200]  印象中
[00:11:54.200 --> 00:11:57.280]  第二次我爸爸對外人態度很強硬
[00:11:57.280 --> 00:12:00.080]  現在我媽後期身體很虛弱
[00:12:00.080 --> 00:12:02.000]  要住在醫院
[00:12:02.000 --> 00:12:06.240]  他不忍心讓我媽全天被綁在牀上
[00:12:06.240 --> 00:12:06.920]  很痛苦
[00:12:06.920 --> 00:12:08.520]  跟護士談過很多次
[00:12:08.520 --> 00:12:10.320]  都沒辦法解決
[00:12:10.320 --> 00:12:12.760]  他就跟我說
[00:12:12.760 --> 00:12:15.040]  其實醫院還沒醫到什麼
[00:12:15.040 --> 00:12:15.760]  還是等
[00:12:15.760 --> 00:12:17.280]  不如我們就走
[00:12:17.280 --> 00:12:18.480]  我們簽字
[00:12:18.480 --> 00:12:20.360]  帶媽媽回家
[00:12:20.360 --> 00:12:23.600]  我們兩個就推着輪椅接着我媽回家
[00:12:23.600 --> 00:12:26.160]  我想很正常的想法是要
[00:12:26.160 --> 00:12:28.800]  他獨力去照顧一個四肢無力的人
[00:12:28.800 --> 00:12:30.640]  其實是很難很辛苦的事
[00:12:30.640 --> 00:12:33.240]  在醫院裏面是應該最好的做法
[00:12:33.240 --> 00:12:36.320]  但我爸爸見到的是受苦的太太
[00:12:36.320 --> 00:12:37.720]  他寧願自己辛苦一點
[00:12:37.720 --> 00:12:39.440]  親手去照顧
[00:12:39.440 --> 00:12:42.800]  因着愛我見到他那份很堅強
[00:12:42.800 --> 00:12:44.480]  很堅定的勇氣
[00:12:44.480 --> 00:12:46.720]  所以當你心裏面有愛
[00:12:46.720 --> 00:12:49.400]  你會變得很勇敢
[00:12:49.400 --> 00:12:52.280]  相同耶穌的勇敢
[00:12:52.280 --> 00:12:54.960]  其實是源自祂對世人
[00:12:54.960 --> 00:12:58.960]  世界的愛和憐憫
[00:12:58.960 --> 00:13:03.040]  耶穌見到這個人一手撫肝的痛苦
[00:13:03.040 --> 00:13:07.280]  祂見到法利塞人那份冷漠無理
[00:13:07.280 --> 00:13:13.400]  祂去爲到衆人要活在這些宗教規條下那份的不自由
[00:13:13.400 --> 00:13:18.240]  祂能夠很勇敢的走出來去表達去改變
[00:13:18.240 --> 00:13:22.360]  即使會令到自己的處境變得很危險
[00:13:22.360 --> 00:13:24.080]  但我們必須留意
[00:13:24.080 --> 00:13:28.200]  其實勇敢背後有很多的推動力
[00:13:28.200 --> 00:13:32.680]  耶穌的勇是爲着善良挺身而出
[00:13:32.680 --> 00:13:36.080]  是源自祂的善和愛
[00:13:36.080 --> 00:13:40.200]  而不是因爲害怕或者好用鬥恨
[00:13:40.200 --> 00:13:43.240]  最近經常聽到外國的例子
[00:13:43.240 --> 00:13:45.760]  說因爲很害怕疫病
[00:13:45.760 --> 00:13:49.120]  所以在一些地方發生
[00:13:49.120 --> 00:13:53.760]  在街上見到戴口罩的華人就會衝上去打他
[00:13:53.760 --> 00:13:54.600]  罵他
[00:13:54.600 --> 00:13:56.920]  因爲覺得你是有病的人
[00:13:56.920 --> 00:13:58.360]  你在影響整個社區
[00:13:58.360 --> 00:14:00.120]  很危險很害怕
[00:14:00.120 --> 00:14:07.280]  反而就要打他
[00:14:07.280 --> 00:14:09.760]  看來好像是自我保護和對抗
[00:14:09.760 --> 00:14:13.520]  其實這種勇是源自恐懼和憤怒
[00:14:13.520 --> 00:14:17.280]  當勇氣失去了良善和愛作爲動力
[00:14:17.280 --> 00:14:19.800]  換成了恐懼和憤怒
[00:14:19.800 --> 00:14:21.520]  很快就會變了質
[00:14:21.520 --> 00:14:24.400]  走上了魯莽和失控的路
[00:14:24.400 --> 00:14:27.320]  那個不是耶穌的榜樣
[00:14:27.320 --> 00:14:31.120]  我們人很容易會走歪了
[00:14:31.120 --> 00:14:33.520]  所以我們要提醒自己
[00:14:33.520 --> 00:14:38.520]  可能一開始我們的使命和勇敢是非常好
[00:14:38.520 --> 00:14:41.080]  但是很容易會偏差
[00:14:41.080 --> 00:14:46.120]  我們要提醒自己要回到良善和愛的裏面
[00:14:46.120 --> 00:14:49.520]  確保自己的心被善和愛所充滿
[00:14:49.520 --> 00:14:51.880]  所校正和所激勵
[00:14:51.880 --> 00:14:56.200]  你的勇氣就能帶來正面的力量
[00:14:56.200 --> 00:14:57.800]  當你內心有愛
[00:14:57.800 --> 00:15:00.600]  你自然就會成爲一位勇者
[00:15:00.600 --> 00:15:05.720]  愛和良善會引導着我們什麼時候勇敢剛強
[00:15:05.720 --> 00:15:12.320]  也會保護我們免於衝動和失控
[00:15:12.320 --> 00:15:15.120]  正如耶穌可以很勇敢的抵抗
[00:15:15.120 --> 00:15:18.160]  他也可以很謙和的退讓
[00:15:18.160 --> 00:15:21.560]  當耶穌真的出手醫好面前
[00:15:21.560 --> 00:15:23.880]  這個手枯乾的人的時候
[00:15:23.880 --> 00:15:27.200]  聖經說:「發你錯人就出去」
[00:15:27.200 --> 00:15:29.040]  他那種「出去」
[00:15:29.040 --> 00:15:31.800]  我相信是一種憤而離場的「出去」
[00:15:31.800 --> 00:15:33.360]  我猜他們真的很生氣
[00:15:33.360 --> 00:15:35.160]  他們一心已經認定了
[00:15:35.160 --> 00:15:37.720]  我這次就看中你了
[00:15:37.720 --> 00:15:40.320]  你就是來搞對抗來奪權的
[00:15:40.320 --> 00:15:43.080]  就出去商量如何去殺死耶穌
[00:15:43.080 --> 00:15:45.160]  解除了這個威脅
[00:15:45.160 --> 00:15:46.280]  聖經也記載
[00:15:46.280 --> 00:15:48.040]  原來耶穌也離開
[00:15:48.040 --> 00:15:49.880]  耶穌知道了他們是這樣
[00:15:49.880 --> 00:15:51.800]  就離開了那裏
[00:15:51.800 --> 00:15:55.480]  只是耶穌心裏其實不像他們想的那樣
[00:15:55.480 --> 00:15:58.120]  他根本就沒有意思要和他們競爭
[00:15:58.120 --> 00:16:01.000]  他心裏也沒有仇恨
[00:16:01.000 --> 00:16:03.840]  他選擇離開是避開紛爭
[00:16:03.840 --> 00:16:05.800]  讓自己可以有空間
[00:16:05.800 --> 00:16:08.200]  繼續去不同的地方醫病
[00:16:08.200 --> 00:16:09.360]  去服事
[00:16:09.360 --> 00:16:12.440]  聖經說他將所有的病人都治好
[00:16:12.440 --> 00:16:16.120]  爲他們帶來了生命的轉變
[00:16:16.120 --> 00:16:19.200]  他又特別吩咐人不要傳揚他的名
[00:16:19.200 --> 00:16:20.760]  不要去宣傳他
[00:16:20.760 --> 00:16:22.360]  他默默地付出
[00:16:22.360 --> 00:16:24.280]  很謙卑地服事
[00:16:24.280 --> 00:16:28.120]  只是爲着人的生命和好處着想
[00:16:28.120 --> 00:16:29.720]  耶穌很勇敢地反對
[00:16:29.720 --> 00:16:35.040]  和他很退讓很謙和地周圍服事
[00:16:35.040 --> 00:16:38.000]  看來表面上好像兩個極端
[00:16:38.000 --> 00:16:40.240]  其實是很一致
[00:16:40.240 --> 00:16:43.520]  他背後都是有相同的動機和原因
[00:16:43.520 --> 00:16:47.560]  就是純粹出於愛、善良和憐憫
[00:16:47.560 --> 00:16:50.840]  純粹是爲了造就爲了去建立
[00:16:50.840 --> 00:16:51.920]  他沒有敵人
[00:16:51.920 --> 00:16:55.520]  他也不是爲自己考慮太多
[00:16:55.520 --> 00:16:57.640]  聖經引用《頤刷書》來解說
[00:16:57.640 --> 00:17:03.280]  耶穌這種人生和服事的心態
[00:17:03.280 --> 00:17:06.480]  他必將公理傳給外邦
[00:17:06.480 --> 00:17:09.600]  他不爭吵不宣揚
[00:17:09.600 --> 00:17:12.080]  壓傷的蘆葦他不截斷
[00:17:12.080 --> 00:17:14.960]  將殘的燈火他不吹滅
[00:17:14.960 --> 00:17:17.520]  直到他使公理得勝
[00:17:17.520 --> 00:17:21.000]  外邦人都要仰望他的名
[00:17:21.000 --> 00:17:25.480]  意思是說到耶穌是神所差派來的僕人
[00:17:25.480 --> 00:17:31.800]  承擔着將公理公平傳揚給全世界的使命和責任
[00:17:31.800 --> 00:17:35.160]  但他不是用暴力
[00:17:35.160 --> 00:17:36.880]  或者用一些很高姿態
[00:17:36.880 --> 00:17:40.280]  去將神的公義頒佈出來
[00:17:40.280 --> 00:17:42.600]  雖然我們今天看到
[00:17:42.600 --> 00:17:46.200]  他有勇於去公開反對一些不公義的東西
[00:17:46.200 --> 00:17:48.960]  但更重要的是提到他很謙和
[00:17:48.960 --> 00:17:53.240]  甚至用隱藏的態度去關懷服事有需要的人
[00:17:53.240 --> 00:17:56.760]  他體重每一個受傷的生命
[00:17:56.760 --> 00:17:57.880]  是藉着這樣
[00:17:57.880 --> 00:18:02.640]  他將公義實踐見證在這個世界上
