
[00:00:00.000 --> 00:00:03.980]  由我們先一起禱告
[00:05:35.020 --> 00:05:38.680]  很多人是拜這個拜那個 玩碟仙 搞這個搞那個
[00:05:38.680 --> 00:05:40.980]  很多人是被鬼附的
[00:05:40.980 --> 00:05:44.820]  不過就沒有帶到教會 沒有來到我們面前
[00:05:44.820 --> 00:05:46.400]  於是我們少接觸
[00:05:46.400 --> 00:05:51.420]  很多都是看它的樣子 鬼樣子
[00:05:51.420 --> 00:05:53.300]  好了 大家要知道
[00:05:53.300 --> 00:05:56.220]  當然有些比較靈異的解釋
[00:05:56.220 --> 00:05:59.320]  就是見到別人這個人很貪心
[00:05:59.320 --> 00:06:01.180]  不知道為什麼他很貪心
[00:06:01.180 --> 00:06:06.100]  這張會選得比較靈異一點 就是他有貪心鬼附著
[00:06:06.100 --> 00:06:09.720]  不知道為什麼這個人的個性是很妒忌的
[00:06:09.720 --> 00:06:12.940]  他有執到鬼附著
[00:06:12.940 --> 00:06:17.320]  可能多吃一碗飯 他有吃飯鬼附著
[00:06:17.320 --> 00:06:19.860]  很靈異 驕傲鬼附著
[00:06:19.860 --> 00:06:23.500]  那些我個人就不是很認同的
[00:06:23.500 --> 00:06:25.900]  因為如果照看福音書
[00:06:25.900 --> 00:06:29.820]  就是真的有一個邪靈附在他身上
[00:06:29.820 --> 00:06:31.360]  我們看一下這些
[00:06:31.360 --> 00:06:32.780]  我們在柬埔寨工作
[00:06:32.780 --> 00:06:36.280]  都很多次遇到有被鬼附的人
[00:06:36.280 --> 00:06:39.380]  而一次最特別就是敬拜的時候
[00:06:39.380 --> 00:06:40.880]  敬拜的時候
[00:06:40.880 --> 00:06:46.220]  是很容易有鬼附著的人突顯出來的
[00:06:46.220 --> 00:06:48.460]  有一次在柬埔寨的港島
[00:06:48.460 --> 00:06:50.420]  港島突然之間 砰一聲
[00:06:50.420 --> 00:06:53.580]  有人跌倒了 後面很多人已經失望了
[00:06:53.580 --> 00:06:56.740]  地上跌下跌下 然後有些人過去扶他
[00:06:56.740 --> 00:07:00.640]  就扶了他出去 我繼續港島
[00:07:00.640 --> 00:07:03.120]  然後就問他 剛才發生什麼事?
[00:07:03.120 --> 00:07:08.340]  哦 剛才那個婦女就是被鬼附
[00:07:08.340 --> 00:07:12.260]  被鬼附 不是剛才崇拜禮拜的時候
[00:07:12.260 --> 00:07:13.860]  有鬼附著她 是吧?
[00:07:13.860 --> 00:07:15.980]  其實她應該是有鬼
[00:07:15.980 --> 00:07:19.580]  我推測是有鬼在她裡面
[00:07:19.580 --> 00:07:21.700]  不過來到敬拜的時候很容易發作的
[00:07:21.700 --> 00:07:25.740]  原因就是那個鬼 哇 這麼多人唱詩
[00:07:25.740 --> 00:07:29.140]  那個被她附著的人就唱詩
[00:07:29.140 --> 00:07:31.540]  如果那個被她附著的人唱詩的時候
[00:07:31.540 --> 00:07:34.380]  真心禱告等等 主禱文這樣
[00:07:34.380 --> 00:07:38.160]  「我們在天上的婦 裡面的鬼頂不住」
[00:07:38.160 --> 00:07:41.800]  她就會發作 搞到那個人 哇 面目都歪了
[00:07:41.800 --> 00:07:45.740]  然後就很厲害的 抽搐 然後爆 跌在地上
[00:07:45.740 --> 00:07:50.020]  很多時候都是這樣的 但是如果沒有將她趕出
[00:07:50.020 --> 00:07:52.840]  或者她的信心不夠 那個鬼又回來等等
[00:07:52.840 --> 00:07:55.280]  都會時時纏繞她的
[00:07:55.280 --> 00:07:57.280]  又或者她又跑去拜了
[00:07:57.280 --> 00:08:03.040]  所以其實有被鬼附 不用趕著 趕著去趕啊
[00:08:03.040 --> 00:08:07.520]  因為她不是急症 都附了這麼久了
[00:08:07.520 --> 00:08:10.840]  她一定要在她平和平靜的時候
[00:08:10.840 --> 00:08:15.640]  就帶她信耶穌 真心接受
[00:08:15.640 --> 00:08:20.260]  接受她就又來了 她要趕了她
[00:08:20.260 --> 00:08:24.560]  然後真心接受 真心接受再陪好
[00:08:24.560 --> 00:08:27.300]  有聖靈在她裡面 鬼回不了頭
[00:08:27.300 --> 00:08:30.020]  如果不是 鬼就像主耶穌講的例子
[00:08:30.020 --> 00:08:33.600]  就是那個鬼離開了房子之後 走回頭
[00:08:33.600 --> 00:08:36.280]  房子打掃得整齊乾淨
[00:08:36.280 --> 00:08:39.400]  帶七個比自己更兇的鬼回來
[00:08:39.400 --> 00:08:43.120]  這個人的光景比以前更加差了
[00:08:43.120 --> 00:08:45.440]  你都要留意這些事情的
[00:08:45.440 --> 00:08:49.680]  好了 有七件這樣 有五個這樣
[00:08:49.680 --> 00:08:51.680]  起碼很重要的趕鬼
[00:08:51.680 --> 00:08:57.100]  當然其中一個 我自己覺得挺重要的趕鬼的
[00:08:57.100 --> 00:09:00.580]  那件事就是第二個
[00:09:00.580 --> 00:09:04.600]  格拉森被困鬼附身的人
[00:09:04.600 --> 00:09:06.440]  我覺得這個是很特色的
[00:09:06.440 --> 00:09:09.220]  因為格拉森是在這個圓形的湖
[00:09:09.220 --> 00:09:11.380]  圓形的湖就是加利利湖
[00:09:11.380 --> 00:09:12.980]  加利利湖比較圓形的
[00:09:12.980 --> 00:09:17.080]  所以加利利這個字其實是一個圓圈的意思
[00:09:17.080 --> 00:09:19.300]  那個湖是圓圓的形
[00:09:19.300 --> 00:09:24.960]  湖的這一邊就是提比利亞那些重要的地方
[00:09:24.960 --> 00:09:28.120]  在這裡 這邊的岸邊
[00:09:28.120 --> 00:09:32.240]  而湖的另一邊就是格拉森外邦人住的地方
[00:09:32.240 --> 00:09:34.360]  所以他才有住的
[00:09:34.360 --> 00:09:39.100]  主耶穌是特別用船坐過去湖的那邊
[00:09:39.100 --> 00:09:41.280]  真的不是猛龍不過江了
[00:09:41.280 --> 00:09:45.960]  他就過去湖那邊 去到格拉森人的地方
[00:09:45.960 --> 00:09:49.320]  專門去那裡這個外邦人的地方
[00:09:49.320 --> 00:09:52.420]  去對付這個格拉森人
[00:09:52.420 --> 00:09:56.100]  那個被鬼附著的人裏面的鬼
[00:09:56.100 --> 00:09:59.220]  是一群 大家要知道
[00:09:59.220 --> 00:10:02.600]  那裡都不是猶太人的地方 他特意去
[00:10:02.600 --> 00:10:06.560]  就是說他很憐憫那個在格拉森
[00:10:06.560 --> 00:10:09.600]  這個外邦地方被鬼附著的那個人
[00:10:09.600 --> 00:10:13.280]  如果你看聖經 他過去那邊
[00:10:13.280 --> 00:10:17.120]  就有一道上岸 那隻鬼很猛的
[00:10:17.120 --> 00:10:22.900]  不穿衣服 骯髒的 被用鎖鏈鎖在墳墓裏面
[00:10:22.900 --> 00:10:26.980]  但是他能夠掙脫鐵鏈的 你說多厲害
[00:10:26.980 --> 00:10:29.600]  所以那些鬼很多時候都有一些
[00:10:29.600 --> 00:10:33.980]  很不尋常的 超自然的能力的
[00:10:33.980 --> 00:10:38.420]  譬如那個人很瘋狂 很厲害
[00:10:38.420 --> 00:10:41.020]  如果平時我都會叫他
[00:10:41.020 --> 00:10:44.820]  去找個精神科醫生看看 看看醫生
[00:10:44.820 --> 00:10:46.680]  如果吃了一些藥 打了一些針
[00:10:46.680 --> 00:10:51.540]  那個人會平靜下來 睡了覺 很好的
[00:10:51.540 --> 00:10:54.900]  這樣的話 我想他精神病多就被鬼附了
[00:10:54.900 --> 00:10:58.560]  因為那些藥對他有效 而很多被鬼附的
[00:10:58.560 --> 00:11:02.860]  就算你插一針下去 哇 怎樣綁著他
[00:11:02.860 --> 00:11:07.840]  他不受這些 不受這些自然界的藥畜
[00:11:07.840 --> 00:11:11.380]  哇 仍然起床坐在那裏 很厲害的 玄木真靈
[00:11:11.380 --> 00:11:15.480]  有時候你看他的樣子都變了 很厲害
[00:11:15.480 --> 00:11:18.980]  我也見過一個 直接看著他的樣子開始扭曲
[00:11:18.980 --> 00:11:21.560]  然後好像變了一點點
[00:11:21.560 --> 00:11:23.800]  他太太都說 他的樣子變了
[00:11:23.800 --> 00:11:26.340]  好像有一點點像猴子的樣子
[00:11:26.340 --> 00:11:29.880]  好了 那我們來看看這個戒心被鬼附的人
[00:11:29.880 --> 00:11:32.340]  這麼厲害的 這麼兇猛的
[00:11:32.340 --> 00:11:40.520]  一去到 那些鬼就說 耶穌你是神的兒子
[00:11:40.520 --> 00:11:44.560]  我與你有什麼相關 你為什麼來滅我們
[00:11:44.560 --> 00:11:48.540]  喂 時候還沒到 我們在世上先搞一搞
[00:11:48.540 --> 00:11:50.320]  為什麼你這麼快來滅我們
[00:11:50.320 --> 00:11:54.900]  然後就要趕他們走 從這個人身上出來
[00:11:54.900 --> 00:11:59.380]  那群鬼就說 我們可不可以去那群豬那裏
[00:11:59.380 --> 00:12:02.260]  耶穌問他 你叫什麼名字 這件事真的很特別
[00:12:02.260 --> 00:12:05.780]  很引人入勝 你叫什麼名字
[00:12:05.780 --> 00:12:08.420]  那個鬼就說 我叫群
[00:12:08.420 --> 00:12:12.140]  所以這個被群鬼附身 我叫群列伽安
[00:12:12.140 --> 00:12:16.280]  列伽安這個希臘文的詞是一個營
[00:12:16.280 --> 00:12:18.800]  好像羅馬兵一個營就是用這個詞
[00:12:18.800 --> 00:12:20.620]  列伽安 我叫你叫列伽安
[00:12:20.620 --> 00:12:23.920]  我一個營 你叫什麼 我叫做群
[00:12:23.920 --> 00:12:26.860]  群的意思是一個營這麼多
[00:12:26.860 --> 00:12:28.520]  我叫做一營
[00:12:28.520 --> 00:12:32.080]  這個營是不是真的指羅馬時代一個營呢?
[00:12:32.080 --> 00:12:34.720]  如果是羅馬時代一個營就不得了了
[00:12:34.720 --> 00:12:37.960]  羅馬時代一個營的步兵一個營
[00:12:37.960 --> 00:12:41.400]  一個列伽安是有6,000人的
[00:12:41.400 --> 00:12:44.440]  6,000步兵 當然裏面有長槍隊
[00:12:44.440 --> 00:12:47.380]  有盾牌兵等等 6,000個步兵
[00:12:47.380 --> 00:12:51.200]  現在在當時蓋薩艾古士督的時候
[00:12:51.200 --> 00:12:57.740]  每一個營是加多了800個騎兵
[00:12:57.740 --> 00:13:00.280]  6,000步兵 800騎兵
[00:13:00.280 --> 00:13:03.740]  所以一個列伽安是6,800人
[00:13:03.740 --> 00:13:06.800]  這個鬼就回答 我們叫做列伽安
[00:13:06.800 --> 00:13:09.320]  哇 這麼厲害
[00:13:09.320 --> 00:13:10.760]  如果真的這麼厲害
[00:13:10.760 --> 00:13:13.040]  2,000隻豬真的不夠他負的
[00:13:13.040 --> 00:13:17.000]  這樣很多 但是主耶穌對於一群鬼
[00:13:17.000 --> 00:13:20.620]  都是一句話就好了 走 離開
[00:13:20.620 --> 00:13:23.620]  他們就要離開這個人了 那個人就好了
[00:13:23.620 --> 00:13:28.880]  你看到 哇 主耶穌真是實在神跡力量很大
[00:13:28.880 --> 00:13:31.120]  非常之厲害 很感恩
[00:13:31.120 --> 00:13:34.320]  好了 也有很多被鬼附的
[00:13:34.320 --> 00:13:38.240]  有些有直接記載 有些是很普遍性
[00:13:38.240 --> 00:13:41.160]  在這裏我想和大家看一下
[00:13:41.160 --> 00:13:43.240]  路加如果有一個故事
[00:13:43.240 --> 00:13:46.760]  我特別想講一下主耶穌講的那個故事
[00:13:46.760 --> 00:13:51.040]  路加第四章31節 耶穌下到加伯隆
[00:13:51.040 --> 00:13:52.240]  去到加伯隆這個地方
[00:13:52.240 --> 00:13:55.280]  加伯隆是主耶穌時去的城
[00:13:55.280 --> 00:13:58.120]  如果今天去到加伯隆這個地方
[00:13:58.120 --> 00:14:02.800]  加伯隆舊城在那個修院的門口寫著什麼呢?
[00:14:02.800 --> 00:14:07.040]  主耶穌的城 加伯隆
[00:14:07.040 --> 00:14:09.200]  主耶穌都不在那裏了 拿撒勒
[00:14:09.200 --> 00:14:11.120]  今天又說主耶穌的城
[00:14:11.120 --> 00:14:15.120]  其實主耶穌很多時都去過那裏
[00:14:15.120 --> 00:14:17.960]  加伯隆Capernaum是什麼呢?
[00:14:17.960 --> 00:14:22.000]  其實是彼得家 彼得岳母住在那裏
[00:14:22.000 --> 00:14:24.080]  彼得應該都住在那裏的
[00:14:24.080 --> 00:14:28.400]  現在那裏是有加伯隆的舊城
[00:14:28.400 --> 00:14:30.240]  特別是去那裏很緊張的
[00:14:30.240 --> 00:14:32.840]  因為那裏是有一個加伯隆的會堂
[00:14:32.840 --> 00:14:38.080]  這個會堂是2000年前主耶穌在這個會堂裏面說過話的
[00:14:38.080 --> 00:14:42.520]  然後出來對面就是西梅彼得岳母家了
[00:14:42.520 --> 00:14:44.760]  現在有一間教堂在那裏
[00:14:44.760 --> 00:14:48.720]  而那個加伯隆的會堂今天的遺址仍然在那裏
[00:14:48.720 --> 00:14:52.640]  不過從旁邊看就是下面有一層石是黑色
[00:14:52.640 --> 00:14:54.200]  上面一層石是白色
[00:14:54.200 --> 00:14:58.880]  以前那個會堂那些窮人建的就是黑色石
[00:14:58.880 --> 00:15:01.280]  撿回來的那些火山石黑色
[00:15:01.280 --> 00:15:04.960]  後來羅馬幫他們建了一個新的會堂
[00:15:04.960 --> 00:15:09.640]  白色石比較漂亮的 可能是大理石之類
[00:15:09.640 --> 00:15:13.880]  不過你進去後 由於是完全重疊的
[00:15:13.880 --> 00:15:17.400]  一進去之後你大概會知道由那些座位
[00:15:17.400 --> 00:15:23.480]  柱等等 你會知道大概主耶穌講道讀經在哪裏
[00:15:23.480 --> 00:15:27.160]  哇 我就叫人大家去那裏站著拍照
[00:15:27.160 --> 00:15:29.240]  主耶穌極有可能站在這裏的
[00:15:29.240 --> 00:15:31.400]  哇 每個人都站在那裏
[00:15:31.400 --> 00:15:35.160]  那我就 牧師一起來 我有點怕
[00:15:35.160 --> 00:15:37.440]  哎呀 死了 我這個最大惡極的人
[00:15:37.440 --> 00:15:40.600]  走過去主耶穌站的位置會不會一個雷劈下來
[00:15:40.600 --> 00:15:42.400]  你站我的位置
[00:15:42.400 --> 00:15:46.080]  哎 那不過都過去吧 站哪裏哪裏吧
[00:15:46.080 --> 00:15:50.480]  在那裏就是加伯隆 是加利利一座城
[00:15:50.480 --> 00:15:53.760]  主耶穌就安息教訓眾人 在哪裏教訓呢?
[00:15:53.760 --> 00:15:57.200]  加伯隆的會堂 就是我剛才講的那個
[00:15:57.200 --> 00:16:02.600]  他們很稀奇他的教訓 因為他的話裏面有權柄
[00:16:02.600 --> 00:16:05.480]  在會堂裏面就是一個人了 你都看到了
[00:16:05.480 --> 00:16:08.280]  很多時候在敬拜的時候
[00:16:08.280 --> 00:16:10.440]  就會有一個人被鬼附著
[00:16:10.440 --> 00:16:12.560]  那個鬼頂不住那個敬拜的情況
[00:16:12.560 --> 00:16:18.840]  就會顛出來的了 被污鬼的精氣附著大聲喊叫
[00:16:18.840 --> 00:16:22.680]  哎 拿撒勒的耶穌 我與你有什麼相干
[00:16:22.680 --> 00:16:27.880]  你來滅我們嗎?我知道你是誰 是上帝的聖者
[00:16:27.880 --> 00:16:30.640]  我想講這個故事特別的地方
[00:16:30.640 --> 00:16:32.320]  就是主耶穌在那裏講道
[00:16:32.320 --> 00:16:35.480]  忽然之間有個人大聲喊
[00:16:35.480 --> 00:16:38.320]  哎 拿撒勒的耶穌
[00:16:38.320 --> 00:16:41.480]  所以他是拿撒勒的耶穌 不是加伯隆的耶穌
[00:16:41.480 --> 00:16:46.040]  不過加伯隆現在是寫著耶穌的城加伯隆
[00:16:46.040 --> 00:16:48.120]  搶光了 是吧?
[00:16:48.120 --> 00:16:52.400]  好了 我特意你又發覺到第34字
[00:16:52.400 --> 00:16:56.280]  我將它紅色了 哎 為什麼哎呢?
[00:16:56.280 --> 00:16:59.160]  其實那個鬼嘆息
[00:16:59.160 --> 00:17:03.040]  究竟這個哎是嘆息還是驚懼呢?
[00:17:03.040 --> 00:17:08.360]  哇 哎呀 還是說 哎 沒有了
[00:17:08.360 --> 00:17:10.320]  拿撒勒的耶穌
[00:17:10.320 --> 00:17:14.920]  喂 你搞什麼 有什麼相干 河水不犯井水
[00:17:14.920 --> 00:17:18.520]  你上帝的兒子來滅我們嗎?
[00:17:18.520 --> 00:17:20.440]  我們被滅的時候還沒有到
[00:17:20.440 --> 00:17:24.640]  我還要一會兒在地上玩一下 兇一下
[00:17:24.640 --> 00:17:29.520]  你這麼快來搞我 哎 嗨呢?
[00:17:29.520 --> 00:17:32.640]  哎 沒有了 還是說 哇 好害怕
[00:17:32.640 --> 00:17:37.800]  還是說 我和你怎麼鬥 你來滅我們
[00:17:37.800 --> 00:17:44.840]  哎 沒得說了 我知道你是誰 你乃是上帝的聖者
[00:17:44.840 --> 00:17:48.040]  你是上帝的聖者 我怎麼敢來鬥
[00:17:48.040 --> 00:17:52.080]  但是看到耶穌一出言 那個鬼自己說哎
[00:17:52.080 --> 00:17:56.360]  哎 沒有了 哎 拿撒勒的耶穌
[00:17:56.360 --> 00:18:00.320]  你來得這麼早的 這麼快來的
[00:18:00.320 --> 00:18:02.360]  你來做什麼? 目的是什麼?
[00:18:02.360 --> 00:18:06.160]  來滅我們嗎? 時間還沒有到
[00:18:06.160 --> 00:18:09.280]  不過我知道你是誰 我知道你有權力
[00:18:09.280 --> 00:18:14.400]  我不夠你鬥的 哎呀 你來我真是唯有走開了
[00:18:14.400 --> 00:18:19.800]  你乃是上帝的聖者 哇 讚美耶穌 得勝的耶穌
[00:18:19.800 --> 00:18:25.080]  他是鬼見仇的耶穌 鬼見仇 鬼見怕
[00:18:25.080 --> 00:18:27.560]  鬼見仇 鬼見怕 這兩個名字
[00:18:27.560 --> 00:18:31.680]  其實就是我小時候最記得看的一套武俠電影
[00:18:31.680 --> 00:18:38.080]  你知道有這樣的名字 當然是奸國 有兩個穿黑衣服
[00:18:38.080 --> 00:18:42.760]  哇 很好武藝 一個叫鬼見仇 一個叫鬼見怕
[00:18:42.760 --> 00:18:47.920]  當然被一個英雄好漢將他打死了
[00:18:47.920 --> 00:18:53.160]  哇 鬼見仇 鬼見怕 耶穌就是鬼見仇 鬼見怕
[00:18:53.160 --> 00:18:58.720]  看到他 哇 哎呀 我知道你是誰 上帝的聖者
[00:18:58.720 --> 00:19:02.920]  哎呀 你來滅我們 鬼見到耶穌都怕
[00:19:02.920 --> 00:19:08.200]  鬼見到你都怕 你真是很了不起 讚美主耶穌
[00:19:08.200 --> 00:19:11.560]  在這裡說三個神學意義 可以多幾個神學意義
[00:19:11.560 --> 00:19:17.120]  其中一個最重要就是看到主耶穌是戰勝罪惡
[00:19:17.120 --> 00:19:20.840]  耶穌對撒旦權勢摧毀
[00:19:20.840 --> 00:19:24.600]  約翰一書三章第八節 戰勝罪惡
[00:19:24.600 --> 00:19:29.840]  主耶穌的出現 祂行這個趕鬼的神蹟是表現了甚麼呢?
[00:19:29.840 --> 00:19:35.160]  祂勝過罪惡 第二 主耶穌行神蹟趕鬼
[00:19:35.160 --> 00:19:39.960]  是表示天國彰顯 我若靠著神的靈趕鬼
[00:19:39.960 --> 00:19:46.000]  就是神的國 臨到你門了 路加十一章十二節
[00:19:46.000 --> 00:19:53.080]  第三就是門徒的使命 主耶穌將趕鬼的權柄交給門徒
[00:19:53.080 --> 00:19:57.000]  所以其實今天你和我都有趕鬼的能力
[00:19:57.000 --> 00:19:59.720]  沒有啊 牧師 我沒有啊
[00:19:59.720 --> 00:20:02.880]  有時牧師趕鬼叫弟兄姊妹一起去
[00:20:02.880 --> 00:20:05.960]  其實為什麼要叫弟兄姊妹一起去呢?
[00:20:05.960 --> 00:20:09.880]  我都不是最明白 其實牧師自己去都趕得到的
[00:20:09.880 --> 00:20:13.840]  大家壯壯膽 害怕的
[00:20:13.840 --> 00:20:16.520]  叫弟兄姊妹一起去也好 原因就是
[00:20:16.520 --> 00:20:23.040]  那些鬼是很怕一個禱告 敬拜唱詩歌的場合的
[00:20:23.040 --> 00:20:30.800]  有禱告、敬拜唱詩 被鬼附的人裡面的邪靈就會顛倒
[00:20:30.800 --> 00:20:37.040]  它收藏的那些鬼是很厲害的 是收藏得自己很密的
[00:20:37.040 --> 00:20:41.740]  我教會以前有一個 他照樣每個星期來唱詩禱告
[00:20:41.740 --> 00:20:47.320]  參加一星期的 我就試他 他太太投訴
[00:20:47.320 --> 00:20:49.880]  他每逢晚上一點鐘他太太就會睡
[00:20:49.880 --> 00:20:53.560]  隔天就會聽到很大的響聲 嚇醒了
[00:20:53.560 --> 00:20:58.080]  一定會很準的 很準的 鬼也有大必要的
[00:20:58.080 --> 00:21:03.040]  然後他就看他老公 他老公就開始在床上顛倒
[00:21:03.040 --> 00:21:05.600]  樣子是扭曲了 變了那個樣子
[00:21:05.600 --> 00:21:07.600]  不知道為什麼每一晚看到他都很害怕
