
[00:00:00.000 --> 00:00:06.380]  首先我講講「會幕」、「帳幕」這個詞有什麼解釋、有什麼意思
[00:02:23.160 --> 00:02:28.360]  很多時候這東西是一些很邏輯性的東西
[00:02:28.360 --> 00:02:29.400]  你會這樣學
[00:02:29.400 --> 00:02:31.260]  因為你不是想說
[00:02:31.260 --> 00:02:32.600]  「我拿很多很多例子」
[00:02:32.600 --> 00:02:36.400]  因為很多例子你未必學得完
[00:02:36.400 --> 00:02:38.520]  我自己是讀電腦的
[00:02:38.520 --> 00:02:40.300]  我還沒做同工之前
[00:02:40.300 --> 00:02:42.380]  我是做IT的
[00:02:42.380 --> 00:02:44.700]  我是一個電腦博士
[00:02:44.700 --> 00:02:46.900]  有一樣東西也是我很深刻的
[00:02:46.900 --> 00:02:49.340]  以前電腦是用什麼呢?
[00:02:49.340 --> 00:02:51.620]  是用電腦程式的所謂
[00:02:51.620 --> 00:02:53.340]  電腦程式不是色情電腦
[00:02:53.340 --> 00:02:54.300]  大家記住
[00:02:54.300 --> 00:02:56.380]  電腦程式就是有一個程式
[00:02:56.380 --> 00:02:57.780]  有個程式員寫了一個程式
[00:02:57.780 --> 00:03:00.100]  然後你有什麼輸入
[00:03:00.100 --> 00:03:01.220]  它有一個邏輯
[00:03:01.220 --> 00:03:02.980]  然後有一個輸出
[00:03:02.980 --> 00:03:04.380]  這樣會重複重複
[00:03:04.380 --> 00:03:05.460]  你做多少次
[00:03:05.460 --> 00:03:08.580]  它都是同樣的結果
[00:03:08.580 --> 00:03:10.060]  如果你有一次不是
[00:03:10.060 --> 00:03:12.580]  你就回去找一下有什麼錯了
[00:03:12.580 --> 00:03:13.740]  改回邏輯
[00:03:13.740 --> 00:03:18.460]  這個是以過往電腦是用這東西
[00:03:18.460 --> 00:03:21.380]  但是現在新的電腦是用什麼呢?
[00:03:21.380 --> 00:03:23.940]  所謂人工智能 right? AI
[00:03:23.940 --> 00:03:25.540]  人工智能是什麼呢?
[00:03:25.540 --> 00:03:27.900]  人工智能它就不是用這個邏輯了
[00:03:27.900 --> 00:03:30.660]  倒過來它有一個叫做大模型
[00:03:30.660 --> 00:03:31.300]  大模型是什麼?
[00:03:31.300 --> 00:03:34.020]  你有很多很多數據給它
[00:03:34.020 --> 00:03:36.540]  很多例子給它
[00:03:36.540 --> 00:03:37.860]  這幅照片這個是人
[00:03:37.860 --> 00:03:38.860]  這幅照片這個是人
[00:03:38.860 --> 00:03:40.100]  這幅照片這個不是人
[00:03:40.100 --> 00:03:41.660]  這個是車
[00:03:41.660 --> 00:03:42.580]  那個不是車
[00:03:42.580 --> 00:03:44.380]  你給了很多數據的時候
[00:03:44.380 --> 00:03:47.580]  它自己去分析裡面是什麼
[00:03:47.580 --> 00:03:50.060]  然後它去
[00:03:50.060 --> 00:03:52.180]  當你叫它畫一輛車出來
[00:03:52.180 --> 00:03:55.780]  它將它以前認識的圖畫去看一輛車出來
[00:03:55.780 --> 00:03:59.780]  這個就是今天所謂人工智能它做的東西
[00:03:59.780 --> 00:04:03.700]  也是用一個例子去到它自己
[00:04:03.700 --> 00:04:06.460]  去作出一些理論
[00:04:06.460 --> 00:04:08.180]  有好有不好呢?
[00:04:08.180 --> 00:04:09.260]  好在哪裡呢?
[00:04:09.260 --> 00:04:11.340]  好是你不用說完所有東西給它聽
[00:04:11.340 --> 00:04:12.700]  它自己會去找
[00:04:12.700 --> 00:04:13.980]  不好是什麼呢?
[00:04:13.980 --> 00:04:15.700]  它可以錯的嘛
[00:04:15.700 --> 00:04:18.780]  你給它一些錯的資料它就錯了
[00:04:18.780 --> 00:04:23.700]  你給它資料不夠齊全的時候它就錯了
[00:04:23.700 --> 00:04:24.860]  那我為什麼要說這件事呢?
[00:04:24.860 --> 00:04:26.900]  為什麼講到都要說這件事呢?
[00:04:26.900 --> 00:04:28.660]  我就在想
[00:04:28.660 --> 00:04:31.500]  究竟我們的神讓我們認識它的時候
[00:04:31.500 --> 00:04:33.780]  是用一個inductive的方法
[00:04:33.780 --> 00:04:35.020]  一個歸納式的方法
[00:04:35.020 --> 00:04:37.460]  還是演繹式的方法?
[00:04:37.460 --> 00:04:42.180]  神究竟是不斷用不同的例子跟我們說
[00:04:42.180 --> 00:04:45.820]  抑或是祂跟我們說神學的呢?
[00:04:45.820 --> 00:04:47.780]  大家覺得是哪樣?
[00:04:47.780 --> 00:04:49.780]  我相信都是歸納式
[00:04:49.780 --> 00:04:52.460]  祂在不同的年代跟不同的人
[00:04:52.460 --> 00:04:53.500]  在創世的時候
[00:04:53.500 --> 00:04:54.700]  在以色列的時候
[00:04:54.700 --> 00:04:55.620]  在我們
[00:04:55.620 --> 00:04:56.940]  祂會講不同的東西
[00:04:56.940 --> 00:04:58.660]  告訴我們什麼是對的
[00:04:58.660 --> 00:04:59.460]  什麼是錯的
[00:04:59.460 --> 00:05:00.340]  什麼是祂喜悅
[00:05:00.340 --> 00:05:02.060]  什麼是祂不喜悅
[00:05:02.060 --> 00:05:03.500]  讓我們在當中
[00:05:03.500 --> 00:05:05.060]  我們可以明白它
[00:05:05.060 --> 00:05:06.460]  但是我們認識神
[00:05:06.460 --> 00:05:07.620]  我們要經歷它
[00:05:07.620 --> 00:05:10.660]  我們不可以透過別人告訴我們
[00:05:10.660 --> 00:05:12.140]  我們要親身經歷
[00:05:12.140 --> 00:05:13.700]  我們才可以知道
[00:05:13.700 --> 00:05:17.380]  神是想我們的生命怎樣回應
[00:05:17.380 --> 00:05:19.380]  如果今天我問你
[00:05:19.380 --> 00:05:21.180]  你今天怎樣回來教會
[00:05:21.180 --> 00:05:24.300]  你會不會跟我說我坐車來的?
[00:05:24.300 --> 00:05:25.700]  不會吧?
[00:05:25.700 --> 00:05:26.860]  你一定會說
[00:05:26.860 --> 00:05:30.900]  我可能坐地鐵、坐巴士、走路
[00:05:30.900 --> 00:05:36.820]  你已經超越了當年學習所學到的東西
[00:05:36.820 --> 00:05:38.340]  神也是這樣
[00:05:38.340 --> 00:05:39.580]  祂可能昔日告訴我們
[00:05:39.580 --> 00:05:41.220]  我們不可以吃豬肉
[00:05:41.220 --> 00:05:41.860]  不潔
[00:05:41.860 --> 00:05:43.220]  但是今天祂又跟我說
[00:05:43.220 --> 00:05:44.100]  沒有東西是不潔的
[00:05:44.100 --> 00:05:44.980]  所有東西都可以吃
[00:05:44.980 --> 00:05:46.940]  你會不會覺得神是矛盾呢?
[00:05:46.940 --> 00:05:48.060]  不是矛盾
[00:05:48.060 --> 00:05:50.220]  而是祂有一個深層的意思
[00:05:50.220 --> 00:05:52.420]  祂會不斷不斷告訴我們
[00:05:52.420 --> 00:05:54.420]  祂明天可能又會說一些
[00:05:54.420 --> 00:05:56.540]  我們今天不認識的東西給我們聽
[00:05:56.540 --> 00:05:59.300]  這就是那個inductive(引導)
[00:05:59.300 --> 00:06:04.700]  我們是不斷不斷接受神的啟示
[00:06:04.700 --> 00:06:05.420]  好了,我就說了
[00:06:05.420 --> 00:06:06.740]  我想在會幕裡看到
[00:06:06.740 --> 00:06:10.620]  神對我們的心意,對不對?
[00:06:10.620 --> 00:06:12.940]  首先我們看《創世紀》
[00:06:12.940 --> 00:06:16.140]  神跟第一個人說有什麼心意
[00:06:16.140 --> 00:06:17.300]  祂跟亞當和夏娃說
[00:06:17.300 --> 00:06:20.900]  「生養眾多,遍滿全地,治理者地」
[00:06:20.900 --> 00:06:24.060]  就是說全地要布滿的是人
[00:06:24.060 --> 00:06:25.580]  神很想這個地
[00:06:25.580 --> 00:06:27.100]  都是有很多人在當中
[00:06:27.100 --> 00:06:31.540]  還有人是代表神去治理那個地方
[00:06:31.540 --> 00:06:33.260]  治理你要記住
[00:06:33.260 --> 00:06:34.620]  不是合制那個地方
[00:06:34.620 --> 00:06:36.540]  不是擁有那個地方
[00:06:36.540 --> 00:06:38.620]  就是說神去給人
[00:06:38.620 --> 00:06:39.740]  或者給亞當、夏娃
[00:06:39.740 --> 00:06:41.060]  祂說祂治理那個地方
[00:06:41.060 --> 00:06:42.460]  不是說所有東西都是你的
[00:06:42.460 --> 00:06:45.180]  你喜歡怎樣摧殘都好
[00:06:45.180 --> 00:06:47.380]  神是說叫亞當和夏娃
[00:06:47.380 --> 00:06:50.380]  是代表祂去祝福那個地方
[00:06:50.380 --> 00:06:53.300]  去讓那個地方同樣的興旺
[00:06:53.300 --> 00:06:54.620]  所有的東西
[00:06:54.620 --> 00:06:57.620]  萬物包括所有動物的植物
[00:06:57.620 --> 00:06:59.980]  都是讓人去治理
[00:06:59.980 --> 00:07:03.340]  讓它都是興旺
[00:07:03.340 --> 00:07:05.740]  在《出埃及記》
[00:07:05.740 --> 00:07:08.460]  以色列人在做奴隸的時候
[00:07:08.460 --> 00:07:11.300]  在第一章已經說了
[00:07:11.300 --> 00:07:13.620]  以色列人生養眾多
[00:07:13.620 --> 00:07:16.420]  接著黃色的字「滿鳥那地」
[00:07:16.420 --> 00:07:18.860]  就是說以色列人在埃及
[00:07:18.860 --> 00:07:20.540]  縱然他們在做奴隸
[00:07:20.540 --> 00:07:22.900]  在奴隸的身份的時候
[00:07:22.900 --> 00:07:25.020]  原來他們都已經生養眾多
[00:07:25.020 --> 00:07:26.300]  滿鳥那地
[00:07:26.300 --> 00:07:28.220]  已經是說
[00:07:28.220 --> 00:07:29.660]  從創世紀一章
[00:07:29.660 --> 00:07:32.940]  神給人的應許已經配合了
[00:07:32.940 --> 00:07:34.660]  有些東西已經配合了
[00:07:34.660 --> 00:07:37.300]  是生養眾多
[00:07:37.300 --> 00:07:38.220]  滿鳥那地
[00:07:38.220 --> 00:07:39.620]  縱然他們奴隸
[00:07:39.620 --> 00:07:41.540]  那很艱難的生活
[00:07:41.540 --> 00:07:43.900]  他們仍然是生養眾多
[00:07:43.900 --> 00:07:46.100]  滿鳥那地
[00:07:46.100 --> 00:07:48.540]  但是夠不夠呢
[00:07:48.540 --> 00:07:50.940]  神不是說叫亞當要治理這地
[00:07:50.940 --> 00:07:52.340]  但是以色列人
[00:07:52.340 --> 00:07:53.980]  他向神哀求
[00:07:53.980 --> 00:07:55.460]  神是紀念
[00:07:55.460 --> 00:07:57.060]  神祂和阿伯拉罕
[00:07:57.060 --> 00:07:58.980]  以殺亞國所立的約
[00:07:58.980 --> 00:07:59.940]  就是說
[00:07:59.940 --> 00:08:01.660]  以色列人在埃及的時候
[00:08:01.660 --> 00:08:03.340]  雖然他生養眾多
[00:08:03.340 --> 00:08:04.940]  但是原來他有一些東西
[00:08:04.940 --> 00:08:07.540]  仍然是未做到的
[00:08:07.540 --> 00:08:08.660]  神亦都記得
[00:08:08.660 --> 00:08:11.140]  神答應了阿伯拉罕
[00:08:11.140 --> 00:08:12.980]  一些東西是未做到的
[00:08:12.980 --> 00:08:14.380]  在以色列人身上
[00:08:14.380 --> 00:08:16.140]  在埃及的時候是未做到的
[00:08:16.140 --> 00:08:19.020]  那些是什麼呢
[00:08:19.020 --> 00:08:20.740]  神和阿伯拉罕說
[00:08:20.740 --> 00:08:22.780]  我要叫你成為大國
[00:08:22.780 --> 00:08:24.540]  我必賜福給你
[00:08:24.540 --> 00:08:27.340]  接著你要叫別人得福
[00:08:27.340 --> 00:08:27.980]  最後就是說
[00:08:27.980 --> 00:08:31.220]  地上的萬族都要因你得福
[00:08:31.220 --> 00:08:33.540]  其實叫阿伯拉罕做一件事
[00:08:33.540 --> 00:08:35.780]  就是離開本地本族
[00:08:35.780 --> 00:08:37.060]  他只是做一件事
[00:08:37.060 --> 00:08:38.340]  叫他做一件事
[00:08:38.340 --> 00:08:40.060]  神在這兩節經文
[00:08:40.060 --> 00:08:41.900]  就給了他七個英許
[00:08:41.900 --> 00:08:43.740]  大家能否數出七個英許
[00:08:43.740 --> 00:08:44.700]  很快地數出來
[00:08:44.700 --> 00:08:45.940]  成為大國
[00:08:45.940 --> 00:08:47.100]  賜福給你
[00:08:47.100 --> 00:08:48.860]  叫你的名為大
[00:08:48.860 --> 00:08:50.500]  叫別人得福
[00:08:50.500 --> 00:08:52.180]  為你祝福的我祝福他
[00:08:52.180 --> 00:08:53.500]  奏助你的我奏助他
[00:08:53.500 --> 00:08:55.740]  地上的萬族要因你得福
[00:08:55.740 --> 00:08:57.620]  七個英許
[00:08:57.620 --> 00:08:59.500]  一條誡命
[00:08:59.500 --> 00:09:01.780]  就是你離開本地本族本家
[00:09:01.780 --> 00:09:05.260]  神就給了他七個英許
[00:09:05.260 --> 00:09:07.140]  所以神就紀念到
[00:09:07.140 --> 00:09:09.460]  他答應了阿伯拉罕的東西
[00:09:09.460 --> 00:09:11.940]  在以色列人在埃及的時候
[00:09:11.940 --> 00:09:14.100]  還未發生
[00:09:14.100 --> 00:09:20.700]  所以神是帶領以色列人離開埃及
[00:09:20.700 --> 00:09:22.100]  首先我看神的心意
[00:09:22.100 --> 00:09:22.820]  第一
[00:09:22.820 --> 00:09:25.020]  神是定義去愛我們的
[00:09:25.020 --> 00:09:26.380]  我們怎樣看到
[00:09:26.380 --> 00:09:28.700]  在出埃及記就是經文
[00:09:28.700 --> 00:09:29.540]  我們說
[00:09:29.540 --> 00:09:31.580]  人的軟弱或者人犯罪
[00:09:31.580 --> 00:09:34.100]  是不能夠阻礙神的計劃
[00:09:34.100 --> 00:09:36.020]  不能夠阻礙神的祝福
[00:09:36.020 --> 00:09:37.220]  經文很多
[00:09:37.220 --> 00:09:37.820]  很快地說
[00:09:37.820 --> 00:09:38.620]  我的意思是什麼
[00:09:38.620 --> 00:09:40.460]  在出埃及記三十一章
[00:09:40.460 --> 00:09:42.740]  當摩西仍然在西賴山的時候
[00:09:42.740 --> 00:09:43.740]  神跟摩西說
[00:09:43.740 --> 00:09:44.820]  你下去之後
[00:09:44.820 --> 00:09:45.620]  你下山之後
[00:09:45.620 --> 00:09:47.780]  你叫彼撒列
[00:09:47.780 --> 00:09:48.940]  神的靈會充滿了
[00:09:48.940 --> 00:09:52.300]  讓他有智慧做金銀和各樣的物件
[00:09:52.300 --> 00:09:56.260]  接著有那個叫阿荷利亞伯
[00:09:56.260 --> 00:09:57.300]  和他的同工
[00:09:57.300 --> 00:09:58.820]  神會讓他們有智慧
[00:09:58.820 --> 00:10:01.340]  同樣地去做在會幕裏面
[00:10:01.340 --> 00:10:03.540]  登臺各樣的契命
[00:10:03.540 --> 00:10:06.180]  神是這樣跟摩西說
[00:10:06.180 --> 00:10:10.140]  叫以色列人去做這個會幕
[00:10:10.140 --> 00:10:11.580]  結果三十一章之後
[00:10:11.580 --> 00:10:14.100]  到三十二章發生什麼事
[00:10:14.100 --> 00:10:17.220]  以色列人起了金牛毒
[00:10:17.220 --> 00:10:18.780]  本來神要祝福他們
[00:10:18.780 --> 00:10:19.700]  要起會幕的
[00:10:19.700 --> 00:10:22.580]  以色列人做了金牛毒
[00:10:22.580 --> 00:10:24.660]  拜偶像離開神
[00:10:24.660 --> 00:10:27.300]  神當然懲罰他們
[00:10:27.300 --> 00:10:28.060]  但是知道
[00:10:28.060 --> 00:10:29.820]  之後神有沒有拿走這個祝福
[00:10:29.820 --> 00:10:31.340]  有沒有拿走這個計劃
[00:10:31.340 --> 00:10:32.500]  是沒有的
[00:10:32.500 --> 00:10:34.500]  到三十五章
[00:10:34.500 --> 00:10:37.140]  其實神藉著摩西
[00:10:37.140 --> 00:10:38.380]  跟以色列人說的
[00:10:38.380 --> 00:10:39.380]  基本上說的話
[00:10:39.380 --> 00:10:41.620]  跟三十一章一模一樣
[00:10:41.620 --> 00:10:43.260]  就是差派比薩列
[00:10:43.260 --> 00:10:45.180]  差派阿荷利亞伯
[00:10:45.180 --> 00:10:47.860]  去繼續建造他的會幕
[00:10:47.860 --> 00:10:50.620]  神對人的祝福和計劃
[00:10:50.620 --> 00:10:53.700]  不會因為人的軟弱而改變
[00:10:53.700 --> 00:10:54.580]  我們也是
[00:10:54.580 --> 00:10:57.500]  其實我們每天都犯各樣的罪
[00:10:57.500 --> 00:10:58.020]  對不對
[00:10:58.020 --> 00:10:59.580]  就算我們信了耶穌
[00:10:59.580 --> 00:11:01.220]  我們每天都犯各樣的罪
[00:11:01.220 --> 00:11:04.900]  但是我們不要因為我們的罪
[00:11:04.900 --> 00:11:06.900]  我們去怕了神
[00:11:06.900 --> 00:11:08.620]  去避開祂
[00:11:08.620 --> 00:11:10.060]  神對我們的計劃
[00:11:10.060 --> 00:11:11.260]  是永遠不會改變
[00:11:11.260 --> 00:11:13.100]  我們願意面對祂的時候
[00:11:13.100 --> 00:11:14.500]  神會重新的
[00:11:14.500 --> 00:11:15.300]  將祂的祝福
[00:11:15.300 --> 00:11:18.740]  去到我們的生命當中
[00:11:18.740 --> 00:11:20.340]  在耶利米書
[00:11:20.340 --> 00:11:22.980]  當以色列人被滅國
[00:11:22.980 --> 00:11:24.340]  分散了
[00:11:24.340 --> 00:11:25.100]  去不同的地方
[00:11:25.100 --> 00:11:25.620]  避老
[00:11:25.620 --> 00:11:27.100]  去到巴比倫的時候
[00:11:27.100 --> 00:11:27.780]  神說
[00:11:27.780 --> 00:11:30.380]  我要永遠的愛愛你
[00:11:30.380 --> 00:11:32.020]  因此我以慈愛吸引你
[00:11:32.020 --> 00:11:32.740]  以色列人
[00:11:32.740 --> 00:11:33.860]  我要建立你
[00:11:33.860 --> 00:11:35.020]  你就被建立
[00:11:35.020 --> 00:11:37.220]  好像剛才的師哥這樣說
[00:11:37.220 --> 00:11:39.580]  沒有任何一件事可以隔絕
[00:11:39.580 --> 00:11:41.380]  神對我們的愛
[00:11:41.380 --> 00:11:43.500]  就算以色列人是犯罪
[00:11:43.500 --> 00:11:44.380]  被滅國
[00:11:44.380 --> 00:11:45.340]  分散到各地
[00:11:45.340 --> 00:11:46.180]  神都說
[00:11:46.180 --> 00:11:50.180]  我會重新再去建立他們
[00:11:50.180 --> 00:11:52.100]  所以我們都是這樣
[00:11:52.100 --> 00:11:55.260]  神是從來都不會去記念
[00:11:55.260 --> 00:11:58.100]  記住我們的過往
[00:11:58.100 --> 00:11:58.980]  我們的歷史
[00:11:58.980 --> 00:12:00.220]  我們的歷史
[00:12:00.220 --> 00:12:03.340]  反而神是很著重的就是
[00:12:03.340 --> 00:12:05.300]  我們的將來是怎樣
[00:12:05.300 --> 00:12:07.060]  神是很想祝福我們
[00:12:07.060 --> 00:12:08.980]  給一個很好的將來給我們
[00:12:08.980 --> 00:12:11.100]  無論我們過往是怎樣
[00:12:11.100 --> 00:12:13.220]  但是有時是我們自己放不下
[00:12:13.220 --> 00:12:17.500]  不是神放不下
[00:12:17.500 --> 00:12:18.540]  我這六幅圖
[00:12:18.540 --> 00:12:20.220]  其實講了我五章的經文
[00:12:20.220 --> 00:12:23.060]  是不是很好呢
[00:12:23.060 --> 00:12:24.060]  其實是在講
[00:12:24.060 --> 00:12:25.100]  他建造會幕的時候
[00:12:25.100 --> 00:12:25.820]  發生了什麼事
[00:12:25.820 --> 00:12:26.820]  那些以色列人
[00:12:26.820 --> 00:12:29.300]  就將他們的金器銀器捐出來
[00:12:29.300 --> 00:12:32.820]  用來做會幕的各樣的器皿
[00:12:32.820 --> 00:12:37.860]  會做祭司的袍
[00:12:37.860 --> 00:12:40.060]  那個會幕的外園
[00:12:40.060 --> 00:12:42.740]  有圍著的布
[00:12:42.740 --> 00:12:44.820]  長度 闊度 高度 多少
[00:12:44.820 --> 00:12:47.460]  全部都有規矩
[00:12:47.460 --> 00:12:50.860]  接著就有藥櫃
[00:12:50.860 --> 00:12:51.980]  私隱座
[00:12:51.980 --> 00:12:53.540]  用金去做的
[00:12:53.540 --> 00:12:56.540]  接著大祭司那件衣服
[00:12:56.540 --> 00:12:58.500]  上次Ken Mok都講過了
[00:12:58.500 --> 00:13:00.940]  有寶石 各樣東西
[00:13:00.940 --> 00:13:03.740]  神有很多標準在當中
[00:13:03.740 --> 00:13:05.140]  我會想
[00:13:05.140 --> 00:13:07.700]  神是不是真的這麼挑剔的呢
[00:13:07.700 --> 00:13:11.620]  是不是一定要
[00:13:11.620 --> 00:13:13.660]  真的要跟足那個尺寸
[00:13:13.660 --> 00:13:16.100]  祂才肯住在我們當中
[00:13:16.100 --> 00:13:17.740]  神是不是這樣的呢
[00:13:17.740 --> 00:13:18.620]  你沒有那個尺寸
[00:13:18.620 --> 00:13:20.860]  你不要邀請我來
[00:13:20.860 --> 00:13:21.820]  是不是這樣的呢
[00:13:21.820 --> 00:13:24.660]  神是不是這麼挑剔的呢
[00:13:24.660 --> 00:13:26.580]  我相信神的心不是這樣的
[00:13:26.580 --> 00:13:30.740]  但是神是想讓人知道
[00:13:30.740 --> 00:13:31.980]  這件事的重要性
[00:13:31.980 --> 00:13:35.340]  當我們很想邀請神來到我們當中的時候
[00:13:35.340 --> 00:13:38.340]  我們有沒有很緊張這件事
[00:13:38.340 --> 00:13:39.460]  我們有沒有很緊張
[00:13:39.460 --> 00:13:43.140]  我們是要讓一切做到最好
[00:13:43.140 --> 00:13:46.020]  最完善去邀請神來到我們當中
[00:13:46.020 --> 00:13:48.340]  就算一個外國元首去到你的地方
[00:13:48.340 --> 00:13:50.620]  你可能也有紅地毯去邀請祂
[00:13:50.620 --> 00:13:52.420]  祂只是有紅地毯
[00:13:52.420 --> 00:13:55.220]  但是這個不是一個外國的元首
[00:13:55.220 --> 00:13:58.700]  這個是創造宇宙的神
[00:13:58.700 --> 00:14:00.780]  祂願意來到我們當中
[00:14:00.780 --> 00:14:02.940]  住在我們當中的時候
[00:14:02.940 --> 00:14:06.620]  我們是不是要加倍的去謹慎
[00:14:06.620 --> 00:14:08.820]  去將我們最好的獻給神
[00:14:08.820 --> 00:14:10.100]  我相信神的心意是這樣
[00:14:10.100 --> 00:14:13.420]  很想我們真的願意去重視這件事
[00:14:13.420 --> 00:14:18.820]  以及將最好的獻給神
[00:14:18.820 --> 00:14:19.700]  再看神的心意
[00:14:19.700 --> 00:14:20.660]  第二就是
[00:14:20.660 --> 00:14:25.420]  神是很想與人同住、很想與人同在
[00:14:25.420 --> 00:14:28.700]  我們在說的會幕有明示、有動詞
[00:14:28.700 --> 00:14:31.420]  神就是很想住在我們當中
[00:14:31.420 --> 00:14:33.860]  我們怎樣看到這件事呢
[00:14:33.860 --> 00:14:34.940]  第一
[00:14:34.940 --> 00:14:38.100]  當亞國還沒有去埃及之前
[00:14:38.100 --> 00:14:39.660]  當時大家如果記得的
[00:14:39.660 --> 00:14:43.660]  在創世紀說全地都有饑荒
[00:14:43.660 --> 00:14:46.860]  但是約瑟在埃及當了宰相
[00:14:46.860 --> 00:14:48.100]  因為有糧食
[00:14:48.100 --> 00:14:55.540]  要將他一家由迦南地送去埃及
[00:14:55.540 --> 00:14:56.980]  亞國想不想離開呢
[00:14:56.980 --> 00:14:58.980]  我相信他不想離開
[00:14:58.980 --> 00:15:00.260]  為什麼呢
[00:15:00.260 --> 00:15:02.420]  因為迦南地是英許之地
[00:15:02.420 --> 00:15:03.620]  是神賜給他的
[00:15:03.620 --> 00:15:06.660]  神已經答應了那個是英許給他的地方
[00:15:06.660 --> 00:15:08.860]  你在那裡已經在住
[00:15:08.860 --> 00:15:10.220]  你想想如果有一間屋
[00:15:10.220 --> 00:15:11.540]  我說我給你的
[00:15:11.540 --> 00:15:13.420]  但是又不讓你在那裡住
[00:15:13.420 --> 00:15:14.340]  你想不想
[00:15:14.340 --> 00:15:17.180]  叫你寄人籬下去別的地方
[00:15:17.180 --> 00:15:19.540]  去一個不是你的地方去住
[00:15:19.540 --> 00:15:20.140]  你想不想
[00:15:20.140 --> 00:15:22.220]  我相信亞國都不想
[00:15:22.220 --> 00:15:23.540]  但是不去會怎樣呢
[00:15:23.540 --> 00:15:25.100]  不去他一家人就餓死了
[00:15:25.100 --> 00:15:26.780]  饑荒
[00:15:26.780 --> 00:15:27.620]  所以他去的時候
[00:15:27.620 --> 00:15:30.460]  神是安慰他
[00:15:30.460 --> 00:15:34.500]  神說他是他的父親的神
[00:15:34.500 --> 00:15:36.340]  叫他去埃及的時候不要害怕
[00:15:36.340 --> 00:15:39.220]  因為神是一定會與他同在
[00:15:39.220 --> 00:15:40.420]  會帶他去
[00:15:40.420 --> 00:15:42.020]  甚至會帶他回來
