
[00:00:00.000 --> 00:00:02.000]  邢智梅,午安!
[00:07:00.000 --> 00:07:06.000]  作彼此對照,其實整幅圖畫就是這樣。
[00:07:06.000 --> 00:07:09.000]  生命記第1章這裡告訴我們,
[00:07:09.000 --> 00:07:17.000]  原本摩西已經認定神要將迦南美地賜給他們,
[00:07:17.000 --> 00:07:25.000]  不過有人提出,不如我們派人去看一看,
[00:07:25.000 --> 00:07:29.000]  看看那裡的環境是怎樣。
[00:07:29.000 --> 00:07:33.000]  我看看究竟畫一個路線圖出來,
[00:07:33.000 --> 00:07:39.000]  然後令我們心中有數可以怎樣走。
[00:07:39.000 --> 00:07:44.000]  從人的角度來看,摩西認同了他的看法。
[00:07:44.000 --> 00:07:48.000]  他說:「這話我以為美。」
[00:07:48.000 --> 00:07:50.000]  摩西說:「OK。」
[00:07:50.000 --> 00:07:57.000]  於是就找了十二個人去收集當地的一些相關資料。
[00:07:57.000 --> 00:08:01.000]  既然他們有這樣的決定,神沒有攔阻他們,
[00:08:01.000 --> 00:08:06.000]  所以在《文數記》今天跟大家分享這段經文裡,
[00:08:06.000 --> 00:08:08.000]  第1至第2節就記述,
[00:08:08.000 --> 00:08:17.000]  「神容讓摩西打發人去窺探我所賜給以色列人的迦南地。」
[00:08:17.000 --> 00:08:23.000]  請大家留意,神沒有在這裏立即阻止他們,
[00:08:23.000 --> 00:08:25.000]  又或者懲罰他們,沒有。
[00:08:25.000 --> 00:08:28.000]  說他們「你這樣就死定了。」
[00:08:28.000 --> 00:08:30.000]  神不是這樣。
[00:08:30.000 --> 00:08:34.000]  因為待會兒去到第18節到第20節的時候,
[00:08:34.000 --> 00:08:41.000]  大家就會看到,到底這些以色列領袖看到些什麼。
[00:08:41.000 --> 00:08:46.000]  其實由頭到尾都是一個選擇來的。
[00:08:46.000 --> 00:08:50.000]  待會兒就看看究竟他們怎樣選擇。
[00:08:50.000 --> 00:08:55.000]  既然要打發人來窺探那個地方,
[00:08:55.000 --> 00:08:57.000]  派什麼人去呢?
[00:08:57.000 --> 00:09:00.000]  這裏第2節已經給你看了。
[00:09:00.000 --> 00:09:05.000]  最後一句,答案是「都要作首領的。」
[00:09:05.000 --> 00:09:09.000]  然後第3節就再補充,
[00:09:09.000 --> 00:09:15.000]  「摩西就照耶和華的吩咐從巴蘭的曠野打發他們去,
[00:09:15.000 --> 00:09:19.000]  他們都是以色列人的族長。」
[00:09:19.000 --> 00:09:22.000]  接著就有一堆名字,
[00:09:22.000 --> 00:09:27.000]  如果你看看你自己手上的程序表。
[00:09:27.000 --> 00:09:32.000]  不用讀了,因為讀完你都不記得是誰。
[00:09:32.000 --> 00:09:38.000]  除了第6節A,我們認得有一個叫做加勒的人。
[00:09:38.000 --> 00:09:44.000]  然後去到第8節,有一個叫做河A,河希亞。
[00:09:44.000 --> 00:09:47.000]  本來我們都不會知道是誰的,
[00:09:47.000 --> 00:09:51.000]  不過去到第16節的下半節,有個補充。
[00:09:51.000 --> 00:09:57.000]  他說「摩西就稱亂的兒子河西亞為約書亞。」
[00:09:57.000 --> 00:10:00.000]  河希亞和河西亞其實是一個人來的,
[00:10:00.000 --> 00:10:03.000]  為什麼?不解釋了,是同一個人來的。
[00:10:03.000 --> 00:10:07.000]  由第4節到第15節,
[00:10:07.000 --> 00:10:09.000]  基本上有12個名字,
[00:10:09.000 --> 00:10:13.000]  全部都是那些支派的領袖,
[00:10:13.000 --> 00:10:17.000]  他們要負責去到那個地方,
[00:10:17.000 --> 00:10:21.000]  去收集當地有關的一些資料,
[00:10:21.000 --> 00:10:23.000]  給了他們這個責任。
[00:10:23.000 --> 00:10:26.000]  不過有10個人的名字,
[00:10:26.000 --> 00:10:30.000]  我告訴你,整本聖經只是這裡有的,
[00:10:30.000 --> 00:10:34.000]  之後無人紀念。
[00:10:34.000 --> 00:10:38.000]  另外兩個人,劉芳、白細,
[00:10:38.000 --> 00:10:43.000]  他們的名字是被永存,
[00:10:43.000 --> 00:10:47.000]  能夠給後人去紀念。
[00:10:47.000 --> 00:10:54.000]  原因,因為他們做出了與眾不同的選擇。
[00:10:54.000 --> 00:10:59.000]  摩西對於他們這12個人去到迦南地,
[00:10:59.000 --> 00:11:01.000]  究竟你要看什麼?
[00:11:01.000 --> 00:11:03.000]  摩西說得很清楚的,
[00:11:03.000 --> 00:11:05.000]  不然隨便看一看。
[00:11:05.000 --> 00:11:10.000]  不是,請大家和我一起讀出第17至20節,
[00:11:10.000 --> 00:11:12.000]  這4節的聖經。
[00:11:12.000 --> 00:11:14.000]  預備起!
[00:11:14.000 --> 00:11:17.000]  摩西打發他們去規探迦南地,
[00:11:17.000 --> 00:11:21.000]  說:「你們從南地上山地去,
[00:11:21.000 --> 00:11:26.000]  看那地如何?其中所住的民是強是弱,
[00:11:26.000 --> 00:11:30.000]  是多是少,所住的地是好是大,
[00:11:30.000 --> 00:11:34.000]  所住的處是盈盤是堅誠。
[00:11:34.000 --> 00:11:38.000]  又看那地土是肥美是直薄,
[00:11:38.000 --> 00:11:40.000]  其中有樹木沒有?
[00:11:40.000 --> 00:11:43.000]  你們要放開膽量,
[00:11:43.000 --> 00:11:46.000]  把那地的果子帶些來,
[00:11:46.000 --> 00:11:50.000]  那時正是葡萄初熟的時候。」
[00:11:50.000 --> 00:11:54.000]  摩西叫那12個探子
[00:11:54.000 --> 00:11:58.000]  去迦南地南邊的山,
[00:11:58.000 --> 00:12:01.000]  作為一個起點。
[00:12:01.000 --> 00:12:03.000]  他就叫他們,
[00:12:03.000 --> 00:12:05.000]  「你儘管看,
[00:12:05.000 --> 00:12:08.000]  放開你的眼睛就看了。」
[00:12:08.000 --> 00:12:12.000]  然後就將那地的場景,
[00:12:12.000 --> 00:12:14.000]  請他們回報回來。
[00:12:14.000 --> 00:12:16.000]  包括什麼呢?
[00:12:16.000 --> 00:12:19.000]  當地的城門,
[00:12:19.000 --> 00:12:21.000]  住了什麼人?
[00:12:21.000 --> 00:12:24.000]  容易攻打。
[00:12:24.000 --> 00:12:26.000]  土地是否肥沃,
[00:12:26.000 --> 00:12:29.000]  還是直薄?
[00:12:29.000 --> 00:12:32.000]  你會見到,
[00:12:32.000 --> 00:12:35.000]  我用了不同顏色的字。
[00:12:35.000 --> 00:12:38.000]  藍色的對於以色列人來說,
[00:12:38.000 --> 00:12:41.000]  是正面的一些元素,
[00:12:41.000 --> 00:12:45.000]  然後紅色是負面的。
[00:12:45.000 --> 00:12:48.000]  摩西都沒有去過,
[00:12:48.000 --> 00:12:52.000]  他不知道當地的詳情是怎樣的。
[00:12:52.000 --> 00:12:55.000]  不過有一樣東西他很肯定,
[00:12:55.000 --> 00:13:00.000]  就是那時正是葡萄初熟的時候,
[00:13:00.000 --> 00:13:04.000]  因為當時大概陽曆七八月,
[00:13:04.000 --> 00:13:10.000]  他就知道葡萄收成的季節就到了。
[00:13:10.000 --> 00:13:13.000]  所以他就叫那十二個探子,
[00:13:13.000 --> 00:13:17.000]  「請你在那裏拿些果子回來。」
[00:13:17.000 --> 00:13:19.000]  當然是包括葡萄。
[00:13:19.000 --> 00:13:21.000]  「回來給大家看看,
[00:13:21.000 --> 00:13:25.000]  去證明上帝的應許是真實的。」
[00:13:25.000 --> 00:13:29.000]  這個真是一個流奶與物之地。
[00:13:29.000 --> 00:13:31.000]  好了,過了四十天,
[00:13:31.000 --> 00:13:35.000]  到底那十二個探子見到些什麼?
[00:13:35.000 --> 00:13:40.000]  我們接著就看二十一至二十五節怎麼說。
[00:13:40.000 --> 00:13:42.000]  聽我讀出來:
[00:13:42.000 --> 00:13:44.000]  「他們上去窺探那地,
[00:13:44.000 --> 00:13:48.000]  從沉的曠野到利合直到哈瑪口。
[00:13:48.000 --> 00:13:51.000]  他們從南地上去,
[00:13:51.000 --> 00:13:53.000]  到了希伯倫,
[00:13:53.000 --> 00:13:55.000]  在那裏有阿納族人,
[00:13:55.000 --> 00:13:56.000]  阿希曼,
[00:13:56.000 --> 00:14:04.000]  士西,塔買,原來希伯倫城被建造給埃及的鎖谷城,
[00:14:04.000 --> 00:14:06.000]  早了七年。
[00:14:06.000 --> 00:14:09.000]  他們到了以實各谷,
[00:14:09.000 --> 00:14:13.000]  從那裏探了葡萄樹的一枝,
[00:14:13.000 --> 00:14:16.000]  上頭有一掛葡萄,
[00:14:16.000 --> 00:14:19.000]  兩個人用鋼抬著,
[00:14:19.000 --> 00:14:24.000]  又帶了些石榴和無花果來。」
[00:14:24.000 --> 00:14:29.000]  「因為以色列人從那裏探來的那掛葡萄,
[00:14:29.000 --> 00:14:33.000]  所以那地方叫作以實各谷。
[00:14:33.000 --> 00:14:34.000]  過了四十天,
[00:14:34.000 --> 00:14:38.000]  他們窺探那地才會來。」
[00:14:38.000 --> 00:14:45.000]  之前就說他們由南邊一路行到去北邊,
[00:14:45.000 --> 00:14:48.000]  南邊的山去到向北行,
[00:14:48.000 --> 00:14:51.000]  直至到第二十一節,
[00:14:51.000 --> 00:14:54.000]  這裏說他們去到哈瑪口,
[00:14:54.000 --> 00:14:57.000]  即是這一個區域他們涉獵過了。
[00:14:57.000 --> 00:15:00.000]  二十二節就說給他們聽,
[00:15:00.000 --> 00:15:04.000]  去到希伯倫這個地方,
[00:15:04.000 --> 00:15:09.000]  這個是由大山地最高的地方,
[00:15:09.000 --> 00:15:13.000]  二十三節那裏說到以實各谷,
[00:15:13.000 --> 00:15:15.000]  又有高山,
[00:15:15.000 --> 00:15:16.000]  又有低谷,
[00:15:16.000 --> 00:15:18.000]  又有南邊去北邊,
[00:15:18.000 --> 00:15:21.000]  走遍了這一帶的地方。
[00:15:21.000 --> 00:15:29.000]  作者在第二十二節裏補充了希伯倫,
[00:15:29.000 --> 00:15:32.000]  究竟是一個什麼樣的地方。
[00:15:32.000 --> 00:15:37.000]  這裏跟以色列這個民族有很大的淵源。
[00:15:37.000 --> 00:15:40.000]  在阿巴拉罕的時候,
[00:15:40.000 --> 00:15:43.000]  如果你看到《創世紀》二十三章,
[00:15:43.000 --> 00:15:45.000]  那裏叫做基列阿巴,
[00:15:45.000 --> 00:15:48.000]  阿巴拉罕和撒拉,
[00:15:48.000 --> 00:15:50.000]  以撒和利伯加,
[00:15:50.000 --> 00:15:52.000]  雅各利亞,
[00:15:52.000 --> 00:15:54.000]  全部人離開世界之後,
[00:15:54.000 --> 00:15:57.000]  都是葬在這裏的。
[00:15:57.000 --> 00:16:01.000]  所以經文專登就告訴我們,
[00:16:01.000 --> 00:16:07.000]  這個地方比起埃及所安城還要早七年,
[00:16:07.000 --> 00:16:16.000]  是一個很早他們曾經留下一些歷史足印的地方。
[00:16:16.000 --> 00:16:18.000]  二十二節的下半節,
[00:16:18.000 --> 00:16:24.000]  原來希伯倫城被建造給埃及的所安城早七年,
[00:16:24.000 --> 00:16:25.000]  剛才這樣說。
[00:16:25.000 --> 00:16:26.000]  除此之外,
[00:16:26.000 --> 00:16:29.000]  二十二節的上半節,
[00:16:29.000 --> 00:16:33.000]  也有說到那裏有阿納族人。
[00:16:33.000 --> 00:16:35.000]  那這些是什麼人呢?
[00:16:35.000 --> 00:16:39.000]  一會兒三十三節會再提到。
[00:16:39.000 --> 00:16:42.000]  二十三節到第二十四節,
[00:16:42.000 --> 00:16:47.000]  就說到他們在二十角谷那裏,
[00:16:47.000 --> 00:16:53.000]  找到一些葡萄、石榴和無花果。
[00:16:53.000 --> 00:16:59.000]  特別的地方就是那棵葡萄挺厲害的,
[00:16:59.000 --> 00:17:02.000]  要兩個人夾手夾腳,
[00:17:02.000 --> 00:17:04.000]  才可以把它抬回來。
[00:17:04.000 --> 00:17:06.000]  有了物證,
[00:17:06.000 --> 00:17:11.000]  足以證明當地的土壤是多麼肥沃。
[00:17:11.000 --> 00:17:14.000]  這裏說到的葡萄,
[00:17:14.000 --> 00:17:16.000]  英文是grape,
[00:17:16.000 --> 00:17:22.000]  就是我今天要說的第一個G。
[00:17:22.000 --> 00:17:24.000]  正如剛才所說,
[00:17:24.000 --> 00:17:28.000]  由於他們要走遍整個地方,
[00:17:28.000 --> 00:17:32.000]  經文說他們也需要一點時間。
[00:17:32.000 --> 00:17:34.000]  二十五節,
[00:17:34.000 --> 00:17:37.000]  說到他們走了四十天,
[00:17:37.000 --> 00:17:41.000]  才能夠完成這個窺探的旅程,
[00:17:41.000 --> 00:17:43.000]  再回頭。
[00:17:43.000 --> 00:17:45.000]  回來之後,
[00:17:45.000 --> 00:17:47.000]  剛才說他們要匯報,
[00:17:47.000 --> 00:17:49.000]  那他們怎樣匯報呢?
[00:17:49.000 --> 00:17:51.000]  我們一起讀,
[00:17:51.000 --> 00:17:53.000]  二十六到二十九節,
[00:17:53.000 --> 00:17:55.000]  預備起!
[00:17:55.000 --> 00:17:58.000]  到了巴蘭曠野傑加底斯,
[00:17:58.000 --> 00:18:01.000]  見摩西亞倫並以色列的傳媒眾,
[00:18:01.000 --> 00:18:05.000]  匯報摩西亞倫並傳匯眾,
[00:18:05.000 --> 00:18:08.000]  又把那裏的果子給他們看。
[00:18:08.000 --> 00:18:10.000]  又告訴摩西說:
[00:18:10.000 --> 00:18:14.000]  「我們到了你所打發我們去的那地,
[00:18:14.000 --> 00:18:17.000]  果然是牛奶與蜜之地,
[00:18:17.000 --> 00:18:20.000]  這就是那地的果子,
[00:18:20.000 --> 00:18:23.000]  然而,住在那地的民強壯,
[00:18:23.000 --> 00:18:26.000]  城邑也堅固寬大,
[00:18:26.000 --> 00:18:31.000]  並且我們在那裏看見了阿納族的人。
[00:18:31.000 --> 00:18:34.000]  阿瑪利人住在南地,
[00:18:34.000 --> 00:18:39.000]  黑人、耶布斯人、阿摩利人住在山地,
[00:18:39.000 --> 00:18:44.000]  迦南人住在海邊,並約旦河邊。」
[00:18:44.000 --> 00:18:48.000]  探子中有人輪到所窺探之地,
[00:18:48.000 --> 00:18:51.000]  向以色列人報惡信說:
[00:18:51.000 --> 00:18:54.000]  「我們所窺探經過之地,
[00:18:54.000 --> 00:18:56.000]  是吞吃居民之地,
[00:18:56.000 --> 00:18:59.000]  我們在那裏看見的人民,
[00:18:59.000 --> 00:19:01.000]  都身量高大,
[00:19:01.000 --> 00:19:04.000]  我們在那裏看見阿納族人,
[00:19:04.000 --> 00:19:08.000]  就是偉人,他們是偉人的後裔。」
[00:19:08.000 --> 00:19:11.000]  好,先來到這裏。
[00:19:11.000 --> 00:19:13.000]  他們回來之後,
[00:19:13.000 --> 00:19:16.000]  二十六至二十七節,
[00:19:16.000 --> 00:19:20.000]  就跟摩西亞倫還有傳匯眾,
[00:19:20.000 --> 00:19:23.000]  展示他們拿回來的果子,對不對?
[00:19:23.000 --> 00:19:28.000]  他們同意的,果然是流奶與物之地。
[00:19:28.000 --> 00:19:32.000]  不過,到了第二十八節,
[00:19:32.000 --> 00:19:36.000]  就開始了一個重要的展熱點,
[00:19:36.000 --> 00:19:41.000]  這裏有個連接詞,叫做「言而」。
[00:19:41.000 --> 00:19:44.000]  沒錯,果子很正,
[00:19:44.000 --> 00:19:50.000]  不過,他們對於自己所看到的東西,
[00:19:50.000 --> 00:19:53.000]  有另外一番的詮釋。
[00:19:53.000 --> 00:19:56.000]  二十八節接著就說:
[00:19:56.000 --> 00:20:01.000]  「住那裏的民強壯,成一也堅固寬大,
[00:20:01.000 --> 00:20:06.000]  並且我們在那裏看見了阿納族人。」
[00:20:06.000 --> 00:20:12.000]  除了成一堅固寬大,難以攻打之外,
[00:20:12.000 --> 00:20:17.000]  那裏那些地方住在那裏的人,
[00:20:17.000 --> 00:20:23.000]  強壯阿納族人這個名字,再次出現。
[00:20:23.000 --> 00:20:29.000]  每當我們在上帝的應許上,
[00:20:29.000 --> 00:20:32.000]  加上一個「but」,
[00:20:32.000 --> 00:20:38.000]  但是,不過,我們就限制了上帝,
[00:20:38.000 --> 00:20:41.000]  使我們失去了那些,
[00:20:41.000 --> 00:20:46.000]  原本已經給了你的應許。
[00:20:46.000 --> 00:20:48.000]  回報的探子說:
[00:20:48.000 --> 00:20:56.000]  他們除了看到二十九節不同的種族人居住之外,
[00:20:56.000 --> 00:20:59.000]  在三十二節的下半節,
[00:20:59.000 --> 00:21:02.000]  至三十三節的上半節那裏,
[00:21:02.000 --> 00:21:05.000]  他們專門要強調:
[00:21:05.000 --> 00:21:09.000]  「我們所窺探經過之地,是吞嚇居民之地,
[00:21:09.000 --> 00:21:14.000]  我們在那裏所看見的人民都身量高大,
[00:21:14.000 --> 00:21:18.000]  我們在那裏看見阿納族人就是偉人,
[00:21:18.000 --> 00:21:20.000]  他們是偉人的後裔,
[00:21:20.000 --> 00:21:24.000]  個個都神高神大。」
[00:21:24.000 --> 00:21:28.000]  他們將這些阿納族人神化了,
[00:21:28.000 --> 00:21:34.000]  視他們為擁有超自然力量的這些偉人,
[00:21:34.000 --> 00:21:38.000]  身量高大的巨人,
[00:21:38.000 --> 00:21:41.000]  英文是Giants,
[00:21:41.000 --> 00:21:44.000]  頭一個字母又是G,
[00:21:44.000 --> 00:21:50.000]  這就是我要和大家分享的第二個G了。
[00:21:50.000 --> 00:21:54.000]  相對於上一個段落第一個G,
[00:21:54.000 --> 00:21:56.000]  Grapes,葡萄,
[00:21:56.000 --> 00:21:59.000]  這些探子看到另一樣東西,
[00:21:59.000 --> 00:22:03.000]  將他們的焦點放在第二個G,
[00:22:03.000 --> 00:22:06.000]  Giants,巨人上面。
[00:22:06.000 --> 00:22:12.000]  我不知道在大家面對困難的處境的時候,
[00:22:12.000 --> 00:22:15.000]  到底你看到哪一個G?
[00:22:15.000 --> 00:22:20.000]  是Giants,巨人佔據了你的思想?
[00:22:20.000 --> 00:22:27.000]  抑或在當中你看到Grapes,葡萄呢?
[00:22:27.000 --> 00:22:31.000]  如果你看到巨人的話,
[00:22:31.000 --> 00:22:33.000]  佔據了你的思想,
[00:22:33.000 --> 00:22:37.000]  我相信你所有的行動取向,
[00:22:37.000 --> 00:22:43.000]  你的生活會全部被它所控制。
[00:22:43.000 --> 00:22:48.000]  但是如果你看到Grapes,葡萄的話,
[00:22:48.000 --> 00:22:53.000]  我深信你的生活將會充滿活力,
[00:22:53.000 --> 00:22:58.000]  被這些葡萄驅動你的人生,
[00:22:58.000 --> 00:23:03.000]  甚至你能夠有力量去激勵你身邊的人。
[00:23:03.000 --> 00:23:05.000]  就是這樣,
[00:23:05.000 --> 00:23:08.000]  這些巨人,Giants,
[00:23:08.000 --> 00:23:10.000]  就不會成為你的難阻。
[00:23:10.000 --> 00:23:12.000]  但是倒過來,
[00:23:12.000 --> 00:23:16.000]  如果巨人,Giants,佔據了你的心,
[00:23:16.000 --> 00:23:19.000]  我告訴你,你一定看不到葡萄,
[00:23:19.000 --> 00:23:21.000]  一定看不到Grapes,
[00:23:21.000 --> 00:23:26.000]  你永遠無法嘗到葡萄的滋味。
[00:23:26.000 --> 00:23:29.000]  對於周邊的處境,
[00:23:29.000 --> 00:23:34.000]  你可能說,我見到葡萄,Grapes,
[00:23:34.000 --> 00:23:36.000]  抑或巨人,Giants,
[00:23:36.000 --> 00:23:40.000]  這都是視乎你看東西的角度,
[00:23:40.000 --> 00:23:42.000]  角度不同。
[00:23:42.000 --> 00:23:46.000]  這個說法就令我想起,
[00:23:46.000 --> 00:23:49.000]  有一套幾十年以來,
[00:23:49.000 --> 00:23:53.000]  都很多人喜歡看的電影系列,
[00:23:53.000 --> 00:23:55.000]  我不知道你喜不喜歡看,
[00:23:55.000 --> 00:23:58.000]  叫做《大戰》《星球大戰》。
[00:23:58.000 --> 00:24:02.000]  這個電影系列有兩個機械人的角色,
[00:24:02.000 --> 00:24:04.000]  我相信你會認得。
[00:24:04.000 --> 00:24:06.000]  一個叫做RED2,
[00:24:06.000 --> 00:24:08.000]  他很矮,
[00:24:08.000 --> 00:24:11.000]  資料告訴我們他是0.96米高,
[00:24:11.000 --> 00:24:13.000]  像個垃圾桶一樣。
[00:24:13.000 --> 00:24:16.000]  不過這個機械人,
[00:24:16.000 --> 00:24:19.000]  凡事總是看好的一面,
[00:24:19.000 --> 00:24:22.000]  他不止一次在關鍵的時刻,
[00:24:22.000 --> 00:24:25.000]  來到完成一些很困難的任務,
[00:24:25.000 --> 00:24:28.000]  令到主角可以化險為夷,
[00:24:28.000 --> 00:24:30.000]  扭轉乾坤。
[00:24:30.000 --> 00:24:32.000]  另外一個機械人,
[00:24:32.000 --> 00:24:36.000]  就是閃閃靈的C3P0,
[00:24:36.000 --> 00:24:39.000]  他的外貌就好像人一樣,
[00:24:39.000 --> 00:24:41.000]  不過他看東西,
[00:24:41.000 --> 00:24:44.000]  永遠都是看到負面那一面,
[00:24:44.000 --> 00:24:46.000]  整天只顧自己,
[00:24:46.000 --> 00:24:49.000]  從來沒有想過要幫助別人。
[00:24:49.000 --> 00:24:53.000]  當他看到每一個解決方案,
[00:24:53.000 --> 00:24:55.000]  別人告訴他,
[00:24:55.000 --> 00:24:57.000]  可以這樣吧!
[00:24:57.000 --> 00:24:59.000]  他整天掛在嘴邊,
[00:24:59.000 --> 00:25:01.000]  有兩句說話,
[00:25:01.000 --> 00:25:03.000]  第一就是,
[00:25:03.000 --> 00:25:05.000]  我有些不太好的預感,
[00:25:05.000 --> 00:25:07.000]  第二就是,
[00:25:07.000 --> 00:25:09.000]  糟了,我們玩完了!
[00:25:09.000 --> 00:25:12.000]  這兩個機械人,
[00:25:12.000 --> 00:25:16.000]  對於他們周邊的環境處境,
[00:25:16.000 --> 00:25:18.000]  有很不同的看法,
[00:25:18.000 --> 00:25:20.000]  是變不了的,
[00:25:20.000 --> 00:25:22.000]  不過我想告訴你,
[00:25:22.000 --> 00:25:24.000]  我們不是機械人,
