
[00:00:00.000 --> 00:00:03.120]  好凍呀,大家有冇喺出面飲杯熱茶先入嚟呀?
[00:05:30.720 --> 00:05:33.540]  喺呢度呢亦都代表咗
[00:05:33.540 --> 00:05:37.380]  呢首詩裏面所講嘅嘢呢已經包含哂
[00:05:37.380 --> 00:05:40.960]  圓圓滿滿包含哂我哋人生裏面
[00:05:40.960 --> 00:05:44.800]  可能會發生應該會發生嘅所有事情
[00:05:45.820 --> 00:05:48.380]  當然啦裏面有辣有唔辣
[00:05:48.380 --> 00:05:51.700]  傳道者呢係要提醒
[00:05:51.700 --> 00:05:53.760]  呢啲所有事裏面
[00:05:53.760 --> 00:05:55.040]  都有神
[00:05:55.040 --> 00:05:56.060]  嘅perfect
[00:05:56.060 --> 00:05:57.340]  timing
[00:05:57.340 --> 00:06:01.180]  問題係
[00:06:01.180 --> 00:06:04.260]  如果係咁我哋人
[00:06:04.260 --> 00:06:05.280]  係咪
[00:06:05.280 --> 00:06:06.560]  仲有選擇㗎啦
[00:06:06.560 --> 00:06:11.940]  有得揀嘅
[00:06:11.940 --> 00:06:13.980]  好似好似我咁
[00:06:14.740 --> 00:06:17.820]  我呢就憧憬呢可以快啲攻完層樓
[00:06:17.820 --> 00:06:20.380]  可以輕鬆啲
[00:06:20.380 --> 00:06:24.980]  洗錢呢唔可以唔使再有咁多掣肘
[00:06:24.980 --> 00:06:27.540]  我有自由咁諗
[00:06:27.540 --> 00:06:29.600]  我亦都有自由去攻樓
[00:06:29.600 --> 00:06:32.920]  甚至呢我有自由去勒緊褲頭
[00:06:32.920 --> 00:06:36.000]  再畀多啲錢落去個principle嗰度
[00:06:36.000 --> 00:06:37.780]  等我快啲甩身
[00:06:37.780 --> 00:06:41.120]  不過我控制唔到嘅呢
[00:06:41.120 --> 00:06:44.440]  就係若果當我攻完樓之後呢
[00:06:44.700 --> 00:06:48.540]  我同我老公呢係咪可以坐喺張沙發度撚撚腳
[00:06:48.540 --> 00:06:52.640]  無憂無慮咁過埋我哋嘅下半生
[00:06:52.640 --> 00:06:56.480]  因為健康
[00:06:56.480 --> 00:06:59.040]  同埋生命嘅長短
[00:06:59.040 --> 00:07:02.360]  唔係喺我嘅手裏面
[00:07:02.360 --> 00:07:08.000]  我哋繼續睇埋下一段傳道書三章九至十五節
[00:07:08.000 --> 00:07:12.100]  作功的人在自己嘅勞碌上得到乜乜益處呢
[00:07:12.340 --> 00:07:15.420]  我看神給予世人的擔子
[00:07:15.420 --> 00:07:17.720]  是要他們為此煩惱
[00:07:17.720 --> 00:07:21.300]  他使萬事各按其時成為美好
[00:07:21.300 --> 00:07:24.900]  他又把永恆的意識放在人的心裏
[00:07:24.900 --> 00:07:27.960]  雖然這樣人還是不能察覺
[00:07:27.960 --> 00:07:31.300]  神自始至終的行為作為
[00:07:31.300 --> 00:07:35.900]  我曉得人生最大的是沉落享福
[00:07:35.900 --> 00:07:40.500]  人人有吃有喝在自己的一切勞碌中只得其樂
[00:07:41.020 --> 00:07:42.560]  這就是神的恩賜
[00:07:42.560 --> 00:07:44.860]  我知道神所作的一切
[00:07:44.860 --> 00:07:46.140]  都必永存
[00:07:46.140 --> 00:07:47.680]  無可增添
[00:07:47.680 --> 00:07:48.960]  無可減少
[00:07:48.960 --> 00:07:50.740]  神者若作
[00:07:50.740 --> 00:07:54.080]  謂要使人在他面前存敬畏的心
[00:07:54.080 --> 00:07:56.120]  現在有的
[00:07:56.120 --> 00:07:57.400]  先前就有
[00:07:57.400 --> 00:07:58.680]  將來有的
[00:07:58.680 --> 00:07:59.960]  早已有了
[00:07:59.960 --> 00:08:03.800]  因為神使已過去的事重新出現
[00:08:03.800 --> 00:08:07.900]  若果神已經諗好哂
[00:08:09.960 --> 00:08:11.500]  又掌權
[00:08:11.500 --> 00:08:13.020]  又慷慨
[00:08:13.020 --> 00:08:14.820]  又滿有恩典
[00:08:14.820 --> 00:08:17.380]  我們還有什麼好想呢?
[00:08:17.380 --> 00:08:20.700]  正如這裡說
[00:08:20.700 --> 00:08:24.040]  作功的人在自己的勞碌上
[00:08:24.040 --> 00:08:26.860]  得到什麼益處呢?
[00:08:26.860 --> 00:08:31.200]  看經文的時候好像
[00:08:31.200 --> 00:08:33.760]  似乎有個答案
[00:08:33.760 --> 00:08:35.040]  他就說
[00:08:35.040 --> 00:08:38.120]  我看神給予世人的擔子
[00:08:39.140 --> 00:08:40.920]  是要他們
[00:08:40.920 --> 00:08:42.720]  為此煩惱
[00:08:42.720 --> 00:08:47.060]  這是什麼答案呢?
[00:08:47.060 --> 00:08:53.460]  你會不會看的時候想一下,這麼搞笑,神給人煩惱
[00:08:53.460 --> 00:08:58.580]  這裡不是說我們所信的神是有些變態
[00:08:58.580 --> 00:09:00.900]  要做些事給我們享受
[00:09:00.900 --> 00:09:03.700]  令我們煩惱,要折磨我們
[00:09:03.700 --> 00:09:08.820]  這節的經文正確的interpretation是說
[00:09:09.080 --> 00:09:11.900]  神容許我們人的生命裡面
[00:09:11.900 --> 00:09:13.440]  有重擔
[00:09:13.440 --> 00:09:16.000]  這些重擔
[00:09:16.000 --> 00:09:17.780]  為了要
[00:09:17.780 --> 00:09:18.820]  我們人
[00:09:18.820 --> 00:09:20.600]  被磨練
[00:09:20.600 --> 00:09:22.900]  被謙卑
[00:09:22.900 --> 00:09:32.880]  1991年亞利桑那的科學家建造了一個叫做Biosphere 2
[00:09:32.880 --> 00:09:34.420]  的實驗環境
[00:09:35.200 --> 00:09:40.060]  一個人工控制生態幾乎
[00:09:40.060 --> 00:09:42.120]  完美的大自然
[00:09:42.120 --> 00:09:46.980]  裡面有很乾淨的水,很潔淨的水和空氣
[00:09:46.980 --> 00:09:48.780]  健康的土壤
[00:09:48.780 --> 00:09:51.080]  經過過濾的陽光
[00:09:51.080 --> 00:09:58.500]  原意是想試一下人有沒有可能,我們人有沒有可能為樹木、水果
[00:09:58.500 --> 00:10:01.560]  蔬菜,甚至我們人類
[00:10:01.820 --> 00:10:06.420]  去提供一個最理想的生長條件
[00:10:06.420 --> 00:10:10.260]  大約兩年之後
[00:10:10.260 --> 00:10:13.340]  即是1993年
[00:10:13.340 --> 00:10:17.940]  他們發現了一個很有趣的現象
[00:10:17.940 --> 00:10:21.280]  明明這個環境幾乎完美
[00:10:21.280 --> 00:10:23.320]  的地方
[00:10:23.320 --> 00:10:25.880]  那裡生長的樹
[00:10:26.400 --> 00:10:33.060]  飆高到某一個高度,就會陸陸續續跌下來
[00:10:33.060 --> 00:10:36.640]  你猜到為什麼嗎?
[00:10:36.640 --> 00:10:46.360]  原來因為科學家漏了去製造一樣東西,漏了去創造一樣
[00:10:46.360 --> 00:10:48.920]  很關鍵的元素
[00:10:48.920 --> 00:10:50.460]  就是風
[00:10:50.460 --> 00:10:52.000]  Wind
[00:10:52.000 --> 00:10:54.820]  嚴格來說是Storm
[00:10:54.820 --> 00:10:56.100]  暴風
[00:10:57.380 --> 00:11:03.520]  這個研究發現,原來沒有風,或者沒有風暴,沒有Storm的環境
[00:11:03.520 --> 00:11:08.640]  原來這些樹真的可以生長得很快
[00:11:08.640 --> 00:11:12.480]  但是這些樹幹卻是很瘦弱
[00:11:12.480 --> 00:11:15.800]  所以去到某個高度的時候
[00:11:15.800 --> 00:11:18.380]  他們是支撐不到自己
[00:11:18.380 --> 00:11:20.420]  而跌下來
[00:11:21.440 --> 00:11:27.580]  原來惡劣的天氣暴風的存在,是會迫使樹木長出一些
[00:11:27.580 --> 00:11:31.180]  強壯的根,去伸展出來
[00:11:31.180 --> 00:11:33.220]  抓住泥土
[00:11:33.220 --> 00:11:37.820]  同時也會生長一些所謂的Stress Wood
[00:11:37.820 --> 00:11:39.100]  受壓木
[00:11:39.100 --> 00:11:42.180]  令這些樹木有韌力
[00:11:42.180 --> 00:11:43.460]  有承受力
[00:11:43.460 --> 00:11:47.300]  所以在這個Biosphere
[00:11:47.560 --> 00:11:53.200]  這麼安靜,這麼舒適,受保護,受控的環境裏面生長
[00:11:53.200 --> 00:11:54.980]  表面
[00:11:54.980 --> 00:11:56.780]  好像很漂亮
[00:11:56.780 --> 00:12:03.180]  但是兩年左右,這些樹就承受不了自己的重量
[00:12:03.180 --> 00:12:05.220]  一棵一棵地
[00:12:05.220 --> 00:12:06.500]  塌下來
[00:12:06.500 --> 00:12:11.360]  這個實驗其實很有象徵意義
[00:12:11.360 --> 00:12:15.200]  原來壓力對健康
[00:12:15.200 --> 00:12:17.520]  強壯的成長
[00:12:17.760 --> 00:12:19.300]  是不可以缺少的
[00:12:19.300 --> 00:12:26.460]  當壓力來到的時候,受壓的確不是很舒服,但是這個正正
[00:12:26.460 --> 00:12:28.260]  是建立力量
[00:12:28.260 --> 00:12:31.080]  和適應力的必要條件
[00:12:31.080 --> 00:12:33.640]  缺乏了逆境
[00:12:33.640 --> 00:12:37.220]  反而阻礙了真正的成長
[00:12:37.220 --> 00:12:38.500]  和韌力
[00:12:38.500 --> 00:12:39.780]  的形成
[00:12:39.780 --> 00:12:45.420]  聽聽似乎這個道理
[00:12:46.440 --> 00:12:50.020]  不單止是可以apply在樹木上面
[00:12:50.020 --> 00:12:53.100]  其實我們人都是一樣
[00:12:53.100 --> 00:12:57.200]  我們不妨去想想
[00:12:57.200 --> 00:13:01.540]  你生命裏面最寶貴的功課
[00:13:01.540 --> 00:13:04.360]  最能夠令你成長
[00:13:04.360 --> 00:13:05.640]  的事情
[00:13:05.640 --> 00:13:09.220]  發覺自己有
[00:13:09.220 --> 00:13:12.300]  機會成長的時候是來自
[00:13:12.300 --> 00:13:13.580]  哪裏呢
[00:13:13.580 --> 00:13:15.880]  是不是你自己讀聖經
[00:13:16.640 --> 00:13:18.180]  聽一篇好的道
[00:13:18.180 --> 00:13:20.740]  看到好的榜樣
[00:13:20.740 --> 00:13:23.560]  還是想想
[00:13:23.560 --> 00:13:26.120]  正正就是
[00:13:26.120 --> 00:13:27.660]  被磨練
[00:13:27.660 --> 00:13:30.220]  被謙卑的時候
[00:13:30.220 --> 00:13:36.100]  我知道神所作的一切
[00:13:36.100 --> 00:13:37.640]  都必永存
[00:13:37.640 --> 00:13:40.200]  無可增添無可減少
[00:13:40.200 --> 00:13:42.240]  神這樣作
[00:13:42.240 --> 00:13:43.780]  為要使人
[00:13:43.780 --> 00:13:45.580]  在他面前
[00:13:45.840 --> 00:13:47.880]  傳敬畏的心
[00:13:47.880 --> 00:13:53.260]  這幾次講傳道書都有人問我
[00:13:53.260 --> 00:13:55.820]  其實什麼叫敬畏神
[00:13:55.820 --> 00:13:58.900]  或者敬畏神和這裏
[00:13:58.900 --> 00:14:03.240]  講到的凡事都有定期天下萬物都有定時
[00:14:03.240 --> 00:14:04.780]  有什麼關係呢
[00:14:04.780 --> 00:14:08.620]  首先我想和大家講一下敬畏
[00:14:08.620 --> 00:14:10.160]  這個原文的意思
[00:14:10.160 --> 00:14:11.960]  他是在講恐懼
[00:14:11.960 --> 00:14:14.000]  的確是在講恐懼
[00:14:14.000 --> 00:14:15.800]  道德上的崇敬
[00:14:16.040 --> 00:14:17.840]  令人害怕的意思
[00:14:17.840 --> 00:14:25.520]  敬畏神的意思是在講你對神恐懼崇敬而這個恐懼
[00:14:25.520 --> 00:14:26.800]  和崇敬
[00:14:26.800 --> 00:14:29.100]  會影響你的行為
[00:14:29.100 --> 00:14:33.200]  會影響你怎樣去過你的生活
[00:14:33.200 --> 00:14:38.060]  Fear to the point that it will affect how you behave
[00:14:38.060 --> 00:14:40.100]  How you live
[00:14:41.900 --> 00:14:46.000]  以前我聽過一個牧師講過一個這樣的比喻
[00:14:46.000 --> 00:14:50.340]  他說敬畏神就好像一個結婚的男人
[00:14:50.340 --> 00:14:51.880]  你不會約
[00:14:51.880 --> 00:14:54.440]  另一個女人即不是你老婆
[00:14:54.440 --> 00:14:57.000]  走去和他沙灘漫步
[00:14:57.000 --> 00:15:00.840]  然後去吃個燭光晚餐
[00:15:00.840 --> 00:15:03.400]  為什麼
[00:15:03.400 --> 00:15:05.200]  其實很簡單
[00:15:05.200 --> 00:15:07.760]  某程度上你怕老婆
[00:15:07.760 --> 00:15:11.840]  講得好聽就不是我很尊敬我老婆
[00:15:12.880 --> 00:15:19.020]  這一種大有驚大有尊敬意味的裏面
[00:15:19.020 --> 00:15:22.860]  所以這個萬事都有定期
[00:15:22.860 --> 00:15:24.140]  天下萬無
[00:15:24.140 --> 00:15:30.540]  都有定時和敬畏神之間的緊扣關係就是在講人
[00:15:30.540 --> 00:15:31.820]  承認神
[00:15:31.820 --> 00:15:34.640]  是這個主宰
[00:15:34.640 --> 00:15:41.040]  我們要感恩並且帶著一個敬畏的態度
[00:15:41.300 --> 00:15:42.580]  去過我們的生活
[00:15:42.580 --> 00:15:46.160]  難不難明
[00:15:46.160 --> 00:15:49.740]  你接不接受到
[00:15:49.740 --> 00:15:55.380]  我想在無風無浪的日子裏面
[00:15:55.380 --> 00:15:58.960]  所有事情都似乎順境的時候
[00:15:58.960 --> 00:16:03.060]  我們要去感謝神
[00:16:03.060 --> 00:16:05.360]  我們感謝神的恩典
[00:16:05.360 --> 00:16:06.900]  甚至
[00:16:06.900 --> 00:16:09.460]  敬畏神其實真的一點都不難
[00:16:11.260 --> 00:16:12.800]  但是當
[00:16:12.800 --> 00:16:14.840]  事情不是很順
[00:16:14.840 --> 00:16:17.660]  好像不是很公平
[00:16:17.660 --> 00:16:20.740]  你看到一些不公義的時候
[00:16:20.740 --> 00:16:23.040]  甚至災難臨到
[00:16:23.040 --> 00:16:26.360]  或者你現在面對的一些事情是
[00:16:26.360 --> 00:16:27.380]  不停的
[00:16:27.380 --> 00:16:29.700]  不go away的
[00:16:29.700 --> 00:16:32.260]  你長期在那個受壓
[00:16:32.260 --> 00:16:34.820]  或者在一個受苦的狀態裏面
[00:16:34.820 --> 00:16:37.620]  這一段經文
[00:16:37.620 --> 00:16:40.180]  就很難哄
[00:16:41.720 --> 00:16:51.460]  我去到11月中到12月中就回到香港探望我的親戚朋友
[00:16:51.460 --> 00:16:54.520]  我回到香港的時候
[00:16:54.520 --> 00:16:57.080]  周圍的環境
[00:16:57.080 --> 00:16:58.880]  我所接觸的人
[00:16:58.880 --> 00:17:02.200]  都是有一個很sad的感覺
[00:17:02.200 --> 00:17:06.040]  不知道是我自己敏感
[00:17:06.040 --> 00:17:07.320]  還是的確是這樣
[00:17:08.600 --> 00:17:11.940]  因為以前我一些很熟悉的店鋪
[00:17:11.940 --> 00:17:14.500]  很多已經關門大吉
[00:17:14.500 --> 00:17:18.080]  我所接觸的人
[00:17:18.080 --> 00:17:24.980]  特別是比較年輕的一輩有家庭的一輩都離開了剩下很多老人家
[00:17:24.980 --> 00:17:31.140]  我去探望一些年長的親戚或者我一些朋友的父母
[00:17:31.640 --> 00:17:39.060]  他們由每一個weekend本來是跟孫子、孫女和子女玩
[00:17:39.060 --> 00:17:42.140]  到現在weekend是沒什麼事做
[00:17:42.140 --> 00:17:47.760]  我臨走之前冬至就快到了
[00:17:47.760 --> 00:17:52.620]  我問其中一個親戚
[00:17:52.620 --> 00:17:56.220]  我問他今年冬至你會怎麼過
[00:17:56.220 --> 00:18:01.080]  他就指著隔壁的老公就跟他
[00:18:01.840 --> 00:18:03.120]  跟平時一樣
[00:18:03.120 --> 00:18:05.180]  我們會在家裡吃一頓飯
[00:18:05.180 --> 00:18:11.580]  我聽到他說的時候我心裡很憂鬱
[00:18:11.580 --> 00:18:16.180]  接著我立即打電話給我老公
[00:18:16.180 --> 00:18:18.240]  我說我想extend我的機票
[00:18:18.240 --> 00:18:21.040]  我想留在香港
[00:18:21.040 --> 00:18:24.120]  特別陪這幾個老人家
[00:18:24.120 --> 00:18:25.660]  去過冬
[00:18:26.420 --> 00:18:32.560]  誰知道那些人告訴我過冬不用在那天,提早也可以
[00:18:32.560 --> 00:18:34.860]  結果我就沒有轉機票
[00:18:34.860 --> 00:18:40.760]  當我在想
[00:18:40.760 --> 00:18:45.620]  我接下來剩下的時間怎麼盡量去陪
[00:18:45.620 --> 00:18:48.440]  一些有需要的人的時候
[00:18:48.440 --> 00:18:54.320]  就發生了雲福縣大火那件事
[00:18:55.600 --> 00:18:57.640]  八棟大廈
[00:18:57.640 --> 00:18:59.440]  七棟著火
[00:18:59.440 --> 00:19:02.520]  是說從底一直燒到頂
[00:19:02.520 --> 00:19:04.820]  死傷無數
[00:19:04.820 --> 00:19:08.160]  我用無數這個字
[00:19:08.160 --> 00:19:12.240]  原因不是政府公佈的一些number
[00:19:12.240 --> 00:19:18.140]  因為有些似乎走掉了沒事出來的人其實他們不是沒事的
[00:19:18.140 --> 00:19:21.980]  有些可能失去了家人
[00:19:22.740 --> 00:19:28.880]  有些可能逃離走得出來,我在香港的時候見到一個牧師他一見到我
[00:19:28.880 --> 00:19:34.260]  他就不停地講講講講講講講,其實他有很多壓力,因為他的姐姐和姐夫
[00:19:34.260 --> 00:19:37.080]  就是其中一個走了出來的災民
[00:19:37.080 --> 00:19:42.700]  很多人心靈上
[00:19:42.700 --> 00:19:44.760]  都是在這裡
[00:19:44.760 --> 00:19:46.300]  有很多痛苦
[00:19:49.100 --> 00:19:53.200]  剛好這段時間我也在香港預備今天這個講章
[00:19:53.200 --> 00:19:59.080]  我在不斷看這段經文的時候,我自己也在掙扎在反思
[00:19:59.080 --> 00:20:02.660]  究竟我可以怎樣去消化這段經文呢
[00:20:02.660 --> 00:20:09.840]  我還可不可以理直氣壯地跟大家說,神的手仍然在
[00:20:09.840 --> 00:20:15.460]  神的恩典還在,神的恩典是從來沒有離開過
[00:20:15.460 --> 00:20:17.780]  怎麼說
[00:20:19.300 --> 00:20:24.940]  離開香港之前我和
[00:20:24.940 --> 00:20:30.560]  有一個朋友去了一間星期六晚崇拜聚會的教會
[00:20:30.560 --> 00:20:37.480]  令我最深刻的不是那邊講道,而是講完道之後
[00:20:37.480 --> 00:20:39.780]  有個牧師出來祈禱
[00:20:39.780 --> 00:20:44.900]  他說在這段時間可能大家都
[00:20:44.900 --> 00:20:46.700]  想做很多事
[00:20:47.720 --> 00:20:50.800]  但偏偏就有些人拿了所有東西去做
[00:20:50.800 --> 00:20:55.140]  他說你們任由他去做
[00:20:55.140 --> 00:20:58.480]  不需要人做你就做
[00:20:58.480 --> 00:21:06.160]  他說況且慢慢災民會散落在香港不同的地區裡面
[00:21:06.160 --> 00:21:11.020]  有很多事我們基督徒其實仍然可以做
[00:21:11.020 --> 00:21:13.840]  例如口渴
[00:21:13.840 --> 00:21:15.640]  給杯水去喝
[00:21:16.660 --> 00:21:17.940]  去凍
[00:21:17.940 --> 00:21:19.480]  給件衣服去穿
[00:21:19.480 --> 00:21:26.900]  或者甚至我們最可以做到的就是陪伴
[00:21:26.900 --> 00:21:31.500]  在這些災民反覆的情緒
[00:21:31.500 --> 00:21:34.580]  他們有時OK有時不OK
[00:21:34.580 --> 00:21:38.160]  有時有力有時沒力的時候
[00:21:38.160 --> 00:21:41.240]  就在他的旁邊陪伴著他
[00:21:41.240 --> 00:21:46.100]  接著他再說
[00:21:46.860 --> 00:21:48.660]  我們做些什麼呢
[00:21:48.660 --> 00:21:50.460]  不需要讓人知道
[00:21:50.460 --> 00:21:53.000]  主耶穌基督知道就行了
[00:21:53.000 --> 00:21:59.920]  這個牧師的幾句說話
[00:21:59.920 --> 00:22:03.260]  settle了我
[00:22:03.260 --> 00:22:06.320]  沒機會去到災區
