
[00:00:00.000 --> 00:00:03.660]  今天我們來看耶穌基督的另一個神蹟
[00:05:21.620 --> 00:05:24.540]  門徒一開始的時候就叫基督徒
[00:05:24.540 --> 00:05:26.660]  基督徒一開始的時候就叫門徒
[00:05:26.660 --> 00:05:31.060]  門徒和基督徒在聖經裡面是同一樣的人
[00:05:31.060 --> 00:05:39.140]  同一樣的意思
[00:05:39.140 --> 00:05:40.980]  所以我們要看看耶穌基督
[00:05:40.980 --> 00:05:44.380]  究竟揀選什麼樣的人
[00:05:44.380 --> 00:05:48.780]  他怎樣訓練他的門徒
[00:05:48.780 --> 00:05:51.180]  成為今天教會
[00:05:51.180 --> 00:05:53.700]  我們說我們要慶祝七十五週年
[00:05:53.700 --> 00:05:57.860]  我們要怎樣看看教會有什麼可以突破
[00:05:57.860 --> 00:06:02.460]  有什麼我們可以做的
[00:06:02.460 --> 00:06:03.940]  回到最基本
[00:06:03.940 --> 00:06:08.460]  耶穌基督門徒訓練的模式那裡去
[00:06:08.460 --> 00:06:10.740]  耶穌選的門徒在這裡給我們看到
[00:06:10.740 --> 00:06:12.420]  第一樣東西我們要留意的
[00:06:12.420 --> 00:06:16.060]  耶穌是選一些年輕人
[00:06:16.060 --> 00:06:21.340]  為什麼耶穌基督要選年輕人呢?
[00:06:21.340 --> 00:06:22.820]  我想有兩個主要的原因
[00:06:22.820 --> 00:06:27.660]  第一個原因就是年輕人向前看
[00:06:27.660 --> 00:06:28.740]  不是錢
[00:06:28.740 --> 00:06:31.100]  不是銀子的錢
[00:06:31.100 --> 00:06:33.140]  在前面看
[00:06:33.140 --> 00:06:34.620]  想想前面我們應該怎樣做
[00:06:34.620 --> 00:06:37.100]  應該發展什麼
[00:06:37.100 --> 00:06:39.220]  年紀大的人往後看
[00:06:39.220 --> 00:06:42.980]  經常懷舊
[00:06:42.980 --> 00:06:48.740]  我想生理上也是這樣的情況
[00:06:48.740 --> 00:06:50.780]  因為年紀大
[00:06:50.780 --> 00:06:52.580]  以前的事記得很清楚
[00:06:52.580 --> 00:06:58.780]  但是剛剛吃完飯就可能忘記了
[00:06:58.780 --> 00:07:01.300]  那些藥吃了沒有呢?
[00:07:01.300 --> 00:07:02.300]  好像還沒有吃藥
[00:07:02.300 --> 00:07:05.940]  其實吃了也不知道
[00:07:05.940 --> 00:07:09.260]  最近的事就最忘記了
[00:07:09.260 --> 00:07:14.740]  越遠的事就越記得清楚
[00:07:14.740 --> 00:07:20.140]  所以神選年輕人就是要我們向前看
[00:07:20.140 --> 00:07:21.900]  不是經常懷舊
[00:07:21.900 --> 00:07:23.340]  另外一個原因
[00:07:23.340 --> 00:07:27.140]  我相信就是因為年輕人是可塑造的
[00:07:27.140 --> 00:07:32.140]  如果耶穌當時可以選一些
[00:07:32.140 --> 00:07:36.060]  相當有份量的人
[00:07:36.060 --> 00:07:40.380]  民事、法理、賽人、薩多哥人
[00:07:40.380 --> 00:07:42.220]  希律黨的人
[00:07:42.220 --> 00:07:45.380]  其他小黨派的人
[00:07:45.380 --> 00:07:48.180]  耶穌可以選這些人
[00:07:48.180 --> 00:07:50.380]  他們已經受過訓練
[00:07:50.380 --> 00:07:54.660]  但是受過訓練的人他們驕傲
[00:07:54.660 --> 00:07:58.820]  不能夠被塑造
[00:07:58.820 --> 00:08:00.540]  今天我們發現很多人都是這樣
[00:08:00.540 --> 00:08:06.620]  他學一點東西就覺得比老師厲害
[00:08:06.620 --> 00:08:08.100]  不知道你們有沒有見過這樣的學生?
[00:08:08.100 --> 00:08:11.300]  有啊
[00:08:11.300 --> 00:08:13.420]  有很多這樣的情況
[00:08:13.420 --> 00:08:16.020]  所以不能夠被塑造
[00:08:16.020 --> 00:08:18.300]  不得謙卑
[00:08:18.300 --> 00:08:20.540]  怎麼可以做門徒呢?
[00:08:20.540 --> 00:08:25.020]  所以耶穌選的門徒是向前看年輕人
[00:08:25.020 --> 00:08:27.980]  這個不在乎年紀
[00:08:27.980 --> 00:08:30.180]  我們要看
[00:08:30.180 --> 00:08:39.900]  因為當時耶穌選的門徒大概是二十歲左右
[00:08:39.900 --> 00:08:43.860]  以前我們在圖畫署課本的圖畫
[00:08:43.860 --> 00:08:47.540]  見到門徒都是鬍子很長、頭髮很白
[00:08:47.540 --> 00:08:49.860]  那些不適合
[00:08:49.860 --> 00:08:50.900]  他們不是那麼老
[00:08:50.900 --> 00:08:53.460]  耶穌才三十歲
[00:08:53.460 --> 00:09:01.700]  他選的門徒都是二十歲左右的年輕人
[00:09:01.700 --> 00:09:02.540]  這是事實
[00:09:02.540 --> 00:09:08.380]  當時研究當時的壽命
[00:09:08.380 --> 00:09:17.020]  當時的人的壽命平均都是四十歲
[00:09:17.020 --> 00:09:18.540]  不像我們那麼長命
[00:09:18.540 --> 00:09:22.060]  我們現在長一倍都不止
[00:09:22.060 --> 00:09:23.900]  在這樣的情況下
[00:09:23.900 --> 00:09:27.580]  二十歲是精壯之年
[00:09:27.580 --> 00:09:30.060]  是最有能力
[00:09:30.060 --> 00:09:31.500]  最能夠被神使用的人
[00:09:31.500 --> 00:09:33.860]  所以這裡的意思是告訴我們
[00:09:33.860 --> 00:09:35.300]  神要揀選的
[00:09:35.300 --> 00:09:40.540]  是揀選一些精壯的人
[00:09:40.540 --> 00:09:44.420]  將我們最好的奉獻給神
[00:09:44.420 --> 00:09:45.780]  不是好像有些人說
[00:09:45.780 --> 00:09:48.060]  等我退休了,等我賺完錢
[00:09:48.060 --> 00:09:51.220]  我才奉獻自己被神使用
[00:09:51.220 --> 00:09:54.740]  這樣的人就好像舊約的人一樣
[00:09:54.740 --> 00:09:59.300]  將不好的東西奉獻給神
[00:09:59.300 --> 00:10:00.940]  《馬拉基書》裡面給我們看到
[00:10:00.940 --> 00:10:03.940]  神是責備這樣的人
[00:10:03.940 --> 00:10:11.060]  神要的是將我們年輕、有力、最好的奉獻給神
[00:10:11.060 --> 00:10:12.460]  這裡我們也要說
[00:10:12.460 --> 00:10:17.540]  我們年紀大的坐在這裡中間的不用灰心
[00:10:17.540 --> 00:10:21.620]  聖經所謂年輕人
[00:10:21.620 --> 00:10:30.100]  其實不在乎年紀
[00:10:30.100 --> 00:10:36.340]  而是在乎我們的心態
[00:10:36.340 --> 00:10:37.380]  有些人很年輕
[00:10:37.380 --> 00:10:41.340]  但他的心態已經很老了
[00:10:41.340 --> 00:10:42.420]  有些人年紀很大
[00:10:42.420 --> 00:10:46.020]  但他的心態很年輕
[00:10:46.020 --> 00:10:47.860]  所以在乎心態
[00:10:47.860 --> 00:10:50.460]  迦勒85歲
[00:10:50.460 --> 00:10:53.540]  當他們要征服最艱難敵人的地方時
[00:10:53.540 --> 00:10:58.260]  他說:將這個最艱難的山地給我
[00:10:58.260 --> 00:11:05.300]  我就是要去挑戰這個最艱難的山地的人
[00:11:05.300 --> 00:11:08.060]  征服他
[00:11:08.060 --> 00:11:12.180]  將這山給我
[00:11:12.180 --> 00:11:17.420]  他還是年輕,雖然85歲
[00:11:17.420 --> 00:11:22.020]  列根七十多歲才當總統
[00:11:22.020 --> 00:11:25.180]  但你在電視看到他的樣子很年輕
[00:11:25.180 --> 00:11:27.180]  摩西80歲才出來
[00:11:27.180 --> 00:11:30.260]  拜領以色列人,離開埃及
[00:11:30.260 --> 00:11:33.540]  葛培里到了那麼長的日子
[00:11:33.540 --> 00:11:34.780]  為甚麼你不寫傳記呢?
[00:11:34.780 --> 00:11:36.700]  他說:因為我忙於工作
[00:11:36.700 --> 00:11:41.140]  我時常將人生的焦點放在將來的事上
[00:11:41.140 --> 00:11:49.740]  而不刻意去回想大半生之前的事
[00:11:49.740 --> 00:11:52.340]  這是他的心態
[00:11:52.340 --> 00:11:54.900]  所以神到今天仍然使用他
[00:11:54.900 --> 00:12:00.580]  雖然他已經九十多歲了
[00:12:00.580 --> 00:12:02.820]  所以我們在這裡告訴他
[00:12:02.820 --> 00:12:11.340]  將我們最好的奉獻給神
[00:12:11.340 --> 00:12:13.220]  如果神要你為他做一些事
[00:12:13.220 --> 00:12:16.500]  不要等待稍後,等他十歲大了
[00:12:16.500 --> 00:12:21.260]  或者等我先賺到錢
[00:12:21.260 --> 00:12:24.140]  要好像這道門徒給我們看到的
[00:12:24.140 --> 00:12:25.780]  當耶穌呼召他們的時候
[00:12:25.780 --> 00:12:30.980]  他們就撇下一切,跟隨主
[00:12:30.980 --> 00:12:32.420]  在歷史上我們發現
[00:12:32.420 --> 00:12:35.980]  成就大事的人都是年輕的
[00:12:35.980 --> 00:12:40.820]  在他們年輕的時候
[00:12:40.820 --> 00:12:43.300]  拿破崙二十七歲征服意大利
[00:12:43.300 --> 00:12:47.180]  成為當時最偉大的軍事家
[00:12:47.180 --> 00:12:51.460]  二十七歲
[00:12:51.460 --> 00:12:58.020]  加爾文二十一歲的時候
[00:12:58.020 --> 00:13:02.420]  加入改教的行列
[00:13:02.420 --> 00:13:10.740]  二十一歲,今天有很多人仍然在這裡讀書
[00:13:10.740 --> 00:13:17.820]  加爾文已經很努力地在打仗
[00:13:17.820 --> 00:13:22.220]  牛頓二十四歲發現地心吸力
[00:13:22.220 --> 00:13:26.420]  馬丁路德監巨大改教的工作
[00:13:26.420 --> 00:13:30.060]  是何時開始呢?二十五至三十歲
[00:13:30.060 --> 00:13:39.060]  這段日子是馬丁路德致力於改教的時期
[00:13:39.060 --> 00:13:46.980]  不是六七十歲,不是七八十歲
[00:13:46.980 --> 00:13:49.820]  所以我們求主幫助我們
[00:13:49.820 --> 00:13:56.420]  神要我們將最好的現在給祂
[00:13:56.420 --> 00:14:01.020]  將我們年輕,心態上年輕的一切
[00:14:01.020 --> 00:14:03.500]  奉獻給我們的神
[00:14:03.500 --> 00:14:08.820]  第二,我們看到耶穌找什麼人來做祂的門徒呢?
[00:14:08.820 --> 00:14:15.820]  耶穌找當時的一些忙碌工作的人
[00:14:15.820 --> 00:14:21.220]  耶穌站在格尼撒勒湖邊
[00:14:21.220 --> 00:14:24.500]  眾人擠擁祂,要聽神的道
[00:14:24.500 --> 00:14:30.620]  耶穌去湖邊主要不是去講道
[00:14:30.620 --> 00:14:39.020]  主要是去找門徒
[00:14:39.020 --> 00:14:43.780]  因為我們在馬克福音第一章十四至二十節
[00:14:43.780 --> 00:14:45.820]  就更清楚地讓我們看到
[00:14:45.820 --> 00:14:50.220]  耶穌去加利利湖是要做這件事
[00:14:50.220 --> 00:14:54.740]  「約翰下監以後,耶穌來到加利利」
[00:14:54.740 --> 00:15:01.220]  這個格尼撒勒湖就是加利利湖
[00:15:01.220 --> 00:15:06.220]  「約翰下監以後,耶穌來到加利利
[00:15:06.220 --> 00:15:09.220]  宣傳神的福音,說:
[00:15:09.220 --> 00:15:14.220]  日期滿了,神的國近了,你們當悔改,信福音
[00:15:14.220 --> 00:15:17.420]  耶穌順著加利利的海邊走
[00:15:17.420 --> 00:15:22.820]  看見西門和西門的兄弟安德烈在海邊撒網
[00:15:22.820 --> 00:15:24.620]  他們本是打魚的
[00:15:24.620 --> 00:15:27.020]  耶穌對他們說:來跟從我
[00:15:27.020 --> 00:15:31.420]  我要叫你們得人與得魚一樣」
[00:15:31.420 --> 00:15:36.620]  他們正在打魚,耶穌呼召他們
[00:15:36.620 --> 00:15:40.020]  「來跟從我,我要叫你們得人與得魚一樣」
[00:15:40.020 --> 00:15:46.620]  他們就立刻捨了網
[00:15:46.620 --> 00:15:48.420]  跟從了他
[00:15:48.420 --> 00:15:50.420]  耶穌手往前走
[00:15:50.420 --> 00:15:56.420]  又見西比太的兒子雅各和雅各的兄弟約翰在船上捕網
[00:15:56.420 --> 00:15:59.220]  耶穌隨即招呼他們
[00:15:59.220 --> 00:16:03.820]  他們就把父親西比太和故宮人留在船上
[00:16:03.820 --> 00:16:07.420]  跟從耶穌
[00:16:07.420 --> 00:16:09.420]  這很簡單濃縮的說到
[00:16:09.420 --> 00:16:16.820]  耶穌去到這裡所說的加利利湖
[00:16:16.820 --> 00:16:19.420]  加利利湖那裡
[00:16:19.420 --> 00:16:23.420]  祂的目的是要找門徒
[00:16:23.420 --> 00:16:25.420]  但是人們看見耶穌基督的時候
[00:16:25.420 --> 00:16:27.820]  又要聽祂的講道
[00:16:27.820 --> 00:16:30.220]  所以耶穌就先講道給他們聽
[00:16:30.220 --> 00:16:35.020]  然後就找到西門
[00:16:35.020 --> 00:16:39.220]  呼召他們成為得人的漁夫
[00:16:39.220 --> 00:16:43.820]  耶穌為什麼要去加利利湖呢?
[00:16:43.820 --> 00:16:46.620]  又叫提比利亞海
[00:16:46.620 --> 00:16:50.020]  耶穌去那裡
[00:16:50.020 --> 00:16:51.620]  我們每天聽到「湖」
[00:16:51.620 --> 00:16:54.620]  海邊以為那是度假的地方
[00:16:54.620 --> 00:16:57.420]  所以當時不是一個度假的地方
[00:16:57.420 --> 00:17:02.420]  加利利湖大概是十三里這麼長
[00:17:02.420 --> 00:17:05.220]  八尺這麼寬
[00:17:05.220 --> 00:17:07.020]  一個這麼小的湖
[00:17:07.020 --> 00:17:12.220]  但是每天有二百至三百隻漁船
[00:17:12.220 --> 00:17:14.420]  在那裡捕魚
[00:17:14.420 --> 00:17:15.420]  還有捕網的
[00:17:15.420 --> 00:17:16.420]  還有洗網的
[00:17:16.420 --> 00:17:21.420]  還有其他做生意的地方
[00:17:21.420 --> 00:17:23.020]  所以可以看到
[00:17:23.020 --> 00:17:28.820]  加利利湖是當時很忙碌的一個勞動的地方
[00:17:28.820 --> 00:17:31.420]  是一個他們商業的地方
[00:17:31.420 --> 00:17:33.420]  可以說是今天香港的中環
[00:17:33.420 --> 00:17:38.420]  或者是旺角的地方
[00:17:38.420 --> 00:17:41.420]  很多人在那裡做生意
[00:17:41.420 --> 00:17:43.620]  很多人在那裡做買賣
[00:17:43.620 --> 00:17:45.620]  很多人在那裡捕魚
[00:17:45.620 --> 00:17:47.820]  耶穌就去到這麼忙碌的地方
[00:17:47.820 --> 00:17:50.020]  找最忙碌的人
[00:17:50.020 --> 00:17:58.620]  成為祂的門徒
[00:17:58.620 --> 00:18:01.620]  但是讓我們看到
[00:18:01.620 --> 00:18:08.020]  在耶穌找忙碌的門徒的時候
[00:18:08.020 --> 00:18:11.620]  其實耶穌有其他很多的選擇
[00:18:11.620 --> 00:18:15.220]  耶穌可以去街邊那些沒事做
[00:18:15.220 --> 00:18:17.020]  遊手好閒的人
[00:18:17.020 --> 00:18:21.420]  找這些人來,但是耶穌不會
[00:18:21.420 --> 00:18:26.620]  耶穌要的是一些肯勤奮工作的人
[00:18:26.620 --> 00:18:31.220]  今天的年輕人其實都有兩種
[00:18:31.220 --> 00:18:35.820]  一種是很勤奮工作
[00:18:35.820 --> 00:18:40.020]  一種是遊手好閒
[00:18:40.020 --> 00:18:47.020]  我想每個時代都有同樣這兩類的年輕人
[00:18:47.020 --> 00:18:51.420]  有些年輕人不是他資質不好
[00:18:51.420 --> 00:18:53.420]  而是懶惰
[00:18:53.420 --> 00:18:55.420]  不肯被神使用
[00:18:55.420 --> 00:19:02.020]  而是懶惰不肯有上進心去學東西
[00:19:02.020 --> 00:19:06.220]  慢慢這些人讀書讀不成的時候
[00:19:06.220 --> 00:19:09.620]  就在爸爸媽媽家裡
[00:19:09.620 --> 00:19:14.020]  就成為隱蔽的青年
[00:19:14.020 --> 00:19:18.820]  其實當時彼得二十歲左右的人
[00:19:18.820 --> 00:19:21.620]  但是他已經成家立室了
[00:19:21.620 --> 00:19:26.820]  有他打魚的事業
[00:19:26.820 --> 00:19:30.820]  一般來說我們說到一個人青春期
[00:19:30.820 --> 00:19:37.220]  都是十四五歲到二十五歲
[00:19:37.220 --> 00:19:40.020]  男士來說
[00:19:40.020 --> 00:19:44.420]  到二十五歲就算是現代人來說
[00:19:44.420 --> 00:19:51.020]  成家立室然後可以離開家裡
[00:19:51.020 --> 00:19:53.620]  自己找地方住
[00:19:53.620 --> 00:19:58.820]  但是在西方直到香港以至香港等等
[00:19:58.820 --> 00:20:01.020]  現在的可能性很低
[00:20:01.020 --> 00:20:05.020]  青春期已經延續到三十幾歲
[00:20:05.020 --> 00:20:07.020]  三十幾歲都還沒讀完書
[00:20:07.020 --> 00:20:13.620]  三十幾歲都還沒有自己的屋住
[00:20:13.620 --> 00:20:16.220]  所以我們的情況有點不同
[00:20:16.220 --> 00:20:20.820]  不同之餘
[00:20:20.820 --> 00:20:25.420]  有些情況我們覺得是不可以原諒的
[00:20:25.420 --> 00:20:29.820]  就是到三十幾歲都仍然成為隱蔽的青年
[00:20:29.820 --> 00:20:31.620]  這樣就很有問題
[00:20:31.620 --> 00:20:37.420]  但是另外我們看見現代也有些年青人真的很勤勞
[00:20:37.420 --> 00:20:41.820]  以前我們以為我們工作
[00:20:41.820 --> 00:20:46.820]  晚上超時間我們覺得很辛苦
[00:20:46.820 --> 00:20:49.220]  現在我時時發現很多年青人
[00:20:49.220 --> 00:20:52.020]  做工做到十一二點
[00:20:52.020 --> 00:20:57.020]  有些一兩點才回家
[00:20:57.020 --> 00:21:03.220]  拍拖都沒時間
[00:21:03.220 --> 00:21:07.820]  但他們都沒有埋怨
[00:21:07.820 --> 00:21:09.820]  因為他們覺得有工作做
[00:21:09.820 --> 00:21:11.220]  他們很興奮
[00:21:11.220 --> 00:21:18.620]  能夠做一些他們真的很想做的事
[00:21:18.620 --> 00:21:24.820]  無論如何如果真的走另外一個極端
[00:21:24.820 --> 00:21:28.020]  那又有些問題
[00:21:28.020 --> 00:21:30.820]  經常都一兩點才回家
[00:21:30.820 --> 00:21:33.620]  沒有其他的時間休息
[00:21:33.620 --> 00:21:38.020]  對健康、對整個人心理的成長
[00:21:38.020 --> 00:21:44.420]  我們相信都是有問題的
[00:21:44.420 --> 00:21:47.420]  其實聖經裡面也給我們看到有兩種忙碌
[00:21:47.420 --> 00:21:49.020]  一種是健康的忙碌
[00:21:49.020 --> 00:21:51.420]  一種是不健康的忙碌
[00:21:51.420 --> 00:21:55.020]  我們時時說馬大是一個最好的例子
[00:21:55.020 --> 00:21:59.020]  好的例子好在什麼呢?
[00:21:59.020 --> 00:22:04.220]  好在一個不好的、不健康的忙碌
[00:22:04.220 --> 00:22:07.420]  耶穌基督來了
[00:22:07.420 --> 00:22:10.820]  他就忙於招待耶穌基督
[00:22:10.820 --> 00:22:12.020]  打理家裡的東西
[00:22:12.020 --> 00:22:13.820]  忙到一個地步
[00:22:13.820 --> 00:22:16.820]  埋怨耶穌基督、埋怨他妹妹
[00:22:16.820 --> 00:22:20.020]  自己也很煩躁
[00:22:20.020 --> 00:22:22.020]  當我們的忙碌到了一個地步
[00:22:22.020 --> 00:22:24.820]  好像馬大一樣的時候
[00:22:24.820 --> 00:22:27.220]  那是不健康的忙碌
[00:22:27.220 --> 00:22:31.620]  所以什麼時候我們忙碌得不健康呢?
[00:22:31.620 --> 00:22:37.420]  當我們忙到沒時間親近主
[00:22:37.420 --> 00:22:42.020]  當我們忙到沒時間跟人建立好的關係
[00:22:42.020 --> 00:22:48.020]  當我們忙到沒時間思想一下自己
[00:22:48.020 --> 00:22:52.820]  應該做什麼的時候
[00:22:52.820 --> 00:22:54.820]  那是非常不健康的
[00:22:54.820 --> 00:22:55.820]  那種是忙碌
[00:22:55.820 --> 00:22:58.820]  今天太多人
[00:22:58.820 --> 00:23:08.620]  我們的忙碌是不健康的
[00:23:08.620 --> 00:23:12.020]  我們要學習的是耶穌基督
[00:23:12.020 --> 00:23:14.020]  有些人說耶穌基督很平衡
[00:23:14.020 --> 00:23:15.420]  但耶穌的平衡不是
[00:23:15.420 --> 00:23:18.020]  好像今天有些傳道人在教會那裡
[00:23:18.020 --> 00:23:20.420]  他們有一種制度
[00:23:20.420 --> 00:23:24.820]  講節數的
[00:23:24.820 --> 00:23:26.820]  我一天只做幾多節
[00:23:26.820 --> 00:23:29.620]  過了幾多節我就不做了
[00:23:29.620 --> 00:23:32.620]  我想耶穌基督不是這樣教導我們
[00:23:32.620 --> 00:23:33.820]  用節數
[00:23:33.820 --> 00:23:36.220]  剛剛有人需要你幫助的時候
[00:23:36.220 --> 00:23:39.020]  剛剛是你放假那一節
[00:23:39.020 --> 00:23:44.220]  他就不用得到你的幫助
[00:23:44.220 --> 00:23:47.820]  耶穌有時忙到連吃飯的時間都沒有
[00:23:47.820 --> 00:23:51.420]  但是
[00:23:51.420 --> 00:23:55.020]  有可能的時候他帶門徒去休息
