
[00:00:00.000 --> 00:00:08.000]  第五案 按照教會在主日講道的安排
[00:05:01.000 --> 00:05:04.000]  還有第三個部分你要怎樣做
[00:05:04.000 --> 00:05:13.000]  而其中實踐的對象主要是告訴我們我們需要去建立和服侍身邊的人
[00:05:13.000 --> 00:05:15.000]  當然他的說法是很落地的
[00:05:15.000 --> 00:05:21.000]  所以這五節的經文基本上是分成三個實際的範疇
[00:05:21.000 --> 00:05:26.000]  分別是第28節、29、30節和31、32節
[00:05:26.000 --> 00:05:30.000]  第一個範疇28節的經文是怎樣說的呢
[00:05:30.000 --> 00:05:35.000]  偷竊的不要再偷 倒要新勤 憑自己雙手做正經事
[00:05:35.000 --> 00:05:40.000]  讓自己能夠跟有缺乏的人分享自己所擁有的
[00:05:40.000 --> 00:05:46.000]  簡單來說 聖母德會規將這一節的經文濃縮成六個字
[00:05:46.000 --> 00:05:55.000]  密偷盜 密貪婪 偷竊在舊約十誡裏面是第八條的禁令
[00:05:55.000 --> 00:06:00.000]  不要再偷是用一個現在式的命令表達出來的
[00:06:00.000 --> 00:06:08.000]  說明這些人其實仍然繼續偷竊行為
[00:06:08.000 --> 00:06:11.000]  經文沒有交代為什麼他們要偷竊
[00:06:11.000 --> 00:06:15.000]  不過不論是什麼理由偷竊都是不對的
[00:06:15.000 --> 00:06:21.000]  所以保羅命令他們馬上要停止這種行為
[00:06:21.000 --> 00:06:24.000]  而跟偷竊作為一個很大的對比
[00:06:24.000 --> 00:06:27.000]  一個正面的命令就是新勤
[00:06:27.000 --> 00:06:32.000]  即是很費力、很努力、疲乏地去做事
[00:06:32.000 --> 00:06:35.000]  憑自己雙手做正經事
[00:06:35.000 --> 00:06:39.000]  同樣也是跟偷竊成為一個對比
[00:06:39.000 --> 00:06:45.000]  強調我們需要親手努力去做事 是需要付出的
[00:06:45.000 --> 00:06:52.000]  不應該隨手掠奪一些原本不屬於自己的勞碌成果
[00:06:52.000 --> 00:06:57.000]  如果我們將這個正反的禁令和訓誨
[00:06:57.000 --> 00:07:01.000]  再加上聖母德會規第五第六條一起來看
[00:07:01.000 --> 00:07:06.000]  我們就知道聖母德很想突出了偷盜的人
[00:07:06.000 --> 00:07:10.000]  其實她背後有一個貪心的動機
[00:07:10.000 --> 00:07:13.000]  竊取一些不屬於自己的東西
[00:07:13.000 --> 00:07:16.000]  無論是大、無論是細
[00:07:16.000 --> 00:07:20.000]  無論是否關乎物質都是不對的
[00:07:20.000 --> 00:07:25.000]  有些時候「人在江湖,身不由己」這八個字
[00:07:25.000 --> 00:07:30.000]  就成為了我們一個很理直氣壯的理由
[00:07:30.000 --> 00:07:36.000]  剛剛這個星期我在報紙看到一則報導令我很鼓舞
[00:07:36.000 --> 00:07:42.000]  當中提到一個很年輕的港隊的劍擊代表
[00:07:42.000 --> 00:07:45.000]  他叫做羅浩天
[00:07:45.000 --> 00:07:51.000]  他其實成長的過程都相當艱難
[00:07:51.000 --> 00:07:55.000]  因為他兩歲的時候爸爸媽媽就分開了
[00:07:55.000 --> 00:08:03.000]  於是他就跟著爺爺媽媽在一個三百呎的公屋單位生活
[00:08:03.000 --> 00:08:07.000]  很不幸2002年爸爸都離開世界
[00:08:07.000 --> 00:08:14.000]  所以整個家庭的重擔就落在他爺爺身上
[00:08:14.000 --> 00:08:16.000]  他爺爺是做什麼的呢?
[00:08:16.000 --> 00:08:20.000]  是幫一些電影戲劇去做一些道具
[00:08:20.000 --> 00:08:26.000]  這個微薄的收入就是支持了這個家庭的需要
[00:08:26.000 --> 00:08:30.000]  不過2006年連爺爺都過世了
[00:08:30.000 --> 00:08:36.000]  所以只剩下他兩孫子來相依為命
[00:08:36.000 --> 00:08:46.000]  就是靠著浩天在香港體育學院一個每個月2000元的生活資助來過生活
[00:08:46.000 --> 00:08:54.000]  所以當浩天每一次如果他不在體育學院進行比賽
[00:08:54.000 --> 00:08:57.000]  他都有一個習慣就是先回到學院
[00:08:57.000 --> 00:09:02.000]  吃完免費飯餐然後才出去比賽
[00:09:02.000 --> 00:09:12.000]  他也試過將他奶奶從小到大幫他存起來的一些利是錢
[00:09:12.000 --> 00:09:18.000]  因為要參加在意大利舉行的一個世界杯的分站賽事
[00:09:18.000 --> 00:09:22.000]  就將那些利是錢一鋪清袋
[00:09:22.000 --> 00:09:29.000]  在接受訪問的時候記者就問他的心情
[00:09:29.000 --> 00:09:32.000]  他說我沒有羨慕其他人的
[00:09:32.000 --> 00:09:36.000]  每天當我有機會來打劍的時候
[00:09:36.000 --> 00:09:42.000]  我就很享受那個生活就可以令到我開心大半天
[00:09:42.000 --> 00:09:48.000]  多年以來他拿到的獎項是多到不得了
[00:09:48.000 --> 00:09:54.000]  獎盃獎牌放滿了他300呎的公屋單位
[00:09:54.000 --> 00:10:02.000]  他奶奶更加將浩天拿回來的獎狀過膠然後貼出來
[00:10:02.000 --> 00:10:11.000]  在這個背後因為正正是代表了兩麻村的血汗
[00:10:11.000 --> 00:10:15.000]  由於他在成績上不斷的進步
[00:10:15.000 --> 00:10:22.000]  終於體院就將他提拔成為全職的運動員
[00:10:22.000 --> 00:10:26.000]  他在學院裏面的資助多了
[00:10:26.000 --> 00:10:34.000]  亦都在這個階段令到他和奶奶兩個人的生活有一些微微的改善
[00:10:34.000 --> 00:10:39.000]  憑自己雙手做正經事就是這個意思
[00:10:39.000 --> 00:10:42.000]  作為一個新做的人
[00:10:42.000 --> 00:10:47.000]  保羅提醒我們就是要改變那種不勞而獲的心態
[00:10:47.000 --> 00:10:51.000]  不單止是教我們不要再偷
[00:10:51.000 --> 00:10:56.000]  保羅更加為信徒訂立了一個更高的目標
[00:10:56.000 --> 00:10:58.000]  他要鼓勵他們勤勞
[00:10:58.000 --> 00:11:01.000]  就好像經文28節下半節這樣說
[00:11:01.000 --> 00:11:07.000]  讓自己能夠跟有缺乏的人分享自己所擁有的
[00:11:07.000 --> 00:11:09.000]  雖然根據鄭文夏理
[00:11:09.000 --> 00:11:15.000]  這裏所謂有缺乏的人是在說在教會裏面經濟上有困難的人
[00:11:15.000 --> 00:11:23.000]  但這不代表我們要忽略不幫那些在群體以外有缺乏的人
[00:11:23.000 --> 00:11:31.000]  因為保羅在他其他的書信上亦都多次強調需要去周濟服侍貧窮人
[00:11:31.000 --> 00:11:34.000]  剛才開始的時候我就說過
[00:11:34.000 --> 00:11:39.000]  聖經篇的會規的後半節八章至七十三章
[00:11:39.000 --> 00:11:43.000]  是在說在修院裏面生活和紀律
[00:11:43.000 --> 00:11:47.000]  這部分包括了禱告,如何讀聖經
[00:11:47.000 --> 00:11:51.000]  甚至是實際努力工作上的安排
[00:11:51.000 --> 00:11:57.000]  因為聖滿督他看工作不單單是要維持生計
[00:11:57.000 --> 00:12:03.000]  目的亦都是來幫助那些有需要的貧窮人
[00:12:03.000 --> 00:12:06.000]  他背後的精神就是放下所有東西
[00:12:06.000 --> 00:12:08.000]  包括自己的傳人
[00:12:08.000 --> 00:12:11.000]  就好像耶穌基督一樣這麼貧窮的人
[00:12:11.000 --> 00:12:18.000]  在第五十八章裏面有詳細提到貧窮的耶穌
[00:12:18.000 --> 00:12:24.000]  甚至去年教會開始有對外的服侍
[00:12:24.000 --> 00:12:29.000]  二零一三年教會的主題其中一部分是社關見證
[00:12:29.000 --> 00:12:36.000]  聖經裏面提到關於關心社會的經文其實很多
[00:12:36.000 --> 00:12:41.000]  耶穌在馬達方第二十五章三十一至四十六節
[00:12:41.000 --> 00:12:46.000]  講到關於綿羊和山羊的比喻
[00:12:46.000 --> 00:12:47.000]  經文裏提過
[00:12:47.000 --> 00:12:49.000]  我餓了,你們給我吃
[00:12:49.000 --> 00:12:51.000]  渴了,你們給我喝
[00:12:51.000 --> 00:12:54.000]  我作客裡,你們留住我
[00:12:54.000 --> 00:12:56.000]  我赤身露體,你們給我穿
[00:12:56.000 --> 00:12:59.000]  我病了,你們看顧我
[00:12:59.000 --> 00:13:02.000]  我在監裡,你們來看我
[00:13:02.000 --> 00:13:07.000]  綿羊在聽完主人這樣講的時候就覺得很驚訝
[00:13:07.000 --> 00:13:10.000]  我什麼時候做過這樣的事
[00:13:10.000 --> 00:13:13.000]  其實當他有這樣的反應
[00:13:13.000 --> 00:13:22.000]  正正來證明到他服侍弱小的行動是來得很自然
[00:13:22.000 --> 00:13:25.000]  一直以來神很祝福廣福堂
[00:13:25.000 --> 00:13:30.000]  在過去的日子他的供應是很真實和豐富
[00:13:30.000 --> 00:13:34.000]  不過我們做得不是很夠
[00:13:34.000 --> 00:13:37.000]  最近我看到一篇文章
[00:13:37.000 --> 00:13:41.000]  訪問另外一間大型教會的主任牧師
[00:13:41.000 --> 00:13:45.000]  他講到他們開初建立教會的時候
[00:13:45.000 --> 00:13:49.000]  是得到外地的宣教士的恩惠
[00:13:49.000 --> 00:13:54.000]  所以當他們要考慮教會的開支的時候
[00:13:54.000 --> 00:13:57.000]  他們一直都將他們的奉獻收入
[00:13:57.000 --> 00:14:04.000]  其中一個百分比放在本地和海外的奉獻
[00:14:04.000 --> 00:14:06.000]  再繼續問下去
[00:14:06.000 --> 00:14:10.000]  原來這間教會在早期對外奉獻
[00:14:10.000 --> 00:14:14.000]  是他們奉獻收入的百分之七十五
[00:14:14.000 --> 00:14:16.000]  很厲害
[00:14:16.000 --> 00:14:21.000]  但是隨著教會一天一天來發展
[00:14:21.000 --> 00:14:24.000]  他們的侍工多了,開支多了
[00:14:24.000 --> 00:14:27.000]  但是雖然是這樣
[00:14:27.000 --> 00:14:31.000]  他們仍然維持每年對外奉獻的比例
[00:14:31.000 --> 00:14:35.000]  是不少得過百分之五十
[00:14:35.000 --> 00:14:41.000]  每年他都會按著信心來調整這個數目
[00:14:41.000 --> 00:14:45.000]  路德三十二章很清楚提醒我們
[00:14:45.000 --> 00:14:48.000]  多給誰就向誰多取
[00:14:48.000 --> 00:14:51.000]  多託誰就向誰多要
[00:14:51.000 --> 00:14:54.000]  所以在港福堂整體來說
[00:14:54.000 --> 00:14:56.000]  這個都是我們學習的功課
[00:14:56.000 --> 00:15:02.000]  今年我們對外的奉獻也都有大幅增加
[00:15:02.000 --> 00:15:06.000]  但是反過來對我們個人來說
[00:15:06.000 --> 00:15:09.000]  特別差不多到過年了
[00:15:09.000 --> 00:15:12.000]  我不知道你有沒有留意身邊的人
[00:15:12.000 --> 00:15:15.000]  一些不同的需要
[00:15:15.000 --> 00:15:17.000]  當我們能夠坐在這裡
[00:15:17.000 --> 00:15:20.000]  能夠領受很多上帝的恩典
[00:15:20.000 --> 00:15:22.000]  不知道你在新的一年
[00:15:22.000 --> 00:15:27.000]  你會用一些行動來表達
[00:15:27.000 --> 00:15:33.000]  你從上而來所領受的恩典和方向
[00:15:33.000 --> 00:15:36.000]  在第二個範疇方面
[00:15:36.000 --> 00:15:40.000]  保羅接著在二十九節這樣說
[00:15:40.000 --> 00:15:43.000]  壞話一句都不可出口
[00:15:43.000 --> 00:15:48.000]  剛才大家讀的和合本的翻譯是污穢的言語
[00:15:48.000 --> 00:15:51.000]  但是新用的翻譯也比較準確
[00:15:51.000 --> 00:15:54.000]  因為污穢的言語總是給人一個感覺
[00:15:54.000 --> 00:15:56.000]  是否在說粗言穢語
[00:15:56.000 --> 00:16:00.000]  但是其實壞話這個壞字是在說腐爛
[00:16:00.000 --> 00:16:04.000]  甚至是魚的腥臭味
[00:16:04.000 --> 00:16:06.000]  所以這裡是告訴我們
[00:16:06.000 --> 00:16:10.000]  我們不要說一些毫無意義的
[00:16:10.000 --> 00:16:15.000]  甚至是傷害他人的話
[00:16:15.000 --> 00:16:22.000]  保羅同樣是用一個現在式命令的語氣
[00:16:22.000 --> 00:16:24.000]  來講這番話
[00:16:24.000 --> 00:16:27.000]  就好像剛才偷竊這個字
[00:16:27.000 --> 00:16:30.000]  由於信徒仍然在做
[00:16:30.000 --> 00:16:32.000]  所以保羅就叫他們
[00:16:32.000 --> 00:16:36.000]  需要馬上脫離這個救我的行為
[00:16:36.000 --> 00:16:37.000]  所以接著一句他就說
[00:16:37.000 --> 00:16:39.000]  一句都不可出口
[00:16:39.000 --> 00:16:41.000]  就是這個意思
[00:16:41.000 --> 00:16:43.000]  因為謹慎合宜的說話
[00:16:43.000 --> 00:16:47.000]  正正就是敬虔行動的表現
[00:16:47.000 --> 00:16:50.000]  反過來一個積極的訓誨
[00:16:50.000 --> 00:16:53.000]  有一個新人的樣式又是怎樣的呢
[00:16:53.000 --> 00:16:57.000]  倒要按著需要說造就人的好話
[00:16:57.000 --> 00:16:59.000]  其實直接的翻譯就是說
[00:16:59.000 --> 00:17:01.000]  要講一些任何的東西
[00:17:01.000 --> 00:17:04.000]  能夠建立別人的說話
[00:17:04.000 --> 00:17:07.000]  這個的教導一點都不新鮮
[00:17:07.000 --> 00:17:10.000]  因為在舊約二百記四章四節
[00:17:10.000 --> 00:17:13.000]  都曾經有這樣講過
[00:17:13.000 --> 00:17:17.000]  你的言語曾輔助那將要跌倒的人
[00:17:17.000 --> 00:17:20.000]  你又使軟弱的實穩固
[00:17:20.000 --> 00:17:22.000]  如果你記得我剛才講到
[00:17:22.000 --> 00:17:25.000]  第二十八節經文那裡這樣講
[00:17:25.000 --> 00:17:29.000]  保羅其實就是在勸勉這一班的信徒
[00:17:29.000 --> 00:17:32.000]  要在經濟上來去服侍他人
[00:17:32.000 --> 00:17:34.000]  這裡二十九節
[00:17:34.000 --> 00:17:38.000]  就是叫我們在言語上去建立他人
[00:17:38.000 --> 00:17:40.000]  從這裡可以看到
[00:17:40.000 --> 00:17:44.000]  保羅是同時顧及我們在物質上
[00:17:44.000 --> 00:17:49.000]  甚至在生活行為上的實踐
[00:17:49.000 --> 00:17:54.000]  你了解你身邊的弟兄姊妹的需要嗎?
[00:17:54.000 --> 00:17:58.000]  以至你能夠懂得講一些合宜的話
[00:17:58.000 --> 00:18:01.000]  能夠建立他們的生命嗎?
[00:18:01.000 --> 00:18:06.000]  就好像保羅在第二十九節尾那裡這樣講
[00:18:06.000 --> 00:18:09.000]  使聽見的人得益處
[00:18:09.000 --> 00:18:12.000]  在教會這個屬靈的群體裡面
[00:18:12.000 --> 00:18:13.000]  不講壞話
[00:18:13.000 --> 00:18:16.000]  只是講造就人的好話
[00:18:16.000 --> 00:18:21.000]  其實目的就是要叫聽到的人得著益處
[00:18:21.000 --> 00:18:25.000]  益處這個字又是因典的意思
[00:18:25.000 --> 00:18:26.000]  不配受的因為
[00:18:26.000 --> 00:18:30.000]  我們已經從十字架的救恩上
[00:18:30.000 --> 00:18:33.000]  得著這個寶貝的因典
[00:18:33.000 --> 00:18:35.000]  在領受了這個因典之後
[00:18:35.000 --> 00:18:37.000]  保羅就提醒我們
[00:18:37.000 --> 00:18:41.000]  要將這個因典通過我們的口
[00:18:41.000 --> 00:18:44.000]  來去建立我們身邊的弟兄姊妹
[00:18:44.000 --> 00:18:46.000]  和他們一起去成長
[00:18:46.000 --> 00:18:50.000]  以至能夠達成基督完成的
[00:18:50.000 --> 00:18:53.000]  完全的這個新娘
[00:18:53.000 --> 00:18:59.000]  其實說話的確是一個相當厲害的武器
[00:18:59.000 --> 00:19:00.000]  上個禮拜
[00:19:00.000 --> 00:19:05.000]  余sir曾經跟我們講過
[00:19:05.000 --> 00:19:10.000]  有些人當他聽了別人一些覺得令他受傷
[00:19:10.000 --> 00:19:14.000]  甚至影響他自尊的負面的說話
[00:19:14.000 --> 00:19:17.000]  他會記低一世
[00:19:17.000 --> 00:19:22.000]  所以千萬不要口沒遮攔
[00:19:22.000 --> 00:19:25.000]  就算你說是無心之失
[00:19:25.000 --> 00:19:28.000]  我想告訴你會闖禍的
[00:19:28.000 --> 00:19:30.000]  但是反過來
[00:19:30.000 --> 00:19:32.000]  一個鼓勵的說話
[00:19:32.000 --> 00:19:36.000]  其實可以令到一個正在面對逆境的人
[00:19:36.000 --> 00:19:38.000]  重新站起來
[00:19:38.000 --> 00:19:42.000]  有一次有一個遇到重大挫折的人
[00:19:42.000 --> 00:19:44.000]  去找輔導
[00:19:44.000 --> 00:19:49.000]  他就跟輔導員講了很多
[00:19:49.000 --> 00:19:52.000]  自己覺得自己很失敗的事
[00:19:52.000 --> 00:19:54.000]  輔導員聽完一輪之後
[00:19:54.000 --> 00:19:57.000]  突然就拿個錢包出來
[00:19:57.000 --> 00:19:59.000]  拿了一張銀紙問他
[00:19:59.000 --> 00:20:01.000]  這張銀紙值多少錢
[00:20:01.000 --> 00:20:03.000]  他覺得很愕然
[00:20:03.000 --> 00:20:05.000]  也不知道輔導員在做什麼
[00:20:05.000 --> 00:20:08.000]  他唯有回答他一百元
[00:20:08.000 --> 00:20:13.000]  接著輔導員就把那張銀紙捏成一團
[00:20:13.000 --> 00:20:17.000]  又問他現在這張銀紙值多少錢
[00:20:17.000 --> 00:20:19.000]  他就更加一頭霧水
[00:20:19.000 --> 00:20:21.000]  又是剛才那張一百元
[00:20:21.000 --> 00:20:24.000]  當他這樣回應的時候
[00:20:24.000 --> 00:20:26.000]  輔導員就告訴他
[00:20:26.000 --> 00:20:28.000]  這樣就可以了
[00:20:28.000 --> 00:20:31.000]  因為其實在我們的人生歷程裡
[00:20:31.000 --> 00:20:37.000]  我們必然會遇到很多衝擊、挑戰、挫敗
[00:20:37.000 --> 00:20:39.000]  我們可能覺得自己很沒有價值
[00:20:39.000 --> 00:20:42.000]  但是無論發生什麼事
[00:20:42.000 --> 00:20:44.000]  在神的眼裡
[00:20:44.000 --> 00:20:48.000]  我們的價值仍然是不會改變的
[00:20:48.000 --> 00:20:50.000]  在祂看來
[00:20:50.000 --> 00:20:52.000]  無論多骯髒
[00:20:52.000 --> 00:20:55.000]  或者我們覺得自己很乾淨也好
[00:20:55.000 --> 00:20:59.000]  反過來覺得自己很殘
[00:20:59.000 --> 00:21:04.000]  你仍然是無價之寶
[00:21:04.000 --> 00:21:08.000]  當這個要接受輔導的人聽了這番話之後
[00:21:08.000 --> 00:21:09.000]  他很開心
[00:21:09.000 --> 00:21:13.000]  他就是這樣走出了人生的低谷
[00:21:13.000 --> 00:21:16.000]  但事實上很多時候
[00:21:16.000 --> 00:21:19.000]  我們說知而行難
[00:21:19.000 --> 00:21:22.000]  怎樣才能夠說這些俠義的話
[00:21:22.000 --> 00:21:25.000]  去叫聽見的人得到益處
[00:21:25.000 --> 00:21:27.000]  有些真的做不到
[00:21:27.000 --> 00:21:30.000]  所以保留今次在第三十節
[00:21:30.000 --> 00:21:34.000]  提醒我們要倚靠聖靈
[00:21:34.000 --> 00:21:35.000]  經文說
[00:21:35.000 --> 00:21:38.000]  也不要使神的聖靈憂傷
[00:21:38.000 --> 00:21:40.000]  你們是受了祂的印記
[00:21:40.000 --> 00:21:42.000]  等候救贖的日子來到
[00:21:42.000 --> 00:21:44.000]  剛才讀的畫本
[00:21:44.000 --> 00:21:47.000]  少了一個很重要的「也」字
[00:21:47.000 --> 00:21:48.000]  沒有翻譯出來
[00:21:48.000 --> 00:21:50.000]  但正正就是這個連接詞
[00:21:50.000 --> 00:21:55.000]  將二十九及三十節串連起來
[00:21:55.000 --> 00:21:56.000]  請告訴我們
[00:21:56.000 --> 00:21:58.000]  我們說壞話
[00:21:58.000 --> 00:22:01.000]  這個舊人的生活方式
[00:22:01.000 --> 00:22:05.000]  是會令到聖靈憂傷的
[00:22:05.000 --> 00:22:07.000]  這節經文其實是引述至
[00:22:07.000 --> 00:22:11.000]  舊約的《耳刷書》六十三章的第十節
[00:22:11.000 --> 00:22:14.000]  那裡耳刷先知和這班的以色列民
[00:22:14.000 --> 00:22:15.000]  來到去分享
[00:22:15.000 --> 00:22:21.000]  回顧著神怎樣給這個民族很多的豐富恩典
[00:22:21.000 --> 00:22:24.000]  但是因為他們搏逆的緣故
[00:22:24.000 --> 00:22:28.000]  結果使到主的聖靈憂傷
[00:22:28.000 --> 00:22:29.000]  請你留意
[00:22:29.000 --> 00:22:32.000]  這節的經文同樣是用一個
[00:22:32.000 --> 00:22:34.000]  命令的語氣說出來的
[00:22:34.000 --> 00:22:37.000]  他要警告這班的信徒
[00:22:37.000 --> 00:22:40.000]  不要掉回到昔日以色列民
[00:22:40.000 --> 00:22:43.000]  這個陷阱當中
[00:22:43.000 --> 00:22:48.000]  所以要說建立別人的好話
[00:22:48.000 --> 00:22:52.000]  其實不單單是我學自己說話說得好一點
[00:22:52.000 --> 00:22:53.000]  圓滑一點
[00:22:53.000 --> 00:22:54.000]  不是的
[00:22:54.000 --> 00:22:57.000]  更加需要的就是我們去認定
[00:22:57.000 --> 00:22:59.000]  我們屬靈的身份
[00:22:59.000 --> 00:23:02.000]  並且依靠聖靈的能力
[00:23:02.000 --> 00:23:06.000]  幫助我們去勒緊自己的舌頭
[00:23:06.000 --> 00:23:08.000]  三十節的下半節這樣說
[00:23:08.000 --> 00:23:13.000]  你們自受了他的印記等候救贖的日子來到
[00:23:13.000 --> 00:23:16.000]  受了他的印記其實是藉著他
[00:23:16.000 --> 00:23:17.000]  在他裏面的意思
[00:23:17.000 --> 00:23:19.000]  保羅提醒信徒
[00:23:19.000 --> 00:23:23.000]  我們已經有聖靈扔了一個印
[00:23:23.000 --> 00:23:25.000]  在我們生命當中
[00:23:25.000 --> 00:23:27.000]  當這個印扔了下來
[00:23:27.000 --> 00:23:29.000]  我們就是屬於神的了
[00:23:29.000 --> 00:23:31.000]  而一個新人的生命
[00:23:31.000 --> 00:23:35.000]  必然會在耶穌基督再回來的時候
[00:23:35.000 --> 00:23:38.000]  可以得到完全的救贖
[00:23:38.000 --> 00:23:40.000]  既然我們是屬父神
[00:23:40.000 --> 00:23:44.000]  既然我們是有聖靈在生命裏面
[00:23:44.000 --> 00:23:50.000]  我們就有能力來活出這個新人的樣式
[00:23:50.000 --> 00:23:53.000]  所以我不知道你信不信
[00:23:53.000 --> 00:23:55.000]  只有我相信
[00:23:55.000 --> 00:23:59.000]  信耶穌的人有樣體的
[00:23:59.000 --> 00:24:02.000]  在最後一個段落
[00:24:02.000 --> 00:24:04.000]  三十一節
[00:24:04.000 --> 00:24:08.000]  保羅指出了在救我的當中
[00:24:08.000 --> 00:24:11.000]  有六項不恰當的行為
[00:24:11.000 --> 00:24:13.000]  他說一切的苦毒
[00:24:13.000 --> 00:24:16.000]  怒氣、憤怒、喧鬧、毀謗
[00:24:16.000 --> 00:24:18.000]  以及一切的惡毒
[00:24:18.000 --> 00:24:21.000]  苦毒就是我們一直都不願意
[00:24:21.000 --> 00:24:25.000]  對某一些事情或者某一些人
[00:24:25.000 --> 00:24:27.000]  我們覺得很不滿
