
[00:00:00.000 --> 00:00:02.960]  而今天我會跟大家講一段很短的聖經
[00:04:56.600 --> 00:04:58.360]  但耶穌說對不起
[00:04:58.360 --> 00:05:01.040]  他說我們的信仰不是在山上
[00:05:01.040 --> 00:05:02.760]  我們的信仰是在地上
[00:05:02.760 --> 00:05:04.080]  我們要下山
[00:05:04.080 --> 00:05:06.480]  以致他們就下山了
[00:05:06.480 --> 00:05:11.000]  而耶穌即時面對一個患了癲癇病的人
[00:05:11.000 --> 00:05:12.440]  去找耶穌
[00:05:12.440 --> 00:05:14.560]  耶穌就發現
[00:05:14.560 --> 00:05:17.360]  他不是病的表面
[00:05:17.360 --> 00:05:19.360]  而是背後有一個鬼
[00:05:19.360 --> 00:05:21.080]  於是就趕鬼
[00:05:21.080 --> 00:05:22.680]  門徒趕鬼趕不到
[00:05:22.680 --> 00:05:24.560]  但耶穌一趕就趕到
[00:05:24.560 --> 00:05:25.640]  於是就問耶穌
[00:05:25.640 --> 00:05:27.080]  為何我們趕不到
[00:05:27.080 --> 00:05:28.520]  為何你趕到
[00:05:28.520 --> 00:05:29.920]  耶穌說了一句話
[00:05:29.920 --> 00:05:35.240]  有些鬼要禁食祈禱才可以趕到
[00:05:35.240 --> 00:05:37.400]  這是甚麼意思呢?
[00:05:37.400 --> 00:05:40.240]  為何要禁食祈禱才可以趕鬼?
[00:05:40.240 --> 00:05:43.760]  其實意思不是我們今天去趕鬼
[00:05:43.760 --> 00:05:45.320]  一定要禁食祈禱
[00:05:45.320 --> 00:05:46.920]  不禁食祈禱就趕不到
[00:05:46.920 --> 00:05:49.240]  而是耶穌讓我們看到
[00:05:49.240 --> 00:05:52.800]  今天我們只要去趕鬼的時候
[00:05:52.800 --> 00:05:57.800]  我們必定要專注在耶穌的能力上面
[00:05:57.800 --> 00:06:01.640]  禁食祈禱就是一個專注
[00:06:01.640 --> 00:06:04.120]  換言之今天我們做任何的侍奉
[00:06:04.120 --> 00:06:05.760]  我們任何一種專注
[00:06:05.760 --> 00:06:08.240]  讓它顯為大
[00:06:08.240 --> 00:06:09.200]  弟兄姊妹
[00:06:09.200 --> 00:06:11.520]  今天我們很多時候的侍奉
[00:06:11.520 --> 00:06:12.760]  侍奉 侍奉 侍奉
[00:06:12.760 --> 00:06:13.840]  去到一個地步
[00:06:13.840 --> 00:06:17.760]  我們很容易就說我真的不錯
[00:06:17.760 --> 00:06:19.400]  我做了這麼多年
[00:06:19.400 --> 00:06:20.720]  三十年的侍奉
[00:06:20.720 --> 00:06:22.320]  我當然有很多經驗
[00:06:22.320 --> 00:06:25.360]  於是就用了經驗去侍奉
[00:06:25.360 --> 00:06:28.840]  而不是用了神的能力去侍奉
[00:06:28.840 --> 00:06:30.520]  所以耶穌提醒我們
[00:06:30.520 --> 00:06:33.120]  我們要專注在耶穌
[00:06:33.120 --> 00:06:35.520]  然後耶穌就預言
[00:06:35.520 --> 00:06:39.080]  他第二次會去十字架
[00:06:39.080 --> 00:06:41.760]  很明顯在一個這樣的背景
[00:06:41.760 --> 00:06:43.320]  二十四節就說
[00:06:43.320 --> 00:06:46.840]  他們這班門徒和耶穌去了加伯隆
[00:06:46.840 --> 00:06:48.240]  如果看回地圖
[00:06:48.240 --> 00:06:51.280]  加伯隆就是在耶路撒冷以北
[00:06:51.280 --> 00:06:52.480]  換言之
[00:06:52.480 --> 00:06:53.840]  很多解經家就說
[00:06:53.840 --> 00:06:56.920]  這次耶穌和這班門徒去加伯隆
[00:06:56.920 --> 00:06:58.280]  是最後一次
[00:06:58.280 --> 00:07:01.600]  然後他們南下就去耶路撒冷
[00:07:01.600 --> 00:07:07.440]  就面對他自己在十字架上的死刑
[00:07:07.440 --> 00:07:09.640]  為什麼要去加伯隆呢?
[00:07:09.640 --> 00:07:11.560]  很多學者就在想
[00:07:11.560 --> 00:07:15.120]  原來加伯隆 如果看回《馬太福音》前面
[00:07:15.120 --> 00:07:19.280]  加伯隆就是彼得住的地方
[00:07:19.280 --> 00:07:21.600]  所以很多解經家就說
[00:07:21.600 --> 00:07:24.080]  當每一次去加伯隆
[00:07:24.080 --> 00:07:26.480]  他們應該住在彼得的家裡
[00:07:26.480 --> 00:07:29.000]  就是有這樣的背景
[00:07:29.000 --> 00:07:30.760]  但是去到加伯隆的時候
[00:07:30.760 --> 00:07:33.760]  就出現了一句聖經
[00:07:33.760 --> 00:07:35.920]  但是要明白一句聖經之前
[00:07:35.920 --> 00:07:39.800]  我們一定要看回《尚文》第五節聖經
[00:07:39.800 --> 00:07:41.280]  這一節聖經很重要
[00:07:41.280 --> 00:07:43.160]  我們先讀一讀第五節
[00:07:43.160 --> 00:07:44.960]  準備 1 2 3
[00:07:44.960 --> 00:07:46.440]  「說話之間
[00:07:46.440 --> 00:07:50.600]  忽然有一朵光明的雲彩遮蓋他們
[00:07:50.600 --> 00:07:54.280]  且有聲音從雲彩裡出來說
[00:07:54.280 --> 00:07:56.240]  『這是我的愛子
[00:07:56.240 --> 00:07:57.880]  我所喜悅的
[00:07:57.880 --> 00:07:59.600]  你們要聽他』」
[00:07:59.600 --> 00:08:00.920]  我們要記住
[00:08:00.920 --> 00:08:02.880]  「這是我的愛子」
[00:08:02.880 --> 00:08:05.080]  就是「我的愛子」這四個字
[00:08:05.080 --> 00:08:08.760]  因為這四個字是連到二十四節之後
[00:08:08.760 --> 00:08:11.040]  一個很重要的關係
[00:08:11.040 --> 00:08:16.520]  是神親自去跟這三個門徒說
[00:08:16.520 --> 00:08:20.440]  耶穌是我的愛子
[00:08:20.440 --> 00:08:23.800]  然後就開始出現二十四節
[00:08:23.800 --> 00:08:24.760]  二十四節
[00:08:24.760 --> 00:08:28.280]  當他們去到彼得家門口的時候
[00:08:28.280 --> 00:08:31.760]  忽然間有一個收稅的人
[00:08:31.760 --> 00:08:34.080]  收稅很普遍
[00:08:34.080 --> 00:08:36.960]  十二月我們又要交稅
[00:08:36.960 --> 00:08:37.920]  收稅
[00:08:37.920 --> 00:08:42.560]  但這裏收稅的人就去問彼得
[00:08:42.560 --> 00:08:49.440]  「彼得 你的先生有沒有交丁稅?」
[00:08:49.440 --> 00:08:51.960]  我們會想
[00:08:51.960 --> 00:08:53.720]  究竟這個收稅的人
[00:08:53.720 --> 00:08:58.640]  跟馬太原本是稅吏的關係是什麼?
[00:08:58.640 --> 00:09:03.040]  這個事跡在《馬太福音》有記載
[00:09:03.040 --> 00:09:05.000]  因為馬太自己是稅吏
[00:09:05.000 --> 00:09:07.960]  所以她對於收稅很敏感
[00:09:07.960 --> 00:09:09.760]  所以記載了這個事跡
[00:09:09.760 --> 00:09:13.120]  解經家就說
[00:09:13.120 --> 00:09:15.480]  原來當時有兩種稅吏
[00:09:15.480 --> 00:09:17.320]  一種稅吏就像馬太
[00:09:17.320 --> 00:09:20.440]  就是為羅馬人收稅
[00:09:20.440 --> 00:09:24.440]  當時猶太人是很憎恨這些人
[00:09:24.440 --> 00:09:26.480]  猶太人最憎恨兩種職業
[00:09:26.480 --> 00:09:27.840]  一種就是稅吏
[00:09:27.840 --> 00:09:29.760]  一種就是妓女
[00:09:29.760 --> 00:09:34.320]  所以稅吏的地位等同妓女在猶太人的觀點
[00:09:34.320 --> 00:09:36.280]  所以很憎恨馬太
[00:09:36.280 --> 00:09:38.360]  但耶穌卻將馬太
[00:09:38.360 --> 00:09:42.480]  成為祂自己的十二門徒之一
[00:09:42.480 --> 00:09:46.960]  但這裡的收稅人是收地方稅
[00:09:46.960 --> 00:09:50.360]  不是羅馬人所聘
[00:09:50.360 --> 00:09:55.280]  是猶太人自己所聘去收丁稅
[00:09:55.280 --> 00:09:57.520]  這個丁稅我一會兒會說原因
[00:09:57.520 --> 00:09:58.800]  為什麼要收丁稅
[00:09:58.800 --> 00:10:00.400]  究竟丁稅是什麼?
[00:10:00.400 --> 00:10:02.800]  但是在這個過程裏面
[00:10:02.800 --> 00:10:05.520]  他就問彼得
[00:10:05.520 --> 00:10:09.160]  你的老師有沒有交丁稅?
[00:10:09.160 --> 00:10:10.640]  我們要問
[00:10:10.640 --> 00:10:12.280]  為什麼要問彼得
[00:10:12.280 --> 00:10:13.800]  問他的老師
[00:10:13.800 --> 00:10:14.800]  照理說如果問彼得
[00:10:14.800 --> 00:10:15.800]  彼得有沒有交稅
[00:10:15.800 --> 00:10:17.320]  大家明白意思嗎?
[00:10:17.320 --> 00:10:18.600]  他就問彼得
[00:10:18.600 --> 00:10:21.440]  你的老師會不會交丁稅
[00:10:21.440 --> 00:10:23.000]  有兩個原因
[00:10:23.000 --> 00:10:25.440]  第一個原因就是
[00:10:25.440 --> 00:10:26.720]  當然
[00:10:26.720 --> 00:10:29.000]  這個老師的字
[00:10:29.000 --> 00:10:31.160]  老師就是英文來講
[00:10:31.160 --> 00:10:34.840]  原文來講就是your teacher
[00:10:34.840 --> 00:10:39.280]  他說你的老師有沒有交丁稅
[00:10:39.280 --> 00:10:41.520]  這個我們很自然地明白
[00:10:41.520 --> 00:10:44.360]  因為猶太人很尊重老師
[00:10:44.360 --> 00:10:48.160]  以致到如果老師交稅
[00:10:48.160 --> 00:10:49.720]  學生就一定交稅
[00:10:49.720 --> 00:10:50.640]  大家明白意思嗎?
[00:10:50.640 --> 00:10:51.760]  跟大隊的
[00:10:51.760 --> 00:10:53.040]  老師都交
[00:10:53.040 --> 00:10:54.040]  他應該交
[00:10:54.040 --> 00:10:55.360]  所以他就問
[00:10:55.360 --> 00:10:58.600]  你老師交不交稅
[00:10:58.600 --> 00:11:00.560]  我們很明白
[00:11:00.560 --> 00:11:02.480]  我現在做唐福聖經學院的院長
[00:11:02.480 --> 00:11:03.800]  我很明白
[00:11:03.800 --> 00:11:05.120]  我們教書的時候
[00:11:05.120 --> 00:11:07.960]  學生很尊重老師
[00:11:07.960 --> 00:11:11.080]  因為他們很怕老師給分
[00:11:11.080 --> 00:11:14.400]  你尊重分數可能會好一點
[00:11:14.400 --> 00:11:15.320]  當然不會
[00:11:15.320 --> 00:11:17.240]  我們很公平
[00:11:17.240 --> 00:11:18.720]  但換言之
[00:11:18.720 --> 00:11:20.440]  在學校裏面
[00:11:20.440 --> 00:11:21.400]  你會發覺
[00:11:21.400 --> 00:11:23.680]  老師的地位很高
[00:11:23.680 --> 00:11:25.920]  我們小朋友回到家
[00:11:25.920 --> 00:11:27.440]  老師說的
[00:11:27.440 --> 00:11:29.760]  老師說要這樣做
[00:11:29.760 --> 00:11:31.720]  你媽媽說 爸爸說都未必有用
[00:11:31.720 --> 00:11:34.160]  老師說就很有用
[00:11:34.160 --> 00:11:35.440]  這裡很適合
[00:11:35.440 --> 00:11:37.120]  他問彼得
[00:11:37.120 --> 00:11:39.320]  在彼得家門口問彼得
[00:11:39.320 --> 00:11:40.840]  按道理應該問彼得
[00:11:40.840 --> 00:11:41.840]  你有沒有交稅
[00:11:41.840 --> 00:11:44.520]  因為你是家眷
[00:11:44.520 --> 00:11:46.120]  但他反而問彼得
[00:11:46.120 --> 00:11:48.960]  耶穌有沒有交稅
[00:11:48.960 --> 00:11:49.840]  換言之
[00:11:49.840 --> 00:11:51.720]  原來他們看得到
[00:11:51.720 --> 00:11:53.400]  耶穌肯交稅
[00:11:53.400 --> 00:11:56.360]  這班門徒就一定交稅
[00:11:56.360 --> 00:11:57.280]  但另一方面
[00:11:57.280 --> 00:11:59.720]  如果看回原文這個問題
[00:11:59.720 --> 00:12:00.760]  這個問題
[00:12:00.760 --> 00:12:02.400]  這個問題如果直譯
[00:12:02.400 --> 00:12:03.560]  就應該譯
[00:12:03.560 --> 00:12:10.440]  你們的老師知道要納丁稅是嗎
[00:12:10.440 --> 00:12:12.680]  他問得很技巧
[00:12:12.680 --> 00:12:19.240]  他說 你的老師是不是應該知道要納丁稅
[00:12:19.240 --> 00:12:21.200]  如果我們明白這個說話
[00:12:21.200 --> 00:12:24.800]  我們就明白彼得怎樣回應
[00:12:24.800 --> 00:12:26.440]  彼得怎樣說
[00:12:26.440 --> 00:12:27.800]  納 是不是
[00:12:27.800 --> 00:12:30.560]  納 一定納
[00:12:30.560 --> 00:12:32.560]  很多解經家就說
[00:12:32.560 --> 00:12:35.680]  哇 彼得回答得這麼快
[00:12:35.680 --> 00:12:38.040]  納 想都不想
[00:12:38.040 --> 00:12:40.640]  於是很多人就開始懷疑彼得
[00:12:40.640 --> 00:12:42.960]  你知道彼得的前科一般般
[00:12:42.960 --> 00:12:44.360]  彼得的前科就是
[00:12:44.360 --> 00:12:46.440]  他說話不經大腦
[00:12:46.440 --> 00:12:47.520]  耶穌都沒有回答
[00:12:47.520 --> 00:12:49.120]  你回答
[00:12:49.120 --> 00:12:51.400]  我現在問你的老師
[00:12:51.400 --> 00:12:53.800]  不是問你個人
[00:12:53.800 --> 00:12:55.360]  是問你的老師
[00:12:55.360 --> 00:12:58.280]  所以彼得很多時候都是衝口而出
[00:12:58.280 --> 00:13:01.240]  不想 納
[00:13:01.240 --> 00:13:04.920]  但如果我們明白上一節二十四節
[00:13:04.920 --> 00:13:08.960]  我們就明白彼得為何會說納
[00:13:08.960 --> 00:13:11.160]  因為他在問什麼問題
[00:13:11.160 --> 00:13:12.080]  問的問題是
[00:13:12.080 --> 00:13:19.800]  你的老師是不是要知道要納丁稅是嗎
[00:13:19.800 --> 00:13:23.560]  彼得這麼熟悉他的老師
[00:13:23.560 --> 00:13:25.160]  這麼熟悉耶穌
[00:13:25.160 --> 00:13:26.840]  因為耶穌說過
[00:13:26.840 --> 00:13:30.160]  祂說所有的律法都要守
[00:13:30.160 --> 00:13:32.840]  祂知道耶穌是地上的所有律法
[00:13:32.840 --> 00:13:35.040]  祂都會守
[00:13:35.040 --> 00:13:37.440]  以至到祂從來不會懷疑
[00:13:37.440 --> 00:13:40.520]  耶穌是不交稅
[00:13:40.520 --> 00:13:42.880]  耶穌可能一直都有交稅
[00:13:42.880 --> 00:13:44.880]  所以他想都不想
[00:13:44.880 --> 00:13:47.120]  按照他認識的耶穌
[00:13:47.120 --> 00:13:49.680]  他就說納
[00:13:49.680 --> 00:13:52.000]  這是第二個原因
[00:13:52.000 --> 00:13:53.680]  你喜歡第一個原因也可以
[00:13:53.680 --> 00:13:55.680]  喜歡第二個原因也可以
[00:13:55.680 --> 00:13:58.800]  是不同的解經家有不同的說法
[00:13:58.800 --> 00:14:04.680]  但是納之後就開始很有趣
[00:14:04.680 --> 00:14:05.560]  有趣的是
[00:14:05.560 --> 00:14:08.640]  耶穌和彼得回到家裡
[00:14:08.640 --> 00:14:09.960]  就和彼得聊天
[00:14:09.960 --> 00:14:12.160]  你知道耶穌真的很好人
[00:14:12.160 --> 00:14:15.920]  耶穌極少公開罵他的門徒
[00:14:15.920 --> 00:14:17.240]  雖然偶爾也有罵
[00:14:17.240 --> 00:14:18.960]  但不多
[00:14:18.960 --> 00:14:21.080]  他就開始和彼得聊天
[00:14:21.080 --> 00:14:25.560]  「各位彼得,你的意思如何?
[00:14:25.560 --> 00:14:32.520]  世上的君王向誰徵收關稅丁稅?
[00:14:32.520 --> 00:14:37.520]  是自己的兒子呢?是向外人呢?」
[00:14:37.520 --> 00:14:39.280]  這裡出現了幾個字
[00:14:39.280 --> 00:14:40.960]  「自己的兒子」
[00:14:40.960 --> 00:14:42.960]  剛才我叫大家記住
[00:14:42.960 --> 00:14:44.000]  在山上
[00:14:44.000 --> 00:14:45.160]  神說什麼?
[00:14:45.160 --> 00:14:48.360]  「這是我的外子」
[00:14:48.360 --> 00:14:51.880]  這裡出現了「兒子」
[00:14:51.880 --> 00:14:53.400]  如果看聖經
[00:14:53.400 --> 00:14:55.840]  二十五節的丁稅
[00:14:55.840 --> 00:14:58.000]  和二十四節的丁稅
[00:14:58.000 --> 00:15:00.880]  在原文來說不是同一個字
[00:15:00.880 --> 00:15:02.880]  是兩樣不同的東西
[00:15:02.880 --> 00:15:06.520]  耶穌用了另外一樣東西
[00:15:06.520 --> 00:15:08.720]  來問彼得
[00:15:08.720 --> 00:15:12.480]  究竟我們應不應該交二十四節的丁稅
[00:15:12.480 --> 00:15:15.360]  究竟丁稅是什麼意思?
[00:15:15.360 --> 00:15:16.760]  二十四節的丁稅
[00:15:16.760 --> 00:15:20.160]  如果我們明白它的背景
[00:15:20.160 --> 00:15:24.360]  原來要回到《出埃及記》
[00:15:24.360 --> 00:15:28.320]  大家到現在還明白我說什麼嗎?
[00:15:28.320 --> 00:15:30.600]  我要回到舊約
[00:15:30.600 --> 00:15:34.800]  要回到《出埃及記》第三十章
[00:15:34.800 --> 00:15:38.560]  原來《出埃及記》第三十章有一個稅
[00:15:38.560 --> 00:15:43.440]  這個稅是當時所有猶太人的男丁
[00:15:43.440 --> 00:15:47.960]  到了二十歲就要交一次的稅
[00:15:47.960 --> 00:15:52.360]  這個稅叫做贖回的稅
[00:15:52.360 --> 00:15:56.360]  換言之到了男丁二十歲
[00:15:56.360 --> 00:16:00.480]  他要歸回給神的一個稅
[00:16:00.480 --> 00:16:05.720]  所以這個稅是要給回膜的
[00:16:05.720 --> 00:16:08.080]  即是放在回膜那邊
[00:16:08.080 --> 00:16:11.480]  這個錢是一個回膜的錢
[00:16:11.480 --> 00:16:13.520]  他交了這個稅之後
[00:16:13.520 --> 00:16:16.040]  就是給回膜的人用的
[00:16:16.040 --> 00:16:18.520]  回膜有什麼錢要花呢?
[00:16:18.520 --> 00:16:21.240]  回膜的燈也要油
[00:16:21.240 --> 00:16:23.960]  我們的燈也要油
[00:16:23.960 --> 00:16:26.680]  而回膜的燈是二十四小時開的
[00:16:26.680 --> 00:16:27.600]  不熄的
[00:16:27.600 --> 00:16:29.920]  所以不斷有油
[00:16:29.920 --> 00:16:31.040]  你也要有油
[00:16:31.040 --> 00:16:32.600]  也要給錢買
[00:16:32.600 --> 00:16:36.320]  所以這個稅是給回膜
[00:16:36.320 --> 00:16:37.960]  是一種贖回的觀點
[00:16:37.960 --> 00:16:39.280]  是一個贖罪的觀點
[00:16:39.280 --> 00:16:40.640]  但是給回膜
[00:16:40.640 --> 00:16:45.440]  而由舊約出亞及記一直慢慢慢慢演變到新約
[00:16:45.440 --> 00:16:46.520]  已經沒有回膜了
[00:16:46.520 --> 00:16:47.800]  有聖殿
[00:16:47.800 --> 00:16:51.360]  所以這個嚴格來說是一個聖殿的稅
[00:16:51.360 --> 00:16:52.880]  這個聖殿的稅
[00:16:52.880 --> 00:16:57.000]  就是當時猶太人是一年一次
[00:16:57.000 --> 00:16:58.640]  以前是二十歲一次
[00:16:58.640 --> 00:17:00.280]  現在是一年一次
[00:17:00.280 --> 00:17:02.840]  每個人都要給
[00:17:02.840 --> 00:17:04.320]  給不多的
[00:17:04.320 --> 00:17:06.240]  給是平均來說
[00:17:06.240 --> 00:17:08.880]  是一般人的薪水的
[00:17:08.880 --> 00:17:10.160]  兩天的薪水
[00:17:10.160 --> 00:17:12.000]  就是兩天的薪水
[00:17:12.000 --> 00:17:13.480]  一年一次
[00:17:13.480 --> 00:17:15.480]  所有猶太人都要給
