
[00:00:00.000 --> 00:00:03.000]  教會所訂的福音主日
[00:12:42.000 --> 00:12:44.000]  沒辦法
[00:12:44.000 --> 00:12:46.000]  自己控制身體的動作
[00:12:46.000 --> 00:12:48.000]  不能走路
[00:12:48.000 --> 00:12:50.000]  也不能用手
[00:12:50.000 --> 00:12:52.000]  去拿東西
[00:12:52.000 --> 00:12:54.000]  說話也不行
[00:12:54.000 --> 00:12:56.000]  最多扭來扭去
[00:12:56.000 --> 00:12:58.000]  有聲音說出來
[00:12:58.000 --> 00:13:00.000]  沒辦法控制自己
[00:13:00.000 --> 00:13:02.000]  只能控制自己的頭部
[00:13:02.000 --> 00:13:04.000]  當然她可以看到東西
[00:13:04.000 --> 00:13:06.000]  可以有思想
[00:13:06.000 --> 00:13:10.000]  有感情的表達
[00:13:10.000 --> 00:13:12.000]  但從小到大
[00:13:12.000 --> 00:13:14.000]  她都經歷了很多同類階段
[00:13:14.000 --> 00:13:16.000]  她都會去求學讀書
[00:13:16.000 --> 00:13:18.000]  但自從她認識耶穌之後
[00:13:18.000 --> 00:13:20.000]  她找到人生的意義
[00:13:20.000 --> 00:13:22.000]  她會覺得自己
[00:13:22.000 --> 00:13:24.000]  不是這樣就過一世
[00:13:24.000 --> 00:13:26.000]  她覺得
[00:13:26.000 --> 00:13:28.000]  神是創造某一個人
[00:13:28.000 --> 00:13:30.000]  既然祂是一個
[00:13:30.000 --> 00:13:32.000]  特別的版本
[00:13:32.000 --> 00:13:34.000]  但神都會使用祂
[00:13:34.000 --> 00:13:36.000]  神有什麼地方
[00:13:36.000 --> 00:13:38.000]  可以用到祂呢?
[00:13:38.000 --> 00:13:40.000]  可以發揮到祂呢?
[00:13:40.000 --> 00:13:42.000]  終於她發覺自己
[00:13:42.000 --> 00:13:44.000]  原來
[00:13:44.000 --> 00:13:46.000]  也有畫畫的恩賜
[00:13:46.000 --> 00:13:48.000]  不過畫畫如何發覺呢?
[00:13:48.000 --> 00:13:50.000]  我也不知道
[00:13:50.000 --> 00:13:52.000]  因為沒有辦法用手來畫
[00:13:52.000 --> 00:13:54.000]  不過她會覺得自己看完花草樹木之後
[00:13:54.000 --> 00:13:56.000]  很想能夠
[00:13:56.000 --> 00:13:58.000]  在腦海裡表達出來
[00:13:58.000 --> 00:14:00.000]  於是
[00:14:00.000 --> 00:14:02.000]  她就嘗試
[00:14:02.000 --> 00:14:04.000]  她曾經用一個
[00:14:04.000 --> 00:14:06.000]  大的頭盔
[00:14:06.000 --> 00:14:08.000]  用筆固定在畫
[00:14:08.000 --> 00:14:10.000]  後來職業治療師
[00:14:10.000 --> 00:14:12.000]  幫助她
[00:14:12.000 --> 00:14:14.000]  用一個厚的牙膠
[00:14:14.000 --> 00:14:16.000]  咬得很固定穩定
[00:14:16.000 --> 00:14:18.000]  之後就能夠用那支畫筆
[00:14:18.000 --> 00:14:20.000]  最後就用口
[00:14:20.000 --> 00:14:22.000]  用畫筆
[00:14:22.000 --> 00:14:24.000]  去畫畫
[00:14:24.000 --> 00:14:26.000]  於是她就開始
[00:14:26.000 --> 00:14:28.000]  很努力去學習
[00:14:28.000 --> 00:14:30.000]  她真是很有天份
[00:14:30.000 --> 00:14:32.000]  畫那些花草樹木真是
[00:14:32.000 --> 00:14:34.000]  很漂亮
[00:14:34.000 --> 00:14:36.000]  很吸引
[00:14:36.000 --> 00:14:38.000]  原來她就每天
[00:14:38.000 --> 00:14:40.000]  用五天的時間去練習
[00:14:40.000 --> 00:14:42.000]  每天用四五個小時
[00:14:42.000 --> 00:14:44.000]  其實真的很累
[00:14:44.000 --> 00:14:46.000]  身體不是強壯又軟弱的人
[00:14:46.000 --> 00:14:48.000]  還要
[00:14:48.000 --> 00:14:50.000]  坐著
[00:14:50.000 --> 00:14:52.000]  當然要固定自己
[00:14:52.000 --> 00:14:54.000]  還要
[00:14:54.000 --> 00:14:56.000]  用口去
[00:14:56.000 --> 00:14:58.000]  固定筆去畫
[00:14:58.000 --> 00:15:00.000]  頭也要動
[00:15:00.000 --> 00:15:02.000]  不容易的事情
[00:15:02.000 --> 00:15:04.000]  但她一直克服
[00:15:04.000 --> 00:15:06.000]  她沒有因為自己的病患
[00:15:06.000 --> 00:15:08.000]  而不做
[00:15:08.000 --> 00:15:10.000]  她能夠最艱難的
[00:15:10.000 --> 00:15:12.000]  都去克服
[00:15:12.000 --> 00:15:14.000]  終於畫了一幅畫
[00:15:14.000 --> 00:15:16.000]  慢慢已經在十年前
[00:15:16.000 --> 00:15:18.000]  開始畫畫
[00:15:18.000 --> 00:15:20.000]  愈畫愈多
[00:15:20.000 --> 00:15:22.000]  畫出來是很受人歡迎
[00:15:22.000 --> 00:15:24.000]  為什麼呢
[00:15:24.000 --> 00:15:26.000]  如果你不知道是誰畫的時候
[00:15:26.000 --> 00:15:28.000]  你拿著一幅畫
[00:15:28.000 --> 00:15:30.000]  你覺得這幅畫很鮮艷很燦爛
[00:15:30.000 --> 00:15:32.000]  很有一個
[00:15:32.000 --> 00:15:34.000]  希望的感覺在裡面
[00:15:34.000 --> 00:15:36.000]  完全不是一個灰暗的
[00:15:36.000 --> 00:15:38.000]  原來她自己就覺得
[00:15:38.000 --> 00:15:40.000]  她就將這些畫能夠去
[00:15:40.000 --> 00:15:42.000]  分享給一些
[00:15:42.000 --> 00:15:44.000]  同樣好像遇到
[00:15:44.000 --> 00:15:46.000]  她的情況人生有困難
[00:15:46.000 --> 00:15:48.000]  或者身體有殘疾的人
[00:15:48.000 --> 00:15:50.000]  不要放棄自己
[00:15:50.000 --> 00:15:52.000]  看到是可以去
