
[00:00:00.000 --> 00:00:08.700]  今天是2022年新的一年,就是第一個主日。
[00:07:48.900 --> 00:07:51.900]  特別如果家裡有長者有小朋友的話。
[00:07:51.900 --> 00:07:53.900]  牧師就有更多的顧慮。
[00:07:53.900 --> 00:07:54.900]  牧師就有更多的顧慮。
[00:07:54.900 --> 00:08:00.900]  所以在關顧弟兄姊妹的過程裏面出現很多的困難。
[00:08:00.900 --> 00:08:04.900]  所以在關顧弟兄姊妹的過程裏面出現很多的困難。
[00:08:04.900 --> 00:08:07.900]  於是就鼓勵弟兄姊妹我們重新回到神的話語裏面。
[00:08:07.900 --> 00:08:11.900]  於是就鼓勵弟兄姊妹重新回到神的話語裏面。
[00:08:11.900 --> 00:08:13.900]  以聖言作為我們生命的根基。
[00:08:13.900 --> 00:08:16.900]  以聖言作為我們生命的根基。
[00:08:16.900 --> 00:08:17.900]  面對各種的風暴。
[00:08:17.900 --> 00:08:19.900]  面對各種的風暴。
[00:08:19.900 --> 00:08:23.900]  開始的時候因為大家都知道我住在粉嶺。
[00:08:23.900 --> 00:08:26.900]  開始的時候大家都知道牧師住在粉嶺。
[00:08:26.900 --> 00:08:28.900]  我來回差不多有兩個小時的交通。
[00:08:28.900 --> 00:08:32.900]  來回尖沙咀教會都差不多有兩個小時的交通。
[00:08:32.900 --> 00:08:35.900]  所以我就利用坐車的時間寫一些讀後感。
[00:08:35.900 --> 00:08:38.900]  我就利用坐車的時間寫一些讀後感。
[00:08:38.900 --> 00:08:43.900]  我沒有想過在網上找到一些導讀的資料。
[00:08:43.900 --> 00:08:46.900]  沒想到在網上找到一些導讀的資料。
[00:08:46.900 --> 00:08:49.900]  或者一些很個人性的讀經的分享。
[00:08:49.900 --> 00:08:52.900]  或者是很個人性的一些讀經的感想。
[00:08:52.900 --> 00:08:55.900]  得到一些不同頂尖會的回應和鼓勵。
[00:08:55.900 --> 00:08:58.900]  得到不同弟兄姊妹的回應和鼓勵。
[00:08:58.900 --> 00:09:00.900]  於是就由間歇去寫。
[00:09:00.900 --> 00:09:02.900]  結果就偶爾去寫。
[00:09:02.900 --> 00:09:04.900]  就變成日日去寫。
[00:09:04.900 --> 00:09:06.900]  變成每天都寫。
[00:09:06.900 --> 00:09:07.900]  由開頭很短的。
[00:09:07.900 --> 00:09:09.900]  從開始很短的。
[00:09:09.900 --> 00:09:10.900]  現在就越寫越長。
[00:09:10.900 --> 00:09:11.900]  現在越寫越長了。
[00:09:11.900 --> 00:09:13.900]  這個成為我自己每日的習慣。
[00:09:13.900 --> 00:09:15.900]  這個成為我自己每天的習慣。
[00:09:15.900 --> 00:09:18.900]  成為我自己一份研經的紀錄。
[00:09:18.900 --> 00:09:20.900]  成為自己研經的一份紀錄。
[00:09:20.900 --> 00:09:27.900]  我沒有辦法去統計到弟兄姊妹一同在那個成聖追經這個過程裏面。
[00:09:27.900 --> 00:09:32.900]  我沒有辦法統計弟兄姊妹在一同讀這個成聖追經的過程。
[00:09:32.900 --> 00:09:34.900]  在聖賢的前沿默化之下。
[00:09:34.900 --> 00:09:36.900]  在聖賢的前沿默化之下。
[00:09:36.900 --> 00:09:37.900]  成長了多少。
[00:09:37.900 --> 00:09:38.900]  成長了多少。
[00:09:38.900 --> 00:09:42.900]  但是從教會過去一段時間我們面對那個逆境的抗逆能力。
[00:09:42.900 --> 00:09:48.900]  但是從教會過去一段時間我們面對那個逆境的抗逆能力。
[00:09:48.900 --> 00:09:50.900]  我們算是臨危不亂的。
[00:09:50.900 --> 00:09:52.900]  我們算是臨危不亂的。
[00:09:52.900 --> 00:09:54.900]  我們面對各種的限制。
[00:09:54.900 --> 00:09:56.900]  我們面對各種的限制。
[00:09:56.900 --> 00:09:57.900]  我們沒有聚會的期間。
[00:09:57.900 --> 00:09:58.900]  我們沒有聚會的期間。
[00:09:58.900 --> 00:09:59.900]  沒有實體聚會的期間。
[00:09:59.900 --> 00:10:00.900]  我們沒有實體聚會的期間。
[00:10:00.900 --> 00:10:04.900]  我們一班的頂姐妹只是幾個人去維持整個崇拜的轉播。
[00:10:04.900 --> 00:10:05.900]  我們一班的頂姐妹只是幾個人去維持整個崇拜的轉播。
[00:10:05.900 --> 00:10:07.900]  教會只有幾位弟兄姊妹每一個星期回來。
[00:10:07.900 --> 00:10:08.900]  教會只有幾位弟兄姊妹每一個星期回來。
[00:10:08.900 --> 00:10:12.900]  主持這個負責崇拜的過程。
[00:10:12.900 --> 00:10:13.900]  主持這個負責崇拜的過程。
[00:10:13.900 --> 00:10:14.900]  在過程裡面我看到恩典。
[00:10:14.900 --> 00:10:16.900]  在過程裡面我看到恩典。
[00:10:16.900 --> 00:10:17.900]  在過程裡面我看到恩典。
[00:10:17.900 --> 00:10:19.900]  其實社會的環境每一天在變。
[00:10:19.900 --> 00:10:20.900]  其實社會的環境每一天在變。
[00:10:20.900 --> 00:10:21.900]  其實社會的環境每一天在變。
[00:10:21.900 --> 00:10:22.900]  社會的環境每一天在變。
[00:10:22.900 --> 00:10:23.900]  上帝從來沒有允許我們的環境變得越來越好。
[00:10:23.900 --> 00:10:24.900]  上帝從來沒有允許我們的環境變得越來越好。
[00:10:24.900 --> 00:10:25.900]  上帝從來沒有允許我們的環境變得越來越好。
[00:10:25.900 --> 00:10:26.900]  上帝從來沒有允許我們的環境變得越來越好。
[00:10:26.900 --> 00:10:39.900]  上帝從來沒有允許我們的環境變得越來越好。
[00:10:39.900 --> 00:10:40.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:40.900 --> 00:10:41.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:41.900 --> 00:10:42.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:42.900 --> 00:10:43.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:43.900 --> 00:10:44.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:44.900 --> 00:10:45.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:45.900 --> 00:10:46.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:46.900 --> 00:10:47.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:47.900 --> 00:10:48.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:48.900 --> 00:10:57.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:57.900 --> 00:10:58.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:58.900 --> 00:10:59.900]  或許人的罪性這個社會只會變得越來越差。
[00:10:59.900 --> 00:11:00.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:00.900 --> 00:11:01.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:01.900 --> 00:11:02.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:02.900 --> 00:11:03.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:03.900 --> 00:11:04.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:04.900 --> 00:11:05.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:05.900 --> 00:11:06.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:06.900 --> 00:11:24.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:24.900 --> 00:11:25.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:25.900 --> 00:11:26.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:26.900 --> 00:11:27.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:27.900 --> 00:11:28.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:28.900 --> 00:11:29.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:29.900 --> 00:11:30.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:30.900 --> 00:11:31.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:31.900 --> 00:11:32.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:32.900 --> 00:11:33.900]  或許人的罪性這個社會只會變得越來越差。
[00:11:33.900 --> 00:11:42.900]  或許人的罪性這個社會只會變得越來越差。
[00:12:04.900 --> 00:12:07.900]  另外一方面,大家如果有留意的話,
[00:12:07.900 --> 00:12:12.900]  真正講國語的「頂姐妹」是越來越多,
[00:12:12.900 --> 00:12:18.900]  不要忘記我們是一間國語浸訊會,
[00:12:18.900 --> 00:12:20.900]  不要忘記我們的「頂姐妹」說,
[00:12:20.900 --> 00:12:29.900]  向國語的群體傳福音是我們的倚仗,
[00:12:29.900 --> 00:12:33.900]  所以這個也是我們重點的,希望可以培育的一群「頂姐妹」。
[00:12:33.900 --> 00:12:37.900]  所以這個也是我們重點希望能夠培養的弟兄姊妹,
[00:12:37.900 --> 00:12:41.900]  就好像過去有一些來香港讀書的國內的「頂姐妹」,
[00:12:41.900 --> 00:12:45.900]  就像過去有一群從國內來香港讀書的,
[00:12:45.900 --> 00:12:48.900]  他們讀完書之後回到國內,
[00:12:48.900 --> 00:12:50.900]  他們讀完書之後回到國內,
[00:12:50.900 --> 00:12:52.900]  繼續在教會裡面侍奉,
[00:12:52.900 --> 00:12:54.900]  繼續在教會侍奉,
[00:12:54.900 --> 00:12:58.900]  如果我們教會能夠有幸在這兩三年的時間陪伴他們,
[00:12:58.900 --> 00:13:02.900]  如果我們教會能夠有幸在這兩三年的時間陪伴他們,
[00:13:02.900 --> 00:13:04.900]  為國內的教會祝福,
[00:13:04.900 --> 00:13:06.900]  為國內的教會祝福,
[00:13:06.900 --> 00:13:08.900]  這是我們莫大的榮幸,
[00:13:08.900 --> 00:13:09.900]  這是我們莫大的榮幸,
[00:13:09.900 --> 00:13:11.900]  直至竹筆為止,
[00:13:11.900 --> 00:13:13.900]  直至竹筆為止,
[00:13:13.900 --> 00:13:16.900]  我一共寫了602頁的讀後感,
[00:13:16.900 --> 00:13:18.900]  我一共寫了602頁的讀後感,
[00:13:18.900 --> 00:13:20.900]  舊約寫了357頁,
[00:13:20.900 --> 00:13:22.900]  舊約寫了357頁,
[00:13:22.900 --> 00:13:24.900]  新約寫了245頁,
[00:13:24.900 --> 00:13:26.900]  新約寫了245頁,
[00:13:26.900 --> 00:13:31.900]  如果我堅持到今年年底寫完66卷的讀後感呢?
[00:13:31.900 --> 00:13:31.900]  如果我堅持寫完66卷的讀後感呢?
[00:13:31.900 --> 00:13:36.900]  如果我堅持寫完66卷的讀後感呢?
[00:13:36.900 --> 00:13:38.900]  不計那些錯白字,
[00:13:38.900 --> 00:13:40.900]  不計那些錯白字,
[00:13:40.900 --> 00:13:41.900]  1000頁是基本的,
[00:13:41.900 --> 00:13:41.900]  1000頁是基本的,
[00:13:41.900 --> 00:13:42.900]  1000頁是基本的,
[00:13:42.900 --> 00:13:43.900]  以1000頁為基本,
[00:13:43.900 --> 00:13:43.900]  以1000頁為基本,
[00:13:43.900 --> 00:13:45.900]  我就試這個我自己年底的退休禮物,
[00:13:45.900 --> 00:13:46.900]  我就試這個我自己年底的退休禮物,
[00:13:46.900 --> 00:13:48.900]  我就把這個當成我年底退休的禮物,
[00:13:48.900 --> 00:13:49.900]  我就把這個當成我年底退休的禮物,
[00:13:49.900 --> 00:13:51.900]  我寫讀後感不是要證明什麼?
[00:13:51.900 --> 00:13:56.900]  我寫讀後感不是要證明什麼?
[00:13:56.900 --> 00:13:57.900]  也不是說存在感,
[00:13:57.900 --> 00:13:57.900]  也不是說存在感,
[00:13:57.900 --> 00:13:59.900]  我從來都不需要大家給我一個讚,
[00:13:59.900 --> 00:14:01.900]  我從來都不需要大家給我一個讚,
[00:14:01.900 --> 00:14:05.900]  我年底還要買一些金沙來哄大家繼續,
[00:14:05.900 --> 00:14:08.900]  我年底還要買一些巧克力來鼓勵大家,
[00:14:08.900 --> 00:14:10.900]  我年底還要買一些巧克力來鼓勵大家,
[00:14:10.900 --> 00:14:11.900]  我這話給自己聽,
[00:14:11.900 --> 00:14:11.900]  我這話給自己聽,
[00:14:11.900 --> 00:14:13.900]  我只是告訴我自己,
[00:14:13.900 --> 00:14:17.900]  我終於可以從頭到尾很認真讀一次聖經,
[00:14:17.900 --> 00:14:18.900]  我終於可以從頭到尾很認真讀一次聖經,
[00:14:18.900 --> 00:14:21.900]  我終於可以從頭到尾很認真讀一次聖經,
[00:14:21.900 --> 00:14:24.900]  並且每一卷寫下點點滴滴,
[00:14:24.900 --> 00:14:25.900]  並且每一卷寫下點點滴滴,
[00:14:25.900 --> 00:14:27.900]  並且每一卷寫下點點滴滴,
[00:14:27.900 --> 00:14:29.900]  當然有些是網上資料的輔助,
[00:14:29.900 --> 00:14:30.900]  當然有些是網上資料的輔助,
[00:14:30.900 --> 00:14:31.900]  當然有一些是網上資料的輔助,
[00:14:31.900 --> 00:14:32.900]  直徵聖言,
[00:14:32.900 --> 00:14:33.900]  直徵聖言,
[00:14:33.900 --> 00:14:34.900]  直徵聖言,
[00:14:34.900 --> 00:14:35.900]  宗教改革家嘉義文對聖言有一段這樣的話,
[00:14:35.900 --> 00:14:37.900]  宗教改革家嘉義文對聖言有一段這樣的話,
[00:14:37.900 --> 00:14:42.900]  宗教改革家嘉義文對聖言有一段這樣的話,
[00:14:42.900 --> 00:14:51.900]  唯有當基督徒相信聖經是來自天上的啟示的時候,
[00:14:51.900 --> 00:14:59.900]  聖經在信徒的心中才擁有至高無上的權威,
[00:14:59.900 --> 00:15:01.900]  親愛的弟兄姊妹,
[00:15:01.900 --> 00:15:03.900]  親愛的弟兄姊妹,
[00:15:03.900 --> 00:15:06.900]  你真正相信聖經是來自天上的啟示嗎?
[00:15:06.900 --> 00:15:09.900]  你真正相信聖經是來自天上的啟示嗎?
[00:15:09.900 --> 00:15:15.900]  如果你相信,你對聖經的態度就不一樣了,
[00:15:15.900 --> 00:15:19.900]  聖經不是可有可無的讀物,
[00:15:19.900 --> 00:15:23.900]  不是放在書架上的裝飾品,
[00:15:23.900 --> 00:15:27.900]  不是受贈送給你的禮物,
[00:15:27.900 --> 00:15:32.900]  它是來自天上上帝的啟示,
[00:15:32.900 --> 00:15:39.900]  關乎我們怎樣過一個豐盛的人生的啟示,
[00:15:39.900 --> 00:15:41.900]  十多年前,
[00:15:41.900 --> 00:15:47.900]  我由三藩市花了二十八個鐘頭坐飛機和交通的時間,
[00:15:47.900 --> 00:15:56.900]  我從美國舟金山花了超過二十八小時坐飛機和交通的時間,
[00:15:56.900 --> 00:16:02.900]  我就到國內甘肅一個偏遠的家庭培訓中心講一門課,
[00:16:02.900 --> 00:16:09.900]  我就到達國內甘肅一個很偏遠的家庭培訓中心去教授一個課程,
[00:16:09.900 --> 00:16:11.900]  叫約伯記,
[00:16:11.900 --> 00:16:14.900]  那次是一個很奇怪的經歷,
[00:16:14.900 --> 00:16:16.900]  那一次是很奇怪的一個經歷,
[00:16:16.900 --> 00:16:18.900]  好像偷渡一樣,
[00:16:18.900 --> 00:16:19.900]  像偷渡一樣,
[00:16:19.900 --> 00:16:22.900]  我一去到機場就發現我的電話已經被人勾了線,
[00:16:22.900 --> 00:16:27.900]  我一去到機場就發現我的電話已經被人勾了線,
[00:16:27.900 --> 00:16:37.900]  反正我們在那裏有五天的時間是關在一個培訓中心裏面不出戶的,
[00:16:37.900 --> 00:16:44.900]  我在那裏有五天的時間是被關在那個培訓中心是不能出外的,
[00:16:44.900 --> 00:16:50.900]  那裏有大概三十多位年輕的家庭教會的等姐妹在那裏培訓,
[00:16:50.900 --> 00:16:57.900]  那裏有大概三十多位年輕的家庭教會的等姐妹在那裏培訓,
[00:16:57.900 --> 00:16:58.900]  他們生活在兩年,
[00:16:58.900 --> 00:17:00.900]  跟他們一起生活兩年,
[00:17:00.900 --> 00:17:01.900]  他們生活在一起兩年,
[00:17:01.900 --> 00:17:03.900]  他們生活在一起兩年,
[00:17:03.900 --> 00:17:05.900]  我住了五天已經受不了了,
[00:17:05.900 --> 00:17:07.900]  我住了五天已經受不了了,
[00:17:07.900 --> 00:17:11.900]  他們培訓之後就回家庭教會那裏生活,
