
[00:00:00.000 --> 00:00:04.880]  在這段日子我們經歷了很多停留
[00:02:04.240 --> 00:02:04.960]  How
[00:02:04.960 --> 00:02:05.560]  Why
[00:02:05.560 --> 00:02:07.440]  Oh
[00:02:07.440 --> 00:02:08.520]  不同的翻譯
[00:02:08.520 --> 00:02:13.880]  表現着這個埃哥的驚歎
[00:02:13.880 --> 00:02:15.640]  爲什麼要是這樣
[00:02:15.640 --> 00:02:18.360]  上帝不是這羣子民是你選選的嗎
[00:02:18.360 --> 00:02:21.400]  你不是要藉着這個國度去顯揚名聲嗎
[00:02:21.400 --> 00:02:24.880]  不是你要藉着這個國度使萬民不服嗎
[00:02:24.880 --> 00:02:26.160]  何竟
[00:02:26.160 --> 00:02:30.240]  何竟先前滿有人民的城現在獨坐
[00:02:30.240 --> 00:02:32.680]  何竟本來我們滿在這個國中
[00:02:32.680 --> 00:02:34.160]  偉大的景如寡婦
[00:02:34.160 --> 00:02:37.960]  何竟這個被稱爲皇后的那種威榮
[00:02:37.960 --> 00:02:39.960]  今日竟然一日消失
[00:02:39.960 --> 00:02:43.920]  並且我要成爲進貢別國的那個人
[00:02:43.920 --> 00:02:46.560]  何竟如此
[00:02:46.560 --> 00:02:48.840]  耶利米埃哥開始
[00:02:48.840 --> 00:02:50.800]  當然我們讀耶利米埃哥
[00:02:50.800 --> 00:02:52.520]  也需要讀耶利米埃哥書
[00:02:52.520 --> 00:02:55.600]  或者其他一些先知書彼此去比較
[00:02:55.600 --> 00:02:59.000]  我們知道耶利米埃哥一生裏面被上帝呼召
[00:02:59.000 --> 00:03:02.480]  他經歷在猶太國最後那幾個黃的階段
[00:03:02.480 --> 00:03:04.680]  面對整個民族
[00:03:04.680 --> 00:03:08.520]  正正就是背若搏逆的時候
[00:03:08.520 --> 00:03:10.520]  他被呼召起來
[00:03:10.520 --> 00:03:14.280]  他要代表上帝向他的人民去宣告
[00:03:14.280 --> 00:03:17.800]  他代表上帝要去挽回這羣人
[00:03:17.800 --> 00:03:21.120]  讓他宣告然後那個懲罰出現
[00:03:21.120 --> 00:03:22.440]  多次又多次
[00:03:22.440 --> 00:03:24.440]  所以這個歷史裏面
[00:03:24.440 --> 00:03:27.560]  剩下一個很長的一個時期
[00:03:27.560 --> 00:03:29.120]  他所經驗的就是
[00:03:29.120 --> 00:03:32.360]  由公元前這個597年第一次被撈
[00:03:32.360 --> 00:03:34.320]  猶太國一批人被撈
[00:03:34.320 --> 00:03:36.960]  然後到十年後587
[00:03:36.960 --> 00:03:41.920]  全國亡國並且耶路撒冷聖被毀
[00:03:41.920 --> 00:03:45.400]  耶利米罕見同胞受苦
[00:03:45.400 --> 00:03:48.640]  耶利米自己都身處一個這樣的狀況
[00:03:48.640 --> 00:03:50.280]  所以當時我剛纔講到
[00:03:50.280 --> 00:03:56.480]  巴比倫利布甲尼撒帶着大軍進入耶路撒冷
[00:03:56.480 --> 00:03:58.560]  他一批批人去擄掠
[00:03:58.560 --> 00:03:59.840]  所以彈爾里斯出現
[00:03:59.840 --> 00:04:01.640]  因爲彈爾里斯正正就是
[00:04:01.640 --> 00:04:04.680]  被撈到巴比倫國的那幫子民
[00:04:04.680 --> 00:04:05.880]  他們的生活
[00:04:05.880 --> 00:04:09.120]  而耶利米留在當時的城市裏面
[00:04:09.120 --> 00:04:11.520]  他望着望着那個痛苦縱然
[00:04:11.520 --> 00:04:14.320]  在當中是他知道的
[00:04:14.320 --> 00:04:15.880]  上帝一早告訴他
[00:04:15.880 --> 00:04:18.160]  一幫的屬臣子民
[00:04:18.160 --> 00:04:20.240]  需要去跟隨他的法則
[00:04:20.240 --> 00:04:22.600]  但偏偏這幫以色列民
[00:04:22.600 --> 00:04:25.440]  不斷去形容用不同的字詞
[00:04:25.440 --> 00:04:28.160]  去講到我們的那種活躍
[00:04:28.160 --> 00:04:30.560]  然後不斷去看到
[00:04:30.560 --> 00:04:33.840]  在當中那種患難渺茫
[00:04:33.840 --> 00:04:35.320]  那種信仰
[00:04:35.320 --> 00:04:38.880]  那種掙扎
[00:04:38.880 --> 00:04:41.280]  耶利米的哀歌
[00:04:41.280 --> 00:04:43.880]  在今天的以色列國裏面
[00:04:43.880 --> 00:04:47.640]  證明他們其中一個節期會中毒的歌
[00:04:47.640 --> 00:04:50.880]  在亞伯約期間的那個節期
[00:04:50.880 --> 00:04:52.960]  他們就會用耶利米哀歌
[00:04:52.960 --> 00:04:56.240]  由頭讀到尾
[00:04:56.240 --> 00:04:58.560]  喂 這樣的歷史
[00:04:58.560 --> 00:05:00.800]  喂 這樣的情況
[00:05:00.800 --> 00:05:03.680]  不講就罷酒了
[00:05:03.680 --> 00:05:06.480]  但是
[00:05:06.480 --> 00:05:09.280]  耶利米書 耶利米哀歌
[00:05:09.280 --> 00:05:11.680]  表達出一個真實的狀況
[00:05:11.680 --> 00:05:14.440]  或者今天以色列民繼續中毒的時候
[00:05:14.440 --> 00:05:16.120]  讓我們明白知道
[00:05:16.120 --> 00:05:18.440]  他的目的就叫我們
[00:05:18.440 --> 00:05:25.520]  能夠世世代代不再重蹈覆轍
[00:05:25.520 --> 00:05:27.400]  用三個字詞去表達
[00:05:27.400 --> 00:05:29.360]  這個是愛國
[00:05:29.360 --> 00:05:32.040]  哀動亡國 榮耀盡失
[00:05:32.040 --> 00:05:35.680]  哀嘆犯罪 屢勸無效
[00:05:35.680 --> 00:05:38.240]  然後哀傷土告
[00:05:38.240 --> 00:05:39.960]  我想最可憐是這一句
[00:05:39.960 --> 00:05:43.680]  神並不垂聽
[00:05:43.680 --> 00:05:47.520]  耶利米哀歌帶給他那羣子民
[00:05:47.520 --> 00:05:49.640]  是一個正念停下來
[00:05:49.640 --> 00:05:50.920]  國破家亡
[00:05:50.920 --> 00:05:53.760]  你所計劃的一切榮華都沒有了
[00:05:53.760 --> 00:05:55.320]  並且要被老歸回
[00:05:55.320 --> 00:05:58.280]  但是在耶利米書裏面多次提醒
[00:05:58.280 --> 00:06:00.040]  那羣被老去的
[00:06:00.040 --> 00:06:02.000]  在巴比倫生活的人
[00:06:02.000 --> 00:06:03.760]  他說你們要起房屋
[00:06:03.760 --> 00:06:05.720]  好好育養子民
[00:06:05.720 --> 00:06:07.000]  以及兒女
[00:06:07.000 --> 00:06:09.040]  並且要爲聖事禱告
[00:06:09.040 --> 00:06:14.320]  然後他又安慰留在耶路撒冷那羣漁民
[00:06:14.320 --> 00:06:16.640]  鼓勵他們要潔淨自己
[00:06:16.640 --> 00:06:20.320]  從懊悔當中生出一種希望
[00:06:20.320 --> 00:06:23.600]  於是上帝給他們的責罰
[00:06:23.600 --> 00:06:27.160]  就是一個七十年受苦的日子
[00:06:27.160 --> 00:06:31.560]  是會過去的
[00:06:31.560 --> 00:06:35.800]  耶利米帶領他的子民百姓
[00:06:35.800 --> 00:06:39.080]  上帝要讓我們知道
[00:06:39.080 --> 00:06:40.680]  生命在艱難的當中
[00:06:40.680 --> 00:06:41.760]  你停下來
[00:06:41.760 --> 00:06:43.440]  在你不計劃的當中
[00:06:43.440 --> 00:06:45.920]  上帝要讓你知道
[00:06:45.920 --> 00:06:49.080]  從憂傷與眼淚出來
[00:06:49.080 --> 00:06:52.440]  是要叫我們生出盼望
[00:06:52.440 --> 00:06:55.120]  這三方面我想跟大家分享
[00:06:55.120 --> 00:07:00.520]  在這個民族當中
[00:07:00.520 --> 00:07:04.480]  他如何經驗從憂傷眼淚而生出盼望
[00:07:04.480 --> 00:07:06.600]  第一樣東西我們很想去學習
[00:07:06.600 --> 00:07:10.680]  叫做面對神的證物
[00:07:10.680 --> 00:07:12.160]  我們一起讀這段經文
[00:07:12.160 --> 00:07:15.560]  《耶利米哀歌一章一召七節》
[00:07:15.560 --> 00:07:18.280]  我邀請弟妹跟我一起讀出這段經文
[00:07:18.280 --> 00:07:19.440]  請讀
[00:07:19.440 --> 00:07:21.520]  先前滿有人民的城
[00:07:21.520 --> 00:07:23.400]  現在何景獨坐
[00:07:23.400 --> 00:07:25.760]  先前在列國中爲大的
[00:07:25.760 --> 00:07:27.680]  現在景如寡婦
[00:07:27.680 --> 00:07:30.320]  先前在諸省中爲皇后的
[00:07:30.320 --> 00:07:32.400]  現在成爲進貢的
[00:07:32.400 --> 00:07:35.360]  她夜間痛哭流淚滿腮
[00:07:35.360 --> 00:07:37.600]  在一切所親愛的中間
[00:07:37.600 --> 00:07:39.680]  沒有一個安慰她的
[00:07:39.680 --> 00:07:42.480]  她的朋友都以鬼詐待她
[00:07:42.480 --> 00:07:44.960]  成爲她的仇敵
[00:07:44.960 --> 00:07:47.200]  有大恩遭遇苦難
[00:07:47.200 --> 00:07:50.680]  有恩多福勞苦就遷到外邦
[00:07:50.680 --> 00:07:53.880]  她住在列國中尋不着安息
[00:07:53.880 --> 00:07:57.800]  追逼她的都在狹窄之地將她追賞
[00:07:57.800 --> 00:08:00.080]  成安的路徑因無人來守
[00:08:00.080 --> 00:08:01.640]  聖潔就被賞
[00:08:01.640 --> 00:08:03.280]  她的城門淒涼
[00:08:03.280 --> 00:08:05.040]  她的祭祀嘆息
[00:08:05.040 --> 00:08:07.000]  她的處女受艱難
[00:08:07.000 --> 00:08:08.800]  自己也受苦
[00:08:08.800 --> 00:08:10.280]  她的敵人爲首
[00:08:10.280 --> 00:08:12.000]  她的仇敵亨通
[00:08:12.000 --> 00:08:15.760]  因耶和華爲她許多的罪過使她受苦
[00:08:15.760 --> 00:08:18.080]  她的孩童被敵人撈去
[00:08:18.080 --> 00:08:21.280]  石安城的威榮全都失去
[00:08:21.280 --> 00:08:24.560]  她的首領將找不着草場的路
[00:08:24.560 --> 00:08:29.280]  在追趕的人面前無力前行
[00:08:29.280 --> 00:08:31.720]  而麗米麪對這個狀況裏面
[00:08:31.720 --> 00:08:34.440]  她多處去呼求上帝
[00:08:34.440 --> 00:08:39.920]  爲什麼會這樣
[00:08:39.920 --> 00:08:41.720]  很矛盾吧
[00:08:41.720 --> 00:08:44.960]  神透過她去宣告那種懲罰責罰
[00:08:44.960 --> 00:08:49.360]  但同時當她眼前看到那種苦困艱難
[00:08:49.360 --> 00:08:51.480]  她那種情感裏面
[00:08:51.480 --> 00:08:58.080]  內心裏面是何等的不容易
[00:08:58.080 --> 00:09:01.560]  面對上帝沒有回應
[00:09:01.560 --> 00:09:05.760]  我不知道大家有沒有這樣的經歷
[00:09:05.760 --> 00:09:10.080]  我只記得一個很真實的經歷
[00:09:10.080 --> 00:09:12.480]  當時我們去到外地
[00:09:12.480 --> 00:09:15.200]  在美加的地方再進修
[00:09:15.200 --> 00:09:19.720]  帶着的就是自己計算過有多少錢可以用
[00:09:19.720 --> 00:09:23.200]  計算過要用多少年可以完成一些學位
[00:09:23.200 --> 00:09:26.000]  計算過我們如何讀法
[00:09:26.000 --> 00:09:27.760]  如何生活
[00:09:27.760 --> 00:09:29.400]  而計算的就是
[00:09:29.400 --> 00:09:33.240]  上帝在心底裏面有一個這樣的想法
[00:09:33.240 --> 00:09:35.360]  神啊我爲你犧牲很多東西
[00:09:35.360 --> 00:09:36.520]  拜託你幫我
[00:09:36.520 --> 00:09:40.880]  一定要讓我完成
[00:09:40.880 --> 00:09:43.760]  去到外地很不容易
[00:09:43.760 --> 00:09:44.600]  冰天雪地
[00:09:44.600 --> 00:09:48.680]  我們住的地方去到零下三十多度很厲害
[00:09:48.680 --> 00:09:50.480]  選擇的時候就覺得
[00:09:50.480 --> 00:09:53.360]  這個地方挺好的
[00:09:53.360 --> 00:09:57.200]  夠安靜沒人搞你
[00:09:57.200 --> 00:10:03.840]  但上帝從來沒有放棄養他的兒女成長
[00:10:03.840 --> 00:10:07.600]  我記得我面對我其中一個孩子
[00:10:07.600 --> 00:10:09.400]  當時很小一個
[00:10:09.400 --> 00:10:12.560]  一個是嬰兒一個是幼童
[00:10:12.560 --> 00:10:15.720]  突然間有一個病出現了
[00:10:15.720 --> 00:10:18.240]  我不知道是什麼
[00:10:18.240 --> 00:10:20.760]  突然間有個狀況出現
[00:10:20.760 --> 00:10:23.400]  我第一次打911
[00:10:23.400 --> 00:10:24.200]  口都震了
[00:10:24.200 --> 00:10:25.680]  因爲我不知道怎麼處理
[00:10:25.680 --> 00:10:28.480]  而當時90年代我們又不是很多錢
[00:10:28.480 --> 00:10:30.680]  沒有那些大水戶
[00:10:30.680 --> 00:10:32.720]  老公回來救命啊
[00:10:32.720 --> 00:10:33.360]  沒有啊
[00:10:33.360 --> 00:10:38.920]  他去到很遠的城市要過幾個小時的車上堂
[00:10:38.920 --> 00:10:43.000]  我不知道怎麼辦
[00:10:43.000 --> 00:10:44.680]  神啊你救這個孩子
[00:10:44.680 --> 00:10:48.440]  爲什麼他會這樣
[00:10:48.440 --> 00:10:50.000]  一次又一次再發病
[00:10:50.000 --> 00:10:52.760]  是我從來沒有見過的狀況
[00:10:52.760 --> 00:10:56.080]  我記得我自己蹲在廚房裏
[00:10:56.080 --> 00:10:58.040]  不斷在哭
[00:10:58.040 --> 00:10:59.880]  我上帝我來讀書的
[00:10:59.880 --> 00:11:01.720]  我來進修裝備自己
[00:11:01.720 --> 00:11:04.080]  好讓我更加被利用
[00:11:04.080 --> 00:11:05.680]  是不是很堂皇很偉大
[00:11:05.680 --> 00:11:07.680]  人都是這樣
[00:11:07.680 --> 00:11:09.360]  我都經驗過
[00:11:09.360 --> 00:11:12.680]  上帝我爲你的
[00:11:12.680 --> 00:11:14.440]  爲什麼會出現這樣的事
[00:11:14.440 --> 00:11:15.800]  很難過
[00:11:15.800 --> 00:11:19.720]  在哭埋怨
[00:11:19.720 --> 00:11:24.680]  但轉過頭又再發病
[00:11:24.680 --> 00:11:26.360]  面對上帝的靜默
[00:11:26.360 --> 00:11:28.960]  面對上帝沒有即時的神蹟回應
[00:11:28.960 --> 00:11:30.440]  面對那個苦難
[00:11:30.440 --> 00:11:33.600]  好像要很真實在你眼前抱着那個孩子
[00:11:33.600 --> 00:11:34.800]  爲什麼他會這樣
[00:11:34.800 --> 00:11:36.680]  我應該怎麼去繼續養育他
[00:11:36.680 --> 00:11:41.440]  他會不會死的
[00:11:41.440 --> 00:11:44.960]  神的靜默在那個時候
[00:11:44.960 --> 00:11:47.200]  他對我發聲
[00:11:47.200 --> 00:11:50.200]  原來神的靜默給我一個特惠
[00:11:50.200 --> 00:11:53.400]  我舊有思想習慣
[00:11:53.400 --> 00:11:56.680]  我裏面一個模式思維
[00:11:56.680 --> 00:12:01.680]  一個新的空間
[00:12:01.680 --> 00:12:04.760]  在這個空間裏面
[00:12:04.760 --> 00:12:06.000]  我聽不到上帝回應
[00:12:06.000 --> 00:12:08.000]  我好像一個傻瓜一樣
[00:12:08.000 --> 00:12:09.840]  在山谷裏面大聲喊
[00:12:09.840 --> 00:12:11.400]  神啊你去哪裏
[00:12:11.400 --> 00:12:13.280]  你的拯救何在
[00:12:13.280 --> 00:12:15.080]  難道我們有什麼做錯
[00:12:15.080 --> 00:12:17.760]  你告訴我讓我悔改
[00:12:17.760 --> 00:12:21.880]  你幫這個孩子救他
[00:12:21.880 --> 00:12:26.520]  當我不斷喊不斷尋求那個幫助
[00:12:26.520 --> 00:12:29.360]  我聽不到上帝的聲音
[00:12:29.360 --> 00:12:31.240]  但原來這個回谷
[00:12:31.240 --> 00:12:34.280]  這個在低谷裏面向上喊的時候
[00:12:34.280 --> 00:12:36.640]  你會聽到的是另一個空間
[00:12:36.640 --> 00:12:40.320]  就是一個迴響你自己的聲音
[00:12:40.320 --> 00:12:41.440]  這句話叫做
[00:12:41.440 --> 00:12:46.600]  question your questions until your questions question you
[00:12:46.600 --> 00:12:49.320]  讓你不斷在掙扎
[00:12:49.320 --> 00:12:52.640]  呼求喊的聲音的問題
[00:12:52.640 --> 00:12:55.600]  去對你自己再一次問
[00:12:55.600 --> 00:12:58.760]  究竟你是在問什麼
[00:12:58.760 --> 00:13:01.440]  而究竟你裏面的價值觀是什麼
[00:13:01.440 --> 00:13:03.040]  你裏面的信念是什麼
[00:13:03.040 --> 00:13:05.360]  你對上帝的降服是多少
[00:13:05.360 --> 00:13:07.760]  你的信心是一回什麼的事
[00:13:07.760 --> 00:13:13.440]  而你最重視的是什麼
[00:13:13.440 --> 00:13:15.640]  question your questions
[00:13:15.640 --> 00:13:19.840]  until your questions question you
[00:13:19.840 --> 00:13:25.360]  上帝的正脈提供我們一個新的空間
[00:13:25.360 --> 00:13:28.760]  讓我們在這幫忙忙碌碌
[00:13:28.760 --> 00:13:31.920]  一直按着自己的秩序規矩
[00:13:31.920 --> 00:13:36.240]  覺得我們是擁有一切的一個人
[00:13:36.240 --> 00:13:38.880]  能夠進到一個新的境界
[00:13:38.880 --> 00:13:41.120]  聽聽自己的問題
[00:13:41.120 --> 00:13:43.000]  我們每個做人都是這樣
[00:13:43.000 --> 00:13:43.920]  很自我啊
[00:13:43.920 --> 00:13:45.600]  從自我裏面出發
[00:13:45.600 --> 00:13:46.680]  想的東西都是
[00:13:46.680 --> 00:13:48.120]  喂 我想怎樣呢
[00:13:48.120 --> 00:13:50.760]  哈 我有什麼好處呢等等
[00:13:50.760 --> 00:13:53.120]  而我們也很容易用習慣
[00:13:53.120 --> 00:13:54.720]  所以我們的習慣呢
[00:13:54.720 --> 00:13:56.440]  就算是老公老婆也好
[00:13:56.440 --> 00:13:59.000]  你不要改我啊
[00:13:59.000 --> 00:14:00.000]  我是這樣的
[00:14:00.000 --> 00:14:01.880]  因爲這個是我的模式
[00:14:01.880 --> 00:14:03.680]  我們有習慣用團織
[00:14:03.680 --> 00:14:08.120]  所以近來我們說情人節送紙巾
[00:14:08.120 --> 00:14:08.840]  不應該說
[00:14:08.840 --> 00:14:11.760]  賜紙是很好的
[00:14:11.760 --> 00:14:13.520]  你知道有個新的財報指標
[00:14:13.520 --> 00:14:16.240]  我不知道你有沒有量度過
[00:14:16.240 --> 00:14:19.320]  回家一塊塊地數
[00:14:19.320 --> 00:14:21.840]  不是數銀子
[00:14:21.840 --> 00:14:23.480]  你有沒有看到
[00:14:23.480 --> 00:14:26.480]  有多少個口罩你就是赤貧啊
[00:14:26.480 --> 00:14:27.800]  有多少個你是中產啊
[00:14:27.800 --> 00:14:28.880]  哇 再好一點
[00:14:28.880 --> 00:14:31.000]  你有三十盒口罩以上
[00:14:31.000 --> 00:14:34.960]  你是富豪啊 哪個是啊
[00:14:34.960 --> 00:14:36.040]  但是很感恩
[00:14:36.040 --> 00:14:39.240]  我們這班都是不斷
[00:14:39.240 --> 00:14:42.160]  去將我們有的財富送給人
[00:14:42.160 --> 00:14:44.520]  有一次我去到
[00:14:44.520 --> 00:14:47.600]  很感恩 很多頂尖很愛惜我
[00:14:47.600 --> 00:14:51.520]  去旅行送口罩給我
[00:14:51.520 --> 00:14:53.360]  在我心裏面我覺得
[00:14:53.360 --> 00:14:56.400]  拿着很感動
[00:14:56.400 --> 00:14:58.040]  正在我在這裏問
[00:14:58.040 --> 00:15:00.160]  我應該做些什麼
[00:15:00.160 --> 00:15:03.800]  神感動我 讓我發現有一個家庭
[00:15:03.800 --> 00:15:04.720]  在前線的裏面
[00:15:04.720 --> 00:15:05.800]  因爲我們有個羣組
[00:15:05.800 --> 00:15:09.280]  和他兩夫婦一起去談
[00:15:09.280 --> 00:15:11.480]  太太在我拿着口罩
[00:15:11.480 --> 00:15:12.960]  我在車上面
[00:15:12.960 --> 00:15:13.960]  很感動之際
[00:15:13.960 --> 00:15:15.120]  我收到這個WhatsApp
[00:15:15.120 --> 00:15:18.320]  我知道上帝帶着我去做一件
[00:15:18.320 --> 00:15:19.680]  對的事
[00:15:19.680 --> 00:15:21.560]  於是我就拿着口罩
[00:15:21.560 --> 00:15:23.600]  就是
[00:15:23.600 --> 00:15:26.640]  拿着盒口罩去送給他
[00:15:26.640 --> 00:15:28.360]  他在前線他找不到口罩
[00:15:28.360 --> 00:15:30.400]  他自己每天面對工作
[00:15:30.400 --> 00:15:33.320]  他要有一個很好的保障
[00:15:33.320 --> 00:15:36.040]  於是我就去了他家樓下
[00:15:36.040 --> 00:15:38.760]  去到他家樓下
[00:15:38.760 --> 00:15:41.240]  我下車之後我就想
[00:15:41.240 --> 00:15:43.600]  我的車上面有什麼
[00:15:43.600 --> 00:15:46.360]  裝口罩的東西呢
[00:15:46.360 --> 00:15:49.360]  沒有 最乾淨的就是一個透明的膠袋
[00:15:49.360 --> 00:15:51.120]  裝了出去 走出去突然間想
[00:15:51.120 --> 00:15:53.800]  聽聞這些東西是很有價值
[00:15:53.800 --> 00:15:57.000]  並且會被人搶的
[00:15:57.000 --> 00:15:59.000]  那我怎麼做呢 那天我有件外套
[00:15:59.000 --> 00:16:03.480]  我就拿着然後把外套這樣蓋着
[00:16:03.480 --> 00:16:05.960]  一路走 去到他家樓下
[00:16:05.960 --> 00:16:07.320]  我就說我在下面
[00:16:07.320 --> 00:16:09.520]  他說你等一會兒等一會兒
[00:16:09.520 --> 00:16:11.880]  那個大廈
[00:16:11.880 --> 00:16:13.080]  他們有一個屋苑
[00:16:13.080 --> 00:16:14.200]  然後很多洞
[00:16:14.200 --> 00:16:16.520]  那個玻璃門
[00:16:16.520 --> 00:16:18.200]  看間一路看着我
[00:16:18.200 --> 00:16:19.840]  左看右看
[00:16:19.840 --> 00:16:20.840]  什麼人來的
[00:16:20.840 --> 00:16:23.400]  戴着口罩 外套這樣的
[00:16:23.400 --> 00:16:26.000]  裏面好像有些物品
[00:16:26.000 --> 00:16:31.640]  於是那個看監就走出來盤問我
[00:16:31.640 --> 00:16:32.640]  他說
[00:16:32.640 --> 00:16:34.560]  開着很大門
[00:16:34.560 --> 00:16:36.200]  充滿戒備的
[00:16:36.200 --> 00:16:37.760]  小姐你做什麼
[00:16:37.760 --> 00:16:38.680]  你找誰
[00:16:38.680 --> 00:16:39.520]  你有什麼事
[00:16:39.520 --> 00:16:41.520]  你想我怎麼辦
[00:16:41.520 --> 00:16:44.640]  差不多他拿着棍子跟我一起
[00:16:44.640 --> 00:16:46.680]  什麼事
[00:16:46.680 --> 00:16:48.440]  充滿戒備
[00:16:48.440 --> 00:16:50.080]  當時我就想
[00:16:50.080 --> 00:16:51.080]  都不知道該說什麼
[00:16:51.080 --> 00:16:55.000]  因爲我忘記了那個弟兄住哪層哪層樓
[00:16:55.000 --> 00:16:56.400]  那我就想一想
[00:16:56.400 --> 00:16:57.800]  於是我就想
[00:16:57.800 --> 00:17:03.600]  唯有將炫耀我財富的那盒口罩拿出來了
[00:17:03.600 --> 00:17:09.600]  在那一刻他對我刮目相看
[00:17:09.600 --> 00:17:11.880]  說回來
[00:17:11.880 --> 00:17:16.720]  上帝讓我在那個經歷裏面
[00:17:16.720 --> 00:17:18.720]  他特惠我自己的生命
[00:17:18.720 --> 00:17:21.760]  然後讓我能夠去明白
[00:17:21.760 --> 00:17:23.760]  我不需要用自我出發
[00:17:23.760 --> 00:17:25.520]  我根本沒有能力
[00:17:25.520 --> 00:17:27.760]  去用我的計劃去承行
[00:17:27.760 --> 00:17:30.720]  我不能夠靠我那種找控掌控
[00:17:30.720 --> 00:17:33.000]  或者今天流行的團織
[00:17:33.000 --> 00:17:34.720]  去令我有安全感
[00:17:34.720 --> 00:17:35.360]  你知道
[00:17:35.360 --> 00:17:36.800]  人其實最大的問題
[00:17:36.800 --> 00:17:39.880]  或者上帝在這件事件裏面光照着我
[00:17:39.880 --> 00:17:41.000]  讓我發現
[00:17:41.000 --> 00:17:43.400]  原來我是多麼容易
[00:17:43.400 --> 00:17:47.800]  在恐懼裏面被驅拆的一個人
[00:17:47.800 --> 00:17:50.480]  推着我那個
[00:17:50.480 --> 00:17:54.680]  原來是恐懼
[00:17:54.680 --> 00:17:55.760]  在那個時空
[00:17:55.760 --> 00:17:57.200]  我將自己交託
[00:17:57.200 --> 00:17:58.960]  將孩子交託
[00:17:58.960 --> 00:18:00.000]  我跟他分享
[00:18:00.000 --> 00:18:01.080]  我說
[00:18:01.080 --> 00:18:02.520]  保羅也有一根刺
[00:18:02.520 --> 00:18:05.760]  或者你是一根這樣的刺
[00:18:05.760 --> 00:18:08.120]  但奇妙的事就是這樣發生
[00:18:08.120 --> 00:18:10.760]  當我再將自己交託
[00:18:10.760 --> 00:18:16.040]  上帝就很神蹟地醫好了他
[00:18:16.040 --> 00:18:18.160]  第二方面我們要看
[00:18:18.160 --> 00:18:22.600]  來與神爭辯
[00:18:22.600 --> 00:18:26.040]  進入一個面對神證物的空間
[00:18:26.040 --> 00:18:28.800]  上帝也邀請我們進入另一樣東西
