
[00:00:00.000 --> 00:00:04.980]  約書亞記我們已經去到最後的一個訊息
[00:01:53.860 --> 00:01:55.840]  我們的生活出現了問題
[00:01:55.840 --> 00:01:59.360]  就是我們侍奉的對象出現了問題
[00:01:59.360 --> 00:02:01.860]  我們去侍奉我們的配偶
[00:02:01.860 --> 00:02:04.200]  我們去侍奉我們的子女
[00:02:04.200 --> 00:02:06.700]  我們的孫子 我們的孫女
[00:02:06.700 --> 00:02:09.040]  問題就出現了
[00:02:09.040 --> 00:02:11.160]  聖經裡面常常說
[00:02:11.160 --> 00:02:14.740]  我們和神的關係是用什麼來做比喻
[00:02:14.740 --> 00:02:16.320]  是夫妻
[00:02:17.040 --> 00:02:19.440]  你嘗試和你的太太說
[00:02:19.440 --> 00:02:22.240]  「Honey,我將你放守衛」
[00:02:22.240 --> 00:02:27.240]  「但是你之後還有二奶、三奶、四奶、五奶、六奶、七奶」
[00:02:27.240 --> 00:02:29.520]  你嘗試和你的太太這樣說
[00:02:29.520 --> 00:02:31.640]  你看看你太太是否放過你
[00:02:31.640 --> 00:02:34.040]  我想想她是否和你死過
[00:02:34.040 --> 00:02:36.780]  我們都是一樣
[00:02:36.780 --> 00:02:37.840]  我們侍奉神
[00:02:37.840 --> 00:02:39.180]  我們是要專一
[00:02:39.180 --> 00:02:42.300]  我們是要向神來專心侍奉
[00:02:42.300 --> 00:02:46.820]  很多時候我們去侍奉其他人
[00:02:46.820 --> 00:02:49.680]  就是希望和對方搞好關係
[00:02:49.680 --> 00:02:51.960]  但是我可以告訴你
[00:02:51.960 --> 00:02:53.620]  試盡你的能力
[00:02:53.620 --> 00:02:55.720]  你都不能夠改善關係
[00:02:55.720 --> 00:02:59.260]  除非你先和神有一個良好的關係
[00:02:59.260 --> 00:03:02.140]  當你和神有一個良好的關係
[00:03:02.140 --> 00:03:05.120]  你自然就和人有一個好關係
[00:03:05.120 --> 00:03:10.480]  今天我們所要說的場地
[00:03:10.480 --> 00:03:12.580]  是侍劍這個地方
[00:03:12.580 --> 00:03:15.460]  侍劍是在以色列的中部
[00:03:15.460 --> 00:03:18.460]  是在加南地最中心的地方
[00:03:18.460 --> 00:03:21.020]  我以前也和大家說過
[00:03:21.020 --> 00:03:23.960]  侍劍是在兩座山的中間
[00:03:23.960 --> 00:03:27.840]  就是基利森山和耳巴路山
[00:03:27.840 --> 00:03:31.060]  其實侍劍是一個山谷
[00:03:31.060 --> 00:03:34.200]  但是侍劍就好像一個天然的舞台
[00:03:34.200 --> 00:03:36.640]  一個天然的劇場一樣
[00:03:36.640 --> 00:03:38.960]  你在侍劍這個山谷
[00:03:38.960 --> 00:03:41.940]  用你平時的聲線說一句話
[00:03:41.940 --> 00:03:43.860]  在兩個山坡的上高
[00:03:43.860 --> 00:03:46.900]  那些人都能夠聽得清清楚楚
[00:03:46.900 --> 00:03:50.820]  今天約書亞就是聚集了以色列人在侍劍
[00:03:50.820 --> 00:03:53.500]  要和他們說最後的一番話
[00:03:53.500 --> 00:03:56.660]  侍劍也是阿伯拉罕
[00:03:56.660 --> 00:03:59.860]  最初出了吾爾進入加南地
[00:03:59.860 --> 00:04:02.440]  他就在侍劍捉了一個壇
[00:04:02.440 --> 00:04:03.900]  來敬拜神
[00:04:03.900 --> 00:04:06.000]  也在這裡
[00:04:06.000 --> 00:04:09.680]  在約書亞記之前幾百年
[00:04:09.680 --> 00:04:14.520]  神是將加南地是應許了給阿伯拉罕的子孫
[00:04:14.520 --> 00:04:16.700]  現在阿伯拉罕的子孫
[00:04:16.700 --> 00:04:19.820]  以色列人真的站在侍劍這個地方
[00:04:19.820 --> 00:04:21.140]  你想想他們
[00:04:21.140 --> 00:04:23.240]  在這裡聽約書亞說話
[00:04:23.240 --> 00:04:26.140]  你想想他們的心情是多麼激動
[00:04:26.140 --> 00:04:29.600]  你想想他們的義氣是多麼高昂
[00:04:29.600 --> 00:04:35.280]  我們今天要看侍奉的四點
[00:04:35.280 --> 00:04:38.000]  第一點是侍奉的原因
[00:04:38.000 --> 00:04:40.160]  為什麼我們要侍奉神
[00:04:40.160 --> 00:04:45.160]  在經文約書亞記的二十四章十三節
[00:04:45.160 --> 00:04:46.660]  頭十三節
[00:04:46.660 --> 00:04:49.880]  我們看到「我」字重複出現
[00:04:49.880 --> 00:04:55.240]  神說:「是我將阿伯拉罕從大河那邊帶來
[00:04:55.240 --> 00:04:58.820]  是我差遣摩西亞倫去埃及
[00:04:58.820 --> 00:05:03.720]  是我降災被埃及將你們領出來
[00:05:03.720 --> 00:05:07.620]  是我領你們到約旦河的東面
[00:05:07.620 --> 00:05:11.420]  是我將你們的敵人交在你們的手中
[00:05:11.420 --> 00:05:14.420]  你們變得了他們的地為業
[00:05:14.420 --> 00:05:18.700]  我也在你們的面前將他們滅絕」
[00:05:18.700 --> 00:05:20.340]  有沒有看到
[00:05:20.340 --> 00:05:22.420]  約書亞提醒以色列人
[00:05:22.420 --> 00:05:24.500]  一切都是神的作為
[00:05:24.500 --> 00:05:28.760]  「我」字在這裡出現了十六次
[00:05:28.760 --> 00:05:35.360]  神說:「是我揀選阿伯拉罕出誤矣
[00:05:35.360 --> 00:05:39.560]  過幼法拉底河去到迦南地」
[00:05:39.560 --> 00:05:41.400]  我們知道
[00:05:41.400 --> 00:05:45.280]  他就成為了希伯來人的祖先
[00:05:45.280 --> 00:05:47.280]  我以前跟大家也講過
[00:05:47.280 --> 00:05:50.680]  希伯來這個字的意思是什麼
[00:05:50.680 --> 00:05:54.360]  希伯來的意思就是「踏出」的意思
[00:05:54.360 --> 00:05:56.860]  神帶領阿伯拉罕
[00:05:56.860 --> 00:06:00.480]  從吾爾踏過幼法拉底河
[00:06:00.480 --> 00:06:02.640]  去到迦南地
[00:06:02.640 --> 00:06:05.520]  神帶領以色列人從埃及地
[00:06:05.520 --> 00:06:08.480]  踏過紅海去抗野
[00:06:08.480 --> 00:06:10.400]  神帶領以色列人
[00:06:10.400 --> 00:06:12.560]  從約旦河的東面
[00:06:12.560 --> 00:06:14.200]  踏過約旦河
[00:06:14.200 --> 00:06:16.180]  去到迦南
[00:06:16.180 --> 00:06:20.440]  我們看到希伯來人就是一個踏出的民族
[00:06:20.440 --> 00:06:21.840]  但是你說
[00:06:21.840 --> 00:06:23.480]  世界上這麼多人
[00:06:23.480 --> 00:06:26.400]  為什麼神要揀選阿伯拉罕
[00:06:26.400 --> 00:06:28.680]  這個是神的主權
[00:06:28.680 --> 00:06:30.480]  這個就是我們所說
[00:06:30.480 --> 00:06:31.840]  是神所揀選
[00:06:31.840 --> 00:06:34.320]  同樣是神揀選我們
[00:06:34.320 --> 00:06:36.880]  為什麼神要揀選我們
[00:06:36.880 --> 00:06:38.520]  就是因為他愛我們
[00:06:38.520 --> 00:06:39.880]  因為他揀選
[00:06:39.880 --> 00:06:41.920]  所以我們要回應
[00:06:41.920 --> 00:06:43.600]  我們要侍奉神
[00:06:43.600 --> 00:06:46.200]  這個是第一點
[00:06:46.200 --> 00:06:49.600]  我們不妨看看什麼是侍奉神
[00:06:49.600 --> 00:06:52.080]  在主約書亞記表面上
[00:06:52.080 --> 00:06:54.840]  是約書亞帶領以色列人得勝
[00:06:54.840 --> 00:06:58.040]  其實是神自己帶領以色列人
[00:06:58.040 --> 00:07:01.600]  以色列人得到的一切都是從神而來
[00:07:01.600 --> 00:07:04.280]  不是靠他們自己的能力
[00:07:04.280 --> 00:07:07.680]  當他們未得到迦南地的時候
[00:07:07.680 --> 00:07:10.160]  他們可能的心仍然是向著神
[00:07:10.160 --> 00:07:12.640]  希望神帶領他們得勝
[00:07:12.640 --> 00:07:13.880]  但是我上一次說
[00:07:13.880 --> 00:07:16.960]  他們得到迦南地
[00:07:16.960 --> 00:07:18.720]  安居樂業之後
[00:07:18.720 --> 00:07:21.600]  就很容易忘記了神
[00:07:21.600 --> 00:07:23.320]  同樣我們今天
[00:07:23.320 --> 00:07:25.760]  我們都要記得神的作為
[00:07:25.760 --> 00:07:28.320]  是神給我們一切
[00:07:28.320 --> 00:07:29.560]  神救贖我們
[00:07:29.560 --> 00:07:31.320]  神揀選我們
[00:07:31.320 --> 00:07:34.800]  所以我們是很需要侍奉神
[00:07:34.800 --> 00:07:36.520]  在《樹歌臨多》後書的
[00:07:36.520 --> 00:07:39.000]  五章十四至十五節
[00:07:39.000 --> 00:07:39.880]  經文說
[00:07:39.880 --> 00:07:42.520]  「原來基督的愛激勵我們
[00:07:42.520 --> 00:07:45.800]  因我們想一人既替眾人死
[00:07:45.800 --> 00:07:47.760]  眾人就都死了
[00:07:47.760 --> 00:07:49.720]  並且他替眾人死
[00:07:49.720 --> 00:07:51.880]  是叫那些活著的人
[00:07:51.880 --> 00:07:53.680]  不再為自己活
[00:07:53.680 --> 00:07:59.800]  乃為替他們死而復活的主義活」
[00:07:59.800 --> 00:08:01.320]  神救贖了我們
[00:08:01.320 --> 00:08:02.480]  揀選了我們
[00:08:02.480 --> 00:08:03.920]  是為了什麼?
[00:08:03.920 --> 00:08:06.720]  要我們為主而活
[00:08:06.720 --> 00:08:08.520]  這就是第一點
[00:08:08.520 --> 00:08:10.320]  什麼叫做侍奉?
[00:08:10.320 --> 00:08:14.640]  侍奉是為主而活
[00:08:14.640 --> 00:08:18.360]  侍奉也是榮耀神
[00:08:18.360 --> 00:08:21.760]  在《樹歌臨多》前書的六章二十節
[00:08:21.760 --> 00:08:25.200]  「因為你們是重駕買來的
[00:08:25.200 --> 00:08:28.840]  所以要在你們的身子上榮耀神
[00:08:28.840 --> 00:08:32.000]  我們的身體不再屬於自己
[00:08:32.000 --> 00:08:34.520]  要榮耀神 要侍奉神」
[00:08:34.520 --> 00:08:36.720]  這裡說得很清楚
[00:08:36.720 --> 00:08:39.360]  我們是耶穌基督的寶血買回來
[00:08:39.360 --> 00:08:41.320]  是重駕買回來的
[00:08:41.320 --> 00:08:43.160]  我們不再屬於自己
[00:08:43.160 --> 00:08:45.400]  我們是應該侍奉神
[00:08:45.400 --> 00:08:50.080]  我們應該要用我們的身體來榮耀神
[00:08:50.080 --> 00:08:54.080]  四篇的一百零三篇二十一節也說
[00:08:54.080 --> 00:08:56.240]  「你們作祂的諸君
[00:08:56.240 --> 00:08:58.120]  作祂的僕役
[00:08:58.120 --> 00:08:59.760]  恨他所起乙的
[00:08:59.760 --> 00:09:03.160]  都要稱眾耶和華」
[00:09:03.160 --> 00:09:07.000]  我們被神救贖了成為神的僕役
[00:09:07.000 --> 00:09:08.880]  所以我們所做的一切
[00:09:08.880 --> 00:09:10.840]  都要榮耀神
[00:09:10.840 --> 00:09:13.240]  都要侍奉祂
[00:09:13.240 --> 00:09:15.640]  而保羅在《樹羅馬書》
[00:09:15.640 --> 00:09:19.080]  他用了頭的十一章來教我們
[00:09:19.080 --> 00:09:20.840]  什麼是得救
[00:09:20.840 --> 00:09:23.440]  得救的神學是怎樣
[00:09:23.440 --> 00:09:27.840]  我們今年講完了約書亞的下半年
[00:09:27.840 --> 00:09:29.760]  是會講《使徒行傳》
[00:09:29.760 --> 00:09:33.360]  但是下一年我們就會回到羅馬書
[00:09:33.360 --> 00:09:35.120]  記不記得我們已經講了
[00:09:35.120 --> 00:09:38.080]  羅馬書的十四章和十五章
[00:09:38.080 --> 00:09:40.080]  但是我們下一年會
[00:09:40.080 --> 00:09:42.360]  由頭來看羅馬書
[00:09:42.360 --> 00:09:44.320]  但是很長我們講不完
[00:09:44.320 --> 00:09:48.320]  可能要分兩三年來講
[00:09:48.320 --> 00:09:51.840]  羅馬書的頭十一章就是神學
[00:09:51.840 --> 00:09:55.760]  但是十二至十六章就是實踐
[00:09:55.760 --> 00:09:59.760]  我們怎樣來回應我們被神救贖了
[00:09:59.760 --> 00:10:02.000]  就是剛才Benny長老
[00:10:02.000 --> 00:10:05.200]  和我們讀的羅馬書十二章一節
[00:10:05.200 --> 00:10:06.880]  「所以弟兄們
[00:10:06.880 --> 00:10:10.040]  我以神的慈悲勸你們
[00:10:10.040 --> 00:10:12.720]  將身體現場當作活祭
[00:10:12.720 --> 00:10:15.480]  是聖潔的 是神所喜悅的
[00:10:15.480 --> 00:10:19.480]  你們如此侍奉乃是理所當然的」
[00:10:19.480 --> 00:10:22.920]  我們很需要將我們的生命交給神
[00:10:22.920 --> 00:10:26.760]  我們很需要用我們的生命來侍奉神
[00:10:26.760 --> 00:10:28.520]  將來到了天堂
[00:10:28.520 --> 00:10:31.600]  我們仍然會侍奉神
[00:10:31.600 --> 00:10:34.160]  現在我們坐在這裡
[00:10:34.160 --> 00:10:37.760]  就好像以色列人在試劍一樣
[00:10:37.760 --> 00:10:40.360]  我們都很需要問問自己
[00:10:40.360 --> 00:10:43.400]  我們願不願意來侍奉我們的神
[00:10:43.400 --> 00:10:46.000]  我們願不願意為主而活
[00:10:46.000 --> 00:10:52.160]  願不願意用我們的生命來榮耀祂
[00:10:52.160 --> 00:10:54.560]  我們說完了第一點
[00:10:54.560 --> 00:10:56.320]  是侍奉的原因
[00:10:56.320 --> 00:10:59.160]  因為神主權他揀選了我們
[00:10:59.160 --> 00:11:01.000]  我們需要侍奉祂
[00:11:01.000 --> 00:11:03.600]  第二點就是侍奉的條件
[00:11:03.600 --> 00:11:06.600]  我們要向神專一
[00:11:06.600 --> 00:11:09.400]  約書亞記二十四章十四節
[00:11:09.400 --> 00:11:12.320]  「現在你們要敬畏耶和華
[00:11:12.320 --> 00:11:14.720]  誠心十二地侍奉祂
[00:11:14.720 --> 00:11:17.520]  將你們列祖從大河那邊
[00:11:17.520 --> 00:11:20.440]  和在埃及所侍奉的神除掉
[00:11:20.440 --> 00:11:22.720]  去侍奉耶和華」
[00:11:22.720 --> 00:11:24.600]  然後在書十五節
[00:11:24.600 --> 00:11:28.000]  約書亞又提到有阿摩利人的神
[00:11:28.000 --> 00:11:29.840]  所以我們看到這裡
[00:11:29.840 --> 00:11:31.720]  二十四章十四十五節
[00:11:31.720 --> 00:11:34.560]  是說到有三組的偶像
[00:11:34.560 --> 00:11:39.120]  第一組是在有法拉底河的另外一邊
[00:11:39.120 --> 00:11:42.960]  阿伯拉罕的祖先他們就是拜偶像
[00:11:42.960 --> 00:11:46.400]  第二組是以色列人進入埃及
[00:11:46.400 --> 00:11:49.240]  埃及地的人都是拜偶像
[00:11:49.240 --> 00:11:52.040]  在樹紅海的另外一邊
[00:11:52.040 --> 00:11:55.760]  第三組是他們進入了迦蘭地
[00:11:55.760 --> 00:11:57.720]  在約旦河的東面
[00:11:57.720 --> 00:12:01.680]  阿摩利人也是拜偶像
[00:12:01.680 --> 00:12:04.640]  事件我剛才跟大家說
[00:12:04.640 --> 00:12:06.160]  這個地方
[00:12:06.160 --> 00:12:08.160]  事件很有趣
[00:12:08.160 --> 00:12:10.040]  好像聖經裡面給我們看到
[00:12:10.040 --> 00:12:13.960]  就是一個神要我們排除偶像的地方
[00:12:13.960 --> 00:12:15.720]  為什麼我會這樣說
[00:12:15.720 --> 00:12:17.840]  你首先看看阿伯拉罕
[00:12:17.840 --> 00:12:21.960]  神帶領他從拜偶像的吾爾的地方
[00:12:21.960 --> 00:12:25.000]  搭過有法拉底河進入迦蘭地
[00:12:25.000 --> 00:12:26.400]  第一站他去哪裡
[00:12:26.400 --> 00:12:27.480]  去試劍
[00:12:27.480 --> 00:12:30.600]  他在那裡祝壇來敬拜神
[00:12:30.600 --> 00:12:32.280]  第二點我們看到
[00:12:32.280 --> 00:12:37.280]  試劍也是雅閣叫家人去偶像的地方
[00:12:37.280 --> 00:12:39.040]  記不記得拉結
[00:12:39.040 --> 00:12:42.160]  他偷了他爸爸拉班的神像
[00:12:42.160 --> 00:12:43.600]  那些偶像
[00:12:43.600 --> 00:12:45.600]  拉班追到來
[00:12:45.600 --> 00:12:48.440]  拉結就把那些偶像塞進了
[00:12:48.440 --> 00:12:50.720]  他樂陀的座案裡面
[00:12:50.720 --> 00:12:53.200]  所以拉班搜不到
[00:12:53.200 --> 00:12:54.840]  但是後來
[00:12:54.840 --> 00:12:58.480]  雅閣是叫他的家人要除去偶像
[00:12:58.480 --> 00:13:00.520]  帶他們去到伯特利
[00:13:00.520 --> 00:13:01.800]  捉了一個壇
[00:13:01.800 --> 00:13:04.200]  然後叫他們將所有的偶像
[00:13:04.200 --> 00:13:06.720]  埋藏在樹上試劍
[00:13:06.720 --> 00:13:08.720]  除去他們的偶像
[00:13:08.720 --> 00:13:12.720]  記載在《創世紀》的三十五章四節
[00:13:12.720 --> 00:13:18.400]  在樹上試劍的像樹底下埋藏那些偶像
[00:13:18.400 --> 00:13:20.880]  你說是哪一棵的像樹
[00:13:20.880 --> 00:13:23.640]  記不記得阿伯拉罕去到試劍
[00:13:23.640 --> 00:13:25.000]  他在樹上
[00:13:25.000 --> 00:13:27.080]  摩利像樹的下方
[00:13:27.080 --> 00:13:29.360]  捉了一個壇來敬拜神
[00:13:29.360 --> 00:13:32.760]  我相信是同一棵的像樹
[00:13:32.760 --> 00:13:34.120]  現在
[00:13:34.120 --> 00:13:38.200]  約書亞又去到試劍帶領所有的以色列人
[00:13:38.200 --> 00:13:41.040]  在那裡呼籲所有的以色列人
[00:13:41.040 --> 00:13:43.720]  要除去他們的偶像
[00:13:43.720 --> 00:13:46.600]  在書二十四章十五節他說
[00:13:46.600 --> 00:13:49.720]  「若是你們已侍奉耶和華不好
[00:13:49.720 --> 00:13:54.040]  今日就可以選擇所要侍奉的
[00:13:54.040 --> 00:13:57.720]  是你們列祖在大河那邊所侍奉的神
[00:13:57.720 --> 00:14:01.960]  是你們所住這地阿摩利人的神
[00:14:01.960 --> 00:14:03.480]  至於我和我家
[00:14:03.480 --> 00:14:06.840]  我們必定侍奉耶和華」
[00:14:06.840 --> 00:14:09.240]  約書亞說如果你認為
[00:14:09.240 --> 00:14:11.120]  耶和華不夠好
[00:14:11.120 --> 00:14:13.960]  你可以去侍奉其他的東西
[00:14:13.960 --> 00:14:15.680]  侍奉這些偶像
[00:14:15.680 --> 00:14:17.840]  你去侍奉阿伯拉罕
[00:14:17.840 --> 00:14:21.680]  以前在樹上有法拉底河另外一邊的偶像
[00:14:21.680 --> 00:14:23.720]  你可以侍奉在埃及
[00:14:23.720 --> 00:14:26.640]  紅海另外一邊的偶像
[00:14:26.640 --> 00:14:29.920]  你也可以去侍奉約旦河另外一邊
[00:14:29.920 --> 00:14:31.720]  阿摩利人的神
[00:14:31.720 --> 00:14:34.480]  但是他說「至於我和我家
[00:14:34.480 --> 00:14:37.840]  我們必定侍奉耶和華」
[00:14:37.840 --> 00:14:41.640]  約書亞沒有強迫以色列人去侍奉神
[00:14:41.640 --> 00:14:44.040]  他給他們一個揀選
[00:14:44.040 --> 00:14:47.040]  這就是我上一次和大家講的信息
[00:14:47.040 --> 00:14:49.560]  福禍之間的選擇
[00:14:49.560 --> 00:14:54.680]  是福是禍是我們自己來揀選
[00:14:54.680 --> 00:14:59.120]  約書亞要以色列人作一個決定
[00:14:59.120 --> 00:15:02.640]  同樣我們都應該作一個決定
[00:15:02.640 --> 00:15:06.240]  如果我們覺得神揀選我們救贖我們
[00:15:06.240 --> 00:15:08.280]  神的祝福不夠好
[00:15:08.280 --> 00:15:11.800]  我們同樣可以侍奉我們心目中的假神
[00:15:11.800 --> 00:15:14.600]  或者其他一切的事物
[00:15:14.600 --> 00:15:18.560]  但是我們很需要今天就作出一個決定
[00:15:18.560 --> 00:15:22.320]  就像約書亞叫所有以色列人去侍奉
[00:15:22.320 --> 00:15:24.560]  叫他們今天就要作一個決定
[00:15:24.560 --> 00:15:27.320]  我們都很需要今天作一個決定
[00:15:27.320 --> 00:15:29.640]  因為今天不知道明天的事
[00:15:29.640 --> 00:15:33.840]  我們都需要去到神的面前來決治
[00:15:33.840 --> 00:15:35.520]  我們看到第二點
[00:15:35.520 --> 00:15:39.400]  這是一個當眾的決定
[00:15:39.400 --> 00:15:41.000]  說到當眾的決定
[00:15:41.000 --> 00:15:43.760]  很多人就耍手擰頭
[00:15:43.760 --> 00:15:47.760]  他們會說侍奉神是我和神個人的關係
[00:15:47.760 --> 00:15:49.600]  不關所有人的事
[00:15:49.600 --> 00:15:52.240]  所以我不需要讓你們知道
[00:15:52.240 --> 00:15:53.760]  說到和神的關係
[00:15:53.760 --> 00:15:57.400]  很多人就說是我和神自己的事
[00:15:57.400 --> 00:15:59.800]  但是如果你在人的面前
[00:15:59.800 --> 00:16:02.240]  你都不決志
[00:16:02.240 --> 00:16:04.560]  你都不說你會侍奉神
[00:16:04.560 --> 00:16:05.840]  我會告訴你
[00:16:05.840 --> 00:16:10.800]  在私底下你絕對不會去侍奉神
[00:16:10.800 --> 00:16:16.240]  這也是以利亞先知問以色列人的話
[00:16:16.240 --> 00:16:17.840]  很相似
[00:16:17.840 --> 00:16:21.040]  在《少列王紀》上的十八章二十一節
[00:16:21.040 --> 00:16:23.040]  以利亞對眾文說
[00:16:23.040 --> 00:16:26.280]  「你們心持兩意,要到幾時呢?
[00:16:26.280 --> 00:16:30.040]  若耶和華是神,就當順從耶和華;
[00:16:30.040 --> 00:16:33.440]  若巴力是神,就當順從巴力;
[00:16:33.440 --> 00:16:36.520]  民眾一言不答。」
[00:16:36.520 --> 00:16:38.760]  我們看到以利亞一樣
[00:16:38.760 --> 00:16:40.840]  他就是問以色列人
[00:16:40.840 --> 00:16:43.600]  如果耶和華是真神你要侍奉祂
[00:16:43.600 --> 00:16:47.120]  如果巴力才是真神你就侍奉巴力
[00:16:47.120 --> 00:16:49.480]  以色列人居然一言不答
[00:16:49.480 --> 00:16:50.920]  正如我剛才所說
[00:16:50.920 --> 00:16:53.120]  很多基督徒如果你問他的話
[00:16:53.120 --> 00:16:56.360]  他可能都是一言不答
[00:16:56.360 --> 00:16:58.240]  但是我們看到
[00:16:58.240 --> 00:17:01.280]  約書亞他問以色列人
[00:17:01.280 --> 00:17:03.960]  他都不等以色列人回答
[00:17:03.960 --> 00:17:06.080]  他就已經先自己說
[00:17:06.080 --> 00:17:12.320]  「至於我和我家,我們必定侍奉耶和華。」
[00:17:12.320 --> 00:17:16.360]  我們看到約書亞他這個宣言
[00:17:16.360 --> 00:17:20.920]  其實我們能夠看到有六個質素在裡面
[00:17:20.920 --> 00:17:24.440]  第一個質素是一個當眾的宣言
[00:17:24.440 --> 00:17:29.600]  他在二百萬的以色列人面前
[00:17:29.600 --> 00:17:31.320]  他說了這句話
[00:17:31.320 --> 00:17:34.920]  「我和我的家是會侍奉耶和華。」
[00:17:34.920 --> 00:17:38.240]  這正是耶穌基督在《馬太福音》的十章
[00:17:38.240 --> 00:17:42.240]  三十二至三十三節所告訴我們
[00:17:42.240 --> 00:17:43.040]  耶穌基督說
[00:17:43.040 --> 00:17:45.240]  「凡在人面前認我的,
[00:17:45.240 --> 00:17:48.720]  我在我天上的父面前也必認他。
[00:17:48.720 --> 00:17:51.240]  凡在人面前不認我的,
[00:17:51.240 --> 00:17:55.920]  我在我天上的父面前也必不認他。」
[00:17:55.920 --> 00:18:01.160]  我們絕對是要在人的面前來承認耶穌基督
[00:18:01.160 --> 00:18:02.600]  第二點我們看到
[00:18:02.600 --> 00:18:06.200]  這是一個肯定的宣言
[00:18:06.200 --> 00:18:09.040]  約書亞不是說「至於我和我家,
[00:18:09.040 --> 00:18:11.600]  我們可能侍奉耶和華。」
[00:18:11.600 --> 00:18:15.120]  他是說「我和我家必定侍奉耶和華。」
[00:18:15.120 --> 00:18:18.160]  這是很肯定的一句話
[00:18:18.160 --> 00:18:20.920]  第三個質素我們看到
[00:18:20.920 --> 00:18:23.960]  這是一個公開的宣言
[00:18:23.960 --> 00:18:27.080]  公開和當眾有什麼分別呢?
[00:18:27.080 --> 00:18:30.720]  就是他對著眾人說出自己會怎麼做
[00:18:30.720 --> 00:18:33.400]  如果約書亞沒有一個好的見證
[00:18:33.400 --> 00:18:35.800]  他是不敢這樣說的
[00:18:35.800 --> 00:18:39.520]  這正是現在很多政治家的問題
[00:18:39.520 --> 00:18:41.840]  或者是總統候選人
[00:18:41.840 --> 00:18:45.400]  未當選之前就說到天下無敵
[00:18:45.400 --> 00:18:47.880]  說得非常正義
[00:18:47.880 --> 00:18:50.240]  非常動聽
[00:18:50.240 --> 00:18:52.040]  當選之後才發覺
[00:18:52.040 --> 00:18:56.840]  原來私底下他的生活是不見光的
[00:18:56.840 --> 00:18:59.000]  我們看到約書亞不是這樣
[00:18:59.000 --> 00:19:02.920]  他當眾是向人發出這個宣言
[00:19:02.920 --> 00:19:05.600]  我們看到聖經也教我們
[00:19:05.600 --> 00:19:09.400]  選教會的長執是要怎樣選擇
[00:19:09.400 --> 00:19:14.160]  選監督、選長老是要無可指責
[00:19:14.160 --> 00:19:18.240]  在提摩太前書的三章二至三節
[00:19:18.240 --> 00:19:21.120]  提多書的一章六至七節都說
[00:19:21.120 --> 00:19:23.800]  長老是要無可指責
[00:19:23.800 --> 00:19:26.800]  要不任性、不暴躁、不醉酒
[00:19:26.800 --> 00:19:30.400]  不打人、不貪財
[00:19:30.400 --> 00:19:32.240]  所以我們看到
[00:19:32.240 --> 00:19:34.560]  這個宣言約書亞的宣言
[00:19:34.560 --> 00:19:36.680]  是一個公開的宣言
[00:19:36.680 --> 00:19:40.800]  這也是一個集體的宣言第四點
[00:19:40.800 --> 00:19:43.720]  約書亞不是說我會侍奉耶和華
[00:19:43.720 --> 00:19:45.920]  他說我和我家
[00:19:45.920 --> 00:19:48.840]  他拖著他的家人下水
[00:19:48.840 --> 00:19:52.640]  如果他的家人是沒有好見證的話
