
[00:00:00.000 --> 00:00:04.680]  我們的新系列叫什麼名字呢?就是叫回應時代的呼聲
[00:12:20.080 --> 00:12:39.520]  還要爲了這些巴力去建廟,祝壇。所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的王更加嚴重的。
[00:12:39.520 --> 00:13:02.080]  不難明白,因爲原先是扭曲對耶和的敬拜,拜金牛,現在是拜別神。同樣的,因爲這樣,耶和說會生氣的程度也比對上以前那麼多的以色列王更加厲害,所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的王更加嚴重的。
[00:13:02.080 --> 00:13:12.160]  所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的王更加厲害,所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的以色列王更加厲害,所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的以色列王更加厲害,所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的以色列王更加厲害,所以聖經是在形容阿哈奇的這個行徑,比以前以色列的那麼多的以色列王更加厲害, 這是阿哈奇。
[00:13:12.160 --> 00:13:38.440]  那麼最後一個是俄巴帝,俄巴帝是誰呢?俄巴帝就是這個阿哈的一個家宰,那家宰我想意思不是一個普通的管家,在當時的社會里面,或者以色列國的系統裏面,家宰其實是一個朝中的重臣,是其中一個政府高官,是有點點類似宰相那種感覺。
[00:13:38.440 --> 00:13:50.680]  那麼他的職責主要是在管理皇宮的所有事務,也是我今天想說的整篇信息的主角,所以也不說太多了,留待一會兒再說。
[00:13:50.680 --> 00:14:19.880]  那麼交代完這些出場的人物的背景,爲了令大家更加明白今天的經文,交代多一點點今天的經文的背景。剛剛介紹阿哈的時候說,提到他要引入巴釐的敬拜,去到以色列民的裏面,所以他在以色列國的裏面,他建了巴釐的廟,去爲巴釐祝壇,又要做阿賽拉,從而激怒了葉和華,令到葉和華生氣。
[00:14:19.880 --> 00:14:37.640]  所以在第十七章第一節,葉和華其實曾經透過以利亞去警戒阿哈,他直接在說,這幾年如果以利亞不去祈禱的話,以色列國是不會下雨的。
[00:14:37.640 --> 00:15:06.360]  所以到了今天的經文故事裏面,十八章的開始,其實直接就這樣說了兩件事,就是說當時的撒馬尼亞面對着又大饑荒,而第二件事是說這個饑荒已經長達三年的時間,然後葉和華終於跟以利亞說,他要下雨了,你去找阿哈吧。他吩咐以利亞出發去找阿哈。
[00:15:06.360 --> 00:15:31.000]  但是到了第三節第六節的時候,經文就突然間把鏡頭轉到阿哈那邊了,以利亞和葉和華就好像去了另一個分支故事一樣,他說到因爲這個大饑荒,撒馬尼亞開始連放牧那些草都已經不夠了,這些牲畜,他們所養的牲畜已經開始滅絕了,有這個危險。
[00:15:31.000 --> 00:15:42.440]  所以阿哈就召了他的家在俄巴底來,就吩咐他們兩個,即是他自己和俄巴底,分別帶兩對人出去試下找草地。
[00:15:42.440 --> 00:15:58.800]  這裏其實交代了幾樣東西,第一樣是其實饑荒的情況其實是很嚴重的,因爲連草地都沒有,因爲草其實是很粗生的,其實簡單來說有塊地有些水是這樣,而它也會突然生出來,但是都沒有。
[00:15:58.800 --> 00:16:18.560]  第二樣東西也反映了的是俄巴底在朝廷的地位,他說的是一對是國王去帶,另一對就是俄巴底帶,你可以想象到其實俄巴底應該有這麼少江湖地位,政府地位。
[00:16:18.560 --> 00:16:46.960]  最後一樣是什麼呢?其實聖經雖然剛剛我們看了,說阿哈其實是耶和華漢遺惡的一個軍王,但是其實你想想,他作爲一個軍王,其實大可以點壓俄巴底,加另一個高官去做的,但是他不是,他要御駕親征,去親自帶隊去做穩草地這一件看似很低微的事,雖則很重要。
[00:16:46.960 --> 00:17:02.720]  因爲這件事是解決當時他國家面對的一些困難的事情。所以其實我們也看到的是,阿哈雖然是一個不好的王,不過他其實是一個挺勤政的一個王來的。
[00:17:02.720 --> 00:17:16.400]  所以其實某種情況也解釋了,爲什麼他可以做到以色列王這麼久,做了22年,因爲他的確在管理國家的層面,他是有做過一些事情的。
[00:17:16.400 --> 00:17:34.880]  接着就進入到今天的汽翼了,就去到俄巴底去和以利亞的相遇和他們的對話,但是我也不會一頭一枝一枝地說,因爲剛纔大家都讀了一篇經文,我想透過故事不同的枝節去和我們一起去看看俄巴底這個人。
[00:17:34.880 --> 00:17:47.680]  第一個位,我想大家讀經文的時候應該印象都很深刻的,就是剛纔16節經文其實分別提過兩次,就是俄巴底做的那件事。
[00:17:47.680 --> 00:18:03.520]  俄巴底做過什麼呢?俄巴底就是做過他曾經在椰洗別,就是阿哈的老婆,要殺死耶和華的先知的時候,他曾經將耶和華100個先知藏在山裏,每50個人一個洞,拿餅和水供養他們。
[00:18:03.520 --> 00:18:22.480]  阿哈當初要娶椰洗別,是爲了要引入巴歷的敬拜去以色列國,所以當椰洗別成爲了皇后之後,其實要剷除他的國內一些敵對他,一些不肯妥協的先知,其實是一件很正常的事。
[00:18:22.480 --> 00:18:47.120]  那其實就好像我們今天很多叫做沒有宗教自由的國家一樣,我們可能會見到的是基督徒被迫害,歸信了的子女要和本身不同信仰的爸爸媽媽斷絕關係,可能教會的十字架要被拆,很多這些類似的事一樣,是一個宗教迫害的一個行動。
[00:18:47.120 --> 00:19:16.640]  但是,娥巴底作爲一個朝中的衆臣,一個政府的高官,她竟然暗地裏在遺抗皇命,她私下去收藏那幫皇后椰洗別要殺的一幫先知,所以我們不難猜的是,如果這件事被阿哈或者椰洗別發現了,知道了的話,娥巴底基本上是一定要死的。
[00:19:16.640 --> 00:19:41.280]  所以在這個位置裏面,其實我們見到,娥巴底其實都蠻勇敢的,而更有趣的一點是我覺得,我們剛剛說的,其實撒馬里亞當時是面對着大饑荒,連些生畜要喫的草都沒有,但是,娥巴底卻又可以有餅,有水去養這幫先知。
[00:19:41.280 --> 00:20:02.400]  那,也可以想到的,因爲剛剛說的,娥巴底的官銜,她的家,就是叫家宅嘛,她負責管理這個皇宮裏面所有事務,她可能運用了一些職權之類的,之後換了一些資源,就偷偷地去養了這個收埋了的那幫先知。
[00:20:02.400 --> 00:20:21.920]  但是,再想,這不是更壞嗎?因爲你其實是在盜用政府公帑,去公器私用,還要是公器私用,還在做一些你那個皇后和皇帝不喜歡的事,那應該死得更厲害纔是,對不對?
[00:20:21.920 --> 00:20:33.440]  所以,再這樣想的話,其實娥巴底的勇氣,再想深一點,真的挺大的,不僅是收埋這麼簡單,你只是在濫用公帑,對不對?
[00:20:33.440 --> 00:20:49.760]  這樣吧,所以,這個勇氣,這個厲害的位置,經文其實是告訴我們爲什麼,說的就是因爲一切都是出於敬畏耶和華這件事。
[00:20:49.760 --> 00:21:06.720]  但是很有意思,經文繼續下去,這個很厲害,很充滿勇氣,充滿膽量的娥巴底,卻在這一次和伊利亞相遇的時候,他完全展現了一個相反的一面。
[00:21:06.720 --> 00:21:27.680]  當娥巴底在找草地的路上,無端端不小心遇到伊利亞的時候,他馬上俯伏在地,他認到伊利亞,他稱呼伊利亞爲"我主",這個行徑,這些一連串的行動,其實表達了他多麼敬畏耶和華。
[00:21:27.680 --> 00:21:37.680]  因爲,伊利亞其實當時應該有點名氣,他搞得整個以色列國都大饑荒,邏輯上他們應該有出名了。
[00:21:37.680 --> 00:21:57.600]  但是,娥巴底當見到伊利亞的時候,他一見到這個大爲給神重用的一個先知的時候,他同樣馬上要俯伏跪下,他表達的是他對這個先知一份格外的尊敬。
[00:21:57.600 --> 00:22:03.680]  原因同樣是因爲這個先知是給神大爲使用的。
[00:22:03.680 --> 00:22:15.520]  但是,當他聽到這個他很尊敬的先知,要跟他說,你去告訴你的阿哈王聽,伊利亞在這裏。
[00:22:15.520 --> 00:22:29.440]  他就很害怕,他就馬上跟伊利亞說,大哥,我犯了什麼事啊?你爲什麼要把我交到阿哈的手裏面,讓他殺我呢?
[00:22:29.440 --> 00:22:40.160]  可能你會很奇怪,其實伊利亞都不過是跟你說,你只是通知一聲阿哈而已,你爲什麼搞得阿哈要殺你這麼嚴重?
[00:22:40.160 --> 00:22:58.640]  其實娥巴底之後的說話其實是有解釋的,就是說原來這三年多的日子裏面,阿哈一直在全國的上上下下去找伊利亞,又或者我換一個字,是通緝伊利亞。
[00:22:58.640 --> 00:23:09.280]  其實不難明白,因爲阿哈很清楚,過去這三年以色列國面對的這件事,這個饑荒的時候,伊利亞就是那個起始點。
[00:23:09.280 --> 00:23:35.920]  不過這三年多的時間,一直都找不到,甚至他要去找其他附近的邦國一起去找伊利亞的時候,還要那幫邦國一起去通緝伊利亞的時候,這幫邦國假如去找不到的時候,這些國家他們要發誓,證明他們真的很認真地找,證明他們真的沒有把伊利亞收起來。
[00:23:35.920 --> 00:23:47.440]  我們見到其實阿哈都挺惡的,或者那個王朝其實都挺厲害的,以至這幫軍王,這幫不同邦國的軍王都要聽他們的話。
[00:23:47.440 --> 00:23:58.480]  但是同時也都見到的是,阿哈其實對要找到伊利亞這件事是多麼認真。
[00:23:58.480 --> 00:24:08.400]  不過,過了三年的日子,今天伊利亞突然之間在撒馬尼亞的境內出現。
[00:24:08.400 --> 00:24:31.760]  所以作爲以色列國內的高官,其實俄巴帝可以怎樣去解釋呢?過了三年之後,其實我已經通緝到整個不僅自己的撒馬尼亞,可能附近其他外邦的國家,已經都一起找了,但是結果三年後你告訴國王,其實是在我們自己的國家,那解釋不了的,對不對?
[00:24:31.760 --> 00:24:47.120]  我怎樣去解釋,其實他們過去這三年,究竟有多用力找呢?還是隨便找,還是假裝找呢?很難解釋,所以俄巴帝害怕。
[00:24:47.120 --> 00:24:58.080]  而同時,俄巴帝繼續解釋的就是,他更害怕的另一件事就是,當自己一走開,我真的去找阿哈的時候,告訴他我找到伊利亞了。
[00:24:58.080 --> 00:25:10.800]  但是我再和阿哈一起回來的時候,我真是擔心你不知道又去了哪裏了,因爲耶和華的靈是會突然之間拉走你的,他有這麼說的,聖經裏面的確是這麼說的。
[00:25:10.800 --> 00:25:28.080]  那不就更糟糕了,我平時已經找不到都算了,我現在告訴你找到了,結果又找不到,那我還犯了欺君,那就死上加死了,對不對?所以其實俄巴帝的擔心不是沒有道理的。
[00:25:28.080 --> 00:25:46.320]  因爲如果你看剛剛我說的《尿行記》上的八章經文,其實伊利亞真的是這樣的,他經常突然之間出現,突然之間不見了。你作爲一個這樣的人,其實我很難相信你是一個很穩妥地站在那裏等我的人,對不對?很正常的。
[00:25:46.320 --> 00:26:02.960]  所以其實俄巴帝都害怕了,害怕伊利亞其實你怎麼愛,所以他爲了要證明自己,我其實和你站在同一陣線,其實我也是很敬畏耶和華的,所以他親口提醒,他將先知藏起那件事。
[00:26:02.960 --> 00:26:26.800]  我想他擔心的是,伊利亞會不會他和阿哈其實是同流合污的一個政府官員,都是敬拜巴力的,所以你死你死不要緊,他甚至最大膽的是他質疑伊利亞,沒有人跟你說過這件事嗎?你不知道的嗎?
[00:26:26.800 --> 00:26:53.280]  可能他已經覺得他自己藏起了100個先知,可能,我不知道當時的先知有多少,每個時代有不同,聖經記載可能只有1,2個,但其實可能只有幾十個,不出奇,但起碼現在這裏也有100個先知,算起來是1801個,所以他可能覺得自己已經在先知的界別裏面,我都應該有點名氣了,我救了這麼多個,對不對?他可能真的會這麼想的,不過其實這一點不是很重要。
[00:26:53.280 --> 00:27:23.040]  最重要的是,他這個時刻,他要提這件事,他純粹最重要的是,我以示清白,我是真心敬畏耶和華,就是暗示給伊利亞聽,大哥你不要推我去死,伊利亞見到俄巴底這麼害怕,爲了讓俄巴底相信自己一定會讓阿哈見到自己,所以他就指着耶和華起誓。
[00:27:23.040 --> 00:27:44.320]  然後,很有趣的就是,俄巴底突然之間很願意去告訴阿哈,雖然故事的結尾,最終阿哈是見到伊利亞,但是俄巴底也從此消失了,在聖經的經文裏面,他不是死了,只是純粹經文沒提他而已,好嗎?
[00:27:44.320 --> 00:27:59.680]  是的,很有趣,所以我們在這一段見到的是什麼呢?見到的就是,俄巴底好像突然之間在那個很勇敢的一面,變成了另一個很蛇蛆的一個人,他充滿了懼怕。
[00:27:59.680 --> 00:28:29.000]  雖然剛剛我們一起看了這段經文的時候,我們其實不是不明白他爲什麼會害怕,但是我總是會覺得,爲什麼兩個不同的景象,一個就是死罪而已,另一個,反而這件事好像沒到死罪這麼嚴重的時候,他又這麼害怕呢?好像變成了兩個的俄巴底出現一樣,一個敬畏耶和華,他很甘心樂意地去冒危險,
[00:28:29.000 --> 00:28:52.080]  去做一件有機會被殺的事,另一個,他擔心自己的自身安全,他害怕會死,所以他想推倒這個上帝的先知所吩咐的一件事。兩件事很矛盾,但是其實是同一個人。
[00:28:52.080 --> 00:29:18.720]  當然我們其實不會完全明白到底俄巴底的心路歷程,他究竟怎麼由很害怕,由很勇敢變成很害怕,很害怕變成很勇敢,很難明白。但是俄巴底這個例子在告訴我們的是什麼呢?就是其實人性是有掙扎的,而有掙扎是一件很正常的事。
[00:29:18.720 --> 00:29:48.280]  無論我們多敬畏上帝,我們都要接受的是,我們的信仰和這個世界,它兩者之間其實是很多很多的衝突,總會有這些時候,或許有時候是沒有的,但是你總會看到,而我們的人性裏面是會有軟弱,會有矛盾,這些是我們需要接受的一件事。
[00:29:48.280 --> 00:30:14.800]  因爲如果我們不去認清和接受我們人裏面是會有這些掙扎和軟弱的時候,我們很容易會變成什麼樣呢?就是當這些掙扎和軟弱在人生出現的時候,我們就會怪上帝。會怪上帝爲什麼讓我看到這些東西?會怪上帝不公平。
[00:30:14.800 --> 00:30:31.160]  可能我們見過,或者在旁邊,或者自己親身經歷過,我們都會見到,其實我們的信仰羣體裏面,有很多人曾經在上帝面前去立志,我說我要爲神拜上。
[00:30:31.160 --> 00:30:54.280]  但是當他們面對着世界的狀況,很多不同,很多不幸的事發生的時候,他們就反過來,他們會上宿,會對神說,不如你找其他人做吧,我也是安安分分走好我自己信仰的路就算了。
[00:30:54.280 --> 00:31:17.200]  這個比較好,他們還想走信仰的路,比較嚴重的那些可能會直接說,我不理會這個信仰,我放棄,我不跟了,那個神也假的,好像很灰,但是現實的確有很多真實的例子給我們見到這些東西。
[00:31:17.200 --> 00:31:40.520]  羅巴帝其實也是一樣,他其實可以不理會伊利亞的要求,直接放棄,繼續去跟從耶和華,他可以跟阿哈一樣,我拜巴力就可以了,可能他在那個時代,他拜巴力的話有更多好處的,起碼不用被人追殺先,起碼養笑一百個先知先,是不是?
[00:31:40.520 --> 00:31:58.240]  他也不需要再擔心自己沒有生命安全,因爲他不想他說,他不需要再幫伊利亞找阿哈,但是最後羅巴帝爲什麼會願意聽伊利亞說,去找阿哈呢?
[00:31:58.240 --> 00:32:25.960]  是因爲伊利亞最後去指着永生神,耶和華起世。這個舉動在代表什麼呢?這個伊利亞的舉動,他讓羅巴帝將他的目光,由自己的生命的安全,或者是由這個伊利亞的要求,去重新教回去上帝那裏。
[00:32:25.960 --> 00:32:40.520]  羅巴帝再一次去知道,他人生最大的保障是在上帝那裏,所以他願意去。他是因爲上帝而去。
[00:32:40.520 --> 00:33:10.400]  如果你有印象,我們經文裏面說什麼呢?今天的經文裏面其實分別有說過羅巴帝是一個心驚威耶和華的人,也有說過他是自由驚威耶和華的人。但是很有趣的是,你在他的和伊利亞的對話裏面,他其實曾經用"我主"這兩個字,他曾經清呼過伊利亞和阿哈。
[00:33:10.400 --> 00:33:27.160]  但是,他再一次因着伊利亞指着永生神起世的時候,他再一次認清,其實他真正的"主"從來都是耶和華的。
[00:33:27.160 --> 00:33:41.880]  他昔日願意去收那100個先知,是因爲耶和華。他今天願意最後幫伊利亞去找阿哈,同樣都是因爲耶和華。
[00:33:41.880 --> 00:34:01.640]  所以,羅巴帝這個例子其實在教導我們一樣東西,是一樣很重要的東西,也是上個星期阿松牧師和我們分享的東西,就是我們要時刻保持去敬畏耶和華,敬畏上帝。
[00:34:01.640 --> 00:34:15.680]  因爲其實這個世界只會不斷地變,無論變好變壞,它都會變。我們的信仰永遠都會有風浪,不會平的。
[00:34:15.680 --> 00:34:32.080]  你平的話,反而需要想想你的信仰有沒有現真信。因爲剛纔說你的信仰和世界的邏輯上是有衝突的,所以有風浪是應該的。同樣,我們每個人的心裏面是會有軟弱,會有掙扎。
