
[00:00:00.000 --> 00:00:06.000]  請問大家一生人之中有沒有做過最癲狂的行為或決定?
[00:03:00.000 --> 00:03:02.000]  但是對於他自己來說
[00:03:02.000 --> 00:03:04.000]  他覺得是對神的表達
[00:03:04.000 --> 00:03:06.000]  他用了他自己
[00:03:06.000 --> 00:03:08.000]  最熱情的方法
[00:03:08.000 --> 00:03:10.000]  所以今天跟大家繼續分享
[00:03:10.000 --> 00:03:12.000]  一個幻想身心的主題
[00:03:12.000 --> 00:03:14.000]  叫做慰神
[00:03:14.000 --> 00:03:16.000]  癲狂
[00:03:16.000 --> 00:03:18.000]  好像有點瘋狂
[00:03:18.000 --> 00:03:20.000]  瘋狂的心
[00:03:20.000 --> 00:03:22.000]  我分開兩方面講
[00:03:22.000 --> 00:03:24.000]  第一是約瑰的啟示
[00:03:24.000 --> 00:03:26.000]  撥著慰要敬拜
[00:03:26.000 --> 00:03:28.000]  第二是謹守與癲狂
[00:03:28.000 --> 00:03:30.000]  約瑰有什麼啟示呢?
[00:03:30.000 --> 00:03:32.000]  這裡就是
[00:03:32.000 --> 00:03:34.000]  我選了十六節
[00:03:34.000 --> 00:03:36.000]  開始
[00:03:36.000 --> 00:03:38.000]  這裡就是
[00:03:38.000 --> 00:03:40.000]  講了約瑰
[00:03:40.000 --> 00:03:42.000]  就要去搬遷
[00:03:42.000 --> 00:03:44.000]  來到耶路撒冷
[00:03:46.000 --> 00:03:48.000]  大家知不知道約瑰
[00:03:48.000 --> 00:03:50.000]  其實已經
[00:03:50.000 --> 00:03:52.000]  三十年前
[00:03:52.000 --> 00:03:54.000]  已經被非利士人
[00:03:54.000 --> 00:03:56.000]  擄去了
[00:03:56.000 --> 00:03:58.000]  當時去打仗
[00:03:58.000 --> 00:04:00.000]  搬了約瑰
[00:04:00.000 --> 00:04:02.000]  約瑰都被非利士人
[00:04:02.000 --> 00:04:04.000]  擄走了
[00:04:04.000 --> 00:04:06.000]  已經三十年了
[00:04:06.000 --> 00:04:08.000]  大衛那時候
[00:04:08.000 --> 00:04:10.000]  在聖經裡面都還沒有記載
[00:04:10.000 --> 00:04:12.000]  這個少年
[00:04:12.000 --> 00:04:14.000]  大衛還在牧羊當中
[00:04:14.000 --> 00:04:16.000]  現在大衛是君王
[00:04:16.000 --> 00:04:18.000]  上次我講過大衛
[00:04:18.000 --> 00:04:20.000]  在找到這個
[00:04:20.000 --> 00:04:22.000]  約瑰撒冷的地方
[00:04:22.000 --> 00:04:24.000]  南北部
[00:04:24.000 --> 00:04:26.000]  一個交接點
[00:04:26.000 --> 00:04:28.000]  也是一個很好的地方
[00:04:28.000 --> 00:04:30.000]  他改這個地方叫做石鞍
[00:04:30.000 --> 00:04:32.000]  在這個山上
[00:04:32.000 --> 00:04:34.000]  準備
[00:04:34.000 --> 00:04:36.000]  建立
[00:04:36.000 --> 00:04:38.000]  一個首都
[00:04:38.000 --> 00:04:40.000]  所以這個石鞍山
[00:04:40.000 --> 00:04:42.000]  可以說
[00:04:42.000 --> 00:04:44.000]  開始一種想法
[00:04:44.000 --> 00:04:46.000]  就是不單止
[00:04:46.000 --> 00:04:48.000]  講耶路撒冷是這個
[00:04:48.000 --> 00:04:50.000]  以色列的首都
[00:04:50.000 --> 00:04:52.000]  是一個政治行政的中心
[00:04:52.000 --> 00:04:54.000]  更加講到
[00:04:54.000 --> 00:04:56.000]  石鞍是神
[00:04:56.000 --> 00:04:58.000]  所在的地方
[00:04:58.000 --> 00:05:00.000]  所以神的約瑰
[00:05:00.000 --> 00:05:02.000]  必須遷回
[00:05:02.000 --> 00:05:04.000]  耶路撒冷
[00:05:04.000 --> 00:05:06.000]  所謂石鞍這個地方
[00:05:06.000 --> 00:05:08.000]  當然後來
[00:05:08.000 --> 00:05:10.000]  所謂石鞍山
[00:05:10.000 --> 00:05:12.000]  興建了聖殿在上面
[00:05:12.000 --> 00:05:14.000]  好
[00:05:14.000 --> 00:05:16.000]  這個就是大衛
[00:05:16.000 --> 00:05:18.000]  一直這樣想法
[00:05:18.000 --> 00:05:20.000]  因為他知道他作為君王
[00:05:20.000 --> 00:05:22.000]  是在耶路撒冷建立政權
[00:05:22.000 --> 00:05:24.000]  但是他決定要將約瑰
[00:05:24.000 --> 00:05:26.000]  來到這個新的首都裡面
[00:05:26.000 --> 00:05:28.000]  因為石鞍
[00:05:28.000 --> 00:05:30.000]  不是單單他統治的地方
[00:05:30.000 --> 00:05:32.000]  因為這個是一個
[00:05:32.000 --> 00:05:34.000]  敬拜神的地方
[00:05:34.000 --> 00:05:36.000]  所以這個約瑰
[00:05:36.000 --> 00:05:38.000]  啟示是一個敬拜神
[00:05:38.000 --> 00:05:40.000]  是
[00:05:40.000 --> 00:05:42.000]  知道神的主權
[00:05:42.000 --> 00:05:44.000]  仍然是
[00:05:44.000 --> 00:05:46.000]  在神的手中
[00:05:46.000 --> 00:05:48.000]  這些以色列人
[00:05:48.000 --> 00:05:50.000]  仍然是服在神的
[00:05:50.000 --> 00:05:52.000]  名下
[00:05:52.000 --> 00:05:54.000]  雖然有君王
[00:05:54.000 --> 00:05:56.000]  但是大衛也明白
[00:05:56.000 --> 00:05:58.000]  他也是被神所選召
[00:05:58.000 --> 00:06:00.000]  只不過是神的奴僕
[00:06:00.000 --> 00:06:02.000]  去牧養這些百姓
[00:06:02.000 --> 00:06:04.000]  所以他知道敬拜神是必須的
[00:06:04.000 --> 00:06:06.000]  所以他知道約瑰
[00:06:06.000 --> 00:06:08.000]  是必須要成為敬拜神的焦點
[00:06:08.000 --> 00:06:10.000]  究竟約瑰是什麼呢
[00:06:10.000 --> 00:06:12.000]  帶個圖片給大家看看
[00:06:12.000 --> 00:06:16.000]  約瑰大概就是一個
[00:06:16.000 --> 00:06:18.000]  長方形的木箱
[00:06:18.000 --> 00:06:20.000]  大概是長4尺
[00:06:20.000 --> 00:06:22.000]  深2尺
[00:06:22.000 --> 00:06:24.000]  寬2尺
[00:06:24.000 --> 00:06:26.000]  大概是這樣的情況
[00:06:26.000 --> 00:06:28.000]  就是傷了金面的一個木箱
[00:06:28.000 --> 00:06:30.000]  在上面有兩個
[00:06:30.000 --> 00:06:32.000]  基督派天使
[00:06:32.000 --> 00:06:34.000]  如果你說怎樣形容
[00:06:34.000 --> 00:06:36.000]  最好就是看
[00:06:36.000 --> 00:06:38.000]  以塞亞書6章那裡
[00:06:38.000 --> 00:06:40.000]  那些活物
[00:06:40.000 --> 00:06:44.000]  是用金造成的
[00:06:44.000 --> 00:06:46.000]  可以說是
[00:06:46.000 --> 00:06:48.000]  在兩端那裡
[00:06:48.000 --> 00:06:50.000]  約瑰最重要裡面
[00:06:50.000 --> 00:06:52.000]  有三件物件
[00:06:52.000 --> 00:06:54.000]  大家知不知道
[00:06:54.000 --> 00:06:56.000]  第一件物件就是摩西
[00:06:56.000 --> 00:06:58.000]  曾經在西賴山
[00:06:58.000 --> 00:07:00.000]  拿了什麼
[00:07:00.000 --> 00:07:02.000]  一個法板 一個石板
[00:07:02.000 --> 00:07:04.000]  十戒
[00:07:04.000 --> 00:07:06.000]  放在裡面
[00:07:06.000 --> 00:07:08.000]  第二件物件就是
[00:07:08.000 --> 00:07:10.000]  他們在曠野期間
[00:07:10.000 --> 00:07:12.000]  他們靠什麼維生
[00:07:12.000 --> 00:07:14.000]  瑪拿
[00:07:14.000 --> 00:07:16.000]  第三件就是
[00:07:16.000 --> 00:07:18.000]  濟斯亞倫
[00:07:18.000 --> 00:07:20.000]  發了牙的像
[00:07:20.000 --> 00:07:22.000]  所以約瑰可以說
[00:07:22.000 --> 00:07:24.000]  提醒神的同在
[00:07:24.000 --> 00:07:26.000]  又提醒神在過去
[00:07:26.000 --> 00:07:28.000]  現在
[00:07:28.000 --> 00:07:30.000]  將來
[00:07:30.000 --> 00:07:32.000]  都會繼續約瑰同在
[00:07:32.000 --> 00:07:34.000]  而神是有什麼工作
[00:07:34.000 --> 00:07:36.000]  在同在呢
[00:07:36.000 --> 00:07:38.000]  法板代表教導
[00:07:38.000 --> 00:07:40.000]  瑪拿代表供應
[00:07:40.000 --> 00:07:42.000]  再加上亞倫的像
[00:07:42.000 --> 00:07:44.000]  代表拯救
[00:07:44.000 --> 00:07:46.000]  所以神的教導
[00:07:46.000 --> 00:07:48.000]  神的供應
[00:07:48.000 --> 00:07:50.000]  神的拯救
[00:07:50.000 --> 00:07:52.000]  一直都在
[00:07:52.000 --> 00:07:54.000]  過去 現在 將來
[00:07:54.000 --> 00:07:56.000]  所以我們敬拜神的時候
[00:07:56.000 --> 00:07:58.000]  我們要去相信
[00:07:58.000 --> 00:08:00.000]  這位教導我們的神
[00:08:00.000 --> 00:08:02.000]  這位拯救我們的神
[00:08:02.000 --> 00:08:04.000]  繼續跟我們在人生路程
[00:08:04.000 --> 00:08:06.000]  一同的
[00:08:06.000 --> 00:08:08.000]  繼續的走下去
[00:08:08.000 --> 00:08:10.000]  所以這裡裡面
[00:08:10.000 --> 00:08:12.000]  希伯來人意識人就知道
[00:08:12.000 --> 00:08:14.000]  約瑰不是有什麼
[00:08:14.000 --> 00:08:16.000]  法力在那裡的
[00:08:16.000 --> 00:08:18.000]  如果有法力就當日打仗
[00:08:18.000 --> 00:08:20.000]  就不會輸 不會被人擄去約瑰
[00:08:20.000 --> 00:08:22.000]  但他更加明白
[00:08:22.000 --> 00:08:24.000]  最重要的是神的同在
[00:08:24.000 --> 00:08:26.000]  但是神的同在
[00:08:26.000 --> 00:08:28.000]  不是你說同在同在
[00:08:28.000 --> 00:08:30.000]  當然是你要跟隨神
[00:08:30.000 --> 00:08:32.000]  你要在神的心意裡面
[00:08:32.000 --> 00:08:34.000]  但是同時
[00:08:34.000 --> 00:08:36.000]  他又明白一件事
[00:08:36.000 --> 00:08:38.000]  神不是高高在上
[00:08:38.000 --> 00:08:40.000]  他不是一個概念
[00:08:40.000 --> 00:08:42.000]  不是一個模糊不清抽象的
[00:08:42.000 --> 00:08:44.000]  感受或者一種觀念
[00:08:44.000 --> 00:08:46.000]  他是真的進入人的生命裡面
[00:08:46.000 --> 00:08:48.000]  的而且確
[00:08:48.000 --> 00:08:50.000]  剛才那三樣東西
[00:08:50.000 --> 00:08:52.000]  是他們曾經經歷神的
[00:08:52.000 --> 00:08:54.000]  一個很大的證明在裡面
[00:08:54.000 --> 00:08:56.000]  他們會明白到神是會
[00:08:56.000 --> 00:08:58.000]  審判 神是會
[00:08:58.000 --> 00:09:00.000]  施恩 神是會責問
[00:09:00.000 --> 00:09:02.000]  神是會賜福
[00:09:02.000 --> 00:09:04.000]  所以目的
[00:09:04.000 --> 00:09:06.000]  就是讓他們記得
[00:09:06.000 --> 00:09:08.000]  神是一直跟他們同在
[00:09:08.000 --> 00:09:10.000]  他們要時刻去敬拜神
[00:09:10.000 --> 00:09:12.000]  這個不是一個
[00:09:12.000 --> 00:09:14.000]  紀念品
[00:09:14.000 --> 00:09:16.000]  或者不是一個
[00:09:16.000 --> 00:09:18.000]  古董
[00:09:18.000 --> 00:09:20.000]  我們是
[00:09:20.000 --> 00:09:22.000]  以前發生的事
[00:09:22.000 --> 00:09:24.000]  而是真真正正的讓他們明白
[00:09:24.000 --> 00:09:26.000]  他們知道這位神
[00:09:26.000 --> 00:09:28.000]  的同在 今日
[00:09:28.000 --> 00:09:30.000]  在我們生命裡面
[00:09:30.000 --> 00:09:32.000]  我們沒有時刻想到
[00:09:32.000 --> 00:09:34.000]  真是神是繼續的要我們同在
[00:09:34.000 --> 00:09:36.000]  雖然我們是沒有
[00:09:36.000 --> 00:09:38.000]  藥櫃 我們仍需要藥櫃
[00:09:38.000 --> 00:09:40.000]  放在我們家裡
[00:09:40.000 --> 00:09:42.000]  但是其實這種的敬拜
[00:09:42.000 --> 00:09:44.000]  其實在我們生命裡面
[00:09:44.000 --> 00:09:46.000]  是否時刻都會出現呢
[00:09:46.000 --> 00:09:48.000]  我們不是一個來到教會裡面
[00:09:48.000 --> 00:09:50.000]  有一個崇拜
[00:09:50.000 --> 00:09:52.000]  有一次的聚集
[00:09:52.000 --> 00:09:54.000]  我們就
[00:09:54.000 --> 00:09:56.000]  做了一件事情
[00:09:56.000 --> 00:09:58.000]  而只是說我們
[00:09:58.000 --> 00:10:00.000]  每一天都帶著敬拜的心
[00:10:00.000 --> 00:10:02.000]  活著 唯有敬拜
[00:10:02.000 --> 00:10:04.000]  我們神 這個敬拜
[00:10:04.000 --> 00:10:06.000]  你會看到
[00:10:06.000 --> 00:10:08.000]  神那個的主權
[00:10:08.000 --> 00:10:10.000]  看到神
[00:10:10.000 --> 00:10:12.000]  那個的
[00:10:12.000 --> 00:10:14.000]  能力在裡面
[00:10:14.000 --> 00:10:16.000]  但是如果回到歷史上來講
[00:10:16.000 --> 00:10:18.000]  藥櫃的
[00:10:18.000 --> 00:10:20.000]  出現呢
[00:10:20.000 --> 00:10:22.000]  曾經帶來死亡
[00:10:22.000 --> 00:10:24.000]  又帶來歡樂
[00:10:24.000 --> 00:10:26.000]  在前面的
[00:10:26.000 --> 00:10:28.000]  章節裡面我沒有讀出來
[00:10:28.000 --> 00:10:30.000]  或者沒有特別跟大家講解
[00:10:30.000 --> 00:10:32.000]  大家記得
[00:10:32.000 --> 00:10:34.000]  其實在這次大衛
[00:10:34.000 --> 00:10:36.000]  去歡迎這個藥櫃的時候
[00:10:36.000 --> 00:10:38.000]  之前的三個月
[00:10:38.000 --> 00:10:40.000]  大衛已經做了一次
[00:10:40.000 --> 00:10:42.000]  將這個藥櫃搬遷過來
[00:10:42.000 --> 00:10:44.000]  三個月前
[00:10:44.000 --> 00:10:46.000]  大衛搬遷過來
[00:10:46.000 --> 00:10:48.000]  烏煞兩兄弟
[00:10:48.000 --> 00:10:50.000]  一同負責護送
[00:10:50.000 --> 00:10:52.000]  但是大家記得
[00:10:52.000 --> 00:10:54.000]  早幾個月蒙見神牧師都講過
[00:10:54.000 --> 00:10:56.000]  這個題目
[00:10:56.000 --> 00:10:58.000]  所以我特別不再講烏煞的事件
[00:10:58.000 --> 00:11:00.000]  牛膝前蹄
[00:11:00.000 --> 00:11:02.000]  那個藥櫃怎樣
[00:11:02.000 --> 00:11:04.000]  傾斜了
[00:11:04.000 --> 00:11:06.000]  烏煞就想著一番好意
[00:11:06.000 --> 00:11:08.000]  扶正它
[00:11:08.000 --> 00:11:10.000]  誰知道最出人意表的情況是什麼
[00:11:10.000 --> 00:11:12.000]  烏煞竟然被神擊殺了
[00:11:12.000 --> 00:11:14.000]  大家都不明白
[00:11:14.000 --> 00:11:16.000]  為什麼不是壞事
[00:11:16.000 --> 00:11:18.000]  為什麼會這樣做呢
[00:11:18.000 --> 00:11:20.000]  神會這樣
[00:11:20.000 --> 00:11:22.000]  這件事讓大衛很震驚
[00:11:22.000 --> 00:11:24.000]  他也害怕了
[00:11:24.000 --> 00:11:26.000]  究竟藥櫃來到是否好事呢
[00:11:26.000 --> 00:11:28.000]  是否會帶來災害呢
[00:11:28.000 --> 00:11:30.000]  於是就取消了這件事
[00:11:30.000 --> 00:11:32.000]  拿一盞酒去
[00:11:32.000 --> 00:11:34.000]  就去了附近
[00:11:34.000 --> 00:11:36.000]  一個地方
[00:11:36.000 --> 00:11:38.000]  去到這個
[00:11:38.000 --> 00:11:40.000]  鵝別以東的地方
[00:11:40.000 --> 00:11:42.000]  放在一旁
[00:11:42.000 --> 00:11:48.000]  大衛後來聽到鵝別以東
[00:11:48.000 --> 00:11:50.000]  這個地方的人
[00:11:50.000 --> 00:11:52.000]  因為有藥櫃出現
[00:11:52.000 --> 00:11:54.000]  或者這樣說
[00:11:54.000 --> 00:11:56.000]  他們很明白
[00:11:56.000 --> 00:11:58.000]  這是神同在的名證
[00:11:58.000 --> 00:12:00.000]  可能他們特別恭敬
[00:12:00.000 --> 00:12:02.000]  特別敬拜
[00:12:02.000 --> 00:12:04.000]  神很賜福他們
[00:12:04.000 --> 00:12:06.000]  看到他們歡喜快樂
[00:12:06.000 --> 00:12:08.000]  大衛就明白了
[00:12:08.000 --> 00:12:10.000]  這個藥櫃是神對人賜福的
[00:12:10.000 --> 00:12:12.000]  是一種祝福
[00:12:12.000 --> 00:12:14.000]  不是毀滅
[00:12:14.000 --> 00:12:16.000]  所以大衛再一次
[00:12:16.000 --> 00:12:18.000]  把這個藥櫃
[00:12:18.000 --> 00:12:20.000]  迎接回耶路撒冷裡面
[00:12:20.000 --> 00:12:22.000]  他有信心
[00:12:22.000 --> 00:12:26.000]  一來他的心意一直都是
[00:12:26.000 --> 00:12:28.000]  覺得耶路撒冷
[00:12:28.000 --> 00:12:30.000]  既然有皇宮的所在
[00:12:30.000 --> 00:12:34.000]  但更加有神自己的同在
[00:12:34.000 --> 00:12:38.000]  更加有神自己的地方
[00:12:38.000 --> 00:12:40.000]  所以就要迎接藥櫃
[00:12:40.000 --> 00:12:42.000]  放到帳幕那裡
[00:12:42.000 --> 00:12:44.000]  當時還沒有聖殿
[00:12:44.000 --> 00:12:46.000]  但大衛的心意是要建聖殿的
[00:12:46.000 --> 00:12:48.000]  將來就放在那裡
[00:12:48.000 --> 00:12:54.000]  所以這件事就如此進行了
[00:12:54.000 --> 00:12:56.000]  十六節的開始
[00:12:56.000 --> 00:12:58.000]  就說到藥櫃進來了
[00:12:58.000 --> 00:13:00.000]  當時大衛很歡喜快樂
[00:13:00.000 --> 00:13:02.000]  極力的跳舞
[00:13:02.000 --> 00:13:04.000]  在十四節就說到
[00:13:04.000 --> 00:13:06.000]  他單單披著一件細麻布衣
[00:13:06.000 --> 00:13:08.000]  然後就很開心
[00:13:08.000 --> 00:13:10.000]  很瘋狂的跳起來
[00:13:10.000 --> 00:13:16.000]  這就是看到大衛從心而發出來的
[00:13:16.000 --> 00:13:18.000]  那種極大的歡喜
[00:13:18.000 --> 00:13:20.000]  但是剛才說的
[00:13:20.000 --> 00:13:24.000]  為什麼烏撒是死亡
[00:13:24.000 --> 00:13:26.000]  大衛是歡樂
[00:13:26.000 --> 00:13:28.000]  你可以看到藥櫃
[00:13:28.000 --> 00:13:30.000]  或者神的同在
[00:13:30.000 --> 00:13:32.000]  神的本身
[00:13:32.000 --> 00:13:34.000]  可能在人的聚集裡面
[00:13:34.000 --> 00:13:36.000]  在人去親近神的裡面
[00:13:36.000 --> 00:13:40.000]  也是可能會出現這些危機的
[00:13:40.000 --> 00:13:42.000]  你有沒有想過
[00:13:42.000 --> 00:13:44.000]  你去敬拜神
[00:13:44.000 --> 00:13:46.000]  去親近神的時候
[00:13:46.000 --> 00:13:48.000]  會有恐懼的
[00:13:48.000 --> 00:13:50.000]  有沒有想過
[00:13:50.000 --> 00:13:52.000]  沒有,不會有恐懼的
[00:13:52.000 --> 00:13:54.000]  我們神是愛我們的
[00:13:54.000 --> 00:13:56.000]  不過更多的時候
[00:13:56.000 --> 00:13:58.000]  我們跟神都是有些相隔
[00:13:58.000 --> 00:14:00.000]  不是那麼面對面
[00:14:00.000 --> 00:14:02.000]  我們都不敢直接面對神
[00:14:02.000 --> 00:14:08.000]  但是你看到神的出現
[00:14:08.000 --> 00:14:10.000]  可能是會帶來有危機
[00:14:10.000 --> 00:14:14.000]  也會帶來有歡喜快樂的時候
[00:14:14.000 --> 00:14:20.000]  問題是我們怎麼看我們這位神
[00:14:20.000 --> 00:14:22.000]  這件事情給我們看到
[00:14:22.000 --> 00:14:28.000]  神是無法被我們操控的
[00:14:28.000 --> 00:14:34.000]  藥櫃強調了神的統治權
[00:14:34.000 --> 00:14:36.000]  所以人要去敬拜神
[00:14:36.000 --> 00:14:38.000]  大衛曾經在後來
[00:14:38.000 --> 00:14:40.000]  就是歷代之下
[00:14:40.000 --> 00:14:42.000]  歷代至上二十八章講過
[00:14:42.000 --> 00:14:44.000]  他將來要見殿的時候
[00:14:44.000 --> 00:14:46.000]  他說這個藥櫃要放在裡面
[00:14:46.000 --> 00:14:50.000]  因為這個是神的腳凳
[00:14:50.000 --> 00:14:52.000]  意思就是說
[00:14:52.000 --> 00:14:54.000]  神是要坐在這個寶座上
[00:14:54.000 --> 00:14:56.000]  就好像神的寶座一樣
[00:14:56.000 --> 00:15:00.000]  神這件事藥櫃是一個腳凳
[00:15:00.000 --> 00:15:04.000]  神仍然是必坐著為王的
[00:15:04.000 --> 00:15:10.000]  所以無論是什麼朝代、世代
[00:15:10.000 --> 00:15:12.000]  神仍然是他們的王
[00:15:12.000 --> 00:15:14.000]  不是那些地上的君王
[00:15:14.000 --> 00:15:18.000]  所以大衛就明白一件事
[00:15:18.000 --> 00:15:22.000]  我上次講大衛的時候講過
[00:15:22.000 --> 00:15:25.000]  神說要去牧養以色列的百姓
[00:15:25.000 --> 00:15:27.000]  牠的管治是一種牧羊
[00:15:27.000 --> 00:15:31.000]  好像牧羊人對羊群那種關愛
[00:15:31.000 --> 00:15:33.000]  那種了解
[00:15:33.000 --> 00:15:37.000]  同樣大衛知道跟神一起的時候
[00:15:37.000 --> 00:15:41.000]  大衛從來沒有讓自己去牧養神
[00:15:41.000 --> 00:15:43.000]  去照顧神
[00:15:43.000 --> 00:15:47.000]  因為他知道神不是
[00:15:47.000 --> 00:15:51.000]  好像大衛所牧養的小羊一樣
[00:15:51.000 --> 00:15:53.000]  不是其中一隻小羊
[00:15:53.000 --> 00:15:57.000]  神不是可以被他所信服的
[00:15:57.000 --> 00:16:02.000]  大衛知道是沒有辦法去操控這位耶和華神的
[00:16:02.000 --> 00:16:07.000]  我們是沒有辦法去完全理解神自己的
[00:16:07.000 --> 00:16:12.000]  我們只有在神的面前坦誠、坦率、勇敢
[00:16:12.000 --> 00:16:17.000]  去信任、去歡喜快樂、去跟隨祂
[00:16:17.000 --> 00:16:19.000]  所以今天我們沒有辦法
[00:16:19.000 --> 00:16:25.000]  是用我們的方法去管理神的事情
[00:16:25.000 --> 00:16:27.000]  因為我們不知道神怎樣去管理
[00:16:27.000 --> 00:16:31.000]  我們不知道神怎樣去帶領每一個人
[00:16:31.000 --> 00:16:37.000]  我們沒有辦法去用我們的規則、章條
[00:16:37.000 --> 00:16:39.000]  或者是各樣的方法
[00:16:39.000 --> 00:16:44.000]  去要求人怎樣怎樣跟隨神
[00:16:44.000 --> 00:16:47.000]  因為唯有神才能領導他們
[00:16:47.000 --> 00:16:52.000]  當然我們更加不能夠自以為神
[00:16:52.000 --> 00:16:57.000]  去管理自己的心
[00:16:57.000 --> 00:17:01.000]  能夠好像讓神跟隨我們一樣
[00:17:01.000 --> 00:17:05.000]  所以這位神是沒有辦法被操控的
[00:17:05.000 --> 00:17:10.000]  所以大衛就體會到、明白到這件事情
[00:17:10.000 --> 00:17:13.000]  所以若貴是讓我們明白
[00:17:13.000 --> 00:17:17.000]  我們是活著的,我們要敬拜我們的神
[00:17:17.000 --> 00:17:24.000]  我們知道神是一個無法控制、無法衡量
