
[00:00:00.000 --> 00:00:04.040]  我們今天繼續學習《路加福音》
[00:04:28.920 --> 00:04:30.840]  被釋放的那個人
[00:04:30.840 --> 00:04:32.440]  成為了耶穌的見證人
[00:04:32.440 --> 00:04:33.960]  傳揚他的作為
[00:04:33.960 --> 00:04:35.280]  格拉森那群人說
[00:04:35.280 --> 00:04:37.160]  「耶穌,我拜託祢離開」
[00:04:37.160 --> 00:04:38.200]  見到同一個神蹟
[00:04:38.200 --> 00:04:40.280]  為甚麼會有不同的反應?
[00:04:40.280 --> 00:04:41.560]  很好的例證就是
[00:04:41.560 --> 00:04:43.600]  你知道耶穌是誰也好
[00:04:43.600 --> 00:04:46.280]  你對這個信仰有不同的期盼
[00:04:46.280 --> 00:04:47.240]  見到同一樣東西
[00:04:47.240 --> 00:04:48.840]  你有不同的回應
[00:04:48.840 --> 00:04:51.000]  那群格拉森我猜是豬籠
[00:04:51.000 --> 00:04:54.640]  這個信仰搞了我們看來很平穩的生活
[00:04:54.640 --> 00:04:56.680]  「耶穌,我拜託祢離開」
[00:04:56.680 --> 00:04:58.880]  他們看不見一個被鬼附的人
[00:04:58.880 --> 00:05:01.640]  得到拯救是更加可貴
[00:05:01.640 --> 00:05:03.440]  所以他們不接受
[00:05:03.440 --> 00:05:04.880]  有時我們的信仰就是這樣
[00:05:04.880 --> 00:05:06.320]  有些東西我們很想要的
[00:05:06.320 --> 00:05:07.280]  你都不給我
[00:05:07.280 --> 00:05:08.320]  我離開
[00:05:08.320 --> 00:05:11.920]  但我們失落了更加更加寶貴的東西
[00:05:11.920 --> 00:05:14.480]  今天我們看第三、第四個神蹟
[00:05:14.480 --> 00:05:17.120]  盼望再更加盡心去思想
[00:05:17.120 --> 00:05:20.760]  人的信心怎可以真正成長?
[00:05:20.760 --> 00:05:21.520]  這段經文
[00:05:21.520 --> 00:05:24.880]  我們不難看到是一個三文治式的結構
[00:05:24.880 --> 00:05:27.360]  路吉首先說了一個十二歲的女孩
[00:05:27.360 --> 00:05:29.400]  快要死亡,很危急
[00:05:29.400 --> 00:05:31.280]  耶穌應該正在趕路
[00:05:31.280 --> 00:05:32.800]  中間竟然加插了一個
[00:05:32.800 --> 00:05:35.040]  患了十二年經血不止的婦人
[00:05:35.040 --> 00:05:38.040]  求醫治的罪事
[00:05:38.040 --> 00:05:42.640]  接著就回到女孩得救的罪事
[00:05:42.640 --> 00:05:44.200]  如果做一些很簡單的觀察
[00:05:44.200 --> 00:05:48.040]  都不難發現很多相近、對比的
[00:05:48.040 --> 00:05:50.040]  我簡單抽三個來說
[00:05:50.040 --> 00:05:52.520]  患十二年經血的女人
[00:05:52.520 --> 00:05:55.600]  十二歲垂死的女孩
[00:05:55.600 --> 00:05:57.840]  女人摸耶穌的衣服
[00:05:57.840 --> 00:06:01.520]  耶穌拉著摸那個女孩子
[00:06:01.520 --> 00:06:03.640]  女人經血立刻止住
[00:06:03.640 --> 00:06:05.520]  女孩立刻起來
[00:06:05.520 --> 00:06:09.320]  還有很多大家可以很簡單看得到
[00:06:09.320 --> 00:06:14.040]  明顯這兩段經文是有互相關係的
[00:06:14.040 --> 00:06:16.400]  我們先去看當時的背景
[00:06:16.400 --> 00:06:19.440]  40至42節
[00:06:19.440 --> 00:06:20.800]  耶穌回來的時候
[00:06:20.800 --> 00:06:22.320]  眾人迎接祂
[00:06:22.320 --> 00:06:24.960]  因為他們都等候著祂
[00:06:24.960 --> 00:06:27.280]  耶穌從格拉森愛保人的地方
[00:06:27.280 --> 00:06:29.360]  回到猶太人的地區
[00:06:29.360 --> 00:06:30.880]  那群人擁擠著祂
[00:06:30.880 --> 00:06:32.840]  似乎擁戴著祂
[00:06:32.840 --> 00:06:35.440]  看來大家對祂仍然有期望
[00:06:35.440 --> 00:06:37.600]  可能想知道祂教什麼
[00:06:37.600 --> 00:06:39.800]  行什麼神蹟
[00:06:39.800 --> 00:06:41.920]  41、42節
[00:06:41.920 --> 00:06:44.080]  有一位會堂的主管
[00:06:44.080 --> 00:06:45.520]  我們清楚知道他的名字
[00:06:45.520 --> 00:06:46.840]  叫做葉努
[00:06:46.840 --> 00:06:48.480]  一定是一個猶太社群裡
[00:06:48.480 --> 00:06:51.200]  有名望有地位的人
[00:06:51.200 --> 00:06:53.720]  但他仍然顯出很謙卑的態度
[00:06:53.720 --> 00:06:55.560]  俯伏在耶穌腳前
[00:06:55.560 --> 00:06:57.320]  因為情況危急
[00:06:57.320 --> 00:06:59.120]  是獨生女
[00:06:59.120 --> 00:07:00.840]  生命危在旦夕
[00:07:00.840 --> 00:07:03.400]  求耶穌去家裡
[00:07:03.400 --> 00:07:04.280]  女兒十二歲
[00:07:04.280 --> 00:07:05.480]  當時在這個社會
[00:07:05.480 --> 00:07:11.600]  適合成年可以出嫁的年齡
[00:07:11.600 --> 00:07:14.640]  我猜耶穌一定期盼
[00:07:14.640 --> 00:07:17.280]  耶穌快點加快腳步
[00:07:17.280 --> 00:07:19.400]  但這個時候竟然
[00:07:19.400 --> 00:07:22.520]  中間插了另一個敘事
[00:07:22.520 --> 00:07:26.280]  42至43節
[00:07:26.280 --> 00:07:27.560]  耶穌去的時候
[00:07:27.560 --> 00:07:31.080]  有一群人擠擁著祂
[00:07:31.080 --> 00:07:31.920]  有個女人
[00:07:31.920 --> 00:07:34.440]  患了經血不止的病12年
[00:07:34.440 --> 00:07:37.560]  在醫生手裡花盡一生所有
[00:07:37.560 --> 00:07:39.760]  沒有人能醫治
[00:07:39.760 --> 00:07:40.840]  根據《波斯律法》
[00:07:40.840 --> 00:07:42.120]  患這種病的女人
[00:07:42.120 --> 00:07:43.680]  被視為不潔
[00:07:43.680 --> 00:07:45.320]  被社群疏離
[00:07:45.320 --> 00:07:47.040]  醫藥費用用光了
[00:07:47.040 --> 00:07:48.360]  即是貧窮
[00:07:48.360 --> 00:07:51.600]  而且仍然不能醫治
[00:07:51.600 --> 00:07:53.960]  可見這個女人很絕望
[00:07:53.960 --> 00:07:56.400]  很可憐
[00:07:56.400 --> 00:07:57.720]  這個女人很想得到
[00:07:57.720 --> 00:07:59.360]  耶穌的醫治
[00:07:59.360 --> 00:08:00.320]  但要面對一個
[00:08:00.320 --> 00:08:02.880]  很大信心的考驗
[00:08:02.880 --> 00:08:04.760]  因為她被視為不潔
[00:08:04.760 --> 00:08:06.680]  她不可以接觸人群
[00:08:06.680 --> 00:08:08.920]  特別如果她摸耶穌
[00:08:08.920 --> 00:08:11.000]  耶穌也會被玷污
[00:08:11.000 --> 00:08:15.640]  其實她是不能醫治女孩的
[00:08:15.640 --> 00:08:18.240]  這個女人怎樣回應呢?
[00:08:18.240 --> 00:08:20.480]  44節
[00:08:20.480 --> 00:08:22.040]  她很害怕
[00:08:22.040 --> 00:08:23.840]  但她仍然去冒險
[00:08:23.840 --> 00:08:25.280]  又主動又暗暗地
[00:08:25.280 --> 00:08:26.320]  即是一起
[00:08:26.320 --> 00:08:28.240]  她主動暗暗地
[00:08:28.240 --> 00:08:31.320]  潛藏在群眾裡
[00:08:31.320 --> 00:08:34.160]  心裡她相信耶穌有能力
[00:08:34.160 --> 00:08:35.760]  於是她在耶穌的後面
[00:08:35.760 --> 00:08:39.120]  靜悄悄地摸她衣服上的錘子
[00:08:39.120 --> 00:08:40.560]  猶太人的衣服下面
[00:08:40.560 --> 00:08:43.120]  有很多鞭子
[00:08:43.120 --> 00:08:46.000]  我沒有給大家看圖
[00:08:46.000 --> 00:08:47.760]  這個信心的觸摸
[00:08:47.760 --> 00:08:50.080]  經歷了神跡的醫治
[00:08:50.080 --> 00:08:51.920]  44節
[00:08:51.920 --> 00:08:54.720]  驚血立刻止住了
[00:08:54.720 --> 00:08:57.440]  耶穌果然有很大的醫治能力
[00:08:57.440 --> 00:08:59.440]  故事應該就在這裡
[00:08:59.440 --> 00:09:02.000]  快點趕去醫治那個女孩子就好了
[00:09:02.000 --> 00:09:03.760]  不過原來沒有
[00:09:03.760 --> 00:09:07.280]  真正的高潮現在才開始
[00:09:07.280 --> 00:09:09.280]  耶穌明明正在趕路
[00:09:09.280 --> 00:09:10.880]  竟然停下來
[00:09:10.880 --> 00:09:13.280]  問誰摸她
[00:09:13.280 --> 00:09:14.640]  這樣問很奇怪
[00:09:14.640 --> 00:09:15.920]  難怪彼得說
[00:09:15.920 --> 00:09:19.520]  老師,這麼多人擁擠著你
[00:09:19.520 --> 00:09:21.360]  但耶穌很肯定地說
[00:09:21.360 --> 00:09:23.120]  46節
[00:09:23.120 --> 00:09:24.400]  有人摸了我
[00:09:24.400 --> 00:09:28.320]  因為我覺得有能力從我身上出去
[00:09:28.320 --> 00:09:30.880]  我深信不是耶穌不知道
[00:09:30.880 --> 00:09:32.800]  而是耶穌要給一個機會
[00:09:32.800 --> 00:09:37.200]  讓這個女人學習信心的功課
[00:09:37.200 --> 00:09:41.360]  這個女人面對真正信心的測試
[00:09:41.360 --> 00:09:43.520]  是在這個時候
[00:09:43.520 --> 00:09:46.240]  現在耶穌公開查問
[00:09:46.240 --> 00:09:48.480]  她會不會給?
[00:09:48.480 --> 00:09:50.160]  她應該走出來
[00:09:50.160 --> 00:09:51.760]  快點閃
[00:09:51.760 --> 00:09:54.640]  45節說眾人都不承認
[00:09:54.640 --> 00:09:57.840]  她是不是都應該不承認呢?
[00:09:57.840 --> 00:10:00.640]  她選擇了怎樣去回應呢?
[00:10:00.640 --> 00:10:02.400]  47節
[00:10:02.400 --> 00:10:03.760]  女人知道瞞不住
[00:10:03.760 --> 00:10:05.760]  就戰戰兢兢地
[00:10:05.760 --> 00:10:07.760]  俯伏在耶穌跟前
[00:10:07.760 --> 00:10:10.320]  面對突如其來的情況
[00:10:10.320 --> 00:10:12.560]  她當然害怕
[00:10:12.560 --> 00:10:14.000]  不過戰戰兢兢
[00:10:14.000 --> 00:10:16.000]  更加因為她剛剛經歷了
[00:10:16.000 --> 00:10:20.960]  上帝一個神奇即刻的醫治
[00:10:20.960 --> 00:10:22.400]  她很害怕
[00:10:22.400 --> 00:10:26.080]  但她沒有感到發生的事羞愧
[00:10:26.080 --> 00:10:28.800]  她決定憑勇氣
[00:10:28.800 --> 00:10:32.080]  當著眾人面前說出實情
[00:10:32.080 --> 00:10:34.400]  包括她自己經歷過的警方
[00:10:34.400 --> 00:10:38.880]  和耶穌在她身上所做過的一切
[00:10:38.880 --> 00:10:40.400]  耶穌會不會罵她呢?
[00:10:40.400 --> 00:10:42.320]  「交錯了,交到我畢業不可以醫」
[00:10:42.320 --> 00:10:44.560]  可能葉努納也是最重要的
[00:10:44.560 --> 00:10:46.800]  耶穌沒有譴責她
[00:10:46.800 --> 00:10:48.480]  耶穌反而跟她說
[00:10:48.480 --> 00:10:50.240]  48節
[00:10:50.240 --> 00:10:52.640]  「女兒,你的信救了你
[00:10:52.640 --> 00:10:55.040]  平安地回去吧」
[00:10:55.040 --> 00:10:58.080]  耶穌讚賞這個女人的信心
[00:10:58.080 --> 00:10:58.720]  救了她
[00:10:58.720 --> 00:11:01.520]  我相信是一個很全人的拯救
[00:11:01.520 --> 00:11:03.440]  身體痊癒之外
[00:11:03.440 --> 00:11:04.560]  因為她被潔淨
[00:11:04.560 --> 00:11:09.520]  可以回歸到一個被隔離的社群
[00:11:09.520 --> 00:11:11.520]  平平安安地回去
[00:11:11.520 --> 00:11:14.800]  她的肉身、她的情感得到醫治
[00:11:14.800 --> 00:11:16.000]  更加讓我們想起
[00:11:16.000 --> 00:11:17.760]  這是《路加福音》
[00:11:17.760 --> 00:11:19.280]  《路加福音》當耶穌出生的時候
[00:11:19.280 --> 00:11:21.360]  那些天使唱的聖誕歌
[00:11:21.360 --> 00:11:22.480]  記不記得?
[00:11:22.480 --> 00:11:25.280]  「在至高之處榮耀歸於神
[00:11:25.280 --> 00:11:30.640]  在地上平安歸於他所喜悅的人」
[00:11:30.640 --> 00:11:33.120]  耶穌稱這個女人為「女兒」
[00:11:33.120 --> 00:11:35.920]  這個女人成為上帝的子民
[00:11:35.920 --> 00:11:40.080]  成為神所喜悅的人
[00:11:40.080 --> 00:11:42.160]  我們看到這麼卑微的女人
[00:11:42.160 --> 00:11:45.120]  她不單單自己去蒙福
[00:11:45.120 --> 00:11:51.680]  成為了耶穌一個很有力的見證人
[00:11:51.680 --> 00:11:54.560]  從這個女人身上我們看到什麼功課
[00:11:54.560 --> 00:11:55.680]  第一
[00:11:55.680 --> 00:11:58.320]  信心要有行動
[00:11:58.320 --> 00:12:01.600]  在之前的《撒種比喻》裡面
[00:12:01.600 --> 00:12:02.880]  耶穌這樣說
[00:12:02.880 --> 00:12:06.400]  有些落在荊棘裡面的種子
[00:12:06.400 --> 00:12:08.240]  「世人聽了道,走開之後
[00:12:08.240 --> 00:12:12.560]  被今生的憂慮、錢財、怯懦、擠住
[00:12:12.560 --> 00:12:14.720]  結不出成熟的子立來」
[00:12:14.720 --> 00:12:15.840]  「擠住」這個字
[00:12:15.840 --> 00:12:17.920]  就是阻礙著
[00:12:17.920 --> 00:12:19.520]  今天的四十二節
[00:12:19.520 --> 00:12:21.200]  耶穌去的時候
[00:12:21.200 --> 00:12:23.200]  眾人蓄勇著祂
[00:12:23.200 --> 00:12:26.000]  是同一個字
[00:12:26.000 --> 00:12:30.320]  我們的生命被很多憂慮、錢財、怯懦
[00:12:30.320 --> 00:12:31.360]  蓄勇著
[00:12:31.360 --> 00:12:32.480]  阻礙著我們
[00:12:32.480 --> 00:12:34.320]  我們成長不了
[00:12:34.320 --> 00:12:38.000]  這個女人當時被群眾這樣擠著
[00:12:38.000 --> 00:12:41.280]  這群群眾是一個很大的壓力
[00:12:41.280 --> 00:12:43.280]  這個女人的信心
[00:12:43.280 --> 00:12:47.600]  回應被這群蓄勇著祂的人擠著
[00:12:47.600 --> 00:12:50.320]  我們看到她想在耶穌的背後
[00:12:50.320 --> 00:12:51.760]  靜悄悄地摸祂
[00:12:51.760 --> 00:12:57.680]  她的信心總是稍稍開始上萌芽
[00:12:57.680 --> 00:13:00.960]  當耶穌挑戰她走出來的時候
[00:13:00.960 --> 00:13:02.800]  耶穌不是要為難她
[00:13:02.800 --> 00:13:04.640]  而是給一個機會
[00:13:04.640 --> 00:13:06.960]  祂要施恩給這個女人
[00:13:06.960 --> 00:13:10.000]  聖經裡的信靠一定是帶著行動
[00:13:10.000 --> 00:13:12.640]  才能夠帶來生命的改變
[00:13:12.640 --> 00:13:15.840]  當這個女人被鼓勵
[00:13:15.840 --> 00:13:17.600]  於是憑著勇氣
[00:13:17.600 --> 00:13:20.800]  跨越障礙負責行動的時候
[00:13:20.800 --> 00:13:22.800]  她的信心就破繭而出
[00:13:22.800 --> 00:13:25.760]  大大經歷了神的工作
[00:13:25.760 --> 00:13:26.880]  聽子們在你們的生命裡
[00:13:26.880 --> 00:13:30.400]  可能你現在面對很多的問題發生
[00:13:30.400 --> 00:13:33.040]  所以有沒有鼓勵你憑著勇氣
[00:13:33.040 --> 00:13:34.080]  踏上多一步
[00:13:34.080 --> 00:13:37.040]  讓你的信心可以破繭而出
[00:13:37.040 --> 00:13:38.560]  所以要蒙福的
[00:13:38.560 --> 00:13:39.520]  信心有成長
[00:13:39.520 --> 00:13:42.560]  第一個當然要有行動
[00:13:42.560 --> 00:13:44.000]  第二個
[00:13:44.000 --> 00:13:47.120]  你信心的對象是否準確
[00:13:47.120 --> 00:13:48.160]  看一段經文
[00:13:48.160 --> 00:13:49.120]  我記得以前看
[00:13:49.120 --> 00:13:51.600]  第一件事就是問這個女人
[00:13:51.600 --> 00:13:52.960]  不要畫衣服就可以了
[00:13:52.960 --> 00:13:56.000]  是不是迷信
[00:13:56.000 --> 00:14:00.960]  假如你看文素記15章38至39節
[00:14:00.960 --> 00:14:02.400]  可能對這個女人的行動
[00:14:02.400 --> 00:14:05.120]  有多一點更加進深的理解
[00:14:05.120 --> 00:14:08.000]  文素記15章38至39節
[00:14:08.000 --> 00:14:09.200]  請聽我讀出
[00:14:09.200 --> 00:14:10.960]  耶和華對摩西說
[00:14:10.960 --> 00:14:13.280]  你吩咐以色列人對他們說
[00:14:13.280 --> 00:14:18.880]  你們世世代代要在衣服邊上縫睡紙
[00:14:18.880 --> 00:14:22.720]  並在邊上的睡紙釘一條藍色帶子
[00:14:22.720 --> 00:14:24.880]  你們要佩戴著睡紙
[00:14:24.880 --> 00:14:26.960]  好叫你們看見他
[00:14:26.960 --> 00:14:29.840]  就記起耶和華一切的命令
[00:14:29.840 --> 00:14:35.360]  並且進行不隨從自己內心眼目的情慾
[00:14:35.360 --> 00:14:36.960]  接著
[00:14:36.960 --> 00:14:38.560]  以下的經文就是講
[00:14:38.560 --> 00:14:43.920]  他們要記起他們被從埃及救贖出來
[00:14:43.920 --> 00:14:46.640]  猶太男人穿的衣服
[00:14:46.640 --> 00:14:48.880]  帶著這樣的睡紙
[00:14:48.880 --> 00:14:52.240]  提醒他們與上帝納約的子民
[00:14:52.240 --> 00:14:54.320]  要遵守上帝的律例
[00:14:54.320 --> 00:15:00.480]  也代表著這群人從神而來的權柄身份
[00:15:00.480 --> 00:15:04.560]  這個女人會摸耶穌的衣服的睡紙
[00:15:04.560 --> 00:15:05.840]  相信是恩著
[00:15:05.840 --> 00:15:11.600]  她深信這些可以彰顯到耶穌的權柄能力
[00:15:11.600 --> 00:15:14.480]  而不是普普通通一件衣服隨便摸摸
[00:15:14.480 --> 00:15:16.320]  經文也有記載
[00:15:16.320 --> 00:15:19.040]  當然持續的信心行動
[00:15:19.040 --> 00:15:21.760]  一路要對耶穌有盡心的認識
[00:15:21.760 --> 00:15:23.680]  如果第一次她真的基於
[00:15:23.680 --> 00:15:25.680]  對耶穌很有信心
[00:15:25.680 --> 00:15:26.880]  但摸著摸著
[00:15:26.880 --> 00:15:31.040]  下次就把信心轉移到衣服上
[00:15:31.040 --> 00:15:33.920]  就真的成為了一個迷信
[00:15:33.920 --> 00:15:37.040]  我想對於我們信主有一段日子的肢體
[00:15:37.040 --> 00:15:41.040]  我們未必會對很多神聖的物件很有迷信
[00:15:41.040 --> 00:15:42.720]  即是偏主教的未必是
[00:15:42.720 --> 00:15:45.200]  但對我們更加大的挑戰
[00:15:45.200 --> 00:15:48.320]  如果我們侍奉的日子久了
[00:15:48.320 --> 00:15:51.520]  我們經歷過很多次成功的個案
[00:15:51.520 --> 00:15:55.200]  我們信靠的是人的經驗
[00:15:55.200 --> 00:15:56.880]  人的才能
[00:15:56.880 --> 00:15:58.000]  以前都是這樣
[00:15:58.000 --> 00:15:59.440]  今天這樣做也可以
[00:15:59.440 --> 00:16:02.160]  過於信靠神自己
[00:16:02.160 --> 00:16:04.560]  當然不是等於我們不用努力
[00:16:04.560 --> 00:16:07.120]  我們要善用上帝給我們的恩賜
[00:16:07.120 --> 00:16:09.360]  給我們很多理性的思考能力
[00:16:09.360 --> 00:16:12.320]  要盡我們的本份
[00:16:12.320 --> 00:16:16.960]  但不要以為這些東西可以取代信心
[00:16:16.960 --> 00:16:18.880]  信靠神的功課
[00:16:18.880 --> 00:16:22.000]  特別我們不知道事情的發展
[00:16:22.000 --> 00:16:25.120]  有一天當我們不可以這樣聚會的時候
[00:16:25.120 --> 00:16:28.320]  我們試過一輪不可以在疫情這樣聚會的時候
[00:16:28.320 --> 00:16:30.480]  我們經歷了很多信心的功課
[00:16:30.480 --> 00:16:32.720]  我們以往很多我們的經驗
[00:16:32.720 --> 00:16:35.040]  我們過往的一些能力
[00:16:35.040 --> 00:16:38.880]  今天要重新調適的時候
[00:16:38.880 --> 00:16:42.720]  我們要學更多信心的功課
[00:17:08.880 --> 00:17:12.000]  我們果然被耽誤死了
[00:17:12.000 --> 00:17:14.560]  死了
[00:17:14.560 --> 00:17:15.920]  如果你是葉老
[00:17:15.920 --> 00:17:21.680]  你可能感到完結、絕望、很憤怒
[00:17:21.680 --> 00:17:24.320]  聚群群還在潑冷水
[00:17:24.320 --> 00:17:26.480]  這個耶穌老師
[00:17:26.480 --> 00:17:28.080]  醫病就得
[00:17:28.080 --> 00:17:31.920]  死了他搞不定的
[00:17:31.920 --> 00:17:33.520]  但這個時候
[00:17:33.520 --> 00:17:35.840]  耶穌竟然和葉老這麼說
[00:17:35.840 --> 00:17:37.520]  五十節
[00:17:37.520 --> 00:17:43.280]  「他要怕,只要信,他必得痊癒」
[00:17:43.280 --> 00:17:44.400]  如果你是葉老
[00:17:44.400 --> 00:17:47.280]  這個時候你面對一個很大信心的測試
[00:17:47.280 --> 00:17:51.040]  一方面這群群眾、這群啦啦隊在說
[00:17:51.040 --> 00:17:53.280]  耶穌不行了
[00:17:53.280 --> 00:17:54.160]  另一方面
[00:17:54.160 --> 00:17:56.400]  耶穌真的延遲了一個行動
[00:17:56.400 --> 00:17:59.520]  似乎錯失了一個醫治的良機
[00:17:59.520 --> 00:18:02.160]  他的信心受到動搖
[00:18:02.160 --> 00:18:04.000]  叫他不要怕即是什麼呢?
[00:18:04.000 --> 00:18:06.240]  即是他怕了
[00:18:06.240 --> 00:18:09.520]  然後葉老已經沒有回應
[00:18:09.520 --> 00:18:12.560]  只聽耶穌的帶領
[00:18:12.560 --> 00:18:15.200]  一路走下去
[00:18:15.200 --> 00:18:18.800]  我們看51至53節
[00:18:18.800 --> 00:18:20.240]  耶穌到了葉老的家
