
[00:00:00.000 --> 00:00:02.760]  今日的講題是
[00:01:34.320 --> 00:01:37.200]  選哪個國家呢?去哪個地方呢?
[00:01:37.200 --> 00:01:39.480]  人變得很焦慮不安
[00:01:39.480 --> 00:01:44.200]  無眠的夜晚更加令人心煩意亂
[00:01:44.200 --> 00:01:45.800]  何去何從
[00:01:45.800 --> 00:01:50.360]  究竟路德又怎樣來抉擇呢?
[00:01:50.360 --> 00:01:55.560]  我希望今天大家在網絡上看崇拜的時候
[00:01:55.560 --> 00:01:58.760]  同樣你都可以打開你的聖經
[00:01:58.760 --> 00:02:01.240]  我們會看《路德記》
[00:02:01.240 --> 00:02:03.520]  《路德記》的頭一章是一幅
[00:02:03.520 --> 00:02:08.960]  陰霾、籠罩、黯然無光的圖畫
[00:02:08.960 --> 00:02:11.280]  是一個悲劇的背景
[00:02:11.280 --> 00:02:15.120]  在兵荒馬亂的史詩時代
[00:02:15.120 --> 00:02:17.280]  在史詩記的最後一章
[00:02:17.280 --> 00:02:21.200]  那時以色列中沒有王
[00:02:21.200 --> 00:02:25.720]  各人照自己眼中看為對的去做
[00:02:25.720 --> 00:02:29.400]  政治、社會的狀況不穩定
[00:02:29.400 --> 00:02:31.920]  失去了秩序
[00:02:31.920 --> 00:02:34.120]  失去了平安
[00:02:34.120 --> 00:02:37.120]  一個四人的家庭步出了舞台
[00:02:37.120 --> 00:02:39.760]  男主人是「爾尼米勒」
[00:02:39.760 --> 00:02:43.880]  這個名字的意思是「我神作王」
[00:02:43.880 --> 00:02:47.280]  他的太太是「蘭娥米」
[00:02:47.280 --> 00:02:51.360]  這個名字的意思是「甜甜」
[00:02:51.360 --> 00:02:53.600]  當時國中有饑荒
[00:02:53.600 --> 00:02:58.720]  他們正面對一場生與死的抉擇
[00:02:58.720 --> 00:03:04.680]  整個家庭要決定暫居一個外邦的國家
[00:03:04.680 --> 00:03:05.960]  摩亞
[00:03:05.960 --> 00:03:10.040]  後來一家之主「爾尼米勒」嚇死倚香
[00:03:10.040 --> 00:03:15.160]  而兩個兒子也娶了外邦的女子做老婆
[00:03:15.160 --> 00:03:17.560]  其中一個兒子「馬倫」
[00:03:17.560 --> 00:03:20.560]  這個名字的意思是「疾病」
[00:03:20.560 --> 00:03:24.120]  娶了一位年輕的摩亞女子「路德」
[00:03:24.120 --> 00:03:27.600]  「路德」這個名字的意思是「友誼」
[00:03:27.600 --> 00:03:29.040]  或者「陪伴」
[00:03:29.040 --> 00:03:30.960]  原來是友誼小姐
[00:03:30.960 --> 00:03:34.160]  「基蓮」這個名字是「短命」
[00:03:34.160 --> 00:03:36.320]  娶了「鵝爾巴」
[00:03:36.320 --> 00:03:38.960]  「鵝爾巴」這個名字是「後頸」的意思
[00:03:38.960 --> 00:03:43.000]  我們知道後來她轉身離開她的婆婆
[00:03:43.000 --> 00:03:46.080]  他們結婚大約十年之後
[00:03:46.080 --> 00:03:50.120]  「馬倫」和「基蓮」都嚇死他鄉
[00:03:50.120 --> 00:03:53.120]  這個時間充滿死亡
[00:03:53.120 --> 00:03:54.440]  一無所有
[00:03:54.440 --> 00:03:57.400]  孤單、空空、沒有價值感
[00:03:57.400 --> 00:04:01.880]  因為當時沒有丈夫、沒有兒子就是沒有價值
[00:04:01.880 --> 00:04:06.720]  成為第三個似乎無指望的女人
[00:04:06.720 --> 00:04:10.560]  第一幕的主題是
[00:04:10.560 --> 00:04:13.840]  「滿滿的出去,空空的回來」
[00:04:13.840 --> 00:04:17.360]  「生命歷程的空」
[00:04:17.360 --> 00:04:22.680]  「社會的混亂,Emptiness of Peace and Order」
[00:04:22.680 --> 00:04:26.120]  「存活的威脅,Emptiness of Food」
[00:04:26.120 --> 00:04:30.000]  「身份的危機,Emptiness of Identity」
[00:04:30.000 --> 00:04:34.320]  「面對死亡,Emptiness of Husband and Sons」
[00:04:34.320 --> 00:04:38.560]  「失去倚靠,Emptiness of Dependence」
[00:04:38.560 --> 00:04:40.800]  「生命歷程中的空」
[00:04:40.800 --> 00:04:44.800]  說明了生命困境的無法預計
[00:04:44.800 --> 00:04:47.760]  無窮變化和無可避免
[00:04:47.760 --> 00:04:49.320]  所以在一章一至七節
[00:04:49.320 --> 00:04:51.600]  短短七節聖經裏面
[00:04:51.600 --> 00:04:55.920]  壓縮了生命的苦境
[00:04:55.920 --> 00:04:58.520]  南無阿彌的「空」
[00:04:58.520 --> 00:05:00.040]  在經文腳裏
[00:05:00.040 --> 00:05:03.960]  南無阿彌不斷自我挖苦的嘲諷
[00:05:03.960 --> 00:05:06.480]  第八節至十八節
[00:05:06.480 --> 00:05:09.240]  「無丈夫,無兒子」
[00:05:09.240 --> 00:05:12.000]  「青春不再,不能夠生育」
[00:05:12.000 --> 00:05:14.280]  「無上帝的保護」
[00:05:14.280 --> 00:05:16.920]  本來他的名字是「甜甜」
[00:05:16.920 --> 00:05:20.960]  但他說「不要叫我甜,叫我馬拉」
[00:05:20.960 --> 00:05:23.160]  「我真是苦過弟弟」
[00:05:23.160 --> 00:05:26.000]  不過他沒有剩下他自己
[00:05:26.000 --> 00:05:28.160]  第十六至十八節
[00:05:28.160 --> 00:05:30.000]  我們看見一路
[00:05:30.000 --> 00:05:33.400]  其實上帝有他的因典的軌跡
[00:05:33.400 --> 00:05:36.080]  有他恩福的軌跡
[00:05:36.080 --> 00:05:38.240]  經文還有幾個地方
[00:05:38.240 --> 00:05:42.160]  是抗衡南無阿彌一面倒的消極情緒
[00:05:42.160 --> 00:05:45.880]  譬如好像在一章六節那裏這樣說
[00:05:45.880 --> 00:05:51.320]  「聽見耶和華眷顧自己的百姓賜糧食給他們」
[00:05:51.320 --> 00:05:54.000]  然後第二十二節更加的擴充
[00:05:54.000 --> 00:05:55.400]  甚麼叫「眷顧」
[00:05:55.400 --> 00:05:59.280]  「從摩訶地回來到伯尼行」
[00:05:59.280 --> 00:06:02.880]  「正是動手打割大麥的時候」
[00:06:02.880 --> 00:06:05.680]  大家都知道伯尼行這個名字
[00:06:05.680 --> 00:06:07.440]  就是「食物之家」
[00:06:07.440 --> 00:06:09.440]  「麵包之家」
[00:06:09.440 --> 00:06:10.800]  即是「有得食」
[00:06:10.800 --> 00:06:14.800]  好像朱牧師在前晚所說的
[00:06:14.800 --> 00:06:18.280]  我們中國人「食」是很重要的
[00:06:18.280 --> 00:06:21.720]  他們有回到伯尼行
[00:06:21.720 --> 00:06:25.600]  而且還是動手割大麥的時候
[00:06:25.600 --> 00:06:29.560]  一篇積極光明,充滿生機的圖畫
[00:06:29.560 --> 00:06:33.160]  當婆婆勸兩個媳婦回娘家
[00:06:33.160 --> 00:06:35.520]  找新的歸宿
[00:06:35.520 --> 00:06:38.840]  又說「跟著我是沒有指望的」
[00:06:38.840 --> 00:06:42.760]  但是路德誓死要跟著婆婆
[00:06:42.760 --> 00:06:45.640]  這個年輕的女子
[00:06:45.640 --> 00:06:50.280]  是甚麼令他作出這個不尋常的抉擇呢?
[00:06:50.280 --> 00:06:51.400]  這十年以來
[00:06:51.400 --> 00:06:55.360]  究竟路德在「以利米勒家」
[00:06:55.360 --> 00:06:58.000]  「我臣作王」這個家裏
[00:06:58.000 --> 00:07:01.520]  他肯定的是對以色列的文化
[00:07:01.520 --> 00:07:03.520]  有一定的認識
[00:07:03.520 --> 00:07:08.080]  家人的信仰對他有潛移默化的影響
[00:07:08.080 --> 00:07:11.760]  或許對以色列上帝的毀身
[00:07:11.760 --> 00:07:15.440]  早已經埋藏在他心裏面
[00:07:15.440 --> 00:07:18.280]  但是這次來到十字路口
[00:07:18.280 --> 00:07:19.960]  兩難之間
[00:07:19.960 --> 00:07:23.440]  面對留下還是離開的抉擇呢?
[00:07:23.440 --> 00:07:24.680]  怎麼辦呢?
[00:07:24.680 --> 00:07:26.800]  怎樣抉擇,怎樣好呢?
[00:07:26.800 --> 00:07:29.680]  路德這個時間很堅決地
[00:07:29.680 --> 00:07:33.520]  作出一個悲壯忠貞的誓言
[00:07:33.520 --> 00:07:37.360]  如果你在網絡、在電視、在電腦前面的時候
[00:07:37.360 --> 00:07:39.480]  讓我們一起讀出
[00:07:39.480 --> 00:07:40.600]  路德說:
[00:07:40.600 --> 00:07:44.120]  「不要催我回去,不跟隨你」
[00:07:44.120 --> 00:07:47.400]  「你往那裏去,我也往那裏去」
[00:07:47.400 --> 00:07:51.040]  「你在那裏住宿,我也在那裏住宿」
[00:07:51.040 --> 00:07:53.560]  「你的國就是我的國」
[00:07:53.560 --> 00:07:55.800]  「你的神就是我的神」
[00:07:55.800 --> 00:07:59.120]  「你在那裏死,我也在那裏死」
[00:07:59.120 --> 00:08:00.840]  「也葬在那裏」
[00:08:00.840 --> 00:08:04.960]  「除非死能使你我相離」
[00:08:04.960 --> 00:08:10.280]  「不然,願耶和華重重地降伐於我」
[00:08:10.280 --> 00:08:14.320]  嘩!這個誓言實在不簡單
[00:08:14.320 --> 00:08:15.440]  除了死以外
[00:08:15.440 --> 00:08:19.200]  如果有甚麼使你我相分離
[00:08:19.200 --> 00:08:22.040]  願永恆主這樣來懲罰我
[00:08:22.040 --> 00:08:24.840]  並且加倍地懲罰
[00:08:24.840 --> 00:08:27.600]  這個宣告已經超越了
[00:08:27.600 --> 00:08:33.280]  種族、國籍、文化、語言、傳統和一切
[00:08:33.280 --> 00:08:36.120]  他的身份已經超越了摩訶人
[00:08:36.120 --> 00:08:37.800]  以利米勒加的色符
[00:08:37.800 --> 00:08:39.480]  他的身份似乎和
[00:08:39.480 --> 00:08:42.120]  「我神作王」認同
[00:08:42.120 --> 00:08:45.360]  緊扣在一起
[00:08:45.360 --> 00:08:48.040]  路德十年多之前
[00:08:48.040 --> 00:08:50.160]  他跟從夫君
[00:08:50.160 --> 00:08:52.640]  現在跟從婆婆
[00:08:52.640 --> 00:08:56.720]  事實上他是選擇跟從耶和華
[00:08:56.720 --> 00:08:58.920]  他的上帝
[00:08:58.920 --> 00:09:04.040]  「你的神就是我的神」
[00:09:04.040 --> 00:09:06.480]  在今天這個亂世裏
[00:09:06.480 --> 00:09:08.280]  何去何從呢?
[00:09:08.280 --> 00:09:11.640]  你的抉擇原則又是基於甚麼呢?
[00:09:11.640 --> 00:09:14.800]  路德跟從婆婆的抉擇
[00:09:14.800 --> 00:09:19.320]  又給你有甚麼亮光和提醒呢?
[00:09:19.320 --> 00:09:23.080]  在你一切抉擇的裏邊
[00:09:23.080 --> 00:09:25.480]  或者籌算的裏邊
[00:09:25.480 --> 00:09:30.280]  你有沒有親近神一起玩呢?
[00:09:30.280 --> 00:09:32.520]  以神作王呢?
[00:09:32.520 --> 00:09:35.400]  今天在我們生命歷程的裏邊
[00:09:35.400 --> 00:09:39.720]  可能都會經歷空、經歷苦
[00:09:39.720 --> 00:09:45.320]  你又堅決跟從甚麼呢?
[00:09:45.320 --> 00:09:49.640]  第二幕「恰巧的跟從」
[00:09:49.640 --> 00:09:51.080]  南岸米的丈夫
[00:09:51.080 --> 00:09:53.120]  以利米勒的親族中
[00:09:53.120 --> 00:09:56.120]  有一個人名叫波亞斯
[00:09:56.120 --> 00:09:58.680]  是個大財主
[00:09:58.680 --> 00:10:02.040]  二章一節引誡大有財德的親戚
[00:10:02.040 --> 00:10:03.440]  波亞斯出場
[00:10:03.440 --> 00:10:06.000]  波亞斯這個名字的意思是
[00:10:06.000 --> 00:10:09.000]  力量或者快
[00:10:09.000 --> 00:10:12.400]  又或者是動量的意思
[00:10:12.400 --> 00:10:16.160]  所羅門殿的裏邊有兩根柱子
[00:10:16.160 --> 00:10:19.040]  一根柱子就是阿根
[00:10:19.040 --> 00:10:21.200]  一根柱子就是波亞斯
[00:10:21.200 --> 00:10:22.920]  動量
[00:10:22.920 --> 00:10:24.960]  有甚麼玄機呢?
[00:10:24.960 --> 00:10:29.680]  這個大財主其實是大有財德的意思
[00:10:29.680 --> 00:10:31.600]  因為在三章十一節
[00:10:31.600 --> 00:10:35.440]  去形容路德是一個賢德的女子
[00:10:35.440 --> 00:10:37.840]  四章十一節講到亨通
[00:10:37.840 --> 00:10:42.160]  都是這個字
[00:10:42.160 --> 00:10:44.120]  在第二章裏面
[00:10:44.120 --> 00:10:50.680]  路德「恰巧去到一塊麥田撿麥垂」
[00:10:50.680 --> 00:10:52.960]  路德他自己這樣說
[00:10:52.960 --> 00:10:59.880]  「我在垂的眼中蒙恩,就跟在垂的身後」
[00:10:59.880 --> 00:11:01.520]  這裏沒有說是哪一個
[00:11:01.520 --> 00:11:03.160]  總之是路人甲、路人越
[00:11:03.160 --> 00:11:06.480]  總之那塊田有哪一個你就跟吧
[00:11:06.480 --> 00:11:08.640]  然後聖經作者在二章三節裏說
[00:11:08.640 --> 00:11:11.800]  「去跟從收割的人」
[00:11:11.800 --> 00:11:16.440]  然後波亞斯他自己跟路德說
[00:11:16.440 --> 00:11:19.920]  「跟著我的僕人侍女」
[00:11:19.920 --> 00:11:23.640]  即是黏著他們
[00:11:23.640 --> 00:11:26.360]  「貼緊我的僕人侍女」
[00:11:26.360 --> 00:11:29.160]  波亞斯第一次跟路德的對話
[00:11:29.160 --> 00:11:32.880]  口袋他
[00:11:32.880 --> 00:11:36.960]  要貼著這些侍女在一起
[00:11:36.960 --> 00:11:39.160]  因為他會保護你
[00:11:39.160 --> 00:11:46.320]  因為他會帶你去吃東西、喝水
[00:11:46.320 --> 00:11:47.880]  跟著他們
[00:11:47.880 --> 00:11:52.080]  而且吩咐僕人不要欺負他
[00:11:52.080 --> 00:11:53.240]  如果你渴
[00:11:53.240 --> 00:11:58.080]  就去戲命那裏喝僕人打來的水
[00:11:58.080 --> 00:12:00.920]  當時不會有自來水
[00:12:00.920 --> 00:12:02.760]  供水有限
[00:12:02.760 --> 00:12:08.200]  有些僕人在遠處打水回來田裏
[00:12:08.200 --> 00:12:15.840]  所以一定是局內人才可以享受這些水
[00:12:15.840 --> 00:12:18.360]  由跟從不知誰
[00:12:18.360 --> 00:12:21.200]  去到跟從收割的人
[00:12:21.200 --> 00:12:24.920]  去到跟從波亞斯的僕人侍女
[00:12:24.920 --> 00:12:26.920]  這一次麥田的奇遇
[00:12:26.920 --> 00:12:28.640]  可能讀者就在想
[00:12:28.640 --> 00:12:33.080]  路德會不會跟到這位才德的親戚呢?
[00:12:33.080 --> 00:12:36.240]  成為可以投靠的米飯班主呢?
[00:12:36.240 --> 00:12:37.760]  或者金主呢?
[00:12:37.760 --> 00:12:39.680]  甚至大恩人呢?
[00:12:39.680 --> 00:12:43.000]  可能姐妹們都有這個渴望
[00:12:43.000 --> 00:12:46.000]  找到米飯班主
[00:12:46.000 --> 00:12:50.080]  找到一個歸宿
[00:12:50.080 --> 00:12:53.080]  「恰巧相遇米飯班主」
[00:12:53.080 --> 00:12:58.920]  在這章經文裏面有一些重要的字眼
[00:12:58.920 --> 00:12:59.920]  我們來看一下
[00:12:59.920 --> 00:13:05.280]  第二章出現了三次蒙恩的字
[00:13:05.280 --> 00:13:09.480]  二章二節講到摩訶女子
[00:13:09.480 --> 00:13:11.360]  路德對拿訛米說
[00:13:11.360 --> 00:13:17.120]  「用我往前奸去,我蒙誰的恩,就在誰的身後拾取墨水」
[00:13:17.120 --> 00:13:18.000]  二章十節
[00:13:18.000 --> 00:13:21.080]  路德就俯伏在地叩拜對她說
[00:13:21.080 --> 00:13:26.720]  「我既是外邦人,怎樣蒙你的恩,這樣顧恤我?」
[00:13:26.720 --> 00:13:28.840]  是路德跟波亞斯說的
[00:13:28.840 --> 00:13:29.840]  二章十三節
[00:13:29.840 --> 00:13:33.840]  路德說「我主願在你眼前蒙恩」
[00:13:33.840 --> 00:13:36.040]  「我雖然不及你的一個侍女」
[00:13:36.040 --> 00:13:41.720]  「你還用慈愛的話安慰我的心」
[00:13:41.720 --> 00:13:47.960]  路德恰巧到了伊利米勒本族的人波亞斯那塊田的裏邊
[00:13:47.960 --> 00:13:50.080]  波亞斯在這個時候
[00:13:50.080 --> 00:13:54.320]  剛剛從伯利恆來到
[00:13:54.320 --> 00:13:57.280]  「時空中相遇」真的好像拍電影一樣
[00:13:57.280 --> 00:14:00.440]  鏡頭從這裏到這裏
[00:14:00.440 --> 00:14:02.320]  「時空中的相遇」
[00:14:02.320 --> 00:14:04.320]  是恩典
[00:14:04.320 --> 00:14:06.320]  是機遇
[00:14:06.320 --> 00:14:08.760]  從那厄米之後的說話
[00:14:08.760 --> 00:14:12.000]  我們知道波亞斯不單是他本族的人
[00:14:12.000 --> 00:14:14.600]  還是一個至近的親屬
[00:14:14.600 --> 00:14:19.640]  當波亞斯在田間認出這張陌生的面孔的時候
[00:14:19.640 --> 00:14:22.040]  打聽了他的資料之後
[00:14:22.040 --> 00:14:25.280]  波亞斯由厚待路德在田裏工作
[00:14:25.280 --> 00:14:27.920]  直到莊稼收完為止
[00:14:27.920 --> 00:14:33.080]  通常收割大麥的時間約有七個星期
[00:14:33.080 --> 00:14:36.720]  一連串看似恰巧的機遇
[00:14:36.720 --> 00:14:39.160]  是有這麼巧合
[00:14:39.160 --> 00:14:42.760]  抑或是上主的預備呢?
[00:14:42.760 --> 00:14:43.960]  接著會怎樣呢?
[00:14:43.960 --> 00:14:46.360]  路德會不會抓住這個機會呢?
[00:14:46.360 --> 00:14:47.400]  回到家之後
[00:14:47.400 --> 00:14:51.920]  當那厄米知道師父去了波亞斯的田工作的時候
[00:14:51.920 --> 00:14:56.760]  他對這一次的相遇有這樣的評估
[00:14:56.760 --> 00:14:59.320]  「願那人蒙耶和華賜福
[00:14:59.320 --> 00:15:03.000]  因為他不斷地恩待活人死人」
[00:15:03.000 --> 00:15:05.400]  在呂鎮忠譯本是這樣譯的
[00:15:05.400 --> 00:15:08.520]  「願那人蒙永恆主賜福
[00:15:08.520 --> 00:15:10.960]  就是那位未曾放棄
[00:15:10.960 --> 00:15:16.160]  以堅愛待活人死人的永恆主」
[00:15:16.160 --> 00:15:18.760]  這個「堅愛」這個字
[00:15:18.760 --> 00:15:23.320]  最先出現在《創世紀》十九章十九節
[00:15:23.320 --> 00:15:29.320]  當神定義要毀滅所多瑪這個城市的時候
[00:15:29.320 --> 00:15:34.840]  神的使者拯救了羅德的生命
[00:15:34.840 --> 00:15:37.080]  「你僕人已經在你眼前蒙恩
[00:15:37.080 --> 00:15:40.440]  你又向我顯出莫大的慈愛
[00:15:40.440 --> 00:15:42.080]  救我的性命」
[00:15:42.080 --> 00:15:47.000]  「莫大的慈愛救我的性命」
[00:15:47.000 --> 00:15:49.080]  這是神的屬性
[00:15:49.080 --> 00:15:51.360]  是祂愛的一種
[00:15:51.360 --> 00:15:54.000]  是一份永恆的愛
[00:15:54.000 --> 00:15:55.920]  永恆的慈愛
[00:15:55.920 --> 00:15:58.720]  而且有態度 有行動的恩慈
[00:15:58.720 --> 00:16:00.720]  是真實的恩慈
[00:16:00.720 --> 00:16:02.520]  是真實的人慈
[00:16:02.520 --> 00:16:05.000]  信實的愛
[00:16:05.000 --> 00:16:07.000]  豐富的恩典
[00:16:07.000 --> 00:16:09.280]  伯利恆剛才說過了
[00:16:09.280 --> 00:16:11.880]  麵包之家 食物之家
[00:16:11.880 --> 00:16:15.880]  羅德親身經歷到他豐富的恩典
[00:16:15.880 --> 00:16:17.600]  有甚麼恩典呢?
[00:16:17.600 --> 00:16:20.720]  在以色列有恩典的律法
[00:16:20.720 --> 00:16:24.000]  這個國家的律法對人有尊嚴
[00:16:24.000 --> 00:16:26.240]  充滿愛
[00:16:26.240 --> 00:16:29.000]  充滿愛人如己的精神
[00:16:29.000 --> 00:16:31.880]  對貧困的有需要的人有供應
[00:16:31.880 --> 00:16:33.360]  有憐憫
[00:16:33.360 --> 00:16:34.600]  人家收割了
[00:16:34.600 --> 00:16:36.680]  仍然剩下一些穀物
[00:16:36.680 --> 00:16:39.080]  可以給貧窮的人
[00:16:39.080 --> 00:16:43.400]  羅德也經歷了很多恩典的後代
[00:16:43.400 --> 00:16:44.440]  譬如
[00:16:44.440 --> 00:16:46.640]  掛屍叫羅德跟著
[00:16:46.640 --> 00:16:49.120]  黏著自己的僕人侍女
[00:16:49.120 --> 00:16:50.840]  受保護
[00:16:50.840 --> 00:16:54.280]  然後又叫她喝僕人打來的水
[00:16:54.280 --> 00:16:55.680]  吃餅
[00:16:55.680 --> 00:16:57.680]  成為局內人
[00:16:57.680 --> 00:17:00.000]  而且邦亞斯
[00:17:00.000 --> 00:17:01.800]  又知道她的苦況
[00:17:01.800 --> 00:17:04.040]  知道她的背景
[00:17:04.040 --> 00:17:05.120]  很多時候
[00:17:05.120 --> 00:17:06.160]  人生都說
[00:17:06.160 --> 00:17:07.600]  有誰共鳴呢?
[00:17:07.600 --> 00:17:09.080]  但有人共鳴
[00:17:09.080 --> 00:17:11.200]  這是很寶貴的
[00:17:11.200 --> 00:17:12.240]  被了解
[00:17:12.240 --> 00:17:13.160]  被共鳴
[00:17:13.160 --> 00:17:15.000]  被明白
[00:17:15.000 --> 00:17:16.360]  而且
[00:17:16.360 --> 00:17:17.960]  邦亞斯為她投靠
[00:17:17.960 --> 00:17:20.440]  也懷疑感恩和祝福
[00:17:20.440 --> 00:17:22.040]  是夢祝福的
[00:17:22.040 --> 00:17:24.520]  而且得到慷慨的對待
[00:17:24.520 --> 00:17:25.280]  當然
[00:17:25.280 --> 00:17:26.440]  你撿墨水
[00:17:26.440 --> 00:17:28.200]  前面的人一邊收割
[00:17:28.200 --> 00:17:30.680]  剩下的就撿吧
[00:17:30.680 --> 00:17:31.480]  但不是的
[00:17:31.480 --> 00:17:32.680]  邦亞斯說
[00:17:32.680 --> 00:17:36.200]  可以從禍菌裡抽一些出來
[00:17:36.200 --> 00:17:37.800]  留在地下
[00:17:37.800 --> 00:17:39.680]  任他拾取
[00:17:39.680 --> 00:17:41.800]  這已經是超過了
[00:17:41.800 --> 00:17:43.520]  律法的要求
[00:17:43.520 --> 00:17:46.000]  得到慷慨的對待
[00:17:46.000 --> 00:17:48.520]  而且是有餘
[00:17:48.520 --> 00:17:52.120]  所以在聖經第二章十四和十八節說到
[00:17:52.120 --> 00:17:53.360]  她吃飽了
[00:17:53.360 --> 00:17:55.120]  還有餘剩的
[00:17:55.120 --> 00:17:58.400]  又把她吃飽所剩的拿出來
[00:17:58.400 --> 00:18:00.040]  給了婆婆
[00:18:00.040 --> 00:18:01.280]  不單止吃飽
[00:18:01.280 --> 00:18:03.600]  而且有剩
[00:18:03.600 --> 00:18:05.160]  有餘
[00:18:05.160 --> 00:18:06.440]  弟兄姊妹
[00:18:06.440 --> 00:18:08.640]  豐富的恩典
[00:18:08.640 --> 00:18:10.520]  一路信服的根從
[00:18:10.520 --> 00:18:12.440]  根到成為局內人
[00:18:12.440 --> 00:18:16.560]  又在墨田相遇邦亞斯這位恩人
[00:18:16.560 --> 00:18:18.120]  和他的後代
[00:18:18.120 --> 00:18:20.800]  經歷這個國家恩典的律法
[00:18:20.800 --> 00:18:22.800]  一切都埋藏著
[00:18:22.800 --> 00:18:24.560]  上帝豐富的恩典
[00:18:24.560 --> 00:18:26.160]  不單止足夠
[00:18:26.160 --> 00:18:28.520]  而且有餘
[00:18:28.520 --> 00:18:29.200]  弟兄姊妹
[00:18:29.200 --> 00:18:33.040]  今天我們有沒有這一份的經歷
[00:18:33.040 --> 00:18:37.120]  時空中恰巧的相遇
[00:18:37.120 --> 00:18:43.120]  恰巧還是上主的預備呢?
[00:18:43.120 --> 00:18:46.440]  埋藏著無盡的恩典呢?
[00:18:46.440 --> 00:18:48.120]  因為我們這一位神
[00:18:48.120 --> 00:18:51.000]  是一位未曾放棄
[00:18:51.000 --> 00:18:57.000]  以堅愛待活人死人的永恆主
[00:18:57.000 --> 00:18:58.400]  恰巧的根從
[00:18:58.400 --> 00:19:01.640]  背後一定有神的介入
[00:19:01.640 --> 00:19:06.960]  但是仍需要人的責任和承擔
[00:19:06.960 --> 00:19:13.560]  兩者是沒有衝突的
[00:19:13.560 --> 00:19:14.840]  第三幕
[00:19:14.840 --> 00:19:16.680]  我們去到第三章
[00:19:16.680 --> 00:19:19.600]  不隨己意的根從
[00:19:19.600 --> 00:19:23.120]  在第三章開始的時候
[00:19:23.120 --> 00:19:25.440]  時機終於來了
[00:19:25.440 --> 00:19:27.440]  留意啊留意啊注意啊
[00:19:27.440 --> 00:19:32.280]  他今晚在牆上播大麥
[00:19:32.280 --> 00:19:35.360]  輪到邦亞斯當值了
[00:19:35.360 --> 00:19:39.440]  蘭俄米吩咐路德沐浴抹膏更衣
[00:19:39.440 --> 00:19:40.480]  打扮一番
[00:19:40.480 --> 00:19:43.360]  落到牆上掀開他腳上的被
[00:19:43.360 --> 00:19:45.360]  躺在那裡
[00:19:45.360 --> 00:19:50.640]  這個可能就是當時求婚的習俗
[00:19:50.640 --> 00:19:55.000]  蘭俄米自編自導的求婚記
[00:19:55.000 --> 00:19:59.040]  目的何在呢?
[00:19:59.040 --> 00:20:02.080]  是出於愛和關心
[00:20:02.080 --> 00:20:09.600]  他很希望路德能夠找到安身立命的歸宿
[00:20:09.600 --> 00:20:15.080]  這個也是當時女子很重要價值的所在
[00:20:15.080 --> 00:20:17.320]  但是路德如果馴服的話
[00:20:17.320 --> 00:20:19.240]  究竟有什麼風險呢?
[00:20:19.240 --> 00:20:22.880]  如果邦亞斯拒絕的時候
[00:20:22.880 --> 00:20:25.560]  處境會進退維谷
[00:20:25.560 --> 00:20:27.240]  甚至很尷尬
[00:20:27.240 --> 00:20:29.120]  甚至可能立刻趕他走
[00:20:29.120 --> 00:20:31.800]  不要在麥田工作了
[00:20:31.800 --> 00:20:35.200]  究竟邦亞斯如何看待路德
[00:20:35.200 --> 00:20:39.080]  這是什麼樣的女人呢?
[00:20:39.080 --> 00:20:40.200]  有什麼風險呢?
[00:20:40.200 --> 00:20:41.360]  第二個風險就是
