
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,早上好
[00:02:30.000 --> 00:02:32.000]  而怨天尤人
[00:02:32.000 --> 00:02:34.000]  這次這件事的背景
[00:02:34.000 --> 00:02:36.000]  其實只是發生在摩西
[00:02:36.000 --> 00:02:38.000]  帶領以色列人出埃及
[00:02:38.000 --> 00:02:40.000]  的幾個月之內
[00:02:40.000 --> 00:02:42.000]  而在這件事件之前
[00:02:42.000 --> 00:02:44.000]  就發生另外兩件
[00:02:44.000 --> 00:02:46.000]  大家可能熟悉的事
[00:02:46.000 --> 00:02:48.000]  分別就是以色列人
[00:02:48.000 --> 00:02:50.000]  去到一個地方
[00:02:50.000 --> 00:02:52.000]  只有一些很苦的水
[00:02:52.000 --> 00:02:54.000]  他們就真的
[00:02:54.000 --> 00:02:56.000]  去摩西大吐苦水
[00:02:56.000 --> 00:02:58.000]  然後神就賜他們
[00:02:58.000 --> 00:03:00.000]  甜的水
[00:03:00.000 --> 00:03:02.000]  第二件事就是
[00:03:02.000 --> 00:03:04.000]  以色列人又去埋怨
[00:03:04.000 --> 00:03:06.000]  沒有東西吃
[00:03:06.000 --> 00:03:08.000]  然後神又供應瑪拿
[00:03:08.000 --> 00:03:10.000]  給以色列人
[00:03:10.000 --> 00:03:12.000]  所以這兩件事加上今天的經文
[00:03:12.000 --> 00:03:14.000]  其實就是以色列人出埃及之後
[00:03:14.000 --> 00:03:16.000]  短短幾個月之內
[00:03:16.000 --> 00:03:18.000]  第三次去發怨言
[00:03:18.000 --> 00:03:20.000]  當然
[00:03:20.000 --> 00:03:22.000]  我們可以很容易的
[00:03:22.000 --> 00:03:24.000]  站在道德高地去批評
[00:03:24.000 --> 00:03:26.000]  以色列人 為什麼經常發怨言
[00:03:26.000 --> 00:03:28.000]  但是弟兄姊妹今天
[00:03:28.000 --> 00:03:30.000]  邀請我們都打開我們的心
[00:03:30.000 --> 00:03:32.000]  我們藉著經文
[00:03:32.000 --> 00:03:34.000]  去審查發怨言這件事
[00:03:34.000 --> 00:03:36.000]  其實會不會
[00:03:36.000 --> 00:03:38.000]  同樣都影響我們的
[00:03:38.000 --> 00:03:40.000]  屬靈生命
[00:03:40.000 --> 00:03:42.000]  讓我們進入經文
[00:03:42.000 --> 00:03:44.000]  今天經文只有七節
[00:03:44.000 --> 00:03:46.000]  記載著以色列人
[00:03:46.000 --> 00:03:48.000]  沒有水喝發怨言
[00:03:48.000 --> 00:03:50.000]  這件事我想可以分開為三個的部分
[00:03:50.000 --> 00:03:52.000]  讓我們逐個去
[00:03:52.000 --> 00:03:54.000]  仔細思考 勒想
[00:03:54.000 --> 00:03:56.000]  第一個部分是
[00:03:56.000 --> 00:03:58.000]  經文一至三節
[00:03:58.000 --> 00:04:00.000]  在這三節裡面交代著整個背景
[00:04:00.000 --> 00:04:02.000]  就是以色列人出埃及
[00:04:02.000 --> 00:04:04.000]  去到抗爺 走到一個
[00:04:04.000 --> 00:04:06.000]  叫利非定的地方安逸
[00:04:06.000 --> 00:04:08.000]  在這個地方沒有水喝
[00:04:08.000 --> 00:04:10.000]  以色列人向摩西
[00:04:10.000 --> 00:04:12.000]  發怨言 向他們投訴
[00:04:12.000 --> 00:04:14.000]  你為什麼要將我們帶出來埃及
[00:04:14.000 --> 00:04:16.000]  弄得我們所有人
[00:04:16.000 --> 00:04:18.000]  甚至伸縮都要學死呢
[00:04:18.000 --> 00:04:20.000]  剛才我們提到
[00:04:20.000 --> 00:04:22.000]  今天這件事是
[00:04:22.000 --> 00:04:24.000]  以色列人出埃及的幾個月之內的事
[00:04:24.000 --> 00:04:26.000]  我們一起回憶一下
[00:04:26.000 --> 00:04:28.000]  以色列人在這段時間裡面
[00:04:28.000 --> 00:04:30.000]  經歷過什麼事
[00:04:30.000 --> 00:04:32.000]  首先在出埃及之前
[00:04:32.000 --> 00:04:34.000]  大家可能有印象記得
[00:04:34.000 --> 00:04:36.000]  他們見證的
[00:04:36.000 --> 00:04:38.000]  是神在埃及地
[00:04:38.000 --> 00:04:40.000]  發出的實災
[00:04:40.000 --> 00:04:42.000]  然後他們被
[00:04:42.000 --> 00:04:44.000]  埃及軍隊追殺的時候
[00:04:44.000 --> 00:04:46.000]  他們
[00:04:46.000 --> 00:04:48.000]  又經歷過紅海的拯救
[00:04:48.000 --> 00:04:50.000]  然後又有
[00:04:50.000 --> 00:04:52.000]  剛才說的苦水變甜
[00:04:52.000 --> 00:04:54.000]  以及神供應的
[00:04:54.000 --> 00:04:56.000]  瑪辣 在這些所有
[00:04:56.000 --> 00:04:58.000]  事裡面 以色列人
[00:04:58.000 --> 00:05:00.000]  不斷經歷神的大能
[00:05:00.000 --> 00:05:02.000]  以及供應
[00:05:02.000 --> 00:05:04.000]  譬如過紅海之後聖經這樣記載
[00:05:04.000 --> 00:05:06.000]  他說 以色列人
[00:05:06.000 --> 00:05:08.000]  看見埃及人
[00:05:08.000 --> 00:05:10.000]  死在海邊 以色列人
[00:05:10.000 --> 00:05:12.000]  看見耶和華向
[00:05:12.000 --> 00:05:14.000]  埃及人所施展的大能
[00:05:14.000 --> 00:05:16.000]  百姓就敬畏耶和華
[00:05:16.000 --> 00:05:18.000]  並且信服
[00:05:18.000 --> 00:05:20.000]  祂的僕人摩西
[00:05:20.000 --> 00:05:22.000]  所以出埃及的時候
[00:05:22.000 --> 00:05:24.000]  可以說是以色列人的
[00:05:24.000 --> 00:05:26.000]  屬靈高峰
[00:05:26.000 --> 00:05:28.000]  他們近距離地見證神的
[00:05:28.000 --> 00:05:30.000]  能力 也因為這樣
[00:05:30.000 --> 00:05:32.000]  他們敬畏信復神
[00:05:34.000 --> 00:05:36.000]  但是在這個屬靈高峰之後
[00:05:36.000 --> 00:05:38.000]  去到曠野斬客眼
[00:05:38.000 --> 00:05:40.000]  以色列人就連續三輪的發怨言
[00:05:40.000 --> 00:05:42.000]  去到今天的經文
[00:05:42.000 --> 00:05:44.000]  那種敬畏
[00:05:44.000 --> 00:05:46.000]  信服的心
[00:05:46.000 --> 00:05:48.000]  已經完全的不知所蹤
[00:05:48.000 --> 00:05:50.000]  以色列人的怨言
[00:05:50.000 --> 00:05:52.000]  令我想起一件我曾經聽過的事
[00:05:52.000 --> 00:05:54.000]  那件事就是
[00:05:54.000 --> 00:05:56.000]  有一間教會
[00:05:56.000 --> 00:05:58.000]  搞退休
[00:05:58.000 --> 00:06:00.000]  弟兄姊妹很自然
[00:06:00.000 --> 00:06:02.000]  報名參加
[00:06:02.000 --> 00:06:04.000]  退休的上午
[00:06:04.000 --> 00:06:06.000]  也有正修的環節
[00:06:06.000 --> 00:06:08.000]  也有大家分享的時間
[00:06:08.000 --> 00:06:10.000]  大家當然都分享
[00:06:10.000 --> 00:06:12.000]  彼此的得著
[00:06:12.000 --> 00:06:14.000]  又分享到同神的關係近了
[00:06:14.000 --> 00:06:18.000]  接著事情就發生了
[00:06:18.000 --> 00:06:20.000]  本身完了這個很長的
[00:06:20.000 --> 00:06:22.000]  上午環節之後
[00:06:22.000 --> 00:06:24.000]  就不算了
[00:06:24.000 --> 00:06:26.000]  當時大家的肚子都打鼓了
[00:06:26.000 --> 00:06:28.000]  但是誰知道活動負責人就出來
[00:06:28.000 --> 00:06:30.000]  通知大家
[00:06:30.000 --> 00:06:32.000]  不好意思
[00:06:32.000 --> 00:06:34.000]  就說因為飯盒供應商出了問題
[00:06:34.000 --> 00:06:36.000]  飯盒要遲一個小時才送到
[00:06:36.000 --> 00:06:38.000]  那一刻
[00:06:38.000 --> 00:06:40.000]  馬上看到不同的表情
[00:06:40.000 --> 00:06:42.000]  浮現在不同人的臉上
[00:06:42.000 --> 00:06:44.000]  有些人當然是
[00:06:44.000 --> 00:06:46.000]  比較泰然自若的
[00:06:46.000 --> 00:06:48.000]  但也有些人
[00:06:48.000 --> 00:06:50.000]  馬上抱在臉上
[00:06:50.000 --> 00:06:52.000]  把心裡的不滿
[00:06:52.000 --> 00:06:54.000]  塞在額頭上
[00:06:54.000 --> 00:06:56.000]  大家記得飯盒遲到的消息
[00:06:56.000 --> 00:06:58.000]  上一分鐘
[00:06:58.000 --> 00:07:00.000]  有些參加者在分享
[00:07:00.000 --> 00:07:02.000]  那些靈修的得著
[00:07:02.000 --> 00:07:04.000]  和上帝親密的關係
[00:07:04.000 --> 00:07:06.000]  但是下一分鐘
[00:07:06.000 --> 00:07:08.000]  一件簡單的事
[00:07:08.000 --> 00:07:10.000]  就足以讓到一些參加者
[00:07:10.000 --> 00:07:12.000]  心裡面怨天尤人
[00:07:12.000 --> 00:07:14.000]  丁姐妹
[00:07:14.000 --> 00:07:16.000]  我們自己會不會有時都是這樣呢
[00:07:16.000 --> 00:07:18.000]  我們會不會一方面
[00:07:18.000 --> 00:07:20.000]  追求屬靈士
[00:07:20.000 --> 00:07:22.000]  我們勤力讀經
[00:07:22.000 --> 00:07:24.000]  我們回來教會聚會
[00:07:24.000 --> 00:07:26.000]  我們聽詩歌 我們聽道
[00:07:26.000 --> 00:07:28.000]  但是另一方面
[00:07:28.000 --> 00:07:30.000]  當我們生活遇上不如意的事
[00:07:30.000 --> 00:07:32.000]  我們很容易
[00:07:32.000 --> 00:07:34.000]  就會怨天尤人
[00:07:34.000 --> 00:07:36.000]  恍恍環境的變化
[00:07:36.000 --> 00:07:38.000]  就足以主宰我們的
[00:07:38.000 --> 00:07:40.000]  喜怒 哀樂
[00:07:40.000 --> 00:07:42.000]  心思 疑念
[00:07:42.000 --> 00:07:44.000]  丁姐妹
[00:07:44.000 --> 00:07:46.000]  其實我們的心就好像一個湖
[00:07:46.000 --> 00:07:48.000]  當遇上
[00:07:48.000 --> 00:07:50.000]  困難不如意的事
[00:07:50.000 --> 00:07:52.000]  有些人心裡面的
[00:07:52.000 --> 00:07:54.000]  這個湖就會好像打風一樣
[00:07:54.000 --> 00:07:56.000]  就是整個湖風起雲湧
[00:07:56.000 --> 00:07:58.000]  水花四川
[00:07:58.000 --> 00:08:00.000]  這些人的心
[00:08:00.000 --> 00:08:02.000]  正正就是被
[00:08:02.000 --> 00:08:04.000]  環境所主宰
[00:08:04.000 --> 00:08:06.000]  很容易對神
[00:08:06.000 --> 00:08:08.000]  對人去發怨言
[00:08:08.000 --> 00:08:10.000]  相反另外有些人
[00:08:10.000 --> 00:08:12.000]  他們遇上難關
[00:08:12.000 --> 00:08:14.000]  心裡面的湖同樣會受影響
[00:08:14.000 --> 00:08:16.000]  但是這些影響
[00:08:16.000 --> 00:08:18.000]  可能只是少少的漣漪
[00:08:18.000 --> 00:08:20.000]  整個的湖面都是平靜
[00:08:20.000 --> 00:08:22.000]  安寧
[00:08:22.000 --> 00:08:24.000]  這些人正正就是對神有信心
[00:08:24.000 --> 00:08:26.000]  確信神掌權
[00:08:26.000 --> 00:08:28.000]  的人
[00:08:28.000 --> 00:08:30.000]  丁姐妹你的心是屬於
[00:08:30.000 --> 00:08:32.000]  前者還是後者呢
[00:08:32.000 --> 00:08:34.000]  當遇到問題的時候
[00:08:34.000 --> 00:08:36.000]  你的心是會馬上打風
[00:08:36.000 --> 00:08:38.000]  還是
[00:08:38.000 --> 00:08:40.000]  只是出現少少的漣漪呢
[00:08:40.000 --> 00:08:42.000]  你又會不會
[00:08:42.000 --> 00:08:44.000]  渴望經歷後者那種
[00:08:44.000 --> 00:08:46.000]  在神裡面真正的
[00:08:46.000 --> 00:08:48.000]  平靜和安穩呢
[00:08:48.000 --> 00:08:50.000]  今天的經文
[00:08:50.000 --> 00:08:52.000]  以色列人的經歷
[00:08:52.000 --> 00:08:54.000]  給我們看到
[00:08:54.000 --> 00:08:56.000]  原來即使親身
[00:08:56.000 --> 00:08:58.000]  經歷過神的救助
[00:08:58.000 --> 00:09:00.000]  神的供應
[00:09:00.000 --> 00:09:02.000]  甚至是屬靈的高峰
[00:09:02.000 --> 00:09:04.000]  也不代表我們對神
[00:09:04.000 --> 00:09:06.000]  一定能夠保持
[00:09:06.000 --> 00:09:08.000]  很大的信心
[00:09:08.000 --> 00:09:10.000]  以色列人這裡發怨言
[00:09:10.000 --> 00:09:12.000]  的舉動提醒我們
[00:09:12.000 --> 00:09:14.000]  其實神每一次對我們的
[00:09:14.000 --> 00:09:16.000]  救助每一次的供應
[00:09:16.000 --> 00:09:18.000]  不是要為我們解決
[00:09:18.000 --> 00:09:20.000]  生命的問題那麼簡單
[00:09:20.000 --> 00:09:22.000]  而是每一次
[00:09:22.000 --> 00:09:24.000]  都是幫助我們
[00:09:24.000 --> 00:09:26.000]  建立對他的信心
[00:09:26.000 --> 00:09:28.000]  幫助我們確信
[00:09:28.000 --> 00:09:30.000]  他是掌權的神
[00:09:30.000 --> 00:09:32.000]  只有當我們對
[00:09:32.000 --> 00:09:34.000]  神的信心一點一滴
[00:09:34.000 --> 00:09:36.000]  去累積
[00:09:36.000 --> 00:09:38.000]  我們心裡面這個湖才能夠
[00:09:38.000 --> 00:09:40.000]  在有事的時候
[00:09:40.000 --> 00:09:42.000]  仍然的平靜安穩
[00:09:42.000 --> 00:09:44.000]  我們才能夠去
[00:09:44.000 --> 00:09:46.000]  解除以色列人那種
[00:09:46.000 --> 00:09:48.000]  發怨言的壞習慣
[00:09:48.000 --> 00:09:50.000]  頂姐妹
[00:09:50.000 --> 00:09:52.000]  你現在心裡面那個湖
[00:09:52.000 --> 00:09:54.000]  到底是一個整天打風的湖
[00:09:54.000 --> 00:09:56.000]  還是一個
[00:09:56.000 --> 00:09:58.000]  平靜安穩的湖呢
[00:09:58.000 --> 00:10:00.000]  在經文一至三節
[00:10:00.000 --> 00:10:02.000]  記載這個背景
[00:10:02.000 --> 00:10:04.000]  之後去到第四節
[00:10:04.000 --> 00:10:06.000]  就記載
[00:10:06.000 --> 00:10:08.000]  摩西聽到他們
[00:10:08.000 --> 00:10:10.000]  怨言之後的反應
[00:10:10.000 --> 00:10:12.000]  摩西的舉動
[00:10:12.000 --> 00:10:14.000]  都能夠讓我們有所去學習
[00:10:14.000 --> 00:10:16.000]  在第四節
[00:10:16.000 --> 00:10:18.000]  摩西去呼求問神
[00:10:18.000 --> 00:10:20.000]  我應該怎樣去
[00:10:20.000 --> 00:10:22.000]  對待這些百姓呢
[00:10:22.000 --> 00:10:24.000]  他們差點就要拿石頭去扔我
[00:10:24.000 --> 00:10:26.000]  只看這一句
[00:10:26.000 --> 00:10:28.000]  我們已經感受到
[00:10:28.000 --> 00:10:30.000]  以色列人那種的怨氣
[00:10:30.000 --> 00:10:32.000]  是有多大
[00:10:32.000 --> 00:10:34.000]  原來以色列人發怨言
[00:10:34.000 --> 00:10:36.000]  不只是發下怒鬚那麼簡單
[00:10:36.000 --> 00:10:38.000]  他們是民怨沸騰
[00:10:38.000 --> 00:10:40.000]  而且快要去到一個頂點
[00:10:40.000 --> 00:10:42.000]  去到一個地步是摩西覺得
[00:10:42.000 --> 00:10:44.000]  危在旦夕
[00:10:44.000 --> 00:10:46.000]  不過這裡我們退下一步
[00:10:46.000 --> 00:10:48.000]  問一問
[00:10:48.000 --> 00:10:50.000]  為甚麼摩西要這麼擔心
[00:10:50.000 --> 00:10:52.000]  以色列人會對自己不利呢
[00:10:52.000 --> 00:10:54.000]  我們看回第三節
[00:10:54.000 --> 00:10:56.000]  原來以色列人
[00:10:56.000 --> 00:10:58.000]  不是向神
[00:10:58.000 --> 00:11:00.000]  直接發怨言
[00:11:00.000 --> 00:11:02.000]  他是將矛頭指向摩西
[00:11:02.000 --> 00:11:04.000]  以色列人是對摩西說
[00:11:04.000 --> 00:11:06.000]  你
[00:11:06.000 --> 00:11:08.000]  為甚麼要將我們從埃及領出來
[00:11:08.000 --> 00:11:10.000]  弄到我們渴死
[00:11:10.000 --> 00:11:12.000]  如果我們心水清
[00:11:12.000 --> 00:11:14.000]  其實是不是摩西帶領
[00:11:14.000 --> 00:11:16.000]  以色列人出埃及呢
[00:11:16.000 --> 00:11:18.000]  答案是是
[00:11:18.000 --> 00:11:20.000]  不過又不是
[00:11:20.000 --> 00:11:22.000]  確實摩西在整件事裡面
[00:11:22.000 --> 00:11:24.000]  很有他的角色
[00:11:24.000 --> 00:11:26.000]  但是整件事是
[00:11:26.000 --> 00:11:28.000]  神本身藉著摩西
[00:11:28.000 --> 00:11:30.000]  去帶領以色列人出埃及
[00:11:30.000 --> 00:11:32.000]  大家可能也是有印象
[00:11:32.000 --> 00:11:34.000]  在出埃及的25章
[00:11:34.000 --> 00:11:36.000]  過完紅海之後有一篇摩西之歌
[00:11:36.000 --> 00:11:38.000]  那時候
[00:11:38.000 --> 00:11:40.000]  以色列人也是一起唱的
[00:11:40.000 --> 00:11:42.000]  整篇摩西之歌就是讚美神
[00:11:42.000 --> 00:11:44.000]  帶領以色列人穿過紅海
[00:11:44.000 --> 00:11:46.000]  脫離埃及軍隊的追殺
[00:11:46.000 --> 00:11:48.000]  所以以色列人不會不知道
[00:11:48.000 --> 00:11:50.000]  整件事背後
[00:11:50.000 --> 00:11:52.000]  是神在掌權
[00:11:52.000 --> 00:11:54.000]  但是當問題
[00:11:54.000 --> 00:11:56.000]  出現的時候
[00:11:56.000 --> 00:11:58.000]  其實可能我們很容易
[00:11:58.000 --> 00:12:00.000]  就像這幫以色列人那樣
[00:12:00.000 --> 00:12:02.000]  不管三七二十一
[00:12:02.000 --> 00:12:04.000]  我們馬上找人問責
[00:12:04.000 --> 00:12:06.000]  特別是當神你是看不到的
[00:12:06.000 --> 00:12:08.000]  而摩西就活生生站在你面前
[00:12:08.000 --> 00:12:10.000]  所以摩西
[00:12:10.000 --> 00:12:12.000]  在這樣的環境之下被人算帳
[00:12:12.000 --> 00:12:14.000]  以色列人要水
[00:12:14.000 --> 00:12:16.000]  沒有水
[00:12:16.000 --> 00:12:18.000]  摩西就被人算帳
[00:12:18.000 --> 00:12:20.000]  丁子妹如果你是摩西
[00:12:20.000 --> 00:12:22.000]  面對一幫對你
[00:12:22.000 --> 00:12:24.000]  充滿怒氣的以色列人
[00:12:24.000 --> 00:12:26.000]  你會有什麼反應呢
[00:12:26.000 --> 00:12:28.000]  如果比起是我
[00:12:28.000 --> 00:12:30.000]  第一個反應可能心想
[00:12:30.000 --> 00:12:32.000]  我自己都很無辜
[00:12:32.000 --> 00:12:34.000]  明明帶你們出埃及那是神
[00:12:34.000 --> 00:12:36.000]  只是指示做事
[00:12:36.000 --> 00:12:38.000]  你們要找悔氣不要找我
[00:12:38.000 --> 00:12:40.000]  你還要拿石頭扔我
[00:12:40.000 --> 00:12:42.000]  丁子妹你有沒有
[00:12:42.000 --> 00:12:44.000]  試過像摩西那樣的經歷呢
[00:12:44.000 --> 00:12:46.000]  你用心地去服侍
[00:12:46.000 --> 00:12:48.000]  去服侍身邊的人
[00:12:48.000 --> 00:12:50.000]  去施風
[00:12:50.000 --> 00:12:52.000]  但是有些時候
[00:12:52.000 --> 00:12:54.000]  當你做的事出了一些問題
[00:12:54.000 --> 00:12:56.000]  出了一些亂子
[00:12:56.000 --> 00:12:58.000]  你就慢慢聽到身邊有不同的聲音
[00:12:58.000 --> 00:13:00.000]  有不同的說話
[00:13:00.000 --> 00:13:02.000]  甚至是一些對你發出的怨言
[00:13:04.000 --> 00:13:06.000]  我記得自己小時候
[00:13:06.000 --> 00:13:08.000]  就試過這樣的經歷
[00:13:08.000 --> 00:13:10.000]  試完的時候我是初中生
[00:13:10.000 --> 00:13:12.000]  就是一個很小的年紀
[00:13:12.000 --> 00:13:14.000]  我正在上我的舞會
[00:13:14.000 --> 00:13:16.000]  舞會當時應該是
[00:13:16.000 --> 00:13:18.000]  唐慶還是洗禮之類
[00:13:18.000 --> 00:13:20.000]  有些佈置要做
[00:13:20.000 --> 00:13:22.000]  有人邀請我負責用發泡膠
[00:13:22.000 --> 00:13:24.000]  寫一些不同的中文字出來
[00:13:24.000 --> 00:13:26.000]  再加一些閃粉
[00:13:26.000 --> 00:13:28.000]  弄得很喜慶就掛起來
[00:13:28.000 --> 00:13:30.000]  我還記得那時候
[00:13:30.000 --> 00:13:32.000]  特意找了一天在教會樓
[00:13:32.000 --> 00:13:34.000]  做好所有要做的東西
[00:13:34.000 --> 00:13:38.000]  直到之後有一天
[00:13:38.000 --> 00:13:40.000]  有位弟兄跟我傳述
[00:13:40.000 --> 00:13:42.000]  他聽到教會有另外一個人
[00:13:42.000 --> 00:13:44.000]  看到我做的發泡膠
[00:13:44.000 --> 00:13:46.000]  中文字的時候就說了一句
[00:13:46.000 --> 00:13:48.000]  這字是誰做的
[00:13:48.000 --> 00:13:50.000]  這麼噁心的垃圾
[00:13:50.000 --> 00:13:52.000]  真的是這樣的字眼
[00:13:52.000 --> 00:13:54.000]  當時我聽到我弟兄跟我
[00:13:54.000 --> 00:13:56.000]  傳述這句話我就馬上很不開心
[00:13:56.000 --> 00:13:58.000]  當然傳導人知道這件事
[00:13:58.000 --> 00:14:00.000]  都過來關心我
[00:14:02.000 --> 00:14:04.000]  弟兄姐妹不知道你有沒有
[00:14:04.000 --> 00:14:06.000]  試過這樣的經歷呢
[00:14:06.000 --> 00:14:08.000]  用心的服侍
[00:14:08.000 --> 00:14:10.000]  卻是被人怨言相待
[00:14:10.000 --> 00:14:14.000]  今日經文摩西聽到
[00:14:14.000 --> 00:14:16.000]  怨言的反應
[00:14:16.000 --> 00:14:18.000]  對我們是很大的提醒
[00:14:18.000 --> 00:14:20.000]  摩西聽到怨言
[00:14:20.000 --> 00:14:22.000]  他不是忙著反駁
[00:14:22.000 --> 00:14:24.000]  也不是當對方發噁風
[00:14:24.000 --> 00:14:28.000]  更加不是發脾氣
[00:14:28.000 --> 00:14:30.000]  摩西做的
[00:14:30.000 --> 00:14:32.000]  根據經文講是去呼求神
[00:14:32.000 --> 00:14:36.000]  摩西這樣做是因為他很清楚
[00:14:36.000 --> 00:14:38.000]  帶領以色列人出埃及的
[00:14:38.000 --> 00:14:40.000]  是神自己
[00:14:40.000 --> 00:14:42.000]  摩西在整件事裡面
[00:14:42.000 --> 00:14:44.000]  當然有參與
[00:14:44.000 --> 00:14:46.000]  但他知道自己只是神的同工
[00:14:46.000 --> 00:14:48.000]  他沒有勸賓奪主
[00:14:48.000 --> 00:14:52.000]  所以雖然以色列人的怨言矛頭
[00:14:52.000 --> 00:14:54.000]  是指向摩西自己
[00:14:54.000 --> 00:14:56.000]  但摩西沒有因為這樣
[00:14:56.000 --> 00:14:58.000]  把整件事
[00:14:58.000 --> 00:15:00.000]  降低到以色列人的水平
[00:15:00.000 --> 00:15:02.000]  用血氣的方式去應對
[00:15:02.000 --> 00:15:04.000]  相反他把整件事
[00:15:04.000 --> 00:15:06.000]  提升到屬靈的層面
[00:15:06.000 --> 00:15:08.000]  摩西向神去呼求
[00:15:08.000 --> 00:15:10.000]  把事情擺明
[00:15:10.000 --> 00:15:12.000]  陳明在神的面前
[00:15:12.000 --> 00:15:16.000]  頂姐妹不知如果給了是你
[00:15:16.000 --> 00:15:18.000]  你會不會很容易因為
[00:15:18.000 --> 00:15:20.000]  一個人的一句說話
[00:15:20.000 --> 00:15:22.000]  一句怨言
[00:15:22.000 --> 00:15:24.000]  你就會很介懷
[00:15:24.000 --> 00:15:26.000]  入心入面就很激心
[00:15:26.000 --> 00:15:28.000]  覺得人家為什麼要攻擊你
[00:15:28.000 --> 00:15:32.000]  頂姐妹這個正正就是
[00:15:32.000 --> 00:15:34.000]  我們學習摩西的地方
