
[00:00:00.000 --> 00:00:02.140]  同樣是在聆聽主的說話
[00:11:03.700 --> 00:11:11.380]  並高亞伯米亞拉人沙法的兒子以利沙作先知接續你
[00:11:11.380 --> 00:11:17.540]  將來躲避哈舌之刀的,必被耶和華所殺
[00:11:17.540 --> 00:11:22.660]  躲避耶和華之刀的,必被以利沙所殺
[00:11:22.660 --> 00:11:26.900]  但我在以色列人中為自己留下七千人
[00:11:26.900 --> 00:11:31.860]  是未曾向巴力屈膝的,未曾與巴力親嘴的
[00:11:31.860 --> 00:11:38.260]  十九節,於是以利亞離開那裏走了
[00:11:38.260 --> 00:11:42.500]  遇見沙法的兒子以利沙耕地
[00:11:42.500 --> 00:11:48.260]  在他前後有十二對牛,自己趕著第十二對
[00:11:48.260 --> 00:11:53.780]  以利亞到他那裏去,將自己的外衣搭在他身上
[00:11:53.780 --> 00:11:58.500]  以利沙就離開牛,跑到以利亞那裏
[00:11:58.500 --> 00:12:05.940]  說:求你容我先與父母親嘴,然後我便跟隨你
[00:12:05.940 --> 00:12:11.940]  以利亞對他說:你回去吧,我向你做了什麼呢?
[00:12:11.940 --> 00:12:18.900]  以利沙就離開他回去,宰了一對牛,用兔牛的器具煮肉吸吻吃
[00:12:18.900 --> 00:12:24.740]  隨後便起身跟隨以利亞服侍他
[00:12:24.740 --> 00:12:29.380]  這段聖經是解釋我們今天第二章的背景
[00:12:29.380 --> 00:12:32.180]  也是一個很重要的背景
[00:12:32.180 --> 00:12:40.660]  談論到上帝當以利亞這位先知躲避在一個洞穴的時候
[00:12:40.660 --> 00:12:46.580]  他在那裏發了牢騷的時候
[00:12:46.580 --> 00:12:53.380]  覺得全世界都沒有再有人好像比我以利亞更加虔誠去敬拜上帝
[00:12:53.380 --> 00:12:56.340]  服侍上帝的時候
[00:12:56.340 --> 00:13:01.140]  他聲稱自己是非常熱心的一個信徒
[00:13:01.140 --> 00:13:04.180]  沒有人能及我的時候
[00:13:04.180 --> 00:13:09.700]  上帝在這個時候竟然向他發出一個這樣的指示
[00:13:09.700 --> 00:13:12.260]  這個指示分為三部份
[00:13:12.260 --> 00:13:14.180]  第一部份是十五節
[00:13:14.180 --> 00:13:19.060]  你回去抗野的大馬士革地區
[00:13:19.060 --> 00:13:24.660]  在那裏要高立一個外邦的王
[00:13:24.660 --> 00:13:26.020]  阿蘭王
[00:13:26.020 --> 00:13:29.060]  這個人是誰?哈舌
[00:13:29.060 --> 00:13:37.220]  要高立一個外邦人去做一個外邦世界的君王
[00:13:37.220 --> 00:13:41.300]  如果先知就會說關我什麼事?
[00:13:41.300 --> 00:13:43.300]  外國人是關我什麼事?
[00:13:43.300 --> 00:13:45.860]  我關心的是我們以色列的事
[00:13:45.860 --> 00:13:49.220]  怎會關心外國人的事?
[00:13:49.220 --> 00:13:51.300]  把這個放在你的腦海裏面
[00:13:51.300 --> 00:13:59.620]  第二,要阿臣叫他去高靈士的孫子爺護作以色列王
[00:13:59.620 --> 00:14:04.580]  剛才我講過當時是一個分裂王國時期
[00:14:04.580 --> 00:14:08.660]  分開北國、以色列、南國、猶大
[00:14:08.660 --> 00:14:12.580]  既然以利亞是北國先知
[00:14:12.580 --> 00:14:16.580]  所以他要去北國立北國王
[00:14:16.580 --> 00:14:19.540]  順理成章應該
[00:14:19.540 --> 00:14:23.780]  換句話說,這是新的王朝的開始
[00:14:23.780 --> 00:14:26.340]  前朝是誰?
[00:14:26.340 --> 00:14:30.660]  如果大家讀第十七章開始
[00:14:30.660 --> 00:14:33.780]  你會知道有一個君王叫阿哈王
[00:14:33.780 --> 00:14:36.340]  他有個老婆,叫夜洗別
[00:14:36.340 --> 00:14:42.740]  老公婆都是很冷血的人
[00:14:42.740 --> 00:14:46.580]  很任性的人,喜歡怎樣做就怎樣做
[00:14:46.580 --> 00:14:51.700]  現在原來上帝要結束這個王朝,要立一身
[00:14:51.700 --> 00:15:02.580]  第三,要阿臣叫他去高立一個亞伯米拉人約沙的兒子以利沙
[00:15:02.580 --> 00:15:06.420]  接族利作先知
[00:15:06.420 --> 00:15:11.780]  當我們看這三個上帝的指示時有一個層次
[00:15:11.780 --> 00:15:13.060]  什麼層次?
[00:15:13.060 --> 00:15:22.420]  由不關我的事,到關我的國家的事,到關我的事
[00:15:22.420 --> 00:15:33.940]  如果我們仔細看這發展時,耶和華臣剛剛在洞裏發牢騷
[00:15:33.940 --> 00:15:39.300]  上帝沒有一個人像我時,應該上帝更大大使用我才好
[00:15:39.300 --> 00:15:45.460]  為什麼要我做一些不關我的事,關我國家的事
[00:15:45.460 --> 00:15:51.860]  以及要我埋單的事呢?
[00:15:51.860 --> 00:15:56.980]  而且在圓聞聖經第十九章,耶和華臣對他講的時候
[00:15:56.980 --> 00:16:05.940]  是刻意有把聲音,而這把聲音是一把輕柔的聲音來向他講
[00:16:05.940 --> 00:16:14.260]  簡單來說,以利亞只是處在他靈性上的一個矛盾點
[00:16:14.260 --> 00:16:18.980]  卡住了在那裏,以為自己是最虔誠的一個
[00:16:18.980 --> 00:16:30.500]  上帝沒有不但譴責他,以為自己是最虔誠的人的錯誤觀念
[00:16:30.500 --> 00:16:34.980]  輕聲叫他做其他的事情
[00:16:34.980 --> 00:16:42.020]  上帝在這個時候可以說是在幫助以利亞打破一些東西
[00:16:42.020 --> 00:16:44.580]  打破些什麼呢?
[00:16:44.580 --> 00:16:47.140]  這就是這段聖經的背景
[00:16:47.140 --> 00:16:56.100]  當我們去明白到這個背景的時候,我們就會問一個很重要的問題
[00:16:56.100 --> 00:16:59.940]  以利亞是怎樣回應的?
[00:16:59.940 --> 00:17:07.620]  當有些事情向你啟示了之後,第一件事去問
[00:17:07.620 --> 00:17:13.380]  你應該有些什麼回應?怎樣去回應?
[00:17:13.380 --> 00:17:19.140]  這是問自己的問題,不是去問上帝你接下來會怎樣
[00:17:19.140 --> 00:17:23.620]  上帝你為什麼這樣決定?
[00:17:23.620 --> 00:17:28.740]  但這個以利亞在這一刻有沒有這樣去想呢?
[00:17:28.740 --> 00:17:34.500]  我相信上帝其中一樣最重要打破他的就是
[00:17:34.500 --> 00:17:40.260]  以利亞你不是在一個正確的侍奉心態當中
[00:17:40.260 --> 00:17:47.940]  我要的不是熱心,我要的是你相信我的心
[00:17:47.940 --> 00:17:53.060]  很多時候我以為侍奉,或者在工作上見證上帝
[00:17:53.060 --> 00:18:02.020]  我要抓住哪些人來搖住他,一定要抓住他,不信就不准走,這種心態
[00:18:02.020 --> 00:18:09.060]  死前難打,我自己以前初初信主,在香港的時候有一班信徒
[00:18:09.060 --> 00:18:11.620]  你最好不要讓他知道你家裡的電話
[00:18:11.620 --> 00:18:16.740]  知道之後你到處都沒有空,因為他經常打來追來
[00:18:16.740 --> 00:18:20.580]  你回不回教會?我又有什麼活動你來不來?
[00:18:20.580 --> 00:18:28.260]  差不多好像你來捧場一樣的心態,很熱心
[00:18:28.260 --> 00:18:33.380]  但我看不到他對我的靈魂有關心
[00:18:33.380 --> 00:18:38.500]  他關心的是教會的聚會有沒有人去參加
[00:18:38.500 --> 00:18:43.620]  做得夠不夠燦爛?夠不夠我輝煌?
[00:18:43.620 --> 00:18:46.820]  以利亞的心態都是一樣
[00:18:46.820 --> 00:18:50.020]  因為他之前的侍奉就是救了輝煌
[00:18:50.020 --> 00:18:57.700]  當他在山上跟巴力先知鬥法的時候贏了
[00:18:57.700 --> 00:19:01.540]  他以為用這種就是正確的侍奉方法
[00:19:01.540 --> 00:19:09.220]  上帝卻不要熱心,要的真正侍奉的人是信心
[00:19:09.220 --> 00:19:18.180]  因此耶和華神是刻意設計這個結局,你要做最後三件事
[00:19:18.180 --> 00:19:24.580]  做一些不關你有什麼事的事,只是我要做的事
[00:19:24.580 --> 00:19:28.420]  做一些北角要改朝換代的事
[00:19:28.420 --> 00:19:33.540]  北角的確是腐爛,但相當沒有離開
[00:19:33.540 --> 00:19:38.660]  但是你肯不肯去做?
[00:19:38.660 --> 00:19:44.420]  當然肯,他曾經害過我的阿哈王和耶穌基督
[00:19:44.420 --> 00:19:47.620]  我多想他死,是不是?
[00:19:47.620 --> 00:19:51.460]  如果他這樣想的時候,最後的問題就是
[00:19:51.460 --> 00:19:55.300]  那不用你做了,找帝國去做
[00:19:55.300 --> 00:20:01.700]  你會覺得上帝,你是不是開玩笑?
[00:20:01.700 --> 00:20:05.540]  當我們看回這段聖經的時候
[00:20:05.540 --> 00:20:11.940]  以利亞處於一個這樣的局面之下
[00:20:11.940 --> 00:20:18.340]  他帶著這種心情去完成他餘下的功夫
[00:20:18.340 --> 00:20:22.180]  我刻意不說他接下來怎樣做
[00:20:22.180 --> 00:20:31.140]  從第20章到第21章,到列王紀下的時候的第一章
[00:20:31.140 --> 00:20:38.180]  你就會發現到,這位以利亞根本沒有心按照上帝的功夫去做事
[00:20:38.180 --> 00:20:42.980]  反而他在做的過程當中,得過且過
[00:20:42.980 --> 00:20:47.780]  這就是今天我們去看的聖經內容
[00:20:47.780 --> 00:20:51.620]  如果我們特別留意三字經文
[00:20:51.620 --> 00:20:58.020]  在第2節、第4節和第6節的時候
[00:20:58.020 --> 00:21:00.580]  我們會不約而同地發現到
[00:21:00.580 --> 00:21:10.820]  這位先知以利亞,其實根本其中一件事他只肯去做的
[00:21:10.820 --> 00:21:15.940]  就是按照上帝呼召一個接觸他的人,叫以利沙
[00:21:15.940 --> 00:21:19.780]  就在我們剛剛讀過的第19章那裡有說的
[00:21:19.780 --> 00:21:23.620]  不過如果我們仔細去看第19章的時候
[00:21:23.620 --> 00:21:26.180]  他怎樣呼召呢?
[00:21:26.180 --> 00:21:30.020]  第19節我們看一下
[00:21:30.020 --> 00:21:36.420]  當他真的接受了上帝這個訊息之後
[00:21:36.420 --> 00:21:40.260]  他接不接受上帝服在上帝裡面呢?
[00:21:40.260 --> 00:21:41.540]  這是另一個問題
[00:21:41.540 --> 00:21:44.100]  接受了這個訊息之後
[00:21:44.100 --> 00:21:47.940]  他的侍奉心態就顯露出來了
[00:21:47.940 --> 00:21:55.620]  他有去離開那個地方,跟著走到去以利沙的地方
[00:21:55.620 --> 00:21:59.460]  第19節說他離開那裡
[00:21:59.460 --> 00:22:02.020]  即是和耶和華神接受這個訊息之後
[00:22:02.020 --> 00:22:10.980]  就走去遇見沙法兒子以利沙在那裡耕田
[00:22:10.980 --> 00:22:17.380]  他見到他當時拖著一隻十二頭牛在那裡
[00:22:17.380 --> 00:22:21.220]  作為耕田的意義
[00:22:21.220 --> 00:22:26.340]  他是駕馭著第十二頭牛在那裡爬地的時候
[00:22:26.340 --> 00:22:28.900]  以利沙走到那裡
[00:22:28.900 --> 00:22:31.460]  大家請留意一個行為
[00:22:31.460 --> 00:22:36.580]  他是將自己的外衣搭在他身上
[00:22:36.580 --> 00:22:44.260]  在色經上說,搭在誰身上是一個很含糊的陳述
[00:22:44.260 --> 00:22:53.220]  這個"他"是指以利沙還是以利亞呢?
[00:22:53.220 --> 00:22:57.060]  讓我用兩個角度去看他的態度
[00:22:57.060 --> 00:23:03.460]  如果他是搭衣服在以利沙身上
[00:23:03.460 --> 00:23:07.300]  我們的解釋就是說
[00:23:07.300 --> 00:23:13.700]  他將一個授權放在以利沙身上
[00:23:13.700 --> 00:23:21.380]  他在古今東文化裡有一個行為叫做
[00:23:21.380 --> 00:23:25.220]  "Patronage and Clientage"
[00:23:25.220 --> 00:23:29.060]  即是資助人和被資助人的關係
[00:23:29.060 --> 00:23:31.620]  我將一些東西搭在你身上
[00:23:31.620 --> 00:23:38.020]  即是我給你機會在我的任下的意思
[00:23:38.020 --> 00:23:40.580]  你不需要太神化他這件衣服
[00:23:40.580 --> 00:23:49.540]  這個行為是否真的當他是徒弟那樣招呼呢?
[00:23:49.540 --> 00:23:52.100]  我們看一下
[00:23:52.100 --> 00:23:54.660]  他是不是真的當以利沙是他的徒弟
[00:23:54.660 --> 00:23:57.220]  想委任他、高立他呢?
[00:23:57.220 --> 00:23:59.780]  從經文繼續發展的裡面
[00:23:59.780 --> 00:24:04.900]  他搭了一句說話在第20節最後那裡
[00:24:04.900 --> 00:24:08.740]  當以利沙離開牛群
[00:24:08.740 --> 00:24:10.660]  跑到以地亞裡面
[00:24:10.660 --> 00:24:13.860]  "容我和父母親嘴之後我來跟隨你"
[00:24:13.860 --> 00:24:16.420]  他的回應是
[00:24:16.420 --> 00:24:18.980]  "你去吧!"
[00:24:18.980 --> 00:24:20.260]  這是原文翻譯
[00:24:20.260 --> 00:24:22.820]  "你去吧!我和你做了些什麼?"
[00:24:22.820 --> 00:24:25.380]  "我做了些什麼在你身上?"
[00:24:25.380 --> 00:24:30.500]  所以這個解釋引致我們有另一個詮釋
[00:24:30.500 --> 00:24:35.620]  搭那件衣服是在他自己的身上
[00:24:35.620 --> 00:24:41.380]  還是在他自己身上是以利亞自己身上呢?
[00:24:41.380 --> 00:24:43.300]  那你就要想一下什麼人
[00:24:43.300 --> 00:24:49.460]  會搭著那件衣服在自己的身上
[00:24:49.460 --> 00:24:52.020]  懶懶閒沒事做
[00:24:52.020 --> 00:24:54.820]  悠悠蕩蕩的人就搭著那件衣服
[00:24:54.820 --> 00:24:58.420]  什麼人搭著那件衣服在自己身上?
[00:24:58.420 --> 00:25:00.980]  我是很有經驗的
[00:25:00.980 --> 00:25:04.020]  在香港上班的人都會知道的
[00:25:04.020 --> 00:25:07.860]  上班要穿西裝的
[00:25:07.860 --> 00:25:10.420]  收了工
[00:25:10.420 --> 00:25:16.820]  搭完衣服在肩膀下樓下搭電梯走
[00:25:16.820 --> 00:25:20.420]  究竟搭在哪個人身上呢?
[00:25:20.420 --> 00:25:23.220]  很多藝館都覺得搭在以利亞身上
[00:25:23.220 --> 00:25:25.780]  是交了權柄給他們
[00:25:25.780 --> 00:25:28.340]  但如果他真的這樣做的話
[00:25:28.340 --> 00:25:32.180]  那句話根本是愛理不理
[00:25:32.180 --> 00:25:36.020]  以利亞對他父母的尊重
[00:25:36.020 --> 00:25:46.020]  他預備跟從明仙之以利亞去侍奉的時候
[00:25:46.020 --> 00:25:47.540]  他都跟父母道別
[00:25:47.540 --> 00:25:51.140]  竟然這個仙之或者高抹他
[00:25:51.140 --> 00:25:55.220]  或者說做他師父的愛理不理
[00:25:55.220 --> 00:25:58.420]  那你就去吧
[00:25:58.420 --> 00:26:00.980]  我做了什麼在你身上?
[00:26:00.980 --> 00:26:04.980]  因為這個記載
[00:26:04.980 --> 00:26:08.260]  就引致我們今天看的第二章
[00:26:08.260 --> 00:26:09.700]  他一連串的表現
[00:26:09.700 --> 00:26:11.540]  我們就能夠更準確拿捏
[00:26:11.540 --> 00:26:13.060]  不過我還沒跳進去
[00:26:13.060 --> 00:26:15.540]  看完最後的第21節
[00:26:15.540 --> 00:26:17.620]  第19章就是第21節說
[00:26:17.620 --> 00:26:24.020]  以利亞離開了他的父母
[00:26:24.020 --> 00:26:31.700]  然後將他原本耕田的牛宰了
[00:26:31.700 --> 00:26:36.820]  然後用來箍住那對牛的器具
[00:26:36.820 --> 00:26:39.380]  那對牛要一起拉牌
[00:26:39.380 --> 00:26:41.940]  那個工具是用木做的
[00:26:41.940 --> 00:26:44.500]  那個木牌 木泥
[00:26:44.500 --> 00:26:48.340]  他竟然拿來當柴燒
[00:26:48.340 --> 00:26:50.900]  然後煮食
[00:26:50.900 --> 00:26:52.820]  煮了那兩隻牛
