
[00:00:00.000 --> 00:00:02.000]  提醒小妹願你們平安
[00:04:23.400 --> 00:04:24.400]  跟他說
[00:04:24.400 --> 00:04:25.400]  不用怕
[00:04:25.400 --> 00:04:26.400]  只管說
[00:04:26.400 --> 00:04:29.400]  這個不是說保羅害怕
[00:04:29.400 --> 00:04:31.400]  而是覺得他說得好
[00:04:31.400 --> 00:04:32.400]  在鼓勵他
[00:04:32.400 --> 00:04:34.400]  也告訴保羅
[00:04:34.400 --> 00:04:37.400]  他會和保羅同在
[00:04:37.400 --> 00:04:38.400]  後來
[00:04:38.400 --> 00:04:42.400]  保羅在耶福所放膽講道
[00:04:42.400 --> 00:04:43.400]  在邁尼都
[00:04:43.400 --> 00:04:45.400]  他告訴同胞
[00:04:45.400 --> 00:04:48.400]  聖靈催迫他去耶路撒冷
[00:04:48.400 --> 00:04:50.400]  雖然知道那裡有危險
[00:04:50.400 --> 00:04:52.400]  也不會以性命為念
[00:04:52.400 --> 00:04:56.400]  去完成他所領受的職份
[00:04:56.400 --> 00:04:57.400]  之後
[00:04:57.400 --> 00:04:59.400]  去到多尼瑪
[00:04:59.400 --> 00:05:01.400]  他告訴一群同胞
[00:05:01.400 --> 00:05:03.400]  為了主耶穌的名
[00:05:03.400 --> 00:05:04.400]  就是死在耶路撒冷
[00:05:04.400 --> 00:05:06.400]  他也願意
[00:05:06.400 --> 00:05:08.400]  由此可見
[00:05:08.400 --> 00:05:12.400]  保羅絕對不是一個膽量不夠的人
[00:05:12.400 --> 00:05:13.400]  但是
[00:05:13.400 --> 00:05:17.400]  為什麼主耶穌說要他壯起膽來呢?
[00:05:17.400 --> 00:05:21.400]  今天的正道就是懷疑著這個問題
[00:05:21.400 --> 00:05:22.400]  經文所記載的
[00:05:22.400 --> 00:05:28.400]  是發生在耶路撒冷和凱撒尼亞
[00:05:28.400 --> 00:05:30.400]  我將今天的經文分為三段
[00:05:30.400 --> 00:05:31.400]  第一
[00:05:31.400 --> 00:05:35.400]  為什麼說保羅膽怯?
[00:05:35.400 --> 00:05:36.400]  第二
[00:05:36.400 --> 00:05:39.400]  耶穌如何提醒保羅?
[00:05:39.400 --> 00:05:40.400]  第三
[00:05:40.400 --> 00:05:42.400]  聖靈如何幫助保羅?
[00:05:42.400 --> 00:05:44.400]  讓我們一起禱告
[00:06:05.400 --> 00:06:08.400]  讓我們先從今天訊息的第一部分
[00:06:08.400 --> 00:06:09.400]  去看看
[00:06:09.400 --> 00:06:15.400]  為什麼會說保羅膽怯?
[00:06:15.400 --> 00:06:17.400]  讓我們一起讀
[00:06:36.400 --> 00:06:38.400]  今天的經文主要記載
[00:06:38.400 --> 00:06:42.400]  保羅回到耶路撒冷後的受審
[00:06:42.400 --> 00:06:45.400]  為什麼保羅會受審呢?
[00:06:45.400 --> 00:06:48.400]  在這段經文之前說到
[00:06:48.400 --> 00:06:52.400]  保羅在以弗所回到耶路撒冷之後
[00:06:52.400 --> 00:06:53.400]  在聖殿裡
[00:06:53.400 --> 00:06:54.400]  受審時
[00:06:54.400 --> 00:06:56.400]  保羅與耶路撒冷的同胞
[00:06:56.400 --> 00:06:57.400]  是同一群同胞
[00:06:57.400 --> 00:06:58.400]  而耶路撒冷的同胞
[00:06:58.400 --> 00:06:59.400]  是同一群同胞
[00:06:59.400 --> 00:07:00.400]  而耶路撒冷的同胞
[00:07:00.400 --> 00:07:01.400]  是同一群同胞
[00:07:01.400 --> 00:07:02.400]  而耶路撒冷的同胞
[00:07:02.400 --> 00:07:03.400]  是同一群同胞
[00:07:03.400 --> 00:07:05.400]  在聖殿裡
[00:07:05.400 --> 00:07:08.400]  被猶太人抓住
[00:07:08.400 --> 00:07:10.400]  他們不停地打他
[00:07:10.400 --> 00:07:12.400]  甚至想打死他
[00:07:12.400 --> 00:07:13.400]  那時候
[00:07:13.400 --> 00:07:16.400]  羅馬的千夫長救了他出來
[00:07:16.400 --> 00:07:17.400]  後來
[00:07:17.400 --> 00:07:20.400]  保羅得到千夫長的同意
[00:07:20.400 --> 00:07:24.400]  在羅馬兵營裡
[00:07:24.400 --> 00:07:25.400]  告訴猶太人
[00:07:25.400 --> 00:07:28.400]  他信主的經過
[00:07:28.400 --> 00:07:29.400]  還有主耶穌
[00:07:29.400 --> 00:07:32.400]  帶他去外邦人那裡
[00:07:32.400 --> 00:07:34.400]  那裡的猶太人不能夠接受
[00:07:34.400 --> 00:07:36.400]  外邦人去信主
[00:07:36.400 --> 00:07:38.400]  就高聲大喊
[00:07:38.400 --> 00:07:41.400]  要除滅保羅
[00:07:41.400 --> 00:07:44.400]  千夫長將保羅帶到軍營
[00:07:44.400 --> 00:07:46.400]  就想用鞭打他
[00:07:46.400 --> 00:07:47.400]  敲問他
[00:07:47.400 --> 00:07:48.400]  敲問保羅
[00:07:48.400 --> 00:07:49.400]  想知道為什麼猶太人
[00:07:49.400 --> 00:07:52.400]  有這麼大的反應
[00:07:52.400 --> 00:07:54.400]  保羅就告訴千夫長
[00:07:54.400 --> 00:07:57.400]  他有羅馬人的身份
[00:07:57.400 --> 00:07:59.400]  按照羅馬人的法律
[00:07:59.400 --> 00:08:00.400]  不能夠鞭打一個
[00:08:00.400 --> 00:08:02.400]  未定罪的羅馬人
[00:08:02.400 --> 00:08:04.400]  千夫長知道之後
[00:08:04.400 --> 00:08:05.400]  就不敢打保羅
[00:08:05.400 --> 00:08:06.400]  將他解開
[00:08:06.400 --> 00:08:08.400]  在第二天
[00:08:08.400 --> 00:08:09.400]  為了要知道
[00:08:09.400 --> 00:08:11.400]  猶太人控告保羅的原因
[00:08:11.400 --> 00:08:12.400]  就將他帶到
[00:08:12.400 --> 00:08:18.400]  祭司長和猶太工會的人面前
[00:08:18.400 --> 00:08:20.400]  讓我們看看
[00:08:20.400 --> 00:08:21.400]  保羅受傷的過程
[00:08:21.400 --> 00:08:23.400]  請大家繼續讀
[00:08:30.400 --> 00:08:32.400]  保羅面前行事為人
[00:08:32.400 --> 00:08:34.400]  都是憑著清白的良心
[00:08:34.400 --> 00:08:36.400]  直到今天
[00:08:36.400 --> 00:08:37.400]  安大尼亞大祭司
[00:08:37.400 --> 00:08:39.400]  就吩咐旁邊站著的人
[00:08:39.400 --> 00:08:41.400]  打他的罪
[00:08:41.400 --> 00:08:43.400]  這是保羅對他說
[00:08:43.400 --> 00:08:45.400]  你這粉色的牆
[00:08:45.400 --> 00:08:46.400]  神要打你
[00:08:46.400 --> 00:08:49.400]  你坐堂是要按律法審我
[00:08:49.400 --> 00:08:51.400]  你竟違背律法
[00:08:51.400 --> 00:08:53.400]  命令人打我嗎?
[00:08:53.400 --> 00:08:57.400]  保羅首先對那些人說
[00:08:57.400 --> 00:08:58.400]  他行事為人
[00:08:58.400 --> 00:09:01.400]  一直都有一個清白的良心
[00:09:01.400 --> 00:09:03.400]  他還沒開始自己的申訴
[00:09:03.400 --> 00:09:05.400]  安大尼亞大祭司
[00:09:05.400 --> 00:09:07.400]  就吩咐人打他的罪
[00:09:07.400 --> 00:09:11.400]  保羅告訴大祭司
[00:09:11.400 --> 00:09:16.400]  他應該是按律法去審問
[00:09:16.400 --> 00:09:20.400]  但是自己卻違背了律法
[00:09:20.400 --> 00:09:22.400]  命令人打保羅
[00:09:22.400 --> 00:09:26.400]  說明大祭司在這件事上做得不對
[00:09:26.400 --> 00:09:30.400]  但是保羅卻在之前加了兩句說話
[00:09:30.400 --> 00:09:32.400]  你這粉色的牆
[00:09:32.400 --> 00:09:35.400]  神要打你
[00:09:35.400 --> 00:09:37.400]  很多解興家都認為
[00:09:37.400 --> 00:09:40.400]  保羅說這兩句說話
[00:09:40.400 --> 00:09:44.400]  心中有很多怒氣地說出來
[00:09:44.400 --> 00:09:46.400]  粉色的牆
[00:09:46.400 --> 00:09:48.400]  就是說外面好看
[00:09:48.400 --> 00:09:50.400]  裡面很骯髒
[00:09:50.400 --> 00:09:53.400]  是一句論斷的說話
[00:09:53.400 --> 00:09:54.400]  神要打你
[00:09:54.400 --> 00:09:57.400]  是一句詛咒的說話
[00:09:57.400 --> 00:09:59.400]  在約翰福音十八章
[00:09:59.400 --> 00:10:02.400]  主耶穌也遇到差不多的情況
[00:10:02.400 --> 00:10:04.400]  他被大祭司審問的時候
[00:10:04.400 --> 00:10:06.400]  有一個差役
[00:10:06.400 --> 00:10:08.400]  用手杖打他
[00:10:08.400 --> 00:10:09.400]  耶穌說什麼?
[00:10:09.400 --> 00:10:10.400]  就是說
[00:10:10.400 --> 00:10:12.400]  我若說的不是
[00:10:12.400 --> 00:10:14.400]  你可以指正那不是
[00:10:14.400 --> 00:10:16.400]  我若說的是
[00:10:16.400 --> 00:10:19.400]  你為什麼打我呢?
[00:10:19.400 --> 00:10:21.400]  耶穌說了
[00:10:21.400 --> 00:10:23.400]  打他的人不對
[00:10:23.400 --> 00:10:25.400]  但是沒有動腦
[00:10:25.400 --> 00:10:28.400]  論斷或者是周作
[00:10:28.400 --> 00:10:30.400]  如果我們比較
[00:10:30.400 --> 00:10:32.400]  主耶穌和保羅的反應
[00:10:32.400 --> 00:10:34.400]  就會顯出保羅在那時候
[00:10:34.400 --> 00:10:38.400]  有不少的情緒
[00:10:38.400 --> 00:10:39.400]  讓我們繼續讀
[00:10:39.400 --> 00:10:41.400]  站在旁邊的人說
[00:10:41.400 --> 00:10:45.400]  你竟敢辱罵神的大祭司嗎?
[00:10:45.400 --> 00:10:46.400]  保羅說
[00:10:46.400 --> 00:10:47.400]  弟兄們
[00:10:47.400 --> 00:10:49.400]  我不知道他是大祭司
[00:10:49.400 --> 00:10:51.400]  因為經常記著
[00:10:51.400 --> 00:10:55.400]  不可誹謗你百姓的官長
[00:10:55.400 --> 00:10:56.400]  或者
[00:10:56.400 --> 00:10:59.400]  因為保羅離開耶路撒冷一段時間
[00:10:59.400 --> 00:11:03.400]  沒有見過那時候的大祭司亞利亞
[00:11:03.400 --> 00:11:05.400]  但是保羅很清楚
[00:11:05.400 --> 00:11:08.400]  亞利亞是那時候審問他的人
[00:11:08.400 --> 00:11:12.400]  可以吩咐人打他的嘴
[00:11:12.400 --> 00:11:14.400]  這個亞利亞在猶太人中
[00:11:14.400 --> 00:11:18.400]  一定是一個有權柄的人
[00:11:18.400 --> 00:11:23.400]  表面看來好像保羅是在道歉
[00:11:23.400 --> 00:11:24.400]  但其實
[00:11:24.400 --> 00:11:27.400]  他是在諷刺亞利亞
[00:11:27.400 --> 00:11:29.400]  他雖然有大祭司的職份
[00:11:29.400 --> 00:11:32.400]  但是在保羅的眼中
[00:11:32.400 --> 00:11:36.400]  亞利亞不配有這個位份
[00:11:36.400 --> 00:11:38.400]  保羅這個諷刺
[00:11:38.400 --> 00:11:42.400]  也是在發洩他的情緒
[00:11:42.400 --> 00:11:43.400]  繼續讀
[00:11:43.400 --> 00:11:47.400]  保羅看出他們一部分人士殺了該人
[00:11:47.400 --> 00:11:49.400]  一部分是法尼塞人
[00:11:49.400 --> 00:11:51.400]  就在議會中喊著
[00:11:51.400 --> 00:11:52.400]  諸位弟兄
[00:11:52.400 --> 00:11:54.400]  我是法尼塞人
[00:11:54.400 --> 00:11:56.400]  也是法尼塞人的子孫
[00:11:56.400 --> 00:11:58.400]  我現在受審
[00:11:58.400 --> 00:12:02.400]  問是為有關死人復活的漢王
[00:12:02.400 --> 00:12:04.400]  說了這話
[00:12:04.400 --> 00:12:08.400]  法尼塞人和殺了該人爭論起來
[00:12:08.400 --> 00:12:10.400]  會眾分為兩派
[00:12:10.400 --> 00:12:11.400]  因為殺了該人
[00:12:11.400 --> 00:12:13.400]  一方面說沒有復活
[00:12:13.400 --> 00:12:17.400]  另一方面沒有天使和鬼魂
[00:12:17.400 --> 00:12:20.400]  法尼塞人卻承認兩方面都有
[00:12:20.400 --> 00:12:23.400]  接著保羅告訴那些人
[00:12:23.400 --> 00:12:25.400]  他是一個法尼塞人
[00:12:25.400 --> 00:12:26.400]  他被審
[00:12:26.400 --> 00:12:30.400]  是為了有關死人復活的漢王
[00:12:30.400 --> 00:12:33.400]  這兩句話都是事實
[00:12:33.400 --> 00:12:36.400]  但是不是全部都是事實呢?
[00:12:36.400 --> 00:12:38.400]  當然不是
[00:12:38.400 --> 00:12:39.400]  保羅受審
[00:12:39.400 --> 00:12:44.400]  是因為他要為耶穌基督作見證
[00:12:44.400 --> 00:12:46.400]  信了主耶穌
[00:12:46.400 --> 00:12:49.400]  才有死人復活的漢王
[00:12:49.400 --> 00:12:53.400]  保羅的這番話
[00:12:53.400 --> 00:12:56.400]  不是為了自己的身數
[00:12:56.400 --> 00:13:01.400]  而是想挑起法尼塞人和殺了該人的爭論
[00:13:01.400 --> 00:13:05.400]  好讓自己能夠有機會脫身
[00:13:05.400 --> 00:13:07.400]  繼續讀
[00:13:07.400 --> 00:13:10.400]  於是大大地爭吵起來
[00:13:10.400 --> 00:13:15.400]  有幾個法尼塞派的文士站起來爭辯說
[00:13:15.400 --> 00:13:18.400]  我們看不出這人有什麼錯處
[00:13:18.400 --> 00:13:23.400]  說不定有鬼魂或天使對他說過話呢?
[00:13:23.400 --> 00:13:25.400]  那時爭論越來越大
[00:13:25.400 --> 00:13:30.400]  千虎掌恐怕保羅被他們扯碎了
[00:13:30.400 --> 00:13:33.400]  就命令士兵下去
[00:13:33.400 --> 00:13:36.400]  把他從眾人當中唱出來
[00:13:36.400 --> 00:13:39.400]  帶進刑樓去
[00:13:39.400 --> 00:13:43.400]  那保羅說這個話有沒有用呢?
[00:13:43.400 --> 00:13:45.400]  法尼塞人和殺了該人
[00:13:45.400 --> 00:13:50.400]  因為保羅說的話就大大爭論
[00:13:50.400 --> 00:13:52.400]  對於離間這兩批人
[00:13:52.400 --> 00:13:54.400]  保羅所說的話
[00:13:54.400 --> 00:13:56.400]  是可能有效的
[00:13:56.400 --> 00:13:57.400]  但是保羅
[00:13:57.400 --> 00:14:01.400]  他在這個爭論裡面差不多被他們扯碎
[00:14:01.400 --> 00:14:05.400]  如果不是千虎掌派人去救他
[00:14:05.400 --> 00:14:08.400]  他可能有性命的危險
[00:14:08.400 --> 00:14:12.400]  所以保羅在被審判的時候
[00:14:12.400 --> 00:14:15.400]  用了人的情緒來面對
[00:14:15.400 --> 00:14:18.400]  想以人的方法去解決
[00:14:18.400 --> 00:14:22.400]  這些都是顯示保羅有一定程度的膽怯
[00:14:22.400 --> 00:14:26.400]  因為如果保羅是膽壯的話
[00:14:26.400 --> 00:14:30.400]  他就會以一個平靜的心去依靠神
[00:14:30.400 --> 00:14:34.400]  不會被情緒影響去動怒論斷
[00:14:34.400 --> 00:14:36.400]  就了諷刺
[00:14:36.400 --> 00:14:38.400]  也不會用人的方法
[00:14:38.400 --> 00:14:42.400]  用不完全的事實去挑撥離間
[00:14:42.400 --> 00:14:47.400]  或者保羅願意為主犧牲自己的性命
[00:14:47.400 --> 00:14:50.400]  但是在這件事上可以看到
[00:14:50.400 --> 00:14:54.400]  他其實也有他軟弱的地方
[00:14:54.400 --> 00:14:58.400]  其實在該人多前書也告訴我們
[00:14:58.400 --> 00:15:01.400]  保羅也曾經是軟弱的
[00:15:01.400 --> 00:15:03.400]  也是膽怯的
[00:15:03.400 --> 00:15:06.400]  在那麼多人中間的時候
[00:15:06.400 --> 00:15:08.400]  他說自己又軟弱又懼怕
[00:15:08.400 --> 00:15:10.400]  又戰戰兢兢
[00:15:10.400 --> 00:15:14.400]  所以雖然保羅是一個忠心愛主
[00:15:14.400 --> 00:15:16.400]  也很有才幹的人
[00:15:16.400 --> 00:15:20.400]  但他也是一個有血有肉
[00:15:20.400 --> 00:15:22.400]  遇到危難的時候
[00:15:22.400 --> 00:15:25.400]  也會膽怯和懼怕
[00:15:25.400 --> 00:15:30.400]  這個人可以壯起膽來嗎?
[00:15:30.400 --> 00:15:37.400]  其實膽壯或勇氣和恐懼是分不開的
[00:15:37.400 --> 00:15:40.400]  沒有恐懼就沒有勇氣
[00:15:40.400 --> 00:15:43.400]  就沒有壯膽
[00:15:43.400 --> 00:15:47.400]  因為勇氣是在有懼怕的時候
[00:15:47.400 --> 00:15:50.400]  仍然願意去行動
[00:15:50.400 --> 00:15:54.400]  如果一個人知道自己有足夠的勇氣
[00:15:54.400 --> 00:15:57.400]  足夠的能力去應付一件事
[00:15:57.400 --> 00:16:00.400]  就沒有一點懼怕
[00:16:00.400 --> 00:16:04.400]  根本就不需要勇氣去做
[00:16:04.400 --> 00:16:05.400]  舉個例子
[00:16:05.400 --> 00:16:07.400]  我想這裡很多弟兄姊妹
[00:16:07.400 --> 00:16:10.400]  都曾經學過踩單車
[00:16:10.400 --> 00:16:14.400]  最初也很怕跌
[00:16:14.400 --> 00:16:17.400]  需要勇氣去繼續學
[00:16:17.400 --> 00:16:19.400]  但當你學完之後
[00:16:19.400 --> 00:16:21.400]  懂得踩就不會怕
[00:16:21.400 --> 00:16:24.400]  以後踩單車就不需要勇氣
[00:16:24.400 --> 00:16:28.400]  所以一個軟弱知道自己能力不足的人
[00:16:28.400 --> 00:16:30.400]  會害怕的人
[00:16:30.400 --> 00:16:33.400]  才會需要勇氣去做事
[00:16:33.400 --> 00:16:39.400]  保羅在大摯斯審判的時候所說的話
[00:16:39.400 --> 00:16:46.400]  其實是反映出他那時候心中的孤獨和無助
[00:16:46.400 --> 00:16:50.400]  他很需要勇氣去支持他
[00:16:50.400 --> 00:16:57.400]  而且是這個原因主耶穌顯現給保羅提醒他
[00:16:57.400 --> 00:16:59.400]  幫助他
[00:16:59.400 --> 00:17:03.400]  使他能夠壯起膽來
[00:17:03.400 --> 00:17:05.400]  主耶穌怎樣提醒呢?
[00:17:05.400 --> 00:17:07.400]  我們一起讀這節經文
[00:17:21.400 --> 00:17:25.400]  主耶穌只是跟保羅說了這句話
[00:17:25.400 --> 00:17:29.400]  這句話其實真是語重心長
[00:17:29.400 --> 00:17:30.400]  為什麼呢?
[00:17:30.400 --> 00:17:34.400]  第一,耶穌向保羅顯現
[00:17:34.400 --> 00:17:38.400]  讓保羅知道耶穌是非常關心他的
[00:17:38.400 --> 00:17:40.400]  雖然他在受審的時候
[00:17:40.400 --> 00:17:44.400]  曾經有一些不好的意念
[00:17:44.400 --> 00:17:48.400]  或者說了一些不對的說話
[00:17:48.400 --> 00:17:53.400]  但是耶穌沒有因此而離開他
[00:17:53.400 --> 00:17:58.400]  第二,耶穌要保羅膽壯
[00:17:58.400 --> 00:18:05.400]  讓他知道耶穌或者知道保羅有膽怯
[00:18:05.400 --> 00:18:09.400]  耶穌有信心保羅在這個巨派裡面
[00:18:09.400 --> 00:18:12.400]  可以膽壯起來
[00:18:12.400 --> 00:18:18.400]  第三,耶穌給保羅一個應許
[00:18:18.400 --> 00:18:22.400]  讓他知道他必定會在羅馬為主作見證
[00:18:22.400 --> 00:18:25.400]  這個除了是一個應許
[00:18:25.400 --> 00:18:28.400]  也是保羅的使命
[00:18:28.400 --> 00:18:30.400]  如果你是保羅
[00:18:30.400 --> 00:18:32.400]  你會不會受到激勵呢?
[00:18:32.400 --> 00:18:38.400]  我想那時候保羅會看到耶穌的寬恕
[00:18:38.400 --> 00:18:40.400]  聽到耶穌的鼓勵
[00:18:40.400 --> 00:18:42.400]  就更加有信心去完成
[00:18:42.400 --> 00:18:44.400]  主耶穌給他的使命
[00:18:44.400 --> 00:18:47.400]  為什麼呢?
[00:18:47.400 --> 00:18:51.400]  最重要的是知道主耶穌和他同在
[00:18:51.400 --> 00:18:53.400]  有了神的同在
[00:18:53.400 --> 00:18:57.400]  他就可以壯起膽來
[00:18:57.400 --> 00:19:01.400]  神在聖經中曾經以他的存在
[00:19:01.400 --> 00:19:03.400]  使人壯膽起來
[00:19:03.400 --> 00:19:07.400]  這包括神對約瑟雅說
[00:19:07.400 --> 00:19:10.400]  你當剛強膽壯不要懼怕
[00:19:10.400 --> 00:19:11.400]  也不要驚慌
[00:19:11.400 --> 00:19:14.400]  因為你無論往哪裡去
[00:19:14.400 --> 00:19:17.400]  耶和華的神必與你同在
[00:19:17.400 --> 00:19:20.400]  在約瑟雅書裡面說
[00:19:20.400 --> 00:19:22.400]  你不要害怕
[00:19:22.400 --> 00:19:24.400]  因為我與你同在
[00:19:24.400 --> 00:19:28.400]  這是神對約瑟雅說的
[00:19:28.400 --> 00:19:30.400]  大衛在詩篇23篇
[00:19:30.400 --> 00:19:31.400]  大家都很熟悉
[00:19:31.400 --> 00:19:34.400]  他不怕遭害
[00:19:34.400 --> 00:19:37.400]  是因為神與大衛同在
[00:19:37.400 --> 00:19:39.400]  所以神的同在
[00:19:39.400 --> 00:19:41.400]  就可以使人克服懼怕
[00:19:41.400 --> 00:19:43.400]  壯起膽來
[00:19:43.400 --> 00:19:44.400]  為什麼呢?
[00:19:44.400 --> 00:19:49.400]  讓我再用一個學踩單車的例子
[00:19:49.400 --> 00:19:52.400]  還記得我的大兒子
[00:19:52.400 --> 00:19:55.400]  第一次學踩單車的時候
[00:19:55.400 --> 00:19:57.400]  兩輪單車
[00:19:57.400 --> 00:19:59.400]  那時候他大概四至五歲
[00:19:59.400 --> 00:20:02.400]  我帶他去公園
[00:20:02.400 --> 00:20:04.400]  開頭他們都怕
[00:20:04.400 --> 00:20:06.400]  怕跌
[00:20:06.400 --> 00:20:08.400]  時時看著地
[00:20:08.400 --> 00:20:11.400]  不想跌
[00:20:11.400 --> 00:20:14.400]  我學了一會兒
[00:20:14.400 --> 00:20:16.400]  發覺不能夠平衡
[00:20:16.400 --> 00:20:19.400]  開始有點灰心
