
[00:00:00.000 --> 00:00:02.720]  上文就說到有三個王
[00:06:46.280 --> 00:06:49.760]  神的能力可以解救高高在上的皇上
[00:06:49.760 --> 00:06:52.640]  也可以解救戰場上的軍隊
[00:06:52.640 --> 00:06:55.160]  但同樣可以拯救黎民百姓
[00:06:55.160 --> 00:06:57.400]  在生活裡面所需的東西
[00:06:57.400 --> 00:06:59.440]  神都可以為他們費心思
[00:06:59.440 --> 00:07:01.800]  神都是很關心他們的經歷的
[00:07:01.800 --> 00:07:03.200]  所以我們明白了
[00:07:03.200 --> 00:07:05.160]  窮寡婦在這個故事裡面
[00:07:05.160 --> 00:07:08.160]  當以利沙聽完寡婦的話之後
[00:07:08.160 --> 00:07:10.920]  第四章第二節以利沙就問了她一條問題
[00:07:10.920 --> 00:07:13.560]  「我有什麼可以幫到你?」
[00:07:13.560 --> 00:07:16.520]  以利沙問這位婦人這條問題
[00:07:16.520 --> 00:07:18.280]  不是代表她沒有錢
[00:07:18.280 --> 00:07:20.640]  不是以利沙要封住她的後門
[00:07:20.640 --> 00:07:22.440]  事實上同一條問題
[00:07:22.440 --> 00:07:23.680]  同一樣的說話
[00:07:23.680 --> 00:07:24.640]  在夏文
[00:07:24.640 --> 00:07:28.320]  在書唸婦人的那個有錢太太的故事裡面
[00:07:28.320 --> 00:07:30.440]  都一樣出現過
[00:07:30.440 --> 00:07:32.560]  那裡就是代表了以利沙
[00:07:32.560 --> 00:07:35.440]  他很關心這個家庭的需要
[00:07:35.440 --> 00:07:36.920]  所以這句話
[00:07:36.920 --> 00:07:39.840]  不是代表以利沙封住她的後門
[00:07:39.840 --> 00:07:41.840]  反而是告訴我們
[00:07:41.840 --> 00:07:46.440]  其實以利沙多麼關心這個事情
[00:07:46.440 --> 00:07:49.880]  我們除了看到她的上文
[00:07:49.880 --> 00:07:50.880]  夏文之外
[00:07:50.880 --> 00:07:52.600]  再讀進她這段經文裡面
[00:07:52.600 --> 00:07:54.520]  這段經文我們叫做文本
[00:07:54.520 --> 00:07:56.760]  這個文本的結構是怎麼樣呢?
[00:07:56.760 --> 00:07:58.120]  其實這個文本裡面
[00:07:58.120 --> 00:07:58.960]  我們發現
[00:07:58.960 --> 00:08:02.160]  由第四章的第一節到第七節
[00:08:02.160 --> 00:08:05.040]  是可以分為三個場景的
[00:08:05.040 --> 00:08:07.880]  這三個場景第一節到第四節是第一段
[00:08:07.880 --> 00:08:11.160]  就是寡婦向以利沙作出的申訴
[00:08:11.160 --> 00:08:12.640]  然後第二個場景
[00:08:12.640 --> 00:08:14.960]  就是第五節到第六節
[00:08:14.960 --> 00:08:18.320]  就是神蹟發生的情況
[00:08:18.320 --> 00:08:19.920]  然後我們再留意的話
[00:08:19.920 --> 00:08:20.720]  就是第七節
[00:08:20.720 --> 00:08:22.840]  就是最後一句聖經
[00:08:22.840 --> 00:08:24.480]  也是第三個場景
[00:08:24.480 --> 00:08:27.120]  就是以利沙告訴寡婦
[00:08:27.120 --> 00:08:29.880]  應該怎麼處理這些的油
[00:08:29.880 --> 00:08:34.520]  這個故事其實有一個很特別的結構
[00:08:34.520 --> 00:08:36.960]  就是第一節和第七節是平衡的
[00:08:36.960 --> 00:08:37.560]  為什麼?
[00:08:37.560 --> 00:08:40.440]  因為也提到這位婦人去找先知
[00:08:40.440 --> 00:08:41.960]  也提到債務的問題
[00:08:41.960 --> 00:08:44.400]  而且提到兒子的問題
[00:08:44.400 --> 00:08:47.200]  第一節就是一個好像解決不了的問題
[00:08:47.200 --> 00:08:49.520]  寡婦的丈夫不僅死了
[00:08:49.520 --> 00:08:52.240]  甚至兩個兒子也被帶走
[00:08:52.240 --> 00:08:53.600]  成為一個奴隸
[00:08:53.600 --> 00:08:56.080]  而故事的結束第七節
[00:08:56.080 --> 00:08:57.440]  周回應第一節
[00:08:57.440 --> 00:08:58.800]  問題已經解決了
[00:08:58.800 --> 00:09:00.200]  最大的問題是什麼?
[00:09:00.200 --> 00:09:02.640]  就是債務還清不僅如此
[00:09:02.640 --> 00:09:04.560]  而且是兩個兒子
[00:09:04.560 --> 00:09:07.080]  原本他們應該是被帶走的
[00:09:07.080 --> 00:09:08.240]  成為奴隸的
[00:09:08.240 --> 00:09:12.760]  但是最後他們可以和母親在一起
[00:09:12.760 --> 00:09:15.760]  如果你留意第四章第七節
[00:09:15.760 --> 00:09:17.240]  那段聖經裡面
[00:09:17.240 --> 00:09:19.000]  有提到一句話
[00:09:19.000 --> 00:09:21.080]  那句話就是
[00:09:21.080 --> 00:09:23.240]  婦人去告訴神人
[00:09:23.240 --> 00:09:25.560]  神人就說你去賣油還債
[00:09:25.560 --> 00:09:27.680]  所剩的你和你的兒子
[00:09:27.680 --> 00:09:29.560]  可以靠著道逸
[00:09:29.560 --> 00:09:31.160]  道逸這個字
[00:09:31.160 --> 00:09:34.440]  原本的希伯來文就是活著的意思
[00:09:34.440 --> 00:09:37.120]  這樣我們就能夠體會到
[00:09:37.120 --> 00:09:38.240]  因為第一節
[00:09:38.240 --> 00:09:40.040]  很明顯一開始的時候就提到
[00:09:40.040 --> 00:09:43.160]  你的僕人我丈夫死了
[00:09:43.160 --> 00:09:45.960]  死這個字和最後的一節第七節
[00:09:45.960 --> 00:09:48.160]  活這個字是相對的
[00:09:48.160 --> 00:09:51.240]  所以第一節和第七節就是互相呼應
[00:09:51.240 --> 00:09:53.080]  就好像一個括弧一樣
[00:09:53.080 --> 00:09:55.800]  將第二節和第六節包住了
[00:09:55.800 --> 00:09:58.080]  第二節和第六節又怎麼樣呢?
[00:09:58.080 --> 00:10:00.480]  其實第二節是平衡第六節的
[00:10:00.480 --> 00:10:01.560]  為什麼我們這樣說?
[00:10:01.560 --> 00:10:03.640]  因為第二節他提到
[00:10:03.640 --> 00:10:05.560]  他說什麼都沒有
[00:10:05.560 --> 00:10:07.880]  而第六節聖經很強調
[00:10:07.880 --> 00:10:09.080]  特別強調就是
[00:10:09.080 --> 00:10:10.560]  「有」這個字
[00:10:10.560 --> 00:10:12.680]  是強調「沒有」這個字
[00:10:12.680 --> 00:10:14.920]  「沒有」這個字再一次出現
[00:10:14.920 --> 00:10:16.200]  因為這個兒子說
[00:10:16.200 --> 00:10:18.280]  「再沒有氣命了」
[00:10:18.280 --> 00:10:20.240]  「沒有」這個字
[00:10:20.240 --> 00:10:22.680]  其實就是同一個字
[00:10:22.680 --> 00:10:24.760]  然後第三到第四節
[00:10:24.760 --> 00:10:27.320]  以利沙先知又給了他們指示
[00:10:27.320 --> 00:10:28.520]  要他們怎麼做
[00:10:28.520 --> 00:10:29.440]  而第五節
[00:10:29.440 --> 00:10:32.240]  他們就按照以利沙先知的指示
[00:10:32.240 --> 00:10:33.360]  你看到嗎?
[00:10:33.360 --> 00:10:35.240]  整個故事就好像一個洋蔥一樣
[00:10:35.240 --> 00:10:36.560]  大家有沒有吃過洋蔥?
[00:10:36.560 --> 00:10:38.280]  大家不是很喜歡切洋蔥吧?
[00:10:38.280 --> 00:10:39.920]  但是你劈開洋蔥一半
[00:10:39.920 --> 00:10:42.320]  你會發現左右兩邊是對稱的
[00:10:42.320 --> 00:10:45.080]  這個情況就好像這段聖經一樣
[00:10:45.080 --> 00:10:47.040]  所以整個故事的層次
[00:10:47.040 --> 00:10:49.440]  就反映了這個家庭要做的
[00:10:49.440 --> 00:10:51.880]  就要按照先知的指示去做
[00:10:51.880 --> 00:10:55.760]  這樣就能夠從好像什麼都沒有的處境之下
[00:10:55.760 --> 00:10:58.160]  變成現在沒事
[00:10:58.160 --> 00:11:03.880]  變成足夠可以應對債務和保住兒子
[00:11:03.880 --> 00:11:07.520]  這就是神如何看顧這個家庭
[00:11:07.520 --> 00:11:11.360]  我們要學習在絕境裡面體會到神的看顧
[00:11:11.360 --> 00:11:13.080]  很多時候
[00:11:13.080 --> 00:11:14.920]  我們在絕境裡面看到的
[00:11:14.920 --> 00:11:17.440]  只是一幕幕悲慘的情景
[00:11:17.440 --> 00:11:19.000]  好像沒有什麼出路
[00:11:19.000 --> 00:11:21.240]  好像看不到神在看著我們
[00:11:21.240 --> 00:11:22.360]  看顧我們
[00:11:22.360 --> 00:11:23.720]  我們不停地問
[00:11:23.720 --> 00:11:24.640]  為什麼?
[00:11:24.640 --> 00:11:25.480]  Why?
[00:11:25.480 --> 00:11:27.960]  情況不僅沒有改變
[00:11:27.960 --> 00:11:30.240]  甚至可能越整越差
[00:11:30.240 --> 00:11:32.680]  要體會神的看顧
[00:11:32.680 --> 00:11:34.240]  有沒有可能?
[00:11:34.240 --> 00:11:36.360]  大概這位窮寡婦
[00:11:36.360 --> 00:11:37.800]  在開始的時候
[00:11:37.800 --> 00:11:39.560]  都可能是這樣想的
[00:11:39.560 --> 00:11:41.200]  三個王
[00:11:41.200 --> 00:11:43.200]  大概書念的婦人
[00:11:43.200 --> 00:11:45.600]  大概其他人在面對困難的時候
[00:11:45.600 --> 00:11:47.120]  由第三章到第四章
[00:11:47.120 --> 00:11:48.440]  他們都可能會這樣想
[00:11:48.440 --> 00:11:50.040]  神到底是不是在看著我們?
[00:11:50.040 --> 00:11:52.160]  神到底是不是在看顧我們?
[00:11:52.160 --> 00:11:54.040]  但是你有沒有留意
[00:11:54.040 --> 00:11:56.160]  所有這些故事的結束
[00:11:56.160 --> 00:11:59.400]  都是一個非常美好的結束
[00:11:59.400 --> 00:12:03.640]  都是肯定了神是看顧我們的信念
[00:12:03.640 --> 00:12:05.040]  所以第一件事,弟兄姊妹
[00:12:05.040 --> 00:12:06.160]  我們在絕境裡面
[00:12:06.160 --> 00:12:07.760]  我們不可以忘記的就是
[00:12:07.760 --> 00:12:08.960]  在絕境裡面
[00:12:08.960 --> 00:12:11.680]  神其實都是看顧我們的
[00:12:11.680 --> 00:12:13.360]  還有第二件事很重要的就是
[00:12:13.360 --> 00:12:14.480]  我們在絕境裡面
[00:12:14.480 --> 00:12:16.800]  我們要呼求我們的神
[00:12:16.800 --> 00:12:19.880]  由於第四章第一節
[00:12:19.880 --> 00:12:23.240]  這位窮寡婦來到先知以利沙的面前
[00:12:23.240 --> 00:12:26.160]  她發出她心底裡的一種哀求
[00:12:26.160 --> 00:12:28.840]  而哀求這一個字的意思就是代表
[00:12:28.840 --> 00:12:31.040]  在特別需要的情況之下
[00:12:31.040 --> 00:12:33.800]  要發出一個很悲慘的哀哭
[00:12:33.800 --> 00:12:35.600]  很悲慘的呼喊
[00:12:35.600 --> 00:12:38.320]  為什麼這個寡婦要這麼難過
[00:12:38.320 --> 00:12:42.360]  要發出這麼緊要、這麼緊急的一個哀求?
[00:12:42.360 --> 00:12:43.600]  因為第一
[00:12:43.600 --> 00:12:45.600]  她老公死了
[00:12:45.600 --> 00:12:48.040]  根據聖經第一節告訴我們
[00:12:48.040 --> 00:12:49.640]  這位寡婦所說的
[00:12:49.640 --> 00:12:53.040]  她老公就是一位敬畏耶和華的人
[00:12:53.040 --> 00:12:55.160]  而這位寡婦相信先知
[00:12:55.160 --> 00:12:59.120]  是一定完全知道她丈夫對神是多麼敬虔
[00:12:59.120 --> 00:13:03.360]  因為她老公根本就是先知的門徒
[00:13:03.360 --> 00:13:06.840]  所以她過去找來以利沙求助也很合理
[00:13:06.840 --> 00:13:10.320]  因為這位老公是跟著這位師父的
[00:13:10.320 --> 00:13:13.880]  所以找這位師父呼求又非常合情合理
[00:13:13.880 --> 00:13:15.760]  而且聖經告訴我們
[00:13:15.760 --> 00:13:20.840]  這位離世的丈夫還留下兩個孩子
[00:13:20.840 --> 00:13:23.640]  我們也估計到兩個孩子
[00:13:23.640 --> 00:13:26.280]  其實歲數不是很大
[00:13:26.280 --> 00:13:28.080]  根據聖經某些跡象
[00:13:28.080 --> 00:13:29.160]  我們可以體會到
[00:13:29.160 --> 00:13:31.760]  這兩個孩子大概是八到十二歲
[00:13:31.760 --> 00:13:33.520]  留下了兩個孤兒
[00:13:33.520 --> 00:13:35.920]  前景不知如何是好
[00:13:35.920 --> 00:13:37.000]  他可以怎麼做?
[00:13:37.000 --> 00:13:41.000]  他去到以利沙面前悲哀呼喊、哭求
[00:13:41.000 --> 00:13:44.160]  經文沒有交代他老公到底是什麼原因死
[00:13:44.160 --> 00:13:46.000]  普遍相信應該都是病死
[00:13:46.000 --> 00:13:48.600]  喂!大哥!生老病死人之常情
[00:13:48.600 --> 00:13:50.640]  難道每一個人家裡有人死了
[00:13:50.640 --> 00:13:53.600]  都去找以利沙先生去找醒他們?
[00:13:53.600 --> 00:13:55.800]  這樣以利沙豈不是很忙?
[00:13:55.800 --> 00:14:00.920]  況且這位婦人其實不是要叫以利沙叫醒她老公
[00:14:00.920 --> 00:14:04.160]  這位婦人因為有一個緊急的情況
[00:14:04.160 --> 00:14:07.920]  而這個情況就跟她老公離世似乎是相關
[00:14:07.920 --> 00:14:11.520]  就是因為遺留了一筆欠債
[00:14:11.520 --> 00:14:13.840]  你說如果是遺留了一筆錢
[00:14:13.840 --> 00:14:15.600]  那就不同了
[00:14:15.600 --> 00:14:17.880]  但是欠債
[00:14:17.880 --> 00:14:19.480]  現在債主臨門
[00:14:19.480 --> 00:14:21.520]  要拿走她兩個兒子
[00:14:21.520 --> 00:14:23.640]  兩個兒子要成為奴隸
[00:14:23.640 --> 00:14:24.840]  成為抵押品
[00:14:24.840 --> 00:14:29.760]  所以她就去到以利沙那裡呼喊
[00:14:29.760 --> 00:14:31.160]  還有第二件事
[00:14:31.160 --> 00:14:32.920]  為什麼她要去呼求神?
[00:14:32.920 --> 00:14:36.240]  就是因為債主要拿她兩個兒子
[00:14:36.240 --> 00:14:38.840]  這裡提到有一個債主
[00:14:38.840 --> 00:14:41.160]  經文也沒有告訴我們
[00:14:41.160 --> 00:14:43.840]  為什麼他們會欠債
[00:14:43.840 --> 00:14:47.800]  來搞到自己的家庭這麼小、這麼慘
[00:14:47.800 --> 00:14:50.120]  是不是因為他們幫人的緣故
[00:14:50.120 --> 00:14:52.320]  還是因為老公身患重病
[00:14:52.320 --> 00:14:53.960]  要看醫生、要買藥
[00:14:53.960 --> 00:14:56.480]  還是安葬的問題
[00:14:56.480 --> 00:15:00.120]  其實當時候以色列不單有外患
[00:15:00.120 --> 00:15:03.040]  打仗不單皇帝又不行
[00:15:03.040 --> 00:15:04.920]  裡面民不聊生
[00:15:04.920 --> 00:15:07.200]  又有饑荒、穩食艱難
[00:15:07.200 --> 00:15:10.440]  問人借錢渡日都不足為怪
[00:15:10.440 --> 00:15:11.520]  我們不要忘記
[00:15:11.520 --> 00:15:13.120]  她還有兩個兒子
[00:15:13.120 --> 00:15:14.880]  真是一闊三大
[00:15:14.880 --> 00:15:17.240]  就算房子不用給錢租
[00:15:17.240 --> 00:15:18.760]  也要吃的
[00:15:18.760 --> 00:15:20.080]  所以我們不難理解
[00:15:20.080 --> 00:15:23.240]  為什麼她要欠債主這麼多的款項
[00:15:23.240 --> 00:15:25.240]  根據聖經的法律
[00:15:25.240 --> 00:15:27.960]  債主也有足夠的權利
[00:15:27.960 --> 00:15:31.640]  拿走借錢的人的兒子作為奴隸
[00:15:31.640 --> 00:15:34.160]  根據當時漢穆拉比的律法
[00:15:34.160 --> 00:15:36.280]  一個人可以將自己的老婆
[00:15:36.280 --> 00:15:38.800]  甚至兒子們成為奴隸
[00:15:38.800 --> 00:15:40.480]  直到款項還清
[00:15:40.480 --> 00:15:42.360]  為期三年
[00:15:42.360 --> 00:15:44.880]  而根據以色列的宗教法例
[00:15:44.880 --> 00:15:47.600]  寫得很清楚不可以超過六年
[00:15:47.600 --> 00:15:50.320]  六年之後債務就會取消
[00:15:50.320 --> 00:15:52.480]  第七年就重獲自由
[00:15:52.480 --> 00:15:54.320]  而且按規矩
[00:15:54.320 --> 00:15:55.960]  我們需要對奴隸
[00:15:55.960 --> 00:15:57.760]  就好像請回來的人一樣
[00:15:57.760 --> 00:15:58.960]  要對他好的
[00:15:58.960 --> 00:16:01.480]  但是這種習慣你也知道很難做
[00:16:01.480 --> 00:16:02.240]  今時今日
[00:16:02.240 --> 00:16:05.440]  有哪個老闆一定會對他的員工好
[00:16:05.440 --> 00:16:08.120]  所以我們看到當時的奴隸制度
[00:16:08.120 --> 00:16:09.960]  可能已經被濫用
[00:16:09.960 --> 00:16:11.240]  所以我們為什麼看到
[00:16:11.240 --> 00:16:13.560]  在《尼西米記》、《阿摩斯書》裡面
