
[00:00:00.000 --> 00:00:04.380]  我們一起在神的面前祈禱準備我們的心
[00:03:34.360 --> 00:03:37.360]  我希望我們來到教會聚會的時候
[00:03:37.360 --> 00:03:41.360]  都能夠想到很多人
[00:03:41.360 --> 00:03:44.360]  古今中外不同時間的人
[00:03:44.360 --> 00:03:47.360]  都是參與在教會的聚會當中
[00:03:47.360 --> 00:03:51.360]  這些人是參與在一個無形的教會當中
[00:03:51.360 --> 00:03:53.360]  有些神學家是這樣說的
[00:03:53.360 --> 00:03:54.360]  無形的教會
[00:03:54.360 --> 00:03:59.360]  因爲神的旨意是將所有信耶穌的弟兄姊妹
[00:03:59.360 --> 00:04:02.360]  都放在這個無形的教會里面
[00:04:02.360 --> 00:04:04.360]  聖徒相通
[00:04:04.360 --> 00:04:08.360]  相信不僅是指我們之間的相通
[00:04:08.360 --> 00:04:11.360]  是與古今中外的
[00:04:11.360 --> 00:04:16.360]  過往已經過去的弟兄姊妹
[00:04:16.360 --> 00:04:19.360]  甚至是將來未信的弟兄姊妹
[00:04:19.360 --> 00:04:21.360]  都在這個大團契裏面
[00:04:21.360 --> 00:04:24.360]  是我們的聖徒相通
[00:04:24.360 --> 00:04:26.360]  想起就很神祕
[00:04:26.360 --> 00:04:29.360]  想起也很神聖
[00:04:29.360 --> 00:04:34.360]  但願我們參與教會聚會的時候
[00:04:34.360 --> 00:04:36.360]  多有這種想象
[00:04:36.360 --> 00:04:38.360]  聖靈會幫助我們
[00:04:38.360 --> 00:04:41.360]  今天我們要講土告
[00:04:41.360 --> 00:04:43.360]  我要講哪裏呢?
[00:04:43.360 --> 00:04:44.360]  兩段經文
[00:04:44.360 --> 00:04:47.360]  我會講馬太福音的主土文
[00:04:47.360 --> 00:04:49.360]  你一聽到主土文就會覺得
[00:04:49.360 --> 00:04:51.360]  會不會太過沉悶呢?
[00:04:51.360 --> 00:04:54.360]  因爲每個星期都讀一次
[00:04:54.360 --> 00:05:02.360]  還有二千年以來多少人講解過主土文
[00:05:02.360 --> 00:05:09.360]  多少分析神學都是與主土文有關
[00:05:09.360 --> 00:05:14.360]  今天梁牧師你會帶給我有什麼亮光呢?
[00:05:14.360 --> 00:05:16.360]  我說我不知道你聽過什麼
[00:05:16.360 --> 00:05:21.360]  我不知道待會我講的會不會成爲你的亮光
[00:05:21.360 --> 00:05:24.360]  但願不論你知道不知道
[00:05:24.360 --> 00:05:27.360]  都可以溫故知新
[00:05:27.360 --> 00:05:29.360]  我今天要講的
[00:05:29.360 --> 00:05:32.360]  特別是土告當中的集體土告
[00:05:32.360 --> 00:05:34.360]  即是公土
[00:05:34.360 --> 00:05:36.360]  站在這裏的
[00:05:36.360 --> 00:05:38.360]  或者是參與聚會當中的
[00:05:38.360 --> 00:05:40.360]  茶經班等等
[00:05:40.360 --> 00:05:41.360]  一齊的土告
[00:05:41.360 --> 00:05:44.360]  我特別要講這樣的土告
[00:05:44.360 --> 00:05:46.360]  而我要講的是
[00:05:46.360 --> 00:05:49.360]  主土文其實在公土當中
[00:05:49.360 --> 00:05:52.360]  是最常用的,也是應該用的
[00:05:52.360 --> 00:05:59.360]  因爲主土文是用來做公土的
[00:05:59.360 --> 00:06:02.360]  如果你看它的本質就會知道
[00:06:02.360 --> 00:06:07.360]  我要解釋一下爲什麼主土文是公土文呢?
[00:06:07.360 --> 00:06:14.360]  第一,主土文是登山部分內容的其中一部分
[00:06:14.360 --> 00:06:20.360]  是主耶穌在山上教導他的門徒的時候
[00:06:20.360 --> 00:06:25.360]  應該是在講道的時候的其中一部分
[00:06:25.360 --> 00:06:31.360]  如果我們知道這是登山部分的背景的話
[00:06:31.360 --> 00:06:35.360]  就會知道登山部分耶穌上山
[00:06:35.360 --> 00:06:39.360]  是類比着舊約的一個場景
[00:06:39.360 --> 00:06:46.360]  就是以色列人在西乃山下聽神的話
[00:06:46.360 --> 00:06:50.360]  神降臨在山上講話
[00:06:50.360 --> 00:06:56.360]  老百姓在下面的一個特殊的聚會
[00:06:56.360 --> 00:07:02.360]  聖經將主耶穌在山上的教訓
[00:07:02.360 --> 00:07:07.360]  寫成類比於這個背景是非常有意思的
[00:07:07.360 --> 00:07:12.360]  原來在舊約的西乃山講的老百姓
[00:07:12.360 --> 00:07:17.360]  用的代名詞不是叫他們做老百姓
[00:07:17.360 --> 00:07:23.360]  不是叫他們做信徒或者其他東西
[00:07:23.360 --> 00:07:27.360]  用的代名詞叫他們做會衆
[00:07:27.360 --> 00:07:30.360]  西乃山下面的是會衆
[00:07:30.360 --> 00:07:35.360]  在馬太福音裏面記載的耶穌的門徒也是會衆
[00:07:35.360 --> 00:07:36.360]  會衆是什麼意思呢?
[00:07:36.360 --> 00:07:40.360]  是聚會的弟兄姊妹
[00:07:40.360 --> 00:07:42.360]  在講聚會
[00:07:42.360 --> 00:07:47.360]  所以我們這樣來看就會知道
[00:07:47.360 --> 00:07:55.360]  主通文是當我們參與在與神與人的聚會的關係網當中
[00:07:55.360 --> 00:07:58.360]  這個聚會的時候所使用的
[00:07:58.360 --> 00:08:03.360]  第二,來到我的論證
[00:08:03.360 --> 00:08:08.360]  當耶穌舉法利塞人做一個反例的時候
[00:08:08.360 --> 00:08:13.360]  也是在講法利塞人在會堂和街頭上祈禱
[00:08:13.360 --> 00:08:15.360]  是一個公禱
[00:08:15.360 --> 00:08:21.360]  第三,在經文裏面
[00:08:21.360 --> 00:08:24.360]  在主耶穌的五節到十五節裏面
[00:08:24.360 --> 00:08:28.360]  講到有關私人的禱告,私禱的時候
[00:08:28.360 --> 00:08:31.360]  祂用的代名詞是改了
[00:08:31.360 --> 00:08:35.360]  在五到七章,當然包括主通文
[00:08:35.360 --> 00:08:40.360]  當耶穌叫門徒的代名詞是里門
[00:08:40.360 --> 00:08:42.360]  在中文裏面很清楚
[00:08:42.360 --> 00:08:43.360]  在原文裏面也很清楚
[00:08:43.360 --> 00:08:45.360]  在英文裏面不清楚
[00:08:45.360 --> 00:08:47.360]  叫里門
[00:08:47.360 --> 00:08:51.360]  但是當我們進入內室祈禱第五節
[00:08:51.360 --> 00:08:53.360]  當我們要回到第六節
[00:08:53.360 --> 00:08:55.360]  回到私禱的時候
[00:08:55.360 --> 00:08:57.360]  祂用的詞是尼
[00:08:57.360 --> 00:08:59.360]  單數
[00:08:59.360 --> 00:09:03.360]  也就是說,五到七章在聚會的時候
[00:09:03.360 --> 00:09:09.360]  但是第六節是在私禱個人的時候
[00:09:09.360 --> 00:09:12.360]  所以我們的崇拜非常傳統
[00:09:12.360 --> 00:09:19.360]  每次都用主通文來祈禱
[00:09:19.360 --> 00:09:23.360]  大願我們在讀主通文的時候
[00:09:23.360 --> 00:09:31.360]  不僅是讀出來,而是一切同心的來祈禱
[00:09:31.360 --> 00:09:36.360]  我要講主通文的內容之前
[00:09:36.360 --> 00:09:40.360]  我要特別指出一個很重要的一點
[00:09:40.360 --> 00:09:44.360]  也是主耶穌在教導當中
[00:09:44.360 --> 00:09:46.360]  我認爲最重要的一點
[00:09:46.360 --> 00:09:48.360]  先講了這一點
[00:09:48.360 --> 00:09:50.360]  就是在祈禱的時候
[00:09:50.360 --> 00:09:54.360]  我們和神是一個特殊的關係
[00:09:54.360 --> 00:09:56.360]  當中來祈禱
[00:09:56.360 --> 00:09:58.360]  在馬太福音裏面
[00:09:58.360 --> 00:10:02.360]  如果你是讀
[00:10:02.360 --> 00:10:04.360]  在五到七章裏面
[00:10:04.360 --> 00:10:08.360]  我們會見到主耶穌是這樣教導門徒的
[00:10:08.360 --> 00:10:11.360]  神是叫做天父
[00:10:11.360 --> 00:10:13.360]  或者是你們的父
[00:10:13.360 --> 00:10:16.360]  或者是天父
[00:10:16.360 --> 00:10:22.360]  不僅如此,在我們剛纔的第五到十五節
[00:10:22.360 --> 00:10:25.360]  有關主通文的教導裏面
[00:10:25.360 --> 00:10:30.360]  有五次之多是用你們的父和天父
[00:10:30.360 --> 00:10:32.360]  所以我們可以知道
[00:10:32.360 --> 00:10:36.360]  主耶穌非常強調這個特殊的關係
[00:10:36.360 --> 00:10:42.360]  我們是在和天父父與子的關係當中
[00:10:42.360 --> 00:10:46.360]  向神祈求
[00:10:46.360 --> 00:10:48.360]  於是我們的祈禱
[00:10:48.360 --> 00:10:50.360]  和其他的宗教祈禱
[00:10:50.360 --> 00:10:53.360]  是完全不一樣的
[00:10:53.360 --> 00:10:55.360]  其他的宗教祈禱
[00:10:55.360 --> 00:11:00.360]  神祇和會衆距離很遠
[00:11:00.360 --> 00:11:06.360]  爲了要求神給人們特別的恩惠
[00:11:06.360 --> 00:11:09.360]  所以他們常常要重複
[00:11:09.360 --> 00:11:14.360]  祈願,尤其是求神可以答應他們
[00:11:14.360 --> 00:11:17.360]  但是我們的祈禱不是這樣
[00:11:17.360 --> 00:11:20.360]  先從信心裏面
[00:11:20.360 --> 00:11:24.360]  認識這個特殊的關係
[00:11:24.360 --> 00:11:27.360]  然後纔開始祈禱
[00:11:27.360 --> 00:11:29.360]  這樣的時候
[00:11:29.360 --> 00:11:33.360]  主耶穌的教導在第八節非常突出
[00:11:33.360 --> 00:11:39.360]  因爲你們沒有祈求之先
[00:11:39.360 --> 00:11:42.360]  你們所需要的
[00:11:42.360 --> 00:11:47.360]  你們的父早已經知道
[00:11:47.360 --> 00:11:50.360]  這是一個很奇妙的教導
[00:11:50.360 --> 00:11:54.360]  他的意思是,你們還沒有開口
[00:11:54.360 --> 00:11:57.360]  神已經知道了你們所需要的
[00:11:57.360 --> 00:12:00.360]  所以你們不用掛心
[00:12:00.360 --> 00:12:05.360]  也不用重重複復地把祈求說很多次
[00:12:05.360 --> 00:12:09.360]  我們需要的是在信心當中
[00:12:09.360 --> 00:12:13.360]  真誠地說就行了
[00:12:13.360 --> 00:12:15.360]  就是這麼簡單
[00:12:15.360 --> 00:12:19.360]  並且這裏的暗示更多
[00:12:19.360 --> 00:12:23.360]  在我們還沒有開口神已經知道的意思
[00:12:23.360 --> 00:12:25.360]  暗示了神
[00:12:25.360 --> 00:12:31.360]  就算我們沒有祈禱,神也會爲你準備
[00:12:31.360 --> 00:12:33.360]  你祈禱
[00:12:33.360 --> 00:12:38.360]  可能神會聽你的話,按照你的需要準備
[00:12:38.360 --> 00:12:42.360]  但你不祈禱,神也會爲你準備
[00:12:42.360 --> 00:12:45.360]  但不管你祈禱不祈禱
[00:12:45.360 --> 00:12:50.360]  神照你的祈禱來準備也好
[00:12:50.360 --> 00:12:53.360]  不照你的祈禱來準備也好
[00:12:53.360 --> 00:12:58.360]  神最後給你的,一定是最好的
[00:12:58.360 --> 00:13:01.360]  這是經文裏所暗示出來的
[00:13:01.360 --> 00:13:06.360]  你的父祖已經知道你的需要
[00:13:06.360 --> 00:13:10.360]  所以我們的祈求不是真的爲了
[00:13:10.360 --> 00:13:14.360]  我們希望求求求求求神答應爲止
[00:13:14.360 --> 00:13:15.360]  不是這樣的
[00:13:15.360 --> 00:13:18.360]  而是求神把最好的給我們
[00:13:18.360 --> 00:13:22.360]  並且是相信祂把最好的給我們
[00:13:22.360 --> 00:13:28.360]  這就是我們祈禱應該有的態度
[00:13:28.360 --> 00:13:31.360]  或者我舉個例子
[00:13:31.360 --> 00:13:33.360]  我們在疫情當中
[00:13:33.360 --> 00:13:36.360]  是否會擔心自己的安全
[00:13:36.360 --> 00:13:38.360]  擔心弟兄姊妹的安全
[00:13:38.360 --> 00:13:41.360]  又怕教會聚會的時候會受到影響
[00:13:41.360 --> 00:13:43.360]  一旦有傳染的時候
[00:13:43.360 --> 00:13:47.360]  教會的明星會受到影響
[00:13:47.360 --> 00:13:50.360]  但在剛纔講的教導裏
[00:13:50.360 --> 00:13:51.360]  我們就會明白
[00:13:51.360 --> 00:13:54.360]  我們既然是神的兒女
[00:13:54.360 --> 00:13:57.360]  神一定會保守我們
[00:13:57.360 --> 00:14:02.360]  當我們沒有向神求平安之前
[00:14:02.360 --> 00:14:08.360]  神已經爲我們的安全做好了安排
[00:14:08.360 --> 00:14:11.360]  聖經說神保護他的兒女
[00:14:11.360 --> 00:14:18.360]  好像保護人保護他眼中的瞳人一樣
[00:14:18.360 --> 00:14:21.360]  沒有清楚過神的話
[00:14:21.360 --> 00:14:23.360]  很清楚地告訴我們
[00:14:23.360 --> 00:14:26.360]  神就是這樣來保護着我們
[00:14:26.360 --> 00:14:29.360]  那我們祈禱有什麼功用呢?
[00:14:29.360 --> 00:14:32.360]  既然神已經這樣來保護着我們
[00:14:32.360 --> 00:14:37.360]  祈禱或者神會聽我們去改變事實
[00:14:37.360 --> 00:14:40.360]  或者好像我剛纔講
[00:14:40.360 --> 00:14:42.360]  或者不會
[00:14:42.360 --> 00:14:45.360]  但祈禱之後我們就會更堅信
[00:14:45.360 --> 00:14:49.360]  神會給我們最好的
[00:14:49.360 --> 00:14:54.360]  完全將事情交託給神的手中
[00:14:54.360 --> 00:14:57.360]  這是我們祈禱最需要的
[00:14:57.360 --> 00:15:01.360]  所以祈禱是否真的要改變事情呢?
[00:15:01.360 --> 00:15:04.360]  我相信這也是次要
[00:15:04.360 --> 00:15:07.360]  最重要的是改變我們自己
[00:15:07.360 --> 00:15:11.360]  讓我們能夠完全的信靠神
[00:15:11.360 --> 00:15:13.360]  在特殊的關係中
[00:15:13.360 --> 00:15:17.360]  將一切交託給我們的天父
[00:15:17.360 --> 00:15:21.360]  這是我們祈禱所需要所達到的功用
[00:15:21.360 --> 00:15:26.360]  因爲神的眼光從來沒有離開過我們
[00:15:26.360 --> 00:15:29.360]  但我們還要補充一點
[00:15:29.360 --> 00:15:33.360]  神的保守不是叫我們懶惰
[00:15:33.360 --> 00:15:36.360]  不是叫我們不守規矩
[00:15:36.360 --> 00:15:38.360]  我們既然是神的兒女
[00:15:38.360 --> 00:15:41.360]  忠心聽從神的話
[00:15:41.360 --> 00:15:44.360]  我們就會做好應該做的事
[00:15:44.360 --> 00:15:45.360]  守好本分
[00:15:45.360 --> 00:15:46.360]  做好規矩
[00:15:46.360 --> 00:15:50.360]  在疫情當中我們準備好一切
[00:15:50.360 --> 00:15:53.360]  按照政府的規定來準備一切
[00:15:53.360 --> 00:15:55.360]  但大家都會知道
[00:15:55.360 --> 00:15:57.360]  準備一切
[00:15:57.360 --> 00:15:59.360]  準備好政府的規定
[00:15:59.360 --> 00:16:01.360]  都不保證
[00:16:01.360 --> 00:16:03.360]  1.5米能夠保證嗎?
[00:16:03.360 --> 00:16:04.360]  不保證
[00:16:04.360 --> 00:16:06.360]  14日隔離可以保證嗎?
[00:16:06.360 --> 00:16:08.360]  事實亦都證明
[00:16:08.360 --> 00:16:10.360]  是不保證的
[00:16:10.360 --> 00:16:14.360]  只有天父對我們的保護
[00:16:14.360 --> 00:16:17.360]  纔是最後的保障
[00:16:17.360 --> 00:16:22.360]  所以就如我們爲我們的平安祈禱的時候
[00:16:22.360 --> 00:16:23.360]  都一樣
[00:16:23.360 --> 00:16:27.360]  將整件事交託給神
[00:16:27.360 --> 00:16:33.360]  祂是我們的天父
[00:16:33.360 --> 00:16:34.360]  所以我們不重複了
[00:16:34.360 --> 00:16:37.360]  我們不會從重複復來講
[00:16:37.360 --> 00:16:43.360]  我們相信神對我們特別的照顧來祈禱
[00:16:43.360 --> 00:16:46.360]  當我們這樣祈禱的時候
[00:16:46.360 --> 00:16:49.360]  神出人意料的平安
[00:16:49.360 --> 00:16:52.360]  就會臨到我們
[00:16:52.360 --> 00:16:55.360]  是因爲我們信心改變
[00:16:55.360 --> 00:16:57.360]  而能夠多經歷平安
[00:16:57.360 --> 00:17:00.360]  當然神會賜給我們平安
[00:17:00.360 --> 00:17:04.360]  但我們要經歷屬靈上的平安
[00:17:04.360 --> 00:17:10.360]  我們必須能夠將事情完全交託給神
[00:17:10.360 --> 00:17:12.360]  完全相信祂
[00:17:12.360 --> 00:17:15.360]  纔有真正的平安
[00:17:15.360 --> 00:17:16.360]  另外就是
[00:17:16.360 --> 00:17:18.360]  每一次的祈禱
[00:17:18.360 --> 00:17:22.360]  就是我們一起信心的操練
[00:17:22.360 --> 00:17:23.360]  因爲多一次的祈禱
[00:17:23.360 --> 00:17:26.360]  我們其實是一起去經歷
[00:17:26.360 --> 00:17:29.360]  多一次經歷和神的特殊關係
[00:17:29.360 --> 00:17:32.360]  是我們這個大家庭
[00:17:32.360 --> 00:17:35.360]  一起和神的關係
[00:17:35.360 --> 00:17:40.360]  也是在神的旨意當中
[00:17:40.360 --> 00:17:46.360]  再次經歷我們那種團契的奇妙的關係
[00:17:46.360 --> 00:17:48.360]  所以求主幫助我們
[00:17:48.360 --> 00:17:52.360]  多多在聚會當中祈禱
[00:17:52.360 --> 00:17:57.360]  多經歷這種神祕的團契
[00:17:57.360 --> 00:18:01.360]  我們祈禱是爲什麼事情祈禱呢?
[00:18:01.360 --> 00:18:05.360]  《主禱律文》裏面很簡單的只有幾句
[00:18:05.360 --> 00:18:08.360]  但這幾句已經包含了
[00:18:08.360 --> 00:18:12.360]  我們基督徒生活的所有層面
[00:18:12.360 --> 00:18:15.360]  我們不單是爲遇到困難祈禱
[00:18:15.360 --> 00:18:17.360]  不單是爲憂慮和缺乏祈禱
[00:18:17.360 --> 00:18:19.360]  我剛纔已經說過
[00:18:19.360 --> 00:18:21.360]  當我們憂慮和缺乏的時候
[00:18:21.360 --> 00:18:26.360]  禱告首先是改變我們自己
[00:18:26.360 --> 00:18:29.360]  但不管怎樣
[00:18:29.360 --> 00:18:32.360]  主耶穌的教導是很清楚的
[00:18:32.360 --> 00:18:33.360]  列了一個清單
[00:18:33.360 --> 00:18:36.360]  我們爲下面的幾樣東西祈禱
[00:18:36.360 --> 00:18:38.360]  第一
[00:18:38.360 --> 00:18:41.360]  爲神的名來祈禱
[00:18:41.360 --> 00:18:45.360]  願所有的人都尊神的名爲聖
[00:18:45.360 --> 00:18:47.360]  祈禱的時候
[00:18:47.360 --> 00:18:52.360]  我們也尊神的名爲聖
[00:18:52.360 --> 00:18:55.360]  讓神的名爲聖潔
[00:18:55.360 --> 00:18:59.360]  讓我們敬畏神、順服神
[00:18:59.360 --> 00:19:00.360]  這樣祈禱的時候
[00:19:00.360 --> 00:19:04.360]  也希望其他還沒信耶穌的人
[00:19:04.360 --> 00:19:11.360]  都能夠參與在我們的團隊當中
[00:19:11.360 --> 00:19:17.360]  能夠相信耶穌成爲敬畏神、順服神、天父的兒女
[00:19:17.360 --> 00:19:20.360]  也同樣是求神的旨意
[00:19:20.360 --> 00:19:22.360]  能夠走在地上
[00:19:22.360 --> 00:19:24.360]  好像走在天上一樣
[00:19:24.360 --> 00:19:27.360]  這是一個祝福
[00:19:27.360 --> 00:19:29.360]  神的旨意走在地上
[00:19:29.360 --> 00:19:32.360]  就是對地上的一個祝福
[00:19:32.360 --> 00:19:35.360]  因爲神的旨意走在地上的時候
[00:19:35.360 --> 00:19:37.360]  公義、仁愛、公平
[00:19:37.360 --> 00:19:41.360]  就會走在大地
[00:19:41.360 --> 00:19:44.360]  這是一個我們很需要聽到的事
[00:19:44.360 --> 00:19:49.360]  特別是現在的時代
[00:19:49.360 --> 00:19:51.360]  第二樣要祈禱的
[00:19:51.360 --> 00:19:54.360]  是爲日常的生活祈禱
[00:19:54.360 --> 00:19:56.360]  爲我們的飲食祈禱
[00:19:56.360 --> 00:19:58.360]  每天的需要的飲食祈禱
[00:19:58.360 --> 00:20:01.360]  可以伸延得更遠一些
[00:20:01.360 --> 00:20:04.360]  是日常的需要來祈禱
[00:20:04.360 --> 00:20:06.360]  而這樣的祈禱的目的
[00:20:06.360 --> 00:20:10.360]  不是真的爲所縮碎的柴米油鹽來祈禱
[00:20:10.360 --> 00:20:13.360]  而是希望改變我們自己
[00:20:13.360 --> 00:20:17.360]  將今天的生活交託給神
[00:20:17.360 --> 00:20:22.360]  我們的需要是我們的父神會供應給我們
[00:20:22.360 --> 00:20:25.360]  所以經文裏面講得非常清楚
[00:20:25.360 --> 00:20:28.360]  是爲今日祈禱
[00:20:28.360 --> 00:20:32.360]  目的是叫我們不要爲明日憂慮
[00:20:32.360 --> 00:20:36.360]  因爲爲明日憂慮是包含了一個意義
[00:20:36.360 --> 00:20:40.360]  我們並沒有相信神的帶領
[00:20:40.360 --> 00:20:44.360]  神願意我們將所有的事情都相信祂
[00:20:44.360 --> 00:20:46.360]  交託給祂
[00:20:46.360 --> 00:20:52.360]  第三個方面是屬靈上的依治祈禱
[00:20:52.360 --> 00:20:55.360]  那裏是爲我們的罪來祈禱
[00:20:55.360 --> 00:20:58.360]  這是爲我們每個人自我潔淨
[00:20:58.360 --> 00:21:02.360]  或者整個團體的潔淨來祈禱
[00:21:02.360 --> 00:21:05.360]  但同時第二句的意思是
[00:21:05.360 --> 00:21:09.360]  依治我們這個團隊來祈禱
[00:21:09.360 --> 00:21:11.360]  因爲一個團隊裏面
[00:21:11.360 --> 00:21:15.360]  沒有什麼比彼此寬恕更重要
[00:21:15.360 --> 00:21:18.360]  人與人之間很容易有很多磨擦
[00:21:18.360 --> 00:21:21.360]  但唯有在基督裏面的愛
[00:21:21.360 --> 00:21:24.360]  能夠幫助我們彼此寬恕
[00:21:24.360 --> 00:21:27.360]  好像神來笑恕我們一樣
[00:21:27.360 --> 00:21:30.360]  這是莫大的依治
[00:21:30.360 --> 00:21:35.360]  屬靈裏面的清潔
[00:21:35.360 --> 00:21:37.360]  和人與人之間的和諧
[00:21:37.360 --> 00:21:43.360]  這是對我們整個教會的依治來祈禱
[00:21:43.360 --> 00:21:57.360]  第四方面是爲我們的屬靈上的保護祈禱
[00:21:57.360 --> 00:22:05.360]  求神保守我們免於魔鬼的試探和攻擊
[00:22:05.360 --> 00:22:09.360]  幫助我們離開我們抵受不了的試探
[00:22:09.360 --> 00:22:15.360]  幫助我們沒有辦法預料到的魔鬼攻擊
[00:22:15.360 --> 00:22:19.360]  因爲這些事我們的手伸不到
[00:22:19.360 --> 00:22:22.360]  只有神可以做到
[00:22:22.360 --> 00:22:25.360]  弟兄姊妹如果你再欽點一下
[00:22:25.360 --> 00:22:27.360]  剛纔我所講的幾點
[00:22:27.360 --> 00:22:29.360]  是否已經包括我們基督徒
[00:22:29.360 --> 00:22:34.360]  特別是我們聚會整體當中的生活的全部
[00:22:34.360 --> 00:22:36.360]  求神的命位聖
[00:22:36.360 --> 00:22:39.360]  求神的旨意臨到我們當中
[00:22:39.360 --> 00:22:42.360]  求我們生活所需的
[00:22:42.360 --> 00:22:46.360]  求神的依治臨到我們的團體當中
[00:22:46.360 --> 00:22:49.360]  求神的特別屬靈上的保守
[00:22:49.360 --> 00:22:51.360]  我們不能碰到的
[00:22:51.360 --> 00:22:53.360]  我們控制不了的事
[00:22:53.360 --> 00:22:57.360]  神保守我們留有平安
[00:22:57.360 --> 00:23:02.360]  所以大願我們都能夠在宮徒當中
[00:23:02.360 --> 00:23:06.360]  學習一切的信靠
[00:23:06.360 --> 00:23:09.360]  一切將生命交給我們的神
[00:23:09.360 --> 00:23:12.360]  因爲祂是我們天上的父
[00:23:12.360 --> 00:23:21.360]  弟兄姊妹讓我再次強調
[00:23:21.360 --> 00:23:24.360]  一起祈禱
[00:23:24.360 --> 00:23:27.360]  再大一點是一起聚會
[00:23:27.360 --> 00:23:33.360]  是參與在與神與人的團契當中
[00:23:33.360 --> 00:23:38.360]  我們的宮徒是在這樣的背景當中進行
[00:23:38.360 --> 00:23:41.360]  這樣是我們認信和實踐了
[00:23:41.360 --> 00:23:46.360]  在基督裏面與神與人的關係
