
[00:00:00.000 --> 00:00:02.000]  請主席平安
[00:05:40.000 --> 00:05:42.000]  叫祂站在殿的頂上跟祂說
[00:05:42.000 --> 00:05:44.000]  祢若是上帝的兒子
[00:05:44.000 --> 00:05:46.000]  在這裏跳下去
[00:05:46.000 --> 00:05:48.000]  因為經上記著說主要為祢
[00:05:48.000 --> 00:05:50.000]  吩咐祂的侍仔保護祢
[00:05:50.000 --> 00:05:52.000]  祂就要用手托住祢
[00:05:52.000 --> 00:05:54.000]  免得祢的腳碰石頭上面
[00:05:54.000 --> 00:05:56.000]  耶穌就跟祂說
[00:05:56.000 --> 00:05:58.000]  經上說不可試探主祢的上帝
[00:05:58.000 --> 00:06:00.000]  魔鬼用完各樣的試探
[00:06:00.000 --> 00:06:02.000]  就暫時離開了耶穌
[00:06:06.000 --> 00:06:08.000]  這段經文裏面說三個試探
[00:06:08.000 --> 00:06:10.000]  我們很熟悉
[00:06:10.000 --> 00:06:12.000]  石頭變麵包
[00:06:12.000 --> 00:06:14.000]  天下所有的權柄榮華
[00:06:14.000 --> 00:06:16.000]  接著
[00:06:16.000 --> 00:06:18.000]  可以在殿上跳下去
[00:06:18.000 --> 00:06:20.000]  有主的保護
[00:06:20.000 --> 00:06:22.000]  這段經文很快
[00:06:22.000 --> 00:06:24.000]  在成長的階段我都聽過很多次
[00:06:24.000 --> 00:06:26.000]  我常常就想起
[00:06:26.000 --> 00:06:28.000]  試探教導我們什麼呢
[00:06:28.000 --> 00:06:30.000]  教導我們要努力勝過試探
[00:06:30.000 --> 00:06:32.000]  我今天給的題目都是這樣說的
[00:06:32.000 --> 00:06:34.000]  要勝過很多的試探
[00:06:34.000 --> 00:06:36.000]  所以這試探是魔鬼帶來的
[00:06:36.000 --> 00:06:38.000]  不好最好就不要出現
[00:06:38.000 --> 00:06:40.000]  不過沒辦法的時候都要努力
[00:06:40.000 --> 00:06:42.000]  要勝過試探
[00:06:42.000 --> 00:06:44.000]  所以我們要離開這些試探
[00:06:44.000 --> 00:06:46.000]  試探是不好的
[00:06:46.000 --> 00:06:48.000]  是壞事
[00:06:48.000 --> 00:06:50.000]  所以過去有很多的教導
[00:06:50.000 --> 00:06:52.000]  就是我們要學習如何逃避試探
[00:06:52.000 --> 00:06:54.000]  避開試探勝過試探
[00:06:54.000 --> 00:06:56.000]  還有勝過試探的秘訣是什麼
[00:06:56.000 --> 00:06:58.000]  屬聖經就行了
[00:06:58.000 --> 00:07:00.000]  耶穌三次都是用聖經說的
[00:07:00.000 --> 00:07:02.000]  經上記著說
[00:07:02.000 --> 00:07:04.000]  靠著聖經就可以勝過試探
[00:07:04.000 --> 00:07:06.000]  大英節目多讀聖經
[00:07:06.000 --> 00:07:08.000]  你就可以勝過試探
[00:07:08.000 --> 00:07:10.000]  過去你是不是這樣聽的
[00:07:10.000 --> 00:07:12.000]  你是不是這樣想的
[00:07:12.000 --> 00:07:14.000]  我這樣說
[00:07:14.000 --> 00:07:16.000]  就是想跟你分享和反思一下
[00:07:16.000 --> 00:07:18.000]  可能有些位置我們要想一想
[00:07:18.000 --> 00:07:20.000]  第一是不是真的這樣
[00:07:20.000 --> 00:07:22.000]  經文一開始怎麼說的
[00:07:22.000 --> 00:07:24.000]  一開始說耶穌被聖靈充滿
[00:07:24.000 --> 00:07:26.000]  從撒旦河回來聖靈
[00:07:26.000 --> 00:07:28.000]  將祂引導去曠野
[00:07:28.000 --> 00:07:30.000]  四十日受魔鬼的試探
[00:07:30.000 --> 00:07:32.000]  或者是怎樣
[00:07:32.000 --> 00:07:34.000]  耶穌會受試探的
[00:07:34.000 --> 00:07:36.000]  是聖靈帶著耶穌
[00:07:36.000 --> 00:07:38.000]  當耶穌被聖靈充滿
[00:07:38.000 --> 00:07:40.000]  聖靈就帶著耶穌
[00:07:40.000 --> 00:07:42.000]  去到曠野
[00:07:42.000 --> 00:07:44.000]  那裡受試探
[00:07:44.000 --> 00:07:46.000]  不是魔鬼
[00:07:46.000 --> 00:07:48.000]  在那裡引誘耶穌去試探
[00:07:48.000 --> 00:07:50.000]  不是魔鬼走去耶穌那裡去試探
[00:07:50.000 --> 00:07:52.000]  而是
[00:07:52.000 --> 00:07:54.000]  聖靈帶耶穌
[00:07:54.000 --> 00:07:56.000]  當耶穌被聖靈充滿的時候
[00:07:56.000 --> 00:07:58.000]  就被帶到曠野
[00:07:58.000 --> 00:08:00.000]  四十天受魔鬼的試探
[00:08:00.000 --> 00:08:02.000]  原來試探
[00:08:02.000 --> 00:08:04.000]  是聖靈帶耶穌去的
[00:08:04.000 --> 00:08:06.000]  留意這一點很重要
[00:08:06.000 --> 00:08:08.000]  就是
[00:08:08.000 --> 00:08:10.000]  是上帝准許的
[00:08:10.000 --> 00:08:12.000]  甚至你可以說是上帝安排的
[00:08:12.000 --> 00:08:14.000]  聖靈帶他去的
[00:08:14.000 --> 00:08:16.000]  如果你回到教會
[00:08:16.000 --> 00:08:18.000]  你說是上帝的聖靈帶我回來教會
[00:08:18.000 --> 00:08:20.000]  那當然很開心
[00:08:20.000 --> 00:08:22.000]  所以如果是聖靈帶耶穌
[00:08:22.000 --> 00:08:24.000]  總之是聖靈充滿的時候就受試探
[00:08:24.000 --> 00:08:26.000]  那這個試探可能跟我們一般在想
[00:08:26.000 --> 00:08:28.000]  當然是一些陷阱
[00:08:28.000 --> 00:08:30.000]  魔鬼的詭計
[00:08:30.000 --> 00:08:32.000]  不好的事都要離開
[00:08:32.000 --> 00:08:34.000]  可能有一點不同
[00:08:34.000 --> 00:08:36.000]  可能是上帝刻意去安排的
[00:08:36.000 --> 00:08:38.000]  甚至在上帝心裡
[00:08:38.000 --> 00:08:40.000]  是聖靈充滿的時候
[00:08:40.000 --> 00:08:42.000]  才有
[00:08:42.000 --> 00:08:44.000]  試探去面對幫助他成長
[00:08:44.000 --> 00:08:46.000]  原來當耶穌
[00:08:46.000 --> 00:08:48.000]  聖靈充滿被聖靈引導去曠野
[00:08:48.000 --> 00:08:50.000]  是要經歷一個這樣的過程
[00:08:50.000 --> 00:08:52.000]  讓耶穌去成長
[00:08:52.000 --> 00:08:54.000]  去學習或者讓我們看見
[00:08:54.000 --> 00:08:56.000]  原來耶穌在這件事上這樣去對應
[00:08:56.000 --> 00:08:58.000]  教導我們的
[00:08:58.000 --> 00:09:00.000]  所以頂多如果今天你落在試探當中
[00:09:00.000 --> 00:09:02.000]  當然你要努力
[00:09:02.000 --> 00:09:04.000]  但不要很快就說魔鬼很壞
[00:09:04.000 --> 00:09:06.000]  我應該避開上帝不祝福我
[00:09:06.000 --> 00:09:08.000]  所以教導我在試探當中
[00:09:08.000 --> 00:09:10.000]  不一定是這樣的
[00:09:10.000 --> 00:09:12.000]  可能是上帝的靈刻意
[00:09:12.000 --> 00:09:14.000]  安排你在這個狀況裡面
[00:09:14.000 --> 00:09:16.000]  重點
[00:09:16.000 --> 00:09:18.000]  是你在這個狀況裡面怎樣經歷
[00:09:18.000 --> 00:09:20.000]  和怎樣回應上帝
[00:09:20.000 --> 00:09:22.000]  正如我們人生裡面
[00:09:22.000 --> 00:09:24.000]  都面對不同的狀況問題
[00:09:24.000 --> 00:09:26.000]  怎樣回應而不是埋怨上帝
[00:09:26.000 --> 00:09:28.000]  為什麼我這個狀況是這樣
[00:09:28.000 --> 00:09:30.000]  為什麼我現在在這個難處裡面
[00:09:30.000 --> 00:09:32.000]  是不是魔鬼上帝不理我
[00:09:32.000 --> 00:09:34.000]  沒有啊
[00:09:34.000 --> 00:09:36.000]  聖經裡面說得很清楚
[00:09:36.000 --> 00:09:38.000]  耶穌被聖靈充滿
[00:09:38.000 --> 00:09:40.000]  接著從約旦學回來
[00:09:40.000 --> 00:09:42.000]  剛剛受洗聖靈臨在耶穌當中
[00:09:42.000 --> 00:09:44.000]  接著聖靈就帶他去曠野
[00:09:44.000 --> 00:09:46.000]  接著就受試探
[00:09:46.000 --> 00:09:48.000]  第二個問題就是
[00:09:48.000 --> 00:09:50.000]  我們怎樣可以勝過試探呢
[00:09:50.000 --> 00:09:52.000]  背多兩節金句你就可以勝過試探呢
[00:09:52.000 --> 00:09:54.000]  在第九節
[00:09:54.000 --> 00:09:56.000]  經文裡面第九節
[00:09:56.000 --> 00:09:58.000]  魔鬼第二個試探的時候
[00:09:58.000 --> 00:10:00.000]  魔鬼令耶穌去到耶路撒冷
[00:10:00.000 --> 00:10:02.000]  不是第三個試探
[00:10:02.000 --> 00:10:04.000]  魔鬼令耶穌去到耶路撒冷
[00:10:04.000 --> 00:10:06.000]  站在屋頂上面
[00:10:06.000 --> 00:10:08.000]  電頂上面跟他講
[00:10:08.000 --> 00:10:10.000]  你若果是上帝
[00:10:10.000 --> 00:10:12.000]  而只可以從這裡跳下去
[00:10:12.000 --> 00:10:14.000]  因為經上記著說
[00:10:14.000 --> 00:10:16.000]  主要為你吩咐他的使者保護你
[00:10:16.000 --> 00:10:18.000]  他會用他的手去托著你
[00:10:18.000 --> 00:10:20.000]  就如我們在《啟應經》的詩篇
[00:10:20.000 --> 00:10:22.000]  是九十一篇
[00:10:22.000 --> 00:10:24.000]  詩篇九十一篇就是說
[00:10:24.000 --> 00:10:26.000]  上帝要保護我們
[00:10:26.000 --> 00:10:28.000]  他要用手托著我們
[00:10:28.000 --> 00:10:30.000]  免得我們的腳墊在石頭上面
[00:10:30.000 --> 00:10:32.000]  這句話是誰講的
[00:10:32.000 --> 00:10:34.000]  魔鬼講的
[00:10:34.000 --> 00:10:36.000]  不是耶穌講的
[00:10:36.000 --> 00:10:38.000]  是魔鬼用上帝的話語作為藉口
[00:10:38.000 --> 00:10:40.000]  作為條件理由
[00:10:40.000 --> 00:10:42.000]  去試探耶穌
[00:10:42.000 --> 00:10:44.000]  如果我們以為
[00:10:44.000 --> 00:10:46.000]  我們背熟聖經
[00:10:46.000 --> 00:10:48.000]  就能夠勝過試探
[00:10:48.000 --> 00:10:50.000]  魔鬼也熟悉聖經
[00:10:50.000 --> 00:10:52.000]  他引導《舊約》詩篇這段經文
[00:10:52.000 --> 00:10:54.000]  我們也可能有時忘記了這些經文
[00:10:54.000 --> 00:10:56.000]  魔鬼也熟悉聖經
[00:10:56.000 --> 00:10:58.000]  魔鬼也引用聖經來試探耶穌
[00:10:58.000 --> 00:11:02.000]  如果我們只背了金句
[00:11:02.000 --> 00:11:04.000]  就以為拿著金句
[00:11:04.000 --> 00:11:06.000]  就能夠得到魔鬼勝過試探
[00:11:06.000 --> 00:11:08.000]  其實可能他比我們熟悉
[00:11:08.000 --> 00:11:10.000]  那怎麼辦呢
[00:11:10.000 --> 00:11:12.000]  到底這三個試探
[00:11:12.000 --> 00:11:14.000]  是在講什麼呢
[00:11:14.000 --> 00:11:16.000]  是在對應我們當時的狀況
[00:11:16.000 --> 00:11:18.000]  或當時耶穌的狀況
[00:11:18.000 --> 00:11:20.000]  以致我們被提醒
[00:11:20.000 --> 00:11:22.000]  我們從頭開始再看一看
[00:11:22.000 --> 00:11:24.000]  在第三節裡面
[00:11:24.000 --> 00:11:26.000]  第一個試探寫的描述
[00:11:26.000 --> 00:11:28.000]  就是魔鬼對耶穌說
[00:11:28.000 --> 00:11:30.000]  你若是上帝的兒子
[00:11:30.000 --> 00:11:32.000]  可以吩咐這塊石頭變成食物
[00:11:32.000 --> 00:11:34.000]  很多時候我們會想
[00:11:34.000 --> 00:11:36.000]  這就是食物的試探
[00:11:36.000 --> 00:11:38.000]  什麼叫食物的試探
[00:11:38.000 --> 00:11:40.000]  傳統教會有講過七宗罪
[00:11:40.000 --> 00:11:42.000]  有沒有聽過
[00:11:42.000 --> 00:11:44.000]  就是貪吃
[00:11:44.000 --> 00:11:46.000]  大家貪不貪吃
[00:11:46.000 --> 00:11:48.000]  你們的額頭我看得很真誠
[00:11:48.000 --> 00:11:50.000]  有些人看著我
[00:11:50.000 --> 00:11:52.000]  貪吃 我也很喜歡吃東西
[00:11:52.000 --> 00:11:54.000]  貪吃提醒
[00:11:54.000 --> 00:11:56.000]  因為不好貪吃
[00:11:56.000 --> 00:11:58.000]  所以吃得太豐富
[00:11:58.000 --> 00:12:00.000]  不是太好
[00:12:00.000 --> 00:12:02.000]  有些信徒覺得
[00:12:02.000 --> 00:12:04.000]  吃得太好是罪過的
[00:12:04.000 --> 00:12:06.000]  簡單一點就可以吃
[00:12:06.000 --> 00:12:08.000]  聖經是這樣教我們的嗎
[00:12:08.000 --> 00:12:10.000]  第一 聖經裡面
[00:12:10.000 --> 00:12:12.000]  耶穌也用食物
[00:12:12.000 --> 00:12:14.000]  聖餐也是食物
[00:12:14.000 --> 00:12:16.000]  更加講一件事
[00:12:16.000 --> 00:12:18.000]  天國的賢職
[00:12:18.000 --> 00:12:20.000]  有美酒
[00:12:20.000 --> 00:12:22.000]  享受生命 享受食物
[00:12:22.000 --> 00:12:24.000]  其實沒理由是錯
[00:12:24.000 --> 00:12:26.000]  所以這段經文講的不是貪吃的罪
[00:12:26.000 --> 00:12:28.000]  這段講的是什麼
[00:12:28.000 --> 00:12:30.000]  這段講的其實是我們身體的需要
[00:12:30.000 --> 00:12:32.000]  我們的欲望 或者基本的欲望
[00:12:32.000 --> 00:12:34.000]  其實這段經文有一個很重要的描述
[00:12:34.000 --> 00:12:36.000]  一開始講聖靈引耶穌去抗野之後
[00:12:36.000 --> 00:12:38.000]  祂是四十日受魔鬼試探
[00:12:38.000 --> 00:12:40.000]  那些日子祂沒有吃什麼
[00:12:40.000 --> 00:12:42.000]  耶穌在抗野禁食四十日
[00:12:42.000 --> 00:12:44.000]  留意一下
[00:12:44.000 --> 00:12:46.000]  這裡講耶穌是禁食
[00:12:46.000 --> 00:12:48.000]  沒有說祂禁食禱告
[00:12:48.000 --> 00:12:50.000]  所以禁食不一定禱告
[00:12:50.000 --> 00:12:52.000]  當然禁食可以禱告
[00:12:52.000 --> 00:12:54.000]  禱告和禁食可以連在一起
[00:12:54.000 --> 00:12:56.000]  但是可以兩樣東西
[00:12:56.000 --> 00:12:58.000]  禁食可以就是為了專心
[00:12:58.000 --> 00:13:00.000]  為了去鍛鍊自己
[00:13:00.000 --> 00:13:02.000]  為了去克己
[00:13:02.000 --> 00:13:04.000]  禁食也是當時的文化傳統
[00:13:04.000 --> 00:13:06.000]  為了去回想
[00:13:06.000 --> 00:13:08.000]  耶穌禁食四十天
[00:13:08.000 --> 00:13:10.000]  是因為可以對應著
[00:13:10.000 --> 00:13:12.000]  出在《及記》裡面講
[00:13:12.000 --> 00:13:14.000]  摩西和以色列民就在抗野
[00:13:14.000 --> 00:13:16.000]  流浪了四十年才可以進入迦蘭
[00:13:16.000 --> 00:13:18.000]  這一個四十日就是呼應提醒
[00:13:18.000 --> 00:13:20.000]  原來他們這個民族
[00:13:20.000 --> 00:13:22.000]  曾經是因為叛逆的緣故
[00:13:22.000 --> 00:13:24.000]  可能離開了上帝
[00:13:24.000 --> 00:13:26.000]  結果受苦 接著上帝的拯救
[00:13:26.000 --> 00:13:28.000]  但是又要記得
[00:13:28.000 --> 00:13:30.000]  那四十年摩西在抗野的時候
[00:13:30.000 --> 00:13:32.000]  不是餓了四十年
[00:13:32.000 --> 00:13:34.000]  是不是 不是餓足四十年
[00:13:34.000 --> 00:13:36.000]  而且每天都有東西吃
[00:13:36.000 --> 00:13:38.000]  每天上帝都講
[00:13:38.000 --> 00:13:40.000]  那些叫什麼 瑪娜
[00:13:40.000 --> 00:13:42.000]  當他還要的時候還有鵪鶉
[00:13:42.000 --> 00:13:44.000]  當然不同經文對鵪鶉有不同的理解
[00:13:44.000 --> 00:13:46.000]  起碼有鵪鶉吃
[00:13:46.000 --> 00:13:48.000]  無論他們很埋怨
[00:13:48.000 --> 00:13:50.000]  沒有肉吃就給鵪鶉吃
[00:13:50.000 --> 00:13:52.000]  還是上帝給他們更多的祝福
[00:13:52.000 --> 00:13:54.000]  無論如何他們有餅有肉
[00:13:54.000 --> 00:13:56.000]  每個禮拜都有東西吃
[00:13:56.000 --> 00:13:58.000]  到他安息日的時候還可以拿兩天的食糧
[00:13:58.000 --> 00:14:00.000]  所以他們從來沒有餓過
[00:14:00.000 --> 00:14:02.000]  是不是
[00:14:02.000 --> 00:14:04.000]  上帝賜人食物是正常的
[00:14:04.000 --> 00:14:06.000]  上帝沒有忽略過人食物的需要
[00:14:06.000 --> 00:14:08.000]  我們都是這樣學習的
[00:14:08.000 --> 00:14:10.000]  每個禮拜你回來崇拜
[00:14:10.000 --> 00:14:12.000]  當我和大家祈禱完之後
[00:14:12.000 --> 00:14:14.000]  我們背著圖文 懂不懂得背
[00:14:14.000 --> 00:14:16.000]  我們日用的飲食
[00:14:16.000 --> 00:14:18.000]  是怎樣
[00:14:18.000 --> 00:14:20.000]  求主今天賜給我們
[00:14:20.000 --> 00:14:22.000]  我們不是說
[00:14:22.000 --> 00:14:24.000]  主啊 我不貪吃 吃少一點給我
[00:14:24.000 --> 00:14:26.000]  不用給我這麼多東西吃 不是
[00:14:26.000 --> 00:14:28.000]  所以很明顯這段經文裡面講的
[00:14:28.000 --> 00:14:30.000]  不是說我們不可以貪吃
[00:14:30.000 --> 00:14:32.000]  我們要吃少一點 我們要禁食
[00:14:32.000 --> 00:14:34.000]  而是說人是需要的
[00:14:34.000 --> 00:14:36.000]  實際上當時耶穌的情況
