
[00:00:00.000 --> 00:00:02.980]  我想問問大家一個問題
[00:01:54.300 --> 00:01:55.980]  在司徒仁傳第二章的時候
[00:01:55.980 --> 00:01:58.540]  當時耶穌基督死而復活升天
[00:01:58.540 --> 00:02:01.080]  然後就吩咐他們在耶路撒冷等候
[00:02:01.080 --> 00:02:03.900]  於是當時有七十個左右的門徒
[00:02:03.900 --> 00:02:06.100]  就在一個樓房裏面來祈禱等候
[00:02:06.100 --> 00:02:08.100]  等候什麼呢?等候聖靈的降臨
[00:02:08.100 --> 00:02:09.740]  當在五旬節的時候
[00:02:09.740 --> 00:02:12.220]  聖靈就降臨,就像火一樣
[00:02:12.220 --> 00:02:13.740]  臨到他們身上
[00:02:13.740 --> 00:02:16.060]  聖經記載當時的門徒
[00:02:16.060 --> 00:02:18.540]  經歷到聖靈的充滿了之後
[00:02:18.540 --> 00:02:22.460]  他能夠講到其他地方或者國家的語言
[00:02:22.460 --> 00:02:26.020]  剛剛那時候,不同的猶太人在不同的地方
[00:02:26.020 --> 00:02:29.540]  就像朝聖一樣,回到耶路撒冷來敬拜
[00:02:29.540 --> 00:02:31.220]  在那時候聽到這些門徒
[00:02:31.220 --> 00:02:34.220]  竟然用他們的鄉下話來講述了救恩
[00:02:34.220 --> 00:02:35.260]  於是很驚奇
[00:02:35.260 --> 00:02:38.380]  又因著那個福音內容的緣故
[00:02:38.380 --> 00:02:39.460]  深被感動
[00:02:39.460 --> 00:02:43.860]  於是就願意認罪,決自歸向耶穌基督
[00:02:43.860 --> 00:02:48.140]  聖經當時記載說,總共有三千人
[00:02:48.140 --> 00:02:50.900]  這三千人聚集的時候有什麼做呢?
[00:02:50.900 --> 00:02:54.180]  聖經記載他們一起學習使徒的教訓
[00:02:54.180 --> 00:02:56.860]  彼此相交,交接祈禱
[00:02:56.860 --> 00:03:01.860]  而使徒也行了不少的神蹟騎士
[00:03:01.860 --> 00:03:03.340]  他們聚在一起的時候
[00:03:03.340 --> 00:03:06.060]  把自己的家產物業賣掉
[00:03:06.060 --> 00:03:09.460]  然後跟其他人分享,幫助有需要的人
[00:03:09.460 --> 00:03:13.140]  又在家裡面,又在聖殿裡面
[00:03:13.140 --> 00:03:15.740]  一起抹餅,很開心地相處
[00:03:15.740 --> 00:03:18.820]  很誠實地交往在裡面
[00:03:18.820 --> 00:03:22.060]  這些就是當時他們所做的事情
[00:03:22.060 --> 00:03:26.700]  當他們信了主,成為一個新的教會群體
[00:03:26.700 --> 00:03:29.660]  當新的教會群體出現的時候
[00:03:29.660 --> 00:03:34.980]  社區的人對他們的反應是怎樣呢?
[00:03:34.980 --> 00:03:37.540]  聖經說社區的人對他們的反應是怎樣呢?
[00:03:37.540 --> 00:03:42.380]  眾人都懼怕,害怕
[00:03:42.380 --> 00:03:44.940]  這個教會群體出現的時候,他們害怕
[00:03:44.940 --> 00:03:46.140]  為什麼害怕呢?
[00:03:46.140 --> 00:03:50.020]  可能其中一種害怕,就是他們行神蹟騎士
[00:03:50.020 --> 00:03:51.580]  這個群體是什麼來的?
[00:03:51.580 --> 00:03:53.580]  怎麼會有神蹟騎士呢?
[00:03:53.580 --> 00:03:54.780]  就會害怕
[00:03:54.780 --> 00:03:56.580]  另外還有一種原因會害怕
[00:03:56.580 --> 00:03:58.500]  就是可能真的會陌生
[00:03:58.500 --> 00:04:00.500]  這個群體到底是什麼來的?
[00:04:00.500 --> 00:04:03.420]  人當然要保持一個謹慎
[00:04:03.420 --> 00:04:07.340]  要了解清楚,做一種陌生的感覺就會害怕
[00:04:07.340 --> 00:04:10.540]  早前看這套片,不知道有沒有人看
[00:04:10.540 --> 00:04:11.740]  應該沒有人看了
[00:04:11.740 --> 00:04:13.500]  因為7點鐘看的
[00:04:13.500 --> 00:04:16.820]  你應該上班的,這麼巧
[00:04:16.820 --> 00:04:17.820]  其實我沒有人看的
[00:04:17.820 --> 00:04:20.620]  不過有時候我回我媽媽家吃飯的時候
[00:04:20.620 --> 00:04:21.860]  她追這套片
[00:04:21.860 --> 00:04:23.620]  我就看到了
[00:04:23.620 --> 00:04:25.860]  有一次看到這套片的時候
[00:04:25.860 --> 00:04:28.820]  這個就是女主角
[00:04:28.820 --> 00:04:30.940]  說起女主角的片段
[00:04:30.940 --> 00:04:33.820]  她買了一些機器回來做一些織布廠
[00:04:33.820 --> 00:04:37.700]  開織布廠製造一些西洋的洋服布料
[00:04:37.700 --> 00:04:39.180]  這樣就會很好賺的
[00:04:39.180 --> 00:04:40.380]  但是織布廠回來的時候
[00:04:40.380 --> 00:04:41.540]  機器送過來的時候
[00:04:41.540 --> 00:04:43.660]  要怎樣運用的時候
[00:04:43.660 --> 00:04:46.300]  她收到一個說明書是英文的
[00:04:46.300 --> 00:04:48.020]  糟糕了,不懂的
[00:04:48.020 --> 00:04:48.980]  怎麼教呢?
[00:04:48.980 --> 00:04:51.860]  就想起有一個神父
[00:04:51.860 --> 00:04:54.420]  這個神父是會英文和廣東話
[00:04:54.420 --> 00:04:56.300]  不是廣東話,是會廣東話
[00:04:56.300 --> 00:04:57.500]  於是就找他翻譯
[00:04:57.500 --> 00:04:58.900]  那就好了,邀請了神父
[00:04:58.900 --> 00:04:59.900]  神父樂意了
[00:04:59.900 --> 00:05:04.500]  就想著教工人怎樣去裝嵌
[00:05:04.500 --> 00:05:08.020]  來運用這個機器
[00:05:08.020 --> 00:05:11.020]  但是工人看到這個西洋的神父
[00:05:11.020 --> 00:05:13.140]  神父的時候很害怕
[00:05:13.140 --> 00:05:14.700]  不敢和他接觸
[00:05:14.700 --> 00:05:15.660]  為什麼?
[00:05:15.660 --> 00:05:17.140]  知道為什麼嗎?
[00:05:17.140 --> 00:05:18.660]  為什麼不和他接觸?
[00:05:18.660 --> 00:05:20.820]  蛤?
[00:05:20.820 --> 00:05:21.420]  吸了靈魂
[00:05:21.420 --> 00:05:22.780]  你當然是猶太集了
[00:05:22.780 --> 00:05:24.900]  哈哈哈,就是這樣
[00:05:24.900 --> 00:05:27.660]  他們不敢和他握手或者接觸
[00:05:27.660 --> 00:05:30.340]  因為覺得他流傳了一件事
[00:05:30.340 --> 00:05:33.380]  和握手接觸的人會吸了你的靈魂
[00:05:33.380 --> 00:05:34.340]  吸了你的魂魄
[00:05:34.340 --> 00:05:35.780]  每個人都害怕
[00:05:35.780 --> 00:05:39.100]  那麼主角怎樣幫他釋懷這個疑團呢?
[00:05:39.100 --> 00:05:40.620]  我就握手給你看
[00:05:40.620 --> 00:05:41.340]  握著他的手
[00:05:41.340 --> 00:05:42.460]  不知道叫誰來握他的手
[00:05:42.460 --> 00:05:45.020]  他說:沒事的!沒事的!
[00:05:45.020 --> 00:05:46.220]  透過這樣的接觸
[00:05:46.220 --> 00:05:47.220]  他們開始放心了
[00:05:47.220 --> 00:05:48.860]  於是有兩個比較大膽的
[00:05:48.860 --> 00:05:50.660]  就嘗試和這個神父握握手
[00:05:50.660 --> 00:05:51.500]  談談
[00:05:51.500 --> 00:05:53.020]  咦?沒事的
[00:05:53.020 --> 00:05:55.020]  沒有吸了靈魂
[00:05:55.020 --> 00:05:56.420]  於是他們放心
[00:05:56.420 --> 00:05:57.860]  就聽他的教導
[00:05:57.860 --> 00:06:00.740]  然後就開始運用這個機器
[00:06:00.740 --> 00:06:02.420]  做事了
[00:06:02.420 --> 00:06:05.340]  人有時懼怕的原因
[00:06:05.340 --> 00:06:07.820]  是有時出於對那件事物陌生
[00:06:07.820 --> 00:06:09.700]  有時新的來到的時候
[00:06:09.700 --> 00:06:10.940]  更加會害怕
[00:06:10.940 --> 00:06:11.660]  你害怕的時候
[00:06:11.660 --> 00:06:13.580]  有時會收到一些想法
[00:06:13.580 --> 00:06:14.420]  或者有時
[00:06:14.420 --> 00:06:16.580]  一些想法是別人給你的
[00:06:16.580 --> 00:06:18.700]  好像當時教會群體出現的時候
[00:06:18.700 --> 00:06:21.020]  人們覺得這個教會是什麼來的?
[00:06:21.020 --> 00:06:22.300]  會不會騙人的?
[00:06:22.300 --> 00:06:25.540]  他可能有些不同的東西在裡面
[00:06:25.540 --> 00:06:27.660]  於是人們就害怕了
[00:06:27.660 --> 00:06:29.980]  但是聖經繼續說下去
[00:06:29.980 --> 00:06:31.300]  初初他們害怕
[00:06:31.300 --> 00:06:32.780]  後來是怎樣的?
[00:06:32.780 --> 00:06:34.180]  在第47節
[00:06:34.180 --> 00:06:39.700]  章美臣得眾民的喜愛,之前是害怕的
[00:06:39.700 --> 00:06:42.060]  現在那些社區人士是怎樣的?
[00:06:42.060 --> 00:06:43.580]  喜歡他們
[00:06:43.580 --> 00:06:44.940]  不單止喜歡他們
[00:06:44.940 --> 00:06:48.860]  聖經說主張得救的人天天加急他們
[00:06:48.860 --> 00:06:51.420]  另一個說法就是那些人
[00:06:51.420 --> 00:06:55.140]  後來願意加入這個群體裡成為一份子
[00:06:55.140 --> 00:06:56.020]  很奇怪
[00:06:56.020 --> 00:06:58.780]  起初的時候是很害怕很擔心
[00:06:58.780 --> 00:07:00.300]  這個教會群體的
[00:07:00.300 --> 00:07:02.420]  但是後來經過一段時間之後
[00:07:02.420 --> 00:07:05.140]  他們竟然喜歡這個群體
[00:07:05.140 --> 00:07:05.980]  不單止喜歡
[00:07:05.980 --> 00:07:10.180]  甚至有些人願意加入這個群體成為一份子
[00:07:10.180 --> 00:07:12.820]  究竟當中裡面發生了什麼事情
[00:07:12.820 --> 00:07:16.700]  以致有這麼大的改變呢?
[00:07:16.700 --> 00:07:20.580]  我們一起來讀第44-46節
[00:07:20.580 --> 00:07:21.940]  預備起
[00:07:21.940 --> 00:07:26.020]  信的人都在一處繁物公用
[00:07:26.020 --> 00:07:28.900]  並且賣了田產家業
[00:07:28.900 --> 00:07:32.340]  照各人所需用的分給各人
[00:07:32.340 --> 00:07:34.700]  他們天天同心合意
[00:07:34.700 --> 00:07:36.820]  在善在田裡
[00:07:36.820 --> 00:07:38.860]  且在家中抹餅
[00:07:38.860 --> 00:07:42.540]  全著歡喜誠實積心用法
[00:07:42.540 --> 00:07:47.980]  這裡就是說當中這群教會群體裡面做了些什麼
[00:07:47.980 --> 00:07:49.820]  大概有這三方面
[00:07:49.820 --> 00:07:53.220]  當然有些神蹟騎士走出來醫病
[00:07:53.220 --> 00:07:54.620]  那些人就看到了
[00:07:54.620 --> 00:07:55.700]  還有一件事就是
[00:07:55.700 --> 00:08:00.700]  聖經說他們很願意將自己的東西變賣了
[00:08:00.700 --> 00:08:01.780]  分了出去
[00:08:01.780 --> 00:08:03.980]  服侍有需要的人
[00:08:03.980 --> 00:08:07.260]  讓有需要的人在當中得到幫助
[00:08:07.260 --> 00:08:09.820]  幫助有需要的人
[00:08:09.820 --> 00:08:11.020]  不僅如此
[00:08:11.020 --> 00:08:13.940]  他們恆常地在家裡
[00:08:13.940 --> 00:08:15.500]  以及在聖殿裡
[00:08:15.500 --> 00:08:19.980]  用一個很快樂開心和很真誠的態度
[00:08:19.980 --> 00:08:23.540]  來彼此交往
[00:08:23.540 --> 00:08:25.340]  原來是由他害怕
[00:08:25.340 --> 00:08:27.100]  由那些社區人士覺得很害怕
[00:08:27.100 --> 00:08:29.460]  至很喜歡的群體中間試圖
[00:08:29.460 --> 00:08:31.700]  這個教會群體做了些事情
[00:08:31.700 --> 00:08:34.900]  做了些事情就是願意將這些東西付出
[00:08:34.900 --> 00:08:36.140]  幫助有需要的人
[00:08:36.140 --> 00:08:38.340]  以及大家很真誠地交往
[00:08:38.340 --> 00:08:41.900]  而當時社區的人看到這樣的情況
[00:08:41.900 --> 00:08:43.100]  很喜歡他們
[00:08:43.100 --> 00:08:48.020]  後來甚至有人加入教會
[00:08:48.020 --> 00:08:50.500]  在早期大約十八世紀裡面
[00:08:50.500 --> 00:08:53.460]  有一個歷史學家叫吉貧
[00:08:53.460 --> 00:08:56.940]  他寫了一本歷史書叫做《羅馬帝國:衰亡史》
[00:08:56.940 --> 00:08:58.860]  他本身不是一個信徒
[00:08:58.860 --> 00:09:01.260]  他寫羅馬帝國的時候一定會講基督教
[00:09:01.260 --> 00:09:03.620]  因為基督教是當時的興起
[00:09:03.620 --> 00:09:06.780]  裡面他描述了總共有五個原因
[00:09:06.780 --> 00:09:08.660]  為什麼基督教在這樣的環境下
[00:09:08.660 --> 00:09:11.420]  可以興起更多人信了主
[00:09:11.420 --> 00:09:13.580]  其中有些原因是這樣的
[00:09:13.580 --> 00:09:17.860]  第五個原因就是基督徒相愛的團體生活
[00:09:17.860 --> 00:09:20.860]  對未信的人是很大的吸引
[00:09:20.860 --> 00:09:23.380]  你要知道當時羅馬帝國裡面是有階層的
[00:09:23.380 --> 00:09:24.940]  階級的觀念
[00:09:24.940 --> 00:09:26.100]  有奴隸主
[00:09:26.100 --> 00:09:27.180]  也有奴隸
[00:09:27.180 --> 00:09:28.500]  會不會平排而坐?
[00:09:28.500 --> 00:09:29.460]  當然不會
[00:09:29.460 --> 00:09:30.460]  有男有女
[00:09:30.460 --> 00:09:31.700]  會不會平排而坐一起?
[00:09:31.700 --> 00:09:32.180]  不會
[00:09:32.180 --> 00:09:34.300]  在社會裡面有階級的觀念
[00:09:34.300 --> 00:09:37.620]  但當他們回到教會群體的時候
[00:09:37.620 --> 00:09:40.020]  奴隸主和奴隸平排而坐
[00:09:40.020 --> 00:09:41.260]  男與女平排而坐
[00:09:41.260 --> 00:09:42.940]  大人和小孩平排而坐
[00:09:42.940 --> 00:09:45.380]  彼此來到真誠的交往
[00:09:45.380 --> 00:09:47.460]  這是一個很獨特的做法
[00:09:47.460 --> 00:09:48.340]  是很震撼
[00:09:48.340 --> 00:09:49.820]  為什麼可以這樣呢?
[00:09:49.820 --> 00:09:51.020]  不僅這樣
[00:09:51.020 --> 00:09:52.620]  在他的分析裡
[00:09:52.620 --> 00:09:54.060]  當時教會裡面
[00:09:54.060 --> 00:09:58.260]  他們有些人有一個很好的人愛見證的表現
[00:09:58.260 --> 00:10:01.100]  就是願意變賣自己的家產
[00:10:01.100 --> 00:10:04.140]  來分給一些有需要的貧窮的人
[00:10:04.140 --> 00:10:05.460]  讓他們得到幫助
[00:10:05.460 --> 00:10:06.500]  不僅這樣說
[00:10:06.500 --> 00:10:08.100]  他講到幫助那些貧窮人
[00:10:08.100 --> 00:10:09.220]  不只是幫助自己人
[00:10:09.220 --> 00:10:11.140]  我是猶太人就幫助自己猶太人
[00:10:11.140 --> 00:10:12.580]  這些外邦人幫不幫呢?
[00:10:12.580 --> 00:10:15.780]  他們也照樣幫助
[00:10:15.780 --> 00:10:17.460]  所以有一個皇帝
[00:10:17.460 --> 00:10:19.220]  叫做尤利安
[00:10:19.220 --> 00:10:20.740]  他很驚訝
[00:10:20.740 --> 00:10:24.700]  基督教為什麼這麼多人相信呢?
[00:10:24.700 --> 00:10:27.860]  他發現他們有一種這樣的人愛的表現
[00:10:27.860 --> 00:10:30.300]  變賣一切來幫助一些貧窮的人
[00:10:30.300 --> 00:10:32.380]  這種人愛表現激勵
[00:10:32.380 --> 00:10:36.180]  於是他就跟他們異教的祭司這樣說
[00:10:36.180 --> 00:10:38.500]  我現在這樣說
[00:10:38.500 --> 00:10:41.300]  他說那些北京、北乾的加利利人
[00:10:41.300 --> 00:10:42.340]  即是猶太人
[00:10:42.340 --> 00:10:45.140]  他們不僅餵養自己的窮人
[00:10:45.140 --> 00:10:47.860]  竟然也餵養我們的窮人
[00:10:47.860 --> 00:10:50.900]  而我們自己窮人竟然得不到我們照顧
[00:10:50.900 --> 00:10:52.100]  於是他下令
[00:10:52.100 --> 00:10:55.340]  我給三萬的糧食給你
[00:10:55.340 --> 00:10:59.340]  去分配給周濟的貧窮人
[00:10:59.340 --> 00:11:03.340]  還有歷史裡面記載一個叫做尤斯比
[00:11:03.340 --> 00:11:05.780]  他記載在263年的時候
[00:11:05.780 --> 00:11:08.620]  亞利桑那城裡面發生了一場瘟疫
[00:11:08.620 --> 00:11:11.900]  當時的基督徒有這樣的描述
[00:11:11.900 --> 00:11:14.300]  這場瘟疫帶來了很多人的死亡
[00:11:14.300 --> 00:11:18.540]  但很多的信徒表現出極度的人愛
[00:11:18.540 --> 00:11:20.060]  他們互相鼓勵
[00:11:20.060 --> 00:11:23.700]  也都勇敢無懼的來探望這些病者
[00:11:23.700 --> 00:11:25.620]  照顧他們、服侍他們
[00:11:25.620 --> 00:11:27.940]  甚至有些信徒因為這樣的緣故
[00:11:27.940 --> 00:11:30.580]  而染上了瘟疫
[00:11:30.580 --> 00:11:33.060]  而受痛苦甚至死亡
[00:11:33.060 --> 00:11:36.620]  但他們繼續這樣來服侍
[00:11:36.620 --> 00:11:39.500]  相反我們的愛邦就不同了
[00:11:39.500 --> 00:11:41.020]  就算那些是自己的家人
[00:11:41.020 --> 00:11:46.940]  因為染了瘟疫我們就捨他而去
[00:11:46.940 --> 00:11:51.780]  當時基督徒表現出這種人愛關懷的表現
[00:11:51.780 --> 00:11:53.860]  不僅是關懷自己的人
[00:11:53.860 --> 00:11:58.180]  連外面的人也願意這樣人愛表現關懷的時候
[00:11:58.180 --> 00:12:02.660]  令社會的人觀察到基督徒這樣表現的時候
[00:12:02.660 --> 00:12:04.420]  起初是很害怕的
[00:12:04.420 --> 00:12:06.660]  但看到他們這樣人愛表現的時候
[00:12:06.660 --> 00:12:09.860]  將他們起初所害怕的種種原因放下
[00:12:09.860 --> 00:12:14.060]  果然很欣賞這些基督徒群體
[00:12:14.060 --> 00:12:19.340]  所以有些人願意加入這個群體裡面
[00:12:19.340 --> 00:12:21.180]  他們不是直接跟別人講福音
[00:12:21.180 --> 00:12:23.900]  「你過來告訴我耶穌基督怎樣好」
[00:12:23.900 --> 00:12:24.700]  「你要相信他」
[00:12:24.700 --> 00:12:28.020]  他們不是這樣做的
[00:12:28.020 --> 00:12:32.100]  當時的信徒只不過是實踐基督那種人
[00:12:32.100 --> 00:12:35.180]  彼此相愛的教徒在這個群體裡面
[00:12:35.180 --> 00:12:36.580]  不僅是自己的群體
[00:12:36.580 --> 00:12:39.020]  同時是社會裡的其他人
[00:12:39.020 --> 00:12:42.660]  有需要的他們願意分享需要幫助服侍
[00:12:42.660 --> 00:12:45.940]  而這個見證在外面人的眼中
[00:12:45.940 --> 00:12:50.620]  看在眼裡就留在心裡
[00:12:50.620 --> 00:12:54.060]  以致他們之前可能對教會群體有驚懼
[00:12:54.060 --> 00:12:55.780]  或者有些不好的原因
[00:12:55.780 --> 00:12:57.100]  什麼樣的想法
[00:12:57.100 --> 00:12:59.980]  他們漸漸透過接觸觀察的時候
[00:12:59.980 --> 00:13:01.740]  就改變了
[00:13:01.740 --> 00:13:02.740]  改變了之後
[00:13:02.740 --> 00:13:04.420]  他們又開放了心
[00:13:04.420 --> 00:13:06.220]  有懼怕變成不懼怕
[00:13:06.220 --> 00:13:08.180]  然後很喜歡
[00:13:08.180 --> 00:13:12.700]  最後願意加入當中成為一份子
[00:13:12.700 --> 00:13:13.660]  弟兄姊妹
[00:13:13.660 --> 00:13:15.420]  你沒有留意到
[00:13:15.420 --> 00:13:18.820]  一個人去接受耶穌基督或者信主
[00:13:18.820 --> 00:13:21.020]  其實是一個過程
[00:13:21.020 --> 00:13:22.940]  我們很多時候想傳福音
[00:13:22.940 --> 00:13:24.260]  你來到我立刻跟你說
[00:13:24.260 --> 00:13:25.260]  耶穌基督有救恩
[00:13:25.260 --> 00:13:25.980]  你要相信
[00:13:25.980 --> 00:13:27.460]  這就叫傳福音
[00:13:27.460 --> 00:13:28.860]  但不是這樣
[00:13:28.860 --> 00:13:31.580]  在托尼教裡他用一個過程
[00:13:31.580 --> 00:13:33.420]  他也不是用口說那麼多
[00:13:33.420 --> 00:13:35.540]  他用很多行動裡面
[00:13:35.540 --> 00:13:39.900]  來表現他們信仰的真心
[00:13:39.900 --> 00:13:43.340]  他首先要了解到人會有懼怕
[00:13:43.340 --> 00:13:44.220]  有擔心
[00:13:44.220 --> 00:13:46.260]  有時不知是怎樣
[00:13:46.260 --> 00:13:47.900]  大家知不知道
[00:13:47.900 --> 00:13:49.540]  一些未信主的人
[00:13:49.540 --> 00:13:53.060]  在社區裡可能對教會有些不同的印象
[00:13:53.060 --> 00:13:56.140]  或者有時有些不正確的印象
[00:13:56.140 --> 00:13:58.620]  一些錯誤的印象
[00:13:58.620 --> 00:13:59.780]  有沒有?
[00:13:59.780 --> 00:14:01.380]  有人說回教會
[00:14:01.380 --> 00:14:02.580]  我以前聽到有些人說
[00:14:02.580 --> 00:14:03.740]  回教會?不回了
[00:14:03.740 --> 00:14:05.420]  老人家是他們的地方
[00:14:05.420 --> 00:14:07.180]  教會全部是老人家
[00:14:07.180 --> 00:14:08.100]  不回
[00:14:08.100 --> 00:14:10.140]  我年輕就回這些地方
[00:14:10.140 --> 00:14:10.820]  有些人說
[00:14:10.820 --> 00:14:12.180]  我不會回教會
[00:14:12.180 --> 00:14:13.380]  教會很悶
[00:14:13.380 --> 00:14:14.380]  因為他們是回崇拜
[00:14:14.380 --> 00:14:15.580]  回來的時候
[00:14:15.580 --> 00:14:16.340]  講的又不明白
[00:14:16.340 --> 00:14:17.740]  牧師又不知道講什麼
[00:14:17.740 --> 00:14:18.780]  又覺得很悶
[00:14:18.780 --> 00:14:19.900]  那就是真的悶
[00:14:19.900 --> 00:14:22.020]  其實教會不是真的回崇拜
[00:14:22.020 --> 00:14:23.780]  有其他活動很活潑的
[00:14:23.780 --> 00:14:25.220]  那些人不帶他們回去
[00:14:25.220 --> 00:14:26.580]  覺得很悶
[00:14:26.580 --> 00:14:27.260]  教會很悶
[00:14:27.260 --> 00:14:28.780]  不回
[00:14:28.780 --> 00:14:29.580]  又或者
[00:14:29.580 --> 00:14:30.260]  回教會
[00:14:30.260 --> 00:14:32.060]  他要我的錢
[00:14:32.060 --> 00:14:33.540]  又不回
[00:14:33.540 --> 00:14:36.060]  又或者教會的人很虛偽
[00:14:36.060 --> 00:14:37.300]  不回
[00:14:37.300 --> 00:14:38.580]  其實是不是這樣?
[00:14:38.580 --> 00:14:39.980]  教會是不是這樣?
[00:14:39.980 --> 00:14:40.700]  當然不是
[00:14:40.700 --> 00:14:41.580]  不過他不知為什麼
[00:14:41.580 --> 00:14:44.220]  他收到這些印象
[00:14:44.220 --> 00:14:46.540]  就認為是
[00:14:46.540 --> 00:14:47.820]  唯有怎麼樣
[00:14:47.820 --> 00:14:49.340]  如果我們跟他傳福音的時候
[00:14:49.340 --> 00:14:50.620]  當然不可以跟他講
[00:14:50.620 --> 00:14:51.460]  跟他澄清這些
[00:14:51.460 --> 00:14:52.500]  因為他不告訴你
[00:14:52.500 --> 00:14:53.860]  放在心裡
[00:14:53.860 --> 00:14:55.020]  不過最好就是
[00:14:55.020 --> 00:14:56.660]  他來觀察一下
[00:14:56.660 --> 00:14:57.980]  接觸一下教會
[00:14:57.980 --> 00:14:59.980]  究竟是怎麼樣
[00:14:59.980 --> 00:15:01.700]  很難說的
[00:15:01.700 --> 00:15:03.820]  不如接觸一下
[00:15:03.820 --> 00:15:05.900]  當他們真的接觸一下
[00:15:05.900 --> 00:15:07.500]  起初接觸得多的時候
[00:15:07.500 --> 00:15:09.860]  發覺起初那種抗拒
[00:15:09.860 --> 00:15:11.300]  或者那種擔心
[00:15:11.300 --> 00:15:11.740]  其實發覺
[00:15:11.740 --> 00:15:14.340]  原來我想多了
[00:15:14.340 --> 00:15:15.340]  不是這樣
[00:15:15.340 --> 00:15:17.340]  是別人說錯了
[00:15:17.340 --> 00:15:18.820]  由懼怕的時候
[00:15:18.820 --> 00:15:19.900]  開始接納
[00:15:19.900 --> 00:15:21.620]  就已經沒那麼懼怕
[00:15:21.620 --> 00:15:23.060]  放心
[00:15:23.060 --> 00:15:23.740]  然後
[00:15:23.740 --> 00:15:26.620]  假如他又持續地去參與接觸
[00:15:26.620 --> 00:15:27.620]  又開始了解到
[00:15:27.620 --> 00:15:29.340]  教會實際是怎麼樣
[00:15:29.340 --> 00:15:30.460]  聖經的教導是怎麼樣
[00:15:30.460 --> 00:15:32.220]  人們很真誠地相處的時候
[00:15:32.220 --> 00:15:33.220]  這樣的時候
[00:15:33.220 --> 00:15:35.780]  都挺喜歡
[00:15:35.780 --> 00:15:36.620]  然後
[00:15:36.620 --> 00:15:42.100]  他願意加入這個群體在裡面
[00:15:42.100 --> 00:15:45.060]  信主是一個過程
[00:15:45.060 --> 00:15:46.740]  不是一下子就要跟別人說
[00:15:46.740 --> 00:15:48.220]  耶穌基督的救恩
[00:15:48.220 --> 00:15:49.980]  這樣就嚇怕了別人
[00:15:49.980 --> 00:15:53.140]  你都覺得很難邀約人來當中
[00:15:53.140 --> 00:15:54.820]  因為信主是一個過程
[00:15:54.820 --> 00:15:56.380]  而外面社區的人
[00:15:56.380 --> 00:15:57.460]  對教會裡面
[00:15:57.460 --> 00:15:59.700]  可能有些很錯誤的印象
[00:15:59.700 --> 00:16:00.820]  我們說不出來
[00:16:00.820 --> 00:16:02.740]  最好就是透過接觸
[00:16:02.740 --> 00:16:03.700]  最好的方法就是
[00:16:03.700 --> 00:16:07.580]  我們自己出去
[00:16:07.580 --> 00:16:10.380]  讓人知道教會究竟是怎麼樣
[00:16:10.380 --> 00:16:14.220]  所以你看到我們教會
