
[00:00:00.000 --> 00:00:04.680]  鄧小姐好,今天我們會繼續來看文掃記
[00:09:59.240 --> 00:10:02.400]  是帶我們「耶和華的會眾」
[00:10:02.400 --> 00:10:04.200]  他不是說就這樣會眾
[00:10:04.200 --> 00:10:06.400]  他說我們是屬「耶和華」的
[00:10:06.400 --> 00:10:08.120]  為何你帶我們來
[00:10:08.120 --> 00:10:10.120]  誰帶你來這裏
[00:10:10.120 --> 00:10:13.520]  是「耶和華」透過摩西與阿倫帶你們來
[00:10:13.520 --> 00:10:17.080]  你這樣去爭鬧的時候
[00:10:17.080 --> 00:10:24.840]  其實你無形中背後是在反對神祂自己
[00:10:24.840 --> 00:10:28.600]  他說叫我們和我們的生足都死在這裏嗎
[00:10:28.600 --> 00:10:31.680]  你們為何要領我們從埃及上來
[00:10:31.680 --> 00:10:33.320]  把我們帶到這個地方
[00:10:33.320 --> 00:10:35.840]  這個地方是曠野來的
[00:10:35.840 --> 00:10:38.160]  不能耕種
[00:10:38.160 --> 00:10:41.520]  沒有無花果樹、葡萄樹、石榴樹
[00:10:41.520 --> 00:10:43.200]  亦沒有水飲
[00:10:43.200 --> 00:10:44.800]  這是很嚴重的事
[00:10:44.800 --> 00:10:46.520]  會死人的
[00:10:46.520 --> 00:10:48.920]  所以他在這個時候
[00:10:48.920 --> 00:10:54.480]  亦是來向兩個領袖發怨言
[00:10:54.480 --> 00:10:57.240]  大家可以留意到經文第六節
[00:10:57.240 --> 00:11:00.320]  就是描述到兩位領袖
[00:11:00.320 --> 00:11:06.280]  他們都知道這班「耶和華」的會眾是很難教的
[00:11:06.280 --> 00:11:12.960]  但每一次他們遇到所謂的怨言、爭鬧
[00:11:12.960 --> 00:11:15.760]  他們的行動是怎樣呢
[00:11:15.760 --> 00:11:17.640]  我們一起讀第六節
[00:11:17.640 --> 00:11:20.720]  摩西與阿倫離開會眾面前
[00:11:20.720 --> 00:11:22.480]  到會幕的門口
[00:11:22.480 --> 00:11:24.000]  臉伏於地
[00:11:24.000 --> 00:11:27.480]  「耶和華」的榮光向他們顯現
[00:11:27.480 --> 00:11:31.400]  他們到會幕的門口臉伏於地
[00:11:31.400 --> 00:11:32.960]  意思就是
[00:11:32.960 --> 00:11:34.320]  上帝啊
[00:11:34.320 --> 00:11:38.200]  你聽我們的禱告
[00:11:38.200 --> 00:11:43.280]  他們很想尋求上帝的心意
[00:11:43.280 --> 00:11:45.920]  祢的帶領
[00:11:45.920 --> 00:11:51.080]  是祢吩咐我們帶這班百姓來曠野
[00:11:51.080 --> 00:11:53.560]  要進入這個應許之地
[00:11:53.560 --> 00:11:55.320]  不過是他們的不信
[00:11:55.320 --> 00:11:58.360]  是他們錯過了黃金機會
[00:11:58.360 --> 00:12:00.360]  他們原本很快
[00:12:00.360 --> 00:12:01.680]  一出埃及
[00:12:01.680 --> 00:12:04.000]  他們已經可以進入迦南地
[00:12:04.000 --> 00:12:07.520]  是因為信不過上帝的應許
[00:12:07.520 --> 00:12:13.080]  但是領袖就要背負他們這班不信的百姓
[00:12:13.080 --> 00:12:17.040]  很多很多的擔子在他們身上
[00:12:17.040 --> 00:12:20.440]  他將這些陳明在神的面前
[00:12:20.440 --> 00:12:22.960]  結果神有答覆
[00:12:22.960 --> 00:12:25.800]  在第七到第十三節
[00:12:25.800 --> 00:12:27.320]  這是第二個段落
[00:12:27.320 --> 00:12:29.760]  神怎樣吩咐摩西
[00:12:29.760 --> 00:12:32.160]  祂說你拿起你的杖
[00:12:32.160 --> 00:12:36.640]  在他們眼前吩咐盤石發出水來
[00:12:36.640 --> 00:12:38.960]  請大家留意
[00:12:38.960 --> 00:12:43.560]  曾經在《出埃及記》也發生過
[00:12:43.560 --> 00:12:47.640]  就是在利菲定他們沒有水飲的時候
[00:12:47.640 --> 00:12:51.240]  神吩咐摩西擊打盤石
[00:12:51.240 --> 00:12:53.840]  但今次上帝講得很清楚
[00:12:53.840 --> 00:12:56.040]  不是擊打盤石
[00:12:56.040 --> 00:12:57.800]  不是用行動
[00:12:57.800 --> 00:12:59.640]  是用什麼?
[00:12:59.640 --> 00:13:01.120]  說話
[00:13:01.120 --> 00:13:02.960]  吩咐而已
[00:13:02.960 --> 00:13:06.160]  我就是要你照我的吩咐
[00:13:06.160 --> 00:13:08.960]  去吩咐盤石出水
[00:13:08.960 --> 00:13:10.960]  嘩
[00:13:10.960 --> 00:13:13.360]  你如果是摩西
[00:13:13.360 --> 00:13:16.240]  或者我們普通任何一個人
[00:13:16.240 --> 00:13:18.560]  你叫那個石頭出水
[00:13:18.560 --> 00:13:21.840]  和你拿起你的杖打它幾下
[00:13:21.840 --> 00:13:22.960]  然後出水
[00:13:22.960 --> 00:13:30.160]  你覺得哪一個的震懾力更加大?
[00:13:30.160 --> 00:13:32.040]  說話當然了
[00:13:32.040 --> 00:13:34.360]  我都沒有動那個盤石
[00:13:34.360 --> 00:13:36.360]  你說我是打那個盤石
[00:13:36.360 --> 00:13:38.760]  可能剛好我打那個盤石
[00:13:38.760 --> 00:13:40.960]  可能有一個這樣的神蹟出現
[00:13:40.960 --> 00:13:43.160]  現在我什麼都沒有動
[00:13:43.160 --> 00:13:44.960]  我只是吩咐它
[00:13:44.960 --> 00:13:47.560]  你信不信得過上帝
[00:13:47.560 --> 00:13:48.960]  吩咐你
[00:13:48.960 --> 00:13:51.360]  你就聽命去行
[00:13:51.360 --> 00:13:56.760]  這個重點不是叫你有多大力去敲那個盤石
[00:13:56.760 --> 00:13:59.560]  是你信不信得過上帝
[00:13:59.560 --> 00:14:00.360]  好了
[00:14:00.360 --> 00:14:02.160]  你發覺摩西怎樣?
[00:14:02.160 --> 00:14:04.960]  摩西在第九到第十一節
[00:14:04.960 --> 00:14:06.360]  我們就發覺
[00:14:06.360 --> 00:14:07.960]  他今次
[00:14:07.960 --> 00:14:09.960]  他拿了一支杖去
[00:14:09.960 --> 00:14:12.560]  不過他開始情緒失控
[00:14:12.560 --> 00:14:14.760]  他一見到那班百姓
[00:14:14.760 --> 00:14:17.560]  他已經火都來了
[00:14:17.560 --> 00:14:19.560]  然後他怎樣說?
[00:14:19.560 --> 00:14:22.960]  說你們這班背叛的人
[00:14:22.960 --> 00:14:24.560]  聖經是這樣形容的
[00:14:24.560 --> 00:14:27.360]  摩西當時是舉起手來的
[00:14:27.360 --> 00:14:32.760]  他其實裡頭是有很大的一個怒氣在
[00:14:32.760 --> 00:14:34.360]  而同時他舉起手來
[00:14:34.360 --> 00:14:36.960]  就是顯示他自己的能力
[00:14:36.960 --> 00:14:40.560]  其實上帝沒有吩咐他舉手
[00:14:40.560 --> 00:14:43.360]  也沒有吩咐他擊打盤石
[00:14:43.360 --> 00:14:46.160]  只是吩咐他吩咐盤石出水
[00:14:46.160 --> 00:14:48.360]  大家留意到這個分別嗎?
[00:14:48.360 --> 00:14:50.360]  這個分別很大
[00:14:50.360 --> 00:14:52.160]  那麼摩西
[00:14:52.160 --> 00:14:55.160]  你記不記得他四十年前發生什麼事?
[00:14:55.160 --> 00:14:59.560]  為什麼他會去了埃及?
[00:14:59.560 --> 00:15:03.960]  他原本由埃及出來
[00:15:03.960 --> 00:15:07.760]  因為他殺了一個埃及人
[00:15:07.760 --> 00:15:08.960]  四十年前
[00:15:08.960 --> 00:15:11.360]  他是埃及的王子
[00:15:11.360 --> 00:15:15.560]  他來到當時見到有埃及人欺負他
[00:15:15.560 --> 00:15:18.560]  那些希伯來人是他的同胞
[00:15:18.560 --> 00:15:21.960]  他心裡頭又是一把火來了
[00:15:21.960 --> 00:15:24.960]  就是記得我要主持公義
[00:15:24.960 --> 00:15:28.160]  結果一拳就砌倒了人家
[00:15:28.160 --> 00:15:29.360]  真的死了
[00:15:29.360 --> 00:15:31.560]  死了就拖著屍體
[00:15:31.560 --> 00:15:33.160]  埋在沙堆裡面
[00:15:33.160 --> 00:15:34.760]  他想著沒有人知道
[00:15:34.760 --> 00:15:38.960]  第二天他見到兩個希伯來人在爭鬧
[00:15:38.960 --> 00:15:42.960]  接著他又想著去主持公道
[00:15:42.960 --> 00:15:45.760]  摩西也很正義
[00:15:45.760 --> 00:15:47.560]  誰知道這次怎麼樣?
[00:15:47.560 --> 00:15:48.760]  那希伯來人
[00:15:48.760 --> 00:15:50.760]  你為什麼做我們老大?
[00:15:50.760 --> 00:15:55.360]  誰讓你在我們中間當審判官?
[00:15:55.360 --> 00:15:57.560]  你是不是好像昨天那樣
[00:15:57.560 --> 00:15:58.960]  打死那個埃及人
[00:15:58.960 --> 00:16:00.960]  你現在想打死我們?
[00:16:00.960 --> 00:16:03.760]  摩西聽到這樣的說話知道
[00:16:03.760 --> 00:16:06.560]  昨天做了那些壞事
[00:16:06.560 --> 00:16:08.560]  原來洩漏出去了
[00:16:08.560 --> 00:16:09.960]  接著怎麼樣?
[00:16:09.960 --> 00:16:14.760]  接著是法老真是下命令要追殺摩西
[00:16:14.760 --> 00:16:16.560]  摩西馬上逃跑
[00:16:16.560 --> 00:16:17.960]  跑到哪裡?
[00:16:17.960 --> 00:16:23.160]  跑到五米田這個平原裡面
[00:16:23.160 --> 00:16:28.560]  上帝就要他在那裡四十年乖乖地做牧羊人
[00:16:28.560 --> 00:16:30.560]  摩西學不學到?
[00:16:30.560 --> 00:16:33.160]  變成柔和謙卑了
[00:16:33.160 --> 00:16:35.960]  現在很溫馴了
[00:16:35.960 --> 00:16:39.160]  誰知道我們發覺原來摩西
[00:16:39.160 --> 00:16:43.760]  他原來學這種極其謙和溫柔
[00:16:43.760 --> 00:16:46.360]  但是去到一些很
[00:16:46.360 --> 00:16:48.560]  原來是他的死穴
[00:16:48.560 --> 00:16:51.560]  我真的覺得是摩西的生命裡面
[00:16:51.560 --> 00:16:54.960]  你知不知道你的生命裡面有沒有一些死穴?
[00:16:54.960 --> 00:16:58.360]  你試過忍不住發脾氣
[00:16:58.360 --> 00:17:01.960]  或者說出一些不應該說的話
[00:17:01.960 --> 00:17:03.160]  試過沒有?
[00:17:03.160 --> 00:17:05.560]  有多少電影節目試過?
[00:17:05.560 --> 00:17:07.360]  嘩!
[00:17:07.360 --> 00:17:10.160]  大家都是正常人
[00:17:10.160 --> 00:17:16.160]  不過千萬不要現在都是這樣
[00:17:16.160 --> 00:17:17.960]  其實我們學到老
[00:17:17.960 --> 00:17:18.960]  做到老
[00:17:18.960 --> 00:17:19.960]  活到老
[00:17:19.960 --> 00:17:21.360]  是要學做什麼?
[00:17:21.360 --> 00:17:23.360]  耶穌基督的門徒
[00:17:23.360 --> 00:17:28.960]  其實當你被人挑逗你的情緒或者激氣
[00:17:28.960 --> 00:17:32.760]  你不要將那種情緒馬上發洩
[00:17:32.760 --> 00:17:35.960]  當他情緒失控的時候
[00:17:35.960 --> 00:17:39.360]  他基本上也是偏離了神的命令
[00:17:39.360 --> 00:17:44.960]  他要用自己的方法去宣洩他的怒氣
[00:17:44.960 --> 00:17:46.760]  他這樣做
[00:17:46.760 --> 00:17:49.760]  結果盆石有沒有出水?
[00:17:49.760 --> 00:17:51.560]  有沒有?
[00:17:51.560 --> 00:17:52.560]  都有
[00:17:52.560 --> 00:17:54.960]  為什麼會都有呢?
[00:17:54.960 --> 00:17:58.360]  其實神的恩典不會因為人的失誤
[00:17:58.360 --> 00:18:04.360]  不會因為人不信服他的時候
[00:18:04.360 --> 00:18:06.760]  他的公認
[00:18:06.760 --> 00:18:08.560]  他的憐憫
[00:18:08.560 --> 00:18:10.560]  他就在那裡斷絕
[00:18:10.560 --> 00:18:14.360]  上帝都是怒氣只是一縮
[00:18:14.360 --> 00:18:16.360]  一消之間
[00:18:16.360 --> 00:18:18.160]  只要我們在天亮的時候
[00:18:18.160 --> 00:18:20.360]  懂得要回轉歸向神
[00:18:20.360 --> 00:18:24.760]  這個就是上帝對我們那種忍耐和憐憫
[00:18:24.760 --> 00:18:28.360]  神的判語在這個十二十三節
[00:18:28.360 --> 00:18:29.360]  他是這樣說的
[00:18:29.360 --> 00:18:30.560]  我們一起讀一下
[00:18:30.560 --> 00:18:33.160]  但是耶和華對摩西說
[00:18:33.160 --> 00:18:34.160]  阿倫說
[00:18:34.160 --> 00:18:36.160]  因為你們不信我
[00:18:36.160 --> 00:18:39.960]  沒有在以色列人眼前信我為聖
[00:18:39.960 --> 00:18:42.960]  所以你們必不能領者會眾
[00:18:42.960 --> 00:18:46.360]  進入我所要賜給他們的地去
[00:18:46.360 --> 00:18:48.960]  這就是米利巴水
[00:18:48.960 --> 00:18:52.360]  因以色列人與耶和華爭鬧
[00:18:52.360 --> 00:18:54.360]  耶和華在他們面前
[00:18:54.360 --> 00:18:56.160]  顯為聖
[00:18:56.160 --> 00:18:59.160]  這件事很大件事
[00:18:59.160 --> 00:19:02.760]  就是一個這樣的失誤
[00:19:02.760 --> 00:19:04.960]  但是你說是小事嗎?
[00:19:04.960 --> 00:19:06.560]  絕對不是小事
[00:19:06.560 --> 00:19:08.560]  因為這兩個都是領袖
[00:19:08.560 --> 00:19:12.160]  阿倫一句話都沒有說
[00:19:12.160 --> 00:19:14.760]  但是他整天都是這樣的
[00:19:14.760 --> 00:19:16.360]  沉默的阿倫
[00:19:16.360 --> 00:19:18.760]  人家叫他做金牛毒
[00:19:18.760 --> 00:19:20.760]  他又做金牛毒
[00:19:20.760 --> 00:19:28.360]  這個阿倫也沒有堅守在大祭司的位置上
[00:19:28.360 --> 00:19:30.560]  他沒有尊神為聖
[00:19:30.560 --> 00:19:33.960]  不相信神的說話
[00:19:33.960 --> 00:19:36.960]  他也沒有制止摩西
[00:19:36.960 --> 00:19:40.360]  喂!弟弟你不要亂來
[00:19:40.360 --> 00:19:43.360]  上帝是吩咐你去吩咐盤石
[00:19:43.360 --> 00:19:44.760]  你為什麼舉高手?
[00:19:44.760 --> 00:19:45.960]  你想做什麼?
[00:19:45.960 --> 00:19:49.760]  沒有任何的制止
[00:19:49.760 --> 00:19:52.360]  我們看見上帝要罰他們
[00:19:52.360 --> 00:19:54.760]  兩個都罰
[00:19:54.760 --> 00:19:59.160]  這個事件帶給我們有三個很重要的問題
[00:19:59.160 --> 00:19:59.960]  第一
[00:19:59.960 --> 00:20:01.560]  在關鍵的時刻
[00:20:01.560 --> 00:20:04.560]  你有沒有完全信靠神?
[00:20:04.560 --> 00:20:09.560]  整班人在這裏群起來攻擊你
[00:20:09.560 --> 00:20:13.160]  你當時是信靠上帝
[00:20:13.160 --> 00:20:17.360]  你知道你是照神的吩咐去做就可以了
[00:20:17.360 --> 00:20:18.960]  但是他們沒有
[00:20:18.960 --> 00:20:25.160]  他們要顯出給百姓看到是摩西的怒氣
[00:20:25.160 --> 00:20:27.360]  不是看到神的聖潔
[00:20:27.360 --> 00:20:29.960]  這個帶來也是第三方面
[00:20:29.960 --> 00:20:32.760]  他們的失職、失誤
[00:20:32.760 --> 00:20:36.560]  影響了整個群體對神的認識
[00:20:36.560 --> 00:20:39.560]  神是興萬不得的
[00:20:39.560 --> 00:20:42.560]  又說就在他們面前顯為聖
[00:20:42.560 --> 00:20:44.760]  即使在人的爭吵裏面
[00:20:44.760 --> 00:20:47.760]  神仍要顯出祂的聖潔
[00:20:47.760 --> 00:20:49.360]  第三個段落
[00:20:49.360 --> 00:20:55.360]  我們看到摩西在這件事發生之後
[00:20:55.360 --> 00:20:58.760]  其實摩西都知道自己失敗了
[00:20:58.760 --> 00:21:00.160]  失敗的時候
[00:21:00.160 --> 00:21:07.960]  他仍然想要帶領子民繼續北上
[00:21:07.960 --> 00:21:08.960]  要北上
[00:21:08.960 --> 00:21:17.360]  他就想找回他們叔父世侄的關係
[00:21:17.360 --> 00:21:18.960]  這個以東人
[00:21:18.960 --> 00:21:21.760]  大家知不知道是哪個人的後代
[00:21:21.760 --> 00:21:22.760]  就是以素
[00:21:22.760 --> 00:21:25.560]  以素的兄弟就是雅各
[00:21:25.560 --> 00:21:29.160]  雅各的後代就是這十二個支派的以色列人
[00:21:29.160 --> 00:21:31.560]  所以他們是很親的
[00:21:31.560 --> 00:21:33.560]  其實在親族的關係裏面
[00:21:33.560 --> 00:21:34.960]  這麼親的
[00:21:34.960 --> 00:21:36.360]  所以他用弟兄
[00:21:36.360 --> 00:21:39.360]  首先摩西跟我們說
[00:21:39.360 --> 00:21:41.560]  我們是親戚
[00:21:41.560 --> 00:21:44.360]  你可不可以幫幫忙
[00:21:44.360 --> 00:21:49.960]  讓我們通過你們的以東這個地方
[00:21:49.960 --> 00:21:53.960]  我們可以上去北面
[00:21:53.960 --> 00:21:56.760]  我們就會入迦南地
[00:21:56.760 --> 00:21:59.160]  不會阻礙你們很久
[00:21:59.160 --> 00:22:01.960]  給我們一點時間就可以了
[00:22:01.960 --> 00:22:03.760]  給我們一點時間
[00:22:03.760 --> 00:22:06.360]  最主要的不是這個問題
[00:22:06.360 --> 00:22:08.160]  是別人不給的
[00:22:08.160 --> 00:22:10.560]  他說我們走大道
[00:22:10.560 --> 00:22:12.360]  這個大道的意思是
[00:22:12.360 --> 00:22:15.160]  那個是主要的通道
[00:22:15.160 --> 00:22:18.360]  我們不走那些葡萄園
[00:22:18.360 --> 00:22:21.760]  我們不會損毀你的農作物
[00:22:21.760 --> 00:22:24.960]  我們甚至如果有損毀
[00:22:24.960 --> 00:22:28.760]  我們願意給錢賠償你們
[00:22:28.760 --> 00:22:31.960]  所以以東人是怎樣
[00:22:31.960 --> 00:22:33.160]  沒得輸了
[00:22:33.160 --> 00:22:37.160]  但結果他們不肯就不肯
[00:22:37.160 --> 00:22:40.360]  他甚至想說
[00:22:40.360 --> 00:22:42.160]  神是帶我們出埃及的
[00:22:42.160 --> 00:22:44.160]  你念念這個恩情
[00:22:44.160 --> 00:22:45.760]  你同情我們
[00:22:45.760 --> 00:22:47.760]  但他也不肯
[00:22:47.760 --> 00:22:50.360]  不肯這樣做
[00:22:50.360 --> 00:22:53.360]  以東的回應是兩次都拒絕
[00:22:53.360 --> 00:22:54.960]  摩西這個要求
[00:22:54.960 --> 00:22:57.360]  他說甚至你們不走
[00:22:57.360 --> 00:23:00.360]  我們找武力驅趕你們
[00:23:00.360 --> 00:23:04.160]  所以以色列沒得強闖的情況下
[00:23:04.160 --> 00:23:07.560]  就選擇小路而行
[00:23:07.560 --> 00:23:09.160]  其實今天你有沒有
[00:23:09.160 --> 00:23:11.760]  都遇過這種情況
[00:23:11.760 --> 00:23:13.560]  你有沒有你的親友
