
[00:00:00.000 --> 00:00:05.840]  我們今天說人性裏面最黑暗的是什麼呢?
[00:07:55.020 --> 00:07:58.180]  你又沒有傷害那個
[00:07:58.180 --> 00:08:00.100]  令你受氣的人
[00:08:00.100 --> 00:08:01.660]  不過你吞下去了
[00:08:01.660 --> 00:08:03.340]  你知不知道吞下去
[00:08:03.340 --> 00:08:04.940]  還有一種反應
[00:08:04.940 --> 00:08:06.260]  就是什麼?
[00:08:06.260 --> 00:08:07.060]  就是
[00:08:07.060 --> 00:08:09.660]  好了,我忍了你很久了
[00:08:09.660 --> 00:08:11.500]  所以,在心理學裏面
[00:08:11.500 --> 00:08:13.740]  有一些個案是這樣告訴我們的
[00:08:13.740 --> 00:08:14.940]  這個人
[00:08:14.940 --> 00:08:18.220]  一向都是很好的先生
[00:08:18.220 --> 00:08:19.940]  幾十年他都是很好的先生
[00:08:19.940 --> 00:08:21.740]  所有的明眼人都看到
[00:08:21.740 --> 00:08:23.340]  他是被他太太欺負的
[00:08:23.340 --> 00:08:25.020]  欺負得貼牆的
[00:08:25.020 --> 00:08:26.380]  欺負得貼牆的
[00:08:26.380 --> 00:08:28.740]  越欺負越好欺負
[00:08:28.740 --> 00:08:29.980]  越來越好
[00:08:29.980 --> 00:08:31.180]  不過有一天
[00:08:31.180 --> 00:08:33.780]  他殺了他太太
[00:08:33.780 --> 00:08:35.140]  爲什麼?
[00:08:35.140 --> 00:08:36.020]  爲什麼?
[00:08:36.020 --> 00:08:36.740]  那些人就說
[00:08:36.740 --> 00:08:37.900]  哎呀
[00:08:37.900 --> 00:08:38.980]  如果我是他
[00:08:38.980 --> 00:08:41.940]  我早早就殺了
[00:08:41.940 --> 00:08:44.500]  那就是說他殺得好不好?
[00:08:44.500 --> 00:08:45.620]  殺得好不好?
[00:08:45.620 --> 00:08:46.500]  有些人就說
[00:08:46.500 --> 00:08:47.300]  哎呀
[00:08:47.300 --> 00:08:48.540]  我又不是很明白
[00:08:48.540 --> 00:08:49.780]  爲什麼他這麼好
[00:08:49.780 --> 00:08:54.180]  會搞成這樣
[00:08:54.180 --> 00:08:56.180]  那你覺得是個太太問題
[00:08:56.180 --> 00:08:57.180]  只是個太太問題
[00:08:57.180 --> 00:08:58.140]  不是的
[00:08:58.140 --> 00:09:00.020]  是兩個人的問題
[00:09:00.020 --> 00:09:01.700]  如果你被人欺負
[00:09:01.700 --> 00:09:02.620]  你經常都縮
[00:09:02.620 --> 00:09:04.580]  你經常都不什麼
[00:09:04.580 --> 00:09:05.980]  不搞清楚
[00:09:05.980 --> 00:09:08.140]  你就會越來越被人欺負
[00:09:08.140 --> 00:09:09.500]  就是說在你的身上
[00:09:09.500 --> 00:09:14.300]  有一種元素是吸引人來欺負你的
[00:09:14.300 --> 00:09:15.020]  明白嗎?
[00:09:15.020 --> 00:09:17.820]  你有責任
[00:09:17.820 --> 00:09:19.540]  所以不一定是好的
[00:09:19.540 --> 00:09:23.260]  他就會產生一種被動攻擊
[00:09:23.260 --> 00:09:26.620]  我扮演我是一個受害者
[00:09:26.620 --> 00:09:29.420]  最後是你什麼?
[00:09:29.420 --> 00:09:30.340]  死
[00:09:30.340 --> 00:09:33.100]  因爲你是傷害我的人
[00:09:33.100 --> 00:09:35.260]  這是很大的問題
[00:09:35.260 --> 00:09:36.540]  這是這一邊
[00:09:36.540 --> 00:09:38.340]  另外一邊是什麼?
[00:09:38.340 --> 00:09:41.460]  就是他的情緒是外泄的
[00:09:41.460 --> 00:09:42.780]  他不是內斂的
[00:09:42.780 --> 00:09:43.900]  一遇到事
[00:09:43.900 --> 00:09:45.500]  砰砰砰砰砰砰砰砰砰
[00:09:45.500 --> 00:09:47.060]  哇 嚇死人了 是不是?
[00:09:47.060 --> 00:09:48.820]  是不是嚇死人了?
[00:09:48.820 --> 00:09:54.580]  有多少人覺得自己是這種人?請舉手
[00:09:54.580 --> 00:09:56.300]  好 多謝
[00:09:56.300 --> 00:09:59.300]  根據剛纔粗略的統計
[00:09:59.300 --> 00:10:00.500]  現場的
[00:10:00.500 --> 00:10:03.100]  兩者都有舉手
[00:10:03.100 --> 00:10:04.380]  不到一半的人
[00:10:04.380 --> 00:10:06.260]  我又再一次鼓勵你 成年人
[00:10:06.260 --> 00:10:08.620]  我昨天也是這樣鼓勵年輕人
[00:10:08.620 --> 00:10:10.220]  人家問你問題
[00:10:10.220 --> 00:10:13.060]  你不表態
[00:10:13.060 --> 00:10:14.900]  是一種表態
[00:10:14.900 --> 00:10:17.020]  你長久不表態
[00:10:17.020 --> 00:10:18.220]  你會怎樣?
[00:10:18.220 --> 00:10:20.980]  你會失儀態
[00:10:20.980 --> 00:10:22.860]  你長久不表態
[00:10:22.860 --> 00:10:27.380]  你會失去你自己的立場和主見
[00:10:27.380 --> 00:10:29.980]  你會容易被人移動
[00:10:29.980 --> 00:10:32.420]  你容易被人移動
[00:10:32.420 --> 00:10:34.780]  或者你容易被人擺佈
[00:10:34.780 --> 00:10:37.500]  或者你容易跌落一個
[00:10:37.500 --> 00:10:40.860]  人在江湖 身不由己的無奈裏面
[00:10:40.860 --> 00:10:43.620]  全香港的市民
[00:10:43.620 --> 00:10:45.660]  其實都是不表態的人
[00:10:45.660 --> 00:10:46.780]  同意嗎?
[00:10:46.780 --> 00:10:50.340]  所以我們被5%的人擺佈我們
[00:10:50.340 --> 00:10:52.420]  火都來了
[00:10:52.420 --> 00:10:53.460]  是不是很火滾?
[00:10:53.460 --> 00:10:56.100]  5%的人在擺佈我們
[00:10:56.100 --> 00:10:59.100]  滑左滑右的5%人在擺佈我們
[00:10:59.100 --> 00:11:00.460]  然後我們不表態
[00:11:00.460 --> 00:11:02.860]  很無奈
[00:11:02.860 --> 00:11:03.820]  這是什麼?
[00:11:03.820 --> 00:11:07.260]  我們長久以來練習的結果
[00:11:07.260 --> 00:11:09.540]  不是你今天一朝一日造成的
[00:11:09.540 --> 00:11:11.340]  不表態是一種最什麼?
[00:11:11.340 --> 00:11:12.780]  最好的姿態
[00:11:12.780 --> 00:11:13.380]  是不是?
[00:11:13.380 --> 00:11:16.780]  所以我們慢慢會失去
[00:11:16.780 --> 00:11:19.940]  我們應該可以佔有的東西
[00:11:19.940 --> 00:11:21.300]  我今天早上看新聞
[00:11:21.300 --> 00:11:22.660]  我挺興奮的
[00:11:22.660 --> 00:11:24.900]  美國又再次有人去示威
[00:11:24.900 --> 00:11:27.860]  違着馬丁路德金的夢想
[00:11:27.860 --> 00:11:29.180]  還沒完全實現
[00:11:29.180 --> 00:11:31.100]  他又再次上街示威
[00:11:31.100 --> 00:11:32.420]  這種就叫做有什麼?
[00:11:32.420 --> 00:11:33.420]  有姿態了
[00:11:33.420 --> 00:11:34.260]  你明白嗎?
[00:11:34.260 --> 00:11:35.340]  又有儀態了
[00:11:35.340 --> 00:11:37.660]  因爲他知道他要什麼
[00:11:37.660 --> 00:11:40.060]  他不會覺得自己是個小衆
[00:11:40.060 --> 00:11:41.300]  算了
[00:11:41.300 --> 00:11:42.900]  算了,我是什麼人
[00:11:42.900 --> 00:11:44.380]  所以,兄姐妹
[00:11:44.380 --> 00:11:45.420]  其中一個
[00:11:45.420 --> 00:11:47.820]  我們在信仰上不能夠落實
[00:11:47.820 --> 00:11:50.260]  都和我們不表態有關
[00:11:50.260 --> 00:11:51.060]  不表態
[00:11:51.060 --> 00:11:53.060]  所以我不置可否
[00:11:53.060 --> 00:11:54.380]  既然我不認真的
[00:11:54.380 --> 00:11:55.300]  我不置可否
[00:11:55.300 --> 00:11:57.780]  我這樣說好像很對不起你
[00:11:57.780 --> 00:11:58.860]  或者很冒犯你
[00:11:58.860 --> 00:11:59.980]  其實你在這裏聽的時候
[00:11:59.980 --> 00:12:01.340]  你可能是很認真的
[00:12:01.340 --> 00:12:04.180]  你很認真的選擇不置可否也可以
[00:12:04.180 --> 00:12:06.340]  但是這個不置可否
[00:12:06.340 --> 00:12:10.740]  是不停地令到你在信仰的抉擇上
[00:12:10.740 --> 00:12:12.300]  那個力水是越來越弱
[00:12:12.300 --> 00:12:13.500]  越來越弱的
[00:12:13.500 --> 00:12:15.220]  如果你說,不是啊,我已經很強壯了
[00:12:15.220 --> 00:12:16.340]  如果按照你今天
[00:12:16.340 --> 00:12:17.620]  你不表態你很強壯
[00:12:17.620 --> 00:12:20.020]  其實如果你表態你還可以強壯一點
[00:12:20.020 --> 00:12:21.940]  不知道你明白嗎?
[00:12:21.940 --> 00:12:25.100]  就是說,那個影響力是可以出來的
[00:12:25.100 --> 00:12:26.940]  但如果我們沒有呢
[00:12:26.940 --> 00:12:27.980]  那我們就很慘
[00:12:27.980 --> 00:12:29.300]  好了,現在說回
[00:12:29.300 --> 00:12:30.220]  對不起,對着你們
[00:12:30.220 --> 00:12:31.900]  好像當你們是小哥哥那樣嚇你們
[00:12:31.900 --> 00:12:33.420]  真是不好意思
[00:12:33.420 --> 00:12:36.820]  現在說回情緒外洩
[00:12:36.820 --> 00:12:39.620]  爆發了,罵人了
[00:12:39.620 --> 00:12:43.560]  當然是一片混亂,雞飛狗走
[00:12:43.560 --> 00:12:51.920]  最後就是六親斷絕,全部都離你而去
[00:12:51.920 --> 00:12:56.820]  然後你覺得,怎麼搞的?本來我對的,怎麼最後變成了我錯的?
[00:12:56.820 --> 00:13:02.680]  有沒有這樣?傷不傷身?傷不傷身?傷不傷身?傷
[00:13:02.680 --> 00:13:07.620]  如果暴躁的人就多點皺紋
[00:13:07.620 --> 00:13:12.940]  他不傷身體,一樣傷,一樣傷,傷肝
[00:13:12.940 --> 00:13:19.280]  因為這種人是肝火大動,所以多數死於肝病
[00:13:19.280 --> 00:13:25.080]  真的,什麼性格型號,和什麼慣性病有關
[00:13:25.080 --> 00:13:28.120]  你們不知道可以盡心研究的,不好意思
[00:13:28.120 --> 00:13:31.340]  我有這個特質的,拿到一個好工具
[00:13:31.340 --> 00:13:34.420]  我會拼命,好好地用這個工具
[00:13:34.420 --> 00:13:39.220]  用到他什麼?用到他,不可以說體無完膚
[00:13:39.220 --> 00:13:41.920]  用到他什麼?他的功能全部發揮
[00:13:41.920 --> 00:13:46.520]  是真的,你是什麼性格型號,你會有什麼病
[00:13:46.520 --> 00:13:55.340]  我給中醫把脈,永遠都是,噢,你嘈得很厲害
[00:13:55.340 --> 00:13:58.740]  我也懂得做中醫,我也知道自己嘈
[00:13:58.740 --> 00:14:02.240]  嘈,嘈得很厲害,現在中醫就說
[00:14:02.240 --> 00:14:14.220]  其實你不是真的嘈得很厲害,你是下虛常嘈
[00:14:14.220 --> 00:14:21.140]  都知道了,所以痛風不停發作
[00:14:21.140 --> 00:14:28.180]  為什麼?因為腎陰虛,腎氣不足,說話大聲
[00:14:28.180 --> 00:14:33.780]  死氣,死竈,所以下面不足,上面很燥
[00:14:33.780 --> 00:14:39.220]  所以上面大汗,下面是冷的,嘩,很辛苦
[00:14:39.220 --> 00:14:44.940]  辛不辛苦?辛苦,和你這個人的情緒
[00:14:44.940 --> 00:14:50.580]  那個性格的呈現是很有關係的
[00:14:50.580 --> 00:14:56.420]  兩樣都不好,兩樣都不好
[00:14:56.420 --> 00:15:02.140]  神來詢問該人,這裡帶出一個訊息
[00:15:02.140 --> 00:15:10.340]  頂姐妹,神關心我們的情緒
[00:15:10.340 --> 00:15:18.020]  我們這一羣家庭區的人,嚴格來說也不是後現代的人
[00:15:18.020 --> 00:15:22.660]  我們是屬於什麼?我們是屬於理性時代的人
[00:15:22.660 --> 00:15:24.740]  理性時代的人是什麼?
[00:15:24.740 --> 00:15:31.500]  理性時代的人告訴你,最重要是理性、冷靜
[00:15:31.500 --> 00:15:39.820]  不要衝動,說話有理據,立場在心裡,抓緊就行了
[00:15:39.820 --> 00:15:41.740]  我們是理性時代的人
[00:15:41.740 --> 00:15:49.020]  慢慢地,你對情感、感性的東西有一個handicap
[00:15:49.020 --> 00:15:57.500]  不是說你忽略,是你又不能,你無法演繹,無法掌握
[00:15:57.500 --> 00:16:02.740]  這種情緒,或是內斂,或是外洩
[00:16:02.740 --> 00:16:09.020]  不是一定8號就是外洩,我見過8號是內斂的
[00:16:09.020 --> 00:16:14.740]  也不是9號一定是內斂,4號就一定是內斂
[00:16:14.740 --> 00:16:23.380]  是說你在成長裡,你學了一個什麼情緒表達的模式
[00:16:23.380 --> 00:16:29.140]  我的外甥女鄧美怡,很小的時候,我就訓練她
[00:16:29.140 --> 00:16:34.420]  訓練她什麼?掌握情緒,記住要訓練她,掌握情緒
[00:16:34.420 --> 00:16:39.260]  我說,你有不開心的東西是可以說的
[00:16:39.260 --> 00:16:46.420]  哭著說不出來,她在哭,我說不要緊,哭著也可以說的
[00:16:46.420 --> 00:16:50.180]  可以一邊哭一邊說,你可不可以?
[00:16:50.180 --> 00:16:53.780]  還有,如果你哭著說不出來,哭完再說也行
[00:16:53.780 --> 00:16:56.260]  不如說,不要不說
[00:16:56.260 --> 00:16:59.100]  如果你不說,你只是哭,人家不知道你做什麼的
[00:16:59.100 --> 00:17:00.900]  人家會誤會你的
[00:17:00.900 --> 00:17:05.260]  如果你只是有臉色,你不說,人家不知道你做什麼的
[00:17:05.260 --> 00:17:09.100]  如果你只是大罵,你不說,人家不知道你做什麼的
[00:17:09.100 --> 00:17:10.900]  你要說的
[00:17:10.900 --> 00:17:15.260]  所以主是關心我們的情緒的
[00:17:15.260 --> 00:17:19.300]  祂說,你為什麼這麼生氣?
[00:17:19.300 --> 00:17:22.660]  你為什麼變臉色?
[00:17:22.660 --> 00:17:25.620]  主知不知道祂裡面的問題?知不知道?
[00:17:25.620 --> 00:17:29.900]  知,所以主就提供了一個答案給她
[00:17:29.900 --> 00:17:34.620]  我明白你裡面的氣不順,你受挫折
[00:17:34.620 --> 00:17:39.780]  因為阿伯的什麼?祭物蒙娛樂,你的祭物不蒙娛樂
[00:17:39.780 --> 00:17:45.500]  這個人,我想告訴你,你若行得好,豈不蒙娛樂?
[00:17:45.500 --> 00:17:47.780]  這個是上次說過給你們聽的
[00:17:47.780 --> 00:17:52.060]  這樣就打破了競爭
[00:17:52.060 --> 00:17:56.460]  在神裡面沒有競爭,在屬靈裡面沒有競爭
[00:17:56.460 --> 00:17:59.420]  你說,我要做慈公最屬靈的人
[00:17:59.420 --> 00:18:02.620]  如果你這樣想,你是最不屬靈的
[00:18:02.620 --> 00:18:07.380]  因為沒有所謂的,慈公可以每一個都是屬靈的人
[00:18:07.380 --> 00:18:11.260]  他沒有所謂你要成為最屬靈的人
[00:18:11.260 --> 00:18:17.060]  因為每一個人在主的裡面都會被獨特地看待
[00:18:17.060 --> 00:18:21.940]  你若行得好,豈不蒙娛樂,人人可以拿A
[00:18:21.940 --> 00:18:25.860]  你跟隔壁的人說,你是潛質的A
[00:18:25.860 --> 00:18:29.300]  你是有潛質的A,你是A來的
[00:18:29.300 --> 00:18:32.820]  所以你不需要跟別人比較,你不需要跟別人爭競
[00:18:32.820 --> 00:18:37.900]  當然有人就會說,沒有爭競怎會有進步
[00:18:37.900 --> 00:18:44.260]  我們有爭競的,跟誰爭?
[00:18:44.260 --> 00:18:46.700]  多謝主,也有些人聽到了
[00:18:46.700 --> 00:18:49.700]  我教了你們跟自己爭
[00:18:49.700 --> 00:18:52.220]  今天的我,要勝過昨天的我
[00:18:52.220 --> 00:18:54.180]  明天的我,要勝過今天的我
[00:18:54.180 --> 00:18:57.180]  你就已經天天在進步了
[00:18:57.180 --> 00:18:59.580]  你不需要去理會
[00:18:59.580 --> 00:19:02.580]  昨天跟青少年說,青年人說
[00:19:02.580 --> 00:19:05.340]  其實還有一樣東西你要超越的
[00:19:05.340 --> 00:19:11.020]  就是你看見有些年輕人,你的同學,你的朋友
[00:19:11.020 --> 00:19:12.780]  嘩!真是太離譜了
[00:19:12.780 --> 00:19:16.260]  我讀書讀到死死下,拼了老命
[00:19:16.260 --> 00:19:23.060]  都是B+了,他出貓就拿什麼?
[00:19:23.060 --> 00:19:25.500]  這條戲是不是很不順?
[00:19:25.500 --> 00:19:28.180]  那個老師在監課,根本就沒有監課的
[00:19:28.180 --> 00:19:30.220]  出貓都看不到,是不是?
[00:19:30.220 --> 00:19:32.620]  火都來了,是不是這條戲很不順?
[00:19:32.620 --> 00:19:35.500]  我昨天幫他拆炸彈
[00:19:35.500 --> 00:19:37.220]  我問,為什麼你要不順?
[00:19:37.220 --> 00:19:39.940]  你B+是不是真的?
[00:19:39.940 --> 00:19:41.060]  你B+是不是真的?
[00:19:41.060 --> 00:19:41.860]  他說,是是是
[00:19:41.860 --> 00:19:44.060]  那我問你,他A是不是真的?
[00:19:44.060 --> 00:19:45.220]  他A是不是真的?
[00:19:45.220 --> 00:19:46.180]  是不是真的?
[00:19:46.180 --> 00:19:49.180]  不是,所以你火什麼滾?
[00:19:49.180 --> 00:19:51.460]  沒什麼好火滾的,是不是?
[00:19:51.460 --> 00:19:53.540]  就是說,他不會障礙你的
