
[00:00:00.000 --> 00:00:04.080]  我今天想講我們尋求榮裡面其中一個領袖
[00:01:31.920 --> 00:01:34.000]  光明所結的果子
[00:01:34.000 --> 00:01:37.360]  就是一切良善、公義、誠實
[00:01:37.360 --> 00:01:42.040]  總有三千風妖插線何為主所欺的事
[00:01:42.040 --> 00:01:44.840]  那暗昧無知的事不要與人同行
[00:01:44.840 --> 00:01:47.640]  都要責備難者是的人
[00:01:47.640 --> 00:01:50.520]  因為他們暗中所行的
[00:01:50.520 --> 00:01:53.800]  就是提起來也是可恥的
[00:01:53.800 --> 00:01:55.880]  凡事受真責備
[00:01:55.880 --> 00:02:00.160]  就被光明映明出來
[00:02:00.160 --> 00:02:03.680]  因為一切能映明的就是光
[00:02:03.680 --> 00:02:04.840]  所以主說
[00:02:04.840 --> 00:02:08.120]  這些睡著的人當醒過來
[00:02:08.120 --> 00:02:09.520]  從死裡復活
[00:02:09.520 --> 00:02:10.680]  好,謝謝
[00:02:10.680 --> 00:02:12.720]  其實這些經文
[00:02:12.720 --> 00:02:19.120]  有兩節我覺得是整個經文最主要的思想
[00:02:19.120 --> 00:02:21.440]  哪兩節呢?就是第八節
[00:02:21.440 --> 00:02:22.840]  第一節是第八節
[00:02:22.840 --> 00:02:25.480]  我們再一次讀好不好?第八節
[00:02:25.480 --> 00:02:27.160]  好,預備,一二起
[00:02:27.160 --> 00:02:29.680]  從前你們是暗昧的
[00:02:29.680 --> 00:02:33.120]  但如今在主裡面是光明的
[00:02:33.120 --> 00:02:37.000]  行事為人就當像光明的子女
[00:02:37.000 --> 00:02:39.400]  好,第二節我覺得很關鍵的
[00:02:39.400 --> 00:02:41.000]  是在第十節
[00:02:41.000 --> 00:02:42.280]  第十節
[00:02:42.280 --> 00:02:43.440]  我們一起讀好不好?
[00:02:43.440 --> 00:02:45.360]  很短而已,預備,一二起
[00:02:45.360 --> 00:02:49.520]  總要察驗何為主所喜悅的事
[00:02:49.520 --> 00:02:53.440]  好,這段經文它在說一樣東西給我們聽
[00:02:53.440 --> 00:02:57.320]  就是我們從前是怎樣的款式
[00:02:57.320 --> 00:02:58.480]  暗昧的
[00:02:58.480 --> 00:02:59.920]  暗昧的意思是什麼?
[00:02:59.920 --> 00:03:02.000]  你是在一個黑暗
[00:03:02.000 --> 00:03:05.000]  在一個無知的狀況裡面
[00:03:05.000 --> 00:03:08.680]  鄧小平你住了多少年?
[00:03:08.680 --> 00:03:11.480]  可能都十年八載了
[00:03:11.480 --> 00:03:13.200]  有些超過二十年
[00:03:13.200 --> 00:03:14.560]  有些超過三十年
[00:03:14.560 --> 00:03:16.480]  有些超過N年
[00:03:16.480 --> 00:03:19.040]  自己填吧,超過N年是不是?
[00:03:19.040 --> 00:03:21.200]  你有沒有對比一下
[00:03:21.200 --> 00:03:27.720]  你信主前和信主後來到現在這個時刻
[00:03:27.720 --> 00:03:30.040]  這個年歲
[00:03:30.040 --> 00:03:32.680]  你有沒有什麼差別呢?
[00:03:32.680 --> 00:03:33.760]  你有沒有發覺
[00:03:33.760 --> 00:03:38.840]  我從前真的經常在黑暗的狀況
[00:03:38.840 --> 00:03:41.040]  無知的狀況
[00:03:41.040 --> 00:03:43.200]  不太認識真理
[00:03:43.200 --> 00:03:44.920]  很多吵吵鬧鬧
[00:03:44.920 --> 00:03:46.840]  烏魏魏的事
[00:03:46.840 --> 00:03:50.120]  以前是經常發生在我生命裡面的
[00:03:50.120 --> 00:03:51.320]  現在就沒有了
[00:03:51.320 --> 00:03:53.120]  我希望大家都是這樣
[00:03:53.120 --> 00:03:54.600]  你和我都是這樣
[00:03:54.600 --> 00:03:56.000]  就是越來越沒有
[00:03:56.000 --> 00:03:57.440]  越來越少
[00:03:57.440 --> 00:03:59.600]  它這裡說的一樣東西給我們聽
[00:03:59.600 --> 00:04:04.680]  就是原來從前我們還沒有在主裡面的時候
[00:04:04.680 --> 00:04:06.320]  我們是什麼?
[00:04:06.320 --> 00:04:09.960]  和這個世界的人是沒有什麼分別的
[00:04:09.960 --> 00:04:17.040]  都是很多可能和烏魏淫亂貪婪的事
[00:04:17.040 --> 00:04:22.160]  很多這些行為我們都會在我們身上找到
[00:04:22.160 --> 00:04:24.320]  但是現在是什麼?
[00:04:24.320 --> 00:04:27.440]  當我們進入主裡面的時候
[00:04:27.440 --> 00:04:30.200]  我們就成為什麼?
[00:04:30.200 --> 00:04:32.560]  光明
[00:04:32.560 --> 00:04:34.680]  光明
[00:04:34.680 --> 00:04:42.600]  頂尖妹 你確不確認你真是光明?
[00:04:42.600 --> 00:04:44.520]  你確不確認?
[00:04:44.520 --> 00:04:45.960]  你敢不敢告訴別人
[00:04:45.960 --> 00:04:48.560]  喂 其實我真是光明
[00:04:48.560 --> 00:04:52.560]  我真是光明之子
[00:04:52.560 --> 00:04:56.400]  我真是光明的女兒
[00:04:56.400 --> 00:04:58.080]  嘩 這個
[00:04:58.080 --> 00:05:02.480]  不只是Carla那兩個才是光明之子的
[00:05:02.480 --> 00:05:03.400]  是不是?
[00:05:03.400 --> 00:05:06.240]  你看Carla多開心
[00:05:06.240 --> 00:05:10.080]  我家裡有兩個光明之子
[00:05:10.080 --> 00:05:11.280]  不只是她們兩個
[00:05:11.280 --> 00:05:14.640]  我們所有人在主裡面都是什麼?
[00:05:14.640 --> 00:05:18.720]  都是光明之子
[00:05:18.720 --> 00:05:23.440]  你敢不敢確認這件事?
[00:05:23.440 --> 00:05:25.480]  你知不知道如果你不確認這件事
[00:05:25.480 --> 00:05:28.440]  或者你不是這樣的狀況
[00:05:28.440 --> 00:05:30.080]  是很大的一件事
[00:05:30.080 --> 00:05:31.240]  為什麼這麼說呢?
[00:05:31.240 --> 00:05:37.320]  這段聖經說一件很清楚告訴你的事
[00:05:37.320 --> 00:05:40.120]  那些還在暗迴
[00:05:40.120 --> 00:05:44.480]  還在黑暗裡面的人的生活是怎樣的?
[00:05:44.480 --> 00:05:46.840]  有什麼的?
[00:05:46.840 --> 00:05:48.640]  有淫亂的事
[00:05:48.640 --> 00:05:50.240]  有污穢的事
[00:05:50.240 --> 00:05:52.280]  有貪婪的事
[00:05:52.280 --> 00:05:55.720]  淫亂大家很清楚了 是不是?
[00:05:55.720 --> 00:05:59.040]  污穢
[00:05:59.040 --> 00:06:00.800]  大家都知道污穢是什麼
[00:06:00.800 --> 00:06:05.520]  不過其實這個詞語也是和性有關的東西
[00:06:05.520 --> 00:06:08.440]  和情慾有關的意思
[00:06:08.440 --> 00:06:10.440]  就是這個污穢的詞
[00:06:10.440 --> 00:06:13.720]  貪婪
[00:06:13.720 --> 00:06:16.200]  我們很容易見到貪心的例子
[00:06:16.200 --> 00:06:19.320]  在這個世界
[00:06:19.320 --> 00:06:20.080]  頂尖妹
[00:06:20.080 --> 00:06:21.800]  當你信了主
[00:06:21.800 --> 00:06:24.720]  你說你在主裡面的時候
[00:06:24.720 --> 00:06:28.800]  其實我們仍然有沒有這些的
[00:06:28.800 --> 00:06:32.520]  心思意念甚至行為在我們當中呢?
[00:06:32.520 --> 00:06:34.200]  因為如果我們有這些東西
[00:06:34.200 --> 00:06:35.840]  我們仍然在暗迴
[00:06:35.840 --> 00:06:37.760]  在黑暗的狀況裡面
[00:06:37.760 --> 00:06:40.200]  其實結果是很嚴重的
[00:06:40.200 --> 00:06:42.040]  結果嚴重到什麼?
[00:06:42.040 --> 00:06:45.760]  原來神的國是和你無分
[00:06:45.760 --> 00:06:47.280]  神的國是和你無分
[00:06:47.280 --> 00:06:51.280]  神的國和你無分是什麼意思?
[00:06:51.280 --> 00:06:52.960]  神的國和你無分
[00:06:52.960 --> 00:06:54.200]  就是原來
[00:06:54.200 --> 00:06:58.080]  你不要以為你說我信了主就搞定
[00:06:58.080 --> 00:06:59.640]  其實不是
[00:06:59.640 --> 00:07:02.480]  如果你是在名義上信了主
[00:07:02.480 --> 00:07:03.960]  但是你的生活
[00:07:03.960 --> 00:07:05.080]  你的生命
[00:07:05.080 --> 00:07:06.720]  你的心思念裡面
[00:07:06.720 --> 00:07:10.040]  仍然是充滿了這些暗迴無知的事
[00:07:10.040 --> 00:07:10.800]  這些黑暗
[00:07:10.800 --> 00:07:11.400]  這些污穢
[00:07:11.400 --> 00:07:12.560]  這些淫亂的事
[00:07:12.560 --> 00:07:15.120]  這些貪婪的行為
[00:07:15.120 --> 00:07:16.320]  對不起
[00:07:16.320 --> 00:07:17.400]  原來這段經文
[00:07:17.400 --> 00:07:19.600]  講得很清楚讓我們知道一件事
[00:07:19.600 --> 00:07:22.760]  就是我們這樣是和神國無分的
[00:07:22.760 --> 00:07:23.720]  甚至他這裡說
[00:07:23.720 --> 00:07:24.880]  很厲害的
[00:07:24.880 --> 00:07:26.920]  就是原來貪婪或者貪心
[00:07:26.920 --> 00:07:29.000]  是等於什麼?
[00:07:29.000 --> 00:07:31.040]  拜偶像一樣
[00:07:31.040 --> 00:07:37.400]  就是說其實你不是單單相信神是你這個獨一的真神
[00:07:37.400 --> 00:07:41.200]  你還在拜偶像
[00:07:41.200 --> 00:07:43.880]  拜偶像的人是怎樣的呢?
[00:07:43.880 --> 00:07:46.160]  你有沒有見過?
[00:07:46.160 --> 00:07:47.080]  其實很容易見的
[00:07:47.080 --> 00:07:48.920]  你逢是農曆新年
[00:07:48.920 --> 00:07:50.720]  你就見很多的了
[00:07:50.720 --> 00:07:51.440]  是不是?
[00:07:51.440 --> 00:07:55.400]  就是個個走去那些廟做什麼?
[00:07:55.400 --> 00:07:57.400]  爭頭炷香
[00:07:57.400 --> 00:07:59.400]  你估他們真的駁上鏡嗎?
[00:07:59.400 --> 00:08:00.200]  不是的
[00:08:00.200 --> 00:08:03.240]  很少部分的就駁上鏡那些
[00:08:03.240 --> 00:08:05.480]  就是化了妝的那些就駁上鏡那些
[00:08:05.480 --> 00:08:07.840]  如果你剛好去年有看
[00:08:07.840 --> 00:08:10.880]  其實他也是貪的
[00:08:10.880 --> 00:08:13.600]  他貪什麼?
[00:08:13.600 --> 00:08:15.880]  就是貪上鏡
[00:08:15.880 --> 00:08:17.720]  就是貪別人的注目
[00:08:17.720 --> 00:08:19.920]  這個也是貪婪
[00:08:19.920 --> 00:08:21.520]  但是有更多人是什麼?
[00:08:21.520 --> 00:08:26.840]  去到其實拜偶像的其中一個最重要的因素是什麼呢?
[00:08:26.840 --> 00:08:31.000]  你會發覺中國人有很多不同各類型的偶像
[00:08:31.000 --> 00:08:33.160]  他們通常的口號是什麼呢?
[00:08:33.160 --> 00:08:35.840]  哇!這個靈不靈啊?
[00:08:35.840 --> 00:08:36.400]  是不是?
[00:08:36.400 --> 00:08:38.840]  哇!你拜那個靈啊那個靈啊
[00:08:38.840 --> 00:08:42.200]  靈是基於什麼?
[00:08:42.200 --> 00:08:44.000]  你求他什麼
[00:08:44.000 --> 00:08:45.920]  他就給你什麼
[00:08:45.920 --> 00:08:46.600]  是不是?
[00:08:46.600 --> 00:08:53.560]  所以我們最出名的偶像王大仙是做什麼的?
[00:08:53.560 --> 00:08:55.200]  就是有求必應
[00:08:55.200 --> 00:08:56.160]  是不是?
[00:08:56.160 --> 00:08:58.400]  有求必應的
[00:08:58.400 --> 00:08:59.880]  有求必應就是說
[00:08:59.880 --> 00:09:01.600]  我問你拿什麼
[00:09:01.600 --> 00:09:04.280]  你就給我什麼
[00:09:04.280 --> 00:09:06.720]  這個是不是貪呢?
[00:09:06.720 --> 00:09:11.680]  有沒有見過人去觀音廟借庫?
[00:09:11.680 --> 00:09:13.080]  是不是?借庫
[00:09:13.080 --> 00:09:17.240]  你有沒有看過那張紅紙寫了多少?
[00:09:17.240 --> 00:09:20.360]  其實他們都有通脹的
[00:09:20.360 --> 00:09:26.840]  就是我小時候看是百萬做單位的
[00:09:26.840 --> 00:09:30.280]  十年八年前是千萬做單位的
[00:09:30.280 --> 00:09:31.720]  現在呢
[00:09:31.720 --> 00:09:32.640]  開始便宜了
[00:09:32.640 --> 00:09:34.000]  便宜了是不是?
[00:09:34.000 --> 00:09:35.560]  就是我心想
[00:09:35.560 --> 00:09:37.720]  你只是借而已
[00:09:37.720 --> 00:09:39.640]  用不用還呢?
[00:09:39.640 --> 00:09:42.280]  還要起賓是不是?
[00:09:42.280 --> 00:09:43.920]  我們怎麼還呢?
[00:09:43.920 --> 00:09:45.320]  頂姐妹
[00:09:45.320 --> 00:09:46.560]  拜偶像
[00:09:46.560 --> 00:09:48.280]  為什麼他說貪婪
[00:09:48.280 --> 00:09:50.400]  貪心就等於拜偶像呢?
[00:09:50.400 --> 00:09:52.360]  其實從這個角度來說
[00:09:52.360 --> 00:09:54.800]  是有它的意義的
[00:09:54.800 --> 00:09:55.440]  所以頂姐妹
[00:09:55.440 --> 00:09:59.600]  我不知道今天我們在主裡面
[00:09:59.600 --> 00:10:00.840]  我們說我們在主裡面
[00:10:00.840 --> 00:10:01.200]  是不是?
[00:10:01.200 --> 00:10:01.960]  剛才我們敬拜
[00:10:01.960 --> 00:10:03.040]  哇!
[00:10:03.040 --> 00:10:04.240]  好享受啊
[00:10:04.240 --> 00:10:05.640]  好感受神的愛啊
[00:10:05.640 --> 00:10:08.840]  是不是?
[00:10:08.840 --> 00:10:10.000]  坦白說
[00:10:10.000 --> 00:10:15.120]  我們有沒有淫亂的事?
[00:10:15.120 --> 00:10:17.600]  有沒有污穢的事?
[00:10:17.600 --> 00:10:20.520]  有沒有貪心的事?
[00:10:20.520 --> 00:10:29.040]  有沒有那些仍然在暗昧無知的狀況的行為?
[00:10:29.040 --> 00:10:31.320]  很認真很坦白說
[00:10:31.320 --> 00:10:38.200]  教會裡面有沒有淫亂的事?
[00:10:38.200 --> 00:10:41.080]  幾年前我們處理過一件事
[00:10:41.080 --> 00:10:43.440]  很痛苦
[00:10:43.440 --> 00:10:45.680]  但是那件事是很大一件事
[00:10:45.680 --> 00:10:49.600]  有沒有一些微細的
[00:10:49.600 --> 00:10:51.400]  沒有那麼多人知道
[00:10:51.400 --> 00:10:53.520]  甚至藏在你心裡面
[00:10:53.520 --> 00:10:56.320]  不敢讓人知道的事?
[00:10:56.320 --> 00:11:00.000]  有沒有?
[00:11:00.000 --> 00:11:01.960]  教會的頂姐妹
[00:11:01.960 --> 00:11:06.320]  有沒有人搞婚外情?
[00:11:06.320 --> 00:11:08.920]  我告訴你
[00:11:08.920 --> 00:11:11.640]  我作為慈光的主任牧師告訴你
[00:11:11.640 --> 00:11:15.320]  是有的
[00:11:15.320 --> 00:11:17.280]  為什麼我們
[00:11:17.280 --> 00:11:20.600]  但這個不是我們獨有
[00:11:20.600 --> 00:11:24.040]  今早我和太太和兒子吃早餐
[00:11:24.040 --> 00:11:25.320]  他問我一件事
[00:11:25.320 --> 00:11:28.400]  因為我今晚要幫人做婚前輔導
[00:11:28.400 --> 00:11:29.760]  他問
[00:11:29.760 --> 00:11:34.040]  是不是規定一定要做?
[00:11:34.040 --> 00:11:44.560]  他問是不是政府規定一定要做?
[00:11:44.560 --> 00:11:45.120]  都幾好
[00:11:45.120 --> 00:11:48.200]  立例都幾好
[00:11:48.200 --> 00:11:54.680]  接著他就說你不代表我
[00:11:54.680 --> 00:11:56.960]  他問我
[00:11:56.960 --> 00:11:59.360]  為什麼要做婚前輔導?
[00:11:59.360 --> 00:12:01.800]  我們就開始講給他聽
[00:12:01.800 --> 00:12:03.960]  我和太太一起講給他聽
[00:12:03.960 --> 00:12:10.600]  原來婚姻裡面有很多很有性格的東西
[00:12:10.600 --> 00:12:12.880]  當兩個很有性格的人走在一起的時候
[00:12:12.880 --> 00:12:16.480]  就變得更加有性格
[00:12:16.480 --> 00:12:18.040]  很難頂的
[00:12:18.040 --> 00:12:18.800]  很難頂的
[00:12:18.800 --> 00:12:20.240]  如果你不了解清楚
[00:12:20.240 --> 00:12:22.320]  不明白就講一點給他聽
[00:12:22.320 --> 00:12:25.120]  但也反映了一個問題
[00:12:25.120 --> 00:12:26.400]  你會看見
[00:12:26.400 --> 00:12:28.360]  原來如果我們不小心
[00:12:28.360 --> 00:12:32.680]  原來我們不警戒得好
[00:12:32.680 --> 00:12:37.400]  如果我們不和這些所謂暗媒無知的事
[00:12:37.400 --> 00:12:41.840]  去有一個很清楚的分隔的話
[00:12:41.840 --> 00:12:45.920]  我們會不會搞著搞著
[00:12:45.920 --> 00:12:51.800]  我們又會掉回到那個暗媒無知的狀況裡面呢?
[00:12:51.800 --> 00:12:54.400]  這段經文就是講這件事
[00:12:54.400 --> 00:12:55.680]  就告訴你
[00:12:55.680 --> 00:13:01.000]  原來我們從前在那個世界的環境裡面
[00:13:01.000 --> 00:13:02.600]  我們是暗媒無知的
[00:13:02.600 --> 00:13:06.440]  你要留意這段經文是寶羅寫給以弗所教會的
[00:13:06.440 --> 00:13:09.680]  以弗所教會是一個什麼地方來的呢?
[00:13:09.680 --> 00:13:12.480]  以弗所其實他不是在以色列裡面的
[00:13:12.480 --> 00:13:15.160]  他是離開了猶太人的文化
[00:13:15.160 --> 00:13:19.800]  在一個當時的異邦或者叫外邦的文化裡面
[00:13:19.800 --> 00:13:24.560]  最激烈的最影響心的文化是什麼呢?
[00:13:24.560 --> 00:13:28.280]  就是希臘的文化和羅馬的文化
[00:13:28.280 --> 00:13:29.720]  你會發覺
[00:13:29.720 --> 00:13:32.520]  如果你有了解當時的情況
[00:13:32.520 --> 00:13:39.840]  其實他們那種淫亂那種放蕩的情況都很嚴重
[00:13:39.840 --> 00:13:46.240]  我們現在近十幾二十年就經常講這個同運的問題
[00:13:46.240 --> 00:13:48.920]  當時他們是沒有問題的
[00:13:48.920 --> 00:13:51.640]  因為他們很多人都是會做這件事的
[00:13:51.640 --> 00:13:53.880]  就是同性戀的問題
[00:13:53.880 --> 00:13:55.600]  婚外情的問題
[00:13:55.600 --> 00:13:57.280]  娼妓的問題
[00:13:57.280 --> 00:14:00.360]  其實當時是非常之多的
[00:14:00.360 --> 00:14:02.520]  所以本來就在講給你們聽
[00:14:02.520 --> 00:14:04.360]  從前你們未信主之前
[00:14:04.360 --> 00:14:05.760]  你們都是這樣的
[00:14:05.760 --> 00:14:07.520]  都是很多這些問題的
[00:14:07.520 --> 00:14:09.440]  都是很多這些骯髒的東西的
[00:14:09.440 --> 00:14:11.040]  這些骯髒骯髒的東西的
[00:14:11.040 --> 00:14:12.640]  但是今天
[00:14:12.640 --> 00:14:14.480]  第八節那裡講什麼呢?
[00:14:14.480 --> 00:14:16.480]  但是如今在主裡面
[00:14:16.480 --> 00:14:19.320]  你們是光明的
[00:14:19.320 --> 00:14:20.600]  等一會兒
[00:14:20.600 --> 00:14:22.560]  我真的覺得
[00:14:22.560 --> 00:14:24.760]  我們要捉實這一句話
[00:14:24.760 --> 00:14:26.600]  我們現在在主裡面
[00:14:26.600 --> 00:14:30.160]  我們不再和這個世界的價值觀
[00:14:30.160 --> 00:14:32.440]  是一起的
[00:14:32.440 --> 00:14:34.480]  我們在神的國裡面
[00:14:34.480 --> 00:14:36.360]  我們在主的裡面
[00:14:36.360 --> 00:14:39.840]  我們應該是一個光明的兒女
[00:14:39.840 --> 00:14:41.600]  所以剛才我所講的那些東西
[00:14:41.600 --> 00:14:45.000]  我們應該是小心去應對
[00:14:45.000 --> 00:14:47.720]  這個世界不會
[00:14:47.720 --> 00:14:48.320]  坦白講
[00:14:48.320 --> 00:14:50.080]  你說是我的神學也好
[00:14:50.080 --> 00:14:51.480]  或者我了解這個世界也好
[00:14:51.480 --> 00:14:53.840]  或者我看聖經了解也好
[00:14:53.840 --> 00:14:55.240]  這個世界
[00:14:55.240 --> 00:14:56.280]  不會
[00:14:56.280 --> 00:15:00.240]  道德的標準是不會越來越好的
[00:15:00.240 --> 00:15:02.360]  我相信只會越來越差
[00:15:02.360 --> 00:15:05.120]  如果你對比今天
[00:15:05.120 --> 00:15:08.560]  和二三十年前的社會文化
[00:15:08.560 --> 00:15:10.960]  你就會知道
[00:15:10.960 --> 00:15:13.400]  那種放蕩
[00:15:13.400 --> 00:15:16.160]  那種性開放
[00:15:16.160 --> 00:15:20.840]  是越來越嚴重的
[00:15:20.840 --> 00:15:23.240]  所以如果我們不清楚了解
[00:15:23.240 --> 00:15:27.200]  我們和這個世界的世俗的文化
[00:15:27.200 --> 00:15:30.040]  是應該有一個明顯的分野的話
[00:15:30.040 --> 00:15:33.200]  我恐怕有時候有機會我們
[00:15:33.200 --> 00:15:34.560]  反過來
[00:15:34.560 --> 00:15:40.400]  不經意又會走回這個世界的標準裡面
[00:15:40.400 --> 00:15:41.600]  你說不會的
[00:15:41.600 --> 00:15:43.920]  我每個禮拜都回教會
[00:15:43.920 --> 00:15:47.280]  我每個禮拜都開小組
[00:15:47.280 --> 00:15:48.760]  不會的
[00:15:48.760 --> 00:15:49.560]  對不起
[00:15:49.560 --> 00:15:51.680]  其實你開小組和回教會的時間
[00:15:51.680 --> 00:15:55.440]  肯定永遠少過在外面的時間
[00:15:55.440 --> 00:15:57.320]  是不是
[00:15:57.320 --> 00:15:58.320]  所以你會發覺
[00:15:58.320 --> 00:16:01.760]  其實這個世界對你的誘惑挑戰
[00:16:01.760 --> 00:16:04.000]  是真的很多的
[00:16:04.000 --> 00:16:07.120]  甚至我不知道我們是不是應該有些弟兄姊妹
[00:16:07.120 --> 00:16:10.160]  偶爾都回國內工作
[00:16:10.160 --> 00:16:11.040]  是不是
[00:16:11.040 --> 00:16:13.040]  我有個經驗
[00:16:13.040 --> 00:16:14.240]  我覺得真的很可怕
[00:16:14.240 --> 00:16:18.960]  可能小弟見世面見得少
[00:16:18.960 --> 00:16:22.760]  幾年前我和弟兄姊妹一起去四川段孫
[00:16:22.760 --> 00:16:28.200]  去到一間所謂的酒店
[00:16:28.200 --> 00:16:29.240]  都很驚人的
[00:16:29.240 --> 00:16:32.080]  我們一團人入住一層
[00:16:32.080 --> 00:16:34.280]  每一晚回酒店的時候
[00:16:34.280 --> 00:16:35.840]  做完事回酒店的時候
[00:16:35.840 --> 00:16:39.360]  就見到酒店房門那裡
[00:16:39.360 --> 00:16:42.120]  就有很多卡片
[00:16:42.120 --> 00:16:46.840]  那些卡片是圖文並茂的
[00:16:46.840 --> 00:16:55.680]  當然是邀請你去接受某些服務的那些卡片
[00:16:55.680 --> 00:16:57.280]  還不止
[00:16:57.280 --> 00:17:01.320]  我們入到房間
[00:17:01.320 --> 00:17:04.800]  我和另一個弟兄的房間
[00:17:04.800 --> 00:17:06.680]  沒多久電話就響了
[00:17:06.680 --> 00:17:09.200]  這麼準時
[00:17:09.200 --> 00:17:10.800]  不知道是不是有線眼的
[00:17:10.800 --> 00:17:13.000]  見到回來了
[00:17:13.000 --> 00:17:15.080]  沒多久就電話響了
[00:17:15.080 --> 00:17:21.400]  一拿起電話就問你要不要美女
[00:17:21.400 --> 00:17:23.920]  然後另一間房間
[00:17:23.920 --> 00:17:25.960]  我們一團人有男有女
[00:17:25.960 --> 00:17:28.480]  另一間房間
[00:17:28.480 --> 00:17:31.000]  有個姊妹接了電話
[00:17:31.000 --> 00:17:31.720]  又是這樣問
[00:17:31.720 --> 00:17:32.600]  她不理你
[00:17:32.600 --> 00:17:34.360]  不理你是男還是女
[00:17:34.360 --> 00:17:40.160]  問你要不要美女
[00:17:40.160 --> 00:17:42.120]  然後那個姊妹就回答
[00:17:42.120 --> 00:17:44.880]  我是女生來的
[00:17:44.880 --> 00:17:52.680]  我當然就問你要不要帥哥
[00:17:52.680 --> 00:17:55.240]  其實實況就是這樣
[00:17:55.240 --> 00:17:56.120]  實況就是這樣
[00:17:56.120 --> 00:17:58.520]  是真人真事來的
[00:17:58.520 --> 00:18:00.480]  每晚我們回去
[00:18:00.480 --> 00:18:01.920]  見到這些卡片
[00:18:01.920 --> 00:18:06.240]  收到這些電話
[00:18:06.240 --> 00:18:09.200]  很誇張
[00:18:09.200 --> 00:18:10.920]  所以如果我們一個不小心
[00:18:10.920 --> 00:18:12.920]  其實我們就很容易中招了
[00:18:12.920 --> 00:18:18.120]  鄧英回你覺得我們會不會中招呢
[00:18:18.120 --> 00:18:21.800]  你覺得我們容易不容易中招呢
[00:18:21.800 --> 00:18:26.360]  你知不知道其實
[00:18:26.360 --> 00:18:27.800]  那些淫亂的事
[00:18:27.800 --> 00:18:28.960]  那些污穢的事
[00:18:28.960 --> 00:18:30.440]  那些貪婪的事
[00:18:30.440 --> 00:18:31.320]  其實最重要
[00:18:31.320 --> 00:18:36.800]  為什麼我們會有這樣的狀況呢
[00:18:36.800 --> 00:18:38.200]  我真的會這樣說
[00:18:38.200 --> 00:18:41.640]  其實我們每個人都有我們的慾望
[00:18:41.640 --> 00:18:44.160]  你覺不覺得我們有慾望
[00:18:44.160 --> 00:18:45.080]  如果你不覺得
[00:18:45.080 --> 00:18:48.040]  我就很擔心你
[00:18:48.040 --> 00:18:48.920]  是不是
[00:18:48.920 --> 00:18:49.520]  你不覺得
[00:18:49.520 --> 00:18:50.960]  我真的很擔心你
[00:18:50.960 --> 00:18:51.640]  如果你知道
[00:18:51.640 --> 00:18:52.840]  都還好一點
[00:18:52.840 --> 00:18:54.040]  尤其是
[00:18:54.040 --> 00:18:55.760]  如果你知道你自己
[00:18:55.760 --> 00:18:57.720]  在哪方面的慾望
[00:18:57.720 --> 00:19:03.520]  是最能夠做低你的
[00:19:03.520 --> 00:19:05.920]  那就好一點
[00:19:05.920 --> 00:19:08.640]  但是坦白說
[00:19:08.640 --> 00:19:11.600]  剛才我說這個猶太人
[00:19:11.600 --> 00:19:15.600]  很驕傲自大
[00:19:15.600 --> 00:19:19.120]  德國人很驕傲自大
[00:19:19.120 --> 00:19:20.800]  鄧英回
[00:19:20.800 --> 00:19:22.240]  香港人
[00:19:22.240 --> 00:19:27.240]  不知道是不是很驕傲自大呢
