
[00:00:00.000 --> 00:00:01.160]  我們一起抬頭禱告
[00:03:12.040 --> 00:03:14.800]  因為是一個歡呼喜樂的日子
[00:03:14.800 --> 00:03:17.240]  所定的日子我們要歡喜快樂
[00:03:17.240 --> 00:03:20.560]  今天我們作為基督徒
[00:03:21.000 --> 00:03:23.040]  我們都知道耶和華是我們的量
[00:03:23.040 --> 00:03:24.920]  是我們的思歌
[00:03:24.920 --> 00:03:26.240]  是我們的拯救
[00:03:26.240 --> 00:03:29.080]  因為今天是耶和華所定的日子
[00:03:29.080 --> 00:03:30.600]  我還在想
[00:03:30.600 --> 00:03:32.600]  我們的生命當中
[00:03:32.600 --> 00:03:35.160]  有沒有像詩篇所說的
[00:03:35.160 --> 00:03:38.080]  我們歡喜快樂來到當中去敬拜上帝呢
[00:03:38.080 --> 00:03:42.200]  先人在整個118當中
[00:03:42.200 --> 00:03:44.320]  說了三個德性
[00:03:44.320 --> 00:03:46.360]  透過這三個德性
[00:03:46.360 --> 00:03:48.320]  能夠去歡喜快樂
[00:03:48.320 --> 00:03:49.920]  去敬拜耶和華
[00:03:51.800 --> 00:03:55.040]  詩篇頭一章一開始說
[00:03:55.040 --> 00:03:59.240]  「你不必稱重耶和華,因為祂本為善,祂的慈愛永遠長存」
[00:03:59.240 --> 00:04:04.000]  最後那一節當中
[00:04:04.000 --> 00:04:05.400]  首尾呼應
[00:04:05.400 --> 00:04:08.640]  說到要善的是good的
[00:04:08.640 --> 00:04:10.680]  祂的慈愛永遠長存
[00:04:10.680 --> 00:04:12.640]  由開頭到尾
[00:04:12.640 --> 00:04:15.720]  不斷說上帝的慈愛永遠長存
[00:04:15.720 --> 00:04:19.600]  到了第二、第三、第四節
[00:04:19.600 --> 00:04:22.200]  由以色列到祭司
[00:04:22.200 --> 00:04:24.840]  再到萬民敬畏耶和華的人
[00:04:24.840 --> 00:04:28.600]  都一起說祂的慈愛永遠長存
[00:04:28.600 --> 00:04:32.040]  所有人認識耶和華的人
[00:04:32.040 --> 00:04:33.120]  都會知道
[00:04:33.120 --> 00:04:35.360]  耶和華的愛從沒有離開過
[00:04:35.360 --> 00:04:38.920]  一群師班在讚美上帝
[00:04:38.920 --> 00:04:40.880]  耶和華的愛永遠長存
[00:04:40.880 --> 00:04:42.080]  很特別的
[00:04:42.080 --> 00:04:45.920]  除了不斷讚美耶和華永遠長存之外
[00:04:45.920 --> 00:04:48.360]  你見到第二、第三、第四節
[00:04:48.600 --> 00:04:51.720]  祂不是在說你的愛永遠長存
[00:04:51.720 --> 00:04:53.840]  而是在跟其他人說
[00:04:53.840 --> 00:04:57.400]  祂宣告上帝的愛永遠長存
[00:04:57.400 --> 00:05:02.480]  所以這篇詩篇不是向著上帝說
[00:05:02.480 --> 00:05:05.320]  而是向著所有人去宣稱
[00:05:05.320 --> 00:05:08.760]  祂的愛是何等的長富高深
[00:05:08.760 --> 00:05:15.840]  詩人第一個要面對的事情
[00:05:15.840 --> 00:05:17.160]  就是急難的問題
[00:05:17.720 --> 00:05:20.400]  很多人在急難當中都有壓力
[00:05:20.400 --> 00:05:22.960]  很憂慮和無助
[00:05:22.960 --> 00:05:25.280]  或者覺得很沒有無力感
[00:05:25.280 --> 00:05:28.280]  當面對急難、患難的時候
[00:05:28.280 --> 00:05:29.960]  你會找誰幫忙呢?
[00:05:29.960 --> 00:05:35.440]  我記得以前我讀大學的時候
[00:05:35.440 --> 00:05:37.760]  最不懂得處理電腦的硬件的時候
[00:05:37.760 --> 00:05:40.080]  我常常都會讓別人幫我處理硬件
[00:05:40.080 --> 00:05:41.520]  我沒有懂得處理那些硬件
[00:05:41.520 --> 00:05:44.840]  有時候靠別人也挺難靠的
[00:05:44.840 --> 00:05:45.720]  因為自己不懂
[00:05:45.720 --> 00:05:47.160]  但是找不到人幫忙
[00:05:47.920 --> 00:05:49.200]  面對壓力跟仇
[00:05:49.200 --> 00:05:50.920]  每個人都有自己的壓力跟仇
[00:05:50.920 --> 00:05:53.120]  每個人都面對自己的憂慮的時候
[00:05:53.120 --> 00:05:54.640]  你會找誰幫忙呢?
[00:05:54.640 --> 00:05:57.960]  詩人第一件事就講求告耶和華
[00:05:57.960 --> 00:05:59.840]  他說耶和華聽我的禱告
[00:05:59.840 --> 00:06:01.560]  應找詩人
[00:06:01.560 --> 00:06:04.080]  還要在一個安置寬闊之地
[00:06:04.080 --> 00:06:05.880]  有時候看詩篇
[00:06:05.880 --> 00:06:08.800]  有些想像在當中
[00:06:08.800 --> 00:06:11.080]  急難對於我們人來說
[00:06:11.080 --> 00:06:13.000]  好像是沒有什麼空間
[00:06:13.000 --> 00:06:14.680]  好像一個密室一樣
[00:06:14.680 --> 00:06:17.160]  但是在第五節有一個對比
[00:06:17.160 --> 00:06:18.800]  是一個很有空間
[00:06:18.800 --> 00:06:19.920]  很寬闊的地方
[00:06:19.920 --> 00:06:23.240]  面對急難
[00:06:23.240 --> 00:06:25.000]  詩人說我沒有怕
[00:06:25.000 --> 00:06:26.680]  我不怕任何人的傷害
[00:06:26.680 --> 00:06:30.840]  反而看見惡待詩人那種的遭暴
[00:06:30.840 --> 00:06:33.720]  因為耶和華幫助我
[00:06:33.720 --> 00:06:35.360]  在英文來說
[00:06:35.360 --> 00:06:36.680]  很有趣的翻譯是
[00:06:36.680 --> 00:06:39.240]  耶和華和我一邊
[00:06:39.240 --> 00:06:42.320]  耶和華在英文的翻譯當中在NIV說
[00:06:42.320 --> 00:06:44.840]  The law is on my side
[00:06:44.840 --> 00:06:46.880]  耶和華和你一起
[00:06:46.880 --> 00:06:48.040]  原來的幫助就是
[00:06:48.040 --> 00:06:49.960]  耶和華和你一起撐你
[00:06:49.960 --> 00:06:51.040]  去保護你
[00:06:51.040 --> 00:06:54.560]  縱然人不斷被逼迫
[00:06:54.560 --> 00:06:56.240]  傷害壓迫
[00:06:56.240 --> 00:06:58.800]  很多的動作來影響你
[00:06:58.800 --> 00:07:00.200]  給你很多的壓力
[00:07:00.200 --> 00:07:02.760]  氣不順呼吸困難
[00:07:02.760 --> 00:07:04.880]  但是縱然如此
[00:07:04.880 --> 00:07:09.440]  詩人看到原來耶和華是站在他那邊的
[00:07:09.440 --> 00:07:11.040]  越大壓力
[00:07:11.040 --> 00:07:13.160]  詩人越相信越大壓力
[00:07:13.160 --> 00:07:16.120]  就更加堅持依靠耶和華
[00:07:17.200 --> 00:07:18.480]  患難當中
[00:07:18.480 --> 00:07:20.360]  沒有人可以依靠
[00:07:20.360 --> 00:07:24.040]  所以在詩人的翻譯當中
[00:07:24.040 --> 00:07:25.800]  他說沒有人可以依靠
[00:07:25.800 --> 00:07:27.960]  沒有一個權貴的人
[00:07:27.960 --> 00:07:29.160]  就算有能力也好
[00:07:29.160 --> 00:07:30.200]  也不能夠依靠
[00:07:30.200 --> 00:07:33.960]  他給了詩人更大的能力
[00:07:33.960 --> 00:07:36.400]  詩人看到一件事就是
[00:07:36.400 --> 00:07:38.480]  人是靠不了的
[00:07:38.480 --> 00:07:40.880]  他反而看到人很渺小
[00:07:40.880 --> 00:07:42.160]  人看似很有能力
[00:07:42.160 --> 00:07:43.400]  就算有權位也好
[00:07:43.400 --> 00:07:45.000]  但是詩人看到一件事就是
[00:07:45.000 --> 00:07:47.440]  有一件事比人更有能力的
[00:07:47.440 --> 00:07:49.000]  更加值得依靠
[00:07:49.000 --> 00:07:49.920]  這就是耶和華
[00:07:49.920 --> 00:07:51.240]  所以你看得到
[00:07:51.240 --> 00:07:52.960]  在第八節第九節
[00:07:52.960 --> 00:07:55.240]  詩人不斷說要投靠耶和華
[00:07:55.240 --> 00:07:58.960]  在整個五至八九節當中
[00:07:58.960 --> 00:08:00.600]  在患難當中
[00:08:00.600 --> 00:08:02.840]  他知道耶和華是站在他那邊
[00:08:02.840 --> 00:08:04.840]  他知道沒有人可以再依靠
[00:08:04.840 --> 00:08:06.640]  就算多有勢力也好
[00:08:06.640 --> 00:08:07.600]  多有能力也好
[00:08:07.600 --> 00:08:09.760]  唯獨是耶和華成為了他的依靠
[00:08:09.760 --> 00:08:14.000]  這裡第十節到第十二節
[00:08:14.200 --> 00:08:15.640]  是一個很特別的場景
[00:08:15.640 --> 00:08:17.760]  你見得到圍繞
[00:08:17.760 --> 00:08:19.400]  出現了藍色的字
[00:08:19.400 --> 00:08:20.240]  出現了四字
[00:08:20.240 --> 00:08:22.440]  在原文是同一個字
[00:08:22.440 --> 00:08:25.000]  「列邦圍繞我」
[00:08:25.000 --> 00:08:27.640]  到了十一節的時候
[00:08:27.640 --> 00:08:30.560]  更加加重那種壓迫力
[00:08:30.560 --> 00:08:32.080]  他們不單止圍繞一次
[00:08:32.080 --> 00:08:33.760]  還要圍繞了兩次
[00:08:33.760 --> 00:08:35.480]  第十二節
[00:08:35.480 --> 00:08:39.360]  形容那些人、敵人圍繞的時候
[00:08:39.360 --> 00:08:41.760]  就好像風裙一樣圍繞著他
[00:08:41.760 --> 00:08:44.040]  當你讀一篇詩篇的時候
[00:08:44.040 --> 00:08:45.600]  讀一篇我讀一篇詩篇的時候
[00:08:45.600 --> 00:08:47.120]  感受到那種張力
[00:08:47.120 --> 00:08:48.280]  越來越壓迫
[00:08:48.280 --> 00:08:49.680]  越來越沒有氣頭
[00:08:49.680 --> 00:08:51.200]  還要一次又一次
[00:08:51.200 --> 00:08:52.280]  一次又一次
[00:08:52.280 --> 00:08:55.080]  還要一群風裙來到當中圍繞著我
[00:08:55.080 --> 00:08:59.200]  但是在第十一節
[00:08:59.200 --> 00:09:00.400]  第十節到十二節
[00:09:00.400 --> 00:09:01.640]  就像一個絲斑一樣
[00:09:01.640 --> 00:09:02.760]  對唱一樣
[00:09:02.760 --> 00:09:03.760]  他說
[00:09:03.760 --> 00:09:05.360]  「我靠耶和華的名」
[00:09:05.360 --> 00:09:07.560]  「是止滅他們」
[00:09:07.560 --> 00:09:09.400]  三次不斷地重複
[00:09:09.400 --> 00:09:10.840]  「我靠耶和華的名」
[00:09:10.840 --> 00:09:12.840]  「我必止巢滅他們」
[00:09:13.360 --> 00:09:14.520]  到了第十三節
[00:09:14.520 --> 00:09:16.680]  更加去到極點就是
[00:09:16.680 --> 00:09:17.880]  李仲賢
[00:09:17.880 --> 00:09:20.080]  用力推倒我
[00:09:20.080 --> 00:09:21.000]  叫我跌倒
[00:09:21.000 --> 00:09:22.800]  但是耶和華也幫助我
[00:09:22.800 --> 00:09:25.200]  所以在那個詩篇的當中
[00:09:25.200 --> 00:09:27.320]  不斷地形容
[00:09:27.320 --> 00:09:29.080]  很多的壓迫
[00:09:29.080 --> 00:09:30.960]  很多的環繞著詩人
[00:09:30.960 --> 00:09:34.160]  好像沒有出路
[00:09:34.160 --> 00:09:36.680]  但是詩人不斷地說
[00:09:36.680 --> 00:09:38.680]  「我靠耶和華的名」
[00:09:38.680 --> 00:09:40.200]  「是止滅他們」
[00:09:40.200 --> 00:09:41.360]  到了十四節
[00:09:41.360 --> 00:09:43.480]  他說「是我的力量 是我的思覺」
[00:09:43.480 --> 00:09:45.000]  「成為我的拯救」
[00:09:45.000 --> 00:09:51.000]  很美麗的詩歌
[00:09:51.000 --> 00:09:54.080]  一個環境的對比
[00:09:54.080 --> 00:09:55.760]  縱然面對困難
[00:09:55.760 --> 00:09:57.240]  面對患難
[00:09:57.240 --> 00:09:58.840]  使人深信
[00:09:58.840 --> 00:09:59.680]  堅持
[00:09:59.680 --> 00:10:01.800]  去靠耶和華的名
[00:10:01.800 --> 00:10:02.680]  能夠得勝
[00:10:02.680 --> 00:10:06.640]  每個人都有自己的困難
[00:10:06.640 --> 00:10:08.360]  大大小小的困難
[00:10:08.360 --> 00:10:09.800]  你的困難不代表我的困難
[00:10:09.800 --> 00:10:11.720]  我的困難不代表你的困難
[00:10:11.720 --> 00:10:13.800]  而面對我們的困難
[00:10:13.800 --> 00:10:15.080]  禍患當中的時候
[00:10:15.080 --> 00:10:16.840]  其實有一樣東西相同就是
[00:10:16.840 --> 00:10:19.080]  我們如何面對我們的困難
[00:10:19.080 --> 00:10:21.120]  這才是我們要學習到的東西
[00:10:21.120 --> 00:10:24.120]  有人可能面對經濟上的困難
[00:10:24.120 --> 00:10:25.600]  有人可能面對
[00:10:25.600 --> 00:10:27.720]  家庭關係的張力的困難
[00:10:27.720 --> 00:10:29.520]  有人可能面對
[00:10:29.520 --> 00:10:31.080]  你職場上的困難
[00:10:31.080 --> 00:10:33.640]  但是面對什麼困難都好
[00:10:33.640 --> 00:10:36.120]  你如何處理你前面的困難
[00:10:36.120 --> 00:10:37.560]  這才是最重要的
[00:10:39.040 --> 00:10:41.440]  我近期又再次面對
[00:10:41.440 --> 00:10:43.200]  就是噪音上的困難
[00:10:43.200 --> 00:10:44.800]  如果你記得我
[00:10:44.800 --> 00:10:46.280]  最好來到初期的時候
[00:10:46.280 --> 00:10:47.920]  我第一次在奇拉華的時候
[00:10:47.920 --> 00:10:49.200]  我被鄰舍投訴
[00:10:49.200 --> 00:10:49.880]  我很吵
[00:10:49.880 --> 00:10:52.520]  九點鐘開Zoom都被人投訴
[00:10:52.520 --> 00:10:56.120]  最近我搬到Morning College
[00:10:56.120 --> 00:10:58.080]  這次是反過來的
[00:10:58.080 --> 00:10:59.160]  我去投訴人家
[00:10:59.160 --> 00:11:00.000]  你很吵
[00:11:00.000 --> 00:11:04.800]  鄰舍是早上五點半就開洗衣機了
[00:11:04.800 --> 00:11:08.640]  這樣都糾纏了我一段日子
[00:11:08.640 --> 00:11:12.400]  最近我二月尾就寫封信給他們
[00:11:12.400 --> 00:11:13.560]  可不可以不要那麼吵
[00:11:13.560 --> 00:11:18.000]  可不可以改時間去開洗衣機
[00:11:18.000 --> 00:11:18.880]  沒有回音
[00:11:18.880 --> 00:11:19.760]  我也沒有留名
[00:11:19.760 --> 00:11:21.040]  這次死亡不要留名
[00:11:21.040 --> 00:11:21.640]  不要留遺址
[00:11:21.640 --> 00:11:22.800]  免得找我
[00:11:22.800 --> 00:11:24.960]  仍然保持
[00:11:24.960 --> 00:11:26.480]  五點半都開洗衣機
[00:11:26.480 --> 00:11:30.640]  搞得我精神恍惚
[00:11:30.640 --> 00:11:32.160]  真的睡不著
[00:11:32.160 --> 00:11:34.160]  有時候心理狀況就是
[00:11:34.160 --> 00:11:36.120]  五點半了
[00:11:36.120 --> 00:11:37.560]  快要開機了
[00:11:39.520 --> 00:11:43.040]  這是他們的洗衣機聲還是我的風扇聲呢
[00:11:43.040 --> 00:11:45.880]  這是什麼聲音
[00:11:45.880 --> 00:11:46.640]  是不是洗衣機呢
[00:11:46.640 --> 00:11:48.640]  不單止影響我的精神
[00:11:48.640 --> 00:11:49.840]  也影響我的心理狀況
[00:11:49.840 --> 00:11:51.360]  不單止影響我的太太
[00:11:51.360 --> 00:11:53.480]  面對困境時怎麼辦
[00:11:53.480 --> 00:11:56.880]  終於忍不住走到對面
[00:11:56.880 --> 00:11:59.440]  那個不是神學院的學生
[00:11:59.440 --> 00:12:00.480]  也不是神學院的人
[00:12:00.480 --> 00:12:02.880]  是貼著街邊的人
[00:12:02.880 --> 00:12:07.600]  面對困難的時候
[00:12:07.920 --> 00:12:09.280]  我終於走過去
[00:12:09.280 --> 00:12:14.760]  走過去當中去找那個輪舍
[00:12:14.760 --> 00:12:16.760]  喂 你怎樣啊你
[00:12:16.760 --> 00:12:19.440]  好 接著呢
[00:12:19.440 --> 00:12:22.960]  第一星期沒有反應
[00:12:22.960 --> 00:12:25.280]  我就直接去找那個輪舍聊天
[00:12:25.280 --> 00:12:26.640]  跟那個輪舍說
[00:12:26.640 --> 00:12:28.520]  喂 是不是你五點半開
[00:12:28.520 --> 00:12:29.840]  我要確認 雙重確認
[00:12:29.840 --> 00:12:31.720]  你是不是五點半開洗衣機的
[00:12:31.720 --> 00:12:33.480]  他說 是的
[00:12:33.480 --> 00:12:34.600]  我不改的
[00:12:34.600 --> 00:12:36.520]  接著我不會改的
[00:12:36.520 --> 00:12:37.720]  你不要叫我改的
[00:12:38.160 --> 00:12:39.960]  那就沒有辦法了
[00:12:39.960 --> 00:12:43.320]  更加太太和那個男士
[00:12:43.320 --> 00:12:45.240]  更加有很多情緒去說
[00:12:45.240 --> 00:12:48.160]  令我那一刻覺得很有生命危險
[00:12:48.160 --> 00:12:50.440]  我馬上要離開那個場景
[00:12:50.440 --> 00:12:52.240]  因為他很有情緒
[00:12:52.240 --> 00:12:53.040]  Come back here
[00:12:53.040 --> 00:12:54.280]  Are you making trouble
[00:12:54.280 --> 00:12:55.560]  他這樣跟我說
[00:12:55.560 --> 00:12:56.360]  很兇
[00:12:56.360 --> 00:12:57.800]  我都害怕了
[00:12:57.800 --> 00:12:58.760]  趕快這樣走
[00:12:58.760 --> 00:13:00.320]  因為我怕我被傷害那個
[00:13:00.320 --> 00:13:02.200]  就算回到家
[00:13:02.200 --> 00:13:04.040]  接著在後一那裡叫囂
[00:13:04.040 --> 00:13:06.520]  不單止敵人
[00:13:06.520 --> 00:13:08.600]  沒有去改五點半
[00:13:08.600 --> 00:13:12.000]  還要每天要做一些特別的行動
[00:13:12.000 --> 00:13:13.080]  去影響我
[00:13:13.080 --> 00:13:18.640]  譬如安個太陽能電
[00:13:18.640 --> 00:13:19.840]  很怕我過去
[00:13:19.840 --> 00:13:21.960]  每個禮拜天
[00:13:21.960 --> 00:13:23.160]  九點半至十點半
[00:13:23.160 --> 00:13:25.280]  開大洗衣機向我示威
[00:13:25.280 --> 00:13:26.600]  平時都沒有的
[00:13:26.600 --> 00:13:30.360]  所以影響我和我家人的生活習慣
[00:13:30.360 --> 00:13:33.240]  接著跟學校說
[00:13:33.240 --> 00:13:34.720]  做不到事了
[00:13:34.720 --> 00:13:36.080]  這個人很麻煩的
[00:13:36.720 --> 00:13:39.280]  不然就不要理會他
[00:13:39.280 --> 00:13:40.280]  你去的話
[00:13:40.280 --> 00:13:42.040]  你也可以跟警察投訴
[00:13:42.040 --> 00:13:43.880]  不過這個人越搞越大
[00:13:43.880 --> 00:13:46.040]  對於我來說
[00:13:46.040 --> 00:13:47.160]  就是兩個選擇
[00:13:47.160 --> 00:13:49.000]  要麼跟他鬥過
[00:13:49.000 --> 00:13:50.560]  我就在想
[00:13:50.560 --> 00:13:52.960]  我哪有這麼多空間和時間鬥過
[00:13:52.960 --> 00:13:55.800]  吃虧的是我自己
[00:13:55.800 --> 00:13:58.680]  那怎麼辦呢
[00:13:58.680 --> 00:14:01.320]  接著就順道說
[00:14:01.320 --> 00:14:02.280]  我們一起禱告
[00:14:02.280 --> 00:14:04.600]  禱告是為了這個鄰舍禱告
[00:14:04.600 --> 00:14:05.960]  為了自己禱告
[00:14:07.000 --> 00:14:10.200]  有時候正確在生命當中
[00:14:10.200 --> 00:14:11.400]  覺得很正確
[00:14:11.400 --> 00:14:13.440]  為何會這樣呢
[00:14:13.440 --> 00:14:15.880]  為何會有這樣的事情發生呢
[00:14:15.880 --> 00:14:18.200]  其實應該是七點才開洗衣機
[00:14:18.200 --> 00:14:19.640]  為何五點才開洗衣機呢
[00:14:19.640 --> 00:14:20.680]  令我很煩躁
[00:14:20.680 --> 00:14:23.280]  或者當問到學院處理的時候
[00:14:23.280 --> 00:14:24.520]  好像沒有公義
[00:14:24.520 --> 00:14:26.880]  作為一個基督教信仰攜帶
[00:14:26.880 --> 00:14:28.440]  你遷就一下算了
[00:14:28.440 --> 00:14:29.520]  他搞不定的
[00:14:29.520 --> 00:14:30.840]  好像很失望
[00:14:30.840 --> 00:14:32.160]  根本沒有人幫到我
[00:14:32.160 --> 00:14:33.120]  或者我們一家
[00:14:33.400 --> 00:14:37.520]  但仍然保持著五點半在洗衣機的嘈吵聲
[00:14:37.520 --> 00:14:40.240]  我們開始去禱告
[00:14:40.240 --> 00:14:43.880]  上帝藉著靈修當中和我說話
[00:14:43.880 --> 00:14:46.760]  是我思覺、是我幫助、是我的力量
[00:14:46.760 --> 00:14:50.160]  我們夫婦靈修當中的時候
[00:14:50.160 --> 00:14:51.280]  於是一起去禱告
[00:14:51.280 --> 00:14:52.880]  禱告、禱告、禱告
[00:14:52.880 --> 00:14:54.040]  求神保護
[00:14:54.040 --> 00:14:55.280]  同時
[00:14:55.280 --> 00:14:56.560]  上帝感動我
[00:14:56.560 --> 00:14:58.360]  也要為了這個鄰舍禱告
[00:14:58.360 --> 00:15:00.280]  為了這個鄰舍禱告
[00:15:00.280 --> 00:15:02.720]  可能他五點半開洗衣機有他的原因
[00:15:04.280 --> 00:15:05.080]  禱告完之後
[00:15:05.080 --> 00:15:05.800]  最終
[00:15:05.800 --> 00:15:08.200]  五點半的洗衣機
[00:15:08.200 --> 00:15:09.560]  也是繼續有的
[00:15:09.560 --> 00:15:12.640]  環境是沒有改變過的
[00:15:12.640 --> 00:15:14.720]  但是上帝改變了我
[00:15:14.720 --> 00:15:16.840]  上帝改變了我就是
[00:15:16.840 --> 00:15:18.960]  過程當中仍然環境沒有改變
[00:15:18.960 --> 00:15:20.960]  但我知道上帝掌權
[00:15:20.960 --> 00:15:22.680]  很奇妙
[00:15:22.680 --> 00:15:24.800]  自此之後發覺
[00:15:24.800 --> 00:15:25.880]  他仍然有洗衣
[00:15:25.880 --> 00:15:26.480]  洗衣
[00:15:26.480 --> 00:15:27.720]  開五點半開洗衣機
[00:15:27.720 --> 00:15:29.080]  但我發覺
[00:15:29.080 --> 00:15:31.840]  原來我們都不知不覺
[00:15:31.840 --> 00:15:33.080]  就過了那個五點半
[00:15:34.400 --> 00:15:36.000]  聽不到那個洗衣機的聲音
[00:15:36.000 --> 00:15:37.520]  仍然精神睡得很好
[00:15:37.520 --> 00:15:40.280]  很多時候原來面對患難的時候
[00:15:40.280 --> 00:15:41.680]  當我們依靠上帝的時候
[00:15:41.680 --> 00:15:43.600]  你以為你要殲滅敵人
[00:15:43.600 --> 00:15:45.600]  殲滅環境就能夠解決問題
[00:15:45.600 --> 00:15:48.480]  但是當原來上帝的意念
[00:15:48.480 --> 00:15:49.560]  高過我們的意念
[00:15:49.560 --> 00:15:51.680]  他給我一條路走的時候
[00:15:51.680 --> 00:15:53.800]  原來不是用我的方法
[00:15:53.800 --> 00:15:58.040]  去處理這個鄰舍的問題
[00:15:58.040 --> 00:15:59.640]  而是禱告
[00:15:59.640 --> 00:16:00.840]  依靠上帝
[00:16:00.840 --> 00:16:02.600]  以至在這個過程當中
[00:16:02.600 --> 00:16:05.240]  如何從憎恨鄰舍當中
[00:16:05.240 --> 00:16:07.040]  如何為鄰舍禱告
[00:16:07.040 --> 00:16:08.160]  愛鄰舍禱告
[00:16:08.160 --> 00:16:09.880]  上帝保護我們
[00:16:09.880 --> 00:16:11.520]  叫我們放鬆一點
[00:16:11.520 --> 00:16:13.640]  他說我們打一場美好的仗
[00:16:13.640 --> 00:16:19.720]  詩篇
[00:16:19.720 --> 00:16:22.240]  詩人除了在德性的環境之外
[00:16:22.240 --> 00:16:23.040]  第一句就是
[00:16:23.040 --> 00:16:24.640]  第十七節到十八節說
[00:16:24.640 --> 00:16:26.000]  是我必不自赦
[00:16:26.000 --> 00:16:27.320]  我仍要存活
[00:16:27.320 --> 00:16:29.160]  我為要傳揚搖滑的作
[00:16:29.160 --> 00:16:31.720]  為要我華然然地懲治我
[00:16:31.720 --> 00:16:34.600]  卻未應許我交付於死地
[00:16:34.600 --> 00:16:36.760]  這段經文當中
[00:16:36.760 --> 00:16:39.600]  你可以看到教會如何看守
[00:16:39.600 --> 00:16:42.120]  試過預言耶穌基督
