
[00:00:00.000 --> 00:00:06.000]  我不知道大家能夠聽到甚麼或學到甚麼
[00:05:00.000 --> 00:05:02.000]  而那個人就是那個紙人仔
[00:05:02.000 --> 00:05:04.000]  很明顯就是說
[00:05:04.000 --> 00:05:05.000]  那個人本身
[00:05:05.000 --> 00:05:06.000]  對另外一個人
[00:05:06.000 --> 00:05:08.000]  是很大的憤怒
[00:05:08.000 --> 00:05:09.000]  或者很大的仇恨
[00:05:09.000 --> 00:05:10.000]  但他亦不能夠表面地
[00:05:10.000 --> 00:05:11.000]  把人打兩巴掌
[00:05:11.000 --> 00:05:13.000]  但如果他能夠藉著這種方法
[00:05:13.000 --> 00:05:15.000]  來舒適內心的憤怒的時候
[00:05:15.000 --> 00:05:18.000]  都是一個途徑
[00:05:18.000 --> 00:05:21.000]  有他的作用在那裏
[00:05:21.000 --> 00:05:23.000]  若果沒有經濟這件事
[00:05:23.000 --> 00:05:24.000]  沒有打小人這件事
[00:05:24.000 --> 00:05:26.000]  可能香港那些
[00:05:26.000 --> 00:05:28.000]  兇殺案或者傷人案
[00:05:28.000 --> 00:05:29.000]  就會多了一些
[00:05:29.000 --> 00:05:30.000]  有這樣的可能
[00:05:30.000 --> 00:05:31.000]  亦不能夠做一個研究
[00:05:31.000 --> 00:05:35.000]  另外好像有些情形
[00:05:35.000 --> 00:05:36.000]  好像占卜
[00:05:36.000 --> 00:05:38.000]  或者是契神那些東西
[00:05:38.000 --> 00:05:40.000]  都是發自內心裏面
[00:05:40.000 --> 00:05:41.000]  某些平安
[00:05:41.000 --> 00:05:42.000]  或者某些安全感
[00:05:42.000 --> 00:05:44.000]  而亦都在若干程度
[00:05:44.000 --> 00:05:46.000]  是心理的投射
[00:05:46.000 --> 00:05:47.000]  換一個例子來說
[00:05:47.000 --> 00:05:48.000]  好像Erikson
[00:05:48.000 --> 00:05:49.000]  或者是Floyd
[00:05:49.000 --> 00:05:50.000]  這樣看的時候
[00:05:50.000 --> 00:05:53.000]  宗教和心理的投射
[00:05:53.000 --> 00:05:55.000]  在很多層面上
[00:05:55.000 --> 00:05:56.000]  是有關係
[00:05:56.000 --> 00:05:57.000]  亦都可以讓我們知道
[00:05:57.000 --> 00:05:59.000]  但是是否停在那裏呢
[00:05:59.000 --> 00:06:01.000]  亦都是一個問題
[00:06:01.000 --> 00:06:04.000]  當然從那個角度去看的時候
[00:06:04.000 --> 00:06:05.000]  我們看一些基督教信仰
[00:06:05.000 --> 00:06:06.000]  都很特別
[00:06:06.000 --> 00:06:07.000]  好像最近
[00:06:07.000 --> 00:06:08.000]  前陣子有一個
[00:06:08.000 --> 00:06:10.000]  很出名的心理學家
[00:06:10.000 --> 00:06:11.000]  Erikson
[00:06:11.000 --> 00:06:12.000]  他寫了一本書
[00:06:12.000 --> 00:06:14.000]  差不多很多年前
[00:06:14.000 --> 00:06:15.000]  十多二十年前
[00:06:15.000 --> 00:06:16.000]  The Young Lover
[00:06:16.000 --> 00:06:17.000]  那本書裏面說到
[00:06:17.000 --> 00:06:19.000]  從一個心理分析的角度來看
[00:06:19.000 --> 00:06:20.000]  路德的幼年
[00:06:20.000 --> 00:06:22.000]  和他改教的特別性格
[00:06:22.000 --> 00:06:23.000]  因為路德這個人裏面
[00:06:23.000 --> 00:06:24.000]  性格上來說
[00:06:24.000 --> 00:06:26.000]  是一個很極端的人
[00:06:26.000 --> 00:06:28.000]  和很暴躁的人
[00:06:28.000 --> 00:06:29.000]  和他以前
[00:06:29.000 --> 00:06:31.000]  和他爸爸的關係
[00:06:31.000 --> 00:06:33.000]  有很直接的因素影響
[00:06:33.000 --> 00:06:34.000]  這些亦都是
[00:06:34.000 --> 00:06:35.000]  從某些角度來看
[00:06:35.000 --> 00:06:38.000]  可以看得到的關係
[00:06:38.000 --> 00:06:39.000]  當然
[00:06:39.000 --> 00:06:42.000]  若果只是看這裏的時候
[00:06:42.000 --> 00:06:45.000]  我自己都發覺
[00:06:45.000 --> 00:06:47.000]  似乎太注重功能
[00:06:47.000 --> 00:06:48.000]  過於他的來源
[00:06:48.000 --> 00:06:49.000]  或者是過於
[00:06:49.000 --> 00:06:51.000]  他自己本身的特性
[00:06:51.000 --> 00:06:52.000]  除了心理之外
[00:06:52.000 --> 00:06:53.000]  還有很多因素在裏面
[00:06:53.000 --> 00:06:54.000]  亦忽略了
[00:06:54.000 --> 00:06:56.000]  所謂超越的一面
[00:06:56.000 --> 00:06:57.000]  即是靈界
[00:06:57.000 --> 00:07:00.000]  或者是神的那方面
[00:07:00.000 --> 00:07:01.000]  但另一方面
[00:07:01.000 --> 00:07:02.000]  亦不能忽略
[00:07:02.000 --> 00:07:04.000]  在這方面有很多的作用
[00:07:04.000 --> 00:07:05.000]  例如喝神茶
[00:07:05.000 --> 00:07:06.000]  我們看過很多
[00:07:06.000 --> 00:07:08.000]  所謂靈的緣故
[00:07:08.000 --> 00:07:10.000]  當然有很多因素
[00:07:10.000 --> 00:07:11.000]  一個主要因素
[00:07:11.000 --> 00:07:12.000]  都是心理的因素
[00:07:12.000 --> 00:07:13.000]  是很重要的
[00:07:13.000 --> 00:07:14.000]  另外一個主要因素
[00:07:14.000 --> 00:07:15.000]  當然是神茶本身
[00:07:15.000 --> 00:07:16.000]  是一些簡性的東西
[00:07:16.000 --> 00:07:17.000]  喝完之後
[00:07:17.000 --> 00:07:18.000]  你都可以清場那位
[00:07:18.000 --> 00:07:19.000]  甚麼都可以寫清
[00:07:19.000 --> 00:07:20.000]  如果你膩的時候
[00:07:20.000 --> 00:07:21.000]  喝一杯神茶
[00:07:21.000 --> 00:07:22.000]  真的可以洗
[00:07:22.000 --> 00:07:25.000]  甚麼都可以寫出來
[00:07:25.000 --> 00:07:26.000]  當然我們亦都不會
[00:07:26.000 --> 00:07:28.000]  花太多的時間去看
[00:07:28.000 --> 00:07:29.000]  但我們都知道
[00:07:29.000 --> 00:07:31.000]  如果看那些宗教現象的時候
[00:07:31.000 --> 00:07:33.000]  我們不可以忽略
[00:07:33.000 --> 00:07:35.000]  心理的層面
[00:07:35.000 --> 00:07:37.000]  否則都不會有那麼多人
[00:07:37.000 --> 00:07:39.000]  會參與或者加入
[00:07:39.000 --> 00:07:41.000]  這些宗教活動的過程
[00:07:41.000 --> 00:07:45.000]  但另外一方面
[00:07:45.000 --> 00:07:47.000]  第三個向度去看
[00:07:47.000 --> 00:07:48.000]  亦都是我們這次
[00:07:48.000 --> 00:07:49.000]  希望和大家看的
[00:07:49.000 --> 00:07:52.000]  就是從人類學的角度去看
[00:07:52.000 --> 00:07:53.000]  這個人類學的角度
[00:07:53.000 --> 00:07:54.000]  就是說
[00:07:54.000 --> 00:07:55.000]  這個宗教本身
[00:07:55.000 --> 00:07:57.000]  是一種現象
[00:07:57.000 --> 00:07:58.000]  換句話說
[00:07:58.000 --> 00:07:59.000]  有些人做了一些事
[00:07:59.000 --> 00:08:00.000]  有一個活動
[00:08:00.000 --> 00:08:01.000]  這個現象和我們的生活
[00:08:01.000 --> 00:08:03.000]  有密切的關係
[00:08:03.000 --> 00:08:05.000]  我們如果這樣看的時候
[00:08:05.000 --> 00:08:07.000]  首先我們不去問
[00:08:07.000 --> 00:08:08.000]  為甚麼會發生
[00:08:08.000 --> 00:08:09.000]  亦都不會問
[00:08:09.000 --> 00:08:10.000]  它的來源在哪裡
[00:08:10.000 --> 00:08:12.000]  因為那些是宗教歷史家
[00:08:12.000 --> 00:08:14.000]  或者比較宗教學的人
[00:08:14.000 --> 00:08:15.000]  亦都不問
[00:08:15.000 --> 00:08:16.000]  它只是心理的層面
[00:08:16.000 --> 00:08:17.000]  但就是說
[00:08:17.000 --> 00:08:18.000]  這個活動本身
[00:08:18.000 --> 00:08:20.000]  帶來在我們中間的社會
[00:08:20.000 --> 00:08:23.000]  和人本身有甚麼關係呢
[00:08:23.000 --> 00:08:25.000]  因為這件事已經發生在我們那裡
[00:08:25.000 --> 00:08:26.000]  如果這樣做的時候
[00:08:26.000 --> 00:08:28.000]  我們亦都不去
[00:08:28.000 --> 00:08:30.000]  加一些論斷的結論在那裡
[00:08:30.000 --> 00:08:32.000]  就是說它是迷信的
[00:08:32.000 --> 00:08:33.000]  當它真的靈了起來的時候
[00:08:33.000 --> 00:08:35.000]  就不是迷信了
[00:08:35.000 --> 00:08:36.000]  我們不會這麼快說
[00:08:36.000 --> 00:08:37.000]  這些是迷信
[00:08:37.000 --> 00:08:38.000]  或者不是迷信
[00:08:38.000 --> 00:08:39.000]  是否科學
[00:08:39.000 --> 00:08:40.000]  或者不是科學
[00:08:40.000 --> 00:08:41.000]  我們這樣問的時候
[00:08:41.000 --> 00:08:43.000]  其實已經很不科學了
[00:08:43.000 --> 00:08:45.000]  但我們會做的就是
[00:08:45.000 --> 00:08:48.000]  看一下這些宗教的現象
[00:08:48.000 --> 00:08:49.000]  而這個現象
[00:08:49.000 --> 00:08:50.000]  帶給我們生活
[00:08:50.000 --> 00:08:52.000]  是有甚麼關係呢
[00:08:52.000 --> 00:08:55.000]  當然我們都要從某些角度去看
[00:08:55.000 --> 00:08:56.000]  不可以說
[00:08:56.000 --> 00:08:58.000]  我們是從某些角度去看
[00:08:58.000 --> 00:08:59.000]  從那些角度去看
[00:08:59.000 --> 00:09:00.000]  我會從它
[00:09:00.000 --> 00:09:02.000]  通常每一個宗教
[00:09:02.000 --> 00:09:04.000]  都會有共通的東西
[00:09:04.000 --> 00:09:06.000]  例如節旗
[00:09:06.000 --> 00:09:07.000]  禮儀
[00:09:07.000 --> 00:09:09.000]  它的架構
[00:09:09.000 --> 00:09:11.000]  社會秩序的關係
[00:09:11.000 --> 00:09:12.000]  它的對德倫理
[00:09:12.000 --> 00:09:13.000]  諸如此類
[00:09:13.000 --> 00:09:14.000]  我們可以發覺
[00:09:14.000 --> 00:09:15.000]  每一個宗教
[00:09:15.000 --> 00:09:16.000]  都有這些層面的東西
[00:09:16.000 --> 00:09:18.000]  由那裡來看
[00:09:18.000 --> 00:09:21.000]  而我講了
[00:09:21.000 --> 00:09:23.000]  我們大概用甚麼層面
[00:09:23.000 --> 00:09:26.000]  用人類學的現象的角度去看
[00:09:26.000 --> 00:09:28.000]  不要說它對或不對
[00:09:28.000 --> 00:09:30.000]  先看看它做甚麼
[00:09:30.000 --> 00:09:32.000]  然後看看它和其他的關係
[00:09:32.000 --> 00:09:33.000]  它的節旗關係
[00:09:33.000 --> 00:09:34.000]  它的禮儀
[00:09:34.000 --> 00:09:35.000]  和我們社會的關係
[00:09:35.000 --> 00:09:37.000]  和我們人的心靈的關係
[00:09:37.000 --> 00:09:39.000]  很多東西我們去看
[00:09:39.000 --> 00:09:44.000]  而我再深一步
[00:09:44.000 --> 00:09:47.000]  既然我們說到是民間宗教
[00:09:47.000 --> 00:09:50.000]  首先我要界定清楚
[00:09:50.000 --> 00:09:52.000]  我現在不是和大家看中國宗教
[00:09:52.000 --> 00:09:54.000]  也不是東方宗教
[00:09:54.000 --> 00:09:56.000]  如果你想聽這些
[00:09:56.000 --> 00:09:57.000]  你會很失望
[00:09:57.000 --> 00:10:00.000]  因為我們不會問它的來源
[00:10:00.000 --> 00:10:02.000]  也不會問它的理論架構
[00:10:02.000 --> 00:10:03.000]  不會的
[00:10:03.000 --> 00:10:05.000]  那些是正典宗教
[00:10:05.000 --> 00:10:07.000]  在宗教學研究裡面
[00:10:07.000 --> 00:10:09.000]  是分兩個很大的不同範疇
[00:10:09.000 --> 00:10:11.000]  有些就是所謂正典的宗教
[00:10:11.000 --> 00:10:13.000]  那些正典宗教有歷史
[00:10:13.000 --> 00:10:14.000]  有經文
[00:10:14.000 --> 00:10:15.000]  有架構
[00:10:15.000 --> 00:10:16.000]  有組織
[00:10:16.000 --> 00:10:19.000]  但如果民間宗教就很不同
[00:10:19.000 --> 00:10:21.000]  民間宗教就是說
[00:10:21.000 --> 00:10:22.000]  一些人
[00:10:22.000 --> 00:10:23.000]  普通人就會做
[00:10:23.000 --> 00:10:24.000]  而他做的時候
[00:10:24.000 --> 00:10:29.000]  未必他知道目的是什麼
[00:10:29.000 --> 00:10:30.000]  有時如果你看到婆婆
[00:10:30.000 --> 00:10:31.000]  她去拜神
[00:10:31.000 --> 00:10:32.000]  你問她為什麼你拜
[00:10:32.000 --> 00:10:34.000]  拜了幾十年都是這樣
[00:10:34.000 --> 00:10:35.000]  那些就是民間宗教
[00:10:35.000 --> 00:10:36.000]  你跟她說的時候
[00:10:36.000 --> 00:10:38.000]  她未必知道她在做什麼
[00:10:38.000 --> 00:10:39.000]  但她會做
[00:10:39.000 --> 00:10:40.000]  前面寫的她會做
[00:10:40.000 --> 00:10:41.000]  或者不舒服的時候
[00:10:41.000 --> 00:10:42.000]  她找羅王大仙求籤
[00:10:42.000 --> 00:10:43.000]  你問她靚不靚
[00:10:43.000 --> 00:10:44.000]  你有沒有想過
[00:10:44.000 --> 00:10:46.000]  她覺得坐在那裡也傻
[00:10:46.000 --> 00:10:48.000]  她就會去求籤
[00:10:50.000 --> 00:10:52.000]  就像神打的現象
[00:10:52.000 --> 00:10:54.000]  那些現象裡面的時候
[00:10:54.000 --> 00:10:55.000]  那個參與者
[00:10:55.000 --> 00:10:57.000]  自己本身也可能不知道
[00:10:57.000 --> 00:10:59.000]  神打背後有很多理論基礎
[00:10:59.000 --> 00:11:00.000]  或者是歷史因由
[00:11:00.000 --> 00:11:02.000]  但他會做的
[00:11:02.000 --> 00:11:03.000]  只要交足錢
[00:11:03.000 --> 00:11:05.000]  賺足錢就行了
[00:11:05.000 --> 00:11:06.000]  換句話說
[00:11:06.000 --> 00:11:07.000]  民間宗教很多時候
[00:11:07.000 --> 00:11:09.000]  是一個很實際
[00:11:09.000 --> 00:11:11.000]  人生中息息相關的活動
[00:11:11.000 --> 00:11:13.000]  而你問那些參與者
[00:11:13.000 --> 00:11:15.000]  大多數都說不出理由和根源
[00:11:15.000 --> 00:11:18.000]  或者是他們的神學架構
[00:11:18.000 --> 00:11:19.000]  讓你知道
[00:11:19.000 --> 00:11:21.000]  這就是我所指的民間宗教
[00:11:21.000 --> 00:11:23.000]  我不會完全碰到什麼道教
[00:11:23.000 --> 00:11:24.000]  佛教那些
[00:11:24.000 --> 00:11:25.000]  那些我完全不理的
[00:11:25.000 --> 00:11:27.000]  因為如果是從人類現象來講
[00:11:27.000 --> 00:11:28.000]  那些也不需要理的
[00:11:28.000 --> 00:11:29.000]  他們在做什麼
[00:11:29.000 --> 00:11:31.000]  那些才是真實的東西
[00:11:31.000 --> 00:11:36.000]  我們也不會下任何說他們迷信
[00:11:36.000 --> 00:11:37.000]  或者不迷信
[00:11:37.000 --> 00:11:38.000]  科學或者不科學
[00:11:38.000 --> 00:11:39.000]  因為去到那個層面的時候
[00:11:39.000 --> 00:11:40.000]  我們的立場就是
[00:11:40.000 --> 00:11:41.000]  看那個現象
[00:11:41.000 --> 00:11:43.000]  然後再分析那個現象
[00:11:43.000 --> 00:11:45.000]  至於回應的時候
[00:11:45.000 --> 00:11:46.000]  最後的時候
[00:11:46.000 --> 00:11:47.000]  我希望有些回應
[00:11:47.000 --> 00:11:49.000]  我們作為基督徒怎麼回應
[00:11:49.000 --> 00:11:53.000]  我覺得回應才適合人家做什麼
[00:11:53.000 --> 00:11:55.000]  講回應講得太早
[00:11:55.000 --> 00:11:56.000]  有時候回應得太快
[00:11:56.000 --> 00:11:59.000]  如果回應得太快
[00:11:59.000 --> 00:12:01.000]  就是無知
[00:12:01.000 --> 00:12:06.000]  我們去落實一點
[00:12:06.000 --> 00:12:10.000]  講一講一些比較闊一些層面
[00:12:10.000 --> 00:12:12.000]  對宗教的注釋
[00:12:12.000 --> 00:12:14.000]  我們再下去民間宗教那裡
[00:12:15.000 --> 00:12:18.000]  當一個人問到宗教是什麼的時候
[00:12:18.000 --> 00:12:20.000]  這個宗教的定義本身是很難定的
[00:12:20.000 --> 00:12:23.000]  我看過大概有超過四十多個不同的定義
[00:12:23.000 --> 00:12:25.000]  我覺得每個人都有道理
[00:12:25.000 --> 00:12:27.000]  每個人都似是
[00:12:27.000 --> 00:12:28.000]  但未必是最全面
[00:12:28.000 --> 00:12:30.000]  但如果最簡單來問
[00:12:30.000 --> 00:12:33.000]  就是宗教是人民他自己生存的目的
[00:12:33.000 --> 00:12:34.000]  他的意識
[00:12:34.000 --> 00:12:36.000]  那就是宗教
[00:12:36.000 --> 00:12:37.000]  因為牽涉到整個人
[00:12:37.000 --> 00:12:40.000]  在地上生存的方向或者向度
[00:12:40.000 --> 00:12:44.000]  而再深一個層面來看的時候
[00:12:44.000 --> 00:12:45.000]  我們不如看看
[00:12:45.000 --> 00:12:46.000]  很多宗教裡面
[00:12:46.000 --> 00:12:49.000]  他都是不自覺地追隨某些東西
[00:12:49.000 --> 00:12:51.000]  或者給人一些東西
[00:12:51.000 --> 00:12:53.000]  包括是真
[00:12:53.000 --> 00:12:55.000]  真就指真理的層面
[00:12:55.000 --> 00:12:57.000]  好像田柳克這樣說
[00:12:57.000 --> 00:12:58.000]  最終極的關注
[00:12:58.000 --> 00:13:00.000]  有同樣的意思
[00:13:00.000 --> 00:13:02.000]  誰是一個真的神呢
[00:13:02.000 --> 00:13:03.000]  我們的宗教都是這樣
[00:13:03.000 --> 00:13:04.000]  追求一個真
[00:13:04.000 --> 00:13:06.000]  什麼是絕對的真理呢
[00:13:06.000 --> 00:13:09.000]  而這個真理往往在我們的信仰裡面就是神
[00:13:09.000 --> 00:13:11.000]  有其他信仰裡面可能是一些意識形態
[00:13:11.000 --> 00:13:13.000]  或者是一些主義
[00:13:13.000 --> 00:13:15.000]  都可以叫做他們覺得是絕對的真理
[00:13:15.000 --> 00:13:17.000]  這個宇宙是絕對的真理
[00:13:17.000 --> 00:13:19.000]  而每一個宗教
[00:13:19.000 --> 00:13:20.000]  都有另外一個向度
[00:13:20.000 --> 00:13:21.000]  就是善
[00:13:21.000 --> 00:13:23.000]  無論是民間宗教也好
[00:13:23.000 --> 00:13:24.000]  其他宗教也好
[00:13:24.000 --> 00:13:27.000]  基本上都希望能夠有些好的東西帶給人
[00:13:27.000 --> 00:13:30.000]  而這些好的東西可能是普遍的善
[00:13:30.000 --> 00:13:32.000]  一些叫人修身
[00:13:32.000 --> 00:13:33.000]  立德
[00:13:33.000 --> 00:13:35.000]  或者可能是一些比較窄的層面
[00:13:35.000 --> 00:13:38.000]  對那個人本身有好處的那些叫做善
[00:13:38.000 --> 00:13:39.000]  使你發達
[00:13:39.000 --> 00:13:40.000]  使你轉運
[00:13:41.000 --> 00:13:43.000]  另外很多時候的宗教
[00:13:43.000 --> 00:13:44.000]  帶來都給人有些美
[00:13:44.000 --> 00:13:45.000]  即是說美的意思
[00:13:45.000 --> 00:13:47.000]  不是一定說美麗的美
[00:13:47.000 --> 00:13:49.000]  而是一個和諧的美
[00:13:49.000 --> 00:13:50.000]  你和這個宇宙
[00:13:50.000 --> 00:13:51.000]  你和這個靈界裡面
[00:13:51.000 --> 00:13:53.000]  彼此就不要有衝突
[00:13:53.000 --> 00:13:54.000]  都是一個美
[00:13:54.000 --> 00:13:55.000]  一個和諧的表現
