
[00:00:00.000 --> 00:00:02.780]  從前有一位石匠
[00:01:50.220 --> 00:01:56.360]  接著那些光,那些凌厲的陽光沒法子直接曬到地面上
[00:01:56.360 --> 00:01:58.000]  遮住了
[00:01:58.000 --> 00:02:01.220]  哦,原來雲比較厲害啊
[00:02:01.220 --> 00:02:05.220]  他連太陽光都可以擋住
[00:02:05.220 --> 00:02:07.720]  不如我又變成雲吧
[00:02:07.720 --> 00:02:11.360]  好,立刻他又變成了雲
[00:02:11.360 --> 00:02:14.800]  接著,他又很快地發覺
[00:02:14.800 --> 00:02:18.480]  雲不可以控制自己去哪裡
[00:02:18.480 --> 00:02:20.740]  因為有風
[00:02:20.740 --> 00:02:23.780]  他發覺原來雲也沒法子,不是最厲害的那個
[00:02:23.780 --> 00:02:26.820]  他發覺風才比較厲害
[00:02:26.820 --> 00:02:30.600]  哦,那我不如又變成風吧
[00:02:30.600 --> 00:02:33.640]  呼~不斷地吹,周圍都在吹
[00:02:33.640 --> 00:02:37.840]  很凌厲的,不論那些是十號風球也好,不論那些是季後風也好
[00:02:37.840 --> 00:02:42.540]  但發覺,咦,始終有些東西他吹不動
[00:02:42.540 --> 00:02:48.320]  他發覺他吹不動一塊大石頭
[00:02:48.320 --> 00:02:52.840]  哦,原來最穩定最堅實的是石頭
[00:02:52.840 --> 00:02:56.240]  石頭才是最厲害的,我不如變成石頭吧
[00:02:56.240 --> 00:02:59.920]  於是,叮一聲,他又變成了一塊石頭
[00:02:59.920 --> 00:03:04.160]  厲害了,動都不動,最堅硬,什麼都動不了他
[00:03:04.160 --> 00:03:06.940]  接著他以為,嗯,滿意了吧
[00:03:06.940 --> 00:03:10.040]  誰知道有一天,突然間
[00:03:10.040 --> 00:03:13.720]  好痛啊,為什麼有些東西叮叮叮叮叮叮叮
[00:03:13.720 --> 00:03:16.000]  在那裡不停地打我呢
[00:03:16.000 --> 00:03:18.320]  哦,接著他再看一看
[00:03:18.320 --> 00:03:21.680]  原來有個在打石頭的人在打他
[00:03:21.680 --> 00:03:24.200]  打得他非常痛
[00:03:24.200 --> 00:03:31.760]  接著他說,哇,究竟我是否要做一個打石頭的人呢
[00:03:31.760 --> 00:03:33.200]  我們有時候也是這樣的
[00:03:33.200 --> 00:03:35.520]  我想我們每個人所面對的生命都是
[00:03:35.520 --> 00:03:37.920]  經常兜兜轉轉,我們都不知道自己是
[00:03:37.920 --> 00:03:40.120]  究竟是想做些什麼,究竟我是誰
[00:03:40.120 --> 00:03:41.720]  究竟我要走一條什麼路
[00:03:41.720 --> 00:03:43.560]  經常在那裡兜兜轉轉
[00:03:43.560 --> 00:03:45.960]  很多時候我們都很懷疑
[00:03:45.960 --> 00:03:47.960]  很多時候我們都不知道怎麼走
[00:03:47.960 --> 00:03:50.200]  所以有時候我想想,當我們面對
[00:03:50.200 --> 00:03:53.280]  聖經的說話有時候是那麼完整那麼完全
[00:03:53.280 --> 00:03:55.840]  或者那些人覺得,哇,好厲害啊
[00:03:55.840 --> 00:03:59.840]  好像不用選擇,好像沒有掙扎那樣的時候
[00:03:59.840 --> 00:04:02.000]  我就覺得,哇,好軟啊
[00:04:02.000 --> 00:04:04.000]  好像那些不太關我事那樣
[00:04:04.000 --> 00:04:07.680]  就是我沒法子做到他們那樣
[00:04:07.680 --> 00:04:09.480]  就是一種這樣的情況
[00:04:09.480 --> 00:04:11.480]  聖經的教導是那麼整齊的時候
[00:04:11.480 --> 00:04:13.360]  我們就好像
[00:04:13.360 --> 00:04:15.560]  好像沒法子去認同得到那樣
[00:04:15.560 --> 00:04:18.640]  不知道大家在今天的CPU第19篇的時候
[00:04:18.640 --> 00:04:20.640]  會不會都有同樣的感覺
[00:04:20.640 --> 00:04:22.120]  這篇其實是分開三部分
[00:04:22.120 --> 00:04:25.160]  它都是用,不論是用天空
[00:04:25.160 --> 00:04:27.000]  用神的說話
[00:04:27.000 --> 00:04:28.560]  還有用神自己
[00:04:28.560 --> 00:04:30.520]  這篇只能說
[00:04:30.520 --> 00:04:34.880]  三樣東西都是神用來彰顯祂自己榮耀的
[00:04:34.880 --> 00:04:37.160]  我們就用
[00:04:37.160 --> 00:04:41.120]  用一個特別的方式去讀完這十幾節的聖經
[00:04:41.120 --> 00:04:45.760]  既然分成三部分,我們就分成三組人去讀
[00:04:45.760 --> 00:04:49.520]  第一部分就請弟兄為我們讀出
[00:04:49.520 --> 00:04:53.000]  第二部分就是說上主的說話中間的部分
[00:04:53.000 --> 00:04:55.320]  我們請傳會眾一起去讀
[00:04:55.320 --> 00:04:58.240]  最後的部分就是說人的部分
[00:04:58.240 --> 00:04:59.800]  請姐妹為我們讀出
[00:04:59.800 --> 00:05:01.480]  我會提示大家的
[00:05:01.480 --> 00:05:06.320]  我們就一起讀這篇第19篇的詩篇
[00:05:06.320 --> 00:05:07.480]  預備,請弟兄
[00:05:07.480 --> 00:05:08.800]  1,2,3
[00:05:08.800 --> 00:05:11.360]  諸天述說神的榮耀
[00:05:11.360 --> 00:05:14.240]  窮倉傳揚他的手段
[00:05:14.240 --> 00:05:17.160]  這日到那日發出言語
[00:05:17.160 --> 00:05:20.320]  這夜到那夜傳出知識
[00:05:20.320 --> 00:05:23.800]  無言無語也無聲音可聽
[00:05:23.800 --> 00:05:26.560]  他的亮帶通遍天下
[00:05:26.560 --> 00:05:29.760]  他的言語傳到地極
[00:05:29.760 --> 00:05:33.880]  神在其間為太陽安設帳幕
[00:05:33.880 --> 00:05:36.520]  太陽如同新郎出洞房
[00:05:36.520 --> 00:05:39.520]  又如勇士歡言奔怒
[00:05:39.520 --> 00:05:42.120]  他從天這邊出來
[00:05:42.120 --> 00:05:44.240]  吊到天那邊
[00:05:44.240 --> 00:05:48.000]  沒有一物被隱藏不得他的熱氣
[00:05:48.000 --> 00:05:50.240]  接著第二部分,請我們一起讀
[00:05:50.240 --> 00:05:54.560]  耶和華的律法傳辟能蘇醒人心
[00:05:54.560 --> 00:05:59.160]  耶和華的法道確定能使愚人有智慧
[00:05:59.160 --> 00:06:03.520]  耶和華的訓治正直能快活人的心
[00:06:03.520 --> 00:06:08.160]  耶和華的命令清潔能明亮人的眼目
[00:06:08.160 --> 00:06:12.080]  耶和華的道理潔淨傳到永遠
[00:06:12.080 --> 00:06:16.040]  耶和華的典章真實傳言公義
[00:06:16.040 --> 00:06:19.200]  接著請姐妹們讀第三部分
[00:06:19.200 --> 00:06:21.760]  祝禰今次可見我
[00:06:21.760 --> 00:06:24.840]  祈禰多多精心可見我
[00:06:24.840 --> 00:06:26.400]  秘密心事
[00:06:26.400 --> 00:06:29.520]  祈禰恭托下禰的心意
[00:06:29.520 --> 00:06:32.840]  我向禰保佑人生堅守境界
[00:06:32.840 --> 00:06:36.000]  求禰讓姐姐堅守大道
[00:06:36.000 --> 00:06:38.840]  祈禰知道自己的錯失
[00:06:38.840 --> 00:06:42.320]  祈禰正以我人之命治我
[00:06:42.320 --> 00:06:45.120]  求禰讓我保佑人生安寧
[00:06:45.120 --> 00:06:46.560]  我向禰追
[00:06:46.560 --> 00:06:48.880]  祈禰解除法制我
[00:06:48.880 --> 00:06:52.080]  可見禰全天下大罪
[00:06:52.080 --> 00:06:53.800]  耶和華我的盆石
[00:06:53.800 --> 00:06:55.440]  我的救贖主
[00:06:55.440 --> 00:06:57.440]  願我口中的言語
[00:06:57.440 --> 00:06:58.920]  心裡的意念
[00:06:58.920 --> 00:07:04.360]  在你面前蒙月立
[00:07:04.360 --> 00:07:07.040]  德國有位哲學家康德
[00:07:07.040 --> 00:07:10.680]  在他的墓碑旁邊有一塊紀念碑
[00:07:10.680 --> 00:07:13.400]  我不知道他是否參照了這篇詩篇
[00:07:13.400 --> 00:07:14.760]  他是這樣說的
[00:07:14.760 --> 00:07:19.120]  我覺得都頗為觸動這篇詩篇的神髓
[00:07:19.120 --> 00:07:21.280]  那段他的碑文是這樣說的
[00:07:21.280 --> 00:07:23.400]  他說有兩種東西
[00:07:23.400 --> 00:07:25.200]  我對他們的思考
[00:07:25.200 --> 00:07:27.560]  越是深沈和持久
[00:07:27.560 --> 00:07:29.520]  他們在我的心靈里
[00:07:29.520 --> 00:07:32.160]  喚起的驚奇和敬畏
[00:07:32.160 --> 00:07:35.560]  就會越來越歷久常新
[00:07:35.560 --> 00:07:39.320]  第一就是我頭上浩瀚的星空
[00:07:39.320 --> 00:07:43.560]  另一個就是我們心中的道德律
[00:07:43.560 --> 00:07:45.200]  不論是星空
[00:07:45.200 --> 00:07:47.800]  不論是神擺在我們裡面
[00:07:47.800 --> 00:07:49.000]  神自己的說話本身
[00:07:49.000 --> 00:07:50.880]  抑或是神自己
[00:07:50.880 --> 00:07:55.720]  其實都是神用來彰顯祂自己榮耀的途徑
[00:07:55.720 --> 00:07:58.400]  我先看第一部分一至六節
[00:07:58.400 --> 00:08:00.760]  是一個無聲的大自然
[00:08:00.760 --> 00:08:03.120]  裡面六節的聖經我們其實都在說
[00:08:03.120 --> 00:08:06.800]  裡面是在描述我們的穹倉
[00:08:06.800 --> 00:08:07.960]  我們的諸天
[00:08:07.960 --> 00:08:09.400]  英文叫Heavens
[00:08:09.400 --> 00:08:14.840]  裡面所有其實都是在說諸天這件事
[00:08:14.840 --> 00:08:17.920]  裡面說了很多宣示
[00:08:17.920 --> 00:08:19.560]  傳揚
[00:08:19.560 --> 00:08:21.040]  發出言語
[00:08:21.040 --> 00:08:22.800]  傳出知識等等
[00:08:22.800 --> 00:08:24.880]  很多是很明顯
[00:08:24.880 --> 00:08:29.600]  神是在用天去傳揚祂自己的榮耀
[00:08:29.600 --> 00:08:30.960]  接著我們看第三節
[00:08:30.960 --> 00:08:33.400]  我們會發覺一個很有趣的情況
[00:08:33.400 --> 00:08:34.040]  第三節
[00:08:34.040 --> 00:08:37.280]  無言無語也無聲音可聽
[00:08:37.280 --> 00:08:40.800]  如果我們看天主教的《詩稿聖經》的反本就是
[00:08:40.800 --> 00:08:42.960]  不是語也不是言
[00:08:42.960 --> 00:08:44.520]  是聽不到的語言
[00:08:44.520 --> 00:08:45.320]  話
[00:08:45.320 --> 00:08:48.280]  究竟是有聲還是無聲呢
[00:08:48.280 --> 00:08:52.120]  原來這個是無聲勝有聲
[00:08:52.120 --> 00:08:54.440]  上主屢截祂自己的鋪排
[00:08:54.440 --> 00:08:55.560]  祂自己的創作
[00:08:55.560 --> 00:08:57.960]  正如祂在五六節說到太陽
[00:08:57.960 --> 00:08:59.960]  祂用太陽作為一個例子
[00:08:59.960 --> 00:09:03.160]  是在說祂鋪排太陽的軌道
[00:09:03.160 --> 00:09:04.080]  祂的軌跡
[00:09:04.080 --> 00:09:05.680]  祂每一天的規律
[00:09:05.680 --> 00:09:07.280]  甚至是祂的熱力
[00:09:07.280 --> 00:09:09.400]  祂自己的作用等等
[00:09:09.400 --> 00:09:11.520]  當祂一切鋪排好之後
[00:09:11.520 --> 00:09:13.400]  原來就是用這件事
[00:09:13.400 --> 00:09:15.920]  去彰顯祂自己的榮耀
[00:09:15.920 --> 00:09:16.640]  哦
[00:09:16.640 --> 00:09:20.560]  原來神用大自然去彰顯祂榮耀的方法
[00:09:20.560 --> 00:09:23.400]  就是無聲勝有聲
[00:09:23.400 --> 00:09:24.920]  宣示主權
[00:09:24.920 --> 00:09:27.440]  原來可以不用派軍艦
[00:09:27.440 --> 00:09:30.960]  也不用找公關公司去宣傳
[00:09:30.960 --> 00:09:35.000]  也不需要用大聲公就可以了
[00:09:35.000 --> 00:09:36.840]  無聲勝有聲
[00:09:36.840 --> 00:09:39.680]  就像《羅馬書》我們也見過一節聖經
[00:09:39.680 --> 00:09:41.560]  就是神創造的時候
[00:09:41.560 --> 00:09:43.560]  就是用這些創造物
[00:09:43.560 --> 00:09:44.760]  讓我們看見
[00:09:44.760 --> 00:09:48.920]  我們每一個人都從觀看大自然的時候
[00:09:48.920 --> 00:09:50.560]  我們都可以見到
[00:09:50.560 --> 00:09:54.520]  神祂自己的大能和神聖
[00:09:54.520 --> 00:09:57.120]  我自己是一個很喜歡大自然的人
[00:09:57.120 --> 00:09:58.600]  就算我一個人的時候
[00:09:58.600 --> 00:10:00.880]  我也會有時候自己去行山
[00:10:00.880 --> 00:10:03.360]  我每次去行山的時候都很感受
[00:10:03.360 --> 00:10:04.920]  也很經歷得到
[00:10:04.920 --> 00:10:09.320]  在神執著大自然裡面給我們很多很多的啓示
[00:10:09.320 --> 00:10:11.000]  不論我見到的微小的生物
[00:10:11.000 --> 00:10:12.800]  或者見到的植物等等
[00:10:12.800 --> 00:10:14.200]  我都會很感恩
[00:10:14.200 --> 00:10:15.960]  發出一個感恩的贊嘆
[00:10:15.960 --> 00:10:16.760]  不過呢
[00:10:16.760 --> 00:10:18.960]  我又發覺其實不是每一個人
[00:10:18.960 --> 00:10:21.560]  在他去到大自然的時候
[00:10:21.560 --> 00:10:23.080]  他都會有同樣
[00:10:23.080 --> 00:10:25.720]  發出這種對造物主的贊嘆
[00:10:25.720 --> 00:10:27.040]  舉個例子
[00:10:27.040 --> 00:10:28.640]  最近有個海灘
[00:10:28.640 --> 00:10:31.000]  其實不是海灘,是泥灘、石灘
[00:10:31.000 --> 00:10:33.000]  裡面有很多生物
[00:10:33.000 --> 00:10:34.320]  有些人就覺得
[00:10:34.320 --> 00:10:38.440]  哇,這個就像一個大自然的水族館
[00:10:38.440 --> 00:10:39.480]  好美好美
[00:10:39.480 --> 00:10:41.960]  真是創造主擺了這麼多東西在這裡
[00:10:41.960 --> 00:10:43.160]  這麼多的生物在這裡
[00:10:43.160 --> 00:10:44.360]  好美好美
[00:10:44.360 --> 00:10:45.000]  但是呢
[00:10:45.000 --> 00:10:46.040]  有些人看起來
[00:10:46.040 --> 00:10:47.560]  他的感覺就不是這樣
[00:10:47.560 --> 00:10:49.200]  他們發出的感覺就是
[00:10:49.200 --> 00:10:50.360]  嗯,真是好了
[00:10:50.360 --> 00:10:54.680]  這裡如果變成一個有商業價值的地方就好了
[00:10:54.680 --> 00:10:56.280]  有商機
[00:10:56.280 --> 00:10:58.800]  看起來可以是完全不同的角度
[00:10:58.800 --> 00:11:01.320]  又或者另一個情況就是
[00:11:01.320 --> 00:11:03.000]  剛剛我們秋天到了
[00:11:03.000 --> 00:11:05.200]  大家開始發覺秋風起來了
[00:11:05.200 --> 00:11:06.480]  有些人就覺得
[00:11:06.480 --> 00:11:07.480]  吃蛇是嗎?
[00:11:07.480 --> 00:11:08.560]  不是
[00:11:08.560 --> 00:11:09.960]  吃蛇不是吃蛇
[00:11:09.960 --> 00:11:11.440]  秋風起來了
[00:11:11.440 --> 00:11:11.960]  有些人就覺得
[00:11:11.960 --> 00:11:15.880]  哇,大自然的規律去到這裡非常美好
[00:11:15.880 --> 00:11:17.840]  我們有四個季節
[00:11:17.840 --> 00:11:18.800]  多美啊
[00:11:18.800 --> 00:11:19.800]  很浪漫啊等等
[00:11:19.800 --> 00:11:22.080]  很多這種感嘆
[00:11:22.080 --> 00:11:22.840]  但是呢
[00:11:22.840 --> 00:11:23.760]  對有些人來說
[00:11:23.760 --> 00:11:26.240]  或者對很多香港人來說
[00:11:26.240 --> 00:11:27.800]  秋天的來到
[00:11:27.800 --> 00:11:29.040]  就代表著
[00:11:29.040 --> 00:11:32.840]  漫長的敏感季節又開始了
[00:11:32.840 --> 00:11:34.280]  很多敏感的時間
[00:11:34.280 --> 00:11:35.280]  令我們很辛苦
[00:11:35.280 --> 00:11:37.200]  秋天的來到可能是代表我們
[00:11:37.200 --> 00:11:39.520]  苦難的開始
[00:11:39.520 --> 00:11:40.680]  很不同的
[00:11:40.680 --> 00:11:43.200]  大自然給我們這種的啓示
[00:11:43.200 --> 00:11:45.600]  它啓示上帝的方法
[00:11:45.600 --> 00:11:47.800]  是有言無聲
[00:11:47.800 --> 00:11:49.280]  無言無語
[00:11:49.280 --> 00:11:50.280]  是被動的
[00:11:50.280 --> 00:11:50.960]  有限制的
[00:11:50.960 --> 00:11:52.480]  很在乎我們人
[00:11:52.480 --> 00:11:53.640]  怎樣去看
[00:11:53.640 --> 00:11:55.120]  怎樣去接收
[00:11:55.120 --> 00:11:56.960]  所以人真的很有趣
[00:11:56.960 --> 00:11:58.800]  我們不同人看出來的東西都不同
[00:11:58.800 --> 00:11:59.720]  但是相比之下
[00:11:59.720 --> 00:12:02.200]  我們去到第七到第九節的時候
[00:12:02.200 --> 00:12:04.560]  會看到上帝他自己的說話
[00:12:04.560 --> 00:12:05.880]  就真的齊齊整整
[00:12:05.880 --> 00:12:07.720]  非常的完備了
[00:12:07.720 --> 00:12:09.600]  我們怎樣那種完備呢
[00:12:09.600 --> 00:12:10.840]  原來我看回一些
[00:12:10.840 --> 00:12:13.720]  我看回原本的希伯來文
[00:12:13.720 --> 00:12:16.120]  它是每組是六句
[00:12:16.120 --> 00:12:19.520]  每一句裡面是有五組字的
[00:12:19.520 --> 00:12:20.800]  你看看六五中三十
[00:12:20.800 --> 00:12:21.680]  剛剛三十個字
[00:12:21.680 --> 00:12:23.880]  好像一個正方形一樣
[00:12:23.880 --> 00:12:26.240]  非常齊整,是看得到的齊整
[00:12:26.240 --> 00:12:28.800]  這三段經文裡面
[00:12:28.800 --> 00:12:31.400]  其實這一段上帝的說話
[00:12:31.400 --> 00:12:33.200]  講到他自己的訓練
[00:12:33.200 --> 00:12:35.560]  就好像三文字中間的那片餡
[00:12:35.560 --> 00:12:37.360]  是最珍貴的東西
[00:12:37.360 --> 00:12:38.880]  我們讀另一個版本
[00:12:38.880 --> 00:12:42.680]  看看這個翻譯者也很嘗試
[00:12:42.680 --> 00:12:46.280]  將它變成一個很齊整的角度
[00:12:46.280 --> 00:12:48.520]  我們一起讀這段的翻譯好嗎
[00:12:48.520 --> 00:12:49.360]  一二三
[00:12:49.360 --> 00:12:51.360]  上主訓練完全
[00:12:51.360 --> 00:12:53.440]  可將性命更新
[00:12:53.440 --> 00:12:55.120]  上主教導清晰
[00:12:55.120 --> 00:12:57.200]  化無知誠智慧
[00:12:57.200 --> 00:12:58.960]  上主指示正直
[00:12:58.960 --> 00:13:01.080]  能使內心暢快
[00:13:01.080 --> 00:13:02.880]  上主戒命乾淨
[00:13:02.880 --> 00:13:04.840]  要令眼目澄明
[00:13:04.840 --> 00:13:06.840]  上主可謂純潔
[00:13:06.840 --> 00:13:08.800]  將會恆久堅定
[00:13:08.800 --> 00:13:10.640]  上主判斷準確
[00:13:10.640 --> 00:13:13.200]  乃是一般公允
[00:13:13.200 --> 00:13:15.640]  這個版本和我們大家看過的和合本
[00:13:15.640 --> 00:13:16.880]  輕輕有點不同
[00:13:16.880 --> 00:13:17.680]  最後那兩句
[00:13:17.680 --> 00:13:19.800]  我們和合本都是用點章法度
[00:13:19.800 --> 00:13:23.160]  但是這裡是講上主他自己的屬性
[00:13:23.160 --> 00:13:26.120]  而大祈主那四句都是在說
[00:13:26.120 --> 00:13:27.120]  上主的說話
[00:13:27.120 --> 00:13:28.520]  上主的教導
[00:13:28.520 --> 00:13:30.000]  是可以改變
[00:13:30.000 --> 00:13:32.080]  可以影響我們的生命
[00:13:32.080 --> 00:13:33.720]  接著我們再看下去
[00:13:33.720 --> 00:13:35.120]  第十一節的時候
[00:13:35.120 --> 00:13:36.320]  這位詩人
[00:13:36.320 --> 00:13:38.760]  他繼續用兩個形容詞
[00:13:38.760 --> 00:13:41.040]  去表達上主他自己的說話
[00:13:41.040 --> 00:13:43.240]  他的教導真的很棒
[00:13:43.240 --> 00:13:44.520]  真的很完整
[00:13:44.520 --> 00:13:46.720]  他用的兩個詞語就是
[00:13:46.720 --> 00:13:48.520]  《舊約聖經》也經常用的
[00:13:48.520 --> 00:13:51.720]  就是精金和蜂蜜
[00:13:51.720 --> 00:13:53.880]  大家可以看看屏幕
[00:13:53.880 --> 00:13:57.360]  裡面也有一些其他的聖經裡面
[00:13:57.360 --> 00:13:59.720]  如何用精金和蜂蜜
[00:13:59.720 --> 00:14:01.720]  精金在舊約聖經裡面
[00:14:01.720 --> 00:14:03.920]  經常代表著一種可靠
[00:14:03.920 --> 00:14:05.720]  和一種貴重
[00:14:05.720 --> 00:14:08.680]  而蜂蜜就代表著一種甜蜜
[00:14:08.680 --> 00:14:10.680]  和上帝的豐盛
[00:14:10.680 --> 00:14:14.280]  好了,看完前兩段
[00:14:14.280 --> 00:14:15.160]  很快地看完前兩段
[00:14:15.160 --> 00:14:16.240]  第三段呢
[00:14:16.240 --> 00:14:17.320]  噔噔噔噔
[00:14:17.320 --> 00:14:18.960]  詩人終於出場了
[00:14:18.960 --> 00:14:22.240]  他自己在說他自己的東西
[00:14:22.240 --> 00:14:25.480]  他自稱是什麼呢
[00:14:25.480 --> 00:14:27.400]  他是用上主的僕人
[00:14:27.400 --> 00:14:29.600]  一個這樣的身份去登場
[00:14:29.600 --> 00:14:31.640]  當然順著上文
[00:14:31.640 --> 00:14:33.040]  上文他一直在說
[00:14:33.040 --> 00:14:35.200]  上帝的說話真的很完備
[00:14:35.200 --> 00:14:36.400]  很有用
[00:14:36.400 --> 00:14:38.000]  他也很認定
[00:14:38.000 --> 00:14:39.800]  上帝是一位很認識
[00:14:39.800 --> 00:14:41.560]  很認識他
[00:14:41.560 --> 00:14:44.240]  很認識世人的一位神
[00:14:44.240 --> 00:14:46.320]  就好像我們看另一篇詩篇
[00:14:46.320 --> 00:14:49.320]  可能也會有同樣的信息
[00:14:49.320 --> 00:14:51.560]  就是詩篇第139篇
[00:14:51.560 --> 00:14:52.880]  裡面也同樣說到
[00:14:52.880 --> 00:14:54.240]  神會監察
[00:14:54.240 --> 00:14:55.720]  神會去認識
[00:14:55.720 --> 00:14:56.800]  在我們
[00:14:56.800 --> 00:14:58.160]  話都沒說的時候
[00:14:58.160 --> 00:14:59.440]  那句話都沒說的時候
[00:14:59.440 --> 00:15:00.560]  神都知道
[00:15:00.560 --> 00:15:05.480]  這位神不僅知道我們一切巨細無遺的細節
[00:15:05.480 --> 00:15:07.160]  更加讓我們看見
[00:15:07.160 --> 00:15:10.560]  這位神會鋪排我們的生命
[00:15:10.560 --> 00:15:12.960]  祂對我們的意念很珍貴
[00:15:12.960 --> 00:15:14.440]  並且是很多
[00:15:14.440 --> 00:15:19.280]  多到比海裡的沙更加多
[00:15:19.280 --> 00:15:22.480]  在這位神面前
[00:15:22.480 --> 00:15:23.560]  這位詩人
[00:15:23.560 --> 00:15:25.000]  這位上帝的僕人
[00:15:25.000 --> 00:15:28.000]  他很感到自己的不完全
[00:15:28.000 --> 00:15:30.960]  所以他一直在祈求
[00:15:30.960 --> 00:15:32.280]  下半卷的聖經就是
[00:15:32.280 --> 00:15:36.560]  祈求上主去警戒和去監察他
[00:15:36.560 --> 00:15:38.960]  這是一份很深刻的自覺
[00:15:38.960 --> 00:15:43.840]  是一份很認識自己的感情
[00:15:43.840 --> 00:15:46.560]  當然雖然我們這樣知道
[00:15:46.560 --> 00:15:48.680]  我們也未必一定會
[00:15:48.680 --> 00:15:52.480]  按照聖經的教導很容易去信服
[00:15:52.480 --> 00:15:53.680]  羅馬書也會告訴我們
[00:15:53.680 --> 00:15:55.200]  有時候我們認識神
[00:15:55.200 --> 00:15:58.080]  但我們也不會當祂是神去贊美祂
[00:15:58.080 --> 00:16:02.520]  因為我們的心有時候真的會昏暗了
[00:16:02.520 --> 00:16:05.560]  我們有時候真的會被蒙蔽了
[00:16:05.560 --> 00:16:06.880]  看不見神
[00:16:06.880 --> 00:16:09.760]  我們有時候又會否認神
[00:16:09.760 --> 00:16:12.800]  好像我們和彼得都差不多
[00:16:12.800 --> 00:16:14.240]  我們有時候也會
[00:16:14.240 --> 00:16:16.800]  上帝來到我們就逃避
[00:16:16.800 --> 00:16:18.760]  好像約拿一樣
[00:16:18.760 --> 00:16:20.160]  我們也是同樣的
[00:16:20.160 --> 00:16:21.480]  有同樣的情況
[00:16:21.480 --> 00:16:22.840]  我們也是同樣的
[00:16:22.840 --> 00:16:27.480]  和詩人同樣也會有同樣的狀況
[00:16:27.480 --> 00:16:29.120]  不過這位詩人
[00:16:29.120 --> 00:16:32.160]  在他最後那幾節的經文里
[00:16:32.160 --> 00:16:34.480]  他兩次提到他自稱
[00:16:34.480 --> 00:16:35.480]  他也是說
[00:16:35.480 --> 00:16:39.800]  我是上帝的僕人
[00:16:39.800 --> 00:16:40.920]  這個是你的僕人
[00:16:40.920 --> 00:16:43.560]  你僕人就是上主的僕人
[00:16:43.560 --> 00:16:45.760]  我相信當我看完整篇詩篇
[00:16:45.760 --> 00:16:46.520]  大家去看的時候
[00:16:46.520 --> 00:16:49.800]  你會發覺這位上帝的僕人
[00:16:49.800 --> 00:16:52.680]  一定不是一位對生命得過且過
[00:16:52.680 --> 00:16:56.400]  不是很著緊的一個上帝僕人
[00:16:56.400 --> 00:17:00.520]  當他認識他自己生命的本相的同時
[00:17:00.520 --> 00:17:02.960]  他正正就是知道他自己不行
[00:17:02.960 --> 00:17:04.600]  所以他就懇求主
[00:17:04.600 --> 00:17:06.360]  我要黏住你
[00:17:06.360 --> 00:17:07.560]  我一定要黏住你
[00:17:07.560 --> 00:17:09.360]  我不可以離開你半步
[00:17:09.360 --> 00:17:11.280]  這個其實是他自己對
[00:17:11.280 --> 00:17:13.240]  生命那種很負責任的表現
