
[00:00:00.000 --> 00:00:02.600]  感謝神恩典今天
[00:03:20.660 --> 00:03:23.960]  生命裏面 我們去面對
[00:03:23.960 --> 00:03:27.000]  一切的攻擊
[00:03:27.000 --> 00:03:29.920]  或者包圍的時候 我們怎麼樣
[00:03:29.920 --> 00:03:33.020]  能夠脫穎而出
[00:03:33.020 --> 00:03:35.980]  還沒有作戰 我們就已經
[00:03:35.980 --> 00:03:38.780]  有得勝的確據
[00:03:38.780 --> 00:03:41.660]  我喜歡用生活上面的一些例子
[00:03:41.660 --> 00:03:44.220]  昨天在這個
[00:03:44.220 --> 00:03:46.760]  神國好漢裏面
[00:03:46.760 --> 00:03:49.040]  我大概簡單地提了一下
[00:03:49.040 --> 00:03:51.920]  那今天大部分的人可能
[00:03:51.920 --> 00:03:54.740]  昨天沒有參加
[00:03:54.740 --> 00:03:57.840]  特別是姐妹 沒有辦法參加這個神國好漢
[00:03:57.840 --> 00:04:01.560]  所以呢 我再提一下這個例子
[00:04:01.560 --> 00:04:04.680]  這個例子呢 我用了兩個
[00:04:04.680 --> 00:04:07.800]  你仔細聽呢 你就 還沒有進入
[00:04:07.800 --> 00:04:11.180]  屬靈的精髓裏面 你就已經
[00:04:11.180 --> 00:04:13.520]  有一個悟性 能夠明白
[00:04:13.520 --> 00:04:15.400]  真正的分別在哪裏
[00:04:18.120 --> 00:04:20.200]  有一天陳先生
[00:04:20.200 --> 00:04:22.180]  在路上
[00:04:22.180 --> 00:04:24.400]  遇到李先生
[00:04:24.400 --> 00:04:28.580]  陳先生就問李先生
[00:04:28.580 --> 00:04:31.580]  最近好嗎 他說不好
[00:04:31.580 --> 00:04:33.320]  爲什麼不好
[00:04:33.320 --> 00:04:35.720]  他說我決定離婚
[00:04:35.720 --> 00:04:38.660]  因爲你不知道我的太太
[00:04:38.660 --> 00:04:40.940]  是有多兇狠
[00:04:40.940 --> 00:04:43.400]  那
[00:04:43.400 --> 00:04:47.200]  每一次的爭吵 他一定要贏
[00:04:47.200 --> 00:04:50.980]  如果不贏的話呢 他就大發脾氣
[00:04:50.980 --> 00:04:54.260]  所以他發脾氣的時候很恐怖
[00:04:54.260 --> 00:04:57.360]  喫喫飯他有不滿的時候
[00:04:57.360 --> 00:04:58.620]  桌子一拍
[00:04:58.620 --> 00:05:01.200]  桌上有什麼就扔過來
[00:05:01.200 --> 00:05:05.440]  所以我決定要離婚
[00:05:05.440 --> 00:05:09.480]  那陳先生就問他 你結婚多少年
[00:05:09.480 --> 00:05:10.960]  他說二十五年
[00:05:10.960 --> 00:05:15.160]  那二十五年你都忍過了 爲什麼現在
[00:05:15.160 --> 00:05:16.760]  決定要離婚
[00:05:17.480 --> 00:05:18.640]  他說不行
[00:05:18.640 --> 00:05:22.500]  因爲他練了二十五年的飛碟
[00:05:22.500 --> 00:05:23.860]  現在很準
[00:05:23.860 --> 00:05:26.640]  每一次一定打到我的頭上
[00:05:26.640 --> 00:05:30.160]  是不快走的話連命也沒有
[00:05:30.160 --> 00:05:33.560]  那這對夫妻用的方法
[00:05:33.560 --> 00:05:37.140]  是劍法 刀法 兵法 拳法
[00:05:37.140 --> 00:05:40.340]  最後呢 血流遍地
[00:05:40.340 --> 00:05:41.860]  同歸於盡
[00:05:41.860 --> 00:05:44.620]  開始的時候
[00:05:44.620 --> 00:05:46.740]  是知己
[00:05:47.200 --> 00:05:51.020]  但是 結婚以後變成怨偶
[00:05:51.020 --> 00:05:55.180]  前塵往事不堪爲首
[00:05:55.180 --> 00:05:58.620]  好 我再舉一個例子 注意聽
[00:05:58.620 --> 00:06:02.200]  張太太有一天在
[00:06:02.200 --> 00:06:04.260]  路上遇到黃太太
[00:06:04.260 --> 00:06:06.100]  張太太
[00:06:06.100 --> 00:06:10.200]  就問黃太太 你的先生
[00:06:10.200 --> 00:06:11.720]  有缺點嗎
[00:06:11.720 --> 00:06:15.480]  他根本想都不是要想 當然有啊
[00:06:15.740 --> 00:06:19.720]  而且多 多 實在太多了
[00:06:19.720 --> 00:06:23.300]  多了就像夜空的繁星那麼多
[00:06:23.300 --> 00:06:27.800]  張太太就問黃太太
[00:06:27.800 --> 00:06:29.660]  你們結婚多少年
[00:06:29.660 --> 00:06:31.120]  三十年
[00:06:31.120 --> 00:06:32.640]  哇
[00:06:32.640 --> 00:06:34.380]  那
[00:06:34.380 --> 00:06:37.040]  難道他沒有好處嗎
[00:06:37.040 --> 00:06:41.460]  那黃太太想了半天
[00:06:41.460 --> 00:06:42.820]  少
[00:06:42.820 --> 00:06:44.400]  少
[00:06:44.920 --> 00:06:46.100]  真的少
[00:06:46.100 --> 00:06:48.480]  沒有什麼好處
[00:06:48.480 --> 00:06:53.140]  他只有
[00:06:53.140 --> 00:06:55.780]  一個好處
[00:06:55.780 --> 00:06:57.980]  就像白天
[00:06:57.980 --> 00:07:01.360]  天上的太陽只有一顆
[00:07:01.360 --> 00:07:06.600]  缺點是滿天繁星
[00:07:06.600 --> 00:07:09.800]  優點是一顆太陽
[00:07:09.800 --> 00:07:13.100]  張太太就問他 那你
[00:07:13.100 --> 00:07:15.280]  三十年你怎麼熬過來
[00:07:15.280 --> 00:07:18.900]  黃太太帶着微笑
[00:07:18.900 --> 00:07:20.580]  說
[00:07:20.580 --> 00:07:21.980]  很簡單
[00:07:21.980 --> 00:07:25.160]  當太陽出來的時候
[00:07:25.160 --> 00:07:28.740]  所有的星星都不見
[00:07:28.740 --> 00:07:31.160]  他是煉心法的人
[00:07:31.160 --> 00:07:36.580]  主耶穌基督看我們今天一樣
[00:07:36.580 --> 00:07:39.580]  我們生命裏面的弱點 軟弱
[00:07:39.580 --> 00:07:41.620]  黑暗 敗壞
[00:07:42.380 --> 00:07:44.160]  這個自我
[00:07:44.160 --> 00:07:46.660]  一無是處
[00:07:46.660 --> 00:07:49.000]  但是耶穌基督
[00:07:49.000 --> 00:07:52.380]  卻用基督愛的眼睛
[00:07:52.380 --> 00:07:53.380]  來看我們
[00:07:53.380 --> 00:07:57.440]  好處不多 但是他確認
[00:07:57.440 --> 00:08:00.100]  我們是按着神的形象找的
[00:08:00.100 --> 00:08:02.040]  所以他定義愛我們
[00:08:02.040 --> 00:08:05.480]  他把我們的缺點
[00:08:05.480 --> 00:08:07.800]  用他的寶血洗乾淨
[00:08:07.800 --> 00:08:11.340]  然後他卻選擇
[00:08:11.700 --> 00:08:15.140]  來看我們的優點
[00:08:15.140 --> 00:08:17.220]  然後幫助我們
[00:08:17.220 --> 00:08:18.980]  能夠
[00:08:18.980 --> 00:08:20.700]  經歷神的愛
[00:08:20.700 --> 00:08:24.680]  重新恢復我們對
[00:08:24.680 --> 00:08:28.000]  自己的信心 也謙卑的
[00:08:28.000 --> 00:08:31.420]  在神面前說 全是恩典
[00:08:31.420 --> 00:08:34.080]  唯獨基督主啊我愛你
[00:08:34.080 --> 00:08:36.080]  謝謝你接納我
[00:08:36.080 --> 00:08:39.100]  那這個簡單兩個例子呢
[00:08:39.100 --> 00:08:40.780]  基本上面帶出
[00:08:41.100 --> 00:08:43.540]  劍法跟心法的不一樣
[00:08:43.540 --> 00:08:46.740]  那我們再看一次
[00:08:46.740 --> 00:08:49.620]  請後面的同工把那個經文
[00:08:49.620 --> 00:08:51.280]  這個打出來
[00:08:51.280 --> 00:08:53.640]  心法跟劍法
[00:08:53.640 --> 00:08:55.740]  那這段聖經呢
[00:08:55.740 --> 00:08:57.560]  雖然很簡單
[00:08:57.560 --> 00:09:00.620]  但是卻清楚的
[00:09:00.620 --> 00:09:04.100]  向我們顯示 我們跟隨主的人
[00:09:04.100 --> 00:09:05.980]  要能夠在地上
[00:09:05.980 --> 00:09:09.500]  飛躍關山
[00:09:10.020 --> 00:09:12.820]  面對苦景
[00:09:12.820 --> 00:09:16.500]  能夠每一次都能夠得勝
[00:09:16.500 --> 00:09:19.500]  並且得勝有餘的祕訣
[00:09:19.500 --> 00:09:21.080]  那個關鍵是什麼
[00:09:21.080 --> 00:09:25.760]  我們大家一起來唸一下 應該清楚
[00:09:25.760 --> 00:09:27.220]  好 請
[00:09:27.220 --> 00:09:29.280]  神人的僕人
[00:09:29.280 --> 00:09:31.280]  祈求道士愛卿卿
[00:09:31.280 --> 00:09:32.820]  開悲承讓
[00:09:32.820 --> 00:09:35.160]  以卿卿爲責任者
[00:09:35.160 --> 00:09:37.160]  僕人對於神的祝福
[00:09:37.160 --> 00:09:41.920]  開開口的話 我們怎樣行纔好呢
[00:09:41.920 --> 00:09:44.580]  神說你要聽他
[00:09:44.580 --> 00:09:46.580]  聽我們祖帶的
[00:09:46.580 --> 00:09:48.580]  聽他們祖帶的祝福
[00:09:48.580 --> 00:09:50.580]  聽他禱告說
[00:09:50.580 --> 00:09:52.580]  天后啊
[00:09:52.580 --> 00:09:55.460]  神已埋在上面的領悟
[00:09:55.460 --> 00:09:59.740]  使他能看見天后開放的領悟
[00:09:59.740 --> 00:10:03.820]  他能看見他善於我國之後的光芒
[00:10:03.820 --> 00:10:09.420]  也有異象 我們同心禱告仰望神
[00:10:09.420 --> 00:10:11.420]  親愛的恩主 謝謝你
[00:10:11.420 --> 00:10:14.420]  因爲你室內爲愛我們
[00:10:14.420 --> 00:10:16.820]  並且願意在我們最不可愛的時候
[00:10:16.820 --> 00:10:18.820]  爲我們捨命的主
[00:10:18.820 --> 00:10:21.820]  今天我們來到你的殿中
[00:10:21.820 --> 00:10:23.820]  我們讚揚你的榮美
[00:10:23.820 --> 00:10:25.820]  我們福福敬拜你
[00:10:25.820 --> 00:10:27.820]  因爲你坐在寶座上爲王
[00:10:27.820 --> 00:10:29.820]  從今時至到永遠
[00:10:29.820 --> 00:10:34.820]  因此我們再一次向你呼求
[00:10:34.820 --> 00:10:36.820]  開我們的心眼
[00:10:36.820 --> 00:10:39.820]  以至於我們能夠看見
[00:10:39.820 --> 00:10:41.820]  你所看見的
[00:10:41.820 --> 00:10:43.820]  用你的觀點角度
[00:10:43.820 --> 00:10:45.820]  來看我們人生遇到的
[00:10:45.820 --> 00:10:52.820]  許多的難關 疾病 痛苦
[00:10:52.820 --> 00:10:55.820]  人間的恩怨情仇
[00:10:55.820 --> 00:11:00.820]  我們靠自己 我們屢戰屢敗
[00:11:00.820 --> 00:11:02.820]  但是謝謝你
[00:11:02.820 --> 00:11:05.820]  謝謝你賜下寶貝的話語
[00:11:05.820 --> 00:11:06.820]  我們向你求
[00:11:06.820 --> 00:11:09.820]  讓我們看見你話語的奧妙
[00:11:09.820 --> 00:11:12.820]  聖靈啊 求你此刻
[00:11:12.820 --> 00:11:14.820]  降臨在我們每個人的心中
[00:11:14.820 --> 00:11:16.820]  開我們的心眼
[00:11:16.820 --> 00:11:20.820]  讓我們能夠看見你的榮美
[00:11:20.820 --> 00:11:23.820]  你的榮耀 你的權柄
[00:11:23.820 --> 00:11:27.820]  讓我們把一切的榮耀歸給你
[00:11:27.820 --> 00:11:29.820]  聽我們的禱告
[00:11:29.820 --> 00:11:32.820]  奉耶穌基督得勝的名
[00:11:32.820 --> 00:11:34.820]  Amen
[00:11:34.820 --> 00:11:37.820]  那今天是一個很特別的日子
[00:11:37.820 --> 00:11:43.820]  大家知道是什麼日子嗎
[00:11:43.820 --> 00:11:47.820]  主日 對
[00:11:47.820 --> 00:11:50.820]  主日對於基督徒
[00:11:50.820 --> 00:11:53.820]  從另外的一個觀點角度來看
[00:11:53.820 --> 00:11:54.820]  這個日子的話
[00:11:54.820 --> 00:11:56.820]  那你錯過了很多
[00:11:56.820 --> 00:11:58.820]  聖靈的恩典跟祝福
[00:11:58.820 --> 00:12:03.820]  主耶穌不單止爲我們的罪而死
[00:12:03.820 --> 00:12:06.820]  保羅說在哥倫多書信那邊
[00:12:06.820 --> 00:12:08.820]  如果基督沒有復活
[00:12:08.820 --> 00:12:11.820]  我們所信的就枉然
[00:12:11.820 --> 00:12:13.820]  如果耶穌基督只是愛我們
[00:12:13.820 --> 00:12:16.820]  願意承擔我們罪的刑罰
[00:12:16.820 --> 00:12:20.820]  然後是莫須有的被定罪
[00:12:20.820 --> 00:12:23.820]  然後送上十字架
[00:12:23.820 --> 00:12:24.820]  爲我們而死
[00:12:24.820 --> 00:12:27.820]  但是如果他從來沒有復活的話
[00:12:27.820 --> 00:12:32.820]  那我們真的是比不幸的人還可憐
[00:12:32.820 --> 00:12:34.820]  這是保羅說的
[00:12:34.820 --> 00:12:35.820]  所以因此呢
[00:12:35.820 --> 00:12:38.820]  今天我們來到神的家中
[00:12:38.820 --> 00:12:41.820]  我們應該是歡天喜地
[00:12:41.820 --> 00:12:44.820]  我們六天的勞苦愁煩
[00:12:44.820 --> 00:12:46.820]  我們都拋之腦後
[00:12:46.820 --> 00:12:50.820]  因爲我們要迎接這位復活的主
[00:12:50.820 --> 00:12:54.820]  但我看大家沒有什麼笑容
[00:12:54.820 --> 00:12:57.820]  六天的勞苦愁煩也帶到這裏
[00:12:57.820 --> 00:12:59.820]  甚至有一些夫妻
[00:12:59.820 --> 00:13:01.820]  開車子來的時候
[00:13:01.820 --> 00:13:02.820]  一個快一個慢
[00:13:02.820 --> 00:13:05.820]  就一直吵到叫回停車場
[00:13:05.820 --> 00:13:08.820]  但是看見牧師長老
[00:13:08.820 --> 00:13:11.820]  還有一些認識的弟兄姐妹
[00:13:11.820 --> 00:13:13.820]  打一下眼神的時候
[00:13:13.820 --> 00:13:15.820]  回家再繼續
[00:13:15.820 --> 00:13:17.820]  然後下車帶着我一下
[00:13:17.820 --> 00:13:21.820]  平安平安感謝主
[00:13:21.820 --> 00:13:23.820]  真的平安嗎
[00:13:23.820 --> 00:13:25.820]  你跟我都知道
[00:13:25.820 --> 00:13:26.820]  你沒有笑容
[00:13:26.820 --> 00:13:27.820]  因爲你沒有想到
[00:13:27.820 --> 00:13:29.820]  耶穌已經復活
[00:13:29.820 --> 00:13:33.820]  他已經勝過仇敵一切的攻擊
[00:13:33.820 --> 00:13:35.820]  我們在耶穌基督裏面
[00:13:35.820 --> 00:13:37.820]  我們有個永恆的家
[00:13:37.820 --> 00:13:39.820]  有一天我們要回去
[00:13:39.820 --> 00:13:43.820]  第三最美的愛情
[00:13:43.820 --> 00:13:45.820]  親情友情
[00:13:45.820 --> 00:13:48.820]  有一天都有一箇中指幅
[00:13:48.820 --> 00:13:52.820]  但是神的愛永遠不改變
[00:13:52.820 --> 00:13:54.820]  所以鼓勵大家起來
[00:13:54.820 --> 00:13:58.820]  跟周遭的弟兄姐妹握個手說
[00:13:58.820 --> 00:14:00.820]  恭喜你耶穌已經復活了
[00:14:00.820 --> 00:14:02.820]  讓我們把這個盼望洗了
[00:14:02.820 --> 00:14:04.820]  再一次代表我們
[00:14:09.820 --> 00:14:24.820]  感謝主
[00:14:24.820 --> 00:14:25.820]  感謝主
[00:14:25.820 --> 00:14:28.820]  太好了
[00:14:28.820 --> 00:14:31.820]  現在如果你像我站在這裏
[00:14:31.820 --> 00:14:35.820]  那微笑像遍地開花
[00:14:35.820 --> 00:14:37.820]  在很多人的臉上
[00:14:37.820 --> 00:14:40.820]  突然間頓悟領悟到
[00:14:40.820 --> 00:14:43.820]  原來我是一個何等有福的人
[00:14:43.820 --> 00:14:45.820]  地上所有一切的痛苦
[00:14:45.820 --> 00:14:51.820]  疾病恩怨情仇
[00:14:51.820 --> 00:14:55.820]  在基督裏面都可以放開
[00:14:55.820 --> 00:14:59.820]  因爲如果我們心中無敵的話
[00:14:59.820 --> 00:15:01.820]  我們就所向無敵
[00:15:01.820 --> 00:15:03.820]  這個是心法的操練
[00:15:03.820 --> 00:15:06.820]  如果你每天晚上還恨一個人
[00:15:06.820 --> 00:15:12.820]  白天不敢用刀砍他
[00:15:12.820 --> 00:15:15.820]  晚上皺着眉頭咬着牙根
[00:15:15.820 --> 00:15:20.820]  拿起西瓜刀砍啊砍啊砍啊
[00:15:20.820 --> 00:15:23.820]  你內心不可能有喜樂
[00:15:23.820 --> 00:15:25.820]  你心中沒有敵人
[00:15:25.820 --> 00:15:27.820]  那這個不容易做
[00:15:27.820 --> 00:15:28.820]  靠我們人的力量
[00:15:28.820 --> 00:15:31.820]  但是靠着那加給我們力量的主
[00:15:31.820 --> 00:15:34.820]  我們凡事都能做
[00:15:34.820 --> 00:15:39.820]  先從心裏面徹底的放手
[00:15:39.820 --> 00:15:40.820]  然後饒恕
[00:15:40.820 --> 00:15:45.820]  讓你每一天能夠睡得很香很甜
[00:15:45.820 --> 00:15:47.820]  那我幾十年也學了
[00:15:47.820 --> 00:15:50.820]  不容易學的功課
[00:15:50.820 --> 00:15:54.820]  我現在心裏面沒有任何敵人
[00:15:54.820 --> 00:15:57.820]  因爲敵人你該怎麼看他的
[00:15:57.820 --> 00:16:01.820]  羅馬書十五章一節那邊
[00:16:01.820 --> 00:16:09.820]  我們兼顧的人要擔待不兼顧人的軟弱
[00:16:09.820 --> 00:16:13.820]  不要單求自己的益處
[00:16:13.820 --> 00:16:18.820]  在凡事上面多思想別人的好處
[00:16:18.820 --> 00:16:23.820]  不要盯着那些煩心缺點
[00:16:23.820 --> 00:16:27.820]  願意正面的欣賞不多的好處
[00:16:27.820 --> 00:16:31.820]  這叫做minimize
[00:16:31.820 --> 00:16:34.820]  縮小他的缺點
[00:16:34.820 --> 00:16:37.820]  然後放大他的優點
[00:16:37.820 --> 00:16:40.820]  如果耶穌不是如此看我們
[00:16:40.820 --> 00:16:42.820]  我們有希望嗎
[00:16:42.820 --> 00:16:44.820]  我們永遠的沉淪
[00:16:44.820 --> 00:16:45.820]  感謝主
[00:16:45.820 --> 00:16:47.820]  今天這一段聖經
[00:16:47.820 --> 00:16:49.820]  雖然只有三節
[00:16:49.820 --> 00:16:51.820]  卻很清楚的告訴我們
[00:16:51.820 --> 00:16:59.820]  我們怎麼樣面對人間的矛盾衝突恩怨情仇
[00:16:59.820 --> 00:17:02.820]  因爲這裏背景如果大家熟悉聖經
[00:17:02.820 --> 00:17:03.820]  不需要我重複
[00:17:03.820 --> 00:17:05.820]  但我很簡單說一下
[00:17:05.820 --> 00:17:12.820]  就是亞蘭王希望把以色列國給他攻破
[00:17:12.820 --> 00:17:15.820]  所以針對那個以色列王
[00:17:15.820 --> 00:17:21.820]  然後佈下天羅地網
[00:17:21.820 --> 00:17:24.820]  要羣拿要擊殺
[00:17:24.820 --> 00:17:32.820]  要擊破以色列人的堅固的城市引領
[00:17:32.820 --> 00:17:33.820]  但是很奇怪
[00:17:33.820 --> 00:17:34.820]  每一次定了一個策略
[00:17:34.820 --> 00:17:37.820]  要在哪裏包圍的時候
[00:17:37.820 --> 00:17:41.820]  結果以色列王都能夠預先知道
[00:17:41.820 --> 00:17:45.820]  所以到時候根本就沒有辦法抓住逮住
[00:17:45.820 --> 00:17:52.820]  或者能夠成功的突襲以色列國
[00:17:52.820 --> 00:17:55.820]  所以亞蘭王氣得要命
[00:17:55.820 --> 00:17:58.820]  他說是不是我們的國家軍隊裏面
[00:17:58.820 --> 00:18:01.820]  有臥底的以色列人
[00:18:01.820 --> 00:18:04.820]  結果有一個夫人說No沒有
[00:18:04.820 --> 00:18:09.820]  那是因爲以色列王身邊有一個先知
[00:18:09.820 --> 00:18:11.820]  一個神人以麗莎
[00:18:11.820 --> 00:18:15.820]  每一次你在臥房裏面想的東西
[00:18:15.820 --> 00:18:18.820]  定的策略
[00:18:18.820 --> 00:18:22.820]  他都事先知道通知以色列王
[00:18:22.820 --> 00:18:24.820]  所以亞蘭王氣死了
[00:18:24.820 --> 00:18:27.820]  我們要追殺這個以麗莎
[00:18:27.820 --> 00:18:28.820]  這是背景
[00:18:28.820 --> 00:18:30.820]  所以他們拼命逃命
[00:18:30.820 --> 00:18:32.820]  逃到多坦城
[00:18:32.820 --> 00:18:36.820]  以爲逃出天城
[00:18:36.820 --> 00:18:39.820]  結果沒想到這三節裏面
[00:18:39.820 --> 00:18:40.820]  第一節提到
[00:18:40.820 --> 00:18:42.820]  夫人清早起來
[00:18:42.820 --> 00:18:44.820]  打開窗子
[00:18:44.820 --> 00:18:45.820]  打開門一看
[00:18:45.820 --> 00:18:47.820]  Oh my goodness
[00:18:47.820 --> 00:18:48.820]  我的天哪
[00:18:48.820 --> 00:18:50.820]  所以他這裏說
[00:18:50.820 --> 00:18:52.820]  我主哀哉
[00:18:52.820 --> 00:18:54.820]  哀哉就死定了
[00:18:54.820 --> 00:18:57.820]  你看衆軍包圍
[00:18:57.820 --> 00:19:00.820]  沒有辦法這次能夠逃
[00:19:00.820 --> 00:19:03.820]  逃得過亞蘭王的大軍
[00:19:03.820 --> 00:19:05.820]  千軍萬馬
[00:19:05.820 --> 00:19:08.820]  所以這個僕人
[00:19:08.820 --> 00:19:11.820]  是用肉眼
[00:19:11.820 --> 00:19:13.820]  三度空間
[00:19:13.820 --> 00:19:16.820]  人的理性判斷
[00:19:16.820 --> 00:19:18.820]  自己的經驗
[00:19:18.820 --> 00:19:22.820]  還有鍛鍊好的兵法 刀法 拳法
[00:19:22.820 --> 00:19:24.820]  來面對
[00:19:24.820 --> 00:19:26.820]  看這個現實的世界
[00:19:26.820 --> 00:19:28.820]  所以他的結論是
[00:19:28.820 --> 00:19:29.820]  哀哉死定了
[00:19:29.820 --> 00:19:31.820]  師父怎麼辦
[00:19:31.820 --> 00:19:32.820]  我們該怎麼做
[00:19:32.820 --> 00:19:35.820]  逃也逃不了
[00:19:35.820 --> 00:19:37.820]  但是呢
[00:19:37.820 --> 00:19:39.820]  先知以利薩是一個
[00:19:39.820 --> 00:19:41.820]  長期鍛鍊心法的人
[00:19:41.820 --> 00:19:44.820]  常常跟主連接
[00:19:44.820 --> 00:19:46.820]  所以聖靈在他心中
[00:19:46.820 --> 00:19:48.820]  開他的心眼
[00:19:48.820 --> 00:19:50.820]  能夠看見一切
[00:19:50.820 --> 00:19:51.820]  他的徒弟
[00:19:51.820 --> 00:19:52.820]  這個年輕的僕人
[00:19:52.820 --> 00:19:54.820]  看不見的東西
[00:19:54.820 --> 00:19:56.820]  那今天我們作爲跟隨主的人
[00:19:56.820 --> 00:19:59.820]  我們一定要勤練心法
[00:19:59.820 --> 00:20:01.820]  而不是用人的方法
[00:20:01.820 --> 00:20:02.820]  人的方法就是
[00:20:02.820 --> 00:20:04.820]  剛纔那個飛碟
[00:20:04.820 --> 00:20:05.820]  然後怎麼樣
[00:20:05.820 --> 00:20:07.820]  此仇不報非君子
[00:20:07.820 --> 00:20:09.820]  那一類的手法
[00:20:09.820 --> 00:20:11.820]  要報復
[00:20:11.820 --> 00:20:13.820]  但是呢
[00:20:13.820 --> 00:20:15.820]  神人
[00:20:15.820 --> 00:20:19.820]  聽到僕人就喊救命
[00:20:19.820 --> 00:20:23.820]  他說不要怕
[00:20:23.820 --> 00:20:26.820]  那這個說出不要怕呢
[00:20:26.820 --> 00:20:27.820]  這個徒弟會說
[00:20:27.820 --> 00:20:29.820]  師父
[00:20:29.820 --> 00:20:31.820]  看一下外面
[00:20:31.820 --> 00:20:33.820]  明明是千軍萬馬
[00:20:33.820 --> 00:20:36.820]  你竟然說不要怕
[00:20:36.820 --> 00:20:37.820]  與我們同在的
[00:20:37.820 --> 00:20:39.820]  比與他們同在更多
[00:20:39.820 --> 00:20:41.820]  跟我們同在的有誰
[00:20:41.820 --> 00:20:42.820]  就是你跟我
