
[00:00:00.000 --> 00:00:04.000]  如果你有聖經的話,請你一齊去擁抱神的話語,我們一齊去祈禱!
[00:04:35.000 --> 00:04:42.000]  我是唱不出來,旁邊的人很大,很大口,我就在那裡,哎呀!
[00:04:42.000 --> 00:04:56.000]  弟兄姊妹,我想我們在教會內的話,或多或少都會有些連繫,都會有些摩擦,
[00:04:56.000 --> 00:05:04.000]  我們怎樣處理呢?我們有一個危機,危機是什麼呢?
[00:05:04.000 --> 00:05:10.000]  我們是一間很大的教會,所以你們同一個教會的話,都沒有問題的,可以不見面的。
[00:05:10.000 --> 00:05:13.000]  他崇拜你坐在那裡,我坐在那裡,我是不會見到的。
[00:05:13.000 --> 00:05:17.000]  甚至乎他回同崇拜,我回下同崇拜,大家可以有很足夠的空間遊走。
[00:05:17.000 --> 00:05:20.000]  我們團體吵架,不要緊,我去回另一個團體。
[00:05:20.000 --> 00:05:29.000]  我們可以有很多空間,讓我們不用見面,但不代表我們處理了問題。
[00:05:29.000 --> 00:05:35.000]  我們怎樣去面對我們所受的傷害呢?
[00:05:35.000 --> 00:05:40.000]  那種傷害未必是刻意去傷害你的,但可能是做了不同的事情。
[00:05:40.000 --> 00:05:47.000]  可能你也是帶著不同的傷害來到這間教會,你舊時的教會發生了太多的事,你現在想過來這邊。
[00:05:47.000 --> 00:05:51.000]  但是不是我這裡發生了事,我就去另一個教會呢?
[00:05:51.000 --> 00:06:03.000]  我們怎樣去面對我們怎樣作為肢體,作為基督的身體的一部分,怎樣去盡自己的責任呢?
[00:06:03.000 --> 00:06:12.000]  你可能會說,我見到面就當作見不到,沒事的,我沒有叫大家。
[00:06:12.000 --> 00:06:20.000]  我們不要忘記,一個不合一的群體,是一個不能運作的群體。
[00:06:20.000 --> 00:06:28.000]  你想想,你是一個工作崗位也好,一隊球隊也好,如果內部不和的話,你發揮不了的。
[00:06:28.000 --> 00:06:36.000]  你想想,一個不合一的教會,是因為我們做不到我們教會應做的事情,
[00:06:36.000 --> 00:06:42.000]  或者我們不像一間教會,是因為我們沒有做到我們應做的事情,我們不合一。
[00:06:42.000 --> 00:06:56.000]  我們今時今日,在這裡此時此地的基督徒,我們怎樣可以做一個基督徒應該做的事情呢?
[00:06:56.000 --> 00:07:02.000]  我們怎樣能夠像這個信仰群體,應該要做的教會呢?
[00:07:02.000 --> 00:07:08.000]  我希望今天從二福所書和經文裡,大家彼此學習,重新思想。
[00:07:08.000 --> 00:07:14.000]  如果你是聖經,請你分開二福所書第二章,或者剛才程序表印了,讀過的英文。
[00:07:14.000 --> 00:07:21.000]  我們今天會看二福所書第二章,一至十一節。
[00:07:21.000 --> 00:07:30.000]  在進行經文之前,我想讓大家看看PowerPoint,交代一下背景。
[00:07:30.000 --> 00:07:41.000]  我們知道二福所書是寶羅寫的,是一封寶羅書信。
[00:07:41.000 --> 00:07:47.000]  我考考大家,可能大家都在不同的場合聽我說過,寶羅去了多少次旅行報道?
[00:07:47.000 --> 00:07:51.000]  沒錯,有人說他去了三次旅行報道。
[00:07:51.000 --> 00:07:57.000]  我想問問大家,知不知道寶羅去第一次旅行報道的時候,寫了多少封信?
[00:07:57.000 --> 00:08:01.000]  沒錯,一封信就是迦拉太書了。
[00:08:01.000 --> 00:08:05.000]  他去第二次旅行報道的時候,又寫了多少封信呢?
[00:08:05.000 --> 00:08:09.000]  沒錯,兩封就是貼在前後書了。
[00:08:09.000 --> 00:08:13.000]  他去第三次旅行報道的時候,又寫了多少封信呢?
[00:08:13.000 --> 00:08:17.000]  沒錯,三封。寶羅很顧及後人,要記住。
[00:08:17.000 --> 00:08:21.000]  所以他寫了那麼多前後書和羅馬書。
[00:08:21.000 --> 00:08:27.000]  他去完三次旅行報道之後,回到他的友山,被人捉拿了。
[00:08:27.000 --> 00:08:32.000]  我想說說,他在第三次旅行報道最後的時候,是否離開二福所教會?
[00:08:32.000 --> 00:08:39.000]  二福所教會是他在第二次旅行報道的時候建立的,成為一個頗重要的基地。
[00:08:39.000 --> 00:08:43.000]  他花了頗長的時間在裡面。他離開二福所教會的時候,
[00:08:43.000 --> 00:08:45.000]  跟別人說,我們要回到友山了。
[00:08:45.000 --> 00:08:49.000]  我知道我離開之後,會有恐怖的豺狼來到你當中。
[00:08:49.000 --> 00:08:55.000]  但是請你記住我所說的話,這三年來,我晝夜流淚,不斷為你祈禱。
[00:08:55.000 --> 00:08:57.000]  從今以後,你不能再見到我的臉。
[00:08:57.000 --> 00:09:02.000]  哇,很多的情緒在這裡,寶羅很不捨得他們,他們也很不捨得寶羅。
[00:09:02.000 --> 00:09:06.000]  他們聽見寶羅說,三年來晝夜為我禱告,流淚祈禱。
[00:09:06.000 --> 00:09:12.000]  但是現在不能再見到你的臉,他們一起跪下禱告,痛哭,很悲傷的分離。
[00:09:12.000 --> 00:09:15.000]  因為知道寶羅回到友山沒有什麼好結果。
[00:09:15.000 --> 00:09:20.000]  所以回到友山被人抓了,然後被人送到羅馬。
[00:09:20.000 --> 00:09:25.000]  在羅馬的監獄裡,寫了多少封信呢?
[00:09:25.000 --> 00:09:28.000]  很容易,三次旅行報道之後,去羅馬寫了四封信。
[00:09:28.000 --> 00:09:29.000]  寫了哪四封信呢?
[00:09:29.000 --> 00:09:36.000]  你記住,寶羅坐牢時,他沒有工作,沒有工作就吃POPCORN,POP吃POPCORN。
[00:09:36.000 --> 00:09:39.000]  寫了四封信,四封我們統稱監獄書信,
[00:09:39.000 --> 00:09:43.000]  菲律賓書、以弗所書、菲利門書和俄羅斯書。
[00:09:43.000 --> 00:09:48.000]  所以以弗所書,就是寶羅三次旅行報道之後,
[00:09:48.000 --> 00:09:53.000]  在被人軟禁期間,獄中寫的監獄書信裡的其中一封。
[00:09:53.000 --> 00:09:59.000]  但是我們不要忘記,他創立這間教會,和他很多的情誼分離的時候,很不捨得,
[00:09:59.000 --> 00:10:02.000]  都是想著我不能夠再見到你面的了。
[00:10:02.000 --> 00:10:08.000]  他在監獄裡,寫了一封信給以弗所教會。
[00:10:08.000 --> 00:10:11.000]  他們收到這封信,多麼的震撼。
[00:10:11.000 --> 00:10:16.000]  這個是神的老僕人,經歷了那麼多風風雨雨,
[00:10:16.000 --> 00:10:19.000]  受過那麼多的苦難,和我們那麼多的情誼,
[00:10:19.000 --> 00:10:26.000]  現在他臨終在獄中,還寫了一封信給我們,多麼的珍而重之。
[00:10:26.000 --> 00:10:30.000]  他死之前,還寫了三封信,
[00:10:30.000 --> 00:10:38.000]  很容易記住,就是提摩太前後書和提多書,
[00:10:38.000 --> 00:10:43.000]  你記住他臨死就提提提,就是寶羅寫的監獄書信,
[00:10:43.000 --> 00:10:45.000]  其實是寶羅書信。
[00:10:45.000 --> 00:10:49.000]  以弗所在哪裡呢?
[00:10:49.000 --> 00:10:54.000]  以弗所在這裡,這裡是耶路撒冷,
[00:10:54.000 --> 00:10:56.000]  所以你看到這裡是安提河,
[00:10:56.000 --> 00:11:00.000]  他的路線是這樣走,然後回來,
[00:11:00.000 --> 00:11:04.000]  去到耶路撒冷之後,再坐船去到羅馬再坐監獄。
[00:11:04.000 --> 00:11:08.000]  這裡是地中海,這裡是埃及。
[00:11:08.000 --> 00:11:15.000]  當時也是一個重要的城市,亦都是交通很發達。
[00:11:15.000 --> 00:11:18.000]  所以寫了這封信,不單是寫給以弗所的教會,
[00:11:18.000 --> 00:11:21.000]  都是讓他們傳遞開去的。
[00:11:21.000 --> 00:11:25.000]  有趣的是,有些古卷是沒有以弗所這個字的,
[00:11:25.000 --> 00:11:29.000]  即是我寫信給以弗所的教會,有些古卷是沒有這個字的。
[00:11:29.000 --> 00:11:33.000]  為什麼呢?沒理由無端端拿走,說不通的。
[00:11:33.000 --> 00:11:38.000]  似乎有些古卷是拿走了這個字,你可以套入自己的教會。
[00:11:38.000 --> 00:11:42.000]  這封信是寫給以弗所的教會,如果是寫給窩福堂,
[00:11:42.000 --> 00:11:45.000]  是這樣傳開去給宗教會去看的。
[00:11:45.000 --> 00:11:51.000]  以弗所的書的分段很簡單,簡單來說分為兩部分。
[00:11:51.000 --> 00:11:55.000]  第一部分是透過三章,第二部分是美國三章,
[00:11:55.000 --> 00:11:56.000]  即是1,2,3和4,5,6。
[00:11:56.000 --> 00:11:59.000]  這三章裡面說的是你所信的東西,
[00:11:59.000 --> 00:12:03.000]  這三章所說的是你所做的事,how you behave。
[00:12:03.000 --> 00:12:09.000]  其中很特別的是,古來很多時候寫信會用到一些命令式動詞,
[00:12:09.000 --> 00:12:14.000]  即是譬如媽媽教子跟他說,起床,刷牙,吃早餐,洗手,
[00:12:14.000 --> 00:12:17.000]  這些全部都是命令式的詞句。
[00:12:17.000 --> 00:12:21.000]  古來頭三章裡面只有一個命令式動詞,
[00:12:21.000 --> 00:12:25.000]  在美國三章有四十個命令式動詞。
[00:12:25.000 --> 00:12:32.000]  他們說的是什麼呢?一開始是我說述這個舊因,
[00:12:32.000 --> 00:12:37.000]  所以我是講解一些東西,你不用做任何事,
[00:12:37.000 --> 00:12:39.000]  我只是說明你所信的。
[00:12:39.000 --> 00:12:44.000]  但接著那三章說到你所做的事,我就給很多命令式動詞,
[00:12:44.000 --> 00:12:49.000]  你應該要這樣,你應該要那樣,你應該要那樣。
[00:12:49.000 --> 00:12:54.000]  所以在這個很簡單的分段裡面,我們看回第二章的時候,
[00:12:54.000 --> 00:12:58.000]  保羅還在講解一些神學的問題,
[00:12:58.000 --> 00:13:01.000]  讓我們明白到我們所信的是什麼。
[00:13:01.000 --> 00:13:05.000]  這個也是我們今時今日作為教會很重要的東西,
[00:13:05.000 --> 00:13:09.000]  我們先明白我們所信的是什麼,我們先講我們所做的什麼。
[00:13:09.000 --> 00:13:12.000]  如果我從來都不跟你講你所信的是什麼,
[00:13:12.000 --> 00:13:14.000]  只是叫你做這樣做那樣的,
[00:13:14.000 --> 00:13:20.000]  其實我們跟很多宗教團體和其他社交群體沒有分別。
[00:13:20.000 --> 00:13:25.000]  是因為我們所信的,驅使我們所做的。
[00:13:25.000 --> 00:13:32.000]  他就在講解,花了很多篇幅去講到我們的信仰是信什麼。
[00:13:32.000 --> 00:13:35.000]  在第一章裡面,很多人害怕,
[00:13:35.000 --> 00:13:39.000]  基本上第一章是兩句話,
[00:13:39.000 --> 00:13:45.000]  第一章的第三至十四字,在原文裡面是一句句子。
[00:13:45.000 --> 00:13:52.000]  你會說,哇,保羅你都很囉嗦,然後十五至二十三字裡面又是一句。
[00:13:52.000 --> 00:13:55.000]  所以嚴格來說,他兩句話就講完一章。
[00:13:55.000 --> 00:13:59.000]  似乎他講得很興奮,停不下來地講出來。
[00:13:59.000 --> 00:14:04.000]  在第一章裡面,他主要講到神對我們的揀選救贖,
[00:14:04.000 --> 00:14:09.000]  讓他榮耀重讚,當得榮耀重讚。
[00:14:09.000 --> 00:14:15.000]  在這個很莫大的救恩裡面,完全是神恩典的緣故,
[00:14:15.000 --> 00:14:18.000]  我們能夠敬拜他。
[00:14:18.000 --> 00:14:23.000]  也在基督裡面,按照他的時間去完成他的救贖。
[00:14:23.000 --> 00:14:26.000]  是一個比較宏觀的情況。
[00:14:26.000 --> 00:14:30.000]  在第二章裡面,上個禮拜我們看見,
[00:14:30.000 --> 00:14:32.000]  前一個禮拜,我們上次看以弗所書的時候,
[00:14:32.000 --> 00:14:39.000]  第二章一至十四字就講了很多我們從前是怎樣,神怎樣去救我們。
[00:14:39.000 --> 00:14:43.000]  將我們從一個已死的死人裡面,從我們死在過犯裡面,
[00:14:43.000 --> 00:14:46.000]  他將我們救活過來。
[00:14:46.000 --> 00:14:51.000]  死人是不能夠救自己的,因為已經死了。
[00:14:51.000 --> 00:14:54.000]  但是基督的緣故讓我們得到一個新的生命。
[00:14:54.000 --> 00:14:59.000]  而第二章下半段的寫作手法跟第二章很相似。
[00:14:59.000 --> 00:15:03.000]  第二章一至十字講了從前那時從前,
[00:15:03.000 --> 00:15:05.000]  都是講你舊時是怎樣的。
[00:15:05.000 --> 00:15:09.000]  在第二章裡面我們也有講到。
[00:15:09.000 --> 00:15:11.000]  但是不同的地方在哪裡呢?
[00:15:11.000 --> 00:15:17.000]  二章一至十字和他一同復活的,現在是宗性和基督是怎樣。
[00:15:17.000 --> 00:15:21.000]  但是十一至二十字是講到你和基督的身體,
[00:15:21.000 --> 00:15:24.000]  就是舊時候的群體是怎樣。
[00:15:24.000 --> 00:15:30.000]  一開始是你個人與神和好,這裡再講群體與神和好了。
[00:15:30.000 --> 00:15:33.000]  從前你和基督是一起活過來的,
[00:15:33.000 --> 00:15:36.000]  現在你是和眾聖徒一同同國的。
[00:15:36.000 --> 00:15:42.000]  你和他一同復活的,現在是眾聖徒是連接得緊湊的。
[00:15:42.000 --> 00:15:47.000]  與基督一同坐在天上,現在是靠他同被建造的。
[00:15:47.000 --> 00:15:50.000]  很多的詞彙是很相近,
[00:15:50.000 --> 00:15:55.000]  但是本來是講你作為一個個人,你被救贖之後,
[00:15:55.000 --> 00:15:57.000]  你怎樣與基督的聯合。
[00:15:57.000 --> 00:16:00.000]  現在在第二章的下半段裡面,
[00:16:00.000 --> 00:16:03.000]  就是講你作為一個個人,你得救之後,
[00:16:03.000 --> 00:16:05.000]  你怎樣成為這個群體的一個部分,
[00:16:05.000 --> 00:16:09.000]  以至你和整個群體怎樣與基督的聯合。
[00:16:09.000 --> 00:16:13.000]  所以在一個這樣的大前提下,我們看到,
[00:16:13.000 --> 00:16:20.000]  本來先講到你的救恩是多麼的配得我們眾贊,
[00:16:20.000 --> 00:16:24.000]  再去展述的時候,我們在個人的層面,
[00:16:24.000 --> 00:16:27.000]  怎樣被神救贖,然後去到群體的層面。
[00:16:27.000 --> 00:16:32.000]  今天我們看回這個被造的新群體,我們應該做的事情。
[00:16:32.000 --> 00:16:35.000]  從中我們看三樣東西,我們先看看這個過去,
[00:16:35.000 --> 00:16:39.000]  然後看一個現在,然後再看一個將來。
[00:16:39.000 --> 00:16:43.000]  有聖經的請你回到耳筆所需第二章第十一節。
[00:16:43.000 --> 00:16:46.000]  我們先看看,過去是怎樣呢?
[00:16:46.000 --> 00:16:48.000]  他就講我們從前的身份是怎樣。
[00:16:48.000 --> 00:16:53.000]  過去我們是和神遠離,沒有神的局外人。
[00:16:53.000 --> 00:16:56.000]  十一節,所以你們要記得,
[00:16:56.000 --> 00:17:01.000]  一至十節講你怎樣個人得救的情況下,
[00:17:01.000 --> 00:17:04.000]  所以你要記得,你既然知道你要得救,
[00:17:04.000 --> 00:17:06.000]  你要記得你舊時是怎樣。
[00:17:06.000 --> 00:17:11.000]  從前你們按肉體是外邦人,是沒有受國禮的。
[00:17:11.000 --> 00:17:16.000]  這個名字是那些憑人手在肉身上受國禮的人所取的。
[00:17:16.000 --> 00:17:19.000]  你作為外邦人,你當然不是猶太人。
[00:17:19.000 --> 00:17:24.000]  這個就是他們沒有受這些所謂按肉體的,
[00:17:24.000 --> 00:17:26.000]  從這些按肉體來做的事情。
[00:17:26.000 --> 00:17:32.000]  換句話說,這個肉體的用法是屬人和屬勢分開的。
[00:17:32.000 --> 00:17:37.000]  這個屬肉體和屬勢的方法是一些不太重要的東西。
[00:17:37.000 --> 00:17:40.000]  換句話說,從猶太人的角度來看,
[00:17:40.000 --> 00:17:43.000]  你就是外邦人,你沒有受到他們的國禮。
[00:17:43.000 --> 00:17:45.000]  當然,保羅講國禮不是最重要,
[00:17:45.000 --> 00:17:47.000]  不過從他們的角度來講,
[00:17:47.000 --> 00:17:49.000]  這些是沒有受國禮的人。
[00:17:49.000 --> 00:17:53.000]  但你要記得那時候,你和紀律無關的。
[00:17:53.000 --> 00:17:56.000]  在利美信主的時候,你和紀律無關,
[00:17:56.000 --> 00:17:59.000]  你和以色列選民的團體是隔絕的。
[00:17:59.000 --> 00:18:02.000]  在所允許的豬肉上是局外人,
[00:18:02.000 --> 00:18:06.000]  而且世上沒有子王,沒有神。
[00:18:06.000 --> 00:18:09.000]  我們想想,很多時候我們會覺得,
[00:18:09.000 --> 00:18:13.000]  在新約的時候經常都講到猶太人很不重要,
[00:18:13.000 --> 00:18:16.000]  不分猶太人和外邦人,這個是真的。
[00:18:16.000 --> 00:18:19.000]  但為什麼猶太人會覺得他們自己重要呢?
[00:18:19.000 --> 00:18:22.000]  因為他們是和神有約的群體,
[00:18:22.000 --> 00:18:25.000]  是因著神和阿伯拉罕納約,
[00:18:25.000 --> 00:18:27.000]  從一本到萬俗,
[00:18:27.000 --> 00:18:34.000]  因著阿伯拉罕所有敬拜神的人會得福,
[00:18:34.000 --> 00:18:38.000]  阿伯拉罕成為一個得福的途徑。
[00:18:38.000 --> 00:18:46.000]  阿伯拉罕的約,在聖誕山上再向以色列展明,
[00:18:46.000 --> 00:18:50.000]  在大衛裡面再講,都是承繼著這個約。
[00:18:50.000 --> 00:18:52.000]  現在講的是,
[00:18:52.000 --> 00:18:55.000]  你從前是和以色列選民的團體隔絕,
[00:18:55.000 --> 00:19:01.000]  這個不是以色列作為一個以色列民族這麼厲害這麼重要,
[00:19:01.000 --> 00:19:05.000]  問題是你和神這個選民團體,
[00:19:05.000 --> 00:19:07.000]  這個因約是隔絕的,
[00:19:07.000 --> 00:19:09.000]  你本來不屬於這裡,
[00:19:09.000 --> 00:19:13.000]  而且他再講,在所應有的約上是局外人,
[00:19:13.000 --> 00:19:15.000]  你在外面看進來,
[00:19:15.000 --> 00:19:17.000]  是很不好受的,
[00:19:17.000 --> 00:19:20.000]  有沒有試過被人分開了,排斥?
[00:19:20.000 --> 00:19:23.000]  我兒子很喜歡和別人玩,
[00:19:23.000 --> 00:19:26.000]  他很不怕散步,
[00:19:26.000 --> 00:19:29.000]  所以他見到其他小朋友很喜歡和他一起玩,
[00:19:29.000 --> 00:19:32.000]  但你知道不是每個小朋友都喜歡和其他小朋友玩,
[00:19:32.000 --> 00:19:34.000]  尤其是他對著大一點的,
[00:19:34.000 --> 00:19:36.000]  他現在還未夠兩歲,
[00:19:36.000 --> 00:19:40.000]  對著五六歲的走來走去不會理睬他,
[00:19:40.000 --> 00:19:42.000]  尤其是他拿著玩具說,
[00:19:42.000 --> 00:19:44.000]  我兒子見到很好奇,
[00:19:44.000 --> 00:19:45.000]  他們就不理睬他,
[00:19:45.000 --> 00:19:46.000]  走開走開走開,
[00:19:46.000 --> 00:19:47.000]  就不讓他玩,
[00:19:47.000 --> 00:19:48.000]  走來走去走來走去,
[00:19:48.000 --> 00:19:53.000]  我兒子就跟著他不理睬他,
[00:19:53.000 --> 00:19:57.000]  早陣子我和兒子去一個小朋友玩的地方,
[00:19:57.000 --> 00:20:03.000]  有一個小朋友放了一個這麼大架的LEGO飛機在那裡,
[00:20:03.000 --> 00:20:05.000]  我兒子眼睛看著,
[00:20:05.000 --> 00:20:06.000]  我跟他說,
[00:20:06.000 --> 00:20:07.000]  兒子,這是別人的,
[00:20:07.000 --> 00:20:08.000]  不可以碰的,
[00:20:08.000 --> 00:20:09.000]  眼睛看著,
[00:20:09.000 --> 00:20:10.000]  飛機在那裡,
[00:20:10.000 --> 00:20:14.000]  他就這樣眼睛看著,
[00:20:14.000 --> 00:20:15.000]  很乖,碰都不碰,
[00:20:15.000 --> 00:20:16.000]  但很近的看著,
[00:20:16.000 --> 00:20:20.000]  飛機的主人一見到就說,
[00:20:20.000 --> 00:20:21.000]  不要不要不要,
[00:20:21.000 --> 00:20:22.000]  就不讓他玩,
[00:20:22.000 --> 00:20:23.000]  他很慘,
[00:20:23.000 --> 00:20:25.000]  他就追來追去都不能玩,
[00:20:25.000 --> 00:20:27.000]  那種在局外人,
[00:20:27.000 --> 00:20:28.000]  你不跟我玩,
[00:20:28.000 --> 00:20:30.000]  那種很無奈的感覺,
[00:20:30.000 --> 00:20:33.000]  我們都很明白是局外人,
[00:20:33.000 --> 00:20:35.000]  我們在這個豬藥,
[00:20:35.000 --> 00:20:37.000]  從前我們未信主之前,
[00:20:37.000 --> 00:20:40.000]  在神和人納藥的藥裡面,
[00:20:40.000 --> 00:20:41.000]  我們是局外人,
[00:20:41.000 --> 00:20:42.000]  是沒有份的,
[00:20:42.000 --> 00:20:43.000]  都很無奈,
[00:20:43.000 --> 00:20:44.000]  都很慘的,
[00:20:44.000 --> 00:20:47.000]  在外面看著進來,
[00:20:47.000 --> 00:20:50.000]  是沒有指望,
[00:20:50.000 --> 00:20:52.000]  沒有神,
[00:20:52.000 --> 00:20:54.000]  就算信其他很多不同的偶像,
[00:20:54.000 --> 00:20:55.000]  不同的神明,
[00:20:55.000 --> 00:20:58.000]  都知道其實你和神分開,
[00:20:58.000 --> 00:21:01.000]  從前你們是遠離神的人,
[00:21:01.000 --> 00:21:04.000]  如今卻在基督耶穌裡,
[00:21:04.000 --> 00:21:10.000]  靠著他的血已經得以親近了,
[00:21:10.000 --> 00:21:15.000]  古來用了不少的篇幅去解釋我們從前的身份,
[00:21:15.000 --> 00:21:17.000]  之前第二章都講了很多,
[00:21:17.000 --> 00:21:19.000]  不過這裡是講你們,
[00:21:19.000 --> 00:21:21.000]  是我們這群群體,
[00:21:21.000 --> 00:21:23.000]  是講以弗所教會,
[00:21:23.000 --> 00:21:25.000]  你們很多人都是局外的,
[00:21:25.000 --> 00:21:26.000]  都跟神分開,
[00:21:26.000 --> 00:21:27.000]  是沒有神沒有指望的,
[00:21:27.000 --> 00:21:29.000]  是遠離神的,
[00:21:29.000 --> 00:21:31.000]  不過因為現在基督的血的緣故,
[00:21:31.000 --> 00:21:33.000]  我們得以親近了,
[00:21:33.000 --> 00:21:35.000]  應該十字架上九數,
[00:21:35.000 --> 00:21:40.000]  讓我們一群從前跟神沒有關係的人,
[00:21:40.000 --> 00:21:43.000]  現在能夠被稱為神的子民,
[00:21:43.000 --> 00:21:46.000]  在神的若裡面有份,
[00:21:46.000 --> 00:21:51.000]  這是我們新的身份。
[00:21:51.000 --> 00:21:53.000]  弟兄姊妹,
[00:21:53.000 --> 00:21:56.000]  作為基督徒這個身份,
[00:21:56.000 --> 00:21:59.000]  作為神兒女這個身份,
[00:21:59.000 --> 00:22:02.000]  對你們來說有多重要,
[00:22:02.000 --> 00:22:06.000]  多能夠代表你們呢?
[00:22:06.000 --> 00:22:09.000]  我們各人都有很多不同的身份,
[00:22:09.000 --> 00:22:11.000]  在你的工作崗位上,
[00:22:11.000 --> 00:22:13.000]  你有個身份,
[00:22:13.000 --> 00:22:15.000]  在你的家庭裡面,
[00:22:15.000 --> 00:22:16.000]  可能你有個兒子,
[00:22:16.000 --> 00:22:18.000]  我是我爸爸的兒子,
[00:22:18.000 --> 00:22:20.000]  我是我兒子的爸爸,
[00:22:20.000 --> 00:22:22.000]  我是我太太的丈夫,
[00:22:22.000 --> 00:22:25.000]  我有很多不同的身份,
[00:22:25.000 --> 00:22:29.000]  但是你作為基督徒的身份,
[00:22:29.000 --> 00:22:32.000]  多麼的是你,
[00:22:32.000 --> 00:22:34.000]  只是你會覺得,
[00:22:34.000 --> 00:22:41.000]  我作為一個高級的管理員,
[00:22:41.000 --> 00:22:43.000]  這個很適合我的身份,
[00:22:43.000 --> 00:22:46.000]  這個最能夠表現我,
[00:22:46.000 --> 00:22:47.000]  只是覺得,
[00:22:47.000 --> 00:22:50.000]  基督徒作為信主,
[00:22:50.000 --> 00:22:52.000]  神的兒女這個身份,
[00:22:52.000 --> 00:22:54.000]  很適合我呢?
[00:22:54.000 --> 00:22:57.000]  你自己看自己的身份,
[00:22:57.000 --> 00:23:02.000]  很影響你所做什麼的。
[00:23:02.000 --> 00:23:05.000]  我以前在讀神學的時候,
[00:23:05.000 --> 00:23:06.000]  在Dallas讀,
