
[00:00:00.000 --> 00:00:03.000]  我是誰 你是誰
[00:04:44.000 --> 00:04:47.000]  這種正氣凜然的這句話
[00:04:47.000 --> 00:04:49.000]  很令我敬佩
[00:04:49.000 --> 00:04:52.000]  今天我還記得他
[00:04:52.000 --> 00:04:53.000]  我中學時代
[00:04:53.000 --> 00:04:54.000]  我們初中的時候
[00:04:54.000 --> 00:04:56.000]  我的老師告訴我
[00:04:56.000 --> 00:04:58.000]  這個人很重要
[00:04:58.000 --> 00:05:00.000]  那是南宋時期
[00:05:00.000 --> 00:05:04.000]  離開我們差不多一千年的時間
[00:05:04.000 --> 00:05:13.000]  他說天地有正氣
[00:05:13.000 --> 00:05:16.000]  雜然復流行
[00:05:16.000 --> 00:05:18.000]  上者為日星
[00:05:18.000 --> 00:05:23.000]  余人下者為何月
[00:05:23.000 --> 00:05:24.000]  上者為日星
[00:05:24.000 --> 00:05:26.000]  余人為浩然
[00:05:26.000 --> 00:05:29.000]  佩乎社窮民
[00:05:29.000 --> 00:05:31.000]  那這些話很重要
[00:05:31.000 --> 00:05:32.000]  天地有正氣
[00:05:32.000 --> 00:05:38.000]  天地間有一種正氣
[00:05:38.000 --> 00:05:40.000]  我覺得我們中國人
[00:05:40.000 --> 00:05:43.000]  很早很早對這個宇宙
[00:05:43.000 --> 00:05:46.000]  都充滿很多神秘
[00:05:46.000 --> 00:05:48.000]  去研究
[00:05:48.000 --> 00:05:51.000]  找到的我覺得這位文學家很重要
[00:05:51.000 --> 00:05:53.000]  他找到的很靠近
[00:05:53.000 --> 00:05:57.000]  孟子說天將降大任於世人也
[00:05:57.000 --> 00:05:59.000]  天將降大任於這個天
[00:05:59.000 --> 00:06:00.000]  孔子說的天
[00:06:00.000 --> 00:06:02.000]  這些天都好像有一點
[00:06:02.000 --> 00:06:04.000]  但是這個一千多年前
[00:06:04.000 --> 00:06:05.000]  這位文學家
[00:06:05.000 --> 00:06:09.000]  我覺得這個文天祥很好
[00:06:09.000 --> 00:06:10.000]  很令我敬佩
[00:06:10.000 --> 00:06:13.000]  他似乎表達出一個天地有正氣
[00:06:13.000 --> 00:06:15.000]  這種正氣雜然復流行
[00:06:15.000 --> 00:06:19.000]  已經充滿著各種的形體上
[00:06:19.000 --> 00:06:20.000]  上者為日星
[00:06:20.000 --> 00:06:22.000]  天在天上
[00:06:22.000 --> 00:06:24.000]  化成日月星辰的光輝
[00:06:24.000 --> 00:06:26.000]  那在地上呢
[00:06:26.000 --> 00:06:29.000]  是困雜在各種的形體裡面
[00:06:29.000 --> 00:06:31.000]  在人來說是什麼
[00:06:31.000 --> 00:06:36.000]  浩然
[00:06:36.000 --> 00:06:38.000]  一種工藝凌然
[00:06:38.000 --> 00:06:40.000]  很公正的
[00:06:40.000 --> 00:06:42.000]  這種似乎有一點味道了
[00:06:42.000 --> 00:06:44.000]  然後呢
[00:06:44.000 --> 00:06:46.000]  佩乎社窮民
[00:06:46.000 --> 00:06:47.000]  這種的好戲
[00:06:47.000 --> 00:06:49.000]  充滿著天地之間
[00:06:49.000 --> 00:06:50.000]  這種的是什麼
[00:06:50.000 --> 00:06:52.000]  我們中國人有時候看到
[00:06:52.000 --> 00:06:54.000]  好可憐
[00:06:54.000 --> 00:06:57.000]  去山間石頭裡面
[00:06:57.000 --> 00:06:59.000]  去吸取日月精華
[00:06:59.000 --> 00:07:01.000]  然後呢
[00:07:01.000 --> 00:07:03.000]  以為這個我們可以得到
[00:07:03.000 --> 00:07:06.000]  一種特別的力量
[00:07:06.000 --> 00:07:07.000]  告訴你
[00:07:07.000 --> 00:07:09.000]  得不到
[00:07:09.000 --> 00:07:10.000]  即使是文天祥也好
[00:07:10.000 --> 00:07:12.000]  他說這種的好氣
[00:07:12.000 --> 00:07:15.000]  充滿著整個人間
[00:07:15.000 --> 00:07:17.000]  但是我告訴你
[00:07:17.000 --> 00:07:19.000]  答案在這裡
[00:07:19.000 --> 00:07:20.000]  太初有道
[00:07:20.000 --> 00:07:22.000]  道與神同在
[00:07:22.000 --> 00:07:24.000]  或者是道與上帝同在
[00:07:24.000 --> 00:07:29.000]  這道太初與上帝同在
[00:07:29.000 --> 00:07:30.000]  萬物是藉著他造的
[00:07:30.000 --> 00:07:31.000]  凡被造的
[00:07:31.000 --> 00:07:34.000]  沒有一樣不是藉著他造的
[00:07:34.000 --> 00:07:35.000]  生命在那裡頭
[00:07:35.000 --> 00:07:37.000]  這生命就是人的光
[00:07:37.000 --> 00:07:38.000]  這是什麼
[00:07:38.000 --> 00:07:40.000]  這是生命的源頭
[00:07:40.000 --> 00:07:41.000]  各位
[00:07:41.000 --> 00:07:43.000]  如果你是念理科的
[00:07:43.000 --> 00:07:45.000]  你是念生物的
[00:07:45.000 --> 00:07:46.000]  你看到一個細胞裡面
[00:07:46.000 --> 00:07:47.000]  裡面有生命嗎
[00:07:47.000 --> 00:07:48.000]  有
[00:07:48.000 --> 00:07:49.000]  也有
[00:07:49.000 --> 00:07:51.000]  你看到人千千億億個細胞
[00:07:51.000 --> 00:07:53.000]  也有生命
[00:07:53.000 --> 00:07:58.000]  這個生命從哪裡來
[00:07:58.000 --> 00:08:00.000]  每天你知道今天
[00:08:00.000 --> 00:08:01.000]  我們每一天
[00:08:01.000 --> 00:08:02.000]  這個世界
[00:08:02.000 --> 00:08:05.000]  每五個人當中就有一個人
[00:08:05.000 --> 00:08:06.000]  一天
[00:08:06.000 --> 00:08:08.000]  膜拜五次
[00:08:08.000 --> 00:08:10.000]  尋找什麼
[00:08:10.000 --> 00:08:12.000]  整個世界
[00:08:12.000 --> 00:08:13.000]  有五分之一
[00:08:13.000 --> 00:08:15.000]  甚至超過五分之一的人口
[00:08:15.000 --> 00:08:18.000]  每一天膜拜五次
[00:08:18.000 --> 00:08:19.000]  對做一個對象
[00:08:19.000 --> 00:08:21.000]  來去膜拜
[00:08:21.000 --> 00:08:25.000]  尋找這個真道
[00:08:25.000 --> 00:08:27.000]  這個道在哪裡
[00:08:27.000 --> 00:08:28.000]  太初有道
[00:08:28.000 --> 00:08:29.000]  道於神同在
[00:08:29.000 --> 00:08:33.000]  這個道是什麼
[00:08:33.000 --> 00:08:35.000]  我相信我們人類
[00:08:35.000 --> 00:08:37.000]  很想進入太空去尋求
[00:08:37.000 --> 00:08:44.000]  尋找這個宇宙之間的秘密
[00:08:44.000 --> 00:08:47.000]  到月球去探索
[00:08:47.000 --> 00:08:48.000]  到銀河系統裡面
[00:08:48.000 --> 00:08:50.000]  越走越遠
[00:08:50.000 --> 00:08:53.000]  孫悟空夠厲害嗎
[00:08:53.000 --> 00:08:58.000]  一個跟斗十萬八千里
[00:08:58.000 --> 00:09:00.000]  十萬八千里
[00:09:00.000 --> 00:09:01.000]  跑
[00:09:01.000 --> 00:09:03.000]  跟他的對頭對著跟他打賭說
[00:09:03.000 --> 00:09:06.000]  如果你可以跳出我的手掌
[00:09:06.000 --> 00:09:10.000]  我就給你做一王大帝
[00:09:10.000 --> 00:09:11.000]  有機會嗎
[00:09:11.000 --> 00:09:12.000]  沒有
[00:09:12.000 --> 00:09:13.000]  他的對頭說
[00:09:13.000 --> 00:09:15.000]  你看你這個跟斗
[00:09:15.000 --> 00:09:20.000]  還跳不過我的手掌
[00:09:20.000 --> 00:09:23.000]  為什麼
[00:09:23.000 --> 00:09:26.000]  因為他的更大的能力
[00:09:26.000 --> 00:09:27.000]  比孫悟空更大
[00:09:27.000 --> 00:09:28.000]  十萬八千里
[00:09:28.000 --> 00:09:30.000]  能夠七十二遍
[00:09:30.000 --> 00:09:32.000]  厲害嗎
[00:09:32.000 --> 00:09:34.000]  逃不過他的手掌
[00:09:34.000 --> 00:09:37.000]  我們的宇宙比這個還要大
[00:09:37.000 --> 00:09:38.000]  五百多年前
[00:09:38.000 --> 00:09:41.000]  我們的文學家思想很厲害
[00:09:41.000 --> 00:09:44.000]  今天我們科學這麼先進了
[00:09:44.000 --> 00:09:46.000]  我們還繼續去探索
[00:09:46.000 --> 00:09:50.000]  找到了嗎
[00:09:50.000 --> 00:09:53.000]  離開我們地球最近的星球
[00:09:53.000 --> 00:09:55.000]  最近的一個
[00:09:55.000 --> 00:09:56.000]  要四光年
[00:09:56.000 --> 00:10:00.000]  光的速度多快
[00:10:00.000 --> 00:10:01.000]  我不敢想像
[00:10:01.000 --> 00:10:03.000]  我不是科學家
[00:10:03.000 --> 00:10:04.000]  總之四光年
[00:10:04.000 --> 00:10:06.000]  大概大概是
[00:10:06.000 --> 00:10:10.000]  二百萬萬里這麼遠
[00:10:10.000 --> 00:10:13.000]  有多遠我不知道
[00:10:13.000 --> 00:10:14.000]  總而言之
[00:10:14.000 --> 00:10:16.000]  那個很遠很遠的地方
[00:10:16.000 --> 00:10:17.000]  永遠不能夠到達的
[00:10:17.000 --> 00:10:21.000]  我能夠把它歸納成什麼呢
[00:10:21.000 --> 00:10:22.000]  是一個永恆
[00:10:22.000 --> 00:10:23.000]  一個無限
[00:10:23.000 --> 00:10:24.000]  永永遠遠
[00:10:24.000 --> 00:10:25.000]  永無止境的
[00:10:25.000 --> 00:10:27.000]  你光去到那裡
[00:10:27.000 --> 00:10:28.000]  你看到多少星河
[00:10:28.000 --> 00:10:29.000]  多少個銀河系裡面
[00:10:29.000 --> 00:10:32.000]  多少的遠裡面
[00:10:32.000 --> 00:10:33.000]  如果這樣對比之下
[00:10:33.000 --> 00:10:37.000]  我真的是宇宙中的一粒
[00:10:37.000 --> 00:10:39.000]  塵
[00:10:39.000 --> 00:10:40.000]  真的這麼微小
[00:10:40.000 --> 00:10:42.000]  那個永無止境
[00:10:42.000 --> 00:10:43.000]  代表符號是什麼
[00:10:43.000 --> 00:10:45.000]  英文叫做Infinity
[00:10:45.000 --> 00:10:47.000]  一個永無止境的
[00:10:47.000 --> 00:10:48.000]  無限永恆
[00:10:48.000 --> 00:10:49.000]  永無止境的
[00:10:49.000 --> 00:10:55.000]  好像很沒有盼望對不對
[00:10:55.000 --> 00:10:59.000]  很棒的科學家
[00:10:59.000 --> 00:11:00.000]  很棒的物理學家
[00:11:00.000 --> 00:11:03.000]  拿到12個榮譽學位
[00:11:03.000 --> 00:11:05.000]  不是普通榮譽學位
[00:11:05.000 --> 00:11:07.000]  博士榮譽學位
[00:11:07.000 --> 00:11:08.000]  我們這裡沒有一個有
[00:11:08.000 --> 00:11:10.000]  博士倒是有
[00:11:10.000 --> 00:11:13.000]  但是他今天他的腦快要
[00:11:13.000 --> 00:11:14.000]  記憶力沒有了
[00:11:14.000 --> 00:11:16.000]  於是呢
[00:11:16.000 --> 00:11:19.000]  科技公司就幫他設計一個東西
[00:11:19.000 --> 00:11:21.000]  套在他的腦子裡面
[00:11:21.000 --> 00:11:25.000]  把它進入他的腦裡面
[00:11:25.000 --> 00:11:27.000]  厲害
[00:11:27.000 --> 00:11:32.000]  就好像孫悟空帶出了一個金箍咒
[00:11:32.000 --> 00:11:35.000]  唐三藏念咒的時候
[00:11:35.000 --> 00:11:36.000]  他就會痛
[00:11:36.000 --> 00:11:38.000]  這個是跟他溝通
[00:11:38.000 --> 00:11:39.000]  要進入他的腦
[00:11:39.000 --> 00:11:42.000]  就像等於要進入
[00:11:42.000 --> 00:11:43.000]  像我們的電腦
[00:11:43.000 --> 00:11:47.000]  把整個東西侵入一樣
[00:11:47.000 --> 00:11:48.000]  然後呢
[00:11:48.000 --> 00:11:50.000]  用電波來跟他溝通
[00:11:50.000 --> 00:11:52.000]  很神秘
[00:11:52.000 --> 00:11:54.000]  這位不算老吧
[00:11:54.000 --> 00:11:55.000]  今年70歲
[00:11:55.000 --> 00:11:56.000]  科學家
[00:11:56.000 --> 00:11:58.000]  牛津大學的教授
[00:11:58.000 --> 00:12:00.000]  夠威水了
[00:12:00.000 --> 00:12:02.000]  需要用這個東西
[00:12:02.000 --> 00:12:03.000]  還是很神秘
[00:12:03.000 --> 00:12:06.000]  我們以為可以找到
[00:12:06.000 --> 00:12:08.000]  宇宙的秘密
[00:12:08.000 --> 00:12:15.000]  今天我們還沒有找到
[00:12:15.000 --> 00:12:17.000]  光照在黑暗裡
[00:12:17.000 --> 00:12:20.000]  黑暗卻不接受光
[00:12:20.000 --> 00:12:21.000]  問題就在這裡
[00:12:21.000 --> 00:12:24.000]  我們看不到那個光
[00:12:24.000 --> 00:12:25.000]  光的速度這麼強
[00:12:25.000 --> 00:12:26.000]  這麼快
[00:12:26.000 --> 00:12:28.000]  這麼遠
[00:12:28.000 --> 00:12:30.000]  但是很奇妙
[00:12:30.000 --> 00:12:33.000]  光要照著世人
[00:12:33.000 --> 00:12:35.000]  如果我們看世人
[00:12:35.000 --> 00:12:37.000]  卻不接受光
[00:12:37.000 --> 00:12:38.000]  還是在黑暗
[00:12:38.000 --> 00:12:40.000]  如果我們還是在黑暗裡面
[00:12:40.000 --> 00:12:44.000]  會怎麼樣
[00:12:44.000 --> 00:12:46.000]  我們繼續尋找吧
[00:12:46.000 --> 00:12:47.000]  找吧
[00:12:47.000 --> 00:12:48.000]  一直找
[00:12:48.000 --> 00:12:49.000]  永無止境地找
[00:12:49.000 --> 00:12:53.000]  我們沒有盼望
[00:12:53.000 --> 00:12:54.000]  但是我知道
[00:12:54.000 --> 00:13:04.000]  這個道有辦法
[00:13:04.000 --> 00:13:06.000]  差不多2000多3000年前
[00:13:06.000 --> 00:13:09.000]  詩篇作者
[00:13:09.000 --> 00:13:11.000]  其中一個作者
[00:13:11.000 --> 00:13:12.000]  大衛
[00:13:12.000 --> 00:13:15.000]  我觀看你指頭所坐的天
[00:13:15.000 --> 00:13:19.000]  並所成色的月亮星宿
[00:13:19.000 --> 00:13:20.000]  便說
[00:13:20.000 --> 00:13:23.000]  人算什麼
[00:13:23.000 --> 00:13:24.000]  世人算什麼
[00:13:24.000 --> 00:13:29.000]  但是看到這些日月星辰星宿
[00:13:29.000 --> 00:13:32.000]  在空中擺得這麼美的時候
[00:13:32.000 --> 00:13:34.000]  他發出一個感嘆
[00:13:34.000 --> 00:13:40.000]  他的榮耀真的彰顯出來了
[00:13:40.000 --> 00:13:41.000]  人算什麼
[00:13:41.000 --> 00:13:43.000]  你已經顧念他
[00:13:43.000 --> 00:13:44.000]  難怪我的老師
[00:13:44.000 --> 00:13:46.000]  我的校長說
[00:13:46.000 --> 00:13:50.000]  我們只是宇宙中的一粒塵
[00:13:50.000 --> 00:13:52.000]  如果我們從這個角度去看
[00:13:52.000 --> 00:13:54.000]  再顯微線下去看
[00:13:54.000 --> 00:13:57.000]  真的是好像一層
[00:13:57.000 --> 00:13:59.000]  到了一個階段
[00:13:59.000 --> 00:14:00.000]  一個人
[00:14:00.000 --> 00:14:03.000]  一堆黃土堆上去的時候
[00:14:03.000 --> 00:14:05.000]  化成什麼
[00:14:05.000 --> 00:14:06.000]  塵
[00:14:06.000 --> 00:14:07.000]  一把火燒掉的時候
[00:14:07.000 --> 00:14:09.000]  化成什麼
[00:14:09.000 --> 00:14:11.000]  灑在大海裡
[00:14:11.000 --> 00:14:12.000]  那是什麼
[00:14:12.000 --> 00:14:15.000]  塵
[00:14:15.000 --> 00:14:17.000]  世人算什麼
[00:14:17.000 --> 00:14:20.000]  你已經顧念他
[00:14:20.000 --> 00:14:23.000]  葉和華竟然顧念一個小孩子
[00:14:23.000 --> 00:14:25.000]  顧念一粒塵
[00:14:25.000 --> 00:14:29.000]  你我
[00:14:29.000 --> 00:14:31.000]  這個葉和華是誰
[00:14:31.000 --> 00:14:33.000]  如果用猶太人
[00:14:33.000 --> 00:14:35.000]  以色列人的那種來說
[00:14:35.000 --> 00:14:37.000]  有啊
[00:14:37.000 --> 00:14:38.000]  因為太聖潔了
[00:14:38.000 --> 00:14:43.000]  摩西在和列山上
[00:14:43.000 --> 00:14:45.000]  天父的使者貴就說
[00:14:45.000 --> 00:14:49.000]  這個是聖地脫下你的鞋子
[00:14:49.000 --> 00:14:52.000]  你要帶這個以色列等等之後
[00:14:52.000 --> 00:14:55.000]  你是誰啊
[00:14:55.000 --> 00:14:56.000]  摩西說
[00:14:56.000 --> 00:14:58.000]  我是誰
[00:14:58.000 --> 00:15:00.000]  你是誰
[00:15:00.000 --> 00:15:02.000]  葉和華告訴他
[00:15:02.000 --> 00:15:03.000]  你就告訴他
[00:15:03.000 --> 00:15:04.000]  以色列人
[00:15:04.000 --> 00:15:08.000]  他就是自在永在那一位
[00:15:08.000 --> 00:15:12.000]  他的名字是葉和華
[00:15:12.000 --> 00:15:13.000]  那麼葉和華呢
[00:15:13.000 --> 00:15:17.000]  如果我們從語言上的分析來說
[00:15:17.000 --> 00:15:19.000]  Elohim
[00:15:19.000 --> 00:15:20.000]  有一點
[00:15:20.000 --> 00:15:21.000]  Elohim
[00:15:21.000 --> 00:15:22.000]  Elohi我的神
[00:15:22.000 --> 00:15:23.000]  Elohi
[00:15:23.000 --> 00:15:25.000]  Himlich我的王
[00:15:25.000 --> 00:15:26.000]  然後呢
[00:15:26.000 --> 00:15:29.000]  Hidal就是自大的
[00:15:29.000 --> 00:15:32.000]  如果用今天回教徒他們所講的
[00:15:32.000 --> 00:15:34.000]  Allah Wahba
[00:15:34.000 --> 00:15:37.000]  那個自大最高的崇高的神
[00:15:37.000 --> 00:15:38.000]  他們找到嗎
[00:15:38.000 --> 00:15:42.000]  剛才全世界五分之一的人口在那邊找
[00:15:42.000 --> 00:15:45.000]  我相信很難找到
[00:15:45.000 --> 00:15:46.000]  但是呢
[00:15:46.000 --> 00:15:47.000]  我的主
[00:15:47.000 --> 00:15:49.000]  Adonai
[00:15:49.000 --> 00:15:50.000]  Allah
[00:15:50.000 --> 00:15:54.000]  今天在哪裡彰顯
[00:15:54.000 --> 00:15:55.000]  太初有道
[00:15:55.000 --> 00:15:57.000]  道與上帝同在
[00:15:57.000 --> 00:15:59.000]  道就是上帝
[00:15:59.000 --> 00:16:01.000]  這道太初與上帝同在
[00:16:01.000 --> 00:16:03.000]  從一開始
[00:16:03.000 --> 00:16:05.000]  從永恆的前面開始
[00:16:05.000 --> 00:16:07.000]  一直到永恆的後面開始
[00:16:07.000 --> 00:16:08.000]  結束
[00:16:08.000 --> 00:16:09.000]  沒有結束
[00:16:09.000 --> 00:16:10.000]  只有
[00:16:10.000 --> 00:16:13.000]  他知道
[00:16:13.000 --> 00:16:14.000]  萬物是藉著他造的
[00:16:14.000 --> 00:16:17.000]  凡被造的沒有一樣不是藉著他造的
[00:16:17.000 --> 00:16:18.000]  生命在他裡頭
[00:16:18.000 --> 00:16:19.000]  奧妙就在這裡
[00:16:19.000 --> 00:16:20.000]  保羅說
[00:16:20.000 --> 00:16:22.000]  這個奧妙是什麼
[00:16:22.000 --> 00:16:23.000]  生命
[00:16:23.000 --> 00:16:25.000]  這個奧妙是什麼
[00:16:25.000 --> 00:16:28.000]  透過他的兒子
[00:16:28.000 --> 00:16:29.000]  彰顯出來
[00:16:29.000 --> 00:16:30.000]  這個是什麼
[00:16:30.000 --> 00:16:33.000]  凡接待他的
[00:16:33.000 --> 00:16:36.000]  就是信他名的人
[00:16:36.000 --> 00:16:43.000]  就夠了
[00:16:43.000 --> 00:16:46.000]  道成肉身
[00:16:46.000 --> 00:16:49.000]  我們今天一直在討論
[00:16:49.000 --> 00:16:51.000]  自從教會
[00:16:51.000 --> 00:16:53.000]  第一個教會開始之後
[00:16:53.000 --> 00:16:54.000]  我們一直在討論
[00:16:54.000 --> 00:16:56.000]  什麼叫做三位一起的真神
[00:16:56.000 --> 00:16:58.000]  神的位格在哪裡
[00:16:58.000 --> 00:16:59.000]  耶穌的位格在哪裡
[00:16:59.000 --> 00:17:00.000]  聖靈的位格在哪裡
[00:17:00.000 --> 00:17:01.000]  回教
[00:17:01.000 --> 00:17:02.000]  猶太教
[00:17:02.000 --> 00:17:04.000]  基督教都在那邊一直在辯論
[00:17:04.000 --> 00:17:06.000]  甚至連我們自己本身
[00:17:06.000 --> 00:17:07.000]  一些神學生也在
[00:17:07.000 --> 00:17:10.000]  神學的教授也在那邊辯論
[00:17:10.000 --> 00:17:11.000]  神學家都在辯論
[00:17:11.000 --> 00:17:13.000]  個個都在辯論的時候
[00:17:13.000 --> 00:17:14.000]  我告訴你
[00:17:14.000 --> 00:17:16.000]  沒有答案
[00:17:16.000 --> 00:17:18.000]  如果我們繼續這樣導
[00:17:18.000 --> 00:17:19.000]  辯論下去
[00:17:19.000 --> 00:17:21.000]  沒有答案
[00:17:21.000 --> 00:17:22.000]  其實很簡單
[00:17:22.000 --> 00:17:24.000]  道成了肉身
