
[00:00:00.000 --> 00:00:02.940]  各位捕蟲的弟兄姊妹主內平安
[00:05:46.240 --> 00:05:50.140]  原文是說一雙一對是一
[00:05:50.140 --> 00:05:54.060]  但是後面有一個一對和一雙
[00:05:54.060 --> 00:05:56.500]  後面有另外一個西班牙文
[00:05:56.500 --> 00:06:02.200]  他那個字其實是可以翻譯爲婢子可以翻譯爲面子
[00:06:02.200 --> 00:06:05.560]  甚至有些可以翻譯爲尊貴
[00:06:05.560 --> 00:06:11.440]  所以等於說他是拿到比他尊貴的一份
[00:06:11.440 --> 00:06:14.160]  這一份是一雙一對的
[00:06:14.160 --> 00:06:15.800]  不是一單份
[00:06:15.800 --> 00:06:18.800]  所以後面還有說呢
[00:06:18.800 --> 00:06:22.800]  無奈耶和華不捨哈娜生育
[00:06:22.800 --> 00:06:25.400]  但其實原文是怎麼說呢
[00:06:25.400 --> 00:06:32.140]  原文是寫耶和華光闢了哈娜的子宮
[00:06:32.140 --> 00:06:34.200]  所以他強調的是什麼
[00:06:34.200 --> 00:06:36.440]  強調是無子的哈娜
[00:06:36.440 --> 00:06:42.860]  他拿到比有子的比利娜更尊貴的一份
[00:06:42.860 --> 00:06:45.200]  值得我們注意的是
[00:06:45.200 --> 00:06:50.300]  這個耶和華不捨哈娜生育這個字
[00:06:50.300 --> 00:06:54.540]  其實不是經文的人寫下去
[00:06:54.540 --> 00:06:58.640]  按前文後理是應該以利加納認爲
[00:06:58.640 --> 00:07:02.040]  是上帝關閉了哈娜的子宮
[00:07:02.040 --> 00:07:05.500]  所以比利娜看見
[00:07:05.500 --> 00:07:08.400]  她是因爲看見這個事情
[00:07:08.400 --> 00:07:12.000]  所以她就做哈娜的對頭
[00:07:12.000 --> 00:07:15.600]  應該如果你連上文看下去
[00:07:15.600 --> 00:07:18.360]  就是你知道比利娜認爲
[00:07:18.360 --> 00:07:20.940]  她丈夫也認爲
[00:07:20.940 --> 00:07:25.660]  是耶和華不讓哈娜生兒女
[00:07:25.660 --> 00:07:30.600]  所以他纔有詞無從的開始動手
[00:07:30.600 --> 00:07:33.200]  所以經文讓我們留意到
[00:07:33.200 --> 00:07:38.100]  以利加納兩個妻子不是一妻一妾
[00:07:38.100 --> 00:07:41.500]  在希臘巴賴文當中
[00:07:41.500 --> 00:07:44.400]  這兩個字是分得很清楚的
[00:07:44.400 --> 00:07:48.000]  兩個妻子都是平等的地位
[00:07:48.000 --> 00:07:52.900]  但是她們身份的尊卑卻分得清清楚楚
[00:07:52.900 --> 00:07:55.100]  第一第二
[00:07:55.100 --> 00:07:58.260]  而沒有兒女的反而是第一
[00:07:58.260 --> 00:08:01.700]  排在比利娜有兒女的前面
[00:08:01.700 --> 00:08:08.200]  所以丈夫這種反常態的舉動
[00:08:08.200 --> 00:08:11.300]  我們覺得正常還是不正常
[00:08:11.300 --> 00:08:16.000]  按今天的高舉愛情標準的社會來說
[00:08:16.000 --> 00:08:19.000]  我們當然認爲非常贊成
[00:08:19.000 --> 00:08:20.700]  甚至有人編出
[00:08:20.700 --> 00:08:23.500]  是以利加納先娶了哈娜
[00:08:23.500 --> 00:08:26.100]  後來因爲哈娜沒有兒女了
[00:08:26.100 --> 00:08:30.600]  所以被家庭逼迫她娶比利娜
[00:08:30.600 --> 00:08:33.200]  然後比利娜生了兒女
[00:08:33.200 --> 00:08:35.500]  以利加納還有情有益地
[00:08:35.500 --> 00:08:39.000]  顧着這髮妻愛哈娜
[00:08:39.000 --> 00:08:40.900]  我想告訴大家弟兄姊妹
[00:08:40.900 --> 00:08:43.900]  從來經文上面沒有這樣寫
[00:08:43.900 --> 00:08:45.400]  如果這樣寫的話
[00:08:45.400 --> 00:08:47.700]  他不會寫兩個妻子
[00:08:47.700 --> 00:08:52.300]  他會寫先娶了哈娜再娶比利娜
[00:08:52.300 --> 00:08:55.600]  所以這是我們加上去的
[00:08:55.600 --> 00:08:57.300]  那所以爲什麼這樣寫呢
[00:08:57.300 --> 00:08:59.800]  因爲他反常態
[00:08:59.800 --> 00:09:01.200]  對經文來說
[00:09:01.200 --> 00:09:03.600]  妻子地位機能平等
[00:09:03.600 --> 00:09:07.000]  但是尊卑爲什麼分開呢
[00:09:07.000 --> 00:09:08.600]  如果按尊卑來分
[00:09:08.600 --> 00:09:12.800]  應該是有兒女的比沒有兒女的尊貴
[00:09:12.800 --> 00:09:16.000]  這是當時的社會區分
[00:09:16.000 --> 00:09:21.400]  所以如果你身處當時的社會
[00:09:21.400 --> 00:09:22.700]  你是比利娜
[00:09:22.700 --> 00:09:25.200]  你會不會覺得不公平呢
[00:09:25.200 --> 00:09:28.700]  你會不會覺得這是不公義呢
[00:09:28.700 --> 00:09:31.500]  所以誰受了委屈呢
[00:09:31.500 --> 00:09:33.600]  不是哈娜是比利娜
[00:09:33.600 --> 00:09:36.100]  誰受了不公平的對待呢
[00:09:36.100 --> 00:09:38.300]  不是哈娜是比利娜
[00:09:38.300 --> 00:09:46.100]  請留意經文不是合理化比利娜後面報復的行動
[00:09:46.100 --> 00:09:49.100]  我們有責任去看清楚
[00:09:49.100 --> 00:09:55.400]  當天的習俗怎麼解讀伊麗嘉娜狀況
[00:09:55.400 --> 00:09:59.900]  而且我們知道比利娜不是善男信女啊
[00:09:59.900 --> 00:10:04.700]  他沒有忍受那個委屈的苦果
[00:10:04.700 --> 00:10:12.000]  他立刻的採取行動招效欺凌當時弱勢的哈娜
[00:10:12.000 --> 00:10:15.700]  所以如果我們要超越委屈
[00:10:15.700 --> 00:10:17.000]  看見恩典
[00:10:17.000 --> 00:10:22.600]  首先要放下隨性節制回應
[00:10:22.600 --> 00:10:26.300]  什麼叫放下隨性節制回應呢
[00:10:26.300 --> 00:10:31.300]  就是說委屈的情緒非常難受
[00:10:31.300 --> 00:10:35.000]  如果我們說比利娜覺得委屈
[00:10:35.000 --> 00:10:37.100]  他隨性的回應是什麼
[00:10:37.100 --> 00:10:38.000]  憤怒
[00:10:38.000 --> 00:10:39.800]  遷怒他人
[00:10:39.800 --> 00:10:42.500]  甚至我們看見有些人
[00:10:42.500 --> 00:10:46.200]  他遷怒他人的時候會扔東西
[00:10:46.200 --> 00:10:50.000]  甚至最近我們也在新聞上面看見很多
[00:10:50.000 --> 00:10:53.100]  不同的失控的隨性反應
[00:10:53.100 --> 00:10:54.300]  家暴
[00:10:54.300 --> 00:10:55.500]  殺人
[00:10:55.500 --> 00:10:56.500]  自殘
[00:10:56.500 --> 00:10:57.900]  自殺
[00:10:57.900 --> 00:11:00.500]  隨性是人作錯意
[00:11:00.500 --> 00:11:01.800]  我作失誤
[00:11:01.800 --> 00:11:03.400]  以牙還牙
[00:11:03.400 --> 00:11:05.400]  舌背奉還
[00:11:05.400 --> 00:11:08.500]  大家對這個字是不是覺得很熟悉
[00:11:08.500 --> 00:11:12.100]  對有些有個電影是這樣說的
[00:11:12.100 --> 00:11:17.100]  所以第七節到第八節讓我們去看看
[00:11:17.100 --> 00:11:20.500]  經文是每年上到耶和華殿的時候
[00:11:20.500 --> 00:11:23.600]  以利加拿都以雙棍給哈娜
[00:11:23.600 --> 00:11:25.600]  這是中文我們看見的
[00:11:25.600 --> 00:11:27.900]  但原文不是這樣說的
[00:11:27.900 --> 00:11:32.900]  原文是說每年以利加拿都這樣做
[00:11:32.900 --> 00:11:37.500]  然後每次比利拿到耶和華的殿中
[00:11:37.500 --> 00:11:40.700]  他強調的主角是比利拿
[00:11:40.700 --> 00:11:45.000]  就是說當以利加拿這樣做的時候
[00:11:45.000 --> 00:11:48.600]  比利拿是怎麼樣的反應呢
[00:11:48.600 --> 00:11:51.800]  他就激動
[00:11:51.800 --> 00:11:55.300]  他用這個激動的字
[00:11:55.300 --> 00:11:59.300]  就是挑動對手的怒氣
[00:11:59.300 --> 00:12:02.500]  下面我們會說他怎麼樣做法
[00:12:02.500 --> 00:12:06.600]  以至於哈娜哭泣
[00:12:06.600 --> 00:12:07.800]  不喫飯
[00:12:07.800 --> 00:12:11.400]  然後後面就安慰了
[00:12:11.400 --> 00:12:14.400]  他這種隨性任性的報復
[00:12:14.400 --> 00:12:19.000]  其實是居於比利拿的委屈
[00:12:19.000 --> 00:12:21.600]  他一次一次的委屈
[00:12:21.600 --> 00:12:24.300]  每一次上到聖殿的時候
[00:12:24.300 --> 00:12:26.100]  他的丈夫就這樣做
[00:12:26.100 --> 00:12:30.500]  你要知道上去聖殿是去
[00:12:30.500 --> 00:12:35.000]  獻耶和華祭祀獻祀
[00:12:35.000 --> 00:12:37.100]  所以不是常常去的
[00:12:37.100 --> 00:12:39.400]  每年最多去三次
[00:12:39.400 --> 00:12:43.100]  但是如果每一年每一次都這樣的話
[00:12:43.100 --> 00:12:47.400]  你可以想象比利拿心中是怎樣的反應
[00:12:47.400 --> 00:12:54.600]  所以他決心要挑動刺激哈娜生氣
[00:12:54.600 --> 00:12:56.500]  那這個生氣這個字呢
[00:12:56.500 --> 00:12:59.200]  其實我找了整本聖經
[00:12:59.200 --> 00:13:01.600]  只要出現13次
[00:13:01.600 --> 00:13:06.100]  而且這每個地方翻譯的不是生氣啊
[00:13:06.100 --> 00:13:10.700]  他那個地方是澎湃打雷發雷
[00:13:10.700 --> 00:13:16.400]  所以比利拿刺激哈娜不是輕輕的刺激他
[00:13:16.400 --> 00:13:21.200]  他是要讓她在衆人面前失去常態
[00:13:21.200 --> 00:13:25.500]  發出澎湃雷霆的怒氣
[00:13:25.500 --> 00:13:27.100]  比利拿成功了嗎
[00:13:27.100 --> 00:13:28.500]  成功了
[00:13:28.500 --> 00:13:31.900]  原來哈娜也不是弱女子啊
[00:13:31.900 --> 00:13:35.300]  她在衆人面前受刺激的時候
[00:13:35.300 --> 00:13:39.900]  她不是厚紋的說她只是流淚
[00:13:39.900 --> 00:13:46.400]  她還要發出雷霆怒氣的那個片面
[00:13:46.400 --> 00:13:49.500]  聖經不是說他不是受害人
[00:13:49.500 --> 00:13:53.500]  而是說他還是有反掃能力的人
[00:13:53.500 --> 00:13:57.400]  那個字是讓我們知道他還是要發脾氣
[00:13:57.400 --> 00:14:01.700]  而且這種脾氣是很巨大的
[00:14:01.700 --> 00:14:03.600]  不過大家要留意
[00:14:03.600 --> 00:14:06.500]  當比利拿成功的時候
[00:14:06.500 --> 00:14:09.200]  其實也是他失敗的開始
[00:14:09.200 --> 00:14:12.200]  經文本來寫的是他委屈
[00:14:12.200 --> 00:14:16.800]  後面一轉就變成哈娜委屈了
[00:14:16.800 --> 00:14:22.600]  所以這個比利拿在這段經文就不是在主角了
[00:14:22.600 --> 00:14:25.700]  所以當他面對委屈
[00:14:25.700 --> 00:14:28.800]  他用他的隨性用他的任性
[00:14:28.800 --> 00:14:30.700]  他去做出報復
[00:14:30.700 --> 00:14:33.700]  聖經的焦點就不放在他身上了
[00:14:33.700 --> 00:14:36.700]  換成另外一個受委屈的人
[00:14:36.700 --> 00:14:39.100]  哈娜受了巨大的委屈
[00:14:39.100 --> 00:14:42.800]  甚至發出巨大的怒氣
[00:14:42.800 --> 00:14:44.200]  有表現啊
[00:14:44.200 --> 00:14:48.500]  所以後面纔要寫這個字
[00:14:48.500 --> 00:14:51.500]  但是他沒有仿效比利拿
[00:14:51.500 --> 00:14:53.700]  這樣去報復其他人
[00:14:53.700 --> 00:14:56.600]  聖經形容他委屈了
[00:14:56.600 --> 00:14:59.600]  無奈地發着眼淚
[00:14:59.600 --> 00:15:01.500]  是焦急地哭
[00:15:01.500 --> 00:15:03.000]  無奈地哭
[00:15:03.000 --> 00:15:06.300]  或者是憤怒地哭
[00:15:06.300 --> 00:15:10.700]  這個哭泣顯示哈娜的情感
[00:15:10.700 --> 00:15:12.800]  受到嚴重的傷害
[00:15:12.800 --> 00:15:16.500]  因爲他自己的無助的處境
[00:15:16.500 --> 00:15:18.700]  爲自己不幸的遭遇
[00:15:18.700 --> 00:15:22.000]  情緒不受理性的控制
[00:15:22.000 --> 00:15:26.500]  他流下傷心的淚水
[00:15:26.500 --> 00:15:31.800]  看來無奈姚華關閉了哈娜的子宮
[00:15:31.800 --> 00:15:36.200]  這個看法不單只是敵人的招鳳
[00:15:36.200 --> 00:15:38.600]  不只是丈夫相信了
[00:15:38.600 --> 00:15:41.100]  連哈娜自己也認同了
[00:15:41.100 --> 00:15:45.100]  所以我們說他是萬分的無奈
[00:15:45.100 --> 00:15:46.900]  深感委屈
[00:15:46.900 --> 00:15:50.800]  連天地的主都與自己作對
[00:15:50.800 --> 00:15:55.200]  姚華都要關閉我這個弱女子的子宮
[00:15:55.200 --> 00:15:56.800]  我能反抗嗎
[00:15:56.800 --> 00:15:58.500]  我能拒絕嗎
[00:15:58.500 --> 00:16:03.000]  所以原文是用哭泣表達
[00:16:03.000 --> 00:16:08.500]  這個哭泣表達不是平常的小事的流淚
[00:16:08.500 --> 00:16:12.600]  不是小哭小鬧的情緒表達
[00:16:12.600 --> 00:16:14.200]  如果我們翻譯
[00:16:14.200 --> 00:16:17.300]  其實更中文應該翻譯爲
[00:16:17.300 --> 00:16:20.700]  好哭更恰當
[00:16:20.700 --> 00:16:22.900]  在整個聖經裏面出現的
[00:16:22.900 --> 00:16:25.400]  111次
[00:16:25.400 --> 00:16:32.400]  全是形容一些嚴重損失而發出的哀痛痛哭
[00:16:32.400 --> 00:16:34.800]  比如40年代
[00:16:34.800 --> 00:16:35.900]  我們記得了
[00:16:35.900 --> 00:16:43.100]  汴衙敏人被捏到好像只剩下600個人的時候
[00:16:43.100 --> 00:16:46.300]  大家就爲他而好哭
[00:16:46.300 --> 00:16:52.500]  在君王西塞迦的年輕的年代
[00:16:52.500 --> 00:16:54.800]  他知道他自己要死了
[00:16:54.800 --> 00:16:57.200]  他也爲自己而好哭
[00:16:57.200 --> 00:17:02.000]  所以這不是一個普通的哭泣
[00:17:02.000 --> 00:17:07.100]  他是一種比較嚴重的好哭
[00:17:07.100 --> 00:17:09.500]  所以如果我們說
[00:17:09.500 --> 00:17:13.900]  有普通的哭泣在一個婦女不育的情況下
[00:17:13.900 --> 00:17:18.900]  他要傷心要流淚是人之常態
[00:17:18.900 --> 00:17:25.200]  但是經文專門用好哭這個字去形容
[00:17:25.200 --> 00:17:26.800]  我們覺得奇怪
[00:17:26.800 --> 00:17:32.000]  因爲西班牙文有另外一些普通的哭泣的字
[00:17:32.000 --> 00:17:36.500]  而且他的情緒是越來越糟糕
[00:17:36.500 --> 00:17:40.600]  第七節說哭泣不喫飯
[00:17:40.600 --> 00:17:43.300]  第八節哭泣不喫飯
[00:17:43.300 --> 00:17:45.200]  心裏緩慢
[00:17:45.200 --> 00:17:46.300]  愁悶
[00:17:46.300 --> 00:17:51.400]  但其實這個字就是心理產生的幽聚
[00:17:51.400 --> 00:17:56.100]  邪惡的念頭從心裏面發生出來
[00:17:56.100 --> 00:17:59.800]  所以不單止他的情緒失控
[00:17:59.800 --> 00:18:02.900]  連思維也走向負面
[00:18:02.900 --> 00:18:08.200]  後面第十節甚至會寫兩次的哭泣
[00:18:08.200 --> 00:18:11.700]  我後面再解釋讓大家知道
[00:18:11.700 --> 00:18:13.000]  可能說到這裏
[00:18:13.000 --> 00:18:14.800]  大家開始明白
[00:18:14.800 --> 00:18:18.900]  哈娜雖然沒有隨性的去遷怒其他人
[00:18:18.900 --> 00:18:22.800]  但她卻任性的將自己的損失
[00:18:22.800 --> 00:18:26.600]  不幸無限的擴大
[00:18:26.600 --> 00:18:31.000]  聖經的用字引導我們去思想
[00:18:31.000 --> 00:18:35.300]  哈娜不遇個人的痛苦
[00:18:35.300 --> 00:18:39.800]  是否已經達到要爲君王找死
[00:18:39.800 --> 00:18:45.600]  選民滅族之巨大的災難
[00:18:45.600 --> 00:18:49.700]  需不需要她成爲相提並論呢
[00:18:49.700 --> 00:18:51.800]  好明顯不是這樣
[00:18:51.800 --> 00:18:55.400]  所以失控的後哭
[00:18:55.400 --> 00:18:58.400]  其實是另類的隨性
[00:18:58.400 --> 00:19:00.300]  過分的哭泣
[00:19:00.300 --> 00:19:03.500]  不單止是傷害自己的健康
[00:19:03.500 --> 00:19:07.700]  如果不將這個情緒收加控制
[00:19:07.700 --> 00:19:11.700]  只將注意力聚焦在自己的不幸上面
[00:19:11.700 --> 00:19:17.200]  肯定會陷入不能直播的自憐狀態
[00:19:17.200 --> 00:19:21.500]  彷彿自己是百般無奈
[00:19:21.500 --> 00:19:24.700]  天地千般不忍
[00:19:24.700 --> 00:19:28.700]  只剩下自己萬般的不幸
[00:19:28.700 --> 00:19:32.300]  所以健康的哭泣是怎麼樣呢
[00:19:32.300 --> 00:19:34.500]  是節制的回應
[00:19:34.500 --> 00:19:37.200]  面對人生不如意的時候
[00:19:37.200 --> 00:19:40.700]  相信哭泣是人的常態
[00:19:40.700 --> 00:19:45.900]  如果哭泣可以讓我們學懂接納自己
[00:19:45.900 --> 00:19:49.100]  我們不是樣樣都可以
[00:19:49.100 --> 00:19:51.500]  我們自己有很多決線
[00:19:51.500 --> 00:19:54.700]  那種哭泣其實是健康的
[00:19:54.700 --> 00:19:58.500]  它有助於我們放棄自我中心
[00:19:58.500 --> 00:20:02.700]  讓我們看見懂得依靠上帝
[00:20:02.700 --> 00:20:05.700]  所以第九節到後面
[00:20:05.700 --> 00:20:09.900]  其實我們留意到當時
[00:20:09.900 --> 00:20:13.900]  哈娜心態的轉變是怎麼樣
[00:20:13.900 --> 00:20:19.300]  後面基本上這到第九節到第十五節
[00:20:19.300 --> 00:20:21.300]  這六節的經文呢
[00:20:21.300 --> 00:20:24.900]  其實基本上是另外一種心態的轉變
[00:20:24.900 --> 00:20:28.300]  所以我們可以看見要超越委屈
[00:20:28.300 --> 00:20:29.700]  看見恩典
[00:20:29.700 --> 00:20:31.700]  除了首先我們剛纔說的
[00:20:31.700 --> 00:20:34.900]  放下隨性節制回應
[00:20:34.900 --> 00:20:38.100]  更要在這一段裏面我們看見
[00:20:38.100 --> 00:20:42.300]  放棄偏見認清事實
[00:20:42.300 --> 00:20:44.500]  哈娜放棄了什麼偏見呢
[00:20:44.500 --> 00:20:46.500]  看見了什麼事實呢
[00:20:46.500 --> 00:20:48.500]  在這段經文裏面我剛纔說
[00:20:48.500 --> 00:20:51.700]  第九節到第十六節裏面
[00:20:51.700 --> 00:20:57.500]  其實總共有五個與禱告有關的字詞
[00:20:57.500 --> 00:21:01.700]  讓我們知道哈娜是怎樣從禱告當中
[00:21:01.700 --> 00:21:03.700]  改變她的態度
[00:21:03.700 --> 00:21:06.100]  第十節祈禱耶和華
[00:21:06.100 --> 00:21:08.700]  第十二節不住的祈禱
[00:21:08.700 --> 00:21:11.500]  第十三節心中沒禱
[00:21:11.500 --> 00:21:15.700]  第十五節在耶和華面前清心透義
[00:21:15.700 --> 00:21:19.900]  第十六節祈求道如今
[00:21:19.900 --> 00:21:22.900]  所以我們看見前面第十節
[00:21:22.900 --> 00:21:24.900]  我們看看
[00:21:24.900 --> 00:21:27.300]  經文是說哈娜心裏愁苦
[00:21:27.300 --> 00:21:30.700]  叫痛痛哭泣祈禱耶和華
[00:21:30.700 --> 00:21:32.500]  剛纔我們說過
[00:21:32.500 --> 00:21:34.700]  這裏是兩個哭泣
[00:21:34.700 --> 00:21:37.700]  但是經文的次序
[00:21:37.700 --> 00:21:39.900]  和我們中文是不同的
[00:21:39.900 --> 00:21:45.100]  原文次序是禱告哭泣哭泣
[00:21:45.100 --> 00:21:48.500]  大家有沒有想過禱告的內容是什麼
[00:21:48.500 --> 00:21:49.900]  經文告訴我們
[00:21:49.900 --> 00:21:52.700]  禱告的內容就是哭泣
[00:21:52.700 --> 00:21:54.100]  而且這種哭泣
[00:21:54.100 --> 00:21:58.100]  我們前面說過是好哭
[00:21:58.100 --> 00:22:00.100]  是大吵大鬧
[00:22:00.100 --> 00:22:04.900]  是一種澎湃非常大的一種哭泣
[00:22:04.900 --> 00:22:08.900]  她在上帝的面前大吵大鬧
[00:22:08.900 --> 00:22:10.700]  不單只是大吵大鬧
[00:22:10.700 --> 00:22:12.900]  是重疊的大吵大鬧
[00:22:12.900 --> 00:22:15.300]  而重疊的這種哭泣
[00:22:15.300 --> 00:22:16.900]  重疊的好哭
[00:22:16.900 --> 00:22:20.500]  在整本聖經裏面只出現兩次
[00:22:20.500 --> 00:22:22.300]  一次當然是這裏了
[00:22:22.300 --> 00:22:23.900]  另外一次是在哪裏
[00:22:23.900 --> 00:22:29.700]  另外一次在耶利米埃哥第一章第二節
