
[00:00:00.000 --> 00:00:02.000]  各位頂節妹晚安
[00:03:07.760 --> 00:03:09.040]  你看看你旁邊那個
[00:03:09.040 --> 00:03:10.760]  他應該隨時都是百萬富翁
[00:03:10.760 --> 00:03:11.560]  為什麼?
[00:03:11.560 --> 00:03:12.840]  有一層樓
[00:03:12.840 --> 00:03:13.800]  最便宜的那些樓
[00:03:13.800 --> 00:03:15.800]  現在最便宜的樓多少錢?
[00:03:15.800 --> 00:03:18.800]  我看到那些宣傳都幾百萬
[00:03:18.800 --> 00:03:19.840]  好像二百多三百萬
[00:03:19.840 --> 00:03:20.880]  我就嘩
[00:03:20.880 --> 00:03:23.880]  我想我上班不知道多少十年的錢
[00:03:23.880 --> 00:03:26.200]  加起來都買不起
[00:03:26.200 --> 00:03:27.160]  數字可能很大
[00:03:27.160 --> 00:03:28.040]  錢好像很多
[00:03:28.040 --> 00:03:28.520]  百萬富翁
[00:03:28.520 --> 00:03:29.600]  我小時候經常聽
[00:03:29.600 --> 00:03:30.760]  夢想成為百萬富翁
[00:03:30.760 --> 00:03:31.560]  現在千萬富翁
[00:03:31.560 --> 00:03:32.440]  億萬富翁
[00:03:32.440 --> 00:03:33.320]  什麼萬億富翁
[00:03:33.320 --> 00:03:35.480]  現在不知道怎麼說
[00:03:35.480 --> 00:03:37.520]  但是錢財在我們生命裡面
[00:03:37.520 --> 00:03:39.640]  很多時候都是一些
[00:03:39.640 --> 00:03:41.320]  你可能很多關注
[00:03:41.320 --> 00:03:42.320]  很多關心
[00:03:42.320 --> 00:03:44.160]  甚至有些時候你覺得
[00:03:44.160 --> 00:03:46.160]  錢財好像一個很重要
[00:03:46.160 --> 00:03:48.240]  追求賺錢賺錢
[00:03:48.240 --> 00:03:48.960]  中國人說
[00:03:48.960 --> 00:03:49.720]  香港人說
[00:03:49.720 --> 00:03:51.760]  賺錢就是賺錢
[00:03:51.760 --> 00:03:52.520]  你很緊張
[00:03:52.520 --> 00:03:54.160]  剛剛政府說什麼
[00:03:54.160 --> 00:03:55.840]  今年應該要加多少工資
[00:03:55.840 --> 00:03:56.840]  多少百分比
[00:03:56.840 --> 00:03:58.800]  很多人很緊張
[00:03:58.800 --> 00:03:59.600]  當然了
[00:03:59.600 --> 00:04:00.480]  錢很重要的
[00:04:00.480 --> 00:04:01.960]  我不是說錢不重要
[00:04:01.960 --> 00:04:03.000]  不要誤會
[00:04:03.000 --> 00:04:04.200]  錢很重要的
[00:04:04.200 --> 00:04:04.520]  是不是?
[00:04:04.520 --> 00:04:05.680]  很多人說
[00:04:05.680 --> 00:04:06.880]  錢不是萬能的
[00:04:06.880 --> 00:04:08.520]  不過呢
[00:04:08.520 --> 00:04:10.000]  沒錢就萬萬不能
[00:04:10.000 --> 00:04:10.560]  大家都知道
[00:04:10.560 --> 00:04:11.480]  沒錢就沒得生活
[00:04:11.480 --> 00:04:12.240]  可能你說沒錢回來
[00:04:12.240 --> 00:04:14.960]  教會坐車也不行了,現在這麼貴
[00:04:14.960 --> 00:04:16.120]  我不是說錢不重要
[00:04:16.120 --> 00:04:16.880]  不過
[00:04:16.880 --> 00:04:17.760]  在這段聲音裡面
[00:04:17.760 --> 00:04:21.120]  好像對錢有一個很特別的描述
[00:04:21.120 --> 00:04:22.320]  又或者這麼說
[00:04:22.320 --> 00:04:23.400]  甚至有人覺得
[00:04:23.400 --> 00:04:25.600]  基督教或者耶穌是那些
[00:04:25.600 --> 00:04:27.080]  看不起有錢人
[00:04:27.080 --> 00:04:28.720]  仇富
[00:04:28.720 --> 00:04:29.200]  很有趣的
[00:04:29.200 --> 00:04:30.160]  有一次有人跟我說
[00:04:30.160 --> 00:04:31.160]  牧師
[00:04:31.160 --> 00:04:31.960]  你是牧師
[00:04:31.960 --> 00:04:33.440]  你是基督教的人
[00:04:33.440 --> 00:04:34.440]  基督教是不是仇富
[00:04:34.440 --> 00:04:36.840]  是不是很討厭有錢人
[00:04:36.840 --> 00:04:38.000]  我就覺得很奇怪
[00:04:38.000 --> 00:04:40.040]  為什麼覺得基督教很討厭有錢人
[00:04:40.040 --> 00:04:41.760]  是啊,這段聲音就說了
[00:04:41.760 --> 00:04:44.760]  有錢人進天國多難啊
[00:04:44.760 --> 00:04:46.920]  去到天堂就全部都是窮人
[00:04:46.920 --> 00:04:49.160]  有錢人哪裡上天堂啊
[00:04:49.160 --> 00:04:50.560]  是不是?
[00:04:50.560 --> 00:04:51.880]  先問一個問題
[00:04:51.880 --> 00:04:54.320]  你覺得自己很有錢嗎?
[00:04:54.320 --> 00:04:56.800]  誰覺得自己有錢呢?請舉手
[00:04:56.800 --> 00:04:58.040]  通常這些問題沒有人回答
[00:04:58.040 --> 00:04:59.040]  一定沒有人回答
[00:04:59.040 --> 00:05:00.840]  沒有了,是不是?
[00:05:00.840 --> 00:05:01.720]  沒有人覺得自己有錢
[00:05:01.720 --> 00:05:03.000]  誰覺得自己窮呢?舉手
[00:05:03.000 --> 00:05:04.760]  立刻又是幾塊話
[00:05:04.760 --> 00:05:06.280]  這些反應很快
[00:05:06.280 --> 00:05:08.280]  每個人都覺得自己窮
[00:05:08.280 --> 00:05:10.040]  但是比起全香港最窮的人
[00:05:10.040 --> 00:05:11.760]  你是不是窮呢?
[00:05:11.760 --> 00:05:13.000]  當然不是,一定有人比你窮
[00:05:13.000 --> 00:05:14.600]  不過人總是覺得自己不夠
[00:05:14.600 --> 00:05:16.720]  覺得自己不夠就覺得自己窮
[00:05:16.720 --> 00:05:17.440]  所以很多時候
[00:05:17.440 --> 00:05:19.120]  大家這段聖經就很快問
[00:05:19.120 --> 00:05:21.560]  聖經裡面不是說有錢人就不好嗎?
[00:05:21.560 --> 00:05:23.320]  所以教會是仇富的
[00:05:23.320 --> 00:05:24.960]  基督徒很討厭有錢人
[00:05:24.960 --> 00:05:25.840]  特別是這一代
[00:05:25.840 --> 00:05:28.200]  更加多香港M型社會
[00:05:28.200 --> 00:05:29.080]  貧富懸殊
[00:05:29.080 --> 00:05:32.120]  很多說法說地產商就是惡魔
[00:05:32.120 --> 00:05:35.720]  我們說到有錢人就是惡魔
[00:05:35.720 --> 00:05:38.120]  不過其實你身邊經常有些人是有錢的
[00:05:38.120 --> 00:05:39.160]  又或者這麼說
[00:05:39.160 --> 00:05:40.640]  相對最窮的人來說
[00:05:40.640 --> 00:05:42.240]  其實你就是有錢
[00:05:42.240 --> 00:05:44.360]  什麼叫有錢是相對的
[00:05:44.360 --> 00:05:45.920]  你有1元,我有2元
[00:05:45.920 --> 00:05:47.320]  那我就讓你有錢
[00:05:47.320 --> 00:05:51.000]  可能我當然不是香港首富的有錢地產商那麼有錢
[00:05:51.000 --> 00:05:53.360]  不過可能錢財對我們來說
[00:05:53.360 --> 00:05:56.760]  都是一些令我們很關心
[00:05:56.760 --> 00:05:58.520]  甚至很憂心
[00:05:58.520 --> 00:06:00.480]  甚至成為障礙
[00:06:00.480 --> 00:06:01.600]  不敢認有錢
[00:06:01.600 --> 00:06:04.800]  因為你覺得我認了有錢好像很大臂
[00:06:04.800 --> 00:06:05.400]  很高竇
[00:06:05.400 --> 00:06:08.280]  甚至我們有錢是不是你會貼我的金腔呢?
[00:06:08.280 --> 00:06:09.440]  我認了有錢舉手的話
[00:06:09.440 --> 00:06:11.080]  是不是今晚就要請你吃飯呢?
[00:06:11.080 --> 00:06:13.760]  可能你不敢認有錢是這個原因
[00:06:13.760 --> 00:06:16.960]  聖經裡面是不是真的對有錢的人
[00:06:16.960 --> 00:06:17.840]  或者應該這麼說
[00:06:17.840 --> 00:06:20.080]  賺取錢財就成為咒詛
[00:06:20.080 --> 00:06:21.160]  成為不行
[00:06:21.160 --> 00:06:22.360]  甚至我今天問的問題就是
[00:06:22.360 --> 00:06:26.360]  天國裡面是不是真的只有窮人呢?
[00:06:26.360 --> 00:06:29.240]  回看聖經裡面後面這個描述很有趣
[00:06:29.240 --> 00:06:31.480]  第23節
[00:06:31.480 --> 00:06:36.160]  23節就是當耶穌跟少年的財主
[00:06:36.160 --> 00:06:37.160]  說完那一大句話
[00:06:37.160 --> 00:06:38.720]  一會兒我回去的那些說話裡面
[00:06:38.720 --> 00:06:43.040]  完了之後耶穌是很主動說的
[00:06:43.040 --> 00:06:44.120]  第23節看清楚
[00:06:44.120 --> 00:06:46.320]  耶穌看了看周圍
[00:06:46.320 --> 00:06:48.320]  看了一看
[00:06:48.320 --> 00:06:49.960]  其實有什麼看的呢?
[00:06:49.960 --> 00:06:52.520]  你有沒有想過耶穌為什麼要看了看周圍呢?
[00:06:52.520 --> 00:06:54.360]  有什麼看的呢?
[00:06:54.360 --> 00:06:56.240]  不就是那些門徒
[00:06:56.240 --> 00:06:57.880]  看什麼呢?
[00:06:57.880 --> 00:07:02.000]  不就是看著這個悠悠愁愁走了的人
[00:07:02.000 --> 00:07:02.760]  頂尖讓你想一下
[00:07:02.760 --> 00:07:05.520]  如果當時你是耶穌身邊的其中一個
[00:07:05.520 --> 00:07:07.760]  你見到一個財主少年的官
[00:07:07.760 --> 00:07:09.200]  如果你留意聖經裡面說
[00:07:09.200 --> 00:07:10.880]  這個人從來沒有名字的
[00:07:10.880 --> 00:07:11.880]  沒有出現過名字
[00:07:11.880 --> 00:07:12.640]  不是他沒有名字
[00:07:12.640 --> 00:07:13.720]  是沒有說過他的名字
[00:07:13.720 --> 00:07:17.120]  不過說他是一個少年的財主一個官
[00:07:17.120 --> 00:07:19.880]  我想也有頭有面有地位有錢
[00:07:19.880 --> 00:07:20.840]  有人認得他
[00:07:20.840 --> 00:07:22.360]  跑去耶穌那裡
[00:07:22.360 --> 00:07:23.800]  聊完一大堆話之後
[00:07:23.800 --> 00:07:26.280]  然後聖經裡面說他悠悠愁愁
[00:07:26.280 --> 00:07:28.080]  很失望的說
[00:07:28.080 --> 00:07:29.480]  變色了臉
[00:07:29.480 --> 00:07:31.800]  悠悠愁愁離開
[00:07:31.800 --> 00:07:34.800]  然後耶穌就周圍看
[00:07:34.800 --> 00:07:37.000]  到底耶穌想看什麼呢?
[00:07:37.000 --> 00:07:38.840]  耶穌想看什麼呢?
[00:07:38.840 --> 00:07:40.240]  耶穌可能就是想看
[00:07:40.240 --> 00:07:42.360]  其他人有什麼反應呢?
[00:07:42.360 --> 00:07:43.840]  這個這麼有財
[00:07:43.840 --> 00:07:45.040]  這麼有地位
[00:07:45.040 --> 00:07:47.120]  這麼厲害的人走進來
[00:07:47.120 --> 00:07:48.600]  耶穌是這樣
[00:07:48.600 --> 00:07:50.920]  我用這個字就是打發了他離開
[00:07:50.920 --> 00:07:54.840]  甚至是令他憂愁失望地離開
[00:07:54.840 --> 00:07:58.000]  人會怎麼看呢?
[00:07:58.000 --> 00:07:59.480]  今時今日我們的教會
[00:07:59.480 --> 00:08:01.720]  或者今時今日教會這個描述
[00:08:01.720 --> 00:08:06.200]  有人覺得是一種很獨特的一個群體
[00:08:06.200 --> 00:08:08.720]  有些人覺得教會很有錢不知道為什麼
[00:08:08.720 --> 00:08:09.720]  不知道你覺不覺得
[00:08:09.720 --> 00:08:12.480]  有些人覺得教會一定很有錢
[00:08:12.480 --> 00:08:13.720]  就跟我說中華基督教
[00:08:13.720 --> 00:08:16.120]  中華基督教這麼大把錢
[00:08:16.120 --> 00:08:17.520]  但是那些赤字很厲害
[00:08:17.520 --> 00:08:18.720]  虧很多錢
[00:08:18.720 --> 00:08:20.440]  有興趣大家研究一下
[00:08:20.440 --> 00:08:21.680]  但人的印象就是教會
[00:08:21.680 --> 00:08:24.640]  因為教會很多人在
[00:08:24.640 --> 00:08:25.760]  人們捐錢
[00:08:25.760 --> 00:08:26.480]  教會整座
[00:08:26.480 --> 00:08:27.680]  你進來教會這麼漂亮
[00:08:27.680 --> 00:08:29.680]  整座又有冷氣又有燈光
[00:08:29.680 --> 00:08:31.480]  教會當然很有錢
[00:08:31.480 --> 00:08:33.840]  很多人很容易將教會等於很有錢
[00:08:33.840 --> 00:08:37.120]  甚至教會當然有很多有錢人在那裡
[00:08:37.120 --> 00:08:39.680]  教會當然拿很多資源
[00:08:39.680 --> 00:08:41.000]  但一方面又覺得
[00:08:41.000 --> 00:08:42.560]  哇,基督教就是仇富
[00:08:42.560 --> 00:08:44.600]  見到有錢人就會罵有錢人
[00:08:44.600 --> 00:08:45.720]  不過這麼矛盾
[00:08:45.720 --> 00:08:46.920]  教會這個群體就是
[00:08:46.920 --> 00:08:49.800]  又擁有不少的財富
[00:08:49.800 --> 00:08:50.320]  有錢人
[00:08:50.320 --> 00:08:52.600]  但同時又罵很多的權貴
[00:08:52.600 --> 00:08:55.400]  是不是這樣的呢?
[00:08:55.400 --> 00:08:56.400]  想像一下有一天
[00:08:56.400 --> 00:08:58.400]  如果教會裡面突然間有一個
[00:08:58.400 --> 00:08:59.760]  德高望重
[00:08:59.760 --> 00:09:00.760]  社會有地位
[00:09:00.760 --> 00:09:01.760]  大家都認識的人
[00:09:01.760 --> 00:09:02.760]  他又有錢
[00:09:02.760 --> 00:09:03.840]  他又有名望
[00:09:03.840 --> 00:09:04.760]  不知道他想去哪裡
[00:09:04.760 --> 00:09:06.280]  他走進來教會
[00:09:06.280 --> 00:09:07.800]  問一個問題
[00:09:07.800 --> 00:09:09.000]  當我跟他聊完天之後
[00:09:09.000 --> 00:09:12.400]  他就悠悠愁愁地離開了
[00:09:12.400 --> 00:09:13.680]  你以為他是身邊的弟兄姊妹
[00:09:13.680 --> 00:09:15.760]  你有什麼感受呢?
[00:09:15.760 --> 00:09:16.200]  你可能會想
[00:09:16.200 --> 00:09:18.080]  牧師,為什麼你趕他走啊?
[00:09:18.080 --> 00:09:19.360]  他很有錢的
[00:09:19.360 --> 00:09:21.440]  他坐下來可能隨便捐一點
[00:09:21.440 --> 00:09:23.160]  我們很多事情都解決了
[00:09:23.160 --> 00:09:24.680]  不用這麼煩了
[00:09:24.680 --> 00:09:25.560]  又有一個人拍手掌
[00:09:25.560 --> 00:09:26.400]  哇,正啊
[00:09:26.400 --> 00:09:27.920]  教會真是有正義
[00:09:27.920 --> 00:09:30.520]  將那些惡魔趕走了
[00:09:30.520 --> 00:09:31.480]  無論你帶著什麼心態
[00:09:31.480 --> 00:09:32.000]  都很有趣
[00:09:32.000 --> 00:09:33.000]  我們對錢財
[00:09:33.000 --> 00:09:33.840]  對有錢人
[00:09:33.840 --> 00:09:36.880]  就有一種很奇怪的眼光和心態
[00:09:36.880 --> 00:09:38.400]  當時猶太人可能是一樣的
[00:09:38.400 --> 00:09:39.520]  一方面他們在想
[00:09:39.520 --> 00:09:40.400]  哇,他這麼有錢
[00:09:40.400 --> 00:09:42.320]  當然是上帝祝福他
[00:09:42.320 --> 00:09:43.200]  為什麼這麼有錢?
[00:09:43.200 --> 00:09:44.720]  上帝祝福他
[00:09:44.720 --> 00:09:45.560]  上帝真是偏心
[00:09:45.560 --> 00:09:46.800]  祝福他
[00:09:46.800 --> 00:09:48.000]  但是另一方面就仇富
[00:09:48.000 --> 00:09:49.360]  我們這群這麼窮的人
[00:09:49.360 --> 00:09:53.640]  我們這群生活得這麼辛苦的人
[00:09:53.640 --> 00:09:54.560]  大家不要以為
[00:09:54.560 --> 00:09:57.000]  所有跟耶穌的人都是窮人
[00:09:57.000 --> 00:09:57.800]  不要誤會
[00:09:57.800 --> 00:09:59.240]  耶穌當然呼籲有些人
[00:09:59.240 --> 00:10:01.040]  階層比較普通
[00:10:01.040 --> 00:10:01.840]  但是我們經常想
[00:10:01.840 --> 00:10:04.280]  打魚的當然是窮人
[00:10:04.280 --> 00:10:04.800]  不是的
[00:10:04.800 --> 00:10:07.240]  你記不記得彼得那裡有兩條船
[00:10:07.240 --> 00:10:09.240]  有兩條船的漁夫
[00:10:09.240 --> 00:10:10.800]  那就不是窮人
[00:10:10.800 --> 00:10:11.880]  對不對?
[00:10:11.880 --> 00:10:12.480]  打魚的
[00:10:12.480 --> 00:10:14.600]  不過他的公司有兩艘船
[00:10:14.600 --> 00:10:16.640]  有人幫忙
[00:10:16.640 --> 00:10:17.600]  他就不是窮人
[00:10:17.600 --> 00:10:18.240]  我不知道
[00:10:18.240 --> 00:10:19.880]  聖經裡面沒有說他有多少財富
[00:10:19.880 --> 00:10:20.840]  不過看上去
[00:10:20.840 --> 00:10:22.320]  都不是那些最窮最窮的
[00:10:22.320 --> 00:10:23.760]  還有那些稅吏
[00:10:23.760 --> 00:10:25.080]  稅吏騙了很多錢
[00:10:25.080 --> 00:10:26.320]  就算捐了一些錢
[00:10:26.320 --> 00:10:27.320]  還錢出去
[00:10:27.320 --> 00:10:29.320]  他可能還貸不少
[00:10:29.320 --> 00:10:30.680]  還有這麼多人跟著耶穌
[00:10:30.680 --> 00:10:31.480]  你想想
[00:10:31.480 --> 00:10:32.720]  五餅魚餵飽幾千人
[00:10:32.720 --> 00:10:34.560]  有很多人跟著耶穌
[00:10:34.560 --> 00:10:36.440]  那些人可能都有捐獻有資助
[00:10:36.440 --> 00:10:38.720]  他們拿的錢可能也不會太少
[00:10:38.720 --> 00:10:39.760]  我猜
[00:10:39.760 --> 00:10:40.720]  不知道
[00:10:40.720 --> 00:10:41.840]  聖經沒有說
[00:10:41.840 --> 00:10:43.960]  不過當中有些人可能覺得
[00:10:43.960 --> 00:10:46.720]  這個有錢人應該留下
[00:10:46.720 --> 00:10:49.960]  我們就可以得更多資源
[00:10:49.960 --> 00:10:50.880]  有些人可能覺得
[00:10:50.880 --> 00:10:52.760]  這個人這麼
[00:10:52.760 --> 00:10:53.200]  對啦
[00:10:53.200 --> 00:10:54.920]  耶穌說他走最好了
[00:10:54.920 --> 00:10:57.680]  所以當耶穌周圍看的時候
[00:10:57.680 --> 00:11:00.200]  可能就是在看不同人有不同的反應
[00:11:00.200 --> 00:11:01.440]  今時今日在教會是一樣的
[00:11:01.440 --> 00:11:03.400]  我們一樣是這樣在面對的
[00:11:03.400 --> 00:11:04.680]  有人在想教會很多錢
[00:11:04.680 --> 00:11:05.840]  有人在想教會很窮
[00:11:05.840 --> 00:11:07.480]  有人在想教會攀附權貴
[00:11:07.480 --> 00:11:09.240]  有人在想教會在行公義
[00:11:09.240 --> 00:11:11.360]  無論如何我們有很多不同的眼光
[00:11:11.360 --> 00:11:12.680]  跟著耶穌主動說
[00:11:12.680 --> 00:11:13.960]  最有趣的地方是耶穌主動說
[00:11:13.960 --> 00:11:15.520]  耶穌說
[00:11:15.520 --> 00:11:17.600]  有錢財的人進上了這個國
[00:11:17.600 --> 00:11:20.320]  是何等的難啊
[00:11:20.320 --> 00:11:22.440]  耶穌說了這句話
[00:11:22.440 --> 00:11:26.360]  接著回應的是門徒是非常的驚奇
[00:11:26.360 --> 00:11:27.560]  聖經裡面說
[00:11:27.560 --> 00:11:30.720]  門徒對他的說話非常驚奇
[00:11:30.720 --> 00:11:33.280]  好了,各位聽到這句話你驚不驚奇
[00:11:33.280 --> 00:11:36.720]  有錢人上天堂是比較難的
[00:11:36.720 --> 00:11:37.840]  他說好啊
[00:11:37.840 --> 00:11:39.880]  我是窮人沒問題
[00:11:39.880 --> 00:11:41.240]  聽清楚
[00:11:41.240 --> 00:11:43.840]  他沒有說窮人上天堂很容易
[00:11:43.840 --> 00:11:45.320]  不要搞亂邏輯
[00:11:45.320 --> 00:11:47.440]  他說有錢人要進天堂是特別的難
[00:11:47.440 --> 00:11:48.400]  何等的難
[00:11:48.400 --> 00:11:50.000]  有些難度
[00:11:50.000 --> 00:11:52.240]  因為剛剛這個就是有錢的人
[00:11:52.240 --> 00:11:53.760]  他來到就是提問一個問題
[00:11:53.760 --> 00:11:55.080]  記不記得他問什麼問題
[00:11:55.080 --> 00:11:56.000]  他問一個問題就是
[00:11:56.000 --> 00:11:57.040]  老師
[00:11:57.040 --> 00:11:58.440]  善良的老師
[00:11:58.440 --> 00:12:02.160]  我該做些什麼才可以承受永生
[00:12:02.160 --> 00:12:04.080]  他問一個很重要很準的問題
[00:12:04.080 --> 00:12:05.440]  雖然他是有錢人
[00:12:05.440 --> 00:12:07.000]  最後他憂愁離開
[00:12:07.000 --> 00:12:09.960]  但是他在生命裡面尋找一個很重要
[00:12:09.960 --> 00:12:11.360]  人生的問題就是
[00:12:11.360 --> 00:12:13.920]  怎樣可以承受永生
[00:12:13.920 --> 00:12:16.760]  突然之間你來教會你問什麼問題
[00:12:16.760 --> 00:12:18.720]  你來教會你問什麼問題
[00:12:18.720 --> 00:12:20.320]  你說我沒問題
[00:12:20.320 --> 00:12:23.280]  沒問題你不用回教會
[00:12:23.280 --> 00:12:24.360]  反過來想
[00:12:24.360 --> 00:12:25.880]  我很好正常生活
[00:12:25.880 --> 00:12:26.960]  很少人無端端
[00:12:26.960 --> 00:12:28.200]  沒事都回來教會
[00:12:28.200 --> 00:12:29.800]  回來教會通常帶著一些問題
[00:12:29.800 --> 00:12:31.320]  可能問題是腦裡面的問題
[00:12:31.320 --> 00:12:32.320]  上帝是不是真的
[00:12:32.320 --> 00:12:33.200]  上帝是怎樣的
[00:12:33.200 --> 00:12:34.280]  裡面說的又解不了
[00:12:34.280 --> 00:12:35.160]  可能是這些問題
[00:12:35.160 --> 00:12:36.400]  可能是生活的問題
[00:12:36.400 --> 00:12:37.480]  哎呀我生活得很苦
[00:12:37.480 --> 00:12:38.760]  我心裡面很悶
[00:12:38.760 --> 00:12:39.880]  又或者是身體的問題
[00:12:39.880 --> 00:12:40.480]  哎呀我病了
[00:12:40.480 --> 00:12:42.240]  我需要上帝拯救
[00:12:42.240 --> 00:12:43.640]  每一個人都帶著不同的問題
[00:12:43.640 --> 00:12:45.080]  去上帝面前
[00:12:45.080 --> 00:12:47.880]  你都帶著不同的問題進來教會
