
[00:00:00.000 --> 00:00:03.000]  我們接著一起來思想聖經的訊息
[00:06:59.000 --> 00:07:04.000]  是屬於在光的因點之中
[00:07:04.000 --> 00:07:08.000]  不是屬於黑夜的相對於白晝的
[00:07:08.000 --> 00:07:11.000]  我們既然是白晝之子
[00:07:11.000 --> 00:07:13.000]  就不屬於黑夜的世界
[00:07:13.000 --> 00:07:15.000]  一個沒有盼望的世界
[00:07:15.000 --> 00:07:20.000]  而是屬於有盼望的一個光明的世界
[00:07:20.000 --> 00:07:23.000]  當聖經提到我們是白晝之子
[00:07:23.000 --> 00:07:24.000]  是光明之子
[00:07:24.000 --> 00:07:29.000]  是說我們已經有的一種屬靈的生命狀況
[00:07:29.000 --> 00:07:31.000]  是上帝將我們從黑暗的權勢
[00:07:31.000 --> 00:07:35.000]  轉移到祂自己的愛子的角度
[00:07:35.000 --> 00:07:37.000]  也是光明的角度
[00:07:37.000 --> 00:07:41.000]  我們今天雖然仍然生活在這個世界上
[00:07:41.000 --> 00:07:46.000]  但我們的生命已經在神的光明的角度裏
[00:07:46.000 --> 00:07:49.000]  也曾經說我們是光明之子
[00:07:49.000 --> 00:07:51.000]  白晝之子
[00:07:51.000 --> 00:07:53.000]  既然是白晝之子
[00:07:53.000 --> 00:07:56.000]  聖經就接著說第六節
[00:07:56.000 --> 00:08:00.000]  「所以我們不要沉睡像別人一樣
[00:08:00.000 --> 00:08:03.000]  總要警醒謹慎」
[00:08:03.000 --> 00:08:05.000]  不要沉睡
[00:08:05.000 --> 00:08:06.000]  有些人會沉睡
[00:08:06.000 --> 00:08:08.000]  但你不需要沉睡
[00:08:08.000 --> 00:08:10.000]  因為你在白晝那裏
[00:08:10.000 --> 00:08:13.000]  這裏的沉睡也包含了一種很特別的
[00:08:13.000 --> 00:08:18.000]  講述到人那種在道德上的隨意而行
[00:08:18.000 --> 00:08:20.000]  任意而行
[00:08:20.000 --> 00:08:21.000]  沒甚麼所謂
[00:08:21.000 --> 00:08:23.000]  是與非 對與錯
[00:08:23.000 --> 00:08:25.000]  都不要緊
[00:08:25.000 --> 00:08:29.000]  很隨意地來生活的一種狀況
[00:08:29.000 --> 00:08:33.000]  或者有些時候你會留意到一些人士
[00:08:33.000 --> 00:08:35.000]  突然發現自己
[00:08:35.000 --> 00:08:38.000]  最近的錢不夠用
[00:08:38.000 --> 00:08:39.000]  不要緊
[00:08:39.000 --> 00:08:43.000]  在公司拿筆出來調動一下
[00:08:43.000 --> 00:08:45.000]  暫時借用
[00:08:45.000 --> 00:08:48.000]  公司不會知道的
[00:08:48.000 --> 00:08:50.000]  或者一些學生
[00:08:50.000 --> 00:08:53.000]  當他在大學裏面要寫一篇論文的時候
[00:08:53.000 --> 00:08:55.000]  趕忙寫不及
[00:08:55.000 --> 00:08:56.000]  不要緊
[00:08:56.000 --> 00:08:59.000]  在網上找找相關的文章
[00:08:59.000 --> 00:09:01.000]  用一些方法改少少字眼
[00:09:01.000 --> 00:09:04.000]  將整篇可以轉載過來
[00:09:04.000 --> 00:09:07.000]  成為自己的論文
[00:09:07.000 --> 00:09:10.000]  學校未必一定查得到
[00:09:10.000 --> 00:09:12.000]  或者有些時候
[00:09:12.000 --> 00:09:14.000]  有人在自己的公司裏面
[00:09:14.000 --> 00:09:18.000]  見到一個女同事對自己投懷送抱
[00:09:18.000 --> 00:09:19.000]  不要緊
[00:09:19.000 --> 00:09:22.000]  多個關係也不錯
[00:09:22.000 --> 00:09:25.000]  很多時候生活上有不同的事情出現
[00:09:25.000 --> 00:09:27.000]  當人是一種沉睡的狀況
[00:09:27.000 --> 00:09:30.000]  意味著在很多不同的事情上
[00:09:30.000 --> 00:09:33.000]  可以很隨便地去接受
[00:09:33.000 --> 00:09:37.000]  而讓自己跌入很多的陷阱當中
[00:09:37.000 --> 00:09:41.000]  聖經提及我們不要沉睡
[00:09:41.000 --> 00:09:43.000]  正如剛才讀的聖經
[00:09:43.000 --> 00:09:46.000]  我們不要沉睡像別人一樣
[00:09:46.000 --> 00:09:50.000]  總要警醒和謹慎
[00:09:50.000 --> 00:09:52.000]  聖經提出一個方向
[00:09:52.000 --> 00:09:56.000]  在過程中要警醒和謹慎
[00:09:56.000 --> 00:09:58.000]  聖經提到警醒
[00:09:58.000 --> 00:10:00.000]  正是意味著在人生的路上
[00:10:00.000 --> 00:10:02.000]  如果你走在白晝
[00:10:02.000 --> 00:10:05.000]  你知道前面有甚麼障礙物
[00:10:05.000 --> 00:10:06.000]  你會避開它
[00:10:06.000 --> 00:10:09.000]  你會留意到甚麼是一條歪路
[00:10:09.000 --> 00:10:11.000]  你不要走上去
[00:10:11.000 --> 00:10:14.000]  因為你在白晝、白日走路
[00:10:14.000 --> 00:10:16.000]  聖經說你要警醒
[00:10:16.000 --> 00:10:19.000]  亦意味著一種警覺的心思
[00:10:19.000 --> 00:10:22.000]  我很高興見到一位作者
[00:10:22.000 --> 00:10:23.000]  大家認識
[00:10:23.000 --> 00:10:25.000]  路易斯先生C.S.Lewis
[00:10:25.000 --> 00:10:27.000]  寫了一本書
[00:10:27.000 --> 00:10:29.000]  這本書的英文名稱是
[00:10:29.000 --> 00:10:31.000]  Mind Awake
[00:10:31.000 --> 00:10:34.000]  清醒的心
[00:10:34.000 --> 00:10:37.000]  神賜給我們清醒的心
[00:10:37.000 --> 00:10:39.000]  是讓我們能夠在世上
[00:10:39.000 --> 00:10:41.000]  可以分辨到
[00:10:41.000 --> 00:10:43.000]  知道甚麼是要警覺著
[00:10:43.000 --> 00:10:47.000]  而不沉在這些陷阱當中
[00:10:47.000 --> 00:10:51.000]  所以你跳到下面第十五節
[00:10:51.000 --> 00:10:53.000]  十五節
[00:10:53.000 --> 00:10:56.000]  聖經說你們要注意
[00:10:56.000 --> 00:11:00.000]  清醒的人會注意到前面有陷阱
[00:11:00.000 --> 00:11:02.000]  不管是誰
[00:11:02.000 --> 00:11:04.000]  都不要以惡報惡
[00:11:04.000 --> 00:11:07.000]  卻要在彼此相處
[00:11:07.000 --> 00:11:09.000]  和對待眾人這方面
[00:11:09.000 --> 00:11:11.000]  向上追求良善
[00:11:11.000 --> 00:11:13.000]  聖經提到
[00:11:13.000 --> 00:11:15.000]  我們有些時候會容易
[00:11:15.000 --> 00:11:18.000]  被自己的情慾控制了
[00:11:18.000 --> 00:11:20.000]  容易去以惡報惡
[00:11:20.000 --> 00:11:22.000]  人家怎樣待我
[00:11:22.000 --> 00:11:24.000]  我怎樣待他
[00:11:24.000 --> 00:11:25.000]  但聖經說
[00:11:25.000 --> 00:11:27.000]  你要留心去注意
[00:11:27.000 --> 00:11:29.000]  不要以惡報惡
[00:11:29.000 --> 00:11:31.000]  就算是誰都好
[00:11:31.000 --> 00:11:32.000]  然後提及
[00:11:32.000 --> 00:11:35.000]  無論在彼此相處和對待眾人的事上
[00:11:35.000 --> 00:11:38.000]  要向上追求良善
[00:11:38.000 --> 00:11:41.000]  向上追求良善
[00:11:41.000 --> 00:11:44.000]  甚至在一切衝擊的情況下
[00:11:44.000 --> 00:11:47.000]  留心保持神對我們的心意
[00:11:47.000 --> 00:11:49.000]  下面聖經第十六節
[00:11:49.000 --> 00:11:50.000]  大家熟悉的
[00:11:50.000 --> 00:11:51.000]  不如我們再讀一次
[00:11:51.000 --> 00:11:53.000]  第十六到第十八節
[00:11:53.000 --> 00:11:55.000]  要常常喜樂
[00:11:55.000 --> 00:11:57.000]  不住禱告
[00:11:57.000 --> 00:11:59.000]  凡事謝恩
[00:11:59.000 --> 00:12:02.000]  這就是神在基督耶穌裡
[00:12:02.000 --> 00:12:04.000]  給你緩定的旨意
[00:12:04.000 --> 00:12:06.000]  遇到一些衝擊困難的時候
[00:12:06.000 --> 00:12:09.000]  仍然是常常喜樂
[00:12:09.000 --> 00:12:11.000]  當然聖經所說的
[00:12:11.000 --> 00:12:15.000]  不單單是一種情緒的表現
[00:12:15.000 --> 00:12:17.000]  或者有些人比較樂天
[00:12:17.000 --> 00:12:19.000]  隨時可以喜樂快樂
[00:12:19.000 --> 00:12:20.000]  但聖經所說的喜樂
[00:12:20.000 --> 00:12:23.000]  是一種內心的態度
[00:12:23.000 --> 00:12:25.000]  你記得菲律賓書第四章第六節
[00:12:25.000 --> 00:12:26.000]  我們常常說
[00:12:26.000 --> 00:12:29.000]  應當一目掛雷
[00:12:29.000 --> 00:12:32.000]  將你們所有的交託神
[00:12:32.000 --> 00:12:34.000]  然後前面的第四章第四節
[00:12:34.000 --> 00:12:36.000]  前兩節經文就說
[00:12:36.000 --> 00:12:40.000]  你們要靠主常常喜樂
[00:12:40.000 --> 00:12:45.000]  我們不會自己可以常常喜樂
[00:12:45.000 --> 00:12:46.000]  但主提醒我們
[00:12:46.000 --> 00:12:50.000]  依靠主知道祂仍然掌管我的人生
[00:12:50.000 --> 00:12:52.000]  知道祂仍然以慈愛待我
[00:12:52.000 --> 00:12:55.000]  所以可以常常喜樂
[00:12:55.000 --> 00:12:56.000]  並且聖經就說
[00:12:56.000 --> 00:12:59.000]  我再說你們要喜樂
[00:12:59.000 --> 00:13:02.000]  大家記得保羅寫這段話的時候
[00:13:02.000 --> 00:13:04.000]  當時他在坐牢
[00:13:04.000 --> 00:13:08.000]  然後他勉勵我們要常常喜樂
[00:13:08.000 --> 00:13:10.000]  只是說常常喜樂
[00:13:10.000 --> 00:13:11.000]  不住的禱告
[00:13:11.000 --> 00:13:15.000]  不要放鬆你每一天和神的關係
[00:13:15.000 --> 00:13:17.000]  也要學習在一切的情況之下
[00:13:17.000 --> 00:13:19.000]  都去謝恩
[00:13:19.000 --> 00:13:20.000]  凡事謝恩
[00:13:20.000 --> 00:13:22.000]  這是神在基督耶穌裡
[00:13:22.000 --> 00:13:25.000]  向我們所定的旨意
[00:13:25.000 --> 00:13:29.000]  一個人當他心靈清醒的時候
[00:13:29.000 --> 00:13:31.000]  他會知道在一些衝擊之下
[00:13:31.000 --> 00:13:34.000]  仍然留心著去常常喜樂
[00:13:34.000 --> 00:13:35.000]  不住禱告
[00:13:35.000 --> 00:13:37.000]  凡事謝恩
[00:13:37.000 --> 00:13:39.000]  以至他的心靈清醒
[00:13:39.000 --> 00:13:41.000]  不住跌在陷阱裡
[00:13:41.000 --> 00:13:46.000]  這是不住沉睡的一種表現
[00:13:46.000 --> 00:13:48.000]  你再看上面的時候
[00:13:48.000 --> 00:13:50.000]  我們記得剛才讀第六節
[00:13:50.000 --> 00:13:54.000]  聖經就說要警醒謹慎
[00:13:54.000 --> 00:13:56.000]  要謹慎自己
[00:13:56.000 --> 00:14:00.000]  謹慎也表達出一種自制的能力
[00:14:00.000 --> 00:14:03.000]  是知道去判辯
[00:14:03.000 --> 00:14:06.000]  什麼情況之下適可而止
[00:14:06.000 --> 00:14:10.000]  什麼情況之下在一條對的路走上去
[00:14:10.000 --> 00:14:15.000]  什麼時候可以知道要避開這些錯誤
[00:14:15.000 --> 00:14:17.000]  這裡所說的謹慎
[00:14:17.000 --> 00:14:19.000]  下面的經文一路來描述
[00:14:19.000 --> 00:14:20.000]  我們簡單看一看
[00:14:20.000 --> 00:14:22.000]  在第聖經就說
[00:14:22.000 --> 00:14:27.000]  在下宗第八節
[00:14:27.000 --> 00:14:30.000]  我們既然屬於白晝
[00:14:30.000 --> 00:14:36.000]  就尊當謹慎 披上信和愛的胸甲
[00:14:36.000 --> 00:14:39.000]  戴上救恩的盼望作頭盔
[00:14:39.000 --> 00:14:44.000]  人生留心著信望愛的追求
[00:14:44.000 --> 00:14:46.000]  然後再講到第十節
[00:14:46.000 --> 00:14:49.000]  我們無論是醒著或睡著
[00:14:49.000 --> 00:14:51.000]  無論在生或過世
[00:14:51.000 --> 00:14:56.000]  都留心是一同與主同伴
[00:14:56.000 --> 00:15:03.000]  然後在下面整段經文的二十一節
[00:15:03.000 --> 00:15:04.000]  聖經就說
[00:15:04.000 --> 00:15:06.000]  凡事都要察驗
[00:15:06.000 --> 00:15:08.000]  好的要持守
[00:15:08.000 --> 00:15:13.000]  各樣的惡事要遠離
[00:15:13.000 --> 00:15:15.000]  在一個清醒的人生裡
[00:15:15.000 --> 00:15:17.000]  他會謹慎自己
[00:15:17.000 --> 00:15:21.000]  他會知道怎樣來作出一些自制
[00:15:21.000 --> 00:15:23.000]  當聖經講到謹慎的時候
[00:15:23.000 --> 00:15:26.000]  其中常常描述到一些人
[00:15:26.000 --> 00:15:27.000]  當喝醉酒的時候
[00:15:27.000 --> 00:15:29.000]  是不能自制的那種情況
[00:15:29.000 --> 00:15:32.000]  被酒精控制著那種情況
[00:15:32.000 --> 00:15:34.000]  但是屬神的人 光明的人
[00:15:34.000 --> 00:15:36.000]  內心有聖靈
[00:15:36.000 --> 00:15:37.000]  因此聖靈幫助我們
[00:15:37.000 --> 00:15:40.000]  能夠可以留意到那種情況
[00:15:40.000 --> 00:15:44.000]  以作出適當的取捨 判斷
[00:15:44.000 --> 00:15:47.000]  因此經文去到一段差不多尾的時候就提
[00:15:47.000 --> 00:15:51.000]  你們要留心 要凡事都要察驗
[00:15:51.000 --> 00:15:53.000]  大家記不記得一句話
[00:15:53.000 --> 00:15:59.000]  是我們常常讀的羅馬書第十二章第一節
[00:15:59.000 --> 00:16:01.000]  所以弟兄們
[00:16:01.000 --> 00:16:03.000]  以神的慈悲勸你們
[00:16:03.000 --> 00:16:05.000]  將身體獻償
[00:16:05.000 --> 00:16:07.000]  然後又提到
[00:16:07.000 --> 00:16:11.000]  你們要不要效忽這個世界
[00:16:11.000 --> 00:16:13.000]  要心意更新而變化
[00:16:13.000 --> 00:16:18.000]  察 驗 何為神的善良
[00:16:18.000 --> 00:16:21.000]  察驗是表達著一種裏面的謹慎
[00:16:21.000 --> 00:16:25.000]  去問神的旨意是怎樣
[00:16:25.000 --> 00:16:30.000]  去問神的旨意是要我怎樣作這個決定
[00:16:30.000 --> 00:16:31.000]  各位弟兄姊妹
[00:16:31.000 --> 00:16:34.000]  我們很多時候說讀聖經
[00:16:34.000 --> 00:16:37.000]  我們不是純粹去知道一些的內容
[00:16:37.000 --> 00:16:39.000]  而在神的說話當中
[00:16:39.000 --> 00:16:41.000]  我們更加能夠領受神給我們的智慧
[00:16:41.000 --> 00:16:46.000]  怎樣去判辨是與非
[00:16:46.000 --> 00:16:48.000]  我記得看到一本書
[00:16:48.000 --> 00:16:52.000]  一位很資深的基督徒的傳媒的朋友
[00:16:52.000 --> 00:16:54.000]  他講述了一件事情
[00:16:54.000 --> 00:16:57.000]  他說今天當在網上看到很多的資訊的時候
[00:16:57.000 --> 00:17:00.000]  他有一個很清楚對自己的要求
[00:17:00.000 --> 00:17:02.000]  就是要很留心
[00:17:02.000 --> 00:17:06.000]  去質疑網上每一句的說話
[00:17:06.000 --> 00:17:12.000]  每一個的影片的片段
[00:17:12.000 --> 00:17:15.000]  或者是每一幅的相片
[00:17:15.000 --> 00:17:21.000]  要抱著一個很認真尋求真的精神
[00:17:21.000 --> 00:17:25.000]  接著他說因為一個判斷的思維
[00:17:25.000 --> 00:17:34.000]  是必須要否則就會在一個眼花繚亂的數據的世界裏迷失了
[00:17:34.000 --> 00:17:37.000]  這個世界有很多不同的觀念
[00:17:37.000 --> 00:17:39.000]  一直浮現
[00:17:39.000 --> 00:17:43.000]  你和我都知道今天周圍都有很多不同的思潮
[00:17:43.000 --> 00:17:49.000]  聖經就不斷提醒我們要察驗何為神的善良
[00:17:49.000 --> 00:17:52.000]  然後就說你察驗的時候
[00:17:52.000 --> 00:17:56.000]  美好的要持守著緊握著它
[00:17:56.000 --> 00:18:00.000]  持守著然後惡的事情要遠離
[00:18:00.000 --> 00:18:05.000]  要避開要遠離這些惡的事情
[00:18:05.000 --> 00:18:07.000]  當聖經一路講的時候
[00:18:07.000 --> 00:18:14.000]  你會留意到在前面的第十九節
[00:18:14.000 --> 00:18:17.000]  他說不要熄滅聖靈的感動
[00:18:17.000 --> 00:18:20.000]  不要藐視先知的話語
[00:18:20.000 --> 00:18:22.000]  不是我們自己
[00:18:22.000 --> 00:18:24.000]  我們好像憑自己不能夠做到
[00:18:24.000 --> 00:18:28.000]  但是聖經一直給我們一種很清楚的盼望
[00:18:28.000 --> 00:18:32.000]  就是聖靈幫助我們能夠可以領受祂的提醒
[00:18:32.000 --> 00:18:36.000]  不過聖經說小心不要熄滅祂的感動
[00:18:36.000 --> 00:18:39.000]  也要留心神透過某些人
[00:18:39.000 --> 00:18:43.000]  來將祂的說話帶給我們
[00:18:43.000 --> 00:18:46.000]  透過不同的渠道讓我們明白真理
[00:18:46.000 --> 00:18:49.000]  以致能夠可以察驗清楚
[00:18:49.000 --> 00:18:52.000]  行在神的路上
[00:18:52.000 --> 00:18:53.000]  各位靈智妹
[00:18:53.000 --> 00:18:55.000]  我們看了這段經文
[00:18:55.000 --> 00:18:58.000]  你記得我們開始的時候說什麼
[00:18:58.000 --> 00:19:01.000]  記得不要夢遊
[00:19:01.000 --> 00:19:03.000]  我們不需要
[00:19:03.000 --> 00:19:05.000]  也是危險的事情
[00:19:05.000 --> 00:19:08.000]  聖經說不要沉睡
[00:19:08.000 --> 00:19:10.000]  我們要明白主的旨意
[00:19:10.000 --> 00:19:13.000]  而行在光明的路上
[00:19:13.000 --> 00:19:23.000]  我們一起祈禱
[00:19:23.000 --> 00:19:24.000]  主我們感謝祢
[00:19:24.000 --> 00:19:28.000]  祢賜下祢自己的聖經提醒我們的心
[00:19:28.000 --> 00:19:30.000]  又賜下祢寶貴的聖靈
[00:19:30.000 --> 00:19:34.000]  來幫助我們明白祢的心意
[00:19:34.000 --> 00:19:35.000]  主求祢保守我們
[00:19:35.000 --> 00:19:38.000]  能夠靠著祢有清醒的心
[00:19:38.000 --> 00:19:40.000]  也要知道如何靠著祢
[00:19:40.000 --> 00:19:42.000]  常常的謹守自己
[00:19:42.000 --> 00:19:45.000]  以致我們真的能夠作光明之子
[00:19:45.000 --> 00:19:47.000]  行在光明的路上
[00:19:47.000 --> 00:19:50.000]  主今天這個世界充滿著各樣的邪惡
[00:19:50.000 --> 00:19:52.000]  和似非而是
[00:19:52.000 --> 00:19:54.000]  似是而非的道理
[00:19:54.000 --> 00:19:56.000]  主求祢幫我們
[00:19:56.000 --> 00:19:58.000]  能夠靠著祢
[00:19:58.000 --> 00:20:00.000]  可以明白祢的旨意
[00:20:00.000 --> 00:20:02.000]  行在祢的路上
[00:20:02.000 --> 00:20:04.000]  聽我們祈禱
[00:20:04.000 --> 00:20:06.000]  奉耶穌聖名求
[00:20:06.000 --> 00:20:08.000]  阿們
