
[00:00:00.000 --> 00:00:03.000]  祝你們平安,我們再一起祈禱
[00:07:43.000 --> 00:07:44.000]  地震後有火
[00:07:44.000 --> 00:07:46.000]  耶和華也不在火中
[00:07:46.000 --> 00:07:50.000]  火以後有輕微細小的聲音
[00:07:50.000 --> 00:07:54.000]  這些場景令以利亞想起什麼呢
[00:07:54.000 --> 00:07:57.000]  烈風是會讓以利亞
[00:07:57.000 --> 00:08:02.000]  想起上主領以色列人過紅海的大樓
[00:08:02.000 --> 00:08:07.000]  因為紅海是被上帝用風吹開的
[00:08:07.000 --> 00:08:10.000]  地震和火就會使以利亞想起
[00:08:10.000 --> 00:08:12.000]  當摩西領以色列人
[00:08:12.000 --> 00:08:16.000]  去到河裂山的情景
[00:08:16.000 --> 00:08:19.000]  在《齋及記》十九章十八節還提到
[00:08:19.000 --> 00:08:23.000]  上主是要在火中降臨
[00:08:23.000 --> 00:08:24.000]  但是這一次
[00:08:24.000 --> 00:08:26.000]  上主就沒有在這些情況裏面
[00:08:26.000 --> 00:08:29.000]  向以利亞講話
[00:08:29.000 --> 00:08:34.000]  他是在這些象徵上帝的威嚴
[00:08:34.000 --> 00:08:38.000]  和情景過後
[00:08:38.000 --> 00:08:42.000]  才用極微小的聲音向他講話
[00:08:42.000 --> 00:08:44.000]  可能是在他心裏面講話
[00:08:44.000 --> 00:08:47.000]  原文是生於沉默
[00:08:47.000 --> 00:08:48.000]  即是很清白的
[00:08:48.000 --> 00:08:49.000]  幾乎沒有聲音
[00:08:49.000 --> 00:08:52.000]  並且聲音講什麼呢
[00:08:52.000 --> 00:08:54.000]  再問他一次
[00:08:54.000 --> 00:08:58.000]  你在這裏做什麼
[00:08:58.000 --> 00:09:03.000]  你在這裏做什麼
[00:09:03.000 --> 00:09:06.000]  無論聲音大或小
[00:09:06.000 --> 00:09:11.000]  這個問題都是要他自己反省
[00:09:11.000 --> 00:09:14.000]  這裏是不是我叫你來的地方
[00:09:14.000 --> 00:09:18.000]  這裏是不是你工作的所在地
[00:09:18.000 --> 00:09:22.000]  這個問題是要逼以利亞
[00:09:22.000 --> 00:09:25.000]  反省他的人生目的和意義
[00:09:25.000 --> 00:09:29.000]  當以利亞重複他所講的話之後
[00:09:29.000 --> 00:09:33.000]  上主是給他有新的使命
[00:09:33.000 --> 00:09:36.000]  去高立兩個王 一位是以色列的王
[00:09:36.000 --> 00:09:37.000]  一位是外方人的王
[00:09:37.000 --> 00:09:41.000]  還要他去告以利亞做他的繼任人
[00:09:41.000 --> 00:09:47.000]  這些才是以利亞應該要做的事
[00:09:47.000 --> 00:09:49.000]  有了這個經歷之後
[00:09:49.000 --> 00:09:52.000]  很可能使他認識到自己是無能
[00:09:52.000 --> 00:09:54.000]  他本來自己一生很想
[00:09:54.000 --> 00:09:56.000]  追求成為一位偉大的先知
[00:09:56.000 --> 00:09:59.000]  名留千古
[00:09:59.000 --> 00:10:04.000]  但他現在學習要忍耐等候
[00:10:04.000 --> 00:10:09.000]  終於可以藉著
[00:10:09.000 --> 00:10:12.000]  他以前學習忍耐等候的時候
[00:10:12.000 --> 00:10:15.000]  終於是藉著祈禱贏得那些假先知
[00:10:15.000 --> 00:10:17.000]  以為他從此可以得天下
[00:10:17.000 --> 00:10:21.000]  使王都悔改 百姓迴轉
[00:10:21.000 --> 00:10:25.000]  誰知道他自己還是被人追殺
[00:10:25.000 --> 00:10:28.000]  當他認識到自己是無能的時候
[00:10:28.000 --> 00:10:36.000]  就使他以後要學會依靠上主的大能
[00:10:36.000 --> 00:10:39.000]  但當他認識到自己是無能的時候
[00:10:39.000 --> 00:10:42.000]  上主仍然要榮耀他
[00:10:42.000 --> 00:10:46.000]  先知薩姆爾前後是高立了兩位王
[00:10:46.000 --> 00:10:48.000]  但都是以色列人的王
[00:10:48.000 --> 00:10:52.000]  而上主是要以利亞去高立兩位王
[00:10:52.000 --> 00:10:59.000]  其中一位竟然是外邦人的王
[00:10:59.000 --> 00:11:03.000]  外邦人的王竟然要由以色列的先知去高立
[00:11:03.000 --> 00:11:07.000]  即是說上主是萬國的王
[00:11:07.000 --> 00:11:11.000]  摩西培養了約書亞做他的接班人
[00:11:11.000 --> 00:11:16.000]  上主也要以利亞培養以利沙做他的接班人
[00:11:16.000 --> 00:11:20.000]  這個工作是要他知道不要以自己做中心
[00:11:20.000 --> 00:11:23.000]  你要以上帝的國為中心
[00:11:23.000 --> 00:11:27.000]  他有一天都會成為歷史人物
[00:11:27.000 --> 00:11:31.000]  但上帝的工作卻是要延續下去
[00:11:31.000 --> 00:11:36.000]  因此他要好好培養以利沙
[00:11:36.000 --> 00:11:40.000]  不過當他完全信服主
[00:11:40.000 --> 00:11:43.000]  甘願做上主僕人的時候
[00:11:43.000 --> 00:11:46.000]  上主卻是尊榮他
[00:11:46.000 --> 00:11:50.000]  正如主耶穌其實說過
[00:11:50.000 --> 00:11:55.000]  有人服侍我 我父必尊重他
[00:11:55.000 --> 00:11:57.000]  服侍耶穌 上主會尊重我
[00:11:57.000 --> 00:12:02.000]  相信服侍上主的人 上主同樣是會尊重的
[00:12:02.000 --> 00:12:06.000]  我們看看以利亞在世上人生最後一段的路程
[00:12:06.000 --> 00:12:10.000]  看看上主如何尊重他的僕人
[00:12:10.000 --> 00:12:15.000]  以利亞最後一段的旅程都頗遠
[00:12:15.000 --> 00:12:21.000]  從吉甲一直走到約旦河的東邊
[00:12:21.000 --> 00:12:23.000]  我們看看地圖有兩個圈圈
[00:12:23.000 --> 00:12:25.000]  綠色的圈就是吉甲
[00:12:25.000 --> 00:12:29.000]  紅色的圈就是約旦河東邊大約的地方
[00:12:29.000 --> 00:12:32.000]  由吉甲到耶利哥再過河
[00:12:32.000 --> 00:12:37.000]  到降野才被火車火馬接走了
[00:12:37.000 --> 00:12:40.000]  從以利亞記載當中
[00:12:40.000 --> 00:12:44.000]  我們看到他時時都要走很遠的路程
[00:12:44.000 --> 00:12:47.000]  甚至他臨回天家都要走一段路
[00:12:47.000 --> 00:12:50.000]  但今次有個地方不同
[00:12:50.000 --> 00:12:53.000]  他以前是一個人走的
[00:12:53.000 --> 00:12:59.000]  這次他有一位同伴和他一起走
[00:12:59.000 --> 00:13:02.000]  那個人就是他的徒弟 以利沙
[00:13:02.000 --> 00:13:05.000]  以利亞曾經兩次勸以利沙
[00:13:05.000 --> 00:13:08.000]  你不要跟著我了 你留下吧
[00:13:08.000 --> 00:13:12.000]  不知道大家會不會聯想起路德記
[00:13:12.000 --> 00:13:16.000]  路德的婆婆娜娥米都有兩次勸他
[00:13:16.000 --> 00:13:19.000]  那兩位師父回良家
[00:13:19.000 --> 00:13:22.000]  但路德就不肯
[00:13:22.000 --> 00:13:25.000]  一定要跟著娜娥米
[00:13:25.000 --> 00:13:28.000]  這代表他的忠心
[00:13:28.000 --> 00:13:31.000]  以利沙都不肯離開以利亞
[00:13:31.000 --> 00:13:37.000]  也是代表以利沙對他師父的忠心
[00:13:37.000 --> 00:13:40.000]  以利亞見以利沙這麼忠心
[00:13:40.000 --> 00:13:43.000]  師徒一場 自己快要離世了
[00:13:43.000 --> 00:13:46.000]  就想送一份禮物給以利沙
[00:13:46.000 --> 00:13:49.000]  在二章九節 以利亞對以利沙說
[00:13:49.000 --> 00:13:51.000]  我未離開你之前
[00:13:51.000 --> 00:13:57.000]  要我為你做些甚麼 你求吧
[00:13:57.000 --> 00:14:02.000]  以利亞沒有甚麼家產
[00:14:02.000 --> 00:14:05.000]  以利沙都一定知道
[00:14:05.000 --> 00:14:10.000]  以利亞可能想以利沙想要些甚麼
[00:14:10.000 --> 00:14:14.000]  祈禱上帝為他成就
[00:14:14.000 --> 00:14:19.000]  但以利沙說 願感動你的靈 雙倍感動我
[00:14:19.000 --> 00:14:23.000]  這個徒弟真的想青春於藍
[00:14:23.000 --> 00:14:28.000]  想將來的名氣比他師父好
[00:14:28.000 --> 00:14:31.000]  但想當年 其實以利亞也是一樣
[00:14:31.000 --> 00:14:33.000]  他也是曾經想名垂千古
[00:14:33.000 --> 00:14:38.000]  想勝過從前所有的先知
[00:14:38.000 --> 00:14:41.000]  以利亞可能心裏面想這個徒弟真的好
[00:14:41.000 --> 00:14:43.000]  真的有志氣
[00:14:43.000 --> 00:14:47.000]  但感動的靈是上帝的靈
[00:14:47.000 --> 00:14:48.000]  不是以利亞的靈
[00:14:48.000 --> 00:14:51.000]  所以他自己不能夠一口答應
[00:14:51.000 --> 00:14:55.000]  聖經又沒有記載到以利亞在祈禱
[00:14:55.000 --> 00:14:58.000]  但我深信他心裏面一定是祈禱
[00:14:58.000 --> 00:15:00.000]  以上帝是答應的
[00:15:00.000 --> 00:15:03.000]  所以在二一十節他就這樣回答 以利沙
[00:15:03.000 --> 00:15:05.000]  你求的是一件難事
[00:15:05.000 --> 00:15:07.000]  我未接去離開你的時候
[00:15:07.000 --> 00:15:09.000]  你若安應我就必得著
[00:15:09.000 --> 00:15:13.000]  若不言就得不著了
[00:15:13.000 --> 00:15:16.000]  可能是上帝告訴他
[00:15:16.000 --> 00:15:20.000]  為甚麼以利沙所求的是一件難事呢
[00:15:20.000 --> 00:15:22.000]  因為以利亞自己不能作主
[00:15:22.000 --> 00:15:26.000]  他只能祈求
[00:15:26.000 --> 00:15:29.000]  祈求了上帝也不一定馬上給
[00:15:29.000 --> 00:15:31.000]  於是他就回答
[00:15:31.000 --> 00:15:33.000]  你看到我怎樣離開
[00:15:33.000 --> 00:15:36.000]  就得到否則就得不到
[00:15:36.000 --> 00:15:38.000]  結果以利沙真的看到
[00:15:38.000 --> 00:15:44.000]  以利亞被上帝的火馬和火焰車攔走
[00:15:44.000 --> 00:15:47.000]  乘著旋風升天就去了
[00:15:47.000 --> 00:15:49.000]  比現在的火箭還要厲害
[00:15:49.000 --> 00:15:50.000]  現在兩個太空人去了
[00:15:50.000 --> 00:15:52.000]  不能再回來
[00:15:52.000 --> 00:15:54.000]  不僅如此
[00:15:54.000 --> 00:15:57.000]  他把自己的外衣扔下來了
[00:15:57.000 --> 00:15:59.000]  留給以利沙
[00:15:59.000 --> 00:16:01.000]  繼續做才知道
[00:16:01.000 --> 00:16:04.000]  繼續上帝的工作
[00:16:04.000 --> 00:16:06.000]  在第十二節
[00:16:06.000 --> 00:16:08.000]  我們也看到以利沙呼喊
[00:16:08.000 --> 00:16:10.000]  「我父啊!我父啊!」
[00:16:10.000 --> 00:16:14.000]  以色列的戰車騎兵
[00:16:14.000 --> 00:16:17.000]  我父?
[00:16:17.000 --> 00:16:19.000]  我父並不是說
[00:16:19.000 --> 00:16:23.000]  以利亞是以利沙的父親
[00:16:23.000 --> 00:16:26.000]  我們知道以利亞是他的師父
[00:16:26.000 --> 00:16:28.000]  不是他親生的父親
[00:16:28.000 --> 00:16:32.000]  但是在以色列人的傳統中
[00:16:32.000 --> 00:16:36.000]  師父的地位其實比親生父親更高
[00:16:36.000 --> 00:16:38.000]  故此以利沙呼喊
[00:16:38.000 --> 00:16:40.000]  「我父啊!我父啊!」
[00:16:40.000 --> 00:16:45.000]  還說以利亞是以色列的戰車騎兵
[00:16:45.000 --> 00:16:48.000]  戰車騎兵用來做什麼?
[00:16:48.000 --> 00:16:51.000]  用來打仗的
[00:16:51.000 --> 00:16:54.000]  以利亞的確為以色列打仗
[00:16:54.000 --> 00:16:59.000]  不過他打的是一場屬靈界的戰爭
[00:16:59.000 --> 00:17:03.000]  以色列從耶羅波安做皇帝開始
[00:17:03.000 --> 00:17:05.000]  就違反上帝的誡命
[00:17:05.000 --> 00:17:07.000]  做金牛作為偶像
[00:17:07.000 --> 00:17:09.000]  到了阿哈的時代
[00:17:09.000 --> 00:17:11.000]  更加是殺了耶和華的先知
[00:17:11.000 --> 00:17:14.000]  完全倒向巴厘
[00:17:14.000 --> 00:17:16.000]  走去拜巴厘
[00:17:16.000 --> 00:17:18.000]  在加密山之戰之後
[00:17:18.000 --> 00:17:21.000]  上主審判了巴厘的先知
[00:17:21.000 --> 00:17:25.000]  可能對阿哈也有些影響
[00:17:25.000 --> 00:17:30.000]  所以當他再聽到以利亞宣佈的審判信息之後
[00:17:30.000 --> 00:17:33.000]  他就有悔改的表現
[00:17:33.000 --> 00:17:35.000]  阿哈的兒子阿哈姐
[00:17:35.000 --> 00:17:37.000]  也是拜偶像的
[00:17:37.000 --> 00:17:39.000]  他病了
[00:17:39.000 --> 00:17:43.000]  竟然派人去求問一位外國的先知
[00:17:43.000 --> 00:17:45.000]  他能否康復
[00:17:45.000 --> 00:17:49.000]  結果又被以利亞審判
[00:17:49.000 --> 00:17:53.000]  我們總結一下以利亞生平
[00:17:53.000 --> 00:17:56.000]  我覺得有三件事是比較突出的
[00:17:56.000 --> 00:17:57.000]  第一
[00:17:57.000 --> 00:18:02.000]  他時時宣佈上主要審判以色列的信息
[00:18:02.000 --> 00:18:04.000]  剛才也提過
[00:18:04.000 --> 00:18:07.000]  這是一件危險的任務
[00:18:07.000 --> 00:18:10.000]  因為皇帝有生殺之權
[00:18:10.000 --> 00:18:15.000]  但以利亞似乎從來都沒有考慮自己的生死
[00:18:15.000 --> 00:18:19.000]  他是不怕為上帝而死
[00:18:19.000 --> 00:18:25.000]  很可能由於他看到屬靈世界的真實
[00:18:25.000 --> 00:18:28.000]  屬靈世界不是科幻世界
[00:18:28.000 --> 00:18:32.000]  屬靈世界是一個真實存在的世界
[00:18:32.000 --> 00:18:37.000]  只不過是我們肉眼一般都不會看得見
[00:18:37.000 --> 00:18:40.000]  除非上帝特殊的恩典
[00:18:40.000 --> 00:18:45.000]  以後大家看《聖經》會看到以利亞有一次
[00:18:45.000 --> 00:18:50.000]  被很多兵圍著山
[00:18:50.000 --> 00:18:55.000]  他的復仁害怕得很厲害
[00:18:55.000 --> 00:18:57.000]  以利亞說不用怕
[00:18:57.000 --> 00:18:59.000]  怕甚麼
[00:18:59.000 --> 00:19:02.000]  在我們這邊的兵馬比他們多
[00:19:02.000 --> 00:19:04.000]  為他祈禱
[00:19:04.000 --> 00:19:06.000]  祈禱之後他就開了一雙眼
[00:19:06.000 --> 00:19:13.000]  看到山上有很多火車火馬保護他們
[00:19:13.000 --> 00:19:18.000]  人的肉眼其實看東西很有限
[00:19:18.000 --> 00:19:21.000]  除非上帝給我們有特殊的恩典
[00:19:21.000 --> 00:19:27.000]  但我們要有信心眼睛看到屬靈的世界是真實的
[00:19:27.000 --> 00:19:32.000]  以利亞也很清楚屬靈世界的存在
[00:19:32.000 --> 00:19:35.000]  有上帝在那裡
[00:19:35.000 --> 00:19:38.000]  以利亞的第二個特色就是他走很多路
[00:19:38.000 --> 00:19:40.000]  我們時時都看到他走路
[00:19:40.000 --> 00:19:45.000]  他情緒低落的時候就走了40週的路程去到荷里山
[00:19:45.000 --> 00:19:49.000]  臨死的時候都要走一段很遠的路
[00:19:49.000 --> 00:19:54.000]  才被上帝用火車火馬接走
[00:19:54.000 --> 00:19:58.000]  第三個特色他也是一位隱藏的先知
[00:19:58.000 --> 00:20:03.000]  他宣佈了旱災之後就要隱藏三年
[00:20:03.000 --> 00:20:06.000]  當他告立了兩位王和以利沙之後
[00:20:06.000 --> 00:20:10.000]  我們看到聖經沒有記載他做了什麼
[00:20:10.000 --> 00:20:14.000]  好像從群眾面前消失了,隱藏起來
[00:20:14.000 --> 00:20:16.000]  那他做了什麼呢?
[00:20:16.000 --> 00:20:21.000]  其實他很有可能是扮先知訓練學院
[00:20:21.000 --> 00:20:25.000]  所以今天提到有先知的門徒
[00:20:25.000 --> 00:20:28.000]  有幾次,有50位先知
[00:20:28.000 --> 00:20:35.000]  無論如何我們要從以利亞的生平學什麼?
[00:20:35.000 --> 00:20:39.000]  我想跟大家分享三點
[00:20:39.000 --> 00:20:42.000]  第一,當我們被上帝使用的時候
[00:20:42.000 --> 00:20:44.000]  不要沾沾自喜
[00:20:44.000 --> 00:20:47.000]  要知道自己的無能
[00:20:47.000 --> 00:20:51.000]  我們能夠有任何的成就
[00:20:51.000 --> 00:20:53.000]  其實都是上主的恩典
[00:20:53.000 --> 00:20:56.000]  我們要時時依靠上主的大能
[00:20:56.000 --> 00:20:59.000]  去做上帝的工作
[00:20:59.000 --> 00:21:04.000]  第二,以利亞是一位信復主的僕人
[00:21:04.000 --> 00:21:08.000]  他為主工作是一不怕苦,二不怕死
[00:21:08.000 --> 00:21:12.000]  而主也給他有榮耀
[00:21:12.000 --> 00:21:16.000]  當那些阿哈謝派去的官兵
[00:21:16.000 --> 00:21:18.000]  粗聲大氣地對以利亞說
[00:21:18.000 --> 00:21:22.000]  神人呀!黃奔虎你下來呀!
[00:21:22.000 --> 00:21:27.000]  以利亞說一句話,就有火從天降下來
[00:21:27.000 --> 00:21:31.000]  把船頭燒死了100人
[00:21:31.000 --> 00:21:36.000]  我們也要渴望從天上而來的榮耀
[00:21:36.000 --> 00:21:40.000]  而不是地上的榮耀
[00:21:40.000 --> 00:21:43.000]  最後很多講員都提醒
[00:21:43.000 --> 00:21:47.000]  鼓勵基督徒的人生要Finishing World
[00:21:47.000 --> 00:21:50.000]  要有好的結束
[00:21:50.000 --> 00:21:54.000]  在地上我們很有成就,有很好的開始
[00:21:54.000 --> 00:21:58.000]  但我們有沒有羨慕好的結束呢?
[00:21:58.000 --> 00:22:03.000]  在地上的生命是一定會有結束
