
[00:00:00.000 --> 00:00:02.000]  《萬曆福音》二十五章
[00:05:59.900 --> 00:06:01.900]  有時候有些可能表面
[00:06:01.900 --> 00:06:03.900]  好像是泛民
[00:06:03.900 --> 00:06:05.900]  但其實可能不是這樣
[00:06:05.900 --> 00:06:07.900]  有時候真的很難去分辨
[00:06:07.900 --> 00:06:09.900]  好 接著我們就看到
[00:06:09.900 --> 00:06:11.900]  他們怎樣去擺放呢
[00:06:11.900 --> 00:06:13.900]  我們一起來讀
[00:06:13.900 --> 00:06:15.900]  馬太福音25章第33節
[00:06:15.900 --> 00:06:17.900]  第33節
[00:06:17.900 --> 00:06:19.900]  把綿羊安置在右邊
[00:06:19.900 --> 00:06:21.900]  山羊在左邊
[00:06:21.900 --> 00:06:23.900]  把綿羊好的
[00:06:23.900 --> 00:06:25.900]  放在右邊
[00:06:25.900 --> 00:06:27.900]  把不好的放在左邊
[00:06:27.900 --> 00:06:29.900]  這些都是猶太人的慣常用法
[00:06:29.900 --> 00:06:31.900]  我十多歲回到教會的時候
[00:06:31.900 --> 00:06:33.900]  我經常在想
[00:06:33.900 --> 00:06:35.900]  神是站在一邊
[00:06:35.900 --> 00:06:37.900]  因為全部好的都在右邊
[00:06:37.900 --> 00:06:39.900]  惡的全部都丟掉
[00:06:39.900 --> 00:06:41.900]  即是旁邊沒有東西
[00:06:41.900 --> 00:06:43.900]  神原來站在一邊
[00:06:43.900 --> 00:06:45.900]  原來不是這個意思
[00:06:45.900 --> 00:06:47.900]  原來我們普遍的人都是用什麼
[00:06:47.900 --> 00:06:49.900]  是用右手
[00:06:49.900 --> 00:06:51.900]  所以右邊是代表了有權力
[00:06:51.900 --> 00:06:53.900]  代表了有能力
[00:06:53.900 --> 00:06:55.900]  和有尊貴的意思
[00:06:55.900 --> 00:06:57.900]  所以把好的綿羊
[00:06:57.900 --> 00:06:59.900]  就放在右邊
[00:06:59.900 --> 00:07:01.900]  不好的就放在左邊
[00:07:01.900 --> 00:07:03.900]  不好的就放在左邊
[00:07:03.900 --> 00:07:05.900]  接著
[00:07:05.900 --> 00:07:07.900]  王就對這些好的綿羊
[00:07:07.900 --> 00:07:09.900]  我們再讀第34節
[00:07:09.900 --> 00:07:11.900]  我們再讀第34節
[00:07:11.900 --> 00:07:13.900]  於是王要向那右邊的說
[00:07:13.900 --> 00:07:15.900]  你們者蒙我父之福的
[00:07:15.900 --> 00:07:17.900]  可來承受那創世以來
[00:07:17.900 --> 00:07:19.900]  為你們所預備的國
[00:07:19.900 --> 00:07:21.900]  可來承受那創世以來
[00:07:21.900 --> 00:07:23.900]  為你們所預備的國
[00:07:23.900 --> 00:07:25.900]  我們留意這一句說話
[00:07:25.900 --> 00:07:27.900]  神來都讚賞這班人
[00:07:27.900 --> 00:07:29.900]  跟他們說你可以來
[00:07:29.900 --> 00:07:31.900]  我從創世以來
[00:07:31.900 --> 00:07:33.900]  為你預備的國
[00:07:33.900 --> 00:07:35.900]  這裡有幾個意思
[00:07:35.900 --> 00:07:37.900]  承受
[00:07:37.900 --> 00:07:39.900]  承受的意思是什麼呢
[00:07:39.900 --> 00:07:41.900]  父親他的物業
[00:07:41.900 --> 00:07:43.900]  他的財產
[00:07:43.900 --> 00:07:45.900]  將來就會
[00:07:45.900 --> 00:07:47.900]  給兒女來繼承
[00:07:47.900 --> 00:07:49.900]  如果兒女聽話
[00:07:49.900 --> 00:07:51.900]  外人是很難來
[00:07:51.900 --> 00:07:53.900]  繼承的
[00:07:53.900 --> 00:07:55.900]  原來我們承受神所為
[00:07:55.900 --> 00:07:57.900]  我們預備的
[00:07:57.900 --> 00:07:59.900]  我們是神的兒女
[00:07:59.900 --> 00:08:01.900]  我們承受神的福氣
[00:08:01.900 --> 00:08:03.900]  原來我們跟神的關係
[00:08:03.900 --> 00:08:05.900]  是父以主
[00:08:05.900 --> 00:08:07.900]  和國王和子民
[00:08:07.900 --> 00:08:09.900]  的關係
[00:08:09.900 --> 00:08:11.900]  原來這個關係
[00:08:11.900 --> 00:08:13.900]  是一早已經建立
[00:08:13.900 --> 00:08:15.900]  是跟創世以來
[00:08:15.900 --> 00:08:17.900]  已經為你們預備的國
[00:08:17.900 --> 00:08:19.900]  我想做父母的
[00:08:19.900 --> 00:08:21.900]  就已經知道
[00:08:21.900 --> 00:08:23.900]  怎樣來為兒女預備
[00:08:23.900 --> 00:08:25.900]  當一個女士
[00:08:25.900 --> 00:08:27.900]  懷孕的時候
[00:08:27.900 --> 00:08:29.900]  她就在懷孕期間
[00:08:29.900 --> 00:08:31.900]  已經為未來要出世的
[00:08:31.900 --> 00:08:33.900]  嬰兒來預備
[00:08:33.900 --> 00:08:35.900]  一些衣服
[00:08:35.900 --> 00:08:37.900]  預備一些床鋪
[00:08:37.900 --> 00:08:39.900]  不會等她出世
[00:08:39.900 --> 00:08:41.900]  才拿出來
[00:08:41.900 --> 00:08:43.900]  不是等她出世才找的
[00:08:43.900 --> 00:08:45.900]  前段時間
[00:08:45.900 --> 00:08:47.900]  有一個做保險行業
[00:08:47.900 --> 00:08:49.900]  的基督徒
[00:08:49.900 --> 00:08:51.900]  跟我們教會
[00:08:51.900 --> 00:08:53.900]  現在有些計劃
[00:08:53.900 --> 00:08:55.900]  一個月供多少錢
[00:08:55.900 --> 00:08:57.900]  不是很貴
[00:08:57.900 --> 00:08:59.900]  可以供多少年
[00:08:59.900 --> 00:09:01.900]  將來牧師可以給你孫子
[00:09:01.900 --> 00:09:03.900]  去讀書
[00:09:03.900 --> 00:09:05.900]  我這個爺爺也很好
[00:09:05.900 --> 00:09:07.900]  我跟兒子說
[00:09:07.900 --> 00:09:09.900]  不如這樣
[00:09:09.900 --> 00:09:11.900]  我跟兩個孫子買兩份保險
[00:09:11.900 --> 00:09:13.900]  將來給他讀書
[00:09:13.900 --> 00:09:15.900]  其實他讀不讀得成我不知道
[00:09:15.900 --> 00:09:17.900]  買定先
[00:09:17.900 --> 00:09:19.900]  誰知我兒子原來是一個很乖的老爸
[00:09:19.900 --> 00:09:21.900]  我已經買了
[00:09:21.900 --> 00:09:23.900]  原來有時候
[00:09:23.900 --> 00:09:25.900]  是很早預備一些東西
[00:09:25.900 --> 00:09:27.900]  原來神
[00:09:27.900 --> 00:09:29.900]  是在創世之先
[00:09:29.900 --> 00:09:31.900]  已經為我們預備
[00:09:31.900 --> 00:09:33.900]  將來的角度
[00:09:33.900 --> 00:09:35.900]  去承受神的福氣
[00:09:35.900 --> 00:09:37.900]  我們能夠
[00:09:37.900 --> 00:09:39.900]  承受這個福氣
[00:09:39.900 --> 00:09:41.900]  是什麼原因呢
[00:09:41.900 --> 00:09:43.900]  下面就有解釋
[00:09:43.900 --> 00:09:45.900]  他們有一些善行
[00:09:45.900 --> 00:09:47.900]  做出來
[00:09:47.900 --> 00:09:49.900]  而這些所謂善行
[00:09:49.900 --> 00:09:51.900]  在聖經裏面
[00:09:51.900 --> 00:09:53.900]  不斷提及
[00:09:53.900 --> 00:09:55.900]  我們看看究竟
[00:09:55.900 --> 00:09:57.900]  這些人得到獎賞
[00:09:57.900 --> 00:09:59.900]  是基於什麼因素
[00:09:59.900 --> 00:10:01.900]  馬達芬二十五章
[00:10:01.900 --> 00:10:03.900]  三十五到三十六節我們一起讀出
[00:10:03.900 --> 00:10:05.900]  因為我餓了
[00:10:05.900 --> 00:10:07.900]  你們給我吃了
[00:10:07.900 --> 00:10:09.900]  你們給我喝
[00:10:09.900 --> 00:10:11.900]  我作客裡你們留我住
[00:10:11.900 --> 00:10:13.900]  我赤身露體
[00:10:13.900 --> 00:10:15.900]  你們給我穿
[00:10:15.900 --> 00:10:17.900]  我病了你們看顧我
[00:10:17.900 --> 00:10:19.900]  我在監獄裡你們來看我
[00:10:19.900 --> 00:10:21.900]  這裡是一些
[00:10:21.900 --> 00:10:23.900]  很簡單的事
[00:10:23.900 --> 00:10:25.900]  當我肚餓
[00:10:25.900 --> 00:10:27.900]  你給我吃
[00:10:27.900 --> 00:10:29.900]  我口渴
[00:10:29.900 --> 00:10:31.900]  你給我水喝
[00:10:31.900 --> 00:10:33.900]  以致我得著
[00:10:33.900 --> 00:10:35.900]  這個溫飽
[00:10:35.900 --> 00:10:37.900]  這個好像很簡單的事
[00:10:37.900 --> 00:10:39.900]  肚餓給人吃的時候
[00:10:39.900 --> 00:10:41.900]  其實是很容易
[00:10:41.900 --> 00:10:43.900]  但原來在耶穌的年代裏
[00:10:43.900 --> 00:10:45.900]  口渴給水你喝
[00:10:45.900 --> 00:10:47.900]  不是這麼容易
[00:10:47.900 --> 00:10:49.900]  在中東地方是很缺乏
[00:10:49.900 --> 00:10:51.900]  水源
[00:10:51.900 --> 00:10:53.900]  所以要給
[00:10:53.900 --> 00:10:55.900]  一杯水你喝
[00:10:55.900 --> 00:10:57.900]  其實絕不簡單
[00:10:57.900 --> 00:10:59.900]  如果我看舊約裏面
[00:10:59.900 --> 00:11:01.900]  曾經掘了水井
[00:11:01.900 --> 00:11:03.900]  大家為水井爭拗甚至諧鬥
[00:11:03.900 --> 00:11:05.900]  我曾經去過
[00:11:05.900 --> 00:11:07.900]  印度探訪過
[00:11:07.900 --> 00:11:09.900]  一些貧民
[00:11:09.900 --> 00:11:11.900]  那些貧民掘裏面
[00:11:11.900 --> 00:11:13.900]  我們去到的時候他就給我們一杯凍水
[00:11:13.900 --> 00:11:15.900]  很簡單在香港隨時
[00:11:15.900 --> 00:11:17.900]  就給我們一杯水
[00:11:17.900 --> 00:11:19.900]  後來我才發覺原來他們
[00:11:19.900 --> 00:11:21.900]  給我們一杯凍水是絕不簡單
[00:11:21.900 --> 00:11:23.900]  原來他們住的地方
[00:11:23.900 --> 00:11:25.900]  是沒有自來水
[00:11:25.900 --> 00:11:27.900]  不像我們家裏開個水喉就有水喝
[00:11:27.900 --> 00:11:29.900]  原來就想起
[00:11:29.900 --> 00:11:31.900]  60年代裏面香港試過
[00:11:31.900 --> 00:11:33.900]  四日祭水的景象
[00:11:33.900 --> 00:11:35.900]  在貧民掘的外面
[00:11:35.900 --> 00:11:37.900]  有幾個街喉
[00:11:37.900 --> 00:11:39.900]  在街喉裏
[00:11:39.900 --> 00:11:41.900]  有很多水桶
[00:11:41.900 --> 00:11:43.900]  全部放在那裏
[00:11:43.900 --> 00:11:45.900]  原來就排了水桶在那裏
[00:11:45.900 --> 00:11:47.900]  那些人就會去那裏
[00:11:47.900 --> 00:11:49.900]  外面拿水
[00:11:49.900 --> 00:11:51.900]  拿水後就拿回家
[00:11:51.900 --> 00:11:53.900]  拿回家後他們是怎樣呢
[00:11:53.900 --> 00:11:55.900]  原來水質是很差的
[00:11:55.900 --> 00:11:57.900]  他們就要煲水
[00:11:57.900 --> 00:11:59.900]  然後就將那些污糟的東西
[00:11:59.900 --> 00:12:01.900]  沉澱了
[00:12:01.900 --> 00:12:03.900]  隔了去就倒下去
[00:12:03.900 --> 00:12:05.900]  因為他們都很窮的緣故
[00:12:05.900 --> 00:12:07.900]  更加是
[00:12:07.900 --> 00:12:09.900]  不會有雪櫃
[00:12:09.900 --> 00:12:11.900]  我們這一代不知道
[00:12:11.900 --> 00:12:13.900]  最好的雪櫃是甚麼
[00:12:13.900 --> 00:12:15.900]  水
[00:12:15.900 --> 00:12:17.900]  我小時候家裏是沒有雪櫃的
[00:12:17.900 --> 00:12:19.900]  買些西瓜
[00:12:19.900 --> 00:12:21.900]  雪凍是好吃的
[00:12:21.900 --> 00:12:23.900]  沒有雪櫃 怎樣去做西瓜
[00:12:23.900 --> 00:12:25.900]  就把西瓜放在水缸裏
[00:12:25.900 --> 00:12:27.900]  浸一晚 第二天切出來的時候
[00:12:27.900 --> 00:12:29.900]  就有西瓜吃了
[00:12:29.900 --> 00:12:31.900]  就雪凍了
[00:12:31.900 --> 00:12:33.900]  後來有雪櫃而沒有冷氣的時候
[00:12:33.900 --> 00:12:35.900]  原來我們又可以用雪櫃做冷氣
[00:12:35.900 --> 00:12:37.900]  大家知不知道是怎樣的
[00:12:37.900 --> 00:12:39.900]  雪凍之後開了雪櫃
[00:12:39.900 --> 00:12:41.900]  不停地潑的時候
[00:12:41.900 --> 00:12:43.900]  就涼了很多
[00:12:43.900 --> 00:12:45.900]  不過被爸爸看到就打了
[00:12:45.900 --> 00:12:47.900]  原來他們煲完水
[00:12:47.900 --> 00:12:49.900]  之後放進水瓶
[00:12:49.900 --> 00:12:51.900]  然後再放進水裏
[00:12:51.900 --> 00:12:53.900]  等一晚
[00:12:53.900 --> 00:12:55.900]  第二天我們走到很熱的時候
[00:12:55.900 --> 00:12:57.900]  去探訪這些家庭
[00:12:57.900 --> 00:12:59.900]  他就在這些水缸裏
[00:12:59.900 --> 00:13:01.900]  即是水桶裏
[00:13:01.900 --> 00:13:03.900]  拿一瓶水出來
[00:13:03.900 --> 00:13:05.900]  給你喝 那杯是涼水
[00:13:05.900 --> 00:13:07.900]  原來對他們來講
[00:13:07.900 --> 00:13:09.900]  要給一杯涼水
[00:13:09.900 --> 00:13:11.900]  一個人喝
[00:13:11.900 --> 00:13:13.900]  其實是要花上一番功夫
[00:13:13.900 --> 00:13:15.900]  所以香港太容易得到的東西
[00:13:15.900 --> 00:13:17.900]  我們是經歷不到
[00:13:17.900 --> 00:13:19.900]  還有就是
[00:13:19.900 --> 00:13:21.900]  他不單單對朋友
[00:13:21.900 --> 00:13:23.900]  是這樣會得到祝福
[00:13:23.900 --> 00:13:25.900]  聖經說 憎你的人
[00:13:25.900 --> 00:13:27.900]  你不喜歡的人
[00:13:27.900 --> 00:13:29.900]  你做在他身上一樣會得到祝福
[00:13:29.900 --> 00:13:31.900]  我們一起來讀
[00:13:31.900 --> 00:13:33.900]  針研二十五章二十一到二十二節
[00:13:33.900 --> 00:13:35.900]  你的囚敵若餓了
[00:13:35.900 --> 00:13:37.900]  就給他吃
[00:13:37.900 --> 00:13:39.900]  若渴了就給他水喝
[00:13:39.900 --> 00:13:41.900]  因為你這樣行
[00:13:41.900 --> 00:13:43.900]  就是把炭火堆在他的頭上
[00:13:43.900 --> 00:13:45.900]  耶和華也必賞賜你
[00:13:45.900 --> 00:13:47.900]  他說
[00:13:47.900 --> 00:13:49.900]  你不單單幫助你的朋友
[00:13:49.900 --> 00:13:51.900]  如果你有一些
[00:13:51.900 --> 00:13:53.900]  對你不善的人
[00:13:53.900 --> 00:13:55.900]  其實你都不是很喜歡他
[00:13:55.900 --> 00:13:57.900]  但如果你見到
[00:13:57.900 --> 00:13:59.900]  他肚餓
[00:13:59.900 --> 00:14:01.900]  你給他東西吃
[00:14:01.900 --> 00:14:03.900]  你見到他口渴
[00:14:03.900 --> 00:14:05.900]  給他水喝
[00:14:05.900 --> 00:14:07.900]  這就是以善勝惡
[00:14:07.900 --> 00:14:09.900]  以愛報怨
[00:14:09.900 --> 00:14:11.900]  神就會祝福你
[00:14:11.900 --> 00:14:13.900]  接著就說
[00:14:13.900 --> 00:14:15.900]  我餓你給我東西吃
[00:14:15.900 --> 00:14:17.900]  我渴你給我水喝
[00:14:17.900 --> 00:14:19.900]  我作客裡的時候
[00:14:19.900 --> 00:14:21.900]  你留我住
[00:14:21.900 --> 00:14:23.900]  這就是在近東的人
[00:14:23.900 --> 00:14:25.900]  他們是一個很好客
[00:14:25.900 --> 00:14:27.900]  阿伯拉罕接待客裡
[00:14:27.900 --> 00:14:29.900]  就接待了神
[00:14:29.900 --> 00:14:31.900]  我們剛剛去完
[00:14:31.900 --> 00:14:33.900]  德國和瑞士
[00:14:33.900 --> 00:14:35.900]  鼓勵大家可以上
[00:14:35.900 --> 00:14:37.900]  我昨天在九龍灣說的那裡
[00:14:37.900 --> 00:14:39.900]  上去看powerpoint
[00:14:39.900 --> 00:14:41.900]  我昨天在講道的時候打了張powerpoint出來
[00:14:41.900 --> 00:14:43.900]  我就想起很多年之前
[00:14:43.900 --> 00:14:45.900]  我去瑞士講道的時候
[00:14:45.900 --> 00:14:47.900]  因為是和一些
[00:14:47.900 --> 00:14:49.900]  餐館的人來講道
[00:14:49.900 --> 00:14:51.900]  他們都沒有很大的
[00:14:51.900 --> 00:14:53.900]  經濟能力,所以就不能夠住酒店
[00:14:53.900 --> 00:14:55.900]  瑞士是很貴的
[00:14:55.900 --> 00:14:57.900]  我們上網看過
[00:14:57.900 --> 00:14:59.900]  我們去旅行住那些
[00:14:59.900 --> 00:15:01.900]  四星級酒店很漂亮
[00:15:01.900 --> 00:15:03.900]  都是90歐羅
[00:15:03.900 --> 00:15:05.900]  但我們去瑞士住那些
[00:15:05.900 --> 00:15:07.900]  沒有那麼漂亮的
[00:15:07.900 --> 00:15:09.900]  是230多元瑞士法郎
[00:15:09.900 --> 00:15:11.900]  即是1600港幣
[00:15:11.900 --> 00:15:13.900]  我記得當年
[00:15:13.900 --> 00:15:15.900]  我去瑞士講道的時候
[00:15:15.900 --> 00:15:17.900]  有一位基督徒
[00:15:17.900 --> 00:15:19.900]  接待我去住
[00:15:19.900 --> 00:15:21.900]  後來我才發現
[00:15:21.900 --> 00:15:23.900]  原來他這樣接待我住
[00:15:23.900 --> 00:15:25.900]  令我很不安樂
[00:15:25.900 --> 00:15:27.900]  他的房間不大
[00:15:27.900 --> 00:15:29.900]  只有兩個房間,一個是他們的睡房
[00:15:29.900 --> 00:15:31.900]  一個是他們的書房
