
[00:00:00.000 --> 00:00:06.680]  請大家再次一齊低頭祈禱
[00:03:19.680 --> 00:03:23.280]  不過就認不出那位是耶穌
[00:03:23.280 --> 00:03:25.960]  得到的答案當然是沒有
[00:03:25.960 --> 00:03:27.360]  忙了一整晚
[00:03:27.360 --> 00:03:30.120]  什麼收穫都沒有
[00:03:30.120 --> 00:03:32.080]  耶穌提議他們要將網
[00:03:32.080 --> 00:03:34.440]  紮向船的右邊
[00:03:34.440 --> 00:03:38.120]  就會得到他們想要得到的東西
[00:03:38.120 --> 00:03:40.200]  門徒按的指示
[00:03:40.200 --> 00:03:41.160]  竟然
[00:03:41.160 --> 00:03:43.200]  網住很多月
[00:03:43.200 --> 00:03:46.880]  聖經說一共有153條
[00:03:46.880 --> 00:03:51.560]  網還重得拉不上來
[00:03:51.560 --> 00:03:53.720]  等一下
[00:03:53.720 --> 00:03:57.520]  這個情景似曾相識
[00:03:57.520 --> 00:03:59.040]  記得了
[00:03:59.040 --> 00:04:02.240]  就是他們初次遇見耶穌的那一次
[00:04:02.240 --> 00:04:05.240]  同樣都是整夜勞累
[00:04:05.240 --> 00:04:07.320]  並沒有打著什麼
[00:04:07.320 --> 00:04:08.800]  不過依從耶穌的話
[00:04:08.800 --> 00:04:11.040]  讓他們再次下網
[00:04:11.040 --> 00:04:13.800]  竟然圈住很多個月
[00:04:13.800 --> 00:04:16.920]  網差點裂開
[00:04:16.920 --> 00:04:21.120]  這是記載在《路加方》的五章一至十一節
[00:04:21.120 --> 00:04:22.520]  這個時候
[00:04:22.520 --> 00:04:26.400]  他們再一次經驗上主的大樓
[00:04:26.400 --> 00:04:27.640]  忙了一整晚
[00:04:27.640 --> 00:04:29.400]  沒有任何收穫
[00:04:29.400 --> 00:04:32.720]  不是因為他們是技術很差的漁夫
[00:04:32.720 --> 00:04:34.480]  而是
[00:04:34.480 --> 00:04:35.800]  耶穌說過
[00:04:35.800 --> 00:04:41.400]  「你了我,你們就不能作甚麼」
[00:04:41.400 --> 00:04:46.600]  約翰聖經描述他就是那位耶穌所愛的門徒
[00:04:46.600 --> 00:04:48.200]  約翰認出
[00:04:48.200 --> 00:04:51.400]  在岸上那位陌生人就是耶穌
[00:04:51.400 --> 00:04:52.720]  說時遲那時快
[00:04:52.720 --> 00:04:55.280]  彼得撿起衣服就套上身
[00:04:55.280 --> 00:04:58.240]  跳入水裡游上岸
[00:04:58.240 --> 00:05:01.240]  其實船離岸真的不是很遠
[00:05:01.240 --> 00:05:04.200]  所以其他門徒就坐著小船
[00:05:04.200 --> 00:05:05.400]  拉著網
[00:05:05.400 --> 00:05:10.200]  拉著網魚上岸
[00:05:10.200 --> 00:05:12.400]  彼得這個舉動
[00:05:12.400 --> 00:05:15.400]  除了和他的聖藝有些關係之外
[00:05:15.400 --> 00:05:17.120]  更加重要的是
[00:05:17.120 --> 00:05:19.920]  他真的很在乎耶穌
[00:05:19.920 --> 00:05:21.280]  你看看
[00:05:21.280 --> 00:05:23.080]  當耶穌對門徒說
[00:05:23.080 --> 00:05:26.400]  「將剛才打的魚拿幾條來」
[00:05:26.400 --> 00:05:29.760]  馬上行動的是彼得
[00:05:29.760 --> 00:05:31.920]  他對耶穌的吩咐
[00:05:31.920 --> 00:05:35.520]  非常敏銳
[00:05:35.520 --> 00:05:38.400]  耶穌已經在岸上生起火
[00:05:38.400 --> 00:05:42.000]  天空光有點寒意
[00:05:42.000 --> 00:05:45.120]  耶穌生火讓門徒取暖
[00:05:45.120 --> 00:05:48.600]  亦為門徒準備早飯
[00:05:48.600 --> 00:05:52.920]  不過大家吃的時候很靜
[00:05:52.920 --> 00:05:55.400]  沒有人說任何話
[00:05:55.400 --> 00:06:01.680]  大家都知道那位是為他們準備一切的耶穌
[00:06:01.680 --> 00:06:04.600]  耶穌這次顯現是有目的的
[00:06:04.600 --> 00:06:06.000]  正如上一次
[00:06:06.000 --> 00:06:10.000]  他在門徒顯現的時候是要那位多疑的多瑪
[00:06:10.000 --> 00:06:13.200]  重拾對自己的信心
[00:06:13.200 --> 00:06:14.800]  不過題外話
[00:06:14.800 --> 00:06:18.400]  其實真的不要責怪多瑪多疑
[00:06:18.400 --> 00:06:20.600]  多瑪只不過是隨隨便便
[00:06:20.600 --> 00:06:25.000]  去相信一些他沒有經驗過的事情
[00:06:25.000 --> 00:06:26.800]  這是實事求是
[00:06:26.800 --> 00:06:28.400]  曾根究底
[00:06:28.400 --> 00:06:31.200]  要驗證的精神下
[00:06:31.200 --> 00:06:34.200]  不應該受到取笑的
[00:06:34.200 --> 00:06:37.200]  當日,門徒告訴多瑪
[00:06:37.200 --> 00:06:39.200]  我們看到主了
[00:06:39.200 --> 00:06:41.800]  多瑪對他們說
[00:06:41.800 --> 00:06:45.200]  除非我看到他手上的釘痕
[00:06:45.200 --> 00:06:48.200]  用我的指頭探入那個釘痕
[00:06:48.200 --> 00:06:50.600]  用我的手探入他的肋旁
[00:06:50.600 --> 00:06:53.400]  我絕不相信
[00:06:53.400 --> 00:06:54.800]  過了幾天
[00:06:54.800 --> 00:06:57.800]  耶穌忽然站在門徒當中
[00:06:57.800 --> 00:07:01.000]  多瑪當時也在場
[00:07:01.000 --> 00:07:02.600]  耶穌對多瑪說
[00:07:02.600 --> 00:07:06.000]  將你的指頭伸到這裡來
[00:07:06.000 --> 00:07:07.600]  看看我的手
[00:07:07.600 --> 00:07:09.400]  將你的手伸過來
[00:07:09.400 --> 00:07:11.600]  探入我的肋旁
[00:07:11.600 --> 00:07:13.000]  不要疑惑
[00:07:13.000 --> 00:07:15.600]  總要信
[00:07:15.600 --> 00:07:18.200]  多瑪的回應是對耶穌說
[00:07:18.200 --> 00:07:19.600]  我的主
[00:07:19.600 --> 00:07:21.400]  我的神
[00:07:21.400 --> 00:07:24.200]  耶穌了解我們每一個人的需要
[00:07:24.200 --> 00:07:27.600]  正如他了解彼得的需要
[00:07:27.600 --> 00:07:30.400]  彼得有三次不認主
[00:07:30.400 --> 00:07:33.200]  連他自己也不相信
[00:07:33.200 --> 00:07:36.400]  自己竟然在恐懼籠罩底下
[00:07:36.400 --> 00:07:40.200]  做出自己所不恥的行為
[00:07:40.200 --> 00:07:43.600]  連承認認識耶穌的也不敢
[00:07:43.600 --> 00:07:47.200]  之前還口聲聲拍心口說
[00:07:47.200 --> 00:07:49.800]  準備好要和耶穌你坐牢
[00:07:49.800 --> 00:07:51.800]  要和你一起死
[00:07:51.800 --> 00:07:54.800]  要為耶穌去寫命
[00:07:54.800 --> 00:07:58.000]  彼得一想起這些
[00:07:58.000 --> 00:08:01.200]  就會很憎恨自己
[00:08:01.200 --> 00:08:03.200]  耶穌父母為愛他的彼得來說
[00:08:03.200 --> 00:08:06.600]  真是一件很振奮的事
[00:08:06.600 --> 00:08:09.400]  但是彼得和耶穌之間的關係
[00:08:09.400 --> 00:08:12.000]  可以怎樣走下去呢?
[00:08:12.000 --> 00:08:14.000]  難道說一聲對不起
[00:08:14.000 --> 00:08:17.000]  就可以當什麼事都沒有發生過嗎?
[00:08:17.000 --> 00:08:18.600]  很明顯
[00:08:18.600 --> 00:08:22.000]  彼得被自己的內疚所捆綁
[00:08:22.000 --> 00:08:24.000]  他很希望一些事情發生
[00:08:24.000 --> 00:08:27.000]  讓他肯定耶穌願意寬恕他
[00:08:27.000 --> 00:08:31.400]  去幫助他也同樣願意寬恕自己
[00:08:31.400 --> 00:08:34.600]  耶穌這次的顯現是為彼得而來的
[00:08:34.600 --> 00:08:38.000]  他也設計了相同的情景
[00:08:38.000 --> 00:08:41.600]  那晚彼得三次不認他的時候
[00:08:41.600 --> 00:08:45.200]  就在炭火前面取暖
[00:08:45.200 --> 00:08:48.600]  現在情景相約
[00:08:48.600 --> 00:08:52.200]  此情此景更加叫彼得無言以對
[00:08:52.200 --> 00:08:54.600]  無地自容
[00:08:54.600 --> 00:08:57.200]  耶穌打破這個沉默的氣氛
[00:08:57.200 --> 00:08:59.000]  對彼得說
[00:08:59.000 --> 00:09:00.600]  「約翰的兒子西門
[00:09:00.600 --> 00:09:04.800]  你愛我比姐姐更深嗎?」
[00:09:04.800 --> 00:09:07.800]  我留意到天主教詩高聖經的翻譯
[00:09:07.800 --> 00:09:10.000]  很不相同
[00:09:10.000 --> 00:09:12.200]  這句話是這樣的
[00:09:12.200 --> 00:09:14.000]  「約翰的兒子西門
[00:09:14.000 --> 00:09:18.600]  你比他們更愛我嗎?」
[00:09:18.600 --> 00:09:22.000]  耶穌為何要做一個比較呢?
[00:09:22.000 --> 00:09:24.800]  這不是祂一貫的做法和想法
[00:09:24.800 --> 00:09:27.800]  祂呈現祂的門徒要彼此相愛
[00:09:27.800 --> 00:09:30.400]  而不是互相比較
[00:09:30.400 --> 00:09:34.200]  因為比較只會帶來悼恨
[00:09:34.200 --> 00:09:36.800]  原來耶穌要對應彼得的軟弱
[00:09:36.800 --> 00:09:39.000]  去培育他
[00:09:39.000 --> 00:09:41.200]  彼得沒有忘記他曾經說過
[00:09:41.200 --> 00:09:43.400]  在馬科網的十四章二十九節
[00:09:43.400 --> 00:09:45.000]  他這樣說
[00:09:45.000 --> 00:09:47.400]  「雖然眾人跌倒
[00:09:47.400 --> 00:09:49.800]  但我不會」
[00:09:49.800 --> 00:09:52.000]  他真的很愛耶穌
[00:09:52.000 --> 00:09:56.400]  並且他自覺比其他人更愛耶穌
[00:09:56.400 --> 00:09:59.400]  只不過潛藏在裡面的恐懼
[00:09:59.400 --> 00:10:01.000]  將他捉住
[00:10:01.000 --> 00:10:02.800]  將他擄去
[00:10:02.800 --> 00:10:05.200]  這一趟不認耶穌的經驗
[00:10:05.200 --> 00:10:08.200]  讓他看清自己和其他門徒一樣
[00:10:08.200 --> 00:10:11.800]  都只不過是平凡人一個
[00:10:11.800 --> 00:10:14.200]  彼得的回應不同了
[00:10:14.200 --> 00:10:17.400]  他不再像以前那樣說話
[00:10:17.400 --> 00:10:19.400]  我們可以想像
[00:10:19.400 --> 00:10:20.600]  從前的時候
[00:10:20.600 --> 00:10:22.000]  如果耶穌這樣問他
[00:10:22.000 --> 00:10:25.200]  他多數會很自信地回應
[00:10:25.200 --> 00:10:28.800]  「是的,我比他們更愛你」
[00:10:28.800 --> 00:10:30.600]  沒有
[00:10:30.600 --> 00:10:32.800]  他現在沒有這樣回答
[00:10:32.800 --> 00:10:33.400]  而是說
[00:10:33.400 --> 00:10:37.800]  「主啊,是的,你知道我愛你」
[00:10:37.800 --> 00:10:39.600]  一次失敗的經驗
[00:10:39.600 --> 00:10:40.800]  一次讓自己感到
[00:10:40.800 --> 00:10:43.200]  可恥無地自容的經驗
[00:10:43.200 --> 00:10:45.800]  讓彼得謙恭下來
[00:10:45.800 --> 00:10:50.800]  「主啊,是的,你知道我愛你」
[00:10:50.800 --> 00:10:52.600]  耶穌對他說
[00:10:52.600 --> 00:10:56.000]  「你要餵養我的小藥」
[00:10:56.000 --> 00:10:57.600]  耶穌第二次問彼得
[00:10:57.600 --> 00:11:01.000]  「約翰的兒子西門,你愛我嗎?」
[00:11:01.000 --> 00:11:03.200]  耶穌的問法不同了
[00:11:03.200 --> 00:11:05.800]  不需要再作任何的比較
[00:11:05.800 --> 00:11:09.000]  因為那是我們和上帝之間
[00:11:09.000 --> 00:11:11.400]  個人的關係
[00:11:11.400 --> 00:11:15.600]  「主啊,是的,你知道我愛你」
[00:11:15.600 --> 00:11:18.800]  當耶穌第三次問彼得相同的話
[00:11:18.800 --> 00:11:20.600]  彼得就很憂愁
[00:11:20.600 --> 00:11:21.400]  對耶穌說
[00:11:21.400 --> 00:11:23.600]  「主啊,祢無所不知」
[00:11:23.600 --> 00:11:25.400]  「祢知道我愛祢」
[00:11:25.400 --> 00:11:27.800]  「祢知道,祢什麼都知道」
[00:11:27.800 --> 00:11:29.000]  「我的裡裡外外」
[00:11:29.000 --> 00:11:32.600]  「祢比我更加了解我自己」
[00:11:32.600 --> 00:11:35.000]  耶穌三問彼得
[00:11:35.000 --> 00:11:36.600]  並不是要堅持
[00:11:36.600 --> 00:11:40.000]  要問彼得令自己心安
[00:11:40.000 --> 00:11:46.000]  耶穌其實是在解除彼得對自己的捆綁
[00:11:46.000 --> 00:11:50.400]  被自己那三次不認主的愧疚所捆綁
[00:11:50.400 --> 00:11:52.000]  耶穌在這一刻
[00:11:52.000 --> 00:11:55.800]  一圈一圈地為他解除
[00:11:55.800 --> 00:11:58.400]  一個這麼明白自己的主耶穌
[00:11:58.400 --> 00:12:00.800]  祂知道自己的弱點
[00:12:00.800 --> 00:12:02.800]  一些我引以為止的軟弱
[00:12:02.800 --> 00:12:06.200]  祂竟然願意再將任務交給自己
[00:12:06.200 --> 00:12:10.800]  那個不是接納、不是寬恕是什麼呢?
[00:12:10.800 --> 00:12:13.000]  你餵養我的藥
[00:12:13.000 --> 00:12:15.400]  彼得深深地體會
[00:12:15.400 --> 00:12:19.400]  自己只不過是一個蒙愛的罪人
[00:12:19.400 --> 00:12:23.200]  然而事情並不是在這裡結束
[00:12:23.200 --> 00:12:26.000]  我實實在在地告訴你
[00:12:26.000 --> 00:12:29.600]  你年輕的時候自己捉上帶子
[00:12:29.600 --> 00:12:31.600]  隨意往來
[00:12:31.600 --> 00:12:33.000]  不過年老的時候
[00:12:33.000 --> 00:12:35.200]  你要伸出你的手來
[00:12:35.200 --> 00:12:37.600]  別人要將你束上
[00:12:37.600 --> 00:12:41.000]  帶你去到你不願意去的地方
[00:12:41.000 --> 00:12:42.000]  在年輕的時候
[00:12:42.000 --> 00:12:43.800]  當我讀到這段經文
[00:12:43.800 --> 00:12:46.000]  坦白說很害怕
[00:12:46.000 --> 00:12:48.400]  也很不情願
[00:12:48.400 --> 00:12:51.800]  這跟沒有自主權沒有分別
[00:12:51.800 --> 00:12:56.600]  那就讓別人想對我怎樣就怎樣
[00:12:56.600 --> 00:12:57.800]  等一下
[00:12:57.800 --> 00:12:59.400]  耶穌等一等
[00:12:59.400 --> 00:13:01.400]  沒錯我愛你
[00:13:01.400 --> 00:13:03.000]  不過我害怕
[00:13:03.000 --> 00:13:04.800]  我害怕失去自己
[00:13:04.800 --> 00:13:07.600]  我害怕任人擺佈
[00:13:07.600 --> 00:13:08.800]  還有
[00:13:08.800 --> 00:13:11.200]  那約翰呢?
[00:13:11.200 --> 00:13:13.200]  你所愛的門徒約翰
[00:13:13.200 --> 00:13:16.400]  他的將來會怎樣?
[00:13:16.400 --> 00:13:18.600]  在跟隨耶穌的路上
[00:13:18.600 --> 00:13:21.000]  我們好像彼得一樣
[00:13:21.000 --> 00:13:23.800]  被很多難題捆綁著
[00:13:23.800 --> 00:13:26.400]  可能是自己的愧疚
[00:13:26.400 --> 00:13:30.000]  可能是自己不能接納自己的軟弱
[00:13:30.000 --> 00:13:33.600]  又或者可能是我們要跟其他人比較
[00:13:33.600 --> 00:13:36.400]  或者是擔憂自己的將來
[00:13:36.400 --> 00:13:39.400]  等等等等
[00:13:39.400 --> 00:13:40.800]  這一刻
[00:13:40.800 --> 00:13:43.000]  耶穌不但鼓勵我們要將這些
[00:13:43.000 --> 00:13:46.600]  通通扔入炭火之中
[00:13:46.600 --> 00:13:49.000]  因為祂並不在乎
[00:13:49.000 --> 00:13:52.600]  祂也鼓勵我們不要在乎
[00:13:52.600 --> 00:13:55.000]  祂再一次呼召彼得
[00:13:55.000 --> 00:13:56.800]  也同樣呼召我們
[00:13:56.800 --> 00:14:00.200]  你跟從我吧
[00:14:00.200 --> 00:14:02.400]  記得耶穌第一次呼召彼得的時候
[00:14:02.400 --> 00:14:04.600]  就是那一次依從耶穌的說話
[00:14:04.600 --> 00:14:06.800]  彼得再次下網
[00:14:06.800 --> 00:14:09.800]  圈住很多的魚
[00:14:09.800 --> 00:14:11.400]  那一次
[00:14:11.400 --> 00:14:13.800]  彼得見到那麼多的魚
[00:14:13.800 --> 00:14:16.400]  就伏伏在耶穌的腳前說
[00:14:16.400 --> 00:14:18.200]  主啊 離開我
[00:14:18.200 --> 00:14:20.400]  我是一個罪人
[00:14:20.400 --> 00:14:21.600]  沒錯
[00:14:21.600 --> 00:14:23.200]  我是一個罪人
[00:14:23.200 --> 00:14:25.800]  跟著耶穌三年
[00:14:25.800 --> 00:14:28.400]  看來好像原地踏步
[00:14:28.400 --> 00:14:32.000]  我仍然是一個軟弱的罪人
[00:14:32.000 --> 00:14:35.400]  不過有些不同
[00:14:35.400 --> 00:14:37.400]  以前是從禍災
[00:14:37.400 --> 00:14:41.400]  我滅亡了那份恐懼 懼怕
[00:14:41.400 --> 00:14:42.600]  這一刻
[00:14:42.600 --> 00:14:45.200]  變成深深地感受到自己
[00:14:45.200 --> 00:14:48.600]  是一個蒙恩的罪人
[00:14:48.600 --> 00:14:50.200]  相信彼得更能夠明白
[00:14:50.200 --> 00:14:53.200]  當日耶穌所交給他的說話
[00:14:53.200 --> 00:14:56.600]  這是路加福音的二十二章三十二節
[00:14:56.600 --> 00:14:58.200]  當耶穌臨離世的時候
[00:14:58.200 --> 00:14:59.600]  祂跟彼得說
[00:14:59.600 --> 00:15:01.200]  西門啊西門
[00:15:01.200 --> 00:15:03.800]  撒旦要得著你們
[00:15:03.800 --> 00:15:05.200]  好西你們
[00:15:05.200 --> 00:15:07.200]  好似西密子一樣
[00:15:07.200 --> 00:15:09.800]  不過我已經為你祈求
[00:15:09.800 --> 00:15:12.800]  使你不至於失了信心
[00:15:12.800 --> 00:15:18.200]  你回頭以後要兼顧你的弟兄
[00:15:18.200 --> 00:15:21.400]  一個心知道自己是一位蒙愛的罪人
[00:15:21.400 --> 00:15:25.600]  才願意去體恤弟兄姊妹的軟弱
[00:15:25.600 --> 00:15:31.200]  才願意行人的去兼顧身邊的肢體
[00:15:31.200 --> 00:15:32.800]  當日
[00:15:32.800 --> 00:15:34.600]  耶穌對彼得的回應是
[00:15:34.600 --> 00:15:36.000]  不要怕
[00:15:36.000 --> 00:15:38.600]  從今以後你要得人了
[00:15:38.600 --> 00:15:39.800]  沒錯
[00:15:39.800 --> 00:15:43.000]  面對前路真的有些懼怕 有些憂慮
[00:15:43.000 --> 00:15:44.000]  不過今天
[00:15:44.000 --> 00:15:47.400]  有主在我身旁去安慰 去寬恕
[00:15:47.400 --> 00:15:51.000]  去得安慰的這一份經驗
[00:15:51.000 --> 00:15:53.400]  當彼得按著耶穌的指示
[00:15:53.400 --> 00:15:56.200]  落網圈著很多餘的情景
[00:15:56.200 --> 00:15:58.400]  讓彼得重新去確定
[00:15:58.400 --> 00:16:02.200]  上帝的憐憫和祂的大能
[00:16:02.200 --> 00:16:05.200]  讓彼得可以敢於放開他憂慮
[00:16:05.200 --> 00:16:07.600]  和懼怕前來的手
[00:16:07.600 --> 00:16:10.200]  再一次去回應上帝的呼召
[00:16:10.200 --> 00:16:13.600]  我願意跟隨你
[00:16:13.600 --> 00:16:15.600]  各位弟兄姊妹
[00:16:15.600 --> 00:16:20.400]  你曾經同父的主相遇嗎?
[00:16:20.400 --> 00:16:22.000]  如果你未曾經驗過的話
[00:16:22.000 --> 00:16:26.800]  我鼓勵你找牧者去聊聊天
[00:16:26.800 --> 00:16:29.200]  牧者自會幫助你
[00:16:29.200 --> 00:16:32.400]  怎樣可以跟上帝相遇
[00:16:32.400 --> 00:16:34.800]  在《愛國書》四章八字這樣說
[00:16:34.800 --> 00:16:37.200]  祂說你要親近上主
[00:16:37.200 --> 00:16:40.400]  上主就必親近你們
[00:16:40.400 --> 00:16:42.400]  當然上帝今天會用
[00:16:42.400 --> 00:16:45.600]  任何的形態和方式跟我們相遇
[00:16:45.600 --> 00:16:47.200]  祂不一定跟
[00:16:47.200 --> 00:16:49.800]  用昔日在聖經向門道顯現的方式
[00:16:49.800 --> 00:16:52.000]  出現在我們的眼前
[00:16:52.000 --> 00:16:54.800]  不過祂總有祂的辦法
[00:16:54.800 --> 00:16:57.000]  讓我們能夠認出祂的方式
[00:16:57.000 --> 00:16:59.000]  跟我們去相遇
[00:16:59.000 --> 00:17:00.000]  聖經說
[00:17:00.000 --> 00:17:02.800]  凡尋找的就必尋見
[00:17:02.800 --> 00:17:05.200]  要等候而獲還
[00:17:05.200 --> 00:17:06.600]  記不記得聖經說過
[00:17:06.600 --> 00:17:08.400]  在厭惡暗思的路上
[00:17:08.400 --> 00:17:10.000]  兩個門徒認不出
[00:17:10.000 --> 00:17:12.400]  向他顯現的耶穌
[00:17:12.400 --> 00:17:16.000]  其實耶穌天天跟我們在一起
[00:17:16.000 --> 00:17:19.800]  這是《馬太福音》二十八章二十節的應許
[00:17:19.800 --> 00:17:24.000]  只是我們甚少去覺察和敏銳
[00:17:24.000 --> 00:17:28.000]  耶穌就在我們的身邊
[00:17:28.000 --> 00:17:31.400]  6月14日《時代論壇》有一個專欄
[00:17:31.400 --> 00:17:34.000]  描述了一個輔導的過程
[00:17:34.000 --> 00:17:35.800]  是很生動地告訴我們
[00:17:35.800 --> 00:17:39.600]  耶穌真實地天天與我們同在
[00:17:39.600 --> 00:17:43.400]  願意讓耶穌帶領祂的生命和生活的信徒
[00:17:43.400 --> 00:17:47.600]  會帶著耶穌的能力去祝福身邊的人
[00:17:47.600 --> 00:17:51.400]  這個專欄的領導是一位很資深的輔導員
[00:17:51.400 --> 00:17:53.600]  他有一段很長的時間
[00:17:53.600 --> 00:17:55.400]  在上帝的帶領下
[00:17:55.400 --> 00:17:58.600]  努力去將靈修和輔導結合
[00:17:58.600 --> 00:18:02.600]  命名為「基督為醫心理治療」
[00:18:02.600 --> 00:18:05.400]  他並且教導跟隨他的輔導員
[00:18:05.400 --> 00:18:08.600]  除了遵從心理輔導的理論之外
[00:18:08.600 --> 00:18:10.200]  更加要敏銳聖靈
[00:18:10.200 --> 00:18:13.400]  在輔導過程之中對他們的引導
[00:18:13.400 --> 00:18:16.800]  因為耶和華才是生命的主
[00:18:16.800 --> 00:18:18.400]  祂創造人類
[00:18:18.400 --> 00:18:21.400]  更加關心每一個人
[00:18:21.400 --> 00:18:24.000]  另外他專欄提到一位輔導員
[00:18:24.000 --> 00:18:27.600]  正在進行拍拖的輔導
[00:18:27.600 --> 00:18:30.600]  受到者是一位17歲的少女
[00:18:30.600 --> 00:18:33.200]  她仔細描述這半年以來
[00:18:33.200 --> 00:18:35.800]  跟她男朋友之間的相處
[00:18:35.800 --> 00:18:38.800]  她要求她男朋友每時每刻
[00:18:38.800 --> 00:18:41.200]  都要報告他的行蹤
[00:18:41.200 --> 00:18:42.800]  幾乎每到一個地方
[00:18:42.800 --> 00:18:46.800]  都要男朋友在臉書、Facebook上打卡
[00:18:46.800 --> 00:18:48.000]  甚麼是打卡呢?
[00:18:48.000 --> 00:18:50.400]  就是拍一張照片傳給他
[00:18:50.400 --> 00:18:54.800]  以證明男朋友現在在哪個位置
[00:18:54.800 --> 00:18:59.000]  少女亦會反覆查問她男朋友的一舉一動
[00:18:59.000 --> 00:19:02.200]  查看他的手機和電郵的訊息
[00:19:02.200 --> 00:19:04.200]  就一定不少得了
