
[00:00:00.000 --> 00:00:02.960]  很開心在大家當中分享整個話語
[00:07:29.500 --> 00:07:31.500]  而且是沒有人知道的
[00:07:31.500 --> 00:07:32.500]  凡是告訴你
[00:07:32.500 --> 00:07:34.500]  我知道耶穌何時再來
[00:07:34.500 --> 00:07:37.500]  越猜得越準確的人
[00:07:37.500 --> 00:07:40.500]  通常都是異端來的
[00:07:40.500 --> 00:07:42.500]  所以這些你不需要相信
[00:07:42.500 --> 00:07:43.500]  因為耶穌說
[00:07:43.500 --> 00:07:45.500]  沒有人知道他再來的時間
[00:07:45.500 --> 00:07:47.500]  當我們解釋這些比喻的時候
[00:07:47.500 --> 00:07:49.500]  耶穌再來好像茶一樣的時候
[00:07:49.500 --> 00:07:53.500]  我們千萬不要以為
[00:07:53.500 --> 00:07:56.500]  將茶來的每一個細節
[00:07:56.500 --> 00:07:58.500]  當作他要發揮
[00:07:58.500 --> 00:08:00.500]  不要覺得茶來的時候
[00:08:00.500 --> 00:08:02.500]  好像偷偷摸摸的
[00:08:02.500 --> 00:08:03.500]  或者是來偷東西的
[00:08:03.500 --> 00:08:05.500]  耶穌來不是偷偷摸摸的
[00:08:05.500 --> 00:08:07.500]  耶穌來更加不是來偷東西的
[00:08:07.500 --> 00:08:09.500]  所以其實你要明白
[00:08:09.500 --> 00:08:11.500]  解釋比喻只是一個重點
[00:08:11.500 --> 00:08:13.500]  第二件事就是我們要了解
[00:08:13.500 --> 00:08:16.500]  甚麼叫做天國
[00:08:16.500 --> 00:08:18.500]  天國是甚麼呢
[00:08:18.500 --> 00:08:19.500]  在聖經裏面
[00:08:19.500 --> 00:08:21.500]  在希臘文就叫巴塞尼亞
[00:08:21.500 --> 00:08:23.500]  我們以前讀神學的時候
[00:08:23.500 --> 00:08:26.500]  記這些字
[00:08:26.500 --> 00:08:28.500]  用一些中文去將它
[00:08:28.500 --> 00:08:30.500]  諧音
[00:08:30.500 --> 00:08:32.500]  巴斯尼亞就是天國
[00:08:32.500 --> 00:08:33.500]  巴塞尼亞
[00:08:33.500 --> 00:08:35.500]  你又學到一個
[00:08:35.500 --> 00:08:37.500]  巴斯尼亞就是天國
[00:08:37.500 --> 00:08:38.500]  天國這個字
[00:08:38.500 --> 00:08:40.500]  其實在聖經裏面的意思
[00:08:40.500 --> 00:08:41.500]  通常有
[00:08:41.500 --> 00:08:42.500]  其實它不是說的
[00:08:42.500 --> 00:08:44.500]  一種政治的一個角度
[00:08:44.500 --> 00:08:47.500]  它不是一種政治的制度
[00:08:47.500 --> 00:08:48.500]  天國
[00:08:48.500 --> 00:08:49.500]  它其實說的是
[00:08:49.500 --> 00:08:51.500]  神掌權
[00:08:51.500 --> 00:08:52.500]  上帝的王權
[00:08:52.500 --> 00:08:53.500]  其實kingdom
[00:08:53.500 --> 00:08:55.500]  其實應該再準確些翻譯
[00:08:55.500 --> 00:08:57.500]  是kingship
[00:08:57.500 --> 00:08:59.500]  即是神的王權
[00:08:59.500 --> 00:09:01.500]  而上帝的王權
[00:09:01.500 --> 00:09:03.500]  在聖經裏面應用的時候
[00:09:03.500 --> 00:09:04.500]  有兩方面的意思
[00:09:04.500 --> 00:09:05.500]  特別是強調
[00:09:05.500 --> 00:09:06.500]  一方面就是
[00:09:06.500 --> 00:09:08.500]  上帝掌權的時候
[00:09:08.500 --> 00:09:09.500]  我們離不開
[00:09:09.500 --> 00:09:11.500]  上帝掌權的範圍
[00:09:11.500 --> 00:09:13.500]  透過教會上帝掌權
[00:09:13.500 --> 00:09:15.500]  但另外一方面
[00:09:15.500 --> 00:09:17.500]  我們看到上帝掌權
[00:09:17.500 --> 00:09:20.500]  是離不開被掌權的國民的生命
[00:09:20.500 --> 00:09:22.500]  即是上帝在我們生命裏面掌權
[00:09:22.500 --> 00:09:23.500]  我們就在天國裏面
[00:09:23.500 --> 00:09:25.500]  所以說到天國
[00:09:25.500 --> 00:09:28.500]  另外聖經裏面還有兩方面提到
[00:09:28.500 --> 00:09:29.500]  一方面就是
[00:09:29.500 --> 00:09:32.500]  天國何時來呢
[00:09:32.500 --> 00:09:35.500]  聖經裏面第一方面提到
[00:09:35.500 --> 00:09:37.500]  天國已經來了
[00:09:37.500 --> 00:09:39.500]  你看福音書
[00:09:39.500 --> 00:09:41.500]  特別是有時看到路加福音
[00:09:41.500 --> 00:09:43.500]  那些法理賽人
[00:09:43.500 --> 00:09:44.500]  他問耶穌
[00:09:44.500 --> 00:09:46.500]  他問上帝的國度
[00:09:46.500 --> 00:09:48.500]  何時顯現的時候
[00:09:48.500 --> 00:09:50.500]  耶穌怎樣回答呢
[00:09:50.500 --> 00:09:53.500]  耶穌在路加福音17:21說
[00:09:53.500 --> 00:09:57.500]  上帝的國就在你們心裏面
[00:09:57.500 --> 00:10:00.500]  那句話如果翻譯出來的時候
[00:10:00.500 --> 00:10:01.500]  可以更加直譯成
[00:10:01.500 --> 00:10:05.500]  上帝的國就在你們當中
[00:10:05.500 --> 00:10:06.500]  即是說
[00:10:06.500 --> 00:10:09.500]  耶穌當時跟那些法理賽人說
[00:10:09.500 --> 00:10:11.500]  那些人問上帝的國何時來
[00:10:11.500 --> 00:10:14.500]  耶穌說已經來了就在你們當中
[00:10:14.500 --> 00:10:16.500]  這是聖經裏面第一方面的意思
[00:10:16.500 --> 00:10:17.500]  另外一方面
[00:10:17.500 --> 00:10:19.500]  講到上帝的國的時候
[00:10:19.500 --> 00:10:22.500]  耶穌說上帝的國還沒來
[00:10:22.500 --> 00:10:24.500]  你看到有個將來式
[00:10:24.500 --> 00:10:25.500]  如果我們很熟悉
[00:10:25.500 --> 00:10:27.500]  我們會
[00:10:27.500 --> 00:10:29.500]  你看主禱文裏面有一句
[00:10:29.500 --> 00:10:30.500]  我相信你都很熟悉
[00:10:30.500 --> 00:10:31.500]  第一句就是
[00:10:31.500 --> 00:10:33.500]  願你的國降臨
[00:10:33.500 --> 00:10:36.500]  什麼叫願
[00:10:36.500 --> 00:10:38.500]  就是國未來
[00:10:38.500 --> 00:10:40.500]  你盼望神的國來臨
[00:10:40.500 --> 00:10:42.500]  即是神的國還沒來
[00:10:42.500 --> 00:10:43.500]  所以你看到
[00:10:43.500 --> 00:10:45.500]  其實耶穌講到神的國到的時候
[00:10:45.500 --> 00:10:48.500]  他要提到神的國將來才來
[00:10:48.500 --> 00:10:50.500]  而且他講到神的國到的時候
[00:10:50.500 --> 00:10:53.500]  他會將神的國和將來末世的審判
[00:10:53.500 --> 00:10:54.500]  放在一起去講
[00:10:54.500 --> 00:10:56.500]  你看聖經的時候很多時候都是這樣講的
[00:10:56.500 --> 00:10:57.500]  所以你看到
[00:10:57.500 --> 00:10:59.500]  講到神的國到的時候有兩方面
[00:10:59.500 --> 00:11:00.500]  一方面是說
[00:11:00.500 --> 00:11:02.500]  耶穌說已經來了
[00:11:02.500 --> 00:11:03.500]  就在你們當中
[00:11:03.500 --> 00:11:06.500]  另外一方面就說將來才來
[00:11:06.500 --> 00:11:07.500]  所以你們要願
[00:11:07.500 --> 00:11:09.500]  你們要祈禱盼望祂來
[00:11:09.500 --> 00:11:11.500]  這個在聖經裏面就叫做
[00:11:11.500 --> 00:11:13.500]  Already but not yet
[00:11:13.500 --> 00:11:14.500]  已經來了
[00:11:14.500 --> 00:11:15.500]  但是還沒來
[00:11:15.500 --> 00:11:21.500]  上帝的國度還沒完全在地上彰顯出來
[00:11:21.500 --> 00:11:23.500]  這個就是關於天國
[00:11:23.500 --> 00:11:24.500]  好了
[00:11:24.500 --> 00:11:27.500]  我們今天讀的這段經文
[00:11:27.500 --> 00:11:28.500]  只有三字
[00:11:28.500 --> 00:11:31.500]  但這三字裏面有兩個比喻
[00:11:31.500 --> 00:11:34.500]  通常聖經學者就將這兩個比喻放在一組
[00:11:34.500 --> 00:11:36.500]  因為都是講天國的
[00:11:36.500 --> 00:11:38.500]  我們逐一看一看
[00:11:38.500 --> 00:11:39.500]  第一個比喻
[00:11:39.500 --> 00:11:40.500]  就是耶穌說
[00:11:40.500 --> 00:11:41.500]  我們一起來讀一讀
[00:11:41.500 --> 00:11:42.500]  三十一、三十二
[00:11:42.500 --> 00:11:43.500]  好嗎
[00:11:43.500 --> 00:11:44.500]  一起
[00:11:44.500 --> 00:11:47.500]  耶穌又對他們講了另外一個比喻
[00:12:07.500 --> 00:12:08.500]  這個比喻
[00:12:08.500 --> 00:12:10.500]  耶穌第一樣東西就講到天國
[00:12:10.500 --> 00:12:13.500]  他用一個芥菜種這個比喻來講天國
[00:12:13.500 --> 00:12:16.500]  他說天國好像一粒芥菜種
[00:12:16.500 --> 00:12:18.500]  這個所謂的芥菜種
[00:12:18.500 --> 00:12:21.500]  就不是我們平時在街市吃的那些芥菜的種子
[00:12:21.500 --> 00:12:22.500]  不是這個
[00:12:22.500 --> 00:12:24.500]  聖經學者說
[00:12:24.500 --> 00:12:28.500]  好像一些芥末的種子
[00:12:28.500 --> 00:12:30.500]  而當時的猶太地
[00:12:30.500 --> 00:12:34.500]  是一些所謂黑色的芥末的種子
[00:12:34.500 --> 00:12:36.500]  那些種子很小的
[00:12:36.500 --> 00:12:40.500]  只有一個毫米左右
[00:12:40.500 --> 00:12:41.500]  耶穌說
[00:12:41.500 --> 00:12:43.500]  芥菜種是最小的
[00:12:43.500 --> 00:12:44.500]  你要留意
[00:12:44.500 --> 00:12:45.500]  耶穌講這個東西
[00:12:45.500 --> 00:12:48.500]  其實是用當時的一些諺語來講的
[00:12:48.500 --> 00:12:50.500]  因為芥菜種事實上不是最小的
[00:12:50.500 --> 00:12:53.500]  當時還有一些葵花種更加小的
[00:12:53.500 --> 00:12:55.500]  但是在猶太人的習慣裡面
[00:12:55.500 --> 00:12:58.500]  特別是猶太拉比講的一些比喻裡面
[00:12:58.500 --> 00:13:00.500]  芥菜種是最小的
[00:13:00.500 --> 00:13:01.500]  最小的東西
[00:13:01.500 --> 00:13:02.500]  耶穌說
[00:13:02.500 --> 00:13:04.500]  當你把它種在田裡
[00:13:04.500 --> 00:13:05.500]  將來有一天
[00:13:05.500 --> 00:13:07.500]  會長大成
[00:13:07.500 --> 00:13:09.500]  不單止像一棵菜
[00:13:09.500 --> 00:13:11.500]  還大得像一棵樹
[00:13:11.500 --> 00:13:12.500]  大到一個什麼地步呢
[00:13:12.500 --> 00:13:16.500]  到天上的飛鳥都可以上來築巢
[00:13:16.500 --> 00:13:19.500]  耶穌講這個東西事實上是很誇張的
[00:13:19.500 --> 00:13:20.500]  因為其實
[00:13:20.500 --> 00:13:24.500]  芥菜種是不可能大得像一棵樹
[00:13:24.500 --> 00:13:25.500]  所以你明白
[00:13:25.500 --> 00:13:27.500]  當耶穌講這個話的時候
[00:13:27.500 --> 00:13:29.500]  你可以想像一下
[00:13:29.500 --> 00:13:30.500]  當時那些人
[00:13:30.500 --> 00:13:32.500]  聽到耶穌講這個東西的時候
[00:13:32.500 --> 00:13:35.500]  他所帶來的是什麼樣的感受呢
[00:13:35.500 --> 00:13:37.500]  很強烈的
[00:13:37.500 --> 00:13:38.500]  最小的一樣東西
[00:13:38.500 --> 00:13:40.500]  可以大到這樣一樣東西
[00:13:40.500 --> 00:13:42.500]  耶穌這句比喻是在講什麼呢
[00:13:42.500 --> 00:13:43.500]  耶穌在講
[00:13:43.500 --> 00:13:46.500]  天國最開始的時候
[00:13:46.500 --> 00:13:47.500]  是很小很小的
[00:13:47.500 --> 00:13:49.500]  是最小的
[00:13:49.500 --> 00:13:50.500]  但是將來呢
[00:13:50.500 --> 00:13:52.500]  會長得很大很大的
[00:13:52.500 --> 00:13:54.500]  而耶穌說這裡的大樹
[00:13:54.500 --> 00:13:57.500]  很多時候其實是用舊約的一個比喻
[00:13:57.500 --> 00:13:58.500]  舊約裡面
[00:13:58.500 --> 00:14:01.500]  特別是但爾里書和以西傑書
[00:14:01.500 --> 00:14:03.500]  都是講到大樹表示大國
[00:14:03.500 --> 00:14:04.500]  以西列國
[00:14:04.500 --> 00:14:06.500]  耶穌是引用舊約的比喻來講的
[00:14:06.500 --> 00:14:09.500]  最小的東西將來有一天會大到一個地步
[00:14:09.500 --> 00:14:13.500]  是大到你無法想像的
[00:14:13.500 --> 00:14:14.500]  事實上呢
[00:14:14.500 --> 00:14:15.500]  耶穌在預言著
[00:14:15.500 --> 00:14:17.500]  天國將來的趨勢
[00:14:17.500 --> 00:14:19.500]  如果你看教會歷史你都會看到
[00:14:19.500 --> 00:14:21.500]  其實耶穌這個比喻呢
[00:14:21.500 --> 00:14:24.500]  其實一直在應驗著
[00:14:24.500 --> 00:14:25.500]  你想一下
[00:14:25.500 --> 00:14:27.500]  其實最初開始
[00:14:27.500 --> 00:14:28.500]  教會成立
[00:14:28.500 --> 00:14:29.500]  在第一世紀的時候
[00:14:29.500 --> 00:14:32.500]  是很少出一撮人的
[00:14:32.500 --> 00:14:35.500]  如果你是用當時的人數來對照
[00:14:35.500 --> 00:14:37.500]  其實香港大部分的教會
[00:14:37.500 --> 00:14:39.500]  人數都超過他當時的人數的
[00:14:39.500 --> 00:14:40.500]  很少出
[00:14:40.500 --> 00:14:42.500]  在萬國當中
[00:14:42.500 --> 00:14:44.500]  他們是滄海一宿
[00:14:44.500 --> 00:14:46.500]  但是就這麼少出
[00:14:46.500 --> 00:14:48.500]  神就可以將他們
[00:14:48.500 --> 00:14:52.500]  去隨著一路神的工作
[00:14:52.500 --> 00:14:54.500]  其實是教會過了三百年
[00:14:54.500 --> 00:14:56.500]  在其中有很多很多的逼迫
[00:14:56.500 --> 00:14:57.500]  政府的打壓
[00:14:57.500 --> 00:14:59.500]  但是到君士丹丁
[00:14:59.500 --> 00:15:05.500]  他將基督教變成國教的時候
[00:15:05.500 --> 00:15:08.500]  在整個羅馬帝國的反復裡面
[00:15:08.500 --> 00:15:12.500]  基督教人數是超過48%
[00:15:12.500 --> 00:15:15.500]  是很巨大的
[00:15:15.500 --> 00:15:17.500]  所以我們今時我們看到
[00:15:17.500 --> 00:15:19.500]  很多歐美的教會
[00:15:19.500 --> 00:15:20.500]  一些西方的教會
[00:15:20.500 --> 00:15:22.500]  他們的光影很凋零
[00:15:22.500 --> 00:15:23.500]  很冷淡
[00:15:23.500 --> 00:15:25.500]  很多很多教會都倒閉了
[00:15:25.500 --> 00:15:27.500]  你今時今日去一些西方教會
[00:15:27.500 --> 00:15:29.500]  特別是一些荷蘭教會
[00:15:29.500 --> 00:15:30.500]  德國教會
[00:15:30.500 --> 00:15:32.500]  你會見到很宏偉的教堂
[00:15:32.500 --> 00:15:34.500]  但是裡面很少人
[00:15:34.500 --> 00:15:35.500]  就算在這裡參加崇拜
[00:15:35.500 --> 00:15:37.500]  都可能是一些長者
[00:15:37.500 --> 00:15:39.500]  沒有什麼年輕人
[00:15:39.500 --> 00:15:40.500]  你覺得很凋零
[00:15:40.500 --> 00:15:41.500]  但是我告訴你
[00:15:41.500 --> 00:15:43.500]  但是另外一方面你看到
[00:15:43.500 --> 00:15:45.500]  神的工作在亞洲
[00:15:45.500 --> 00:15:47.500]  在拉丁美洲
[00:15:47.500 --> 00:15:48.500]  在一些非洲
[00:15:48.500 --> 00:15:50.500]  是很興旺的
[00:15:50.500 --> 00:15:51.500]  我有些朋友
[00:15:51.500 --> 00:15:54.500]  之前就去一些內地做一些交流
[00:15:54.500 --> 00:15:56.500]  他告訴我們
[00:15:56.500 --> 00:15:57.500]  在江浙一帶
[00:15:57.500 --> 00:15:59.500]  幾千人的教會
[00:15:59.500 --> 00:16:01.500]  是很多很多的
[00:16:01.500 --> 00:16:02.500]  我自己有時
[00:16:02.500 --> 00:16:04.500]  因為我自己的工作關係
