
[00:00:00.000 --> 00:00:03.600]  我們今天繼續看傳道書的系列
[00:11:36.460 --> 00:11:38.460]  我還有什麼可以帶走呢
[00:11:38.460 --> 00:11:40.460]  聖經裏面告訴我們
[00:11:40.460 --> 00:11:42.460]  原來有些東西是可以帶走的
[00:11:42.460 --> 00:11:45.460]  將你所擁有的分級七人或八人
[00:11:45.460 --> 00:11:47.460]  上星期基仁也說了
[00:11:47.460 --> 00:11:49.460]  有兩個解釋
[00:11:49.460 --> 00:11:52.460]  其中一個解釋就是分散投資
[00:11:52.460 --> 00:11:54.460]  但是另外一個解釋就是
[00:11:54.460 --> 00:11:57.460]  詩歌文體我反而傾向這個解釋
[00:11:57.460 --> 00:11:59.460]  詩歌文體裏面說到分級十
[00:11:59.460 --> 00:12:02.460]  八人原文就是分級七份或八份
[00:12:02.460 --> 00:12:04.460]  這只是一個文學技巧
[00:12:04.460 --> 00:12:08.460]  告訴我們要盡力去釋放出去
[00:12:08.460 --> 00:12:10.460]  不要抱緊它
[00:12:10.460 --> 00:12:11.460]  要豁出去
[00:12:11.460 --> 00:12:13.460]  盡力去做 盡力去投入
[00:12:13.460 --> 00:12:16.460]  盡力去服侍 盡力去分享
[00:12:16.460 --> 00:12:18.460]  盡力去給
[00:12:18.460 --> 00:12:20.460]  為什麼呢
[00:12:20.460 --> 00:12:26.460]  因為你不知道有什麼禍患臨到地上
[00:12:26.460 --> 00:12:32.460]  Eschatological的末世論
[00:12:32.460 --> 00:12:36.460]  那個災禍不單止有機會臨到你
[00:12:36.460 --> 00:12:38.460]  有機會臨到
[00:12:38.460 --> 00:12:40.460]  你可以服侍的人
[00:12:40.460 --> 00:12:44.460]  也可以臨到整個地球
[00:12:44.460 --> 00:12:46.460]  平地蜜已經是
[00:12:46.460 --> 00:12:48.460]  或者主宰來的時候
[00:12:48.460 --> 00:12:50.460]  地面的毀滅
[00:12:50.460 --> 00:12:52.460]  所以其實我們應該
[00:12:52.460 --> 00:12:54.460]  聖經裏面提醒我們
[00:12:54.460 --> 00:12:56.460]  不是說走路都害怕
[00:12:56.460 --> 00:12:58.460]  快要死了
[00:12:58.460 --> 00:12:59.460]  應該怎麼做呢
[00:12:59.460 --> 00:13:01.460]  不是 但要提醒我們就是
[00:13:01.460 --> 00:13:03.460]  如果我們還有機會去做的時候
[00:13:03.460 --> 00:13:05.460]  因為我們不知道明天如何
[00:13:05.460 --> 00:13:08.460]  我們就要去做
[00:13:08.460 --> 00:13:13.460]  接著耶穌說那個無知的財主
[00:13:13.460 --> 00:13:18.460]  沒錯 他擁有很多的財富
[00:13:18.460 --> 00:13:22.460]  但他純粹是自己去享用
[00:13:22.460 --> 00:13:24.460]  看著銀行多了個零之後
[00:13:24.460 --> 00:13:26.460]  又開心了
[00:13:26.460 --> 00:13:27.460]  又多了個零
[00:13:27.460 --> 00:13:28.460]  耶穌說
[00:13:28.460 --> 00:13:30.460]  當災禍臨到你的時候
[00:13:30.460 --> 00:13:32.460]  接你回天家
[00:13:32.460 --> 00:13:36.460]  這些東西有什麼是值得你誇後的呢
[00:13:36.460 --> 00:13:39.460]  所以 所羅門提醒我們一樣東西
[00:13:39.460 --> 00:13:41.460]  也在聖經裏面嘗試提醒我們
[00:13:41.460 --> 00:13:45.460]  有幾樣東西是永遠長存的
[00:13:45.460 --> 00:13:46.460]  聖經告訴我們
[00:13:46.460 --> 00:13:48.460]  神的話語是永遠長存的
[00:13:48.460 --> 00:13:50.460]  還有一樣東西是永遠長存的
[00:13:50.460 --> 00:13:54.460]  就是人的生命
[00:13:54.460 --> 00:13:59.460]  這也是我們和Pastor Gideon
[00:13:59.460 --> 00:14:01.460]  我們覺得上帝擺我們在Mt.Peters
[00:14:01.460 --> 00:14:02.460]  在美國這個地方
[00:14:02.460 --> 00:14:04.460]  擺我們在Silicon Valley上個星期
[00:14:04.460 --> 00:14:05.460]  你也聽過他講到
[00:14:05.460 --> 00:14:06.460]  如果你沒有聽過
[00:14:06.460 --> 00:14:08.460]  請聽回Gideon所講的
[00:14:08.460 --> 00:14:11.460]  我們不單是自己坐擁
[00:14:11.460 --> 00:14:13.460]  享受當中的
[00:14:13.460 --> 00:14:15.460]  擁有的東西
[00:14:15.460 --> 00:14:16.460]  也給我們看到
[00:14:16.460 --> 00:14:18.460]  有什麼可以直傳在天上
[00:14:18.460 --> 00:14:20.460]  就是天上可以肯定一樣東西
[00:14:20.460 --> 00:14:24.460]  就是我們有人的生命在天國上
[00:14:24.460 --> 00:14:26.460]  只是就是說
[00:14:26.460 --> 00:14:27.460]  讓福音提醒我們
[00:14:27.460 --> 00:14:28.460]  信的人得永生
[00:14:28.460 --> 00:14:30.460]  不信的人不得不著永生
[00:14:30.460 --> 00:14:32.460]  神的陣路
[00:14:32.460 --> 00:14:35.460]  是永恆地
[00:14:35.460 --> 00:14:37.460]  和這些人一起
[00:14:37.460 --> 00:14:39.460]  所以我們的責任就是
[00:14:39.460 --> 00:14:40.460]  要將人
[00:14:40.460 --> 00:14:44.460]  在橋上運他們過去天國裡面
[00:14:44.460 --> 00:14:46.460]  以至這些人的生命
[00:14:46.460 --> 00:14:49.460]  能夠得享耶穌基督的福音
[00:14:49.460 --> 00:14:51.460]  這就是我們做傳道人
[00:14:51.460 --> 00:14:52.460]  做每一個基督徒
[00:14:52.460 --> 00:14:54.460]  我們實踐大使命要做的東西
[00:14:54.460 --> 00:14:57.460]  就是你投資在人的身上
[00:14:57.460 --> 00:14:59.460]  甚至是一杯涼水
[00:15:00.460 --> 00:15:02.460]  隔個禮拜六我們派
[00:15:02.460 --> 00:15:04.460]  食物的
[00:15:04.460 --> 00:15:05.460]  一塊瓜
[00:15:05.460 --> 00:15:07.460]  一條麵包
[00:15:07.460 --> 00:15:09.460]  一瓶奶
[00:15:09.460 --> 00:15:12.460]  只要我們做在人的生命身上
[00:15:12.460 --> 00:15:14.460]  耶穌基督
[00:15:14.460 --> 00:15:16.460]  都會欣賞我們
[00:15:16.460 --> 00:15:19.460]  這就是聖經裡面
[00:15:19.460 --> 00:15:21.460]  提醒我們要去做的東西
[00:15:21.460 --> 00:15:22.460]  弟兄姊妹
[00:15:22.460 --> 00:15:24.460]  你不需要一百萬
[00:15:24.460 --> 00:15:26.460]  不需要很多錢
[00:15:26.460 --> 00:15:30.460]  不論剛才Justin說的五元 十元
[00:15:30.460 --> 00:15:32.460]  你有一點點的時間
[00:15:32.460 --> 00:15:33.460]  你有的精神
[00:15:33.460 --> 00:15:34.460]  你有的體力
[00:15:34.460 --> 00:15:35.460]  你有的恩慈
[00:15:35.460 --> 00:15:40.460]  你都可以做在人的生命當中
[00:15:40.460 --> 00:15:42.460]  以至災禍臨到的時候
[00:15:42.460 --> 00:15:43.460]  無論在你身上
[00:15:43.460 --> 00:15:44.460]  在人身上
[00:15:44.460 --> 00:15:45.460]  在地球身上
[00:15:45.460 --> 00:15:47.460]  你的Eschatological的感覺
[00:15:47.460 --> 00:15:49.460]  末世論的感覺
[00:15:49.460 --> 00:15:51.460]  你永遠不會後悔
[00:15:51.460 --> 00:15:53.460]  因為你是在天國裡面
[00:15:53.460 --> 00:15:55.460]  你會得著這些人
[00:15:56.460 --> 00:15:57.460]  在當中
[00:15:57.460 --> 00:15:58.460]  不單止
[00:15:58.460 --> 00:16:00.460]  不要抱緊它
[00:16:00.460 --> 00:16:01.460]  要豁出去
[00:16:01.460 --> 00:16:02.460]  第二件事
[00:16:02.460 --> 00:16:03.460]  冒險
[00:16:03.460 --> 00:16:04.460]  怕輸
[00:16:04.460 --> 00:16:06.460]  不如下注
[00:16:06.460 --> 00:16:09.460]  有時我們就這樣
[00:16:09.460 --> 00:16:10.460]  我們怕輸
[00:16:10.460 --> 00:16:12.460]  我們不敢下注
[00:16:12.460 --> 00:16:14.460]  我就叫大家賭
[00:16:14.460 --> 00:16:16.460]  因為一個冒險人生
[00:16:16.460 --> 00:16:18.460]  是不是一個賭博的人生呢
[00:16:18.460 --> 00:16:20.460]  是不是上個星期呢
[00:16:20.460 --> 00:16:21.460]  Gideon
[00:16:21.460 --> 00:16:22.460]  你知道他做每件事
[00:16:22.460 --> 00:16:23.460]  我都跟風的
[00:16:23.460 --> 00:16:27.460]  上個星期他唱了許冠傑那首
[00:16:27.460 --> 00:16:29.460]  半斤八兩
[00:16:29.460 --> 00:16:32.460]  我說你的年代聽半斤八兩
[00:16:32.460 --> 00:16:34.460]  我的年代就不是
[00:16:34.460 --> 00:16:35.460]  聽什麼呢
[00:16:35.460 --> 00:16:37.460]  我聽一下歌神演繹
[00:16:37.460 --> 00:16:38.460]  四十五年前
[00:16:38.460 --> 00:16:40.460]  一段這首詩歌是什麼
[00:16:40.460 --> 00:16:42.460]  這首歌不是詩歌
[00:16:53.460 --> 00:16:56.460]  書光不用起
[00:16:56.460 --> 00:16:58.460]  聽一段就好
[00:16:58.460 --> 00:17:02.460]  我們不是許冠傑的擁躉
[00:17:02.460 --> 00:17:03.460]  不過Gideon玩開
[00:17:03.460 --> 00:17:05.460]  那我就玩一下
[00:17:05.460 --> 00:17:07.460]  這首歌告訴我們
[00:17:07.460 --> 00:17:08.460]  人生如賭博
[00:17:08.460 --> 00:17:10.460]  是不是冒險豁出去
[00:17:10.460 --> 00:17:11.460]  什麼都豁出去
[00:17:11.460 --> 00:17:13.460]  那就可以了
[00:17:13.460 --> 00:17:14.460]  等一等
[00:17:14.460 --> 00:17:16.460]  如果純粹冒險豁出去
[00:17:16.460 --> 00:17:18.460]  我們就能夠修成的話
[00:17:18.460 --> 00:17:20.460]  這個就叫成功神學
[00:17:20.460 --> 00:17:22.460]  Prosperity Theology
[00:17:22.460 --> 00:17:25.460]  這個不是聖經的教導
[00:17:25.460 --> 00:17:27.460]  這個也有一個危險性
[00:17:27.460 --> 00:17:28.460]  凡是豁出去的
[00:17:28.460 --> 00:17:30.460]  聖經說豁出去就可以修
[00:17:30.460 --> 00:17:34.460]  這一條就是成功的方程式
[00:17:34.460 --> 00:17:36.460]  我們永遠不需要依靠神
[00:17:36.460 --> 00:17:38.460]  只要你冒險就可以了
[00:17:38.460 --> 00:17:39.460]  你冒險走出去
[00:17:39.460 --> 00:17:41.460]  你就可以得著
[00:17:41.460 --> 00:17:43.460]  這個不是聖經的教導
