
[00:00:00.000 --> 00:00:02.000]  各位朋友 大家好
[00:03:01.000 --> 00:03:05.000]  因為我自中學年代信主 成為基督徒
[00:03:05.000 --> 00:03:08.000]  祈禱是我生活習慣的一個部分
[00:03:08.000 --> 00:03:10.000]  我就祈禱問上帝
[00:03:10.000 --> 00:03:14.000]  我知道自己是清白無辜的
[00:03:14.000 --> 00:03:20.000]  為什麼上帝容許這個苦難發生在我身上
[00:03:20.000 --> 00:03:25.000]  我相信上帝是公義的 是慈愛的
[00:03:25.000 --> 00:03:27.000]  祂不會作弄我
[00:03:27.000 --> 00:03:29.000]  祂容許這件事情發生
[00:03:29.000 --> 00:03:31.000]  雖然我不明白
[00:03:31.000 --> 00:03:36.000]  但我相信祂有祂的心意
[00:03:36.000 --> 00:03:39.000]  我很記得我禮拜堂的牧師
[00:03:39.000 --> 00:03:44.000]  盧龍光牧師來到深切治療病房探望我
[00:03:44.000 --> 00:03:47.000]  他捉著我的手跟我一起祈禱的時候
[00:03:47.000 --> 00:03:49.000]  他為我祈禱這樣說
[00:03:49.000 --> 00:03:51.000]  他說 親愛的天父
[00:03:51.000 --> 00:03:57.000]  求你幫助盡徒 逐漸逐漸明白
[00:03:57.000 --> 00:04:04.000]  這個苦難在他身上 是要讓他學會怎樣的人生的功課
[00:04:04.000 --> 00:04:07.000]  我當時很自然地說 阿門
[00:04:07.000 --> 00:04:12.000]  過後回想 我覺得牧師很有智慧
[00:04:12.000 --> 00:04:18.000]  他不是求神馬上開悟 解釋給我知道為什麼發生這件事
[00:04:18.000 --> 00:04:24.000]  因為他明白 人生有時候很多事情是沒有即時的解釋的
[00:04:24.000 --> 00:04:27.000]  或者是很多年後
[00:04:27.000 --> 00:04:31.000]  甚或是我們離開這個世界和上帝面對面相遇的時候
[00:04:31.000 --> 00:04:34.000]  我們才知道真相
[00:04:34.000 --> 00:04:37.000]  所以他是求上帝幫助我去明白
[00:04:37.000 --> 00:04:44.000]  這個苦難為了要我學會怎樣的人生的功課
[00:04:44.000 --> 00:04:49.000]  從前我不知道 為什麼上帝將一些事隱瞞
[00:04:49.000 --> 00:04:52.000]  不告訴我們即將要發生的事
[00:04:52.000 --> 00:04:55.000]  經過這個苦難之後 我明白
[00:04:55.000 --> 00:04:58.000]  如果上帝早一點告訴我
[00:04:58.000 --> 00:05:00.000]  不要說早三天
[00:05:00.000 --> 00:05:06.000]  早三個小時告訴我 我相信我都承受不住
[00:05:06.000 --> 00:05:10.000]  在醫院裡 在深切治療病房裡
[00:05:10.000 --> 00:05:13.000]  我明白多了
[00:05:13.000 --> 00:05:18.000]  對於一個受重傷 動彈不得的病人來說
[00:05:18.000 --> 00:05:23.000]  解釋給他知道為什麼不是最重要
[00:05:23.000 --> 00:05:28.000]  去幫助他 安慰他 是更加重要
[00:05:28.000 --> 00:05:34.000]  在苦難裡解釋不是他最需要的
[00:05:34.000 --> 00:05:41.000]  幫助才是他最需要的
[00:05:41.000 --> 00:05:46.000]  在我住醫院的五個月裡 上帝給我很多的幫助
[00:05:46.000 --> 00:05:52.000]  你說上帝怎樣幫助他的兒女呢
[00:05:52.000 --> 00:05:56.000]  不一定是通過奇蹟或超自然的力量
[00:05:56.000 --> 00:05:58.000]  更多時候是通過人
[00:05:58.000 --> 00:06:02.000]  上帝喜歡藉著人成為他的天使
[00:06:02.000 --> 00:06:05.000]  去幫助有需要的人
[00:06:05.000 --> 00:06:07.000]  舉一個例子
[00:06:07.000 --> 00:06:12.000]  在我受傷之後大概三個星期
[00:06:12.000 --> 00:06:14.000]  傷勢突然惡化
[00:06:14.000 --> 00:06:18.000]  無緣無故持續發低燒
[00:06:18.000 --> 00:06:21.000]  不知道原因
[00:06:21.000 --> 00:06:23.000]  醫生再三檢查
[00:06:23.000 --> 00:06:29.000]  懷疑是左邊大腿已經縫合傷口裡
[00:06:29.000 --> 00:06:31.000]  有血管滲漏
[00:06:31.000 --> 00:06:34.000]  積了很大灘瘀血
[00:06:34.000 --> 00:06:37.000]  成為細菌感染的溫床
[00:06:37.000 --> 00:06:40.000]  所以持續發燒
[00:06:40.000 --> 00:06:43.000]  服用抗生素也無法解決
[00:06:43.000 --> 00:06:50.000]  醫生建議再次開刀檢查傷口
[00:06:50.000 --> 00:06:52.000]  我心情很忐忑
[00:06:52.000 --> 00:06:57.000]  因為本來已經進展不錯的康復
[00:06:57.000 --> 00:07:01.000]  突然打回頭 一切從零開始
[00:07:01.000 --> 00:07:06.000]  而且第二次手術也有很多未知之數
[00:07:06.000 --> 00:07:11.000]  我還記得在做手術那一天
[00:07:11.000 --> 00:07:14.000]  進入手術室旁邊的等待房
[00:07:14.000 --> 00:07:16.000]  準備做手術的時候
[00:07:16.000 --> 00:07:19.000]  房間空無一人
[00:07:19.000 --> 00:07:21.000]  因為親人和朋友不可以進去
[00:07:21.000 --> 00:07:25.000]  醫生和護士在手術室準備器材
[00:07:25.000 --> 00:07:28.000]  我一個人躺在等待房間裡
[00:07:28.000 --> 00:07:30.000]  覺得很孤單
[00:07:30.000 --> 00:07:31.000]  覺得很冷
[00:07:31.000 --> 00:07:33.000]  冷氣開得很大
[00:07:33.000 --> 00:07:37.000]  突然有一個女醫生出現
[00:07:37.000 --> 00:07:40.000]  是負責我手術的麻醉科醫生
[00:07:40.000 --> 00:07:42.000]  她突然跟我打招呼
[00:07:42.000 --> 00:07:46.000]  劉先生 我爸爸託我問候你
[00:07:46.000 --> 00:07:49.000]  原來他爸爸是我們一家人
[00:07:49.000 --> 00:07:54.000]  看顧了很多年的牙醫
[00:07:54.000 --> 00:07:58.000]  突然遇到一個相熟朋友的親人
[00:07:58.000 --> 00:08:00.000]  感覺很溫暖
[00:08:00.000 --> 00:08:05.000]  突然沒有孤單恐懼的感覺
[00:08:05.000 --> 00:08:06.000]  在醫院那五個月
[00:08:06.000 --> 00:08:09.000]  有很多這樣的事情
[00:08:09.000 --> 00:08:12.000]  有很多這樣的經歷
[00:08:12.000 --> 00:08:16.000]  上帝差派我的親人
[00:08:16.000 --> 00:08:17.000]  我的朋友
[00:08:17.000 --> 00:08:20.000]  還有很多我不認識的人
[00:08:20.000 --> 00:08:24.000]  關懷我 幫助我
[00:08:24.000 --> 00:08:28.000]  在我有力量度過最困難的時候
[00:08:28.000 --> 00:08:36.000]  我還記得在受傷之後
[00:08:36.000 --> 00:08:38.000]  大概三個多月
[00:08:38.000 --> 00:08:42.000]  我離開了東區醫院
[00:08:42.000 --> 00:08:44.000]  離開了馬來醫院
[00:08:44.000 --> 00:08:48.000]  這兩間急症醫院我都住了一個月
[00:08:48.000 --> 00:08:50.000]  傷勢穩定下來之後
[00:08:50.000 --> 00:08:53.000]  我就去了麥理浩復康院
[00:08:53.000 --> 00:08:55.000]  在大口環
[00:08:55.000 --> 00:08:59.000]  在麥理浩復康院做復康的鍛鍊
[00:08:59.000 --> 00:09:01.000]  每天上午三個鐘頭
[00:09:01.000 --> 00:09:03.000]  下午兩個鐘頭
[00:09:03.000 --> 00:09:06.000]  物理治療加職業治療
[00:09:06.000 --> 00:09:09.000]  非常勞累
[00:09:09.000 --> 00:09:11.000]  但必須這樣做
[00:09:11.000 --> 00:09:14.000]  能夠讓大腿學習
[00:09:14.000 --> 00:09:16.000]  重新站起來
[00:09:16.000 --> 00:09:20.000]  好像小孩子學走路一樣
[00:09:20.000 --> 00:09:24.000]  很艱難的環境
[00:09:24.000 --> 00:09:27.000]  而且復康的鍛鍊
[00:09:27.000 --> 00:09:29.000]  如果有經歷過復康治療的朋友
[00:09:29.000 --> 00:09:30.000]  可能都知道
[00:09:30.000 --> 00:09:32.000]  不是一帆風順
[00:09:32.000 --> 00:09:34.000]  往往初期你進步很快
[00:09:34.000 --> 00:09:36.000]  接著去到一個瓶頸
[00:09:36.000 --> 00:09:38.000]  你進入了一個平原
[00:09:38.000 --> 00:09:41.000]  你無論怎樣努力都無法突破
[00:09:41.000 --> 00:09:43.000]  就停在那裡
[00:09:43.000 --> 00:09:48.000]  不知何時會再有進步
[00:09:48.000 --> 00:09:49.000]  有一天
[00:09:49.000 --> 00:09:53.000]  有一個讀大學年代認識的朋友
[00:09:53.000 --> 00:09:56.000]  來醫院探望我
[00:09:56.000 --> 00:09:58.000]  他是讀教育心理學
[00:09:58.000 --> 00:10:01.000]  在加拿大一間大學教書
[00:10:01.000 --> 00:10:02.000]  回來香港探親
[00:10:02.000 --> 00:10:03.000]  知道我受過傷
[00:10:03.000 --> 00:10:05.000]  找了另一個大學同學
[00:10:05.000 --> 00:10:08.000]  一起來醫院探望我
[00:10:08.000 --> 00:10:10.000]  閒話家常
[00:10:10.000 --> 00:10:12.000]  過了大約一個小時
[00:10:12.000 --> 00:10:15.000]  這個同學突然指著我
[00:10:15.000 --> 00:10:19.000]  「劉俊濤 你很不正常」
[00:10:19.000 --> 00:10:21.000]  我問他什麼事
[00:10:21.000 --> 00:10:22.000]  他說
[00:10:22.000 --> 00:10:25.000]  雖然警察拘捕了
[00:10:25.000 --> 00:10:28.000]  那兩個懷疑行兇傷害你的人
[00:10:28.000 --> 00:10:30.000]  但幕後主謀是什麼人
[00:10:30.000 --> 00:10:33.000]  還未查到
[00:10:33.000 --> 00:10:34.000]  那就是說
[00:10:34.000 --> 00:10:36.000]  有一個財雄勢大
[00:10:36.000 --> 00:10:38.000]  出錢買兇傷害你的人
[00:10:38.000 --> 00:10:40.000]  他現在躲在一個黑暗的角落
[00:10:40.000 --> 00:10:43.000]  他隨時可以再傷害你的
[00:10:43.000 --> 00:10:45.000]  那你應該害怕
[00:10:45.000 --> 00:10:47.000]  你應該擔心
[00:10:47.000 --> 00:10:51.000]  你應該害怕
[00:10:51.000 --> 00:10:53.000]  為什麼我完全不感覺到
[00:10:53.000 --> 00:10:59.000]  你有這些驚恐擔憂的情緒呢
[00:10:59.000 --> 00:11:01.000]  我當時就跟他說
[00:11:01.000 --> 00:11:04.000]  早上我看聖經默想的時候
[00:11:04.000 --> 00:11:06.000]  讀到詩篇三十七篇
[00:11:06.000 --> 00:11:07.000]  裡面說
[00:11:07.000 --> 00:11:10.000]  不要因為惡人道路通達
[00:11:10.000 --> 00:11:12.000]  就忿忿不平
[00:11:12.000 --> 00:11:14.000]  憤怒只會令人犯錯
[00:11:14.000 --> 00:11:18.000]  應該將我們的事情交託給上帝
[00:11:18.000 --> 00:11:20.000]  祂會讓我們的公義
[00:11:20.000 --> 00:11:25.000]  好像正午的太陽照耀
[00:11:25.000 --> 00:11:27.000]  我說作為基督徒
[00:11:27.000 --> 00:11:28.000]  我只有兩個選擇
[00:11:28.000 --> 00:11:31.000]  相信上帝的話
[00:11:31.000 --> 00:11:33.000]  或者不相信
[00:11:33.000 --> 00:11:35.000]  我選擇相信
[00:11:35.000 --> 00:11:36.000]  如果你要我解釋
[00:11:36.000 --> 00:11:38.000]  為什麼我心情平靜
[00:11:38.000 --> 00:11:41.000]  沒有你所說的負面情緒
[00:11:41.000 --> 00:11:45.000]  我只能夠這樣解釋
[00:11:45.000 --> 00:11:47.000]  但當那個同學走了之後
[00:11:47.000 --> 00:11:51.000]  我越想就越覺得他問得有道理
[00:11:51.000 --> 00:11:53.000]  我就開始奇怪
[00:11:53.000 --> 00:11:56.000]  我是不是有點不正常呢
[00:11:56.000 --> 00:11:58.000]  過了不久
[00:11:58.000 --> 00:12:00.000]  有另一個大學同學來醫院探望我
[00:12:00.000 --> 00:12:02.000]  他是讀醫科的
[00:12:02.000 --> 00:12:05.000]  畢業之後做了精神科醫生
[00:12:05.000 --> 00:12:07.000]  我就抓住他向他請教
[00:12:07.000 --> 00:12:11.000]  我說我的情況是這樣
[00:12:11.000 --> 00:12:14.000]  但我又真的沒有那些負面情緒
[00:12:14.000 --> 00:12:17.000]  或者創傷後遺的徵狀
[00:12:17.000 --> 00:12:19.000]  他就跟我說
[00:12:19.000 --> 00:12:20.000]  好像你這樣
[00:12:20.000 --> 00:12:24.000]  有突如其來比較可怕的受傷經歷
[00:12:24.000 --> 00:12:26.000]  如果有創傷後遺的徵狀
[00:12:26.000 --> 00:12:29.000]  譬如恐怖的記憶閃現
[00:12:29.000 --> 00:12:33.000]  感到受壓力、食慾不振等等
[00:12:33.000 --> 00:12:35.000]  這些是正常的
[00:12:35.000 --> 00:12:37.000]  需要尋求專業的協助
[00:12:37.000 --> 00:12:38.000]  是可以醫治的
[00:12:38.000 --> 00:12:40.000]  但在你這個個案
[00:12:40.000 --> 00:12:42.000]  已經過了三、四個月
[00:12:42.000 --> 00:12:44.000]  都沒有這些徵狀浮現
[00:12:44.000 --> 00:12:48.000]  相信你是屬於例外
[00:12:48.000 --> 00:12:50.000]  我聽到他這樣說
[00:12:50.000 --> 00:12:51.000]  就覺得安心一點
[00:12:51.000 --> 00:12:53.000]  例外都比不正常好
[00:12:53.000 --> 00:12:55.000]  後來因為同學走了之後
[00:12:55.000 --> 00:12:57.000]  我靜下來慢慢再想的時候
[00:12:57.000 --> 00:13:01.000]  我有多重的體會
[00:13:01.000 --> 00:13:03.000]  無論你叫他例外
[00:13:03.000 --> 00:13:06.000]  無論你叫他不正常
[00:13:06.000 --> 00:13:08.000]  我好知道
[00:13:08.000 --> 00:13:11.000]  在醫院裡的平靜安穩
[00:13:11.000 --> 00:13:14.000]  面對每天的挑戰困難
[00:13:14.000 --> 00:13:16.000]  這個平靜的心境
[00:13:16.000 --> 00:13:18.000]  不是偶然的
[00:13:18.000 --> 00:13:21.000]  不是必然的
[00:13:21.000 --> 00:13:23.000]  是上帝的恩典
[00:13:23.000 --> 00:13:25.000]  為什麼我這麼肯定知道
[00:13:25.000 --> 00:13:28.000]  因為我很了解我自己是一個怎樣的人
[00:13:28.000 --> 00:13:31.000]  我不是那些天生堅強、硬朗
[00:13:31.000 --> 00:13:33.000]  流血不流淚的鐵漢
[00:13:33.000 --> 00:13:34.000]  不是
[00:13:34.000 --> 00:13:38.000]  我其實從小到大就是一個文藥書生
[00:13:38.000 --> 00:13:39.000]  小時候發燒
[00:13:39.000 --> 00:13:41.000]  媽媽帶我去看醫生的時候
[00:13:41.000 --> 00:13:43.000]  我第一句說話問醫生就是
[00:13:43.000 --> 00:13:45.000]  可不可以不用打針
[00:13:45.000 --> 00:13:47.000]  我很怕痛
[00:13:47.000 --> 00:13:50.000]  所以如果你說受傷之前
[00:13:50.000 --> 00:13:53.000]  我要預見我受到這麼大的創傷
[00:13:53.000 --> 00:13:56.000]  經歷這麼困難的復康旅程
[00:13:56.000 --> 00:13:58.000]  但是我會有足夠的心靈力量
[00:13:58.000 --> 00:14:00.000]  能夠平靜安穩去面對
[00:14:00.000 --> 00:14:04.000]  每一天都能夠保持
[00:14:04.000 --> 00:14:08.000]  心裡面的平和、穩定
[00:14:08.000 --> 00:14:09.000]  我是沒辦法相信
[00:14:09.000 --> 00:14:11.000]  因為不像是我
[00:14:11.000 --> 00:14:16.000]  不是自然是這樣的
[00:14:16.000 --> 00:14:19.000]  所以我好知道這是上帝的恩典
[00:14:19.000 --> 00:14:21.000]  那你可能會問
[00:14:21.000 --> 00:14:25.000]  上帝的恩典怎樣在你的生命裡面發生作用呢?
[00:14:25.000 --> 00:14:27.000]  你在復康院那幾個月
[00:14:27.000 --> 00:14:28.000]  你到底做了些什麼呢?
[00:14:28.000 --> 00:14:31.000]  你的生活習慣有些什麼不同呢?
[00:14:31.000 --> 00:14:33.000]  譬如和一個沒有基督信仰的病人
[00:14:33.000 --> 00:14:36.000]  有什麼不同呢?
[00:14:36.000 --> 00:14:39.000]  其實外面看是沒有不同的
[00:14:39.000 --> 00:14:40.000]  一個正常的病人
[00:14:40.000 --> 00:14:42.000]  受到這樣的傷
[00:14:42.000 --> 00:14:45.000]  在復康裡面要做多少個小時的鍛鍊
[00:14:45.000 --> 00:14:47.000]  要打多少針、吃多少藥
[00:14:47.000 --> 00:14:49.000]  做多少物理治療
[00:14:49.000 --> 00:14:51.000]  我一個小時都沒有減少
[00:14:51.000 --> 00:14:54.000]  我都是做這麼多
[00:14:54.000 --> 00:14:57.000]  不同的地方
[00:14:57.000 --> 00:14:59.000]  唯一你說在生活習慣上
[00:14:59.000 --> 00:15:00.000]  有什麼不同的地方
[00:15:00.000 --> 00:15:03.000]  可能就是早上我起床之後
[00:15:03.000 --> 00:15:05.000]  會花半個小時到一個小時
[00:15:05.000 --> 00:15:11.000]  安靜地看聖經、默想、祈禱
[00:15:11.000 --> 00:15:15.000]  如果你說讓我心裡面能夠平靜安穩
[00:15:15.000 --> 00:15:19.000]  其實就是跟上帝安靜相處的時間
[00:15:19.000 --> 00:15:23.000]  聆聽上帝的說話
[00:15:23.000 --> 00:15:26.000]  所以我明白多了
[00:15:26.000 --> 00:15:27.000]  人生在世
[00:15:27.000 --> 00:15:30.000]  如果你說人生好像一個旅程
[00:15:30.000 --> 00:15:34.000]  其實我們是有兩個旅程在經歷
[00:15:34.000 --> 00:15:37.000]  一個是外在的旅程
[00:15:37.000 --> 00:15:39.000]  就是每一天我們去哪裡
[00:15:39.000 --> 00:15:40.000]  做些什麼
[00:15:40.000 --> 00:15:41.000]  見到什麼人
[00:15:41.000 --> 00:15:42.000]  發生什麼事
[00:15:42.000 --> 00:15:44.000]  我們看到什麼
[00:15:44.000 --> 00:15:45.000]  聽到什麼
[00:15:45.000 --> 00:15:47.000]  感覺到什麼
[00:15:47.000 --> 00:15:51.000]  這是我們外在的旅程
[00:15:51.000 --> 00:15:54.000]  但同時有一個內在的旅程
[00:15:54.000 --> 00:15:57.000]  在我們心裡面
[00:15:57.000 --> 00:16:00.000]  感受到什麼
[00:16:00.000 --> 00:16:02.000]  體會到什麼
[00:16:02.000 --> 00:16:05.000]  記得什麼
[00:16:05.000 --> 00:16:09.000]  那個真的沉澱在我們內心深處
[00:16:09.000 --> 00:16:11.000]  注重我們的人格
[00:16:11.000 --> 00:16:14.000]  確定我們的記憶
[00:16:14.000 --> 00:16:17.000]  形成我們的意志
[00:16:17.000 --> 00:16:20.000]  引領我們人生道路
[00:16:20.000 --> 00:16:22.000]  更加重要的
[00:16:22.000 --> 00:16:24.000]  不是外在的旅程
[00:16:24.000 --> 00:16:28.000]  是我們內心的旅程
[00:16:28.000 --> 00:16:30.000]  這個內心的旅程
[00:16:30.000 --> 00:16:32.000]  對基督徒來說
[00:16:32.000 --> 00:16:37.000]  是從聆聽上帝的說話開始
[00:16:37.000 --> 00:16:39.000]  只要我們願意聆聽
[00:16:39.000 --> 00:16:44.000]  上帝會向我們說話
[00:16:44.000 --> 00:16:47.000]  聖經裡面有很多的應許
[00:16:47.000 --> 00:16:49.000]  你日子如何
[00:16:49.000 --> 00:16:51.000]  力量也如何
[00:16:51.000 --> 00:16:53.000]  上帝不會要我們
[00:16:53.000 --> 00:16:56.000]  面對我們無法承受的試探
[00:16:56.000 --> 00:16:58.000]  在艱難困難裡
[00:16:58.000 --> 00:17:01.000]  祂總會加添我們的力量
[00:17:01.000 --> 00:17:04.000]  為我們開一條出路
[00:17:04.000 --> 00:17:07.000]  這個應許是怎樣實現
[00:17:07.000 --> 00:17:10.000]  我們如何知取從信仰而來的力量
[00:17:10.000 --> 00:17:15.000]  去面對人生的逆境
[00:17:15.000 --> 00:17:18.000]  就是每天有安靜的時間
[00:17:18.000 --> 00:17:20.000]  和上帝相處
[00:17:20.000 --> 00:17:26.000]  聆聽上帝的說話
[00:17:26.000 --> 00:17:28.000]  事後回看
[00:17:28.000 --> 00:17:30.000]  我如何去解釋
[00:17:30.000 --> 00:17:32.000]  在醫院裡面
[00:17:32.000 --> 00:17:34.000]  那五個月
[00:17:34.000 --> 00:17:37.000]  是能夠平安地度過
[00:17:37.000 --> 00:17:39.000]  如果我真的要去解釋
[00:17:39.000 --> 00:17:41.000]  我只能夠說
[00:17:41.000 --> 00:17:45.000]  是因為在心靈內在的旅程裡
[00:17:45.000 --> 00:17:47.000]  我經歷了上帝的同在
[00:17:47.000 --> 00:17:50.000]  祂和我一起去面對困難
[00:17:50.000 --> 00:17:53.000]  所以我能夠去面對
[00:17:53.000 --> 00:17:55.000]  這一點
[00:17:55.000 --> 00:17:57.000]  我最深刻的經歷
[00:17:57.000 --> 00:18:01.000]  是在2015年夏天
[00:18:01.000 --> 00:18:06.000]  我要上高等法院出庭作供
[00:18:06.000 --> 00:18:08.000]  因為襲擊我那兩個人
[00:18:08.000 --> 00:18:11.000]  要提堂要審訊
[00:18:11.000 --> 00:18:13.000]  我作為證人要出庭
[00:18:13.000 --> 00:18:15.000]  我還很記得那一天
[00:18:15.000 --> 00:18:19.000]  去到高等法院審訊法庭的外面
[00:18:19.000 --> 00:18:22.000]  在一個小房間裡等候
[00:18:22.000 --> 00:18:24.000]  又是一個人
[00:18:24.000 --> 00:18:27.000]  在一個小房間裡
[00:18:27.000 --> 00:18:30.000]  等法官傳召進去作供
[00:18:30.000 --> 00:18:32.000]  心裡很忐忑
[00:18:32.000 --> 00:18:33.000]  因為我不知道
[00:18:33.000 --> 00:18:36.000]  我能否面對那兩個傷害我的人
[00:18:36.000 --> 00:18:40.000]  在之前那兩個人只是一個背影
[00:18:40.000 --> 00:18:42.000]  我抬高頭看的時候
[00:18:42.000 --> 00:18:46.000]  看到他跳上電單車逃走
[00:18:46.000 --> 00:18:49.000]  但進到法院
[00:18:49.000 --> 00:18:52.000]  近距離我會看到他
[00:18:52.000 --> 00:18:56.000]  我不知道我能否面對得到
[00:18:56.000 --> 00:18:58.000]  在那個等候的房間裡
[00:18:58.000 --> 00:19:00.000]  很迫切地祈禱
[00:19:00.000 --> 00:19:02.000]  我和耶穌基督說
[00:19:02.000 --> 00:19:04.000]  祢承諾過祢是葡萄樹
[00:19:04.000 --> 00:19:06.000]  我們是樹枝
[00:19:06.000 --> 00:19:10.000]  我們要和祢保持緊密的相連
[00:19:10.000 --> 00:19:12.000]  祢要常在我裡面
[00:19:12.000 --> 00:19:14.000]  我也常在祢裡面
[00:19:14.000 --> 00:19:16.000]  我就和耶穌基督說
[00:19:16.000 --> 00:19:20.000]  我現在即將步入法院的房間
[00:19:20.000 --> 00:19:22.000]  我不知道我能否面對
[00:19:22.000 --> 00:19:25.000]  這個結果難以預料的審訊
[00:19:25.000 --> 00:19:28.000]  我不知道我能否面對
[00:19:28.000 --> 00:19:30.000]  那兩個傷害我的人
[00:19:30.000 --> 00:19:32.000]  你會不會陪伴我
[00:19:32.000 --> 00:19:36.000]  一起走進法院的房間
[00:19:36.000 --> 00:19:38.000]  做了這個祈禱之後
[00:19:38.000 --> 00:19:41.000]  我心裡很踏實
[00:19:41.000 --> 00:19:43.000]  我知道耶穌基督
[00:19:43.000 --> 00:19:45.000]  祂承諾過
[00:19:45.000 --> 00:19:47.000]  祂不會違背祂的承諾
[00:19:47.000 --> 00:19:50.000]  祂會和我一起
[00:19:50.000 --> 00:19:54.000]  在法院作供那兩天
[00:19:54.000 --> 00:19:57.000]  身體很疲倦
[00:19:57.000 --> 00:19:59.000]  思想也很疲倦
[00:19:59.000 --> 00:20:01.000]  要回答很多問題
[00:20:01.000 --> 00:20:03.000]  要看很多血淋淋的照片
[00:20:03.000 --> 00:20:07.000]  要重溫很多受傷的細節
[00:20:07.000 --> 00:20:11.000]  但我心裡仍然有那份平安
[00:20:11.000 --> 00:20:13.000]  因為我知道
[00:20:13.000 --> 00:20:19.000]  我所信的耶穌基督在那裡
[00:20:19.000 --> 00:20:21.000]  但耶穌基督的同在
[00:20:21.000 --> 00:20:25.000]  雖然帶來平靜、安穩
[00:20:25.000 --> 00:20:30.000]  但也帶給我一個很大的挑戰
[00:20:30.000 --> 00:20:32.000]  因為耶穌的教導
[00:20:32.000 --> 00:20:35.000]  要求追隨祂的人
[00:20:35.000 --> 00:20:37.000]  愛祂的仇敵
[00:20:37.000 --> 00:20:40.000]  寬恕傷害我們的人
[00:20:40.000 --> 00:20:44.000]  在《馬太福音》登山補訓裡說得很清楚
[00:20:44.000 --> 00:20:46.000]  門徒曾經問耶穌
[00:20:46.000 --> 00:20:48.000]  寬恕多少次?
[00:20:48.000 --> 00:20:50.000]  七次夠不夠?
[00:20:50.000 --> 00:20:54.000]  耶穌說七十個七次
[00:20:54.000 --> 00:20:57.000]  寬恕不是見機在對方認錯的前提
[00:20:57.000 --> 00:20:59.000]  寬恕是沒有條件的
[00:20:59.000 --> 00:21:01.000]  這個我知道
[00:21:01.000 --> 00:21:03.000]  但我不是很願意
[00:21:03.000 --> 00:21:06.000]  心裡有很大的掙扎
[00:21:06.000 --> 00:21:10.000]  其中一個原因是因為那兩個被告人選擇不認罪
[00:21:10.000 --> 00:21:14.000]  一個人得罪你、傷害你
[00:21:14.000 --> 00:21:16.000]  如果他後悔
[00:21:16.000 --> 00:21:19.000]  他流著眼淚來請求你寬恕
