
[00:00:00.000 --> 00:00:05.000]  各位姐妹們,聖誕快樂
[00:04:58.000 --> 00:05:01.000]  繼續打都不行
[00:05:01.000 --> 00:05:04.000]  直至大衛王
[00:05:04.000 --> 00:05:07.000]  大衛王那個年代
[00:05:07.000 --> 00:05:10.000]  大衛就將所有迦南地
[00:05:10.000 --> 00:05:13.000]  神所應許的流納與密之地的地方
[00:05:13.000 --> 00:05:16.000]  一統天下
[00:05:16.000 --> 00:05:18.000]  建立了以色列國
[00:05:18.000 --> 00:05:23.000]  真真正正屬於猶太人的羣體
[00:05:23.000 --> 00:05:25.000]  這個對於猶太人來說
[00:05:25.000 --> 00:05:27.000]  極其重要的一個王
[00:05:27.000 --> 00:05:30.000]  神所喜悅的一個王
[00:05:30.000 --> 00:05:34.000]  因爲這個王是代表着整個羣體
[00:05:34.000 --> 00:05:39.000]  建立了屬於上帝的國度
[00:05:39.000 --> 00:05:42.000]  不過這個屬世的國度
[00:05:42.000 --> 00:05:47.000]  去到所羅門王后期就開始滑落
[00:05:47.000 --> 00:05:49.000]  不過神應許的大衛
[00:05:49.000 --> 00:05:54.000]  就是他的後裔要作王到永遠
[00:05:54.000 --> 00:05:57.000]  這個就是伯利恆
[00:05:57.000 --> 00:06:01.000]  所以當瑪塔芳一章一節
[00:06:01.000 --> 00:06:03.000]  一開始的時候
[00:06:03.000 --> 00:06:06.000]  新約的第一節說了什麼呢
[00:06:06.000 --> 00:06:08.000]  阿伯拉罕的後裔
[00:06:08.000 --> 00:06:12.000]  大衛的子孫耶穌基督的家寶
[00:06:12.000 --> 00:06:15.000]  大衛的子孫
[00:06:15.000 --> 00:06:19.000]  所以耶穌在伯利恆出生
[00:06:19.000 --> 00:06:22.000]  大衛出生的地方
[00:06:22.000 --> 00:06:26.000]  凸顯了耶穌是大衛子孫的身份
[00:06:26.000 --> 00:06:30.000]  有些人說不一定是大衛的子孫
[00:06:30.000 --> 00:06:31.000]  大家記得了
[00:06:31.000 --> 00:06:33.000]  在路加芳第二章
[00:06:33.000 --> 00:06:36.000]  當記載天舍報喜訊給牧羊人的時候
[00:06:36.000 --> 00:06:38.000]  第二章的第一節
[00:06:38.000 --> 00:06:39.000]  在那些日子
[00:06:39.000 --> 00:06:41.000]  凱撒奧古斯都降旨
[00:06:41.000 --> 00:06:46.000]  叫全國人民都登記戶籍
[00:06:46.000 --> 00:06:48.000]  和合本就報名上冊
[00:06:48.000 --> 00:06:50.000]  即登記戶籍
[00:06:50.000 --> 00:06:51.000]  找回你的故鄉
[00:06:51.000 --> 00:06:53.000]  你的家鄉在哪裏
[00:06:53.000 --> 00:06:56.000]  回到那裏重新登記
[00:06:56.000 --> 00:06:58.000]  所以約瑟和瑪利亞
[00:06:58.000 --> 00:07:06.000]  就去到大衛王的故鄉重新登記
[00:07:06.000 --> 00:07:11.000]  昔日大衛王在伯利恆
[00:07:11.000 --> 00:07:15.000]  由撒姆爾高納成爲君王
[00:07:15.000 --> 00:07:17.000]  一個壽高者
[00:07:17.000 --> 00:07:19.000]  今天天舍報喜訊的時候
[00:07:19.000 --> 00:07:20.000]  他說什麼呢
[00:07:20.000 --> 00:07:23.000]  你們要看見一個英雄
[00:07:23.000 --> 00:07:25.000]  因今天在大衛的城裏
[00:07:25.000 --> 00:07:27.000]  爲你們伸了救主
[00:07:27.000 --> 00:07:29.000]  就是主基督
[00:07:29.000 --> 00:07:31.000]  基督兩個字是什麼意思
[00:07:31.000 --> 00:07:33.000]  希利文來的
[00:07:33.000 --> 00:07:34.000]  希伯來文
[00:07:34.000 --> 00:07:36.000]  基督兩個字就是尼賽亞
[00:07:36.000 --> 00:07:39.000]  尼賽亞這個字是什麼意思
[00:07:39.000 --> 00:07:41.000]  壽高者
[00:07:41.000 --> 00:07:44.000]  就即是說天舍報喜訊給牧羊人
[00:07:44.000 --> 00:07:46.000]  因今天在大衛的城裏
[00:07:46.000 --> 00:07:47.000]  爲你們伸了救主
[00:07:47.000 --> 00:07:52.000]  就是主壽高者
[00:07:52.000 --> 00:07:58.000]  等於昔日大衛在伯利恆
[00:07:58.000 --> 00:07:59.000]  撒姆爾去到那裏
[00:07:59.000 --> 00:08:00.000]  高納他爲王
[00:08:00.000 --> 00:08:05.000]  今天天舍告訴牧羊人
[00:08:05.000 --> 00:08:06.000]  大衛的子孫
[00:08:06.000 --> 00:08:10.000]  神所應許的另一個壽高者
[00:08:10.000 --> 00:08:13.000]  掌權到永遠的壽高者
[00:08:13.000 --> 00:08:18.000]  出世了
[00:08:18.000 --> 00:08:21.000]  這個國位並不是
[00:08:21.000 --> 00:08:23.000]  好像以往以色列人那樣
[00:08:23.000 --> 00:08:24.000]  一代一代
[00:08:24.000 --> 00:08:25.000]  阿爸給兒子
[00:08:25.000 --> 00:08:26.000]  兒子再給孫子
[00:08:26.000 --> 00:08:27.000]  這樣傳遞下去
[00:08:27.000 --> 00:08:29.000]  以致亡國
[00:08:29.000 --> 00:08:33.000]  今天就被羅馬政權統治着
[00:08:33.000 --> 00:08:34.000]  反過來
[00:08:34.000 --> 00:08:37.000]  是神藉着他的應許
[00:08:37.000 --> 00:08:39.000]  主耶穌繼承昔日
[00:08:39.000 --> 00:08:41.000]  神對大衛的應許
[00:08:41.000 --> 00:08:45.000]  是神所高納的君王
[00:08:45.000 --> 00:08:47.000]  這代表着什麼
[00:08:47.000 --> 00:08:52.000]  神的信實
[00:08:52.000 --> 00:08:54.000]  由以色列亡國幾百年
[00:08:54.000 --> 00:08:56.000]  去到新約的時候
[00:08:56.000 --> 00:09:00.000]  時間會讓人會忘記
[00:09:00.000 --> 00:09:05.000]  會失去神對神那份信
[00:09:05.000 --> 00:09:07.000]  覺得神會不會忘記了我們
[00:09:07.000 --> 00:09:10.000]  神會不會忘記了我們
[00:09:10.000 --> 00:09:12.000]  但這幾百年的期間
[00:09:12.000 --> 00:09:14.000]  來到主耶穌基督降生的時候
[00:09:14.000 --> 00:09:16.000]  其實只是告訴以色列人
[00:09:16.000 --> 00:09:20.000]  告訴全世界
[00:09:20.000 --> 00:09:22.000]  時間不能夠讓神
[00:09:22.000 --> 00:09:25.000]  忘記他所應許的
[00:09:25.000 --> 00:09:30.000]  因爲他是信實的一個位置
[00:09:30.000 --> 00:09:31.000]  縱然人對神
[00:09:31.000 --> 00:09:33.000]  有些時候會失信
[00:09:33.000 --> 00:09:34.000]  縱然人
[00:09:34.000 --> 00:09:37.000]  有些時候會離開神
[00:09:37.000 --> 00:09:39.000]  但神從來不會忘記
[00:09:39.000 --> 00:09:43.000]  他對人那份的愛
[00:09:43.000 --> 00:09:48.000]  對人所答應的事
[00:09:48.000 --> 00:09:50.000]  而且是他自己主動去成就
[00:09:50.000 --> 00:09:52.000]  他所應許的
[00:09:52.000 --> 00:09:54.000]  縱然人失信
[00:09:54.000 --> 00:09:57.000]  神永遠不會失信
[00:09:57.000 --> 00:09:58.000]  縱然有些時候
[00:09:58.000 --> 00:10:00.000]  我們會用自己的心意
[00:10:00.000 --> 00:10:02.000]  希望能夠完成自己的期待
[00:10:02.000 --> 00:10:04.000]  完成神所應許的
[00:10:04.000 --> 00:10:06.000]  就昔日兩約之間
[00:10:06.000 --> 00:10:11.000]  猶太人都有很多不同的革命
[00:10:11.000 --> 00:10:15.000]  期待能夠脫離羅馬的政權
[00:10:15.000 --> 00:10:17.000]  但神是回到最後
[00:10:17.000 --> 00:10:19.000]  最基本的東西
[00:10:19.000 --> 00:10:20.000]  最根本的東西
[00:10:20.000 --> 00:10:22.000]  他自己出手
[00:10:22.000 --> 00:10:24.000]  回到巴黎行
[00:10:24.000 --> 00:10:27.000]  讓人回想神和人
[00:10:27.000 --> 00:10:30.000]  神和大衛的納約
[00:10:30.000 --> 00:10:32.000]  那份恩典
[00:10:32.000 --> 00:10:35.000]  這個恩典的高納
[00:10:35.000 --> 00:10:38.000]  完完全全是神自己的導演
[00:10:38.000 --> 00:10:39.000]  他做的
[00:10:39.000 --> 00:10:41.000]  他信實
[00:10:41.000 --> 00:10:43.000]  他不會忘記
[00:10:43.000 --> 00:10:45.000]  他會繼續施恩
[00:10:45.000 --> 00:10:49.000]  我猜昔日的猶太人自己都忘記了
[00:10:49.000 --> 00:10:51.000]  他縱然知道
[00:10:51.000 --> 00:10:55.000]  尼泊爾是由巴黎行而生
[00:10:55.000 --> 00:10:56.000]  只不過
[00:10:56.000 --> 00:10:58.000]  他們的焦點不在巴黎行
[00:10:58.000 --> 00:11:02.000]  他們的焦點在耶路撒冷
[00:11:02.000 --> 00:11:06.000]  祭祀者 民事 所有政權的焦點
[00:11:06.000 --> 00:11:10.000]  在耶路撒冷
[00:11:10.000 --> 00:11:12.000]  神不忘記
[00:11:12.000 --> 00:11:16.000]  縱然人會忘記
[00:11:16.000 --> 00:11:17.000]  除了地點之外
[00:11:17.000 --> 00:11:18.000]  第二個要問的問題
[00:11:18.000 --> 00:11:20.000]  爲什麼
[00:11:20.000 --> 00:11:21.000]  有那麼多人
[00:11:21.000 --> 00:11:22.000]  天使可以報喜訊
[00:11:22.000 --> 00:11:25.000]  爲什麼偏偏是牧羊人
[00:11:25.000 --> 00:11:28.000]  是不是因爲那些祭司沒準備好呢
[00:11:28.000 --> 00:11:30.000]  因爲很多人沒準備好
[00:11:30.000 --> 00:11:31.000]  事實是
[00:11:31.000 --> 00:11:33.000]  在新約聖經的時候
[00:11:33.000 --> 00:11:35.000]  說很多人會誤解
[00:11:35.000 --> 00:11:38.000]  舊約神所應許的
[00:11:38.000 --> 00:11:40.000]  甚至他們不喜歡主耶穌
[00:11:40.000 --> 00:11:42.000]  似乎他們的心沒準備好
[00:11:42.000 --> 00:11:46.000]  但也見到那些人的心是準備好的
[00:11:46.000 --> 00:11:49.000]  當約瑟和瑪利亞
[00:11:49.000 --> 00:11:52.000]  抱着主耶穌去到聖殿的時候
[00:11:52.000 --> 00:11:53.000]  我們會見到
[00:11:53.000 --> 00:11:55.000]  有敬虔的人叫西緬
[00:11:55.000 --> 00:11:58.000]  有女仙之叫阿娜
[00:11:58.000 --> 00:12:05.000]  他們的心已經準備好迎接神所應許
[00:12:05.000 --> 00:12:07.000]  爲什麼他們的心準備好
[00:12:07.000 --> 00:12:13.000]  神不參與天使向他們宣佈大喜訊息
[00:12:13.000 --> 00:12:17.000]  偏偏是牧羊人
[00:12:17.000 --> 00:12:19.000]  不知道爲什麼
[00:12:19.000 --> 00:12:22.000]  聖經沒特別說爲什麼是牧羊人
[00:12:22.000 --> 00:12:26.000]  我們只能夠知道第一
[00:12:26.000 --> 00:12:30.000]  巴黎行城是爲耶路撒冷獻祭的人
[00:12:30.000 --> 00:12:35.000]  準備羊羔的一個地方
[00:12:35.000 --> 00:12:39.000]  我們只知道巴黎行城的牧羊人
[00:12:39.000 --> 00:12:42.000]  他們看顧羊羣
[00:12:42.000 --> 00:12:44.000]  他們工作
[00:12:44.000 --> 00:12:53.000]  但那些羊是去到耶路撒冷被獻祭的一羣羊
[00:12:53.000 --> 00:12:59.000]  主耶穌祂自己是神的羔羊
[00:12:59.000 --> 00:13:06.000]  似乎天使第一讓牧羊人知道
[00:13:06.000 --> 00:13:08.000]  既然這羣是牧羊人
[00:13:08.000 --> 00:13:10.000]  是準備神羔羊的一羣人
[00:13:10.000 --> 00:13:14.000]  出世的時候先讓他們知道
[00:13:14.000 --> 00:13:20.000]  不知道是不是
[00:13:20.000 --> 00:13:26.000]  人不斷的期待
[00:13:26.000 --> 00:13:30.000]  可以很快很快掌權
[00:13:30.000 --> 00:13:33.000]  昔日的祭司猶太人
[00:13:33.000 --> 00:13:35.000]  爲什麼把焦點放在耶路撒冷
[00:13:35.000 --> 00:13:38.000]  原因就是這樣
[00:13:38.000 --> 00:13:40.000]  權力 政治
[00:13:40.000 --> 00:13:43.000]  但主耶穌雖然是君王
[00:13:43.000 --> 00:13:47.000]  但祂以羊羔的身份來到
[00:13:47.000 --> 00:13:49.000]  祂完成救贖的工作
[00:13:49.000 --> 00:13:53.000]  不是以一個實現政治權並的姿態來到
[00:13:53.000 --> 00:13:55.000]  會的
[00:13:55.000 --> 00:13:59.000]  主耶穌第一次來臨的時候要完成救贖
[00:13:59.000 --> 00:14:01.000]  第二次來的時候
[00:14:01.000 --> 00:14:03.000]  再來的時候
[00:14:03.000 --> 00:14:07.000]  的確是政治權並的實現
[00:14:07.000 --> 00:14:10.000]  新天新地的開展
[00:14:10.000 --> 00:14:13.000]  萬有都歸附在祂的腳下
[00:14:13.000 --> 00:14:14.000]  但第一次
[00:14:14.000 --> 00:14:18.000]  祂不是用這種方式去統治全地
[00:14:18.000 --> 00:14:20.000]  第一次
[00:14:20.000 --> 00:14:22.000]  祂是用祂自己的生命
[00:14:22.000 --> 00:14:23.000]  救贖人
[00:14:23.000 --> 00:14:25.000]  統治人的心
[00:14:25.000 --> 00:14:30.000]  更新人的心
[00:14:30.000 --> 00:14:33.000]  祂透過統治人的心
[00:14:33.000 --> 00:14:35.000]  更新人的心思意念
[00:14:35.000 --> 00:14:37.000]  成爲人生命的主
[00:14:37.000 --> 00:14:39.000]  彰顯祂的榮耀
[00:14:39.000 --> 00:14:41.000]  彰顯祂的愛
[00:14:41.000 --> 00:14:45.000]  也藉着這些在社會上
[00:14:45.000 --> 00:14:47.000]  在家庭裏面
[00:14:47.000 --> 00:14:48.000]  在工作的地方
[00:14:48.000 --> 00:14:50.000]  在學校的地方
[00:14:50.000 --> 00:14:54.000]  帶來改變
[00:14:54.000 --> 00:14:57.000]  其實在政治的世界裏面
[00:14:57.000 --> 00:14:59.000]  很多的政治人物
[00:14:59.000 --> 00:15:01.000]  都好像主耶穌一樣
[00:15:01.000 --> 00:15:03.000]  好像很想像主耶穌一樣
[00:15:03.000 --> 00:15:06.000]  讓人的心凝聚在祂身上
[00:15:06.000 --> 00:15:08.000]  昔日的希特勒
[00:15:08.000 --> 00:15:11.000]  過往的史太林
[00:15:11.000 --> 00:15:15.000]  可能現在的北河
[00:15:15.000 --> 00:15:17.000]  用不同的方式
[00:15:17.000 --> 00:15:21.000]  將人神化成爲偶像
[00:15:21.000 --> 00:15:24.000]  以致希望能夠擁護他
[00:15:24.000 --> 00:15:28.000]  但是大家留意
[00:15:28.000 --> 00:15:32.000]  所有的這些政治人物或者領袖
[00:15:32.000 --> 00:15:36.000]  都是犧牲別人
[00:15:36.000 --> 00:15:40.000]  以致讓自己得到更大的權力
[00:15:40.000 --> 00:15:42.000]  達成自己的理想
[00:15:42.000 --> 00:15:45.000]  爲了自己的目的
[00:15:45.000 --> 00:15:47.000]  但是主耶穌
[00:15:47.000 --> 00:15:50.000]  祂是神的羔羊
[00:15:50.000 --> 00:15:54.000]  祂甘願成爲贖罪祭
[00:15:54.000 --> 00:15:56.000]  是甘願犧牲自己
[00:15:56.000 --> 00:15:58.000]  祂不是犧牲別人
[00:15:58.000 --> 00:16:00.000]  是甘願犧牲自己
[00:16:00.000 --> 00:16:07.000]  讓神和人之間得以和好
[00:16:07.000 --> 00:16:15.000]  這個就是很多年前幹世爲人的主
[00:16:15.000 --> 00:16:17.000]  我們不知道聖誕節
[00:16:17.000 --> 00:16:20.000]  其實在春夏秋冬哪一季
[00:16:20.000 --> 00:16:23.000]  聖經裏面沒有說
[00:16:23.000 --> 00:16:25.000]  但聖經裏面有說
[00:16:25.000 --> 00:16:28.000]  當天使報喜訊的時候
[00:16:28.000 --> 00:16:31.000]  正在是夜晚
[00:16:31.000 --> 00:16:35.000]  在伯利恆的野外有牧羊人
[00:16:35.000 --> 00:16:38.000]  《路加福音》第二章第八節
[00:16:38.000 --> 00:16:44.000]  夜間值班看守羊羣
[00:16:44.000 --> 00:16:47.000]  這羣人是什麼牧羊人呢
[00:16:47.000 --> 00:16:48.000]  簡單來說
[00:16:48.000 --> 00:16:51.000]  在伯利恆城的野外地方
[00:16:51.000 --> 00:16:54.000]  牧羊放羊的一羣人
[00:16:54.000 --> 00:16:57.000]  那個時候不像現在的香港
[00:16:57.000 --> 00:17:01.000]  現在香港24小時都有人在街上走
[00:17:01.000 --> 00:17:03.000]  24小時都能找到食物
[00:17:03.000 --> 00:17:07.000]  你發現很多麥當勞都是24小時開的
[00:17:07.000 --> 00:17:11.000]  甚至有些麥當勞24小時都有早餐喫
[00:17:11.000 --> 00:17:13.000]  這個是香港
[00:17:13.000 --> 00:17:15.000]  幾時都燈光火熱的
[00:17:15.000 --> 00:17:20.000]  當年不是24小時的生活
[00:17:20.000 --> 00:17:24.000]  大家都是日出而作 日入而息
[00:17:24.000 --> 00:17:27.000]  那時更加沒有電燈
[00:17:27.000 --> 00:17:31.000]  所以在野外的地方是沒有燈光的
[00:17:31.000 --> 00:17:35.000]  那些人在晚上不能睡
[00:17:35.000 --> 00:17:38.000]  就是這羣牧羊人
[00:17:38.000 --> 00:17:43.000]  夜間值班看守羊羣
[00:17:43.000 --> 00:17:46.000]  這羣人是否很舒服地看守羊羣
[00:17:46.000 --> 00:17:49.000]  聖經裏沒有說他冷冰冰 很冷很冷
[00:17:49.000 --> 00:17:52.000]  雖然我們很多時候看聖誕卡
[00:17:52.000 --> 00:17:55.000]  又下雪等等 其實不知道的
[00:17:55.000 --> 00:17:57.000]  可能很熱都不知道的
[00:17:57.000 --> 00:17:58.000]  不過有件事我們知道的
[00:17:58.000 --> 00:18:02.000]  第一 他們一定是黑暗裏面
[00:18:02.000 --> 00:18:04.000]  因爲那時沒有街燈
[00:18:04.000 --> 00:18:06.000]  是野外的地方
[00:18:06.000 --> 00:18:11.000]  可能他們會有火在也不奇怪
[00:18:11.000 --> 00:18:12.000]  第一
[00:18:12.000 --> 00:18:14.000]  第二
[00:18:14.000 --> 00:18:16.000]  他們一定是一羣
[00:18:16.000 --> 00:18:18.000]  當人家在睡覺的時候
[00:18:18.000 --> 00:18:20.000]  他們還要工作的一羣人
[00:18:20.000 --> 00:18:22.000]  這是肯定的
[00:18:22.000 --> 00:18:24.000]  通常這些一定不是老闆
[00:18:24.000 --> 00:18:26.000]  老闆應該是在睡覺
[00:18:26.000 --> 00:18:27.000]  對不對
[00:18:27.000 --> 00:18:29.000]  第三
[00:18:29.000 --> 00:18:32.000]  我們不知道他們危不危險
[00:18:32.000 --> 00:18:34.000]  不過我們估計他們是危險的
[00:18:34.000 --> 00:18:36.000]  爲什麼
[00:18:36.000 --> 00:18:40.000]  因爲《撒末爾記》上17章第34節
[00:18:40.000 --> 00:18:42.000]  不用大家揭了
[00:18:42.000 --> 00:18:44.000]  大家記得大衛
[00:18:44.000 --> 00:18:46.000]  大衛去探望
[00:18:46.000 --> 00:18:49.000]  他拿着阿爸給他的神物去探望他哥哥
[00:18:49.000 --> 00:18:52.000]  他哥哥和哥尼亞爭戰
[00:18:52.000 --> 00:18:54.000]  大家都很害怕 記不記得
[00:18:54.000 --> 00:18:59.000]  他說要自動請英打巨人哥尼亞
[00:18:59.000 --> 00:19:03.000]  那些人就把他帶到掃羅王的面前
[00:19:03.000 --> 00:19:06.000]  掃羅王就說你這麼小
[00:19:06.000 --> 00:19:08.000]  怎麼打
[00:19:08.000 --> 00:19:10.000]  大衛說了什麼
[00:19:10.000 --> 00:19:14.000]  大衛在《撒末爾記》上17章第34節
[00:19:14.000 --> 00:19:15.000]  他說
[00:19:15.000 --> 00:19:17.000]  當我在巴黎行
[00:19:17.000 --> 00:19:21.000]  和我阿爸牧羊 放羊的時候
[00:19:21.000 --> 00:19:23.000]  有獅子來
[00:19:23.000 --> 00:19:25.000]  有熊來
[00:19:25.000 --> 00:19:28.000]  搬了那些羊羔
[00:19:28.000 --> 00:19:30.000]  神怎麼保守他
[00:19:30.000 --> 00:19:32.000]  打贏那些獅子
[00:19:32.000 --> 00:19:34.000]  打贏那些熊
[00:19:34.000 --> 00:19:36.000]  奪回那些羊
[00:19:36.000 --> 00:19:39.000]  大家記不記得這段
[00:19:39.000 --> 00:19:41.000]  那你想到了
[00:19:41.000 --> 00:19:43.000]  這個就是巴黎行
[00:19:43.000 --> 00:19:48.000]  大衛的故鄉放羊的時候
[00:19:48.000 --> 00:19:53.000]  爲什麼他們要值班看守羊羣
[00:19:53.000 --> 00:19:55.000]  就是說
[00:19:55.000 --> 00:19:57.000]  這幫牧羊人
[00:19:57.000 --> 00:20:00.000]  他們要保護羊羣
[00:20:00.000 --> 00:20:02.000]  他們要面對恐懼
[00:20:02.000 --> 00:20:04.000]  面對猛獸
[00:20:04.000 --> 00:20:07.000]  面對黑暗
[00:20:07.000 --> 00:20:09.000]  當別人睡覺的時候
[00:20:09.000 --> 00:20:12.000]  彷彿被人忘記
[00:20:12.000 --> 00:20:14.000]  大衛有他們自己
[00:20:14.000 --> 00:20:16.000]  互相陪伴
[00:20:16.000 --> 00:20:20.000]  度過每一個的夜晚
[00:20:20.000 --> 00:20:23.000]  天使報喜訊
[00:20:23.000 --> 00:20:25.000]  他可以在巴黎行乘
[00:20:25.000 --> 00:20:28.000]  但天使沒有選擇在巴黎行乘
[00:20:28.000 --> 00:20:30.000]  沒有選擇那些人可以
[00:20:30.000 --> 00:20:32.000]  很舒服的和家人
[00:20:32.000 --> 00:20:35.000]  和朋友在一起
[00:20:35.000 --> 00:20:37.000]  那些人
[00:20:37.000 --> 00:20:40.000]  和他們報喜信 沒有
[00:20:40.000 --> 00:20:43.000]  天使選擇
[00:20:43.000 --> 00:20:45.000]  向着一幫
[00:20:45.000 --> 00:20:47.000]  當別人休息
[00:20:47.000 --> 00:20:51.000]  他們仍然要繼續工作
[00:20:51.000 --> 00:20:53.000]  當人們活在光明裏面
[00:20:53.000 --> 00:20:55.000]  在巴黎行乘裏面
[00:20:55.000 --> 00:21:00.000]  他們可以在家裏點燈
[00:21:00.000 --> 00:21:03.000]  他們選擇一幫
[00:21:03.000 --> 00:21:06.000]  沒有人去探望 沒有人理
[00:21:06.000 --> 00:21:08.000]  在黑暗裏面的一幫人
[00:21:08.000 --> 00:21:10.000]  一幫活在恐懼
[00:21:10.000 --> 00:21:18.000]  世上皆被的一幫人
