
[00:00:00.000 --> 00:00:04.000]  (主席) 主席,讓我們在聆聽主導以先,我們一起同心低頭吐過。
[00:11:06.000 --> 00:11:08.000]  (主席) 或者叫做大海,
[00:11:08.000 --> 00:11:11.000]  (主席) 有些舊版本的聖經,
[00:11:11.000 --> 00:11:13.000]  (主席) 的東岸。
[00:11:13.000 --> 00:11:16.000]  (主席) 你會見到特別在泰爾的地方,
[00:11:16.000 --> 00:11:18.000]  (主席) 有一個尖端突出來,
[00:11:18.000 --> 00:11:20.000]  (主席) 好像一個半島那樣。
[00:11:21.000 --> 00:11:26.000]  (主席) 是一個頗遠的地方,
[00:11:26.000 --> 00:11:29.000]  (主席) 耶穌原來在這個時候,
[00:11:29.000 --> 00:11:33.000]  (主席) 是刻意退到泰爾和西洞的境內。
[00:11:33.000 --> 00:11:35.000]  (主席) 做些甚麼呢?
[00:11:35.000 --> 00:11:37.000]  (主席) 我一會兒再去看。
[00:11:37.000 --> 00:11:39.000]  (主席) 不過我們從這段聖經的時候,
[00:11:39.000 --> 00:11:41.000]  (主席) 我們就會發現到一樣東西,
[00:11:41.000 --> 00:11:45.000]  (主席) 就是原來傳道的工作,
[00:11:45.000 --> 00:11:50.000]  (主席) 是有一些刻意的鋪排,
[00:11:51.000 --> 00:11:53.000]  (主席) 有些設計或者有個計劃,
[00:11:53.000 --> 00:11:55.000]  (主席) 去那個地方,
[00:11:55.000 --> 00:11:59.000]  (主席) 是要去尋找一些你指定的人。
[00:11:59.000 --> 00:12:03.000]  (主席) 而且同時間也告訴我們,
[00:12:03.000 --> 00:12:07.000]  (主席) 在那裡有些很想知道上帝的人主動來了。
[00:12:07.000 --> 00:12:09.000]  (主席) 我們看看第二十二節。
[00:12:09.000 --> 00:12:13.000]  (主席) 有一個迦南的婦人從那地方出來,
[00:12:13.000 --> 00:12:17.000]  (主席) 耶穌去到泰爾西洞的境內。
[00:12:18.000 --> 00:12:21.000]  (主席) 在這個時候有一個迦南地,
[00:12:21.000 --> 00:12:23.000]  (主席) 不是猶太人來的。
[00:12:23.000 --> 00:12:25.000]  (主席) 迦南的婦人就從那個地方走出來,
[00:12:25.000 --> 00:12:28.000]  (主席) 去尋找耶穌,迎見耶穌,
[00:12:28.000 --> 00:12:31.000]  (主席) 然後主動地去哭著說。
[00:12:31.000 --> 00:12:33.000]  (主席) 原文聖經說,
[00:12:33.000 --> 00:12:36.000]  (主席) 祂是一路走的時候一路叫。
[00:12:36.000 --> 00:12:38.000]  (主席) 所以有時候看聖經,
[00:12:38.000 --> 00:12:41.000]  (主席) 我們沒有辦法,唯有要看英文聖經。
[00:12:41.000 --> 00:12:44.000]  (主席) 原來這個人是一路走,
[00:12:44.000 --> 00:12:46.000]  (主席) 一路哭著說。
[00:12:47.000 --> 00:12:49.000]  (主席) 這就是苦苦哀求的意思。
[00:12:49.000 --> 00:12:51.000]  (主席) 叫什麼呢?
[00:12:51.000 --> 00:12:53.000]  (主席) 我們再看一次。
[00:12:53.000 --> 00:12:58.000]  (主席) 主啊,大衛的子孫,可憐我。
[00:12:58.000 --> 00:13:05.000]  (主席) 在這裡,祂稱呼耶穌為主,
[00:13:05.000 --> 00:13:13.000]  (主席) 並且清楚界定祂是大衛的子孫。
[00:13:14.000 --> 00:13:21.000]  (主席) 這個陳述又帶我們去看馬太福音第一章的俗譜。
[00:13:21.000 --> 00:13:26.000]  (主席) 馬太其實在不同的時間,不同的時段,
[00:13:26.000 --> 00:13:29.000]  (主席) 都提醒給我們耶穌基督,
[00:13:29.000 --> 00:13:34.000]  (主席) 是源自於大衛的子孫的遺傳。
[00:13:34.000 --> 00:13:38.000]  (主席) 祂是一個君王的身份,
[00:13:38.000 --> 00:13:41.000]  (主席) 是一個主的身份。
[00:13:42.000 --> 00:13:50.000]  (主席) 不過在我們未進入仔細去看這個婦人的要求的時候,
[00:13:50.000 --> 00:13:54.000]  (主席) 祂是很主動去尋找耶穌。
[00:13:54.000 --> 00:13:57.000]  (主席) 所以這幅圖畫是很漂亮的。
[00:13:57.000 --> 00:14:01.000]  (主席) 是一個很願意拯救世人,
[00:14:01.000 --> 00:14:05.000]  (主席) 傳講主信息,上帝信息的耶穌基督,
[00:14:05.000 --> 00:14:10.000]  (主席) 刻意來到西頓和泰爾。
[00:14:11.000 --> 00:14:16.000]  (主席) 而很期望要得到救恩的婦人,
[00:14:16.000 --> 00:14:20.000]  (主席) 就主動來認賞耶穌基督。
[00:14:20.000 --> 00:14:24.000]  (主席) 這種主動的尋求,
[00:14:24.000 --> 00:14:29.000]  (主席) 是今天我們作為信徒必須要有的一個特徵。
[00:14:29.000 --> 00:14:32.000]  (主席) 今天基督徒要他回去教會,
[00:14:32.000 --> 00:14:37.000]  (主席) 真的有些可以說是拉牛上樹那麼困難。
[00:14:38.000 --> 00:14:41.000]  (主席) 很多理由的,我自己作為牧者,
[00:14:41.000 --> 00:14:46.000]  (主席) 其實很常會探訪一些信徒,
[00:14:46.000 --> 00:14:49.000]  (主席) 和不同的信徒去傾談,
[00:14:49.000 --> 00:14:52.000]  (主席) 特別會問到他們教會的生活。
[00:14:52.000 --> 00:14:56.000]  (主席) 很多時候問他們,你們回教會怎樣?
[00:14:56.000 --> 00:14:58.000]  (主席) 或者有一段時間沒有見你,
[00:14:58.000 --> 00:15:01.000]  (主席) 為什麼你有什麼困難?
[00:15:01.000 --> 00:15:04.000]  (主席) 為什麼不見你在教會聚會?
[00:15:05.000 --> 00:15:08.000]  (主席) 我又不是喜歡去追求他們回教會的人,
[00:15:08.000 --> 00:15:12.000]  (主席) 因為我相信主動信主的人,
[00:15:12.000 --> 00:15:15.000]  (主席) 就會主動參加教會的活動,
[00:15:15.000 --> 00:15:19.000]  (主席) 去親近上帝和眾帝的節目一起去有交談。
[00:15:19.000 --> 00:15:23.000]  (主席) 但是很多信徒,你叫他們回教會是很辛苦的。
[00:15:23.000 --> 00:15:26.000]  (主席) 他有各式各樣的不同理由,
[00:15:26.000 --> 00:15:29.000]  (主席) 不過最經典的理由我真的很難回答,
[00:15:29.000 --> 00:15:31.000]  (主席) 回答不到他。
[00:15:31.000 --> 00:15:34.000]  (主席) 他就說,牧師,我很懶。
[00:15:35.000 --> 00:15:36.000]  (主席) 你怎麼回答他呢?
[00:15:36.000 --> 00:15:38.000]  (主席) 如果你遇見一個信徒,
[00:15:38.000 --> 00:15:40.000]  (主席) 為什麼你不回教會?
[00:15:40.000 --> 00:15:42.000]  (主席) 我很懶,所以牧師,我很懶。
[00:15:42.000 --> 00:15:44.000]  (主席) 不過最奇怪的就是,
[00:15:44.000 --> 00:15:48.000]  (主席) 這些信徒,如果你看到他們約在一起去旅行,
[00:15:48.000 --> 00:15:52.000]  (主席) 不如我們去阿拉斯加遊船河,
[00:15:52.000 --> 00:15:54.000]  (主席) 不過去阿拉斯加遊多倫多,
[00:15:54.000 --> 00:15:57.000]  (主席) 要搭飛機去到溫哥華,
[00:15:57.000 --> 00:16:00.000]  (主席) 上船,然後怎樣?
[00:16:00.000 --> 00:16:04.000]  (主席) 要搭飛機去,要很早起床,
[00:16:05.000 --> 00:16:07.000]  (主席) 我們不能上船,要幾點?
[00:16:07.000 --> 00:16:11.000]  (主席) 沒問題,我們凌晨三點在皮亞遜機場會合,
[00:16:11.000 --> 00:16:14.000]  (主席) 接著搭飛機,搭加航,
[00:16:14.000 --> 00:16:18.000]  (主席) 我們搭得貴些,因為是直航,
[00:16:18.000 --> 00:16:21.000]  (主席) 直接飛去溫哥華,然後我們可以搭郵輪。
[00:16:21.000 --> 00:16:26.000]  (主席) 你約他三點鐘在皮亞遜國際機場等,
[00:16:26.000 --> 00:16:28.000]  (主席) 他兩點半已經到,
[00:16:28.000 --> 00:16:31.000]  (主席) 然後你看到他的時候,他鬼打緊精神。
[00:16:31.000 --> 00:16:34.000]  (主席) 為什麼有這樣的現象呢?
[00:16:35.000 --> 00:16:38.000]  (主席) 無他,分別只是在於一點,
[00:16:38.000 --> 00:16:43.000]  (主席) 他有沒有靈性在上帝的裡面。
[00:16:43.000 --> 00:16:51.000]  (主席) 這個加南的婦人,她不是猶太人,
[00:16:51.000 --> 00:16:53.000]  (主席) 不是猶太人,
[00:16:53.000 --> 00:16:57.000]  (主席) 亦都不是希伯來人其中的十二支派一個。
[00:16:57.000 --> 00:17:02.000]  (主席) 但是她主動來到見耶穌,
[00:17:04.000 --> 00:17:07.000]  (主席) 讓我們再了解多一點。
[00:17:07.000 --> 00:17:10.000]  (主席) 她的主動不是容易的。
[00:17:10.000 --> 00:17:13.000]  (主席) 她從哪裡出來呢?再看一次。
[00:17:13.000 --> 00:17:17.000]  (主席) 耶穌是退到泰爾和西頓的境內,
[00:17:17.000 --> 00:17:22.000]  (主席) 這個加南的婦人從哪地方出來?
[00:17:22.000 --> 00:17:27.000]  (主席) 留意一下,弟兄姐妹,那婦人是從哪地方出來?
[00:17:29.000 --> 00:17:34.000]  (主席) 我們就要問泰爾和西頓是一個什麼樣的城市?
[00:17:34.000 --> 00:17:40.000]  (主席) 如果我們稍稍,稍稍我都不敢多說,
[00:17:40.000 --> 00:17:47.000]  (主席) 稍稍去對泰爾和西頓這兩個城市做一些歷史考究的時候,
[00:17:47.000 --> 00:17:53.000]  (主席) 我們發覺到原來這兩個城市早在二賽亞書第二十三章第七節裡面,
[00:17:53.000 --> 00:17:55.000]  (主席) 已經開始記載了。
[00:17:56.000 --> 00:18:02.000]  (主席) 所以告訴我們,泰爾和西頓有很豐富的歷史,
[00:18:02.000 --> 00:18:08.000]  (主席) 是存留在以色列這片地圖的上面。
[00:18:08.000 --> 00:18:12.000]  (主席) 按照主前五世紀的時候,
[00:18:12.000 --> 00:18:18.000]  (主席) 一位希臘的歷史學家叫希羅多德(Herodotus),
[00:18:18.000 --> 00:18:22.000]  (主席) 他曾經指出,其實泰爾這個城市,
[00:18:23.000 --> 00:18:28.000]  (主席) 早在公元前二千七百五十年前已經存在了。
[00:18:28.000 --> 00:18:31.000]  (主席) 而這個城市並非等閒之市,
[00:18:31.000 --> 00:18:35.000]  (主席) 因為這個城市是當時非利士人,
[00:18:35.000 --> 00:18:40.000]  (主席) 一個很出名的神子的廟宇的中心地方。
[00:18:40.000 --> 00:18:43.000]  (主席) 這個神大家都會聽過了,
[00:18:43.000 --> 00:18:49.000]  (主席) 這個神叫做海克力士大力神,
[00:18:50.000 --> 00:18:53.000]  (主席) 英文,或者希臘文翻譯出來的英文名稱,
[00:18:53.000 --> 00:18:56.000]  (主席) 就叫做 Hercules,
[00:18:56.000 --> 00:18:59.000]  (主席) 不過用巴勒斯坦人的,
[00:18:59.000 --> 00:19:02.000]  (主席) 或者非利士人的原名,
[00:19:02.000 --> 00:19:05.000]  (主席) 叫做巴奧馬歇德,
[00:19:05.000 --> 00:19:11.000]  (主席) 是在巴勒斯坦地上的,
[00:19:11.000 --> 00:19:15.000]  (主席) 非利士人的大力神,
[00:19:15.000 --> 00:19:18.000]  (主席) Hercules, Hercules,
[00:19:19.000 --> 00:19:23.000]  (主席) 很熟悉的,卡通片也有,電影也有。
[00:19:23.000 --> 00:19:26.000]  (主席) 象徵就是充滿力量的一位神。
[00:19:26.000 --> 00:19:31.000]  (主席) 為什麼要找一個希臘的歷史學家研究?
[00:19:31.000 --> 00:19:35.000]  (主席) 因為非利士人本身就是希臘人的後裔,
[00:19:35.000 --> 00:19:38.000]  (主席) 移民到巴勒斯坦地,
[00:19:38.000 --> 00:19:41.000]  (主席) 在當地生活,然後將當地的土產,
[00:19:41.000 --> 00:19:44.000]  (主席) 特別是橄欖,帶回去希臘。
[00:19:44.000 --> 00:19:48.000]  (主席) 所以希臘人很喜歡橄欖,
[00:19:49.000 --> 00:19:52.000]  (主席) 大家去超級市場買的橄欖油也是,
[00:19:52.000 --> 00:19:56.000]  (主席) 漂亮的多數都是希臘。
[00:19:56.000 --> 00:20:01.000]  (主席) 其實以色列地的橄欖油是很漂亮的。
[00:20:01.000 --> 00:20:06.000]  (主席) 怎樣有?就是從非利士人帶回去他的家鄉。
[00:20:06.000 --> 00:20:10.000]  (主席) 他們發覺到原來這個城市是,
[00:20:10.000 --> 00:20:13.000]  (主席) 非利士人的一個駐紮重地,
[00:20:13.000 --> 00:20:15.000]  (主席) 敬拜一位這麼重要的神,
[00:20:15.000 --> 00:20:18.000]  (主席) 象徵著神力的地方,
[00:20:19.000 --> 00:20:20.000]  (主席) 一個城市。
[00:20:20.000 --> 00:20:23.000]  (主席) 這個城市很特別,因為這個城市原本,
[00:20:23.000 --> 00:20:26.000]  (主席) 在對開的地方有一個小島,
[00:20:26.000 --> 00:20:31.000]  (主席) 連接著地的另一邊。
[00:20:31.000 --> 00:20:34.000]  (主席) 怎樣連接?原來有歷史根據。
[00:20:34.000 --> 00:20:41.000]  (主席) 當亞歷山大軍王攻打這個城市的時候,
[00:20:41.000 --> 00:20:44.000]  (主席) 將這個城市完全摧毀了。
[00:20:44.000 --> 00:20:48.000]  (主席) 摧毀了之後,於是一不做二不休,
[00:20:49.000 --> 00:20:53.000]  (主席) 將摧毀城市裏面所有的碎片,
[00:20:53.000 --> 00:20:57.000]  (主席) 或者碎石,全部倒下去。
[00:20:57.000 --> 00:21:00.000]  (主席) 將原本離開陸地的小島,
[00:21:00.000 --> 00:21:06.000]  (主席) 連接成為一個好像半島一樣的地勢。
[00:21:06.000 --> 00:21:09.000]  (主席) 所以你就見到在你們的地圖上面,
[00:21:09.000 --> 00:21:12.000]  (主席) 它的尖端突了出來,
[00:21:12.000 --> 00:21:15.000]  (主席) 成為了一個半島。
[00:21:15.000 --> 00:21:18.000]  (主席) 而這個半島最重要的特色是什麼呢?
[00:21:19.000 --> 00:21:21.000]  (主席) 它是一個很重要的形象,
[00:21:21.000 --> 00:21:24.000]  (主席) 抵擋著地中海的大風浪。
[00:21:24.000 --> 00:21:27.000]  (主席) 大家如果有機會,我鼓勵大家,
[00:21:27.000 --> 00:21:31.000]  (主席) 有機會真的去巴勒斯坦地,
[00:21:31.000 --> 00:21:34.000]  (主席) 去參觀旅遊一下的時候,
[00:21:34.000 --> 00:21:38.000]  (主席) 去到其實巴勒斯坦沿岸地中海,
[00:21:38.000 --> 00:21:42.000]  (主席) 沙灘很漂亮的,我去過,很漂亮的。
[00:21:42.000 --> 00:21:45.000]  (主席) 不過我沒有機會去過沙灘,
[00:21:46.000 --> 00:21:49.000]  (主席) 因為巴士經過,我們去學習,看看就走了。
[00:21:49.000 --> 00:21:52.000]  (主席) 那個沙灘很漂亮,但很大浪,
[00:21:52.000 --> 00:21:57.000]  (主席) 浪動一下也有一兩米,很大浪。
[00:21:57.000 --> 00:22:00.000]  (主席) 當它建築了這個屏障之後,
