
[00:00:00.000 --> 00:00:01.520]  弟兄姐妹
[00:01:43.520 --> 00:01:45.520]  在我們這個人生的當中
[00:01:45.520 --> 00:01:47.520]  能夠吸收更多的智慧
[00:01:47.520 --> 00:01:49.520]  在日後侍奉的日子
[00:01:49.520 --> 00:01:52.520]  更有效備身來使用
[00:01:52.520 --> 00:01:54.020]  祖導文
[00:01:54.020 --> 00:01:56.020]  對我們有很大的提醒
[00:01:56.020 --> 00:01:58.520]  在新的一年開始之先
[00:01:58.520 --> 00:01:59.520]  讓我們再次
[00:01:59.520 --> 00:02:01.520]  去到這一段的聖經當中
[00:02:01.520 --> 00:02:04.520]  實在對我們有很大的幫助
[00:02:04.520 --> 00:02:06.020]  我今天
[00:02:06.020 --> 00:02:09.520]  在這一段各位都非常熟悉的經文當中
[00:02:09.520 --> 00:02:13.520]  願望跟各位來分享三點
[00:02:13.520 --> 00:02:16.520]  每一個大點也有三個小點
[00:02:16.520 --> 00:02:18.520]  希望能夠從這個祖導文當中
[00:02:18.520 --> 00:02:20.520]  讓我們能夠看得見
[00:02:20.520 --> 00:02:23.520]  到底它對我們的提醒是什麼
[00:02:23.520 --> 00:02:26.520]  也讓我們不光是背誦這個祖導文
[00:02:26.520 --> 00:02:28.020]  也能夠真正地知道
[00:02:28.020 --> 00:02:29.520]  當你背誦的時間
[00:02:29.520 --> 00:02:33.520]  你知道你們所講的到底是什麼
[00:02:33.520 --> 00:02:36.520]  我們首先再次來讀讀
[00:02:36.520 --> 00:02:40.020]  今天我們要講的這一段的經文
[00:02:40.020 --> 00:02:44.520]  我們是從第九節一直去到十五節
[00:02:44.520 --> 00:02:47.520]  馬太福音第六章一起來
[00:02:47.520 --> 00:02:50.520]  所以你們禱告要這樣說
[00:02:50.520 --> 00:02:52.020]  我們在天上的父
[00:02:52.020 --> 00:02:54.520]  願人都遵祢的名為聖
[00:02:54.520 --> 00:02:56.520]  願祢的國降臨
[00:02:56.520 --> 00:02:58.520]  願祢的旨意行在地上
[00:02:58.520 --> 00:03:00.520]  如同行在天上
[00:03:00.520 --> 00:03:02.520]  我們任的飲食
[00:03:02.520 --> 00:03:04.520]  今日賜給我們
[00:03:04.520 --> 00:03:06.020]  免我們的債
[00:03:06.020 --> 00:03:08.520]  如同我們免了人的債
[00:03:08.520 --> 00:03:10.520]  不教我們欲見是貪
[00:03:10.520 --> 00:03:12.520]  救我們脫離凶惡
[00:03:12.520 --> 00:03:15.520]  因為國度 權柄 榮耀
[00:03:15.520 --> 00:03:18.520]  全是祢的 直到永遠
[00:03:18.520 --> 00:03:20.520]  你們饒恕人的過犯
[00:03:20.520 --> 00:03:23.520]  你們的天賦也必饒恕你們的過犯
[00:03:23.520 --> 00:03:25.520]  你們不饒恕人的過犯
[00:03:25.520 --> 00:03:30.520]  你們的天賦也必不饒恕你們的過犯
[00:03:30.520 --> 00:03:33.520]  最近的新聞
[00:03:33.520 --> 00:03:35.520]  你可以這樣說
[00:03:35.520 --> 00:03:37.520]  有關報導的方面
[00:03:37.520 --> 00:03:39.520]  哄動整個的世界
[00:03:39.520 --> 00:03:42.520]  也是整個的世界的人的心
[00:03:42.520 --> 00:03:45.520]  都有一些好像正能量
[00:03:45.520 --> 00:03:47.520]  來的在他們的心中
[00:03:47.520 --> 00:03:49.520]  帶給他們一些反思
[00:03:49.520 --> 00:03:53.520]  這是有關孟德拉的去世
[00:03:53.520 --> 00:04:00.520]  孟德拉被譽為南非的新民主之父
[00:04:00.520 --> 00:04:02.520]  我不知道各位有多少人
[00:04:02.520 --> 00:04:03.520]  有看過他的新聞
[00:04:03.520 --> 00:04:04.520]  好不好舉手
[00:04:04.520 --> 00:04:06.520]  孟德拉的新聞
[00:04:06.520 --> 00:04:08.520]  這個人的本身
[00:04:08.520 --> 00:04:10.520]  一般的人的感覺
[00:04:10.520 --> 00:04:16.520]  這是當代政治領袖當中的標標者
[00:04:16.520 --> 00:04:18.520]  原因在哪裡呢
[00:04:18.520 --> 00:04:22.520]  因為他把一個種族隔離的南非
[00:04:22.520 --> 00:04:23.520]  轉變過來
[00:04:23.520 --> 00:04:26.520]  來的變成一個民主的南非
[00:04:26.520 --> 00:04:31.520]  是完全不需要經過流血這個階段
[00:04:31.520 --> 00:04:33.520]  第二個方面
[00:04:33.520 --> 00:04:36.520]  當他建立一個民主的南非的時間
[00:04:36.520 --> 00:04:42.520]  就如他在獄中繼續不斷祈求的情形一樣
[00:04:42.520 --> 00:04:45.520]  他希望未來的南非
[00:04:45.520 --> 00:04:48.520]  白人可以安定的
[00:04:48.520 --> 00:04:51.520]  在南非繼續的生活
[00:04:51.520 --> 00:04:53.520]  黑人也可以安定的
[00:04:53.520 --> 00:04:56.520]  繼續在南非來的生活
[00:04:56.520 --> 00:04:59.520]  不再有這個種族的隔離
[00:04:59.520 --> 00:05:01.520]  不再有階級這些的東西
[00:05:01.520 --> 00:05:03.520]  他希望能夠整個的南非
[00:05:03.520 --> 00:05:07.520]  能夠建立成為一個民主的一個國家
[00:05:07.520 --> 00:05:09.520]  所以他在獄中的時間
[00:05:09.520 --> 00:05:10.520]  常常說
[00:05:10.520 --> 00:05:13.520]  我這是為了南非的未來
[00:05:13.520 --> 00:05:16.520]  來的做這樣的一個禱告
[00:05:16.520 --> 00:05:18.520]  感謝主
[00:05:18.520 --> 00:05:23.520]  這個人經過多年獄中的生活
[00:05:23.520 --> 00:05:25.520]  在放了出來的以後
[00:05:25.520 --> 00:05:27.520]  整個的南非
[00:05:27.520 --> 00:05:31.520]  就發生了一個翁天動地的改革變化
[00:05:31.520 --> 00:05:33.520]  就在這個變化
[00:05:33.520 --> 00:05:36.520]  讓黑人有權參與投票了以後
[00:05:36.520 --> 00:05:38.520]  他就被選為第一任
[00:05:38.520 --> 00:05:42.520]  一個新南非的總統
[00:05:42.520 --> 00:05:44.520]  但是
[00:05:44.520 --> 00:05:47.520]  當他去世之前
[00:05:47.520 --> 00:05:49.520]  我們卻是發現
[00:05:49.520 --> 00:05:54.520]  除了有各種不同的讚賞
[00:05:54.520 --> 00:05:56.520]  但同時
[00:05:56.520 --> 00:05:59.520]  也否判了今天的南非的狀態
[00:05:59.520 --> 00:06:01.520]  到底是怎麼樣
[00:06:01.520 --> 00:06:04.520]  雖然傳媒無數的人
[00:06:04.520 --> 00:06:09.520]  把孟德拉取得非常的高
[00:06:09.520 --> 00:06:12.520]  也成為一個各國領袖
[00:06:12.520 --> 00:06:14.520]  一個代表
[00:06:14.520 --> 00:06:17.520]  但今天的南非的情形
[00:06:17.520 --> 00:06:21.520]  並不如我們想像中那麼好
[00:06:21.520 --> 00:06:22.520]  第一
[00:06:22.520 --> 00:06:25.520]  南非的失業率
[00:06:25.520 --> 00:06:29.520]  在孟德拉就任總統之前
[00:06:29.520 --> 00:06:34.520]  整個國家的失業率是15%
[00:06:34.520 --> 00:06:36.520]  但是
[00:06:36.520 --> 00:06:38.520]  當他退任的時間
[00:06:38.520 --> 00:06:40.520]  南非的失業率
[00:06:40.520 --> 00:06:43.520]  是30%
[00:06:43.520 --> 00:06:44.520]  有人說
[00:06:44.520 --> 00:06:48.520]  30%只不過是官方的數字
[00:06:48.520 --> 00:06:50.520]  實際上失業率
[00:06:50.520 --> 00:06:52.520]  最少40%
[00:06:52.520 --> 00:06:54.520]  換句話說
[00:06:54.520 --> 00:06:55.520]  今天的南非
[00:06:55.520 --> 00:06:58.520]  每10個人當中
[00:06:58.520 --> 00:06:59.520]  有4個人
[00:06:59.520 --> 00:07:01.520]  就是沒事做的
[00:07:01.520 --> 00:07:03.520]  是失業的
[00:07:03.520 --> 00:07:04.520]  第二個方面
[00:07:04.520 --> 00:07:06.520]  南非現在
[00:07:06.520 --> 00:07:08.520]  每天死掉
[00:07:08.520 --> 00:07:10.520]  死於艾滋病的人
[00:07:10.520 --> 00:07:13.520]  最少400個
[00:07:13.520 --> 00:07:15.520]  它是整個的世界
[00:07:15.520 --> 00:07:19.520]  死於艾滋病的人當中
[00:07:19.520 --> 00:07:22.520]  最多最多的一個國家
[00:07:22.520 --> 00:07:23.520]  第三個方面
[00:07:23.520 --> 00:07:25.520]  貧富的差距
[00:07:25.520 --> 00:07:28.520]  越來越懸殊
[00:07:28.520 --> 00:07:30.520]  第四個方面
[00:07:30.520 --> 00:07:32.520]  孟德拉本身
[00:07:32.520 --> 00:07:34.520]  他的家
[00:07:34.520 --> 00:07:36.520]  除了前妻的一個女兒
[00:07:36.520 --> 00:07:39.520]  能夠成為一個外交官以外
[00:07:39.520 --> 00:07:42.520]  其餘的侄子孫孫
[00:07:42.520 --> 00:07:46.520]  沒有一個是長期的
[00:07:46.520 --> 00:07:49.520]  都是跟這個貪腐有關
[00:07:49.520 --> 00:07:50.520]  因為這個緣故
[00:07:50.520 --> 00:07:54.520]  南非的百姓都不喜歡他們
[00:07:54.520 --> 00:07:57.520]  他們稱他們為這個富二代
[00:07:57.520 --> 00:08:01.520]  對整個國家沒有什麼貢獻
[00:08:01.520 --> 00:08:04.520]  第五個方面
[00:08:04.520 --> 00:08:05.520]  祖馬
[00:08:05.520 --> 00:08:08.520]  也就是現在南非的總統
[00:08:08.520 --> 00:08:10.520]  與及這個國大黨
[00:08:10.520 --> 00:08:14.520]  貪腐非常嚴重
[00:08:14.520 --> 00:08:16.520]  他們也預測
[00:08:16.520 --> 00:08:19.520]  這個政黨很快要下台
[00:08:19.520 --> 00:08:21.520]  原因在哪裡呢
[00:08:21.520 --> 00:08:24.520]  因為他們已經失去了民心
[00:08:24.520 --> 00:08:25.520]  但另外一方面
[00:08:25.520 --> 00:08:26.520]  雖然我們看見
[00:08:26.520 --> 00:08:28.520]  貧窮的人非常的多
[00:08:28.520 --> 00:08:30.520]  患艾滋病的人非常多
[00:08:30.520 --> 00:08:32.520]  死於各種疾病
[00:08:32.520 --> 00:08:33.520]  連住的地方
[00:08:33.520 --> 00:08:35.520]  也沒有辦法解決的人
[00:08:35.520 --> 00:08:36.520]  非常的多
[00:08:36.520 --> 00:08:38.520]  但這個政權
[00:08:38.520 --> 00:08:39.520]  每年卻是用了
[00:08:39.520 --> 00:08:42.520]  六百六十億美元
[00:08:42.520 --> 00:08:46.520]  來購買武器
[00:08:46.520 --> 00:08:49.520]  帶來的結果
[00:08:49.520 --> 00:08:51.520]  有些的記者就訪問
[00:08:51.520 --> 00:08:53.520]  孟德拉
[00:08:53.520 --> 00:08:59.520]  你的感想是怎麼樣
[00:08:59.520 --> 00:09:01.520]  孟德拉
[00:09:01.520 --> 00:09:02.520]  我覺得我自己本身
[00:09:02.520 --> 00:09:05.520]  最欣賞他的
[00:09:05.520 --> 00:09:07.520]  並不是帶來一個
[00:09:07.520 --> 00:09:09.520]  不需要留學
[00:09:09.520 --> 00:09:13.520]  建立一個民族的南非
[00:09:13.520 --> 00:09:16.520]  我最欣賞他的
[00:09:16.520 --> 00:09:20.520]  就是他的謙虛
[00:09:20.520 --> 00:09:23.520]  他說
[00:09:23.520 --> 00:09:25.520]  今天的南非
[00:09:25.520 --> 00:09:28.520]  跟我理想中的南非
[00:09:28.520 --> 00:09:32.520]  有很大的差距
[00:09:32.520 --> 00:09:34.520]  第二
[00:09:34.520 --> 00:09:37.520]  我希望我的理想
[00:09:37.520 --> 00:09:41.520]  將來都可以實現
[00:09:41.520 --> 00:09:42.520]  第三
[00:09:42.520 --> 00:09:44.520]  他說我不是神
[00:09:44.520 --> 00:09:47.520]  我甚至不是一個聖人
[00:09:47.520 --> 00:09:50.520]  我也有犯錯
[00:09:50.520 --> 00:09:53.520]  我曾經犯過錯
[00:09:53.520 --> 00:09:55.520]  但是
[00:09:55.520 --> 00:09:59.520]  他說我會竭力而為
[00:09:59.520 --> 00:10:01.520]  盡我所能
[00:10:01.520 --> 00:10:05.520]  做了多少就多少
[00:10:05.520 --> 00:10:06.520]  另外一個
[00:10:06.520 --> 00:10:08.520]  我非常欣賞他的
[00:10:08.520 --> 00:10:10.520]  就是他的心胸
[00:10:10.520 --> 00:10:13.520]  非常非常廣大
[00:10:13.520 --> 00:10:14.520]  在獄中
[00:10:14.520 --> 00:10:18.520]  他受到很多不同的虐待
[00:10:18.520 --> 00:10:20.520]  兩個白人的獄官
[00:10:20.520 --> 00:10:22.520]  曾經多次
[00:10:22.520 --> 00:10:25.520]  來虐待他 踐踏他
[00:10:25.520 --> 00:10:26.520]  打他
[00:10:26.520 --> 00:10:28.520]  甚至有些時候
[00:10:28.520 --> 00:10:30.520]  連他應該有的食物
[00:10:30.520 --> 00:10:33.520]  都不給他來吃
[00:10:33.520 --> 00:10:36.520]  但是我覺得有一樣的心胸
[00:10:36.520 --> 00:10:38.520]  在孟德拉的身上
[00:10:38.520 --> 00:10:40.520]  我們確實看得到
[00:10:40.520 --> 00:10:44.520]  非常不簡單
[00:10:44.520 --> 00:10:46.520]  這個心胸是什麼呢
[00:10:46.520 --> 00:10:49.520]  當他就任總統的時間
[00:10:49.520 --> 00:10:54.520]  他竟然發出兩個的邀請卡
[00:10:54.520 --> 00:10:58.520]  來給他以前坐過二十幾年牢的
[00:10:58.520 --> 00:11:02.520]  那個監獄的兩位獄官
[00:11:02.520 --> 00:11:03.520]  就是那個
[00:11:03.520 --> 00:11:09.520]  那兩個曾經虐待他的白人的獄官
[00:11:09.520 --> 00:11:11.520]  這兩個人
[00:11:11.520 --> 00:11:14.520]  出席他的就籍典禮的時間
[00:11:14.520 --> 00:11:17.520]  非常非常慚愧
[00:11:17.520 --> 00:11:20.520]  但另一方面也感覺到
[00:11:20.520 --> 00:11:21.520]  這是他們一生當中
[00:11:21.520 --> 00:11:24.520]  最榮幸的一件事情
[00:11:24.520 --> 00:11:26.520]  我聽說
[00:11:26.520 --> 00:11:28.520]  就是因為孟德拉
[00:11:28.520 --> 00:11:30.520]  宽大的心胸
[00:11:30.520 --> 00:11:31.520]  另外一方面又知道
[00:11:31.520 --> 00:11:34.520]  孟德拉本身是一個基督徒
[00:11:34.520 --> 00:11:38.520]  也知道這兩個白人的獄官
[00:11:38.520 --> 00:11:40.520]  也信了耶穌
[00:11:40.520 --> 00:11:43.520]  就是因為看見他這種的饒恕
[00:11:43.520 --> 00:11:45.520]  所以他們就信住了
[00:11:45.520 --> 00:11:46.520]  當我看完了以後
[00:11:46.520 --> 00:11:48.520]  我深深地感覺到
[00:11:48.520 --> 00:11:50.520]  原來在孟德拉的一生當中
[00:11:50.520 --> 00:11:52.520]  他沒有後悔過
[00:11:52.520 --> 00:11:55.520]  永遠不會後悔的一件事情
[00:11:55.520 --> 00:12:00.520]  不是建立一個民主的國家
[00:12:00.520 --> 00:12:03.520]  民主他沒有後悔
[00:12:03.520 --> 00:12:05.520]  但是他有遺憾
[00:12:05.520 --> 00:12:07.520]  因為原來民主帶給他的
[00:12:07.520 --> 00:12:10.520]  跟他的理想有很大的差距
[00:12:10.520 --> 00:12:11.520]  但有一樣的事情
[00:12:11.520 --> 00:12:13.520]  他沒有後悔的
[00:12:13.520 --> 00:12:16.520]  就是饒恕 寬大來的對待
[00:12:16.520 --> 00:12:18.520]  曾經迫害過他的人
[00:12:18.520 --> 00:12:20.520]  我們看見這個的本身
[00:12:20.520 --> 00:12:23.520]  確實帶給他非常大的一種喜樂
[00:12:23.520 --> 00:12:25.520]  一直到現在為止
[00:12:25.520 --> 00:12:27.520]  他的心中縱使死了以後
[00:12:27.520 --> 00:12:31.520]  還是感覺到非常欣慰的
[00:12:31.520 --> 00:12:32.520]  弟兄姐妹們
[00:12:32.520 --> 00:12:35.520]  今天當我們來看這個主禱文的時間
[00:12:35.520 --> 00:12:36.520]  就讓我們來看看
[00:12:36.520 --> 00:12:37.520]  每年我們禱告
[00:12:37.520 --> 00:12:39.520]  禱告些什麼
[00:12:39.520 --> 00:12:40.520]  當我們求神的時間
[00:12:40.520 --> 00:12:42.520]  我們求些什麼
[00:12:42.520 --> 00:12:45.520]  到底什麼才是我們人生的優先事
[00:12:45.520 --> 00:12:47.520]  我們要把一生
[00:12:47.520 --> 00:12:50.520]  到底要投資在什麼東西上呢
[00:12:50.520 --> 00:12:54.520]  今天經文帶給我們有很大的提醒
[00:12:54.520 --> 00:12:56.520]  首先主禱文要告訴我們的
[00:12:56.520 --> 00:13:00.520]  我們必須要首先注重
[00:13:00.520 --> 00:13:02.520]  就是關係
[00:13:02.520 --> 00:13:06.520]  這個地方帶出的是三重的關係
[00:13:06.520 --> 00:13:07.520]  弟兄姐妹們
[00:13:07.520 --> 00:13:12.520]  因為禱告不是要求
[00:13:12.520 --> 00:13:14.520]  我們各種不同的事業
[00:13:14.520 --> 00:13:18.520]  我們的理想得到實現
[00:13:18.520 --> 00:13:21.520]  在禱告一開始的時間
[00:13:21.520 --> 00:13:24.520]  神要求我們首先要想到
[00:13:24.520 --> 00:13:28.520]  首先要注重的是我們的關係
[00:13:28.520 --> 00:13:30.520]  這個關係是什麼的關係呢
[00:13:30.520 --> 00:13:34.520]  第一我們跟信徒的關係
[00:13:34.520 --> 00:13:37.520]  主禱文第一個的志
[00:13:37.520 --> 00:13:39.520]  所以你們禱告的時間
[00:13:39.520 --> 00:13:42.520]  要怎麼樣來說啊
[00:13:42.520 --> 00:13:45.520]  你們禱告要怎麼樣說啊
[00:13:45.520 --> 00:13:48.520]  頭兩個字是什麼
[00:13:48.520 --> 00:13:50.520]  我們
[00:13:50.520 --> 00:13:53.520]  什麼是我們
[00:13:53.520 --> 00:13:57.520]  禱告永遠不是光光注重我自己個人
[00:13:57.520 --> 00:14:01.520]  禱告永遠不是來看看我的願望
[00:14:01.520 --> 00:14:04.520]  我的祈求我的理想
[00:14:04.520 --> 00:14:08.520]  我的目標我要得什麼
[00:14:08.520 --> 00:14:10.520]  聖經在這個地方
[00:14:10.520 --> 00:14:14.520]  第一個的志已經非常清楚告訴我們
[00:14:14.520 --> 00:14:16.520]  你要記得在禱告的時間
[00:14:16.520 --> 00:14:21.520]  我們禱告永遠不要光光
[00:14:21.520 --> 00:14:23.520]  來看到你自己
[00:14:23.520 --> 00:14:27.520]  來是要看到我們這個群體
[00:14:27.520 --> 00:14:31.520]  我們也是包括了我們周圍的人
[00:14:31.520 --> 00:14:33.520]  他們的需要
[00:14:33.520 --> 00:14:34.520]  所以因為這個緣故
[00:14:34.520 --> 00:14:35.520]  在我們禱告當中
[00:14:35.520 --> 00:14:37.520]  要是我們根本沒有其他的人
[00:14:37.520 --> 00:14:39.520]  在我們的心目中
[00:14:39.520 --> 00:14:40.520]  只是我們自己
[00:14:40.520 --> 00:14:42.520]  只是我們的理想
[00:14:42.520 --> 00:14:44.520]  只是我們的祈求
[00:14:44.520 --> 00:14:46.520]  只是我們的目標的時間
[00:14:46.520 --> 00:14:48.520]  這種的禱告
[00:14:48.520 --> 00:14:53.520]  並不是神要我們有的一個態度
[00:14:53.520 --> 00:14:56.520]  這個是非常非常重要
[00:14:56.520 --> 00:14:58.520]  因為我們在禱告的當中
[00:14:58.520 --> 00:15:01.520]  要緊緊的記得
[00:15:01.520 --> 00:15:04.520]  禱告不要光光想到自己
[00:15:04.520 --> 00:15:07.520]  也要想到我們周遭的人
[00:15:07.520 --> 00:15:10.520]  想到他們的需要
[00:15:10.520 --> 00:15:13.520]  想到近處的人
[00:15:13.520 --> 00:15:15.520]  遠處的人
[00:15:15.520 --> 00:15:19.520]  因為神不光是我們的父
[00:15:19.520 --> 00:15:20.520]  也是他們的父
[00:15:20.520 --> 00:15:22.520]  神不光是要愛我們
[00:15:22.520 --> 00:15:25.520]  也是愛他們
[00:15:25.520 --> 00:15:27.520]  第二個關係
[00:15:27.520 --> 00:15:28.520]  就是我們跟天父
[00:15:28.520 --> 00:15:31.520]  與俗天國度的關係
[00:15:31.520 --> 00:15:33.520]  我們跟著下來就說
[00:15:33.520 --> 00:15:36.520]  在天上的父
[00:15:36.520 --> 00:15:38.520]  神是我們的父
[00:15:38.520 --> 00:15:41.520]  但這個父是天上的
[00:15:41.520 --> 00:15:43.520]  所以因為這個緣故
[00:15:43.520 --> 00:15:45.520]  他把我們跟這個天上的關係
[00:15:45.520 --> 00:15:46.520]  拉起來了
[00:15:46.520 --> 00:15:48.520]  我們要記得
[00:15:48.520 --> 00:15:50.520]  我們在這個地上
[00:15:50.520 --> 00:15:52.520]  是有兩重的身份
[00:15:52.520 --> 00:15:55.520]  第一我們是屬於地上的國度
[00:15:55.520 --> 00:15:56.520]  但另外一方面
[00:15:56.520 --> 00:16:01.520]  我們也是屬於天上的關係
[00:16:01.520 --> 00:16:03.520]  每一次當我們遇到有困難的時間
[00:16:03.520 --> 00:16:06.520]  不要光光看到地上
[00:16:06.520 --> 00:16:07.520]  我們要看到天上
[00:16:07.520 --> 00:16:10.520]  當我們一看天上的時間
[00:16:10.520 --> 00:16:12.520]  我們就有希望
[00:16:12.520 --> 00:16:13.520]  很多的時候
[00:16:13.520 --> 00:16:16.520]  你跟我在看前看後
[00:16:16.520 --> 00:16:18.520]  看左看右
[00:16:18.520 --> 00:16:21.520]  好像毫無出路的時間
[00:16:21.520 --> 00:16:22.520]  記得
[00:16:22.520 --> 00:16:25.520]  有一樣非常非常重要的事情
[00:16:25.520 --> 00:16:29.520]  天上還是有天窗的
[00:16:29.520 --> 00:16:33.520]  有一次
[00:16:33.520 --> 00:16:36.520]  在一個大海
[00:16:36.520 --> 00:16:38.520]  一個船翻了以後
[00:16:38.520 --> 00:16:40.520]  有一個俚兄講的見證
[00:16:40.520 --> 00:16:44.520]  是他一生當中最恐怖的事件
[00:16:44.520 --> 00:16:46.520]  他的船沉了
[00:16:46.520 --> 00:16:47.520]  沉了以後
[00:16:47.520 --> 00:16:55.520]  就是一個抓住一個救生的東西
[00:16:55.520 --> 00:16:57.520]  在那個地方浮浮沉沉
[00:16:57.520 --> 00:16:58.520]  浮浮沉沉
[00:16:58.520 --> 00:17:01.520]  但是那是浪大的不得了
[00:17:01.520 --> 00:17:04.520]  繼續不斷地打過來
[00:17:04.520 --> 00:17:07.520]  當時這位俚兄因為看見船上
[00:17:07.520 --> 00:17:10.520]  差不多其他人都死掉了
[00:17:10.520 --> 00:17:12.520]  他一個人只是打算
[00:17:12.520 --> 00:17:20.520]  到底什麼時候輪到他會死掉
[00:17:20.520 --> 00:17:23.520]  所以他在禱告的時間
[00:17:23.520 --> 00:17:28.520]  求主讓他死都不要死得太辛苦
[00:17:28.520 --> 00:17:29.520]  另外一方面
[00:17:29.520 --> 00:17:31.520]  又是有可能
[00:17:31.520 --> 00:17:34.520]  他說他知道很難
[00:17:34.520 --> 00:17:36.520]  他都不知道
[00:17:36.520 --> 00:17:39.520]  能不能夠回到他的家中
[00:17:39.520 --> 00:17:41.520]  見他的妻子
[00:17:41.520 --> 00:17:45.520]  見他的孩子
[00:17:45.520 --> 00:17:48.520]  所以在禱告的當中
[00:17:48.520 --> 00:17:51.520]  繼續不斷地想念以前
[00:17:51.520 --> 00:17:53.520]  他的家的情形
[00:17:53.520 --> 00:17:55.520]  跟孩子的情形
[00:17:55.520 --> 00:17:57.520]  跟了下來
[00:17:57.520 --> 00:17:58.520]  禱告完了以後
[00:17:58.520 --> 00:17:59.520]  就繼續來看
[00:17:59.520 --> 00:18:00.520]  他要看什麼呢
[00:18:00.520 --> 00:18:03.520]  希望有些的船能夠過來
[00:18:03.520 --> 00:18:07.520]  有些最好就是那些
[00:18:07.520 --> 00:18:10.520]  軍隊的那些艦
[00:18:10.520 --> 00:18:11.520]  經過
[00:18:11.520 --> 00:18:12.520]  要是有戰艦經過的時間
[00:18:12.520 --> 00:18:14.520]  那個是最好
[00:18:14.520 --> 00:18:15.520]  看來看去
[00:18:15.520 --> 00:18:16.520]  看不到
[00:18:16.520 --> 00:18:17.520]  想不到
[00:18:17.520 --> 00:18:19.520]  突然之間
[00:18:19.520 --> 00:18:21.520]  他發現那個頭那個地方
[00:18:21.520 --> 00:18:24.520]  好像很大的風在吹
[00:18:24.520 --> 00:18:27.520]  吹得很厲害
[00:18:27.520 --> 00:18:29.520]  他當時都不知道是什麼東西
[00:18:29.520 --> 00:18:30.520]  那為什麼這個
[00:18:30.520 --> 00:18:32.520]  不是從隔壁來
[00:18:32.520 --> 00:18:33.520]  從前來後來
[00:18:33.520 --> 00:18:34.520]  左來右來
[00:18:34.520 --> 00:18:37.520]  是上面來的
[00:18:37.520 --> 00:18:40.520]  因為這個緣故
[00:18:40.520 --> 00:18:42.520]  在很少發生的情形下
[00:18:42.520 --> 00:18:44.520]  他突然舉起這個頭來
[00:18:44.520 --> 00:18:45.520]  往上望
[00:18:45.520 --> 00:18:46.520]  一望
[00:18:46.520 --> 00:18:48.520]  原來看見一個直升機
[00:18:48.520 --> 00:18:50.520]  在那個時間
[00:18:50.520 --> 00:18:52.520]  上面有些東西掉下來
[00:18:52.520 --> 00:18:53.520]  上面有聲音
