
[00:00:00.000 --> 00:00:03.000]  想問問大家,你們幸不幸福?
[00:05:38.000 --> 00:05:42.000]  我試過有一次問學生
[00:05:42.000 --> 00:05:43.000]  新年樓樓
[00:05:43.000 --> 00:05:45.000]  作個四字詞
[00:05:45.000 --> 00:05:48.000]  四字詞代表你很開心
[00:05:48.000 --> 00:05:51.000]  有一個真是偽仔比我更厲害
[00:05:51.000 --> 00:05:55.000]  他一出來就作哈哈哈哈
[00:05:55.000 --> 00:05:57.000]  四字詞嘛
[00:05:57.000 --> 00:06:00.000]  他作嘛,突然要你作
[00:06:00.000 --> 00:06:02.000]  四個字哈哈哈哈
[00:06:02.000 --> 00:06:04.000]  老師很厲害,我很開心
[00:06:04.000 --> 00:06:07.000]  我才可以哈哈哈哈
[00:06:07.000 --> 00:06:09.000]  不信你試試
[00:06:09.000 --> 00:06:10.000]  叫你現在哈哈
[00:06:10.000 --> 00:06:11.000]  跟旁邊那個哈哈
[00:06:11.000 --> 00:06:12.000]  哈哈哈哈
[00:06:12.000 --> 00:06:13.000]  行不行?
[00:06:13.000 --> 00:06:15.000]  不是瘋的
[00:06:15.000 --> 00:06:20.000]  喜樂人生裡面究竟有什麼要素呢?
[00:06:20.000 --> 00:06:23.000]  我想跟大家先讀一段經文
[00:06:23.000 --> 00:06:29.000]  《司徒行傳》第三章一到十節記載了一個人
[00:06:29.000 --> 00:06:32.000]  他是躺著的
[00:06:32.000 --> 00:06:35.000]  如果你有興趣可以跟著我一起讀
[00:06:35.000 --> 00:06:37.000]  我讀一次給大家聽這段經文
[00:06:37.000 --> 00:06:41.000]  新初禱告的時候
[00:06:41.000 --> 00:06:43.000]  彼得約翰上聖殿去
[00:06:43.000 --> 00:06:46.000]  有一個人身來是瘸腿的
[00:06:46.000 --> 00:06:49.000]  天天被人抬來放在殿的一個門口
[00:06:49.000 --> 00:06:52.000]  那門名叫美門
[00:06:52.000 --> 00:06:54.000]  要求進殿的人周濟
[00:06:54.000 --> 00:06:58.000]  他看見彼得約翰將要進殿就求他們周濟
[00:06:58.000 --> 00:07:00.000]  彼得約翰定睛看他
[00:07:00.000 --> 00:07:03.000]  彼得說:你看我們
[00:07:03.000 --> 00:07:07.000]  那人就留意看他們指望得著什麼
[00:07:07.000 --> 00:07:10.000]  彼得說:金銀我都沒有
[00:07:10.000 --> 00:07:12.000]  只把我所有的給你
[00:07:12.000 --> 00:07:15.000]  我奉拿撒勒人耶穌基督的名
[00:07:15.000 --> 00:07:17.000]  叫你起來行走
[00:07:17.000 --> 00:07:20.000]  於是拉著他的右手扶他起來
[00:07:20.000 --> 00:07:23.000]  他的腳和裸子骨立刻見葬料
[00:07:23.000 --> 00:07:26.000]  就跳起來站著又行走
[00:07:26.000 --> 00:07:28.000]  和他們進了殿
[00:07:28.000 --> 00:07:31.000]  走著跳著讚美神
[00:07:31.000 --> 00:07:34.000]  百姓都看見他行走讚美神
[00:07:34.000 --> 00:07:39.000]  認得他是那素長坐在殿的美門口求周濟的
[00:07:39.000 --> 00:07:43.000]  就因他所遇著的事滿心唏其驚訝
[00:07:43.000 --> 00:07:46.000]  這段經文很特別
[00:07:46.000 --> 00:07:50.000]  這個人幸不幸福
[00:07:50.000 --> 00:07:53.000]  你說這個人幸福極有限
[00:07:53.000 --> 00:08:02.000]  我們每個人不多不少都有天生的缺憾
[00:08:02.000 --> 00:08:05.000]  我小時候已經戴眼鏡
[00:08:05.000 --> 00:08:08.000]  所以脫了眼鏡什麼都看不到
[00:08:08.000 --> 00:08:11.000]  在我中學時期經常被同學取笑
[00:08:11.000 --> 00:08:15.000]  去到海灘一定沒你的份
[00:08:15.000 --> 00:08:17.000]  每個人都在看東西
[00:08:17.000 --> 00:08:19.000]  你脫了眼鏡就要游泳
[00:08:19.000 --> 00:08:21.000]  什麼都看不到
[00:08:21.000 --> 00:08:23.000]  小時候已經三四百度近視
[00:08:23.000 --> 00:08:25.000]  到後來銀光一千
[00:08:25.000 --> 00:08:27.000]  不知道你有沒有記得
[00:08:27.000 --> 00:08:29.000]  很久很久很久之前有部卡通片
[00:08:29.000 --> 00:08:30.000]  銀光一千
[00:08:30.000 --> 00:08:32.000]  我的同學已經這樣形容我
[00:08:32.000 --> 00:08:34.000]  一千度近視除了他
[00:08:34.000 --> 00:08:36.000]  我真的看不到你們有多少人
[00:08:36.000 --> 00:08:37.000]  所以我不會怕港獨
[00:08:37.000 --> 00:08:41.000]  當我看不到你就可以了
[00:08:41.000 --> 00:08:43.000]  但是我有個盼望
[00:08:43.000 --> 00:08:45.000]  將來在天國
[00:08:45.000 --> 00:08:47.000]  耶穌基督說會有一個更加榮美的身體
[00:08:47.000 --> 00:08:48.000]  我經常都說
[00:08:48.000 --> 00:08:50.000]  到時不用戴眼鏡最好
[00:08:50.000 --> 00:08:52.000]  這個人
[00:08:52.000 --> 00:08:54.000]  來了這裡究竟有多久
[00:08:54.000 --> 00:08:56.000]  幾十年
[00:08:56.000 --> 00:08:57.000]  很厲害
[00:08:57.000 --> 00:08:59.000]  如果幾十年的時間
[00:08:59.000 --> 00:09:01.000]  他天天由出生到
[00:09:01.000 --> 00:09:04.000]  後來說他好像三十八四十歲
[00:09:04.000 --> 00:09:08.000]  我們當中有誰沒到這個歲數
[00:09:08.000 --> 00:09:10.000]  都好不用舉手的
[00:09:10.000 --> 00:09:11.000]  這些問題
[00:09:11.000 --> 00:09:13.000]  不用太穿幫
[00:09:13.000 --> 00:09:14.000]  我們很坦白
[00:09:14.000 --> 00:09:17.000]  不過不需要坦白得可愛得濟
[00:09:17.000 --> 00:09:19.000]  這個人
[00:09:19.000 --> 00:09:23.000]  他幾十年在一個困境裡
[00:09:23.000 --> 00:09:25.000]  各位朋友弟兄姊妹
[00:09:25.000 --> 00:09:27.000]  聖經就是這樣記載
[00:09:27.000 --> 00:09:29.000]  後來當然是大團圓結局
[00:09:29.000 --> 00:09:30.000]  對不對
[00:09:30.000 --> 00:09:32.000]  好像你有時看電影什麼2012
[00:09:32.000 --> 00:09:34.000]  看完那些電影
[00:09:34.000 --> 00:09:36.000]  頭頭就給你一個難處
[00:09:36.000 --> 00:09:38.000]  又說火山會爆黃
[00:09:38.000 --> 00:09:40.000]  Yellowstone會爆炸
[00:09:40.000 --> 00:09:41.000]  然後飛機又飛
[00:09:41.000 --> 00:09:42.000]  其實你看
[00:09:42.000 --> 00:09:44.000]  你明解是不可能的
[00:09:44.000 --> 00:09:47.000]  火山灰引擎就會死了
[00:09:47.000 --> 00:09:49.000]  沒可能這樣飛
[00:09:49.000 --> 00:09:51.000]  全部都是哄你開心
[00:09:51.000 --> 00:09:53.000]  哄你害怕
[00:09:53.000 --> 00:09:55.000]  我們又喜歡被人哄我們害怕
[00:09:55.000 --> 00:09:57.000]  又喜歡被人哄我們開心
[00:09:57.000 --> 00:09:58.000]  就是這麼簡單
[00:09:58.000 --> 00:10:00.000]  這個人
[00:10:00.000 --> 00:10:01.000]  天天被人抬
[00:10:01.000 --> 00:10:03.000]  又有幾個人這麼好
[00:10:03.000 --> 00:10:05.000]  不知收多少%佣金
[00:10:05.000 --> 00:10:07.000]  我經常想
[00:10:07.000 --> 00:10:10.000]  那些抬他的人有沒有收三成
[00:10:10.000 --> 00:10:12.000]  陀地費
[00:10:12.000 --> 00:10:15.000]  那個地方叫美門
[00:10:15.000 --> 00:10:18.000]  他遇到彼得約翰
[00:10:18.000 --> 00:10:20.000]  希望可以拿到
[00:10:20.000 --> 00:10:23.000]  好像我們最近看司長的報告
[00:10:23.000 --> 00:10:26.000]  昨天司長報告看有沒有糖派
[00:10:26.000 --> 00:10:29.000]  這個人就希望有顆糖派給他
[00:10:29.000 --> 00:10:33.000]  後來彼得就跟他說
[00:10:33.000 --> 00:10:36.000]  糖啊金啊銀啊
[00:10:36.000 --> 00:10:37.000]  我沒有
[00:10:37.000 --> 00:10:39.000]  沒有幾十億幾百億
[00:10:39.000 --> 00:10:41.000]  香港現在有多少盈餘
[00:10:41.000 --> 00:10:43.000]  九百億
[00:10:43.000 --> 00:10:45.000]  真的很多
[00:10:45.000 --> 00:10:48.000]  在全世界沒有一個國家沒有一個城市
[00:10:48.000 --> 00:10:50.000]  有這麼多盈餘
[00:10:50.000 --> 00:10:54.000]  香港其實在這方面是很厲害的事
[00:10:54.000 --> 00:10:56.000]  我們身為香港人是不是很開心
[00:10:56.000 --> 00:10:58.000]  雖然那些錢不是你的
[00:10:58.000 --> 00:10:59.000]  又不是我的
[00:10:59.000 --> 00:11:00.000]  其實不是
[00:11:00.000 --> 00:11:01.000]  是政府
[00:11:01.000 --> 00:11:05.000]  政府在哪裡拿
[00:11:05.000 --> 00:11:08.000]  我們平民百姓給錢他富貴
[00:11:08.000 --> 00:11:10.000]  我們交稅各樣的東西
[00:11:10.000 --> 00:11:12.000]  我不知道你交多少稅
[00:11:12.000 --> 00:11:15.000]  我連交稅也不是交很多
[00:11:15.000 --> 00:11:17.000]  因為根本還要計算
[00:11:17.000 --> 00:11:20.000]  再便宜一點交稅
[00:11:20.000 --> 00:11:22.000]  根本沒有什麼
[00:11:22.000 --> 00:11:24.000]  好了
[00:11:24.000 --> 00:11:28.000]  誰知道彼得就跟他說了一件很重要的話
[00:11:28.000 --> 00:11:31.000]  就跟他分享有耶穌基督
[00:11:31.000 --> 00:11:32.000]  還幫了他
[00:11:32.000 --> 00:11:33.000]  那裡有一個神蹟
[00:11:33.000 --> 00:11:36.000]  明天會計師團會請一個姐妹來
[00:11:36.000 --> 00:11:37.000]  說一個神蹟
[00:11:37.000 --> 00:11:38.000]  經歷一個神蹟
[00:11:38.000 --> 00:11:41.000]  神蹟這件事很特別
[00:11:41.000 --> 00:11:43.000]  雖然今天不是說神蹟
[00:11:43.000 --> 00:11:45.000]  但也鼓勵你這個世界上
[00:11:45.000 --> 00:11:49.000]  會有神蹟的機會
[00:11:49.000 --> 00:11:53.000]  有時在心靈裡完全不一樣
[00:11:53.000 --> 00:11:55.000]  我記得
[00:11:55.000 --> 00:11:57.000]  當我媽媽過世的時候
[00:11:57.000 --> 00:11:58.000]  很久之前
[00:11:58.000 --> 00:12:01.000]  我媽媽在我大學的時間過世
[00:12:01.000 --> 00:12:05.000]  我和哥哥臨她做手術之前一天
[00:12:05.000 --> 00:12:07.000]  她星期日過世
[00:12:07.000 --> 00:12:09.000]  星期六我們晚上就過去
[00:12:09.000 --> 00:12:12.000]  我們兩個都是基督徒
[00:12:12.000 --> 00:12:15.000]  很想她快點信耶穌有永生
[00:12:15.000 --> 00:12:16.000]  臨死的人
[00:12:16.000 --> 00:12:18.000]  你特別想她快點有永生的盼望
[00:12:18.000 --> 00:12:20.000]  大家還沒臨死
[00:12:20.000 --> 00:12:23.000]  你不緊張自己有沒有永生
[00:12:23.000 --> 00:12:24.000]  但如果到你臨死
[00:12:24.000 --> 00:12:27.000]  你很緊張自己有沒有永遠的生命
[00:12:27.000 --> 00:12:28.000]  好了
[00:12:28.000 --> 00:12:29.000]  誰知道我們請她祈禱
[00:12:29.000 --> 00:12:31.000]  她肯幫我們一起祈禱
[00:12:31.000 --> 00:12:34.000]  我們當然以為她祈禱認罪悔改
[00:12:34.000 --> 00:12:37.000]  接受耶穌基督做個人救主
[00:12:37.000 --> 00:12:38.000]  她不是
[00:12:38.000 --> 00:12:41.000]  我媽媽祈禱從頭到尾為她五個子女
[00:12:41.000 --> 00:12:42.000]  我們五兄弟姐妹
[00:12:42.000 --> 00:12:44.000]  逐個點名祈禱
[00:12:44.000 --> 00:12:45.000]  不是祈禱得很短
[00:12:45.000 --> 00:12:46.000]  很清晰
[00:12:46.000 --> 00:12:49.000]  求耶穌怎樣保守她
[00:12:49.000 --> 00:12:52.000]  我哥哥我跟著我三個妹妹
[00:12:52.000 --> 00:12:54.000]  逐個這樣祈禱
[00:12:54.000 --> 00:12:57.000]  那天晚上我有兩種感覺
[00:12:57.000 --> 00:12:58.000]  第一
[00:12:58.000 --> 00:13:00.000]  我回家就哭了
[00:13:00.000 --> 00:13:02.000]  在那裡我都哭了
[00:13:02.000 --> 00:13:06.000]  連自己緊不緊張有永生都不管
[00:13:06.000 --> 00:13:08.000]  為子女祈禱
[00:13:08.000 --> 00:13:12.000]  這是正式的中國媽媽
[00:13:12.000 --> 00:13:15.000]  是很重要的一件事
[00:13:15.000 --> 00:13:16.000]  好了
[00:13:16.000 --> 00:13:19.000]  幸好第二天有蘇穎蕊牧師趕來醫院
[00:13:19.000 --> 00:13:20.000]  一點多
[00:13:20.000 --> 00:13:21.000]  她做完手術
[00:13:21.000 --> 00:13:22.000]  醫生說不行了
[00:13:22.000 --> 00:13:27.000]  她在一個小時內流血不止
[00:13:27.000 --> 00:13:29.000]  沒有辦法再救了
[00:13:29.000 --> 00:13:31.000]  蘇穎蕊牧師來
[00:13:31.000 --> 00:13:33.000]  帶了她在病床裡順序
[00:13:33.000 --> 00:13:35.000]  我們才放心
[00:13:35.000 --> 00:13:38.000]  作為一個基督徒的子女
[00:13:38.000 --> 00:13:41.000]  爸爸媽媽的信仰其實很緊張
[00:13:41.000 --> 00:13:43.000]  好了
[00:13:43.000 --> 00:13:46.000]  當時彼得可能也是這樣的心情
[00:13:46.000 --> 00:13:47.000]  見到一個人
[00:13:47.000 --> 00:13:49.000]  自己能夠有的東西
[00:13:49.000 --> 00:13:50.000]  他盡力給他
[00:13:50.000 --> 00:13:52.000]  這個叫做幸福
[00:13:52.000 --> 00:13:54.000]  我告訴你
[00:13:54.000 --> 00:13:57.000]  有人疼你愛你到一個地步
[00:13:57.000 --> 00:13:59.000]  是他最好的東西
[00:13:59.000 --> 00:14:01.000]  他就介紹給你
[00:14:01.000 --> 00:14:04.000]  在這段經文裡我們反過來看看
[00:14:04.000 --> 00:14:06.000]  裡面很多的
[00:14:06.000 --> 00:14:10.000]  和現代我們去衡量一個人幸不幸福
[00:14:10.000 --> 00:14:12.000]  有一些關係
[00:14:12.000 --> 00:14:16.000]  首先和大家說一下價值和價格的問題
[00:14:16.000 --> 00:14:18.000]  價值和價格
[00:14:18.000 --> 00:14:20.000]  你有什麼價值
[00:14:20.000 --> 00:14:24.000]  和你有什麼價格是兩回事
[00:14:24.000 --> 00:14:28.000]  現今的社會上很喜歡用你的價值
[00:14:28.000 --> 00:14:30.000]  去定位你是否一個有用的人
[00:14:30.000 --> 00:14:34.000]  特別是黃色那裡中學教師
[00:14:34.000 --> 00:14:37.000]  這是美國的數字有一點不適合香港
[00:14:37.000 --> 00:14:39.000]  有一點不適合香港
[00:14:39.000 --> 00:14:42.000]  香港來說當然是大商人點子
[00:14:42.000 --> 00:14:45.000]  20倍一個中學教師的錢
[00:14:45.000 --> 00:14:48.000]  多於億字
[00:14:48.000 --> 00:14:50.000]  20億倍
[00:14:50.000 --> 00:14:52.000]  差不多
[00:14:52.000 --> 00:14:56.000]  現在中國大陸有一個學做CEO的program
[00:14:56.000 --> 00:14:58.000]  兩年要讀書
[00:14:58.000 --> 00:15:00.000]  很多東西要學
[00:15:00.000 --> 00:15:03.000]  又送你去德國又帶你去北京要上京學
[00:15:03.000 --> 00:15:06.000]  你說學費多少錢我不知道
[00:15:06.000 --> 00:15:08.000]  我只知道
[00:15:08.000 --> 00:15:11.000]  他讀書的資格
[00:15:11.000 --> 00:15:13.000]  即入學的資格
[00:15:13.000 --> 00:15:15.000]  是你有200億身家
[00:15:15.000 --> 00:15:20.000]  有誰想去讀
[00:15:20.000 --> 00:15:22.000]  我想去讀沒資格讀
[00:15:22.000 --> 00:15:24.000]  對不起
[00:15:24.000 --> 00:15:27.000]  不知道我們這裡加起來有沒有這樣的資格
[00:15:27.000 --> 00:15:29.000]  學做一個
[00:15:29.000 --> 00:15:31.000]  供一個去讀做CEO
[00:15:31.000 --> 00:15:33.000]  原來他們還說不是
[00:15:33.000 --> 00:15:36.000]  原來為什麼中國有這樣的program
[00:15:36.000 --> 00:15:38.000]  聚合這些資源的人
[00:15:38.000 --> 00:15:40.000]  去和Donald Trump
[00:15:40.000 --> 00:15:42.000]  去和索羅斯
[00:15:42.000 --> 00:15:45.000]  在外面的世界再聯絡
[00:15:45.000 --> 00:15:47.000]  真的要這樣去
[00:15:47.000 --> 00:15:51.000]  這是美國給平民百姓看的scale
[00:15:51.000 --> 00:15:53.000]  這是平民百姓的scale
[00:15:53.000 --> 00:15:56.000]  中學教師的1.0我們做牧師是多少
[00:15:56.000 --> 00:15:58.000]  美國好些0.9
[00:15:58.000 --> 00:16:00.000]  香港我想0.7
[00:16:00.000 --> 00:16:05.000]  要調多兩個定位才行
[00:16:05.000 --> 00:16:07.000]  醫生呢
[00:16:07.000 --> 00:16:09.000]  我不知道為什麼我可能打錯了
[00:16:09.000 --> 00:16:13.000]  6倍一個中學教師
[00:16:13.000 --> 00:16:16.000]  在香港做醫生和中學教師我想又是不一樣
[00:16:16.000 --> 00:16:18.000]  但是呢
[00:16:18.000 --> 00:16:20.000]  我告訴你
[00:16:20.000 --> 00:16:25.000]  這裡說的是價格的問題
[00:16:25.000 --> 00:16:27.000]  是價格的問題
[00:16:27.000 --> 00:16:28.000]  是不是
[00:16:28.000 --> 00:16:30.000]  你看完這個表你就會明白
[00:16:30.000 --> 00:16:33.000]  究竟你衡量你自己
[00:16:33.000 --> 00:16:37.000]  你會衡量你的價值還是價格
[00:16:37.000 --> 00:16:39.000]  我還想問一個問題
[00:16:39.000 --> 00:16:41.000]  怎樣才算是你的價值
[00:16:41.000 --> 00:16:45.000]  你還有什麼價值
[00:16:45.000 --> 00:16:49.000]  我剛才提到我媽媽她的價值是怎樣
[00:16:49.000 --> 00:16:52.000]  她那個祈禱我就知道她有什麼價值
[00:16:52.000 --> 00:16:53.000]  對不對
[00:16:53.000 --> 00:16:56.000]  對我們幾兄弟姐妹一個完全
[00:16:56.000 --> 00:16:58.000]  很不同的影響
[00:16:58.000 --> 00:17:00.000]  一個祈禱
[00:17:00.000 --> 00:17:03.000]  她價值是遠勝於
[00:17:03.000 --> 00:17:06.000]  你裡面有的這個世界定位
[00:17:06.000 --> 00:17:08.000]  她有什麼價格的問題
[00:17:08.000 --> 00:17:10.000]  我家不是富有的我小時候
[00:17:10.000 --> 00:17:12.000]  我家是住那些
[00:17:12.000 --> 00:17:16.000]  有沒有人聽過大坑東那些骰子屋
[00:17:16.000 --> 00:17:19.000]  最早期現在拆了現在再建那些
[00:17:19.000 --> 00:17:21.000]  都已經比以前漂亮
[00:17:21.000 --> 00:17:24.000]  那個時候是拿獎的
[00:17:24.000 --> 00:17:26.000]  拿什麼獎呢
[00:17:26.000 --> 00:17:29.000]  最少的面積住最多人
[00:17:29.000 --> 00:17:32.000]  真是新加坡比的
[00:17:32.000 --> 00:17:34.000]  新加坡比香港那時候
[00:17:34.000 --> 00:17:36.000]  我們還是住
[00:17:36.000 --> 00:17:38.000]  因為我出生的時候
[00:17:38.000 --> 00:17:41.000]  算上我是四個人
[00:17:41.000 --> 00:17:42.000]  不夠六個人
[00:17:42.000 --> 00:17:45.000]  六個人可以住全間
[00:17:45.000 --> 00:17:48.000]  一百呎左右的單位
[00:17:48.000 --> 00:17:50.000]  沒有洗手間沒有廚房
[00:17:50.000 --> 00:17:52.000]  廚房的火水爐
[00:17:52.000 --> 00:17:55.000]  是要放在走廊煮東西那種
[00:17:55.000 --> 00:17:58.000]  你看周星馳的電影有時候
[00:17:58.000 --> 00:18:00.000]  有這樣的場面見到
[00:18:00.000 --> 00:18:02.000]  在外面炒鍋
[00:18:02.000 --> 00:18:04.000]  大家晚上吃什麼菜
[00:18:04.000 --> 00:18:07.000]  你走一走走廊就知道了
[00:18:07.000 --> 00:18:10.000]  然後洗手間要去公廁
[00:18:10.000 --> 00:18:14.000]  有很多小朋友都跌過去
[00:18:14.000 --> 00:18:17.000]  包括我也跌過一次
[00:18:17.000 --> 00:18:20.000]  真的要有人撐上來
[00:18:20.000 --> 00:18:24.000]  如果有人作弄你就很厲害
[00:18:24.000 --> 00:18:27.000]  千萬不要得罪旁邊那些
[00:18:27.000 --> 00:18:31.000]  比你大隻一點的小朋友
[00:18:31.000 --> 00:18:37.000]  原來我們的價值是不一樣的
[00:18:37.000 --> 00:18:39.000]  所以各位朋友
[00:18:39.000 --> 00:18:41.000]  你可能在今天
[00:18:41.000 --> 00:18:43.000]  來到雙福吃這個飯的時間
