
[00:00:00.000 --> 00:00:05.000]  好!再一次給掌聲旁邊的頂子們,好不好!歡迎你!
[00:05:05.000 --> 00:05:07.000]  其實我們都是一班軟弱的人!
[00:05:07.000 --> 00:05:09.000]  我們很需要弟兄姊妹,
[00:05:09.000 --> 00:05:11.000]  大家一起去守望!
[00:05:11.000 --> 00:05:16.000]  以利亞與我們的性情是一樣的!
[00:05:16.000 --> 00:05:19.000]  今天我就很清楚讓大家知道,
[00:05:19.000 --> 00:05:21.000]  究竟他的靈性,
[00:05:21.000 --> 00:05:25.000]  如何由高峰可以下滑下去,
[00:05:25.000 --> 00:05:28.000]  成為了我們一個很重要的提醒!
[00:05:28.000 --> 00:05:32.000]  剛才讀過經文,在十九章一至三節。
[00:05:32.000 --> 00:05:35.000]  阿哈將以利亞所做的剛才一集,
[00:05:35.000 --> 00:05:36.000]  很厲害!
[00:05:36.000 --> 00:05:42.000]  在加密山的時候,告訴他的太太耶西別。
[00:05:42.000 --> 00:05:44.000]  接著耶西別出口說:
[00:05:44.000 --> 00:05:46.000]  「明天若是這個時候,
[00:05:46.000 --> 00:05:48.000]  如果我不拿他的命,
[00:05:48.000 --> 00:05:51.000]  我就不是什麼了。」
[00:05:51.000 --> 00:05:55.000]  簡單的一個格殺令在中間!
[00:05:55.000 --> 00:05:57.000]  第三節就是很重要!
[00:05:57.000 --> 00:05:58.000]  我們一起讀:
[00:05:58.000 --> 00:06:01.000]  「以利亞見者光景,
[00:06:01.000 --> 00:06:03.000]  就起來圖明,
[00:06:03.000 --> 00:06:05.000]  到了猶大的別事吧,
[00:06:05.000 --> 00:06:08.000]  將僕人留在那裡。」
[00:06:08.000 --> 00:06:11.000]  我完全理解不了這段聖經!
[00:06:11.000 --> 00:06:13.000]  當我讀聖經的時候,
[00:06:13.000 --> 00:06:17.000]  以利亞的整個屬靈的生命,
[00:06:17.000 --> 00:06:20.000]  在十七章一路經歷到神為,
[00:06:20.000 --> 00:06:22.000]  去預備所有的東西,
[00:06:22.000 --> 00:06:27.000]  去到十八章,去到一個人對四百五十個鏡子,
[00:06:27.000 --> 00:06:28.000]  才知道祂都不害怕!
[00:06:28.000 --> 00:06:31.000]  祂竟然害怕這個女人!
[00:06:31.000 --> 00:06:33.000]  究竟這個女人說要殺祂,
[00:06:33.000 --> 00:06:36.000]  怎會憑她一句話,
[00:06:36.000 --> 00:06:38.000]  以利亞會跌下來呢?
[00:06:38.000 --> 00:06:41.000]  我是理解不了的!
[00:06:41.000 --> 00:06:45.000]  我也不相信以利亞弱到這樣!
[00:06:45.000 --> 00:06:49.000]  但是聖經提了一個很重要的關鍵!
[00:06:49.000 --> 00:06:52.000]  在英文聖經一路翻譯,
[00:06:52.000 --> 00:06:53.000]  以利亞很害怕,
[00:06:53.000 --> 00:06:55.000]  接著祂就走了!
[00:06:55.000 --> 00:06:58.000]  但是中文聖經翻譯得非常好!
[00:06:58.000 --> 00:06:59.000]  一起讀第三節!
[00:06:59.000 --> 00:07:03.000]  以利亞見者光景!
[00:07:03.000 --> 00:07:07.000]  哇!這個很重要的關鍵在聖經裡面!
[00:07:07.000 --> 00:07:10.000]  原來這個見,簡單地說,
[00:07:10.000 --> 00:07:13.000]  就是當以利亞一看見,
[00:07:13.000 --> 00:07:16.000]  將她的眼睛一轉,
[00:07:16.000 --> 00:07:21.000]  她整個屬靈的生命就會有180度的轉變!
[00:07:21.000 --> 00:07:23.000]  記不記得?
[00:07:23.000 --> 00:07:27.000]  當我們看到在第十八章的時候,
[00:07:27.000 --> 00:07:30.000]  祂打完四百五十個先知之後,
[00:07:30.000 --> 00:07:32.000]  我們看四十三節那裡,
[00:07:32.000 --> 00:07:37.000]  接著祂就叫僕人去觀看,去看!
[00:07:37.000 --> 00:07:39.000]  又是一路看!
[00:07:39.000 --> 00:07:40.000]  看什麼呢?
[00:07:40.000 --> 00:07:44.000]  因為那時候連三年都沒有下過雨!
[00:07:44.000 --> 00:07:45.000]  祂說什麼呢?
[00:07:45.000 --> 00:07:48.000]  祂說:你去看吧!
[00:07:48.000 --> 00:07:53.000]  接著將會有大雨會下來在中間!
[00:07:53.000 --> 00:07:54.000]  要去準備!
[00:07:54.000 --> 00:07:56.000]  你們現在想去吃喝吧!
[00:07:56.000 --> 00:08:00.000]  因為多雨的響聲來了!
[00:08:00.000 --> 00:08:02.000]  祂叫僕人去看!
[00:08:02.000 --> 00:08:04.000]  看看上帝在做什麼!
[00:08:04.000 --> 00:08:05.000]  僕人就出去看!
[00:08:05.000 --> 00:08:06.000]  第一次看!
[00:08:06.000 --> 00:08:07.000]  有沒有東西看?
[00:08:07.000 --> 00:08:08.000]  沒有東西看!
[00:08:08.000 --> 00:08:09.000]  第二次去!
[00:08:09.000 --> 00:08:10.000]  又沒有東西看!
[00:08:10.000 --> 00:08:13.000]  三、四、五、六、七!
[00:08:13.000 --> 00:08:15.000]  到了第七次的時候,
[00:08:15.000 --> 00:08:16.000]  都回來!
[00:08:16.000 --> 00:08:19.000]  伊利亞,有什麼看?
[00:08:19.000 --> 00:08:20.000]  望神做什麼?
[00:08:20.000 --> 00:08:22.000]  接著祂說:你去吧!
[00:08:22.000 --> 00:08:24.000]  接著第七次的僕人,
[00:08:24.000 --> 00:08:28.000]  我看到一個小小的雲飄過來!
[00:08:28.000 --> 00:08:32.000]  接著伊利亞就直接地說:
[00:08:32.000 --> 00:08:34.000]  快點走吧!
[00:08:34.000 --> 00:08:35.000]  告訴阿蝦聽!
[00:08:35.000 --> 00:08:36.000]  撈阿蝦的手!
[00:08:36.000 --> 00:08:40.000]  因為將會有大雨會下來在中間裡面!
[00:08:40.000 --> 00:08:43.000]  弟兄姊妹!
[00:08:43.000 --> 00:08:45.000]  原來我們在看什麼,
[00:08:45.000 --> 00:08:48.000]  是影響我們所有的靈性!
[00:08:48.000 --> 00:08:49.000]  你知不知道,
[00:08:49.000 --> 00:08:51.000]  你看到什麼,
[00:08:51.000 --> 00:08:52.000]  就會成為什麼?
[00:08:52.000 --> 00:08:54.000]  跟你今天那個人說,好嗎?
[00:08:54.000 --> 00:08:57.000]  你望什麼,就成為什麼!
[00:08:57.000 --> 00:08:58.000]  你不相信嗎?
[00:08:58.000 --> 00:09:01.000]  你經常望著很負面的東西,
[00:09:01.000 --> 00:09:03.000]  你是一個很負面的人!
[00:09:03.000 --> 00:09:05.000]  你經常看見別人有什麼不好,
[00:09:05.000 --> 00:09:07.000]  你經常想很多不好的東西!
[00:09:07.000 --> 00:09:10.000]  你望什麼,你就成為什麼?
[00:09:10.000 --> 00:09:12.000]  你留意一下你今天的眼睛,
[00:09:12.000 --> 00:09:14.000]  放在哪裡?
[00:09:14.000 --> 00:09:16.000]  你會成為一個怎樣的人,
[00:09:16.000 --> 00:09:18.000]  在你中間的裡面?
[00:09:18.000 --> 00:09:19.000]  弟兄姊妹!
[00:09:19.000 --> 00:09:21.000]  原來當我們的眼睛,
[00:09:21.000 --> 00:09:23.000]  有一刻離開神,
[00:09:23.000 --> 00:09:26.000]  我們的靈性就會跌!
[00:09:26.000 --> 00:09:27.000]  教會也一樣!
[00:09:27.000 --> 00:09:29.000]  你一直望著上帝,
[00:09:29.000 --> 00:09:31.000]  你的教會可以很服氣!
[00:09:31.000 --> 00:09:34.000]  只要你有一刻離開了上帝的眼睛,
[00:09:34.000 --> 00:09:36.000]  不聽著祂說的話,
[00:09:36.000 --> 00:09:38.000]  教會就會下滑!
[00:09:38.000 --> 00:09:40.000]  七大弟兄姊妹!
[00:09:40.000 --> 00:09:42.000]  原來就是一線之間,
[00:09:42.000 --> 00:09:44.000]  究竟你在望什麼?
[00:09:44.000 --> 00:09:46.000]  你在看什麼?
[00:09:46.000 --> 00:09:50.000]  當以利亞的眼光,
[00:09:50.000 --> 00:09:52.000]  望見這些光景,
[00:09:52.000 --> 00:09:53.000]  嘩!
[00:09:53.000 --> 00:09:56.000]  突然之間,整個人倒下了!
[00:09:56.000 --> 00:09:57.000]  就走了!
[00:09:57.000 --> 00:10:00.000]  就去到友大的別墅吧!
[00:10:00.000 --> 00:10:02.000]  我簡單分析一下,
[00:10:02.000 --> 00:10:07.000]  究竟他的靈性為什麼會跌得這麼低?
[00:10:07.000 --> 00:10:10.000]  從他那幾句話,
[00:10:10.000 --> 00:10:13.000]  其實可以看到的!
[00:10:13.000 --> 00:10:15.000]  第一個,
[00:10:15.000 --> 00:10:17.000]  就是成功的後遺症,
[00:10:17.000 --> 00:10:20.000]  去付出太過度!
[00:10:20.000 --> 00:10:22.000]  留意到第十節說,
[00:10:22.000 --> 00:10:25.000]  我為耶和華萬鈞的神,
[00:10:25.000 --> 00:10:27.000]  四個字是什麼?
[00:10:27.000 --> 00:10:29.000]  大發熱心!
[00:10:29.000 --> 00:10:32.000]  那人熱心嗎?
[00:10:32.000 --> 00:10:35.000]  心知肚明!
[00:10:35.000 --> 00:10:38.000]  那人熱心當然好!
[00:10:38.000 --> 00:10:40.000]  又參加祈禱會,
[00:10:40.000 --> 00:10:41.000]  又參加聚會,
[00:10:41.000 --> 00:10:43.000]  又做釋放,
[00:10:43.000 --> 00:10:45.000]  一個人做幾十萬件事,
[00:10:45.000 --> 00:10:47.000]  多麼熱心!
[00:10:47.000 --> 00:10:49.000]  坦白說,
[00:10:49.000 --> 00:10:51.000]  以利亞非常熱心!
[00:10:51.000 --> 00:10:52.000]  熱心到,
[00:10:52.000 --> 00:10:54.000]  你看見祂在加密山,
[00:10:54.000 --> 00:10:56.000]  對四百五十個先知,
[00:10:56.000 --> 00:10:58.000]  祂們又叫又哭!
[00:10:58.000 --> 00:11:01.000]  你一路跟祂經歷的時候,
[00:11:01.000 --> 00:11:03.000]  祂的精神、體力、情緒,
[00:11:03.000 --> 00:11:04.000]  嚴格來說,
[00:11:04.000 --> 00:11:06.000]  祂已經燃燒了!
[00:11:06.000 --> 00:11:08.000]  原來一個人,
[00:11:08.000 --> 00:11:10.000]  他耗盡了的時候,
[00:11:10.000 --> 00:11:14.000]  他的靈性很容易就會跌下!
[00:11:14.000 --> 00:11:16.000]  親愛的兄弟姐妹,
[00:11:16.000 --> 00:11:19.000]  我不是叫大家不要熱心,
[00:11:19.000 --> 00:11:20.000]  我是說,
[00:11:20.000 --> 00:11:21.000]  你的熱心,
[00:11:21.000 --> 00:11:23.000]  要留意到你很熱心,
[00:11:23.000 --> 00:11:25.000]  很去到盡的時候,
[00:11:25.000 --> 00:11:30.000]  有時是你最容易跌下的所在!
[00:11:30.000 --> 00:11:34.000]  反而你去到最高點的時候,
[00:11:34.000 --> 00:11:37.000]  人可能是最容易脆弱的所在!
[00:11:37.000 --> 00:11:39.000]  有多少人喜歡行山?
[00:11:39.000 --> 00:11:40.000]  舉高手,
[00:11:40.000 --> 00:11:41.000]  有沒有?
[00:11:41.000 --> 00:11:43.000]  你覺得行山容易,
[00:11:43.000 --> 00:11:45.000]  還是下山容易?
[00:11:45.000 --> 00:11:47.000]  一般人如果行山,
[00:11:47.000 --> 00:11:49.000]  上山就很謹謹慎慎,
[00:11:49.000 --> 00:11:50.000]  一路這樣行,
[00:11:50.000 --> 00:11:52.000]  去到高峰的時候,
[00:11:52.000 --> 00:11:53.000]  哇!好開心!
[00:11:53.000 --> 00:11:55.000]  好容易一下山,
[00:11:55.000 --> 00:11:58.000]  最容易就跌下去!
[00:11:58.000 --> 00:12:00.000]  親愛的兄弟姐妹,
[00:12:00.000 --> 00:12:01.000]  你會見到,
[00:12:01.000 --> 00:12:06.000]  伊利亞那種過度的付出,
[00:12:06.000 --> 00:12:08.000]  其實在你的生命裡面,
[00:12:08.000 --> 00:12:10.000]  是一個危機!
[00:12:10.000 --> 00:12:11.000]  坦白說,
[00:12:11.000 --> 00:12:14.000]  我們不是叫大家不要熱心,
[00:12:14.000 --> 00:12:15.000]  不是!你要熱心!
[00:12:15.000 --> 00:12:16.000]  但是你熱心,
[00:12:16.000 --> 00:12:18.000]  你更加重要的是什麼呢?
[00:12:18.000 --> 00:12:21.000]  你要跟上帝扣得好運!
[00:12:21.000 --> 00:12:23.000]  如果你只是熱心,
[00:12:23.000 --> 00:12:25.000]  跟上帝很遠,
[00:12:25.000 --> 00:12:26.000]  我沒有時間祈禱,
[00:12:26.000 --> 00:12:28.000]  我沒有時間親近祈禱,
[00:12:28.000 --> 00:12:29.000]  我告訴你,
[00:12:29.000 --> 00:12:31.000]  你的熱心就是你的危機!
[00:12:31.000 --> 00:12:32.000]  親愛的兄弟姐妹,
[00:12:32.000 --> 00:12:34.000]  我見得太多了!
[00:12:34.000 --> 00:12:36.000]  很多人的侍奉,
[00:12:36.000 --> 00:12:37.000]  很多!
[00:12:37.000 --> 00:12:39.000]  但是他跟主的關係,
[00:12:39.000 --> 00:12:41.000]  太遙遠!
[00:12:41.000 --> 00:12:43.000]  所以很多人的生命,
[00:12:43.000 --> 00:12:45.000]  burn out!
[00:12:45.000 --> 00:12:46.000]  特別很多教會,
[00:12:46.000 --> 00:12:47.000]  十個杯,
[00:12:47.000 --> 00:12:48.000]  只有三個蓋,
[00:12:48.000 --> 00:12:49.000]  那三個蓋,
[00:12:49.000 --> 00:12:51.000]  遲早死了!
[00:12:51.000 --> 00:12:53.000]  所以要跟旁邊的人說,
[00:12:53.000 --> 00:12:56.000]  要懂得閃!
[00:12:56.000 --> 00:12:58.000]  有時要閃的,
[00:12:58.000 --> 00:12:59.000]  不是說,
[00:12:59.000 --> 00:13:01.000]  你做吧!你做吧!
[00:13:01.000 --> 00:13:03.000]  幫忙吧!幫忙吧!
[00:13:03.000 --> 00:13:04.000]  No!
[00:13:04.000 --> 00:13:05.000]  你留意耶穌,
[00:13:05.000 --> 00:13:06.000]  祂很喜歡服侍,
[00:13:06.000 --> 00:13:07.000]  不過耶穌,
[00:13:07.000 --> 00:13:09.000]  祂會閃的!
[00:13:09.000 --> 00:13:11.000]  祂會離開人群,
[00:13:11.000 --> 00:13:13.000]  去到山上,
[00:13:13.000 --> 00:13:15.000]  祂要拿一份力量,
[00:13:15.000 --> 00:13:16.000]  有力量,
[00:13:16.000 --> 00:13:18.000]  你才能侍奉神!
[00:13:18.000 --> 00:13:20.000]  今天我們太多人,
[00:13:20.000 --> 00:13:21.000]  只是侍奉神,
[00:13:21.000 --> 00:13:24.000]  但是卻沒有能力!
[00:13:24.000 --> 00:13:26.000]  所以教會,
[00:13:26.000 --> 00:13:27.000]  很容易出現的,
[00:13:27.000 --> 00:13:29.000]  很多侍奉!
[00:13:29.000 --> 00:13:31.000]  但是根本沒有人,
[00:13:31.000 --> 00:13:33.000]  有力量去行那件事!
[00:13:33.000 --> 00:13:34.000]  這是一個靈性,
[00:13:34.000 --> 00:13:35.000]  第一個,
[00:13:35.000 --> 00:13:37.000]  在以利亞的問題!
[00:13:37.000 --> 00:13:38.000]  第二,
[00:13:38.000 --> 00:13:40.000]  就是梭利的危機!
[00:13:40.000 --> 00:13:42.000]  他覺得自己孤單自憐,
[00:13:42.000 --> 00:13:43.000]  你有沒有留意到,
[00:13:43.000 --> 00:13:44.000]  聖經說什麼呢?
[00:13:44.000 --> 00:13:45.000]  他一路逃跑,
[00:13:45.000 --> 00:13:46.000]  跑到哪裏?
[00:13:46.000 --> 00:13:48.000]  游帶的別墅堡!
[00:13:48.000 --> 00:13:50.000]  如果你看聖經的地圖,
[00:13:50.000 --> 00:13:52.000]  別墅堡是最南的地方,
[00:13:52.000 --> 00:13:53.000]  以及那些,
[00:13:53.000 --> 00:13:56.000]  整個抗野的地方,
[00:13:56.000 --> 00:13:57.000]  無人道!
[00:13:57.000 --> 00:13:58.000]  去到的時候,
[00:13:58.000 --> 00:14:00.000]  卜人不要跟著我,
[00:14:00.000 --> 00:14:02.000]  我自己要接近!
[00:14:02.000 --> 00:14:03.000]  知道嗎?
[00:14:03.000 --> 00:14:04.000]  弟兄姊妹,
[00:14:04.000 --> 00:14:07.000]  當人開始接近的時候,
[00:14:07.000 --> 00:14:09.000]  你就會見到!
[00:14:09.000 --> 00:14:10.000]  跟教會的人說,
[00:14:10.000 --> 00:14:11.000]  幸好你沒有接近,
[00:14:11.000 --> 00:14:13.000]  今天坐在這裏!
[00:14:13.000 --> 00:14:15.000]  但是有多少個空位,
[00:14:15.000 --> 00:14:17.000]  接近了?
[00:14:17.000 --> 00:14:19.000]  接近那群人不回來,
[00:14:19.000 --> 00:14:20.000]  不見人的那群人,
[00:14:20.000 --> 00:14:22.000]  其實就是靈性裏面,
[00:14:22.000 --> 00:14:24.000]  一個象徵!
[00:14:24.000 --> 00:14:25.000]  因為問題就是,
[00:14:25.000 --> 00:14:27.000]  他覺得自己剩下,
[00:14:27.000 --> 00:14:28.000]  只有一個人!
[00:14:28.000 --> 00:14:30.000]  所以他去到羅騰樹下,
[00:14:30.000 --> 00:14:33.000]  要求你取我的性命!
[00:14:33.000 --> 00:14:34.000]  所以,弟兄姊妹,
[00:14:34.000 --> 00:14:38.000]  當你開始跟人失聯,
[00:14:38.000 --> 00:14:40.000]  開始沒什麼反應,
[00:14:40.000 --> 00:14:41.000]  這就是你靈性的,
[00:14:41.000 --> 00:14:44.000]  一個很重要的顯示!
[00:14:44.000 --> 00:14:47.000]  開始考驗!
[00:14:47.000 --> 00:14:48.000]  你看的,
[00:14:48.000 --> 00:14:49.000]  就是看到自己,
[00:14:49.000 --> 00:14:51.000]  只有我一個人!
[00:14:51.000 --> 00:14:52.000]  所以你留意,
[00:14:52.000 --> 00:14:53.000]  以你來講,
[00:14:53.000 --> 00:14:55.000]  剩下我一個人!
[00:14:55.000 --> 00:14:56.000]  他望見的,
[00:14:56.000 --> 00:14:58.000]  就是他自己!
[00:14:58.000 --> 00:14:59.000]  他的靈性,
[00:14:59.000 --> 00:15:01.000]  就跌入低點!
[00:15:01.000 --> 00:15:02.000]  各位弟兄姊妹,
[00:15:02.000 --> 00:15:03.000]  所以今天,
[00:15:03.000 --> 00:15:05.000]  你想找誰接近了,
[00:15:05.000 --> 00:15:07.000]  WhatsApp一下他!
[00:15:07.000 --> 00:15:08.000]  可能,
[00:15:08.000 --> 00:15:09.000]  他的人生,
[00:15:09.000 --> 00:15:10.000]  就是你的WhatsApp,
[00:15:10.000 --> 00:15:12.000]  重新的開始!
[00:15:12.000 --> 00:15:13.000]  第三,
[00:15:13.000 --> 00:15:14.000]  就是因為,
[00:15:14.000 --> 00:15:17.000]  隱藏的驕傲在他裏面!
[00:15:17.000 --> 00:15:18.000]  你留意一下,
[00:15:18.000 --> 00:15:19.000]  以來不斷說,
[00:15:19.000 --> 00:15:20.000]  取我的性命,
[00:15:20.000 --> 00:15:23.000]  因為我不勝過什麼?
[00:15:23.000 --> 00:15:25.000]  我的列祖!
[00:15:25.000 --> 00:15:27.000]  他裏面那種自我,
[00:15:27.000 --> 00:15:28.000]  以及比較,
[00:15:28.000 --> 00:15:29.000]  其實裏面,
[00:15:29.000 --> 00:15:31.000]  其實這個銅銀的兩面,
[00:15:31.000 --> 00:15:33.000]  其實裏面是一種,
[00:15:33.000 --> 00:15:35.000]  驕傲在他裏面!
[00:15:35.000 --> 00:15:37.000]  原來人心裏面的驕傲,
[00:15:37.000 --> 00:15:38.000]  隱藏了,
[00:15:38.000 --> 00:15:41.000]  這個就是舖口!
[00:15:41.000 --> 00:15:43.000]  原來不是因為,
[00:15:43.000 --> 00:15:45.000]  夜洗別說一句,
[00:15:45.000 --> 00:15:46.000]  這個人倒下,
[00:15:46.000 --> 00:15:48.000]  而是這個人的生命,
[00:15:48.000 --> 00:15:50.000]  出了問題!
[00:15:50.000 --> 00:15:52.000]  產生了這個舖口,
[00:15:52.000 --> 00:15:53.000]  以致夜洗別,
[00:15:53.000 --> 00:15:54.000]  一下子說下去,
[00:15:54.000 --> 00:15:55.000]  砰!
[00:15:55.000 --> 00:15:56.000]  整個人,
[00:15:56.000 --> 00:15:58.000]  就會倒下!
[00:15:58.000 --> 00:15:59.000]  所以,
[00:15:59.000 --> 00:16:00.000]  看到嗎?
[00:16:00.000 --> 00:16:01.000]  原來我們的生命,
[00:16:01.000 --> 00:16:02.000]  可以積聚著,
[00:16:02.000 --> 00:16:04.000]  過度的付出,
[00:16:04.000 --> 00:16:06.000]  孤單自憐,
[00:16:06.000 --> 00:16:07.000]  自我的比較,
[00:16:07.000 --> 00:16:08.000]  我們的數量生命,
[00:16:08.000 --> 00:16:09.000]  很容易,
[00:16:09.000 --> 00:16:11.000]  就會倒下,
[00:16:11.000 --> 00:16:12.000]  聽不到上帝,
[00:16:12.000 --> 00:16:14.000]  跟我們說什麼!
[00:16:14.000 --> 00:16:16.000]  親愛的弟兄姊妹,
[00:16:16.000 --> 00:16:18.000]  提防我們的靈性,
[00:16:18.000 --> 00:16:19.000]  最核心的位置,
[00:16:19.000 --> 00:16:20.000]  就是我們,
[00:16:20.000 --> 00:16:22.000]  一直繼續去服侍,
[00:16:22.000 --> 00:16:24.000]  但是我們聽不到,
[00:16:24.000 --> 00:16:25.000]  上帝,
[00:16:25.000 --> 00:16:31.000]  跟我們說什麼!
[00:16:31.000 --> 00:16:32.000]  弟兄姊妹,
