
[00:00:00.000 --> 00:00:03.360]  今天會跟大家一起繼續看過往
[00:03:47.040 --> 00:03:49.840]  大家可能擔心末日要買一些什麼
[00:03:49.840 --> 00:03:51.200]  起席方舟啊
[00:03:51.200 --> 00:03:53.040]  買一些什麼末日包啊
[00:03:53.040 --> 00:03:54.360]  但是原來
[00:03:54.360 --> 00:03:55.920]  讓我們看見什麼時候是末日
[00:03:55.920 --> 00:03:58.640]  或者末日要近的時候是什麼情況呢?
[00:03:58.640 --> 00:04:00.520]  猶太人的文學裡面已經表達到
[00:04:00.520 --> 00:04:02.880]  其實普羅被提摩太提示到一樣
[00:04:02.880 --> 00:04:05.320]  是越來越邪惡越危險
[00:04:05.320 --> 00:04:06.680]  越艱難
[00:04:06.680 --> 00:04:09.280]  剛才第一節說到末世哪有危險的日子來到
[00:04:09.280 --> 00:04:11.680]  這個危險其實是在說艱難
[00:04:11.680 --> 00:04:13.120]  同樣這個危險艱難
[00:04:13.120 --> 00:04:14.400]  用的方式
[00:04:14.400 --> 00:04:16.600]  原來這個字的表達
[00:04:16.600 --> 00:04:18.720]  是跟暴力有關的
[00:04:18.720 --> 00:04:19.760]  在末世的時候
[00:04:19.760 --> 00:04:23.440]  人去用很多不同的方法
[00:04:23.440 --> 00:04:24.520]  所做的事情
[00:04:24.520 --> 00:04:26.960]  往往都是跟暴力很有關係
[00:04:26.960 --> 00:04:29.880]  最近我們看印度的新聞
[00:04:29.880 --> 00:04:32.640]  一宗強姦案
[00:04:32.640 --> 00:04:35.120]  是很暴力很殘忍
[00:04:35.120 --> 00:04:41.240]  最後殺了23歲的女大學生很不幸地死亡
[00:04:41.240 --> 00:04:44.480]  然後我們又回想印度隔離巴基斯坦
[00:04:44.480 --> 00:04:47.960]  早前同樣是一個很暴力的
[00:04:47.960 --> 00:04:52.480]  說到一個15歲的女生叫馬拉拉
[00:04:52.480 --> 00:04:56.720]  她只不過是很想為自己同鄉同胞的女生
[00:04:56.720 --> 00:04:58.800]  來爭取受教育的機會
[00:04:58.800 --> 00:05:02.240]  結果就被塔利班的人上巴士開槍
[00:05:02.240 --> 00:05:03.800]  要殺死她
[00:05:03.800 --> 00:05:06.240]  但很感恩她能夠逃過了
[00:05:06.240 --> 00:05:07.560]  雖然被槍擊
[00:05:07.560 --> 00:05:10.000]  但最後送到醫院可以救回
[00:05:10.000 --> 00:05:11.960]  最近出院回家
[00:05:11.960 --> 00:05:14.440]  可以稍微鬆緩一下
[00:05:14.440 --> 00:05:16.320]  但遲些都要繼續接受治療
[00:05:16.320 --> 00:05:17.720]  我們發覺原來在末世的時候
[00:05:17.720 --> 00:05:19.160]  有很多這些暴力
[00:05:19.160 --> 00:05:23.080]  來表達人心那種的邪惡奸詐
[00:05:23.080 --> 00:05:26.400]  所以在保羅提醒提摩他的時候
[00:05:26.400 --> 00:05:27.120]  他告訴我們
[00:05:27.120 --> 00:05:29.600]  我們要認清楚在末世的時候
[00:05:29.600 --> 00:05:32.240]  人心那種的可怕
[00:05:32.240 --> 00:05:35.400]  要多點認識人的心到底是怎樣
[00:05:35.400 --> 00:05:40.120]  雖然他在這裡列了19種很邪惡的名單
[00:05:40.120 --> 00:05:42.320]  但我想我可以歸納為三方面
[00:05:42.320 --> 00:05:43.800]  讓我們來認識一下
[00:05:43.800 --> 00:05:45.640]  而是保羅寫的時候
[00:05:45.640 --> 00:05:47.560]  他用了希臘文的表達方法
[00:05:47.560 --> 00:05:50.200]  我們都覺得和這三方面很有關
[00:05:50.200 --> 00:05:52.280]  第一個我們怎樣認識人的心呢
[00:05:52.280 --> 00:05:54.840]  人心是一種錯愛
[00:05:54.840 --> 00:05:56.520]  雖然人可能都會覺得
[00:05:56.520 --> 00:05:58.080]  我都應該講愛
[00:05:58.080 --> 00:06:00.400]  大家在我們這一段時間
[00:06:00.400 --> 00:06:02.640]  我們崇拜另外章牧師都是在講
[00:06:02.640 --> 00:06:03.880]  臨前十三章的愛
[00:06:03.880 --> 00:06:06.800]  但都講到愛其實有正當正確
[00:06:06.800 --> 00:06:08.280]  按著真理而的愛
[00:06:08.280 --> 00:06:10.880]  但有些人他們是錯誤的愛
[00:06:10.880 --> 00:06:12.200]  有些人甚至是什麼呢
[00:06:12.200 --> 00:06:13.520]  是過分的愛
[00:06:13.520 --> 00:06:15.360]  特別是過分的愛自己
[00:06:15.360 --> 00:06:18.080]  這裡在講哪時人要尊顧自己
[00:06:18.080 --> 00:06:19.560]  貪愛錢財
[00:06:19.560 --> 00:06:22.200]  然後後面講到愛爾諾不愛神
[00:06:22.200 --> 00:06:25.400]  這幾種都是在保羅寫給提摩他的時候
[00:06:25.400 --> 00:06:28.760]  是用了五個希臘文的愛
[00:06:28.760 --> 00:06:30.480]  前面講了後面
[00:06:30.480 --> 00:06:33.400]  然後中間再講十幾種不好的邪惡的東西
[00:06:33.400 --> 00:06:34.280]  都是以愛
[00:06:34.280 --> 00:06:35.680]  但這種愛是什麼呢
[00:06:35.680 --> 00:06:37.080]  是錯誤的
[00:06:37.080 --> 00:06:38.680]  是不正當的愛
[00:06:38.680 --> 00:06:41.840]  特別他提到有些人是過分的愛自己
[00:06:41.840 --> 00:06:43.960]  愛自己其實都應該的
[00:06:43.960 --> 00:06:45.960]  但是過分呢
[00:06:45.960 --> 00:06:48.920]  就變成產生一些毀滅的力量
[00:06:48.920 --> 00:06:51.640]  一些破壞的影響
[00:06:51.640 --> 00:06:54.320]  尤其當尊顧自己
[00:06:54.320 --> 00:06:57.560]  接下來另外一個很容易的就是貪愛錢財
[00:06:57.560 --> 00:06:59.080]  這裡保羅提醒
[00:06:59.080 --> 00:07:01.360]  人在末世就是這樣
[00:07:01.360 --> 00:07:03.080]  過分愛自己
[00:07:03.080 --> 00:07:04.920]  就什麼都為自己爭取
[00:07:04.920 --> 00:07:07.080]  去拿回自己應得的那一份
[00:07:07.080 --> 00:07:11.480]  結果著眼在金錢物質上
[00:07:11.480 --> 00:07:13.480]  我想現在我們社會當中
[00:07:13.480 --> 00:07:17.720]  其實時不時都會聽到這些新聞或者故事
[00:07:17.720 --> 00:07:20.480]  我之前講提摩他的書都提到
[00:07:20.480 --> 00:07:22.800]  有些富豪他們需要
[00:07:22.800 --> 00:07:26.720]  將他們的棒子傳承交給下一代
[00:07:26.720 --> 00:07:28.520]  父不過三代
[00:07:28.520 --> 00:07:30.520]  第一第二第三一直交下去
[00:07:30.520 --> 00:07:32.880]  我想在這些有錢人家裡面
[00:07:32.880 --> 00:07:34.880]  其中一個他們遇到的問題是什麼
[00:07:34.880 --> 00:07:36.880]  當上一代人離開的時候
[00:07:36.880 --> 00:07:38.600]  下面的人就會出現什麼
[00:07:38.600 --> 00:07:42.760]  很多時候就會為了留下來的家產遺產
[00:07:42.760 --> 00:07:44.760]  就兄弟姐妹之間
[00:07:44.760 --> 00:07:47.560]  或者甚至是母親和兒女之間
[00:07:47.560 --> 00:07:49.560]  那種的不和出現
[00:07:49.560 --> 00:07:52.120]  大家都會覺得我應該得多一點
[00:07:52.120 --> 00:07:54.840]  我應該拿大份一點的
[00:07:54.840 --> 00:07:58.280]  所以最近有些增產案
[00:07:58.280 --> 00:08:02.640]  爭一爭結果其中一個兒子都死了
[00:08:02.640 --> 00:08:04.640]  爭到什麼呢
[00:08:04.640 --> 00:08:07.080]  最後人都走了
[00:08:07.080 --> 00:08:08.760]  所以有時候我們會覺得
[00:08:08.760 --> 00:08:10.760]  人專愛自己
[00:08:10.760 --> 00:08:12.760]  過分的愛自己
[00:08:12.760 --> 00:08:15.400]  接著就會貪愛錢財
[00:08:15.400 --> 00:08:17.400]  愛燕落不愛神
[00:08:17.400 --> 00:08:19.400]  人最後得來的結果
[00:08:19.400 --> 00:08:21.400]  或者是帶出來的後果影響
[00:08:21.400 --> 00:08:24.760]  其實是更加壞的影響
[00:08:24.760 --> 00:08:26.760]  當然有時候我們
[00:08:26.760 --> 00:08:28.760]  我想提醒兄弟姐妹
[00:08:28.760 --> 00:08:30.760]  我們聽聽富豪的故事
[00:08:30.760 --> 00:08:32.760]  都覺得跟我們沒什麼關係
[00:08:32.760 --> 00:08:34.760]  我們沒什麼錢爭什麼
[00:08:34.760 --> 00:08:36.760]  我死了之後什麼都沒得爭
[00:08:36.760 --> 00:08:38.760]  但不是的
[00:08:38.760 --> 00:08:40.760]  富豪他們爭這些家產
[00:08:40.760 --> 00:08:42.760]  爭這些權力的時候
[00:08:42.760 --> 00:08:44.760]  他們最厲害就是什麼
[00:08:44.760 --> 00:08:46.760]  打官司
[00:08:46.760 --> 00:08:48.760]  法庭見打官司
[00:08:48.760 --> 00:08:50.760]  但就算沒什麼錢的
[00:08:50.760 --> 00:08:52.760]  一般我們這些平民百姓
[00:08:52.760 --> 00:08:54.760]  都會打的
[00:08:54.760 --> 00:08:56.760]  但不是打官司
[00:08:56.760 --> 00:08:58.760]  是打架
[00:08:58.760 --> 00:09:00.760]  你們有沒有看過那些新聞
[00:09:00.760 --> 00:09:02.760]  在靈堂的兄弟姐妹
[00:09:02.760 --> 00:09:04.760]  因為父母過世之後
[00:09:04.760 --> 00:09:06.760]  剩下的家產分不均
[00:09:06.760 --> 00:09:08.760]  在靈堂大打出手
[00:09:08.760 --> 00:09:10.760]  他們不打官司
[00:09:10.760 --> 00:09:12.760]  打架
[00:09:12.760 --> 00:09:14.760]  最重要我想提醒大家
[00:09:14.760 --> 00:09:16.760]  這些錯愛就令人
[00:09:16.760 --> 00:09:18.760]  專愛自己貪愛錢財
[00:09:18.760 --> 00:09:20.760]  他們最後的結果
[00:09:20.760 --> 00:09:22.760]  被形容為沒有親情
[00:09:22.760 --> 00:09:24.760]  不解怨
[00:09:24.760 --> 00:09:26.760]  人就是這樣
[00:09:26.760 --> 00:09:28.760]  因為錯愛
[00:09:28.760 --> 00:09:30.760]  就帶來一個更大更壞的影響
[00:09:30.760 --> 00:09:32.760]  另外一個
[00:09:32.760 --> 00:09:34.760]  在這段經文裡面
[00:09:34.760 --> 00:09:36.760]  十九個不好的
[00:09:36.760 --> 00:09:38.760]  邪惡名單裡面
[00:09:38.760 --> 00:09:40.760]  有八個用了希特勒一個很特別的表達方法
[00:09:40.760 --> 00:09:42.760]  我叫做八反
[00:09:42.760 --> 00:09:44.760]  不是八反是必反
[00:09:44.760 --> 00:09:46.760]  八反就是他們
[00:09:46.760 --> 00:09:48.760]  對一些好的東西
[00:09:48.760 --> 00:09:50.760]  對一些正當正確的東西
[00:09:50.760 --> 00:09:52.760]  都反對
[00:09:52.760 --> 00:09:54.760]  希特勒文是用α字
[00:09:54.760 --> 00:09:56.760]  例如
[00:09:56.760 --> 00:09:58.760]  違背父母忘恩負義
[00:09:58.760 --> 00:10:00.760]  心不聖潔
[00:10:00.760 --> 00:10:02.760]  原本正宗的字
[00:10:02.760 --> 00:10:04.760]  是馴服父母
[00:10:04.760 --> 00:10:06.760]  加上α字就變成違背父母
[00:10:06.760 --> 00:10:08.760]  原本是感恩的
[00:10:08.760 --> 00:10:10.760]  有一個希特勒文
[00:10:10.760 --> 00:10:12.760]  加上α就變成不感恩忘恩負義
[00:10:12.760 --> 00:10:14.760]  聖潔就加上α
[00:10:14.760 --> 00:10:16.760]  就變成不聖潔
[00:10:16.760 --> 00:10:18.760]  加上UN就變成字頭
[00:10:18.760 --> 00:10:20.760]  這樣就知道了
[00:10:20.760 --> 00:10:22.760]  這個就是他們必反
[00:10:22.760 --> 00:10:24.760]  他們覺得好的東西正確的東西
[00:10:24.760 --> 00:10:26.760]  他們都反的
[00:10:26.760 --> 00:10:28.760]  全部都反過來
[00:10:28.760 --> 00:10:30.760]  這個就是末世人那種否定
[00:10:30.760 --> 00:10:32.760]  一種
[00:10:32.760 --> 00:10:34.760]  對抗的心態
[00:10:34.760 --> 00:10:36.760]  以前
[00:10:36.760 --> 00:10:38.760]  我最近聽過電台節目
[00:10:38.760 --> 00:10:40.760]  訪問一些傳媒人
[00:10:40.760 --> 00:10:42.760]  講一下以前的報紙
[00:10:42.760 --> 00:10:44.760]  以前殖民地的時代
[00:10:44.760 --> 00:10:46.760]  他們會標籤
[00:10:46.760 --> 00:10:48.760]  親中國
[00:10:48.760 --> 00:10:50.760]  大陸的
[00:10:50.760 --> 00:10:52.760]  叫左報
[00:10:52.760 --> 00:10:54.760]  現在反而
[00:10:54.760 --> 00:10:56.760]  左報都未必很左
[00:10:56.760 --> 00:10:58.760]  反而有些報紙
[00:10:58.760 --> 00:11:00.760]  今時今日的報紙
[00:11:00.760 --> 00:11:02.760]  逢中必反
[00:11:02.760 --> 00:11:04.760]  逢梁必倒
[00:11:04.760 --> 00:11:06.760]  逢政府
[00:11:06.760 --> 00:11:08.760]  全部都是一面倒
[00:11:08.760 --> 00:11:10.760]  反對的
[00:11:10.760 --> 00:11:12.760]  沒有左報
[00:11:12.760 --> 00:11:14.760]  大家就會覺得
[00:11:14.760 --> 00:11:16.760]  這些就是現代人那種心態
[00:11:16.760 --> 00:11:18.760]  有些人
[00:11:18.760 --> 00:11:20.760]  他們不明白什麼議題
[00:11:20.760 --> 00:11:22.760]  他們只是覺得
[00:11:22.760 --> 00:11:24.760]  我所講的一定對
[00:11:24.760 --> 00:11:26.760]  這個就是和整個
[00:11:26.760 --> 00:11:28.760]  十九樣這種邪惡的東西
[00:11:28.760 --> 00:11:30.760]  可以用一個
[00:11:30.760 --> 00:11:32.760]  簡單的形容是什麼呢
[00:11:32.760 --> 00:11:34.760]  自私
[00:11:34.760 --> 00:11:36.760]  錯愛也好
[00:11:36.760 --> 00:11:38.760]  必反也好
[00:11:38.760 --> 00:11:40.760]  基本上
[00:11:40.760 --> 00:11:42.760]  賣主賣友任意妄為
[00:11:42.760 --> 00:11:44.760]  自高自大
[00:11:44.760 --> 00:11:46.760]  這些就是自私
[00:11:46.760 --> 00:11:48.760]  今時今日
[00:11:48.760 --> 00:11:50.760]  如果到末世的時候
[00:11:50.760 --> 00:11:52.760]  人就愈來愈覺得
[00:11:52.760 --> 00:11:54.760]  我最好就是
[00:11:54.760 --> 00:11:56.760]  為我自己著想
[00:11:56.760 --> 00:11:58.760]  為我自己打算
[00:11:58.760 --> 00:12:00.760]  我想到的就是自己
[00:12:00.760 --> 00:12:02.760]  不需要想其他人
[00:12:02.760 --> 00:12:04.760]  最緊要就是我自己
[00:12:04.760 --> 00:12:06.760]  我是話事的
[00:12:06.760 --> 00:12:08.760]  我所做的一定對
[00:12:08.760 --> 00:12:10.760]  我行我素
[00:12:10.760 --> 00:12:12.760]  獨斷獨行
[00:12:12.760 --> 00:12:14.760]  自把自為
[00:12:14.760 --> 00:12:16.760]  這些就是現代人那種心態
[00:12:16.760 --> 00:12:18.760]  有時可能做不到出來
[00:12:18.760 --> 00:12:20.760]  其實很多在我們心裏
[00:12:20.760 --> 00:12:22.760]  其實在這十九樣
[00:12:22.760 --> 00:12:24.760]  剛才我們讀的
[00:12:24.760 --> 00:12:26.760]  你會不會或多或少
[00:12:26.760 --> 00:12:28.760]  在你的心靈裏
[00:12:28.760 --> 00:12:30.760]  有時會做到
[00:12:30.760 --> 00:12:32.760]  其實在我們生命的
[00:12:32.760 --> 00:12:34.760]  檢視當中
[00:12:34.760 --> 00:12:36.760]  這十九樣正是一個
[00:12:36.760 --> 00:12:38.760]  反照
[00:12:38.760 --> 00:12:40.760]  看看我們自己有沒有
[00:12:40.760 --> 00:12:42.760]  錯愛必反
[00:12:42.760 --> 00:12:44.760]  自私
[00:12:44.760 --> 00:12:46.760]  這裏有一個形容詞很有意思
[00:12:46.760 --> 00:12:48.760]  叫做任意妄為
[00:12:48.760 --> 00:12:50.760]  當一個人自私
[00:12:50.760 --> 00:12:52.760]  為自己的時候
[00:12:52.760 --> 00:12:54.760]  為我獨尊
[00:12:54.760 --> 00:12:56.760]  做甚麼都是用我自己做出發點的時候
[00:12:56.760 --> 00:12:58.760]  這個任意妄為原來的
[00:12:58.760 --> 00:13:00.760]  字的意思是甚麼
[00:13:00.760 --> 00:13:02.760]  是愈來愈下墜
[00:13:02.760 --> 00:13:04.760]  愈來愈墮落的意思
[00:13:04.760 --> 00:13:06.760]  當人任意妄為
[00:13:06.760 --> 00:13:08.760]  只是以自己
[00:13:08.760 --> 00:13:10.760]  為尊為大的時候
[00:13:10.760 --> 00:13:12.760]  他就會愈來愈墮落
[00:13:12.760 --> 00:13:14.760]  如果真是享末世的時候
[00:13:14.760 --> 00:13:16.760]  人在走懸崖
[00:13:16.760 --> 00:13:18.760]  他就很容易墮崖
[00:13:18.760 --> 00:13:22.760]  當然我們今天很想
[00:13:22.760 --> 00:13:24.760]  我們每一個弟兄姊妹
[00:13:24.760 --> 00:13:26.760]  每一個我們跟隨著的人
[00:13:26.760 --> 00:13:28.760]  我們都能夠
[00:13:28.760 --> 00:13:30.760]  愈來愈少
[00:13:30.760 --> 00:13:32.760]  這十九樣不好的東西
[00:13:32.760 --> 00:13:34.760]  我們很盼望
[00:13:34.760 --> 00:13:36.760]  我們要改變我們的心
[00:13:36.760 --> 00:13:38.760]  如果我們真是或多或少
[00:13:38.760 --> 00:13:40.760]  仍然有一些不好的雜質
[00:13:40.760 --> 00:13:42.760]  在我們生命裏面的時候
[00:13:42.760 --> 00:13:44.760]  我都很希望
[00:13:44.760 --> 00:13:46.760]  上一次我提到我們還有得救
[00:13:46.760 --> 00:13:48.760]  我們還有得救
[00:13:48.760 --> 00:13:50.760]  我太后書第二章的時候都提醒我們還有得救
[00:13:50.760 --> 00:13:52.760]  所以我們希望我們改變我們的人心
[00:13:52.760 --> 00:13:54.760]  我們的錯愛可以改變成
[00:13:54.760 --> 00:13:56.760]  因為我們認識了耶穌
[00:13:56.760 --> 00:13:58.760]  我們轉為一份犧牲的愛
[00:13:58.760 --> 00:14:00.760]  我們不只是愛自己
[00:14:00.760 --> 00:14:02.760]  我們願意有耶穌這份犧牲的愛
[00:14:02.760 --> 00:14:04.760]  去愛自己
[00:14:04.760 --> 00:14:06.760]  亦愛神愛人
[00:14:06.760 --> 00:14:08.760]  我們又不是必反
[00:14:08.760 --> 00:14:10.760]  我們至少是先明後反
[00:14:10.760 --> 00:14:12.760]  我不會說你反抗一些不好的東西
[00:14:12.760 --> 00:14:14.760]  都不給
[00:14:14.760 --> 00:14:16.760]  一些不正確
[00:14:16.760 --> 00:14:18.760]  不合乎真理的一定要反對
[00:14:18.760 --> 00:14:20.760]  但我們要明白
[00:14:20.760 --> 00:14:22.760]  你到底其實在反什麼
[00:14:22.760 --> 00:14:24.760]  在國教這個風波的時候
[00:14:24.760 --> 00:14:26.760]  八九月的時候
[00:14:26.760 --> 00:14:28.760]  開始的時候
[00:14:28.760 --> 00:14:30.760]  我們很認同反
[00:14:30.760 --> 00:14:32.760]  一定要反對國教科
[00:14:32.760 --> 00:14:34.760]  但到最後的時候
[00:14:34.760 --> 00:14:36.760]  我可以告訴大家
[00:14:36.760 --> 00:14:38.760]  可能起初的原意都很好
[00:14:38.760 --> 00:14:40.760]  但最後我會提
[00:14:40.760 --> 00:14:42.760]  其實有些學校他們仍然堅持要有這個科目
[00:14:42.760 --> 00:14:44.760]  但反國教的人
[00:14:44.760 --> 00:14:46.760]  就不會理會
[00:14:46.760 --> 00:14:48.760]  到底教什麼
[00:14:48.760 --> 00:14:50.760]  是不是都走到學校門口
[00:14:50.760 --> 00:14:52.760]  舉牌反對
[00:14:52.760 --> 00:14:54.760]  但其實有些學校
[00:14:54.760 --> 00:14:56.760]  很有心做他們的教材
[00:14:56.760 --> 00:14:58.760]  是正確不是偏頗的內容的時候
[00:14:58.760 --> 00:15:00.760]  但反國教的人
[00:15:00.760 --> 00:15:02.760]  有些人就會拿牌去門口
[00:15:02.760 --> 00:15:04.760]  就一路反對
[00:15:04.760 --> 00:15:06.760]  不讓人繼續教這個科目
[00:15:06.760 --> 00:15:08.760]  其實我會看
[00:15:08.760 --> 00:15:10.760]  有人去到這個階段的時候
[00:15:10.760 --> 00:15:12.760]  根本就是用自我中心
[00:15:12.760 --> 00:15:14.760]  來做他自己的標準
[00:15:14.760 --> 00:15:18.760]  當然有些學校仍然是
[00:15:18.760 --> 00:15:20.760]  有些我們現代人叫
[00:15:20.760 --> 00:15:22.760]  很有吉士
[00:15:22.760 --> 00:15:24.760]  例如仙如罕那些
[00:15:24.760 --> 00:15:26.760]  他可以教
[00:15:26.760 --> 00:15:28.760]  他可以放心讓你來看
[00:15:28.760 --> 00:15:30.760]  你家長就來看我學校教什麼
[00:15:30.760 --> 00:15:32.760]  你想反我
[00:15:32.760 --> 00:15:34.760]  你都知道我教什麼
[00:15:34.760 --> 00:15:36.760]  所以大家要明白
[00:15:36.760 --> 00:15:38.760]  要有這些理解
[00:15:38.760 --> 00:15:40.760]  才去反對
[00:15:40.760 --> 00:15:42.760]  我們自私要學習多一點
[00:15:42.760 --> 00:15:44.760]  我為人人
[00:15:44.760 --> 00:15:46.760]  不是人人為我
[00:15:46.760 --> 00:15:48.760]  不是人人都要服侍我
[00:15:48.760 --> 00:15:50.760]  今天我們要多一點服侍人
[00:15:50.760 --> 00:15:52.760]  特別我們作為基督徒
[00:15:52.760 --> 00:15:54.760]  他仍然有很多需要的地方
[00:15:54.760 --> 00:15:56.760]  需要的人
[00:15:56.760 --> 00:15:58.760]  我們怎樣去服侍他們
[00:15:58.760 --> 00:16:00.760]  我們可以怎樣幫助他們
[00:16:00.760 --> 00:16:02.760]  可能有時是教會做
[00:16:02.760 --> 00:16:04.760]  有時是個人自己要去做
[00:16:04.760 --> 00:16:06.760]  可能是我們不同的方式
[00:16:06.760 --> 00:16:08.760]  但這個多一點是
[00:16:08.760 --> 00:16:10.760]  我們怎樣去將我們的人心
[00:16:10.760 --> 00:16:12.760]  可以轉變
[00:16:12.760 --> 00:16:14.760]  當我們自己可以改變之後
[00:16:14.760 --> 00:16:16.760]  無論我們是不是真的有
[00:16:16.760 --> 00:16:18.760]  多少這些錯愛
