
[00:00:00.000 --> 00:00:02.000]  鄧炳志,早晨!
[00:03:32.000 --> 00:03:34.000]  但是很多世上的思慮
[00:03:34.000 --> 00:03:36.000]  很多罪
[00:03:36.000 --> 00:03:38.000]  罪就好像政治那樣
[00:03:38.000 --> 00:03:40.000]  你不搞他,他來搞你的時候
[00:03:40.000 --> 00:03:42.000]  你欲罷不能
[00:03:42.000 --> 00:03:44.000]  你想跳得高的時候
[00:03:44.000 --> 00:03:46.000]  他就把你拉下來
[00:03:46.000 --> 00:03:48.000]  今天大兄姊妹
[00:03:48.000 --> 00:03:50.000]  我們一起破了這個罪的瓶子
[00:03:50.000 --> 00:03:52.000]  今天我們回來
[00:03:52.000 --> 00:03:54.000]  我們不要白費我們的時間
[00:03:54.000 --> 00:03:56.000]  我們靠著耶穌基督的保血
[00:03:56.000 --> 00:03:58.000]  把我們一個一個的罪
[00:03:58.000 --> 00:04:00.000]  一個一個的前壘打開
[00:04:00.000 --> 00:04:02.000]  我們不是一個死路
[00:04:02.000 --> 00:04:04.000]  我們不是死路一條
[00:04:04.000 --> 00:04:06.000]  我們很多時候
[00:04:06.000 --> 00:04:08.000]  就算我們信了神之後
[00:04:08.000 --> 00:04:10.000]  我們回去救我的時候
[00:04:10.000 --> 00:04:12.000]  就好像那些塞子那樣
[00:04:12.000 --> 00:04:14.000]  跳來跳去都是這麼高
[00:04:14.000 --> 00:04:16.000]  神今天告訴我們
[00:04:16.000 --> 00:04:18.000]  我們可以跳得更加更加高
[00:04:18.000 --> 00:04:20.000]  我們是可以
[00:04:20.000 --> 00:04:22.000]  到達一個人性的光輝
[00:04:22.000 --> 00:04:24.000]  因為我們每一個人都有神的形象
[00:04:24.000 --> 00:04:26.000]  你們每一個
[00:04:26.000 --> 00:04:28.000]  都有神的樣式在裡面
[00:04:28.000 --> 00:04:30.000]  我們每一個
[00:04:30.000 --> 00:04:32.000]  都可以讓我們的昨天
[00:04:32.000 --> 00:04:34.000]  活得更加好
[00:04:34.000 --> 00:04:36.000]  因為神是給我們一條
[00:04:36.000 --> 00:04:38.000]  又生又活的道路
[00:04:38.000 --> 00:04:40.000]  神不是給一條
[00:04:40.000 --> 00:04:42.000]  又救又死的路
[00:04:42.000 --> 00:04:44.000]  是一條什麼?一起讀好不好?
[00:04:44.000 --> 00:04:48.000]  又生又活的道路
[00:04:48.000 --> 00:04:50.000]  我們要做一個決定
[00:04:50.000 --> 00:04:52.000]  我們做一個決定
[00:04:52.000 --> 00:04:56.000]  我們做了這麼多年
[00:04:56.000 --> 00:04:58.000]  當我們知道結果的時候
[00:04:58.000 --> 00:05:00.000]  如果我們不做一個決定
[00:05:00.000 --> 00:05:02.000]  我們不做出改變的話
[00:05:02.000 --> 00:05:04.000]  我們知道我們死路一條
[00:05:04.000 --> 00:05:06.000]  例如糖尿病
[00:05:06.000 --> 00:05:08.000]  我們不可以喝可樂
[00:05:08.000 --> 00:05:10.000]  你繼續喝下去
[00:05:10.000 --> 00:05:12.000]  你知道是不行的
[00:05:12.000 --> 00:05:14.000]  弟兄姊妹
[00:05:14.000 --> 00:05:16.000]  我們人生裡面匆匆數十載
[00:05:16.000 --> 00:05:18.000]  我們可不可以作出一個決定
[00:05:18.000 --> 00:05:20.000]  我們可不可以走這個 U-turn 的路
[00:05:20.000 --> 00:05:22.000]  我們要改變我們的方向
[00:05:22.000 --> 00:05:24.000]  這條方向
[00:05:24.000 --> 00:05:26.000]  這條新的方向
[00:05:26.000 --> 00:05:28.000]  不是一條容易走的路
[00:05:28.000 --> 00:05:30.000]  你知道死路一條很寬闊的
[00:05:30.000 --> 00:05:32.000]  但是又生又活的道路
[00:05:32.000 --> 00:05:34.000]  是窄一點的
[00:05:34.000 --> 00:05:36.000]  是反潮流的時候
[00:05:36.000 --> 00:05:38.000]  需要我們去 commit(承諾)
[00:05:38.000 --> 00:05:40.000]  需要我們去認罪悔改的
[00:05:40.000 --> 00:05:42.000]  弟兄姊妹
[00:05:42.000 --> 00:05:44.000]  希望我們可以不要停止聚會
[00:05:44.000 --> 00:05:46.000]  我們可以一起回來教會的時候
[00:05:46.000 --> 00:05:48.000]  我們一起走這條天路
[00:05:48.000 --> 00:05:50.000]  這條又生又活的道路
[00:05:50.000 --> 00:05:52.000]  好不好?
[00:05:52.000 --> 00:05:54.000]  我們一起讀十章二二節
[00:05:54.000 --> 00:05:56.000]  一二三
[00:05:56.000 --> 00:05:58.000]  並我們心中天良的虧欠
[00:05:58.000 --> 00:06:00.000]  已經灑去
[00:06:00.000 --> 00:06:02.000]  身體用清水洗淨了
[00:06:02.000 --> 00:06:04.000]  就當存著誠心和充足的信心
[00:06:04.000 --> 00:06:06.000]  來到神面前
[00:06:06.000 --> 00:06:08.000]  來到誰的面前?
[00:06:08.000 --> 00:06:10.000]  來到
[00:06:10.000 --> 00:06:12.000]  神的面前
[00:06:12.000 --> 00:06:14.000]  來到神的面前
[00:06:14.000 --> 00:06:16.000]  是一個 subjunctive(內容)
[00:06:16.000 --> 00:06:18.000]  就是說讓我們一起來到神的
[00:06:18.000 --> 00:06:20.000]  面前的時候
[00:06:20.000 --> 00:06:22.000]  你知不知道
[00:06:22.000 --> 00:06:24.000]  舊約的人聽到這句說話
[00:06:24.000 --> 00:06:26.000]  是戰戰兢兢如你薄冰
[00:06:26.000 --> 00:06:28.000]  你以為這麼容易
[00:06:28.000 --> 00:06:30.000]  可以來到神面前?
[00:06:30.000 --> 00:06:32.000]  但是祭司一年一次
[00:06:32.000 --> 00:06:34.000]  在證所那裡獻這個贖罪祭的時候
[00:06:34.000 --> 00:06:36.000]  他都怕死
[00:06:36.000 --> 00:06:38.000]  不可以做錯任何一件事
[00:06:38.000 --> 00:06:40.000]  如果不是有耶穌基督的
[00:06:40.000 --> 00:06:42.000]  寶血開一條又生
[00:06:42.000 --> 00:06:44.000]  又活的道路給我們
[00:06:44.000 --> 00:06:46.000]  我們是沒有辦法
[00:06:46.000 --> 00:06:48.000]  沒有可能
[00:06:48.000 --> 00:06:50.000]  來到神面前
[00:06:50.000 --> 00:06:52.000]  所以這是一個很大的恩典
[00:06:52.000 --> 00:06:54.000]  希望今天藉著敬拜
[00:06:54.000 --> 00:06:56.000]  我們一起悔改更新
[00:06:56.000 --> 00:06:58.000]  來到神的面前
[00:06:58.000 --> 00:07:00.000]  好不好?
[00:07:00.000 --> 00:07:02.000]  來到神的面前
[00:07:02.000 --> 00:07:04.000]  如何去悔改更新呢?
[00:07:04.000 --> 00:07:06.000]  今天是就悔改更新
[00:07:06.000 --> 00:07:08.000]  讓大家一起 meditate(冥想)一下
[00:07:08.000 --> 00:07:10.000]  一起去默想一下
[00:07:10.000 --> 00:07:12.000]  究竟我們應該怎樣去悔改
[00:07:12.000 --> 00:07:16.000]  你悔改之後
[00:07:16.000 --> 00:07:18.000]  才可以更新
[00:07:18.000 --> 00:07:20.000]  你要有一個好的方向
[00:07:20.000 --> 00:07:22.000]  你更新才有用
[00:07:22.000 --> 00:07:24.000]  不然就是往下墜
[00:07:24.000 --> 00:07:26.000]  希望今天我們一起
[00:07:26.000 --> 00:07:28.000]  拿個心出來,好不好?
[00:07:28.000 --> 00:07:30.000]  把自己的心再獻給天父上帝
[00:07:30.000 --> 00:07:32.000]  好不好?
[00:07:32.000 --> 00:07:34.000]  我們一起去默想怎樣悔改
[00:07:34.000 --> 00:07:36.000]  以及怎樣更新
[00:07:36.000 --> 00:07:38.000]  我們第一點一起很大聲地讀
[00:07:38.000 --> 00:07:40.000]  以甚麼?
[00:07:40.000 --> 00:07:42.000]  誠心和信心來悔改
[00:07:42.000 --> 00:07:44.000]  以甚麼?
[00:07:44.000 --> 00:07:46.000]  誠心和信心來悔改
[00:07:46.000 --> 00:07:48.000]  我們讀多一次以下這經文
[00:07:48.000 --> 00:07:50.000]  大聲一點,一起讀
[00:07:50.000 --> 00:07:52.000]  並我們心中天良的
[00:07:52.000 --> 00:07:54.000]  虧欠已經撒去
[00:07:54.000 --> 00:07:56.000]  身體用清水洗淨了
[00:07:56.000 --> 00:07:58.000]  就當存著誠心
[00:07:58.000 --> 00:08:00.000]  和充足的信心
[00:08:00.000 --> 00:08:02.000]  來到神的面前
[00:08:02.000 --> 00:08:04.000]  在白色的那一段字
[00:08:04.000 --> 00:08:06.000]  是一個福音
[00:08:06.000 --> 00:08:08.000]  我們犯罪竟然
[00:08:08.000 --> 00:08:10.000]  可以清洗得到
[00:08:10.000 --> 00:08:12.000]  這是否一個福音?
[00:08:12.000 --> 00:08:14.000]  但代表姐妹,今天的經文提醒我們
[00:08:14.000 --> 00:08:16.000]  不要只有一個福音
[00:08:16.000 --> 00:08:18.000]  我們要有迎接福音的態度
[00:08:18.000 --> 00:08:20.000]  就是綠色的字
[00:08:20.000 --> 00:08:22.000]  我們要存著誠心
[00:08:22.000 --> 00:08:24.000]  以及100%的信心
[00:08:24.000 --> 00:08:26.000]  以及100%的信心
[00:08:26.000 --> 00:08:28.000]  充足的信心
[00:08:28.000 --> 00:08:30.000]  來到神的面前
[00:08:30.000 --> 00:08:32.000]  怎樣才算悔改呢?
[00:08:32.000 --> 00:08:34.000]  悔改不是一個交易式的悔改
[00:08:34.000 --> 00:08:36.000]  交易式的悔改
[00:08:36.000 --> 00:08:38.000]  是不可以來到神的面前
[00:08:38.000 --> 00:08:40.000]  不是我們奉獻了
[00:08:40.000 --> 00:08:42.000]  很多錢
[00:08:42.000 --> 00:08:44.000]  我們就可以,行了,搞定了
[00:08:44.000 --> 00:08:46.000]  不是因為我們肯侍奉
[00:08:46.000 --> 00:08:48.000]  很努力,就搞定了
[00:08:48.000 --> 00:08:50.000]  神告訴我們,今天
[00:08:50.000 --> 00:08:52.000]  跟我們說,我們要真心地去
[00:08:52.000 --> 00:08:54.000]  在祂面前懺悔
[00:08:54.000 --> 00:08:56.000]  將自己的罪,一五一十的
[00:08:56.000 --> 00:08:58.000]  去發現出來
[00:08:58.000 --> 00:09:00.000]  再呈現給祂,讓祂洗淨
[00:09:00.000 --> 00:09:02.000]  好嗎?有很多時候
[00:09:02.000 --> 00:09:04.000]  我們不知道自己犯了什麼罪
[00:09:04.000 --> 00:09:06.000]  但神之神想我們自己
[00:09:06.000 --> 00:09:08.000]  去反思一下
[00:09:08.000 --> 00:09:10.000]  再將我們的罪
[00:09:10.000 --> 00:09:12.000]  交給祂
[00:09:12.000 --> 00:09:14.000]  悔改也不是躺平式的悔改
[00:09:14.000 --> 00:09:16.000]  有很多時候,我們真的妥協
[00:09:16.000 --> 00:09:18.000]  信了主就算了,因為我們有恩典
[00:09:18.000 --> 00:09:20.000]  那就算了,照飯
[00:09:20.000 --> 00:09:22.000]  反正神也愛我
[00:09:22.000 --> 00:09:24.000]  不行,神不是想我們這樣
[00:09:24.000 --> 00:09:26.000]  如果不是,我們信了主
[00:09:26.000 --> 00:09:28.000]  我們就可以直接回天下
[00:09:28.000 --> 00:09:30.000]  為什麼我們還要繼續活下去呢?
[00:09:30.000 --> 00:09:32.000]  我們要活出神給我們的樣式
[00:09:32.000 --> 00:09:34.000]  成為一個見證,所以千萬不要
[00:09:34.000 --> 00:09:36.000]  相信躺平式的
[00:09:36.000 --> 00:09:38.000]  悔改,行不行?
[00:09:38.000 --> 00:09:40.000]  悔改也不是
[00:09:40.000 --> 00:09:42.000]  表演式的悔改
[00:09:42.000 --> 00:09:44.000]  不要像以前舊約那些快利塞人
[00:09:44.000 --> 00:09:46.000]  撕裂衣服,大聲大喊
[00:09:46.000 --> 00:09:48.000]  我有罪了,這樣
[00:09:48.000 --> 00:09:50.000]  是不行的,當那些人走了就說
[00:09:50.000 --> 00:09:52.000]  卡,搞定,收工
[00:09:52.000 --> 00:09:54.000]  我相信
[00:09:54.000 --> 00:09:56.000]  大家不是這樣,但千萬不要
[00:09:56.000 --> 00:09:58.000]  將悔改這件事留於
[00:09:58.000 --> 00:10:00.000]  表面這個意識形態
[00:10:00.000 --> 00:10:02.000]  我們要怎樣悔改呢?
[00:10:02.000 --> 00:10:04.000]  也都不是
[00:10:04.000 --> 00:10:06.000]  自由式的悔改,不是游泳
[00:10:06.000 --> 00:10:08.000]  的自由式,不是
[00:10:08.000 --> 00:10:10.000]  自由式的悔改,不是你的標準
[00:10:10.000 --> 00:10:12.000]  是聖經裡面給我們的
[00:10:12.000 --> 00:10:14.000]  標準,給我們的標準
[00:10:14.000 --> 00:10:16.000]  就不是說我以前都打劫的
[00:10:16.000 --> 00:10:18.000]  以前打劫我打贏一生的
[00:10:18.000 --> 00:10:20.000]  拿走所有錢,但我現在打劫
[00:10:20.000 --> 00:10:22.000]  好多了
[00:10:22.000 --> 00:10:24.000]  我沒有打贏一生之餘,我給回十元
[00:10:24.000 --> 00:10:26.000]  他搭車回家,是不是好多
[00:10:26.000 --> 00:10:28.000]  不是,我們要根據
[00:10:28.000 --> 00:10:30.000]  神的教導
[00:10:30.000 --> 00:10:32.000]  去悔改,更新
[00:10:32.000 --> 00:10:34.000]  我們需要的是
[00:10:34.000 --> 00:10:36.000]  深層式的悔改,行不行?
[00:10:36.000 --> 00:10:38.000]  我們要
[00:10:38.000 --> 00:10:40.000]  打開我們的心
[00:10:40.000 --> 00:10:42.000]  讓耶穌基督的保血
[00:10:42.000 --> 00:10:44.000]  一滴,一滴地
[00:10:44.000 --> 00:10:46.000]  將我們去根新而變化
[00:10:46.000 --> 00:10:48.000]  讓聖經的話語
[00:10:48.000 --> 00:10:50.000]  一句,一句
[00:10:50.000 --> 00:10:52.000]  清洗我們心裡面的罪
[00:10:52.000 --> 00:10:54.000]  這個就是
[00:10:54.000 --> 00:10:56.000]  成聖的過程,好不好?
[00:10:56.000 --> 00:10:58.000]  我們一起打開心,好不好?
[00:10:58.000 --> 00:11:00.000]  我們一起讀,好不好?
[00:11:00.000 --> 00:11:02.000]  我們一起讀,怎樣去打開心
[00:11:02.000 --> 00:11:04.000]  為甚麼我們要打開心,我們一起大聲讀
[00:11:04.000 --> 00:11:06.000]  神的道是活潑的
[00:11:06.000 --> 00:11:08.000]  是有功效的
[00:11:08.000 --> 00:11:10.000]  比一切兩人的劍更快
[00:11:10.000 --> 00:11:12.000]  甚至雲與靈
[00:11:12.000 --> 00:11:14.000]  不折與骨碎都能次日
[00:11:14.000 --> 00:11:16.000]  否開練,心中的思念
[00:11:16.000 --> 00:11:18.000]  和主義都能變明
[00:11:18.000 --> 00:11:20.000]  等於姐妹,希伯來書
[00:11:20.000 --> 00:11:22.000]  作者不停重重複複
[00:11:22.000 --> 00:11:24.000]  叫當時的人悔改
[00:11:24.000 --> 00:11:26.000]  叫他們不要再掩著良心做人
[00:11:26.000 --> 00:11:28.000]  有些人已經回到猶太教
[00:11:28.000 --> 00:11:30.000]  他說,讓我一起回來
[00:11:30.000 --> 00:11:32.000]  他在鼓勵他們
[00:11:32.000 --> 00:11:34.000]  只要你一天未死,一天都有機會
[00:11:34.000 --> 00:11:36.000]  你回到神的面前
[00:11:36.000 --> 00:11:38.000]  神是想我們去反思
[00:11:38.000 --> 00:11:40.000]  不要
[00:11:40.000 --> 00:11:42.000]  再走回頭路
[00:11:42.000 --> 00:11:44.000]  不要再讓沉重的靈魂
[00:11:44.000 --> 00:11:46.000]  向下墜,無論這裏
[00:11:46.000 --> 00:11:48.000]  有信了的,和未相信
[00:11:48.000 --> 00:11:50.000]  主耶穌基督的
[00:11:50.000 --> 00:11:52.000]  我希望大家都記住
[00:11:52.000 --> 00:11:54.000]  我們每一個人都有
[00:11:54.000 --> 00:11:56.000]  一個良心
[00:11:56.000 --> 00:11:58.000]  好嗎?何謂一個良心呢?
[00:11:58.000 --> 00:12:00.000]  今天經文告訴我們
[00:12:00.000 --> 00:12:02.000]  良心裏面分
[00:12:02.000 --> 00:12:04.000]  有誠心和信心
[00:12:04.000 --> 00:12:06.000]  做人千萬不要
[00:12:06.000 --> 00:12:08.000]  掩著良心
[00:12:08.000 --> 00:12:10.000]  不要掩著誠心
[00:12:10.000 --> 00:12:12.000]  你得過信心是沒有用的
[00:12:12.000 --> 00:12:14.000]  得過信心有時
[00:12:14.000 --> 00:12:16.000]  變成了真小人禮君子
[00:12:16.000 --> 00:12:18.000]  就是說我是這樣的
[00:12:18.000 --> 00:12:20.000]  我沒得改
[00:12:20.000 --> 00:12:22.000]  神你接納到我的話
[00:12:22.000 --> 00:12:24.000]  就接納吧
[00:12:24.000 --> 00:12:26.000]  因為我知道你愛我
[00:12:26.000 --> 00:12:28.000]  有時這樣的問題
[00:12:28.000 --> 00:12:30.000]  是甚麼呢?
[00:12:30.000 --> 00:12:32.000]  我們壞了我們的見證
[00:12:32.000 --> 00:12:34.000]  有些人有信心
[00:12:34.000 --> 00:12:36.000]  就算我做了多少都可以
[00:12:36.000 --> 00:12:38.000]  舉高手
[00:12:38.000 --> 00:12:40.000]  向世界宣佈神是愛我的
[00:12:40.000 --> 00:12:42.000]  是神是愛你的
[00:12:42.000 --> 00:12:44.000]  但這是一個很壞的見證
[00:12:44.000 --> 00:12:46.000]  我相信弟兄姊妹你不會這樣做
[00:12:46.000 --> 00:12:48.000]  但在聖經裏面
[00:12:48.000 --> 00:12:50.000]  有很多時當我們迷惘
[00:12:50.000 --> 00:12:52.000]  當我們受引誘
[00:12:52.000 --> 00:12:54.000]  當我們有逼迫的時候
[00:12:54.000 --> 00:12:56.000]  你見到那些法利塞人
[00:12:56.000 --> 00:12:58.000]  他見到耶穌,他都不認得
[00:12:58.000 --> 00:13:00.000]  他變成了真小人禮君子
[00:13:00.000 --> 00:13:02.000]  自己都不知道這是假冒為事
[00:13:02.000 --> 00:13:04.000]  我們不要只有信心
[00:13:04.000 --> 00:13:06.000]  只有誠心
[00:13:06.000 --> 00:13:08.000]  怎樣才算是只有誠心呢?
[00:13:08.000 --> 00:13:10.000]  就是你真的
[00:13:10.000 --> 00:13:12.000]  從心底裏知道自己做錯了
[00:13:12.000 --> 00:13:14.000]  你
[00:13:14.000 --> 00:13:16.000]  很害羞
[00:13:16.000 --> 00:13:18.000]  你不再
[00:13:18.000 --> 00:13:20.000]  找藉口了
[00:13:20.000 --> 00:13:22.000]  你知道自己做得太錯了
[00:13:22.000 --> 00:13:24.000]  知道自己
[00:13:24.000 --> 00:13:26.000]  沒有路可走了
[00:13:26.000 --> 00:13:28.000]  知道自己
[00:13:28.000 --> 00:13:30.000]  沒有面子見人了
[00:13:30.000 --> 00:13:32.000]  在這個時候
[00:13:32.000 --> 00:13:34.000]  神是喜歡的
[00:13:34.000 --> 00:13:36.000]  神是喜歡我們有一個誠心的
[00:13:36.000 --> 00:13:38.000]  弟兄姊妹你自己思考一下
[00:13:38.000 --> 00:13:40.000]  你有沒有這個誠心呢?
[00:13:40.000 --> 00:13:42.000]  還是我們
[00:13:42.000 --> 00:13:44.000]  閉上眼睛就可以了
[00:13:44.000 --> 00:13:46.000]  不要想了
[00:13:46.000 --> 00:13:48.000]  祈禱都不說出來
[00:13:48.000 --> 00:13:50.000]  神是需要我們有一個誠心
[00:13:50.000 --> 00:13:52.000]  就是將自己的罪
[00:13:52.000 --> 00:13:54.000]  一五一十
[00:13:54.000 --> 00:13:56.000]  呈給我們的天父上帝
[00:13:56.000 --> 00:13:58.000]  可不可以有一個習慣
[00:13:58.000 --> 00:14:00.000]  這個習慣是一個功課
[00:14:00.000 --> 00:14:02.000]  如果我們做不到
[00:14:02.000 --> 00:14:04.000]  我們更新不了
[00:14:04.000 --> 00:14:06.000]  因為我們沒有悔改
[00:14:06.000 --> 00:14:08.000]  我們不要像尤大那樣
[00:14:08.000 --> 00:14:10.000]  有人記得尤大是誰嗎?
[00:14:10.000 --> 00:14:12.000]  出賣耶穌的那一位
[00:14:12.000 --> 00:14:14.000]  他出賣了耶穌之後
[00:14:14.000 --> 00:14:16.000]  他後悔了
[00:14:16.000 --> 00:14:18.000]  他說Blood money blood money
[00:14:18.000 --> 00:14:20.000]  然後他說你們流了無辜之人的血
[00:14:20.000 --> 00:14:22.000]  我不要那些錢了
[00:14:22.000 --> 00:14:24.000]  那是誠心
[00:14:24.000 --> 00:14:26.000]  我相信如果在那時候
[00:14:26.000 --> 00:14:28.000]  他不自殺的話
[00:14:28.000 --> 00:14:30.000]  是可以的
[00:14:30.000 --> 00:14:32.000]  神會原諒他的
[00:14:32.000 --> 00:14:34.000]  但是他走了去自殺
[00:14:34.000 --> 00:14:36.000]  沒有了一條路
[00:14:36.000 --> 00:14:38.000]  去了陰間
[00:14:38.000 --> 00:14:40.000]  弟兄姊妹
[00:14:40.000 --> 00:14:42.000]  我希望你記得一句說話
[00:14:42.000 --> 00:14:44.000]  你一天未死
[00:14:44.000 --> 00:14:46.000]  一天都有機會
[00:14:46.000 --> 00:14:48.000]  如果你沒有機會的話
[00:14:48.000 --> 00:14:50.000]  你就死了
[00:14:50.000 --> 00:14:52.000]  你相信耶穌基督
[00:14:52.000 --> 00:14:54.000]  你一天未死
[00:14:54.000 --> 00:14:56.000]  一天都有機會
[00:14:56.000 --> 00:14:58.000]  你相信他是無辜之人的血
[00:14:58.000 --> 00:15:00.000]  這是耶穌基督的寶血
[00:15:00.000 --> 00:15:02.000]  能夠洗淨我們所有人的罪
