
[00:00:00.000 --> 00:00:02.000]  大英姐妹主內平安
[00:02:28.640 --> 00:02:30.520]  當時的年代就是這樣的
[00:02:30.520 --> 00:02:34.120]  你是寡婦就不是怪你老公死了
[00:02:34.120 --> 00:02:36.120]  是怪你把你老公嚇死
[00:02:36.120 --> 00:02:37.960]  通常人們是這樣想的
[00:02:37.960 --> 00:02:41.120]  但是後來路德
[00:02:41.120 --> 00:02:42.600]  後來成為一個什麼人呢?
[00:02:42.600 --> 00:02:43.960]  大家都知道了
[00:02:43.960 --> 00:02:47.240]  因為他的忠誠 他對上帝的忠誠
[00:02:47.240 --> 00:02:50.920]  他甘願跟隨他的奶奶
[00:02:50.920 --> 00:02:55.440]  回到這個南俄米 回到這個猶大的地方
[00:02:55.440 --> 00:02:58.760]  結果他後來就是再嫁了
[00:02:58.760 --> 00:03:00.720]  嫁給了一個那個人
[00:03:00.720 --> 00:03:03.520]  那個人後來就生了一個兒子
[00:03:03.520 --> 00:03:06.320]  就成為了大衛的祖先
[00:03:06.320 --> 00:03:08.440]  也是耶穌基督的家譜
[00:03:08.440 --> 00:03:11.680]  大家如果看《馬太福音》第一章的時候
[00:03:11.680 --> 00:03:16.040]  看到耶穌的家譜是有這個路德的名字在裡面
[00:03:16.040 --> 00:03:19.400]  其實那個家譜通常都是說男人的
[00:03:19.400 --> 00:03:21.920]  特別是提到這個路德
[00:03:21.920 --> 00:03:23.720]  這個是他生命的逆轉
[00:03:23.720 --> 00:03:28.720]  還有其它很多例子的
[00:03:28.720 --> 00:03:32.800]  之前我們看《約書記》
[00:03:32.800 --> 00:03:35.440]  打耶利哥城的時候
[00:03:35.440 --> 00:03:37.360]  就派了一些探子去的
[00:03:37.360 --> 00:03:40.160]  探子幾乎沒命 全靠誰呢?
[00:03:40.160 --> 00:03:42.960]  全靠拉俠 拉俠是誰呢?
[00:03:42.960 --> 00:03:44.800]  我說拉俠 大家可能不記得了
[00:03:44.800 --> 00:03:47.320]  如果我說妓女拉俠 大家就記得了
[00:03:47.320 --> 00:03:49.080]  其實對她都很不公平的 知不知道?
[00:03:49.080 --> 00:03:51.960]  每次說拉俠一定要加上妓女拉俠
[00:03:51.960 --> 00:03:54.600]  我們就記得 就是那個
[00:03:54.600 --> 00:03:58.200]  但是因為她的忠誠
[00:03:58.200 --> 00:04:02.360]  她救回了探子
[00:04:02.360 --> 00:04:07.360]  間接令到以色列人打贏這場仗
[00:04:07.360 --> 00:04:12.160]  結果她是在家譜裡面有份
[00:04:12.160 --> 00:04:15.920]  這個也是一個很神奇的事情
[00:04:15.920 --> 00:04:24.360]  我們知道後來她嫁給了大衛的祖先
[00:04:24.360 --> 00:04:28.720]  剛才看回《路加福音》的時候
[00:04:28.720 --> 00:04:31.880]  很多時候我們就當故事看
[00:04:31.880 --> 00:04:35.440]  我們看《路加福音》 我們看耶穌基督出生
[00:04:35.440 --> 00:04:37.720]  我們會留意到一些故事
[00:04:37.720 --> 00:04:39.360]  就算我們在教主教學的時候
[00:04:39.360 --> 00:04:41.800]  都是講一些故事出來的
[00:04:41.800 --> 00:04:43.480]  《路加福音》一開始的時候
[00:04:43.480 --> 00:04:53.240]  祂是預言這個屍體約翰的誕生
[00:04:53.240 --> 00:04:57.240]  天使來到伊麗莎白那裡跟祂說
[00:04:57.240 --> 00:04:59.640]  說祢會有一個屍體約翰
[00:04:59.640 --> 00:05:03.480]  這個約翰 當時不知道祂是屬於屍體的
[00:05:03.480 --> 00:05:05.040]  是會出生的
[00:05:05.040 --> 00:05:08.200]  接著就預言耶穌基督降生 大家都很熟悉
[00:05:08.200 --> 00:05:11.200]  每天聖誕節我們都會讀到這段經文
[00:05:11.200 --> 00:05:13.160]  《路加福音》一章30節那裡
[00:05:13.160 --> 00:05:19.200]  瑪利亞這個天使長 拍一個更加高的天使長
[00:05:19.200 --> 00:05:21.280]  加巴黎來到 基督來到就說
[00:05:21.280 --> 00:05:24.240]  瑪利亞不要怕 你在上帝面前已經蒙恩了
[00:05:24.240 --> 00:05:26.840]  你要懷孕生子 給他起名耶穌
[00:05:26.840 --> 00:05:29.280]  他將要為大 稱為至高者的兒子
[00:05:29.280 --> 00:05:35.240]  求主上帝要把祂祖先大位的王位給他
[00:05:35.240 --> 00:05:37.960]  這個就是大家都很熟悉的一段
[00:05:37.960 --> 00:05:39.560]  接著就發生什麼事呢?
[00:05:39.560 --> 00:05:43.360]  大家看下去就是瑪利亞去探望伊麗莎白
[00:05:43.360 --> 00:05:45.360]  原來他們有親戚關係的
[00:05:45.360 --> 00:05:49.120]  當她探望的時候 伊麗莎白懷著女兒的胎兒
[00:05:49.120 --> 00:05:53.880]  當時已經懷胎幾個月了 開始跳動
[00:05:53.880 --> 00:05:55.400]  伊麗莎白被聖靈充滿
[00:05:55.400 --> 00:05:59.920]  就說你跟瑪利亞說 你是婦女中最有福的
[00:05:59.920 --> 00:06:02.640]  你所懷的胎兒也是有福的
[00:06:02.640 --> 00:06:04.800]  接著就說先世約翰出生
[00:06:04.800 --> 00:06:09.800]  接著我們就跳到第二章看耶穌基督出世
[00:06:09.800 --> 00:06:12.400]  但原來不是的 有一個很重要的一段
[00:06:12.400 --> 00:06:14.960]  就是瑪利亞的專注中
[00:06:14.960 --> 00:06:17.920]  很多時候我們就奇怪 講開歷史 講開故事
[00:06:17.920 --> 00:06:22.760]  突然間瑪利亞在唱歌 但這些才是重點
[00:06:22.760 --> 00:06:25.640]  瑪利亞所講的東西是重點
[00:06:25.640 --> 00:06:28.280]  也是盧家專門放她進去這段
[00:06:28.280 --> 00:06:33.120]  就是因為這個是配合整個盧家福音的主題
[00:06:33.120 --> 00:06:36.160]  為什麼呢? 大家剛才看那段聖經就知道了
[00:06:36.160 --> 00:06:38.160]  瑪利亞開始就是我心尊主為大
[00:06:38.160 --> 00:06:39.680]  我靈以上帝 我救主為大
[00:06:39.680 --> 00:06:41.700]  大家都很熟悉這兩句話
[00:06:41.700 --> 00:06:47.200]  很多詩歌都是用這兩句話 瑪利亞專注中
[00:06:47.200 --> 00:06:51.720]  但當她看下去的時候 就好像有些離題
[00:06:51.720 --> 00:06:55.440]  她講些什麼呢? 好像有個預言
[00:06:55.440 --> 00:06:58.160]  就是她看到那段 她說
[00:06:58.160 --> 00:07:01.760]  她趕散心裡妄想的狂傲人
[00:07:01.760 --> 00:07:06.040]  她叫有權柄的失去 叫卑賤的人升高
[00:07:06.040 --> 00:07:12.960]  她叫飢餓的人飽吃美餐 叫富足的人空手回去
[00:07:12.960 --> 00:07:15.200]  她的名成為聖 這就是講耶穌基督
[00:07:15.200 --> 00:07:20.360]  她來到是做什麼呢? 很大的逆轉
[00:07:20.360 --> 00:07:25.880]  狂傲人就被趕散 有權位的人失去
[00:07:25.880 --> 00:07:29.280]  卑賤的人反而升高
[00:07:29.280 --> 00:07:32.760]  飢餓的人反而有飽餐的美食
[00:07:32.760 --> 00:07:35.840]  以為自己是富足的人 結果就空手回去
[00:07:35.840 --> 00:07:39.600]  這就是很大的逆轉 是不是?
[00:07:39.600 --> 00:07:42.440]  瑪利亞就預言了這件事出來
[00:07:42.440 --> 00:07:46.760]  放在聖經《路加福音》第一章最後那裡
[00:07:46.760 --> 00:07:49.640]  其實正正就是耶穌基督來到
[00:07:49.640 --> 00:07:54.120]  祂要顛覆這個世界 顛覆當時人的思維
[00:07:54.120 --> 00:07:57.200]  祂來一個大的逆轉 之前都講過了
[00:07:57.200 --> 00:07:59.760]  就是《路加福音》一開始第四章的時候
[00:07:59.760 --> 00:08:02.880]  耶穌出來傳道 第一件事是做什麼呢?
[00:08:02.880 --> 00:08:06.720]  第一件事不是說祂行了什麼神蹟
[00:08:06.720 --> 00:08:09.640]  也不是說祂醫了什麼病
[00:08:09.640 --> 00:08:11.680]  一開始第四章《路加福音》
[00:08:11.680 --> 00:08:15.080]  說到祂一出來的時候 受完曠野試探之後
[00:08:15.080 --> 00:08:17.640]  第三章第四章講祂出來傳道的時候
[00:08:17.640 --> 00:08:20.680]  祂去到安息日 去到猶太人的會堂
[00:08:20.680 --> 00:08:25.520]  拿起這個以賽亞書去讀 那段經文是什麼呢?
[00:08:25.520 --> 00:08:29.080]  祂說「被擄的人得釋放 失明的人得看見
[00:08:29.080 --> 00:08:34.600]  受壓迫的人得自由 宣告上帝閲立人的欺憐」
[00:08:34.600 --> 00:08:37.800]  之前我講欺憐都講過一段
[00:08:37.800 --> 00:08:41.680]  原來耶穌基督來到是顛覆當時人的思維
[00:08:41.680 --> 00:08:45.040]  被擄的人 被人抓了他反而可以釋放
[00:08:45.040 --> 00:08:51.680]  看不到的人可以看見 受壓迫的人可以得到自由
[00:08:51.680 --> 00:08:57.000]  這個就是聖經告訴我們 耶穌基督來的目的
[00:08:57.000 --> 00:09:00.560]  就是顛覆當時人的思維
[00:09:00.560 --> 00:09:03.100]  但是其實不是什麼大的顛覆
[00:09:03.100 --> 00:09:05.160]  因為在整個舊約的歷史當中
[00:09:05.160 --> 00:09:09.520]  我們看到的就是正正常常的作為就是這樣
[00:09:09.520 --> 00:09:13.720]  以色列人在埃及的地方做奴隸很多年
[00:09:13.720 --> 00:09:17.920]  結果是摩西帶領他們
[00:09:17.920 --> 00:09:20.000]  我英文叫Against all odds
[00:09:20.000 --> 00:09:23.960]  其實是不可能的
[00:09:23.960 --> 00:09:28.600]  法老王那麼厲害 他的軍隊那麼厲害
[00:09:28.600 --> 00:09:32.320]  但是居然摩西是可以有這樣的能力
[00:09:32.320 --> 00:09:35.000]  帶領一幫以色列人離開埃及地
[00:09:35.000 --> 00:09:37.880]  當然這個是上帝的大能
[00:09:37.880 --> 00:09:39.920]  失明的人可以看到
[00:09:39.920 --> 00:09:44.480]  沒錯 後來耶穌真的去醫治了很多失明的人
[00:09:44.480 --> 00:09:46.680]  但是這個更加有一個屬靈的意思
[00:09:46.680 --> 00:09:49.200]  就是以前看不到上帝的人
[00:09:49.200 --> 00:09:50.680]  現在看得很清楚了
[00:09:50.680 --> 00:09:52.120]  這個是一個逆轉
[00:09:52.120 --> 00:09:53.960]  聖經有很多的例子
[00:09:53.960 --> 00:09:56.840]  約伯就是其中一個例子
[00:09:56.840 --> 00:09:57.640]  約伯是什麼人?
[00:09:57.640 --> 00:09:58.440]  約伯是一個義人
[00:09:58.440 --> 00:10:00.320]  約伯是一個好人
[00:10:00.320 --> 00:10:01.280]  他是有錢的
[00:10:01.280 --> 00:10:02.800]  有錢不是犯法的
[00:10:02.800 --> 00:10:03.520]  有錢是好
[00:10:03.520 --> 00:10:06.080]  但是這個是上帝賜給他的
[00:10:06.080 --> 00:10:09.160]  但是他或者他身邊的人
[00:10:09.160 --> 00:10:12.960]  是以他的財物來衡量他有沒有福氣
[00:10:12.960 --> 00:10:16.080]  聖經說他是有很多牛很多羊
[00:10:16.080 --> 00:10:20.680]  有很多的僕人 兒孫滿堂的時候
[00:10:20.680 --> 00:10:23.040]  上帝就拿走
[00:10:23.040 --> 00:10:25.400]  結果他是一無所有
[00:10:25.400 --> 00:10:26.840]  經歷了一無所有之後
[00:10:26.840 --> 00:10:28.840]  上帝賜給他
[00:10:28.840 --> 00:10:30.640]  他就真的明白了
[00:10:30.640 --> 00:10:32.160]  收取的耶和華
[00:10:32.160 --> 00:10:34.520]  賞賜的也是耶和華
[00:10:34.520 --> 00:10:35.760]  他開始明白了
[00:10:35.760 --> 00:10:37.600]  以前的豐文有上帝
[00:10:37.600 --> 00:10:39.640]  今天他是親眼看到上帝
[00:10:39.640 --> 00:10:41.040]  以前他是盲的
[00:10:41.040 --> 00:10:42.760]  現在是看到
[00:10:42.760 --> 00:10:45.000]  失明的人可以看到
[00:10:45.000 --> 00:10:46.640]  之前不會看到上帝
[00:10:46.640 --> 00:10:48.400]  現在是看到上帝
[00:10:48.400 --> 00:10:50.160]  瓦國也是一樣
[00:10:50.160 --> 00:10:52.480]  要說舊約的瓦國
[00:10:52.480 --> 00:10:53.880]  那個頑皮仔瓦國
[00:10:53.880 --> 00:10:55.000]  其實他不是好人
[00:10:55.000 --> 00:10:56.880]  約瑟的爸爸
[00:10:56.880 --> 00:10:58.120]  他12個兒子
[00:10:58.120 --> 00:10:59.920]  12支派這樣來的
[00:10:59.920 --> 00:11:01.920]  他是妒忌他哥哥
[00:11:01.920 --> 00:11:03.280]  他是很貪心
[00:11:03.280 --> 00:11:04.480]  很貪戀權利
[00:11:04.480 --> 00:11:06.000]  他媽媽又很偏心
[00:11:06.000 --> 00:11:07.480]  很多事情加起來
[00:11:07.480 --> 00:11:09.920]  全部都是人性的罪
[00:11:09.920 --> 00:11:13.680]  結果他真的是要受過苦
[00:11:13.680 --> 00:11:16.640]  被放逐 被他哥哥追殺
[00:11:16.640 --> 00:11:19.480]  去到那裡被他舅父又騙了很多年
[00:11:19.480 --> 00:11:21.680]  結果他後來回來的時候
[00:11:21.680 --> 00:11:23.480]  他仍然還是不明白
[00:11:23.480 --> 00:11:24.720]  很多事情看不到
[00:11:24.720 --> 00:11:26.080]  看不到上帝的旨意
[00:11:26.080 --> 00:11:27.600]  結果怎麼樣?
[00:11:27.600 --> 00:11:31.720]  結果有一晚他和那個天使摔跤
[00:11:31.720 --> 00:11:32.640]  鬥到天亮
[00:11:32.640 --> 00:11:35.360]  這個是神學的一個難處
[00:11:35.360 --> 00:11:36.560]  為什麼那個天使是誰?
[00:11:36.560 --> 00:11:38.800]  究竟是誰打贏?
[00:11:38.800 --> 00:11:42.600]  很多不同的解讀
[00:11:42.600 --> 00:11:47.480]  但最重要的是經過這個摔跤
[00:11:47.480 --> 00:11:49.760]  他看到上帝
[00:11:49.760 --> 00:11:53.160]  他成為12支派的族長
[00:11:53.160 --> 00:11:56.160]  他這個很清楚他的逆轉
[00:11:56.160 --> 00:12:00.200]  就是因為從他失明得到漢見
[00:12:00.200 --> 00:12:01.160]  明白了沒有?
[00:12:01.160 --> 00:12:05.240]  所以法利塞人耶穌形容他們是盲的
[00:12:05.240 --> 00:12:06.480]  是他讀很多書
[00:12:06.480 --> 00:12:07.920]  很熟悉那些禮儀
[00:12:07.920 --> 00:12:09.160]  很熟悉那些律法
[00:12:09.160 --> 00:12:12.400]  但是在屬靈方面他們是看不到的
[00:12:12.400 --> 00:12:14.280]  看不到的
[00:12:14.280 --> 00:12:16.840]  受壓迫的人得自由
[00:12:16.840 --> 00:12:19.360]  這個也是耶穌基督來的
[00:12:19.360 --> 00:12:23.160]  本來受壓迫的現在得自由
[00:12:23.160 --> 00:12:24.920]  今天我們知道
[00:12:24.920 --> 00:12:27.800]  這一期我們一直在說舊約
[00:12:27.800 --> 00:12:30.560]  用新約來引證舊約
[00:12:30.560 --> 00:12:35.600]  發現在《撒姆爾記》上一章有一個哈拿的故事
[00:12:35.600 --> 00:12:42.760]  其實和瑪利亞的土種是很相似的
[00:12:42.760 --> 00:12:43.840]  哈拿是誰呢?
[00:12:43.840 --> 00:12:45.080]  Hannah是誰呢?
[00:12:45.080 --> 00:12:48.160]  《撒姆爾記》上一開始不是說撒姆爾
[00:12:48.160 --> 00:12:50.480]  是說撒姆爾的媽媽
[00:12:50.480 --> 00:12:53.280]  這個哈拿聖經形容她是一個婦人
[00:12:53.280 --> 00:12:59.960]  當然她是以利加拿的太太
[00:12:59.960 --> 00:13:02.680]  這個以利加拿是猶太人
[00:13:02.680 --> 00:13:05.080]  她有兩個妻子
[00:13:05.080 --> 00:13:06.840]  一個叫做哈拿
[00:13:06.840 --> 00:13:09.640]  另外一個叫做比利娜
[00:13:09.640 --> 00:13:12.840]  我們重點不是要記住她的名字
[00:13:12.840 --> 00:13:17.280]  重點就是這個比利娜就有生了很多孩子
[00:13:17.280 --> 00:13:18.360]  就是有小孩的
[00:13:18.360 --> 00:13:21.440]  哈拿沒有小孩
[00:13:21.440 --> 00:13:22.840]  那你說沒有就沒有吧
[00:13:22.840 --> 00:13:25.960]  不要緊啦 她老公也行
[00:13:25.960 --> 00:13:28.640]  傳宗接代就行了
[00:13:28.640 --> 00:13:33.920]  要明白當時那個年代那個世代不是這樣想的
[00:13:33.920 --> 00:13:36.880]  你沒有小孩就是你沒有福氣
[00:13:36.880 --> 00:13:41.320]  你不可以為這個家開枝散葉就是你沒用
[00:13:41.320 --> 00:13:44.400]  沒得生一定是賴那個女人的
[00:13:44.400 --> 00:13:47.160]  所以她是被人歧視
[00:13:47.160 --> 00:13:48.400]  被很多人歧視
[00:13:48.400 --> 00:13:50.880]  甚至是被另外一個妻子歧視
[00:13:50.880 --> 00:13:54.680]  我生了這麼多個了 你一個蛋都沒有
[00:13:54.680 --> 00:14:00.000]  我以前看那些粵語片最流行這樣說
[00:14:00.000 --> 00:14:01.280]  所以她是被人歧視的
[00:14:01.280 --> 00:14:03.160]  所以她很沒趣的 你們不知道嗎?
[00:14:03.160 --> 00:14:05.800]  一到什麼大場合 喜慶啊
[00:14:05.800 --> 00:14:09.960]  那個小的老婆就出來講風涼話
[00:14:09.960 --> 00:14:13.240]  她整天都在哭 整天都在哭
[00:14:13.240 --> 00:14:15.000]  但是那個老公對她很好
[00:14:15.000 --> 00:14:17.720]  這個就不跟粵語片那個橋段 你知道嗎?
[00:14:17.720 --> 00:14:19.720]  她老公是很疼她的
[00:14:19.720 --> 00:14:21.200]  她為什麼哭呢? 她說沒有小孩
[00:14:21.200 --> 00:14:22.720]  她說有我就行
[00:14:22.720 --> 00:14:24.520]  其實是很好的老公
[00:14:24.520 --> 00:14:28.360]  但是她覺得她做不到妻子的責任
[00:14:28.360 --> 00:14:35.040]  有一次哈娜來到耶和華的殿外那裡去祈禱
[00:14:35.040 --> 00:14:37.400]  當時是沒有聖殿的 慈思時代
[00:14:37.400 --> 00:14:40.160]  所謂耶和華的殿就是會幕
[00:14:40.160 --> 00:14:42.560]  會幕在哪裡呢? 在士羅的地方
[00:14:42.560 --> 00:14:43.920]  大家可能不是很清楚
[00:14:43.920 --> 00:14:47.440]  但是士羅很重要 在聖經裡面的歷史
[00:14:47.440 --> 00:14:50.920]  是很早期的 可以說是以色列的首都
[00:14:50.920 --> 00:14:53.560]  就在士羅 不是耶路撒冷的
[00:14:53.560 --> 00:14:56.920]  這個士羅的地方 會幕在那裡幾百年
[00:14:56.920 --> 00:15:00.400]  是在慈思時代的會幕就在那裡了
[00:15:00.400 --> 00:15:02.720]  她就在那裡 女人不可以進去的
[00:15:02.720 --> 00:15:04.480]  就在外面那裡祈禱
[00:15:04.480 --> 00:15:09.640]  但是裡面的大祭司以利就聽到她的禱告
[00:15:09.640 --> 00:15:10.880]  一開始不知道她在做什麼
[00:15:10.880 --> 00:15:13.960]  沉沉的 以為她喝醉了 但是後來她說
[00:15:13.960 --> 00:15:17.040]  她說 以利說你在說什麼?
[00:15:17.040 --> 00:15:19.440]  她說我是許願
[00:15:19.440 --> 00:15:20.960]  我說萬鈞的耶和華
[00:15:20.960 --> 00:15:24.280]  如果你誰顧你侍女的苦情
[00:15:24.280 --> 00:15:26.040]  眷戀不忘你的侍女
[00:15:26.040 --> 00:15:27.760]  侍女侍女一個子字
[00:15:27.760 --> 00:15:31.120]  我必使她終生歸給耶和華
[00:15:31.120 --> 00:15:33.160]  不用剃刀剃她的頭
[00:15:33.160 --> 00:15:35.240]  這個以前猶太人很流行許願
[00:15:35.240 --> 00:15:37.720]  就是今天說得不好聽
[00:15:37.720 --> 00:15:39.200]  就好像和上帝討價還價
[00:15:39.200 --> 00:15:41.240]  上帝你給我這個 我就給你這個
[00:15:41.240 --> 00:15:44.240]  我們今天不是鼓勵大家用這一種
[00:15:44.240 --> 00:15:46.960]  因為有更加深的意思的 猶太人的許願
[00:15:46.960 --> 00:15:50.880]  要還的 你不要亂說 要還願的
[00:15:50.880 --> 00:15:55.440]  不要說了當吃生菜這樣不行的 知道嗎?
[00:15:55.440 --> 00:15:58.400]  雖然我們英國經常吃生菜
[00:15:58.400 --> 00:16:01.800]  但是這些就不要當吃生菜
[00:16:01.800 --> 00:16:05.400]  她說如果我小時候有兒子的話
[00:16:05.400 --> 00:16:07.080]  你給我這個兒子
[00:16:07.080 --> 00:16:09.520]  將來我們是歸還給
[00:16:09.520 --> 00:16:11.160]  我會歸還給耶和華
[00:16:11.160 --> 00:16:13.040]  這個簡直是奉獻給耶和華
[00:16:13.040 --> 00:16:17.520]  結果撒姆爾在會幕那裡大同意你一起
[00:16:17.520 --> 00:16:18.960]  她說不用剃刀剃她的頭
[00:16:18.960 --> 00:16:20.120]  這個也有個意思
[00:16:20.120 --> 00:16:22.000]  大家那次說參選說過了
[00:16:22.000 --> 00:16:23.480]  就是她是做一個納西爾人
[00:16:23.480 --> 00:16:26.800]  是一個很忠心的 是信服上帝的人
[00:16:26.800 --> 00:16:29.120]  是一個標記的
[00:16:29.120 --> 00:16:31.360]  以利就不可以代表上帝回答她
[00:16:31.360 --> 00:16:33.560]  OK 給你吧 不是的
[00:16:33.560 --> 00:16:34.480]  以利沒什麼能力
[00:16:34.480 --> 00:16:36.560]  她只是說平平安安回去
[00:16:36.560 --> 00:16:40.400]  她說願以色列的上帝允許你所求的
[00:16:40.400 --> 00:16:42.520]  她希望以色列的上帝
[00:16:42.520 --> 00:16:45.720]  就是耶和華可以答應你
[00:16:45.720 --> 00:16:49.400]  結果很快哈娜就生了一個兒子
[00:16:49.400 --> 00:16:52.600]  這個兒子就是撒姆爾
[00:16:52.600 --> 00:16:57.280]  這個意思就是上帝聽到她的苦情
[00:16:57.280 --> 00:16:58.880]  今天的重點是說什麼呢
[00:16:58.880 --> 00:17:03.360]  是說哈娜在二章裡面有個禱告
[00:17:03.360 --> 00:17:11.520]  這個禱告和瑪利亞的重禱是很有相關的
[00:17:11.520 --> 00:17:13.480]  哈娜的禱告 開頭那些我先不說了
[00:17:13.480 --> 00:17:16.200]  說到中間那一段又是一個逆轉
[00:17:16.200 --> 00:17:17.200]  為什麼她這樣說呢
[00:17:17.200 --> 00:17:21.840]  因為這個禱告是上帝啟示她說的
[00:17:21.840 --> 00:17:23.800]  如果普通人不會突然說這種話的
[00:17:23.800 --> 00:17:25.040]  她說什麼呢
[00:17:25.040 --> 00:17:28.960]  她說勇士的弓會截斷
[00:17:28.960 --> 00:17:31.800]  跌倒的人可以有力量
[00:17:31.800 --> 00:17:35.480]  飽足的人要做故宮來求食
[00:17:35.480 --> 00:17:38.240]  飢餓的人就不再飢餓
[00:17:38.240 --> 00:17:41.480]  不生育的生了七個
[00:17:41.480 --> 00:17:44.320]  兒女多的反而孤獨
[00:17:44.320 --> 00:17:46.400]  然後耶和華使人死也使人活
[00:17:46.400 --> 00:17:48.640]  使人下陰間也使人往上升
[00:17:48.640 --> 00:17:50.360]  耶和華使人貧窮也使人富足
[00:17:50.360 --> 00:17:52.920]  使人降低也使人升高
[00:17:52.920 --> 00:17:58.000]  全部都是逆轉 是不是
[00:17:58.000 --> 00:18:02.520]  勇士 勇士靠什麼謀生呢
[00:18:02.520 --> 00:18:05.400]  不是拿槍謀生 那時沒有槍
[00:18:05.400 --> 00:18:07.200]  拿個弓箭
[00:18:07.200 --> 00:18:10.320]  但是如果弓箭斷了的話
[00:18:10.320 --> 00:18:11.640]  就什麼能力都沒有了
[00:18:11.640 --> 00:18:13.720]  你多勇都沒有用 是不是
[00:18:13.720 --> 00:18:16.640]  勇士的弓會截斷
[00:18:16.640 --> 00:18:19.440]  跌倒的人反而有力量
[00:18:19.440 --> 00:18:21.840]  吃得飽的人反而沒得吃
[00:18:21.840 --> 00:18:24.080]  要做宮人去求食
[00:18:24.080 --> 00:18:25.760]  反而飢餓的人不再飢餓
[00:18:25.760 --> 00:18:26.720]  這全部都是逆轉
[00:18:26.720 --> 00:18:29.520]  沒有生育的生了七個
[00:18:29.520 --> 00:18:32.760]  但是兒女多的反而孤獨
[00:18:32.760 --> 00:18:35.400]  很奇怪
[00:18:35.400 --> 00:18:37.960]  兒女多的反而孤獨就不是很奇怪
[00:18:37.960 --> 00:18:40.120]  不要以為生得多就一定好
[00:18:40.120 --> 00:18:43.640]  可能個個不孝順就真是浪費力氣
[00:18:43.640 --> 00:18:48.440]  李家鼎生兩個就已經頭癢 是不是
[00:18:48.440 --> 00:18:50.920]  所以不一定是好的
[00:18:50.920 --> 00:18:53.480]  但最重要的是主權在上帝那裏
[00:18:53.480 --> 00:18:54.840]  逆轉的權在上帝那裏
