
[00:00:00.000 --> 00:00:02.400]  今日我們繼續思想聖經的說話
[00:03:06.700 --> 00:03:09.700]  上帝都會這樣引導我們的心
[00:03:09.700 --> 00:03:12.300]  要來尋求祂自己
[00:03:12.300 --> 00:03:16.700]  成為我們最終最重要的追求
[00:03:16.700 --> 00:03:17.900]  今天我們讀聖經的時候
[00:03:17.900 --> 00:03:19.300]  讀到詩篇63篇
[00:03:19.300 --> 00:03:21.200]  你會察覺到當時
[00:03:21.200 --> 00:03:25.400]  大衛其實面對著一個很沉重的困難
[00:03:25.400 --> 00:03:27.500]  因為你讀聖經開始的時候
[00:03:27.500 --> 00:03:30.300]  就有一句小的說話寫著
[00:03:30.300 --> 00:03:36.000]  大衛的詩是他在猶大曠野時作的
[00:03:36.000 --> 00:03:37.400]  當時他不是皇宮
[00:03:37.400 --> 00:03:40.300]  他不是享受著很多舒適的生活
[00:03:40.300 --> 00:03:42.500]  他不是在權柄裡面
[00:03:42.500 --> 00:03:45.100]  他是被迫出走
[00:03:45.100 --> 00:03:46.600]  大家讀聖經的時候會知道
[00:03:46.600 --> 00:03:49.100]  在過去的歷史裡面
[00:03:49.100 --> 00:03:54.400]  大衛曾經被他的兒子阿沙隆篡位
[00:03:54.400 --> 00:03:57.400]  因此他被趕逐離開自己的國家
[00:03:57.400 --> 00:03:58.800]  自己的家園
[00:03:58.800 --> 00:04:01.200]  去到曠野的地方
[00:04:01.200 --> 00:04:02.100]  在曠野裡面
[00:04:02.100 --> 00:04:04.100]  當然他失去了他的權位
[00:04:04.100 --> 00:04:06.300]  他不再有舒適的生活
[00:04:06.300 --> 00:04:07.700]  而且是一種很悲哀
[00:04:07.700 --> 00:04:08.600]  大家可以想像
[00:04:08.600 --> 00:04:11.600]  被自己的兒子趕逐
[00:04:11.600 --> 00:04:12.900]  是一種很悲哀
[00:04:12.900 --> 00:04:16.000]  而且在曠野裡面逃走的時候
[00:04:16.000 --> 00:04:18.700]  那種疲乏的情況
[00:04:18.700 --> 00:04:20.200]  就在這樣的情況
[00:04:20.200 --> 00:04:23.300]  大衛向神祈禱
[00:04:23.300 --> 00:04:24.900]  這首祈禱的詩歌
[00:04:24.900 --> 00:04:26.000]  也讓我們體會到
[00:04:26.000 --> 00:04:27.500]  很多時候我們所經歷的
[00:04:27.500 --> 00:04:29.600]  不同的生活處境
[00:04:29.600 --> 00:04:30.900]  甚至是最艱難的
[00:04:30.900 --> 00:04:33.200]  好像是在曠野的處境當中
[00:04:33.200 --> 00:04:35.500]  我們可以怎樣祈禱
[00:04:35.500 --> 00:04:38.300]  我們一起看看聖經
[00:04:38.300 --> 00:04:39.200]  一開始的時候
[00:04:39.200 --> 00:04:41.200]  大衛就這樣禱告
[00:04:41.200 --> 00:04:43.500]  他說:「神啊!祢是我的神
[00:04:43.500 --> 00:04:46.100]  我要切切地尋求祢
[00:04:46.100 --> 00:04:48.700]  在乾旱疲乏 無水之地
[00:04:48.700 --> 00:04:50.300]  我的心 我的身
[00:04:50.300 --> 00:04:54.200]  都渴想祢 切無祢」
[00:04:54.200 --> 00:04:56.100]  在艱難的時間
[00:04:56.100 --> 00:04:58.200]  你發覺大衛祈禱的時候
[00:04:58.200 --> 00:05:02.300]  沒有講述很多他自己的困難
[00:05:02.300 --> 00:05:05.000]  當然他後來都會有講述
[00:05:05.000 --> 00:05:08.300]  但是他心裡面一直最渴望
[00:05:08.300 --> 00:05:10.300]  在神面前禱告的就是
[00:05:10.300 --> 00:05:13.500]  「神啊!我切切地尋求祢」
[00:05:13.500 --> 00:05:14.800]  在他很艱難的時候
[00:05:14.800 --> 00:05:17.700]  他很深刻體會到自己的需要
[00:05:17.700 --> 00:05:20.100]  真的好像在乾旱的地方
[00:05:20.100 --> 00:05:22.500]  很想喝水
[00:05:22.500 --> 00:05:24.600]  事實上他的確在乾旱的地方
[00:05:24.600 --> 00:05:26.700]  在曠野的地方
[00:05:26.700 --> 00:05:28.600]  在這樣的環境裡面
[00:05:28.600 --> 00:05:31.500]  他很深切體會自己很需要上帝
[00:05:31.500 --> 00:05:33.100]  很需要上帝
[00:05:33.100 --> 00:05:37.400]  因此他心裡面切切地尋求著
[00:05:37.400 --> 00:05:38.500]  大家都會體會
[00:05:38.500 --> 00:05:42.600]  有些時候當我們生活比較平順
[00:05:42.600 --> 00:05:45.500]  各方面無憂的時候
[00:05:45.500 --> 00:05:49.700]  我們或者禱告的動機都好像低了一點
[00:05:49.700 --> 00:05:51.000]  好像覺得
[00:05:51.000 --> 00:05:53.000]  我都禱告 都向神祈求
[00:05:53.000 --> 00:05:57.900]  不過得不到 得到都不要緊
[00:05:57.900 --> 00:06:01.100]  隨意 喜歡可以稍微祈禱
[00:06:01.100 --> 00:06:02.600]  但是都不會很緊張
[00:06:02.600 --> 00:06:04.700]  究竟神是不是真的會應運
[00:06:04.700 --> 00:06:06.500]  真的會施恩
[00:06:06.500 --> 00:06:10.000]  因為覺得自己都沒有問題
[00:06:10.000 --> 00:06:14.100]  有時候在那種豐富或者平順的日子裡面
[00:06:14.100 --> 00:06:16.300]  我們對神的尋求的心
[00:06:16.300 --> 00:06:19.300]  有些時候反而好像弱了
[00:06:19.300 --> 00:06:20.200]  甚至有些時候
[00:06:20.200 --> 00:06:23.900]  甚至我們忘記去尋求神
[00:06:23.900 --> 00:06:25.800]  而上帝也都有些時候
[00:06:25.800 --> 00:06:27.300]  你會體會
[00:06:27.300 --> 00:06:31.500]  是容許一些的患難 困難臨到我們
[00:06:31.500 --> 00:06:34.200]  好像在那個患難當中要催促我們
[00:06:34.200 --> 00:06:39.800]  要去尋找 尋找上帝
[00:06:39.800 --> 00:06:42.400]  或者一個很簡單的比喻
[00:06:42.400 --> 00:06:43.500]  大家會明白
[00:06:43.500 --> 00:06:44.500]  我很記得有一次
[00:06:44.500 --> 00:06:47.100]  在幾年前看了一段新聞
[00:06:47.100 --> 00:06:51.200]  講到一位香港一位很出名的女士
[00:06:51.200 --> 00:06:53.600]  很多人都叫她做女強人
[00:06:53.600 --> 00:06:55.600]  在很多的生意上面
[00:06:55.600 --> 00:06:57.800]  她有很大的發展
[00:06:57.800 --> 00:06:59.300]  但是記者訪問她的時候
[00:06:59.300 --> 00:07:01.700]  不是訪問她的生意發展
[00:07:01.700 --> 00:07:03.200]  而是訪問她
[00:07:03.200 --> 00:07:06.200]  她說你的女兒自殺
[00:07:06.200 --> 00:07:09.300]  你怎麼看呢
[00:07:09.300 --> 00:07:12.500]  本來是一件很私人的事情
[00:07:12.500 --> 00:07:16.400]  但是這位女士也說
[00:07:16.400 --> 00:07:19.200]  她說出心中的話
[00:07:19.200 --> 00:07:20.500]  她說多年來
[00:07:20.500 --> 00:07:23.100]  我的事業很成功
[00:07:23.100 --> 00:07:25.200]  但是其實
[00:07:25.200 --> 00:07:27.500]  如果有機會選擇
[00:07:27.500 --> 00:07:30.700]  我願意將我所有的事業的成就
[00:07:30.700 --> 00:07:35.100]  去換取和我女兒的溝通
[00:07:35.100 --> 00:07:36.300]  當她這樣說的時候
[00:07:36.300 --> 00:07:37.500]  聽的人就很明白
[00:07:37.500 --> 00:07:39.300]  她心裏面體會到
[00:07:39.300 --> 00:07:42.700]  裏面有一個很大的一種的缺陷
[00:07:42.700 --> 00:07:45.100]  一種很大的不足
[00:07:45.100 --> 00:07:47.200]  是因為她和她女兒的關係
[00:07:47.200 --> 00:07:50.200]  長期是一種惡劣的情況
[00:07:50.200 --> 00:07:52.100]  在這種情況她會體會到
[00:07:52.100 --> 00:07:53.400]  自己的事業成就
[00:07:53.400 --> 00:07:56.300]  不能夠滿足到她
[00:07:56.300 --> 00:07:57.800]  自己很多發展
[00:07:57.800 --> 00:07:59.700]  很多被人稱讚的地方
[00:07:59.700 --> 00:08:00.800]  這些事情
[00:08:00.800 --> 00:08:03.400]  不是真正是她心裏面最大的渴望
[00:08:03.400 --> 00:08:04.400]  她寧願用這些一切
[00:08:04.400 --> 00:08:07.900]  去換取和她女兒的關係
[00:08:07.900 --> 00:08:08.800]  有些時候
[00:08:08.800 --> 00:08:11.700]  當我們在不同的環境生活裏面
[00:08:11.700 --> 00:08:13.200]  某些事情
[00:08:13.200 --> 00:08:16.700]  可能都叫我們感覺滿足
[00:08:16.700 --> 00:08:18.700]  但是何時當我們靜下來的時候
[00:08:18.700 --> 00:08:22.200]  就體會到外面很多的成果
[00:08:22.200 --> 00:08:24.700]  或者是成功
[00:08:24.700 --> 00:08:27.900]  不會真正叫我們心裏面滿足
[00:08:27.900 --> 00:08:30.000]  唯有在那些時刻
[00:08:30.000 --> 00:08:33.000]  內心轉移向神的時候
[00:08:33.000 --> 00:08:35.300]  才體會到唯有上帝
[00:08:35.300 --> 00:08:39.600]  是我們生命裏面真正的滿足
[00:08:39.600 --> 00:08:41.700]  我記得有一次機會
[00:08:41.700 --> 00:08:44.200]  和一些神學生一起聊天的時候
[00:08:44.200 --> 00:08:46.100]  就分享了一件事情
[00:08:46.100 --> 00:08:47.100]  很多神學生說到
[00:08:47.100 --> 00:08:48.600]  他們自己讀神學的時候
[00:08:48.600 --> 00:08:50.100]  有很多不同的課程
[00:08:50.100 --> 00:08:51.800]  去認識關於聖經
[00:08:51.800 --> 00:08:53.800]  關於上帝的事情
[00:08:53.800 --> 00:08:54.700]  但是聊天的時候
[00:08:54.700 --> 00:08:56.100]  大家就聊天
[00:08:56.100 --> 00:08:57.600]  他說有些時候
[00:08:57.600 --> 00:09:03.700]  神賜給我們一些神聖的課程
[00:09:03.700 --> 00:09:04.500]  大家聊天
[00:09:04.500 --> 00:09:07.500]  究竟什麼叫神聖的課程呢?
[00:09:07.500 --> 00:09:11.700]  他說有些課程不是自己選修的
[00:09:11.700 --> 00:09:16.000]  而是神要我必修的
[00:09:16.000 --> 00:09:16.900]  讀神學的時候
[00:09:16.900 --> 00:09:20.500]  突然間發覺自己
[00:09:20.500 --> 00:09:23.400]  染了一個很特別的病
[00:09:23.400 --> 00:09:27.400]  這個病令到他要減少他的課程
[00:09:27.400 --> 00:09:32.200]  要他一直去調理、處理
[00:09:32.200 --> 00:09:33.000]  在讀神學的時候
[00:09:33.000 --> 00:09:38.600]  突然間發覺自己家庭裏面出現了問題
[00:09:38.600 --> 00:09:42.200]  自己爸爸媽媽有一些很大的糾紛
[00:09:42.200 --> 00:09:45.000]  令到他很困擾
[00:09:45.000 --> 00:09:46.900]  一直說到有很多不同的經歷
[00:09:46.900 --> 00:09:48.400]  在那些時間出現
[00:09:48.400 --> 00:09:51.000]  本來是打差了他們很多很多
[00:09:51.000 --> 00:09:52.900]  預先有的計劃
[00:09:52.900 --> 00:09:57.600]  他們一般的課程都好像不能夠正常地進行
[00:09:57.600 --> 00:10:00.000]  但是他們就說到在這過程當中
[00:10:00.000 --> 00:10:02.500]  體會上帝怎樣養一些事情
[00:10:02.500 --> 00:10:06.500]  叫他們的生命更知道去信靠神
[00:10:06.500 --> 00:10:08.000]  無可依靠的時候
[00:10:08.000 --> 00:10:10.700]  更深切地來交托、仰望
[00:10:10.700 --> 00:10:12.900]  而去認識上帝
[00:10:12.900 --> 00:10:13.900]  甚至他們說
[00:10:13.900 --> 00:10:17.100]  這些課程可能比神學院的課程
[00:10:17.100 --> 00:10:20.900]  比他們生命更多的訓練
[00:10:20.900 --> 00:10:22.300]  在基督徒的人生裏面
[00:10:22.300 --> 00:10:25.100]  有些時候會經歷一些事情
[00:10:25.100 --> 00:10:26.100]  但是過程裏面
[00:10:26.100 --> 00:10:29.000]  好像神透過一些來催促自己
[00:10:29.000 --> 00:10:33.000]  去尋找、去尋找得著這位的主
[00:10:33.000 --> 00:10:35.000]  多過其他
[00:10:35.000 --> 00:10:36.500]  所以你會發覺使人在這個時候
[00:10:36.500 --> 00:10:37.400]  他一開始祈禱
[00:10:37.400 --> 00:10:38.400]  第一句說話就說
[00:10:38.400 --> 00:10:41.800]  「神啊,祢是我的神」
[00:10:41.800 --> 00:10:44.900]  在那個曠野飄泊的時間
[00:10:44.900 --> 00:10:46.800]  突然間他很深刻體會到
[00:10:46.800 --> 00:10:49.200]  「上啊,祢是我的神」
[00:10:49.200 --> 00:10:51.400]  那一刻想到最重要的是
[00:10:51.400 --> 00:10:54.000]  祂與神之間的關係
[00:10:54.000 --> 00:10:55.900]  這位上帝既然是祂的神
[00:10:55.900 --> 00:10:57.400]  祂一定會看顧我
[00:10:57.400 --> 00:10:59.300]  一定會引導我
[00:10:59.300 --> 00:11:01.800]  因此祂心裏所切尋求的
[00:11:01.800 --> 00:11:05.100]  不是即時能夠回到皇宮
[00:11:05.100 --> 00:11:08.100]  不是臨時可以解決眼前的問題
[00:11:08.100 --> 00:11:09.600]  而是祂渴望的
[00:11:09.600 --> 00:11:12.800]  是神祢自己的同在
[00:11:12.800 --> 00:11:14.800]  是神繼續在我生命裏面
[00:11:14.800 --> 00:11:17.600]  這個就是祂最大的一種盼望
[00:11:17.600 --> 00:11:20.200]  一種滿足
[00:11:20.200 --> 00:11:22.600]  他就想到其實過去也是這樣
[00:11:22.600 --> 00:11:25.200]  在過去第二節所提到
[00:11:25.200 --> 00:11:27.800]  在聖所當中曾經瞻仰祢
[00:11:27.800 --> 00:11:28.900]  敬拜祢
[00:11:28.900 --> 00:11:31.000]  我有見到祢的能力
[00:11:31.000 --> 00:11:32.800]  和祢的榮耀
[00:11:32.800 --> 00:11:34.800]  今天不在聖所
[00:11:34.800 --> 00:11:36.900]  但仍然可以在其中
[00:11:36.900 --> 00:11:38.700]  向神尋求
[00:11:38.700 --> 00:11:41.100]  去領受神自己的同在
[00:11:41.100 --> 00:11:43.600]  神自己的親近
[00:11:43.600 --> 00:11:44.700]  因為
[00:11:44.700 --> 00:11:46.700]  然後他就繼續這樣說
[00:11:46.700 --> 00:11:48.000]  第三節
[00:11:48.000 --> 00:11:50.900]  因為祢的慈愛比生命更好
[00:11:50.900 --> 00:11:54.400]  我的嘴唇要重讚祢
[00:11:54.400 --> 00:11:56.800]  在這些時刻他體會到
[00:11:56.800 --> 00:11:59.200]  最寶貴的
[00:11:59.200 --> 00:12:00.200]  不單單是生命
[00:12:00.200 --> 00:12:01.900]  當然生命很寶貴
[00:12:01.900 --> 00:12:03.600]  但是要比較來說
[00:12:03.600 --> 00:12:08.900]  神自己的慈愛比生命更加寶貴
[00:12:08.900 --> 00:12:11.000]  我想大家都會留意到
[00:12:11.000 --> 00:12:12.400]  在今天的世代
[00:12:12.400 --> 00:12:13.800]  仍然有很多教徒
[00:12:13.800 --> 00:12:17.100]  因為信仰的緣故是殉道的
[00:12:17.100 --> 00:12:19.500]  有人以為殉道可能是
[00:12:19.500 --> 00:12:22.300]  在一些歷史當中發生的事情
[00:12:22.300 --> 00:12:24.100]  最近大家會看到很多報導
[00:12:24.100 --> 00:12:26.100]  關於一些極端的回教組織
[00:12:26.100 --> 00:12:28.900]  怎樣去殘殺一些教徒
[00:12:28.900 --> 00:12:30.500]  很多的調查發現
[00:12:30.500 --> 00:12:33.300]  其實在這個世代
[00:12:33.300 --> 00:12:35.900]  為信仰而殉道的教徒
[00:12:35.900 --> 00:12:40.600]  比歷世歷代都要多
[00:12:40.600 --> 00:12:41.500]  是有很多的人
[00:12:41.500 --> 00:12:44.900]  他們寧願失去了財富
[00:12:44.900 --> 00:12:46.500]  失去了生命
[00:12:46.500 --> 00:12:48.700]  但是他們不要
[00:12:48.700 --> 00:12:51.600]  不願意失去了神的愛
[00:12:51.600 --> 00:12:53.700]  不願意失去神自己
[00:12:53.700 --> 00:12:56.400]  因此他們就算放棄生命
[00:12:56.400 --> 00:12:58.700]  他們都願意
[00:12:58.700 --> 00:13:01.000]  在很多教徒的體會當中
[00:13:01.000 --> 00:13:04.200]  體會到上帝的愛是不變
[00:13:04.200 --> 00:13:05.100]  堅定的
[00:13:05.100 --> 00:13:06.900]  淋到他的身上
[00:13:06.900 --> 00:13:08.400]  以致他們體會到
[00:13:08.400 --> 00:13:11.600]  他說我要尋求的是你自己
[00:13:11.600 --> 00:13:14.400]  比起生命更加的重要
[00:13:14.400 --> 00:13:17.200]  更加的寶貴
[00:13:17.200 --> 00:13:19.600]  在聖經當中讀的時候
[00:13:19.600 --> 00:13:22.100]  使人很自然就引發出
[00:13:22.100 --> 00:13:24.300]  心中對神的感恩
[00:13:24.300 --> 00:13:27.400]  他說我要一生稱頌你
[00:13:27.400 --> 00:13:29.700]  我要奉你的名舉手禱告
[00:13:29.700 --> 00:13:33.100]  也意味著不再依靠其他
[00:13:33.100 --> 00:13:34.800]  不是奉假神的名
[00:13:34.800 --> 00:13:37.000]  不是再奉哪一個的名
[00:13:37.000 --> 00:13:38.300]  是奉主的名
[00:13:38.300 --> 00:13:42.400]  意味著唯獨主是他依靠的對象
[00:13:42.400 --> 00:13:45.700]  是他禱告尋求的對象
[00:13:45.700 --> 00:13:46.700]  因此你看到
[00:13:46.700 --> 00:13:48.600]  當他一直這樣說的時候
[00:13:48.600 --> 00:13:50.100]  他的心裏面體會
[00:13:50.100 --> 00:13:55.200]  我最渴望的是神自己
[00:13:55.200 --> 00:13:57.800]  然後再讀聖經的時候
[00:13:57.800 --> 00:13:59.700]  大衛就再很清楚表達出
[00:13:59.700 --> 00:14:01.500]  神是他真正的快樂
[00:14:01.500 --> 00:14:03.300]  是他的喜樂
[00:14:03.300 --> 00:14:05.900]  在那個抗疫的環境當中
[00:14:05.900 --> 00:14:07.200]  他體會到
[00:14:07.200 --> 00:14:09.700]  神是他的快樂
[00:14:09.700 --> 00:14:12.700]  請大家再看看丁經文
[00:14:12.700 --> 00:14:13.500]  在丁字講
[00:14:13.500 --> 00:14:17.500]  我的心滿足就像飽足了骨髓肥油
[00:14:17.500 --> 00:14:21.200]  我要用歡樂的嘴唇讚美你
[00:14:21.200 --> 00:14:23.300]  我在床上紀念你
[00:14:23.300 --> 00:14:26.500]  我整夜默想你
[00:14:26.500 --> 00:14:30.500]  當他在漫漫長夜的時候
[00:14:30.500 --> 00:14:31.300]  可以想像
[00:14:31.300 --> 00:14:35.800]  當時他未必會有一些很舒適的床鋪
[00:14:35.800 --> 00:14:40.800]  在抗疫當中可能稍為植地而睡
[00:14:40.800 --> 00:14:44.000]  在很多的那種環境當中
[00:14:44.000 --> 00:14:47.400]  漫漫長夜甚至都不能入睡
[00:14:47.400 --> 00:14:49.100]  可能好像在抗疫的處境
[00:14:49.100 --> 00:14:50.800]  這種環境當中
[00:14:50.800 --> 00:14:53.000]  令到他心靈當中
[00:14:53.000 --> 00:14:56.400]  反而更加留心去思想神
[00:14:56.400 --> 00:14:58.200]  去默念上帝
[00:14:58.200 --> 00:15:00.800]  去想回神自己的工作
[00:15:00.800 --> 00:15:01.600]  在那個時候
[00:15:01.600 --> 00:15:03.000]  他反而感受一種
[00:15:03.000 --> 00:15:07.600]  跟環境很大的差距的狀況
[00:15:07.600 --> 00:15:08.700]  你看到他說
[00:15:08.700 --> 00:15:10.300]  他說我的心滿足
[00:15:10.300 --> 00:15:11.800]  我的靈魂滿足
[00:15:11.800 --> 00:15:15.100]  好像飽享了骨髓肥油
[00:15:15.100 --> 00:15:17.000]  今天當然我們
[00:15:17.000 --> 00:15:18.100]  在今天的社會
[00:15:18.100 --> 00:15:22.100]  一想起骨髓肥油就有點害怕
[00:15:22.100 --> 00:15:25.200]  這麼肥的東西不要想了
[00:15:25.200 --> 00:15:26.400]  但是聖經所表達
[00:15:26.400 --> 00:15:31.100]  其實是在講當時一些最美好的美食
[00:15:31.100 --> 00:15:35.300]  是在講一種的滿足
[00:15:35.300 --> 00:15:37.600]  大衛在形容他的情況就是說
[00:15:37.600 --> 00:15:38.700]  在這種情況之下
[00:15:38.700 --> 00:15:40.500]  反而體會到那種
[00:15:40.500 --> 00:15:42.900]  心靈的那種滿足
[00:15:42.900 --> 00:15:46.300]  是神給他在這個環境裡面
[00:15:46.300 --> 00:15:49.900]  那種超越了環境裡面
[00:15:49.900 --> 00:15:54.100]  而有那種心裡面的平安和盼望
[00:15:54.100 --> 00:15:54.900]  我記得我曾經
[00:15:54.900 --> 00:15:57.400]  跟第一次會分享過一件事情
[00:15:57.400 --> 00:16:00.100]  我稍微提醒就是
[00:16:00.100 --> 00:16:03.300]  當我做心臟手術的時候
[00:16:03.300 --> 00:16:08.500]  在這個ICU的地方
[00:16:08.500 --> 00:16:11.900]  在裡面身體插滿著喉管
[00:16:11.900 --> 00:16:13.800]  很痛楚
[00:16:13.800 --> 00:16:17.300]  很辛苦的時刻
[00:16:17.300 --> 00:16:19.400]  在那個時候周圍很嘈吵
[00:16:19.400 --> 00:16:20.800]  因為突然間有人進來
[00:16:20.800 --> 00:16:23.800]  要搶救旁邊的病人
[00:16:23.800 --> 00:16:26.700]  突然間有些聲音在喊叫
[00:16:26.700 --> 00:16:29.500]  病人在呼喊的時候
[00:16:29.500 --> 00:16:32.000]  那個時候覺得很不安
[00:16:32.000 --> 00:16:33.100]  很不安
[00:16:33.100 --> 00:16:35.400]  我都不知道怎樣祈禱
[00:16:35.400 --> 00:16:37.100]  但是我很記得當時
[00:16:37.100 --> 00:16:39.400]  我心裡面就向神求
[00:16:39.400 --> 00:16:44.100]  神啊 求祢賜下祢的同在
[00:16:44.100 --> 00:16:46.600]  在那個很片刻的時間裡面
[00:16:46.600 --> 00:16:47.800]  突然間就體會自己
[00:16:47.800 --> 00:16:52.300]  好像去了一個很大的曠野那裡
[00:16:52.300 --> 00:16:55.000]  或者是一個很黑漆的地方
[00:16:55.000 --> 00:16:57.400]  我不知道是什麼地方
[00:16:57.400 --> 00:17:02.000]  但是在那個地方裡面很寧靜
[00:17:02.000 --> 00:17:04.000]  我沒有見到神
[00:17:04.000 --> 00:17:06.700]  但是心裡面的體會就是
[00:17:06.700 --> 00:17:09.500]  神與我同在
[00:17:09.500 --> 00:17:11.700]  突然間周圍的嘈吵
[00:17:11.700 --> 00:17:14.300]  和很多自己身上的痛楚
[00:17:14.300 --> 00:17:18.500]  覺得都不要緊
[00:17:18.500 --> 00:17:21.000]  那個特別的感受
[00:17:21.000 --> 00:17:22.400]  可能是一些感受
[00:17:22.400 --> 00:17:24.000]  但是更加是感受是
[00:17:24.000 --> 00:17:26.900]  神自己給我內心的一種安慰
[00:17:26.900 --> 00:17:29.600]  知道祂仍然與我同在
[00:17:29.600 --> 00:17:34.200]  當中就嘗試內心的忍耐等候
[00:17:34.200 --> 00:17:36.400]  很多的基督徒在人生的路上
[00:17:36.400 --> 00:17:38.100]  體會到上帝的同在
[00:17:38.100 --> 00:17:41.800]  給祂恩典力量去面對祂的處境
[00:17:41.800 --> 00:17:44.000]  甚至超越了祂的處境
[00:17:44.000 --> 00:17:46.900]  來到江中等候神
[00:17:46.900 --> 00:17:48.400]  然後再看的時候
[00:17:48.400 --> 00:17:51.300]  祂繼續說出一個屬靈的事實
[00:17:51.300 --> 00:17:54.600]  這個事實是在第七第八節說出來
[00:17:54.600 --> 00:17:57.900]  我請大家一起讀一讀第七第八節
[00:17:57.900 --> 00:18:00.600]  因為祢幫助了我
[00:18:00.600 --> 00:18:04.400]  我要在祢至旁的任下歡呼
