
[00:00:00.000 --> 00:00:09.000]  我是劉偉強,不是導演,我只是陳淑華,也不是歌星。
[00:09:24.000 --> 00:09:26.000]  一批初訓的頂尖妹做提摩太。
[00:09:26.000 --> 00:09:29.000]  然後一對一切合她們。
[00:09:29.000 --> 00:09:33.000]  我是計劃的負責人,我也要下水。
[00:09:33.000 --> 00:09:36.000]  因為我也是我的提摩太,她是一個中學生,高中生。
[00:09:36.000 --> 00:09:42.000]  我做什麼呢?只不過是按時按後去到學校,中飯時間,
[00:09:42.000 --> 00:09:47.000]  陪她吃頓飯,聊聊天,做一點門訓,就是這麼多。
[00:09:47.000 --> 00:09:53.000]  直到我上學畢業,我派她去開房的時候,
[00:09:54.000 --> 00:09:57.000]  她說話就斷了。但是那個關係還在。
[00:09:57.000 --> 00:09:59.000]  那個弟兄和我關係還在。
[00:09:59.000 --> 00:10:03.000]  幾年之後,我調回去舞堂做堂主任。
[00:10:03.000 --> 00:10:06.000]  這個弟兄已經畢業了。
[00:10:06.000 --> 00:10:09.000]  在我這四十年裏面,
[00:10:09.000 --> 00:10:13.000]  她是我私人的智囊團裏面很重要的一份子。
[00:10:13.000 --> 00:10:18.000]  她是我智庫當中首席的翹王。
[00:10:19.000 --> 00:10:26.000]  她無論是做地產,做保險,她都是Top Sales。
[00:10:26.000 --> 00:10:29.000]  教會很需要這些人。
[00:10:29.000 --> 00:10:35.000]  如果神學院訓練人,做傳導,做牧養,
[00:10:35.000 --> 00:10:38.000]  沒有訓練她有為父的心,
[00:10:38.000 --> 00:10:42.000]  神學院只不過是訓練了一批又一批的故宮。
[00:10:43.000 --> 00:10:50.000]  不是每個懂得生小孩的男人,就自動能夠成為父親。
[00:10:50.000 --> 00:10:53.000]  懂得做父親的,對不對?
[00:10:53.000 --> 00:10:56.000]  女士們要按摩頭了。
[00:10:56.000 --> 00:11:00.000]  保羅在《摩依加前書》二章,
[00:11:00.000 --> 00:11:04.000]  給我們做父母,做父親,為父的心的方向。
[00:11:04.000 --> 00:11:09.000]  我們一起再讀多一點,這幾次誓經。
[00:11:10.000 --> 00:11:13.000]  我們既是這樣愛你們,
[00:11:13.000 --> 00:11:17.000]  不但願意將神的福音給你們,
[00:11:17.000 --> 00:11:21.000]  連自己的性命也願意給你們,
[00:11:21.000 --> 00:11:24.000]  因你們是我所痛愛的。
[00:11:24.000 --> 00:11:29.000]  弟兄們,你們紀念我們的辛苦勞碌,
[00:11:29.000 --> 00:11:33.000]  晝夜的做工,全神的福音給你們,
[00:11:33.000 --> 00:11:36.000]  免得叫你們一人受累。
[00:11:37.000 --> 00:11:41.000]  我們向你們信主的人,是何等聖潔,
[00:11:41.000 --> 00:11:47.000]  公義,無可指責,也有神作見證。
[00:11:47.000 --> 00:11:52.000]  你們也曉得,我們怎樣勸勉你們,
[00:11:52.000 --> 00:11:56.000]  安慰你們,祝福你們各人,
[00:11:56.000 --> 00:11:59.000]  好像父親待自己的兒女一樣,
[00:11:59.000 --> 00:12:02.000]  要叫你們行事對得起,
[00:12:03.000 --> 00:12:07.000]  那照理門,盡他國,德華榮耀的神。
[00:12:07.000 --> 00:12:12.000]  留意我highlight了紅色地方,我會說幾句。
[00:12:12.000 --> 00:12:22.000]  為父的心,需要有實際的愛,
[00:12:22.000 --> 00:12:27.000]  愛得要實際,愛不可以一廂情願,
[00:12:27.000 --> 00:12:30.000]  要對方可以收到。
[00:12:31.000 --> 00:12:35.000]  我說我既是這麼愛你們,連性命都給你們,
[00:12:35.000 --> 00:12:39.000]  他再次要重複,因為我很痛愛你們。
[00:12:39.000 --> 00:12:43.000]  這番說話是否似曾相識呢?
[00:12:43.000 --> 00:12:46.000]  你媽媽有沒有說過?
[00:12:46.000 --> 00:12:50.000]  好像是女人說多一點,
[00:12:50.000 --> 00:12:53.000]  男人會說也不會說,
[00:12:53.000 --> 00:12:57.000]  我連性命都給你們,你聽你爸這樣說過。
[00:12:59.000 --> 00:13:02.000]  我連性命都給你們,你以為你的子女收到嗎?
[00:13:02.000 --> 00:13:13.000]  你給我性命,我怕什麼?
[00:13:13.000 --> 00:13:17.000]  他心裏面說,你不要這麼快走,
[00:13:17.000 --> 00:13:20.000]  你不要這麼慢死,我還要讓你。
[00:13:20.000 --> 00:13:26.000]  早陣子我跟師母說,老婆我很愛你,
[00:13:27.000 --> 00:13:33.000]  由一結婚開始,所有錢都是你管的,
[00:13:33.000 --> 00:13:37.000]  師母是全職的主婦,
[00:13:37.000 --> 00:13:40.000]  所以我都沒有多少錢給她管,
[00:13:40.000 --> 00:13:42.000]  你知道全人的薪水有多少。
[00:13:42.000 --> 00:13:46.000]  我說連性命都給你,師母怎麼回答呢?
[00:13:46.000 --> 00:13:50.000]  你猜她怎麼回答呢?
[00:13:50.000 --> 00:13:54.000]  她說你要保重身體,不要這麼快死,
[00:13:55.000 --> 00:13:59.000]  你要陪我多一點,我們現在兩個都70歲了,過了,
[00:13:59.000 --> 00:14:01.000]  我們的目標是90。
[00:14:01.000 --> 00:14:08.000]  同一節經文,保羅兩字去表達我是很愛你們的,
[00:14:08.000 --> 00:14:12.000]  愛是需要有實際的行動,
[00:14:12.000 --> 00:14:15.000]  愛是需要有感情的表達,
[00:14:15.000 --> 00:14:18.000]  特別是言語的表達,
[00:14:18.000 --> 00:14:22.000]  所以感情不單只是一個「做」字,
[00:14:24.000 --> 00:14:26.000]  其實需要說給對方聽,
[00:14:26.000 --> 00:14:30.000]  表達是一般男人最弱的地方。
[00:14:30.000 --> 00:14:37.000]  所以在夫妻營裡面,我們教男人說什麼呢?
[00:14:37.000 --> 00:14:44.000]  說三句話:對不起,原諒我,我愛你。
[00:14:44.000 --> 00:14:48.000]  大家都知道這三句是什麼意思吧?
[00:14:48.000 --> 00:14:52.000]  有些男人一輩子都不說這三句話,
[00:14:55.000 --> 00:14:59.000]  他不明白這三句話的爆炸力在哪裡。
[00:14:59.000 --> 00:15:05.000]  我想起47年前,我和師母拍拖,
[00:15:05.000 --> 00:15:09.000]  家子中環半山,在中環上班,
[00:15:09.000 --> 00:15:12.000]  我下班後就沒有回家,
[00:15:12.000 --> 00:15:15.000]  我通常每晚都會坐船過海,
[00:15:15.000 --> 00:15:18.000]  接著坐車去黃大仙錦江堂,
[00:15:18.000 --> 00:15:21.000]  等師母放學,
[00:15:22.000 --> 00:15:26.000]  師母18歲就開始讀P1,就是夜校。
[00:15:26.000 --> 00:15:30.000]  當然不是只等,
[00:15:30.000 --> 00:15:36.000]  一邊等,一邊預備主日學的講義,
[00:15:36.000 --> 00:15:39.000]  預備團契查經的資料。
[00:15:39.000 --> 00:15:44.000]  等到她科學,於是就享受了十分鐘,
[00:15:44.000 --> 00:15:47.000]  和她一起經過柯市公園,
[00:15:47.000 --> 00:15:51.000]  去到農場坐UF,送她上車回家。
[00:15:52.000 --> 00:15:55.000]  然後我又要坐車,坐船過海,
[00:15:55.000 --> 00:15:57.000]  接著坐的士回家。
[00:15:57.000 --> 00:16:01.000]  星期六又見面,星期日見,星期六團契,
[00:16:01.000 --> 00:16:03.000]  星期日主日崇拜,又見到面,
[00:16:03.000 --> 00:16:05.000]  一個星期見了七天了。
[00:16:05.000 --> 00:16:08.000]  但是我們很忙的,
[00:16:08.000 --> 00:16:11.000]  在拍拖那兩三年裏面,
[00:16:11.000 --> 00:16:13.000]  我們未曾看過一部電影,
[00:16:13.000 --> 00:16:17.000]  我最主要的支出是交通費。
[00:16:21.000 --> 00:16:25.000]  有一晚,我的好朋友,
[00:16:25.000 --> 00:16:27.000]  即是結婚,即是教友,丁子妹,
[00:16:27.000 --> 00:16:31.000]  我記得是十月二十七日,
[00:16:31.000 --> 00:16:35.000]  我做了子妹的車司機,
[00:16:35.000 --> 00:16:37.000]  送子妹回家,
[00:16:37.000 --> 00:16:39.000]  師母是最後一個,
[00:16:39.000 --> 00:16:42.000]  送到她家樓下,
[00:16:42.000 --> 00:16:44.000]  在葵涌。
[00:16:44.000 --> 00:16:47.000]  她很嚴肅的跟我說,
[00:16:48.000 --> 00:16:51.000]  說什麼呢?
[00:16:51.000 --> 00:16:53.000]  我說,我們分手了。
[00:16:53.000 --> 00:16:55.000]  我都不知道你想怎樣。
[00:16:55.000 --> 00:16:57.000]  我整個都呆了,
[00:16:57.000 --> 00:16:59.000]  被我這樣做,
[00:16:59.000 --> 00:17:01.000]  我的命都給了你,
[00:17:01.000 --> 00:17:03.000]  你都不知道我想怎樣。
[00:17:03.000 --> 00:17:06.000]  談談,原來才知道,
[00:17:06.000 --> 00:17:09.000]  師母是需要多些溝通,
[00:17:09.000 --> 00:17:12.000]  多些知道我的底細。
[00:17:14.000 --> 00:17:18.000]  所以當晚我回家,
[00:17:18.000 --> 00:17:20.000]  回到中環半山的家,
[00:17:20.000 --> 00:17:23.000]  就用了一個多小時,
[00:17:23.000 --> 00:17:26.000]  煲粥,煲電話粥,
[00:17:26.000 --> 00:17:29.000]  說很多話給師母聽,
[00:17:29.000 --> 00:17:33.000]  才可以力挽抗難,扭轉前襟。
[00:17:33.000 --> 00:17:37.000]  男人不太表達,
[00:17:37.000 --> 00:17:39.000]  但是可以逼出來的。
[00:17:39.000 --> 00:17:42.000]  如果我不是做牧師,
[00:17:43.000 --> 00:17:44.000]  不喜歡說話,
[00:17:44.000 --> 00:17:47.000]  我會停留在師母對我初期印象是什麼呢?
[00:17:47.000 --> 00:17:49.000]  說話都會卡卡的,
[00:17:49.000 --> 00:17:51.000]  激不出那些男人來。
[00:17:51.000 --> 00:17:57.000]  現在師母都很忙的,
[00:17:57.000 --> 00:17:59.000]  經常回教會做義工,
[00:17:59.000 --> 00:18:01.000]  帶了跳傘尾操,
[00:18:01.000 --> 00:18:03.000]  呼音悅曲。
[00:18:03.000 --> 00:18:07.000]  我間中都會載她回家,
[00:18:07.000 --> 00:18:09.000]  很晚載她回家,
[00:18:09.000 --> 00:18:12.000]  特意去教會載她回家。
[00:18:13.000 --> 00:18:14.000]  我都會多補一句,
[00:18:14.000 --> 00:18:17.000]  跟師母說,
[00:18:17.000 --> 00:18:20.000]  你覺不覺得我仍然在追求你呢?
[00:18:20.000 --> 00:18:22.000]  我想說,
[00:18:22.000 --> 00:18:24.000]  愛不單止是做,
[00:18:24.000 --> 00:18:26.000]  是要表達。
[00:18:26.000 --> 00:18:29.000]  我定時送兩個孫子回學校,
[00:18:29.000 --> 00:18:33.000]  我很珍惜每天那兩段八分鐘溝通的時間,
[00:18:33.000 --> 00:18:36.000]  所以師母經常去參加三日兩夜,
[00:18:36.000 --> 00:18:38.000]  來香港的旅行,
[00:18:38.000 --> 00:18:40.000]  我是不會陪她去的,
[00:18:41.000 --> 00:18:43.000]  因為我會固定地送孫子回學校。
[00:18:43.000 --> 00:18:45.000]  有一天,
[00:18:45.000 --> 00:18:47.000]  我跟兩個孫子說,
[00:18:47.000 --> 00:18:49.000]  你知不知道奶奶不去哪裡?
[00:18:49.000 --> 00:18:51.000]  奶奶不去旅行。
[00:18:51.000 --> 00:18:54.000]  你知不知道爺爺為什麼不跟奶奶去旅行呢?
[00:18:54.000 --> 00:18:58.000]  當我早上說完之後,
[00:18:58.000 --> 00:19:00.000]  那一晚,
[00:19:00.000 --> 00:19:02.000]  那兩個孫子就跟父母說,
[00:19:02.000 --> 00:19:05.000]  他們會記在心裡,
[00:19:05.000 --> 00:19:07.000]  我做過的事,
[00:19:07.000 --> 00:19:09.000]  他們會記在心裡。
[00:19:10.000 --> 00:19:11.000]  我不會不說,
[00:19:11.000 --> 00:19:13.000]  不會不表達。
[00:19:13.000 --> 00:19:16.000]  捉到鹿,
[00:19:16.000 --> 00:19:18.000]  你要脫國。
[00:19:18.000 --> 00:19:21.000]  你陪她去歐洲旅行,
[00:19:21.000 --> 00:19:23.000]  買些食物給她,
[00:19:23.000 --> 00:19:25.000]  都不及得讓她知道,
[00:19:25.000 --> 00:19:27.000]  你的心意。
[00:19:27.000 --> 00:19:29.000]  所以師母這個年紀,
[00:19:29.000 --> 00:19:31.000]  七十歲了,
[00:19:31.000 --> 00:19:34.000]  她都很渴望經常寫些情信給她,
[00:19:34.000 --> 00:19:36.000]  經常在她耳邊,
[00:19:36.000 --> 00:19:39.000]  說些甜言蜜語,
[00:19:40.000 --> 00:19:41.000]  所以女人都會喜歡。
[00:19:41.000 --> 00:19:47.000]  當然是要真誠的,
[00:19:47.000 --> 00:19:51.000]  母親是最懂得欣賞兒女,
[00:19:51.000 --> 00:19:54.000]  向兒女表達愛意,
[00:19:54.000 --> 00:19:56.000]  這點做父親的,
[00:19:56.000 --> 00:19:58.000]  做男人的,
[00:19:58.000 --> 00:20:00.000]  就應該向母親學習。
[00:20:00.000 --> 00:20:02.000]  亦都是每一個屬靈的父母,
[00:20:02.000 --> 00:20:04.000]  導師,組長,
[00:20:04.000 --> 00:20:06.000]  你要留意的,
[00:20:06.000 --> 00:20:08.000]  你要操練的,
[00:20:09.000 --> 00:20:10.000]  你要做完。
[00:20:10.000 --> 00:20:16.000]  保羅華,我連性命都給你。
[00:20:16.000 --> 00:20:19.000]  你的性命,
[00:20:19.000 --> 00:20:22.000]  你的性命可以沒錢,
[00:20:22.000 --> 00:20:24.000]  但不可以沒時間。
[00:20:24.000 --> 00:20:27.000]  你的性命可以沒錢,
[00:20:27.000 --> 00:20:29.000]  但不可以沒時間。
[00:20:29.000 --> 00:20:31.000]  六歲之前,
[00:20:31.000 --> 00:20:33.000]  你不跟子女建立良好關係,
[00:20:33.000 --> 00:20:35.000]  親愛的關係,
[00:20:35.000 --> 00:20:37.000]  是他們人生最大的損失。
[00:20:40.000 --> 00:20:42.000]  我兒子在這方面比我優勝很多,
[00:20:42.000 --> 00:20:44.000]  他們都是做生意的,
[00:20:44.000 --> 00:20:46.000]  兩兄弟一起做生意。
[00:20:46.000 --> 00:20:48.000]  我大兒子,
[00:20:48.000 --> 00:20:51.000]  就會哄他女兒睡覺,
[00:20:51.000 --> 00:20:53.000]  八點多他就要哄他女兒睡覺,
[00:20:53.000 --> 00:20:55.000]  上床。
[00:20:55.000 --> 00:20:58.000]  九點鐘,
[00:20:58.000 --> 00:21:00.000]  他哄完她之後,
[00:21:00.000 --> 00:21:02.000]  他就起床,
[00:21:02.000 --> 00:21:04.000]  做自己的事,
[00:21:04.000 --> 00:21:06.000]  做自己公司的事,
[00:21:07.000 --> 00:21:09.000]  去運動。
[00:21:09.000 --> 00:21:11.000]  所以孫女呢,
[00:21:11.000 --> 00:21:15.000]  對爸爸是很癡心的,
[00:21:15.000 --> 00:21:18.000]  爸爸在孫女心目中是第一,
[00:21:18.000 --> 00:21:21.000]  媽媽是第二,
[00:21:21.000 --> 00:21:23.000]  欣用姐姐是第三,
[00:21:23.000 --> 00:21:26.000]  奶奶、爺爺都是等候女兒。
[00:21:26.000 --> 00:21:29.000]  誰給他時間多呢?
[00:21:29.000 --> 00:21:31.000]  誰就親一點,
[00:21:31.000 --> 00:21:33.000]  很自然的。
[00:21:33.000 --> 00:21:35.000]  所以我,
[00:21:38.000 --> 00:21:39.000]  最近呢,
[00:21:39.000 --> 00:21:41.000]  學我兒子,
[00:21:41.000 --> 00:21:43.000]  哄孫女睡覺,
[00:21:43.000 --> 00:21:46.000]  孫女十點多就患有障礙,
[00:21:46.000 --> 00:21:48.000]  因為她白天很忙,
[00:21:48.000 --> 00:21:50.000]  很多活動,
[00:21:50.000 --> 00:21:52.000]  晚上十點多就睡覺,
[00:21:52.000 --> 00:21:54.000]  我習慣一點鐘就睡覺,
[00:21:54.000 --> 00:21:56.000]  當我這樣做的時候,
[00:21:56.000 --> 00:21:58.000]  起碼這幾天,
[00:21:58.000 --> 00:22:00.000]  她特別癡纏多一點。
[00:22:00.000 --> 00:22:02.000]  有一個現代的名詞,
[00:22:02.000 --> 00:22:04.000]  大家都認識的,
[00:22:05.000 --> 00:22:07.000]  「缺席父親」聽過嗎?
[00:22:07.000 --> 00:22:09.000]  就是有爸爸,
[00:22:09.000 --> 00:22:11.000]  但爸爸常常都不在家。
[00:22:11.000 --> 00:22:14.000]  在過去二十多年,
[00:22:14.000 --> 00:22:19.000]  我們中國國內每年都有六千多萬的留守兒童,
[00:22:19.000 --> 00:22:23.000]  父母為了生存,
[00:22:23.000 --> 00:22:25.000]  要出去城市打工,
[00:22:25.000 --> 00:22:28.000]  留下孩子給奶奶、爺爺照顧,
[00:22:28.000 --> 00:22:31.000]  一年到晚只剩下,
[00:22:31.000 --> 00:22:34.000]  新年和農曆年的長假,
[00:22:35.000 --> 00:22:38.000]  她有機會見到爸爸媽媽,
[00:22:38.000 --> 00:22:40.000]  幾天,
[00:22:40.000 --> 00:22:43.000]  近十年好一點了,
[00:22:43.000 --> 00:22:46.000]  我們中國的經濟開始擴散到城鄉,
[00:22:46.000 --> 00:22:50.000]  城市越來越難找到工人,
[00:22:50.000 --> 00:22:56.000]  已經不是那麼多人願意離鄉別井,
[00:22:56.000 --> 00:23:00.000]  沒有父母在身邊的兒童,
[00:23:00.000 --> 00:23:02.000]  是他們人生最大的損失,
[00:23:03.000 --> 00:23:06.000]  不能回頭的,過了就沒有了。
[00:23:06.000 --> 00:23:08.000]  香港的父親,
[00:23:08.000 --> 00:23:11.000]  有些都會早出晚歸,
[00:23:11.000 --> 00:23:15.000]  一味天光就要出門了,
[00:23:15.000 --> 00:23:17.000]  孩子還在睡覺,
[00:23:17.000 --> 00:23:19.000]  回到家就晚上了,
[00:23:19.000 --> 00:23:21.000]  孩子還在睡覺,
[00:23:21.000 --> 00:23:23.000]  如果母親不幫忙,
[00:23:23.000 --> 00:23:26.000]  「你爸爸很辛苦的…」
[00:23:26.000 --> 00:23:28.000]  兒女對父親的印象,
[00:23:28.000 --> 00:23:30.000]  肯定是陌生的。
[00:23:31.000 --> 00:23:34.000]  有一天,有一個小朋友問爸爸,
[00:23:34.000 --> 00:23:36.000]  「爸爸,你怎麼這麼忙呢?
[00:23:36.000 --> 00:23:38.000]  你每天賺多少錢?」
[00:23:38.000 --> 00:23:41.000]  爸爸說:「我時薪是三十多元而已,
[00:23:41.000 --> 00:23:44.000]  多工作一小時就賺多一小時的錢。」
[00:23:44.000 --> 00:23:46.000]  兒子就問爸爸,
[00:23:46.000 --> 00:23:48.000]  「可不可以給我三十元?」
[00:23:48.000 --> 00:23:51.000]  爸爸說:「不是每天都給你零用錢嗎?
[00:23:51.000 --> 00:23:53.000]  這麼快就花光了。」
[00:23:53.000 --> 00:23:57.000]  爸爸當然也不想兒子失望,
[00:23:57.000 --> 00:23:59.000]  就跟著兒子進房間,
[00:24:00.000 --> 00:24:03.000]  在兒子的抽屜裡,
[00:24:03.000 --> 00:24:05.000]  抄一些稅紙,
[00:24:05.000 --> 00:24:07.000]  加起來給他三十元,
[00:24:07.000 --> 00:24:09.000]  就有六十元。
[00:24:09.000 --> 00:24:11.000]  兒子就問爸爸,
[00:24:11.000 --> 00:24:13.000]  「爸爸,我可不可以買你兩個鐘?
[00:24:13.000 --> 00:24:15.000]  你早上回來跟我吃頓飯。」
[00:24:15.000 --> 00:24:18.000]  這個故事其實很心酸,
[00:24:18.000 --> 00:24:20.000]  當我聽到這個故事,
[00:24:20.000 --> 00:24:23.000]  香港社會也有這樣的故事嗎?
[00:24:23.000 --> 00:24:25.000]  如果你是組長,
[00:24:25.000 --> 00:24:27.000]  你是導師,
[00:24:28.000 --> 00:24:32.000]  因為組員不單單很想在開會的時候見到你,
[00:24:32.000 --> 00:24:35.000]  在他個別遵守私人有需要的時候,
[00:24:35.000 --> 00:24:37.000]  這是他的需要。
[00:24:37.000 --> 00:24:39.000]  既然你帶領他去信耶穌,
[00:24:39.000 --> 00:24:41.000]  你就是他屬靈的父母,
[00:24:41.000 --> 00:24:44.000]  他的事就會成為你的事。
[00:24:44.000 --> 00:24:50.000]  為父的心第二需要有透明的生活。
[00:24:50.000 --> 00:24:52.000]  我們讀一讀這段聖經:
