
[00:00:00.000 --> 00:00:02.000]  早安各位弟兄姊妹
[00:05:23.000 --> 00:05:27.000]  不育的婦人能夠生孩子
[00:05:27.000 --> 00:05:35.000]  在舊約裡,生下來的兒子都是上帝大大使用
[00:05:35.000 --> 00:05:40.000]  可否說出其他不育的婦人
[00:05:40.000 --> 00:05:43.000]  上帝應允去生孩子
[00:05:43.000 --> 00:05:46.000]  哈拿土告生了撒姆爾
[00:05:46.000 --> 00:05:51.000]  參孫、新約的施洗藥項都是一樣
[00:05:51.000 --> 00:05:55.000]  一個孩子是上帝大大使用
[00:05:55.000 --> 00:05:59.000]  約瑟也是一樣
[00:05:59.000 --> 00:06:03.000]  約瑟是雅各年老所生的
[00:06:03.000 --> 00:06:06.000]  是他最愛的老婆所生的
[00:06:06.000 --> 00:06:12.000]  所以雅各也特別疼愛約瑟
[00:06:12.000 --> 00:06:14.000]  剛才經文也給我們看到
[00:06:14.000 --> 00:06:20.000]  約瑟愛去愛到為去做一件長袍
[00:06:20.000 --> 00:06:22.000]  修訂版叫做長袍
[00:06:22.000 --> 00:06:25.000]  我們以前是彩衣
[00:06:25.000 --> 00:06:30.000]  穿著這件衣服就是身份的象徵
[00:06:30.000 --> 00:06:36.000]  在家裡穿著這件衣服就像穿了一件龍袍一樣
[00:06:36.000 --> 00:06:39.000]  地位好像是最高
[00:06:39.000 --> 00:06:42.000]  所以雅各的行動
[00:06:42.000 --> 00:06:48.000]  或者雅各平時對約瑟的寵愛、偏心
[00:06:48.000 --> 00:06:52.000]  形成了家庭裡出現很多的問題
[00:06:52.000 --> 00:06:58.000]  三十七章第二節也告訴我們
[00:06:58.000 --> 00:07:00.000]  因著一個寵愛
[00:07:00.000 --> 00:07:04.000]  約瑟做的事情是什麼呢?
[00:07:04.000 --> 00:07:06.000]  經常打小報告
[00:07:06.000 --> 00:07:11.000]  將哥哥的壞事告訴爸爸
[00:07:11.000 --> 00:07:13.000]  如果你有一個這樣的弟弟
[00:07:13.000 --> 00:07:15.000]  你會怎樣?
[00:07:15.000 --> 00:07:19.000]  為這個弟弟感到光榮嗎?
[00:07:19.000 --> 00:07:24.000]  不會一定很憎恨這個弟弟
[00:07:24.000 --> 00:07:27.000]  還有剛才經文也告訴我們
[00:07:27.000 --> 00:07:30.000]  約瑟發了兩個夢
[00:07:30.000 --> 00:07:31.000]  第一個夢就是
[00:07:31.000 --> 00:07:37.000]  他哥哥的禍菌來向他的禍菌下拜
[00:07:37.000 --> 00:07:39.000]  意思是什麼呢?
[00:07:39.000 --> 00:07:41.000]  讓哥哥拜他
[00:07:41.000 --> 00:07:43.000]  他在一個中心
[00:07:43.000 --> 00:07:45.000]  還有第二個夢
[00:07:45.000 --> 00:07:49.000]  就是太陽、月亮和十一火的星
[00:07:49.000 --> 00:07:52.000]  來向他下拜
[00:07:52.000 --> 00:07:57.000]  連爸爸媽媽也要向他下拜
[00:07:57.000 --> 00:08:02.000]  這兩個夢顯示的是
[00:08:02.000 --> 00:08:05.000]  約瑟怎樣看待自己
[00:08:05.000 --> 00:08:09.000]  其實他的爸爸雅各也發過夢
[00:08:09.000 --> 00:08:11.000]  當他逃跑的時候
[00:08:11.000 --> 00:08:15.000]  在伯利恆的一個地方
[00:08:15.000 --> 00:08:17.000]  他也發了一個夢
[00:08:17.000 --> 00:08:19.000]  夢見一條天梯
[00:08:19.000 --> 00:08:22.000]  神的使者上去下來
[00:08:22.000 --> 00:08:24.000]  但是在這個夢裡面
[00:08:24.000 --> 00:08:27.000]  誰在最高的位置
[00:08:27.000 --> 00:08:30.000]  耶和華上帝在最高的位置
[00:08:30.000 --> 00:08:32.000]  約瑟有兩個夢
[00:08:32.000 --> 00:08:35.000]  誰接受敬拜
[00:08:35.000 --> 00:08:37.000]  不是耶和華上帝
[00:08:37.000 --> 00:08:42.000]  上帝沒有在他的夢當中有任何位置
[00:08:42.000 --> 00:08:46.000]  最高位置接受敬拜的是他
[00:08:46.000 --> 00:08:52.000]  我們看到約瑟在他成長的階段裡面
[00:08:52.000 --> 00:08:54.000]  意氣風發
[00:08:54.000 --> 00:08:56.000]  驕傲自大
[00:08:56.000 --> 00:09:01.000]  自己就是最大的那一個
[00:09:01.000 --> 00:09:07.000]  一天他爸爸派他去到士劍
[00:09:07.000 --> 00:09:09.000]  去看他的哥哥
[00:09:09.000 --> 00:09:11.000]  因為他哥哥去了放羊
[00:09:11.000 --> 00:09:15.000]  爸爸叫他去看哥哥是否平安
[00:09:15.000 --> 00:09:17.000]  然後回來告訴他
[00:09:17.000 --> 00:09:23.000]  約瑟出門之後就沒有回家
[00:09:23.000 --> 00:09:28.000]  去到士劍找不到哥哥
[00:09:28.000 --> 00:09:31.000]  因為他們去了多丹
[00:09:31.000 --> 00:09:32.000]  找到了
[00:09:32.000 --> 00:09:36.000]  他的哥哥因為生約瑟氣
[00:09:36.000 --> 00:09:39.000]  所以有人說不如殺了他
[00:09:39.000 --> 00:09:43.000]  生氣得要殺自己的弟弟
[00:09:43.000 --> 00:09:48.000]  後來裡面的大兒子
[00:09:48.000 --> 00:09:50.000]  要救約瑟
[00:09:50.000 --> 00:09:52.000]  說不要殺他
[00:09:52.000 --> 00:09:55.000]  就將他放在坑裡
[00:09:55.000 --> 00:10:06.000]  輾轉的約瑟就被埋到埃及這個地方
[00:10:06.000 --> 00:10:09.000]  因為要講十幾章經文很快
[00:10:09.000 --> 00:10:14.000]  一跳就跳到埃及
[00:10:14.000 --> 00:10:16.000]  去到埃及的時候
[00:10:16.000 --> 00:10:22.000]  約瑟被埋到護衛長波提弗的家
[00:10:22.000 --> 00:10:26.000]  我們打開39章聖經
[00:10:26.000 --> 00:10:31.000]  創世紀第39章
[00:10:31.000 --> 00:10:33.000]  第39章第二節
[00:10:33.000 --> 00:10:37.000]  約瑟在他埃及主人的家中
[00:10:37.000 --> 00:10:40.000]  耶和華與他同在
[00:10:40.000 --> 00:10:44.000]  他是一個通達的人
[00:10:44.000 --> 00:10:47.000]  去到波提弗的家裡
[00:10:47.000 --> 00:10:50.000]  聖經裡怎麼說呢
[00:10:50.000 --> 00:10:54.000]  耶和華與他同在
[00:10:54.000 --> 00:10:58.000]  我不知道約瑟在成長裡
[00:10:58.000 --> 00:11:01.000]  到底他與上帝的關係是怎樣
[00:11:01.000 --> 00:11:03.000]  但是從剛才所說的
[00:11:03.000 --> 00:11:06.000]  他在夢境裡顯示的是
[00:11:06.000 --> 00:11:09.000]  他以自我為中心
[00:11:09.000 --> 00:11:11.000]  但是去到埃及
[00:11:11.000 --> 00:11:13.000]  他十七歲的時候
[00:11:13.000 --> 00:11:15.000]  被埋到埃及
[00:11:15.000 --> 00:11:19.000]  就在主人的家裡去服侍
[00:11:19.000 --> 00:11:22.000]  不知道服侍了多長時間
[00:11:22.000 --> 00:11:24.000]  不過聖經記載的是
[00:11:24.000 --> 00:11:28.000]  耶和華與他同在
[00:11:28.000 --> 00:11:31.000]  約瑟就在主人的眼前
[00:11:31.000 --> 00:11:34.000]  蒙恩事後去主人
[00:11:34.000 --> 00:11:39.000]  他也得到波提弗的信任
[00:11:39.000 --> 00:11:42.000]  我相信他也做得非常好
[00:11:42.000 --> 00:11:45.000]  所以一直好像升職一樣
[00:11:45.000 --> 00:11:50.000]  成為了波提弗家裡的管家
[00:11:50.000 --> 00:11:58.000]  成為他家裡最大的一個
[00:11:58.000 --> 00:12:01.000]  然後聖經裡有一節記載
[00:12:01.000 --> 00:12:06.000]  第三十九章第六節
[00:12:06.000 --> 00:12:08.000]  最後那一句
[00:12:08.000 --> 00:12:13.000]  修訂本是約瑟英俊健美
[00:12:13.000 --> 00:12:17.000]  用兩個形容詞形容約瑟
[00:12:17.000 --> 00:12:20.000]  什麼叫英俊健美
[00:12:20.000 --> 00:12:22.000]  英俊是什麼
[00:12:22.000 --> 00:12:25.000]  英俊健美
[00:12:25.000 --> 00:12:28.000]  身材好
[00:12:28.000 --> 00:12:33.000]  這兩樣是我們今天用很多錢去追求的
[00:12:33.000 --> 00:12:36.000]  無論男女都是一樣
[00:12:36.000 --> 00:12:42.000]  約瑟我相信他當時沒有買那些牌子的東西
[00:12:42.000 --> 00:12:45.000]  沒有去健身室健身
[00:12:45.000 --> 00:12:53.000]  但是英俊健美是男士的夢想
[00:12:53.000 --> 00:13:00.000]  但是這個也令到每個女孩子都喜歡他
[00:13:00.000 --> 00:13:06.000]  包括他的主母老闆娘
[00:13:06.000 --> 00:13:10.000]  波提弗的妻子
[00:13:10.000 --> 00:13:13.000]  看到約瑟這麼英俊
[00:13:13.000 --> 00:13:17.000]  於是不斷地引誘他
[00:13:17.000 --> 00:13:19.000]  既英俊又聰明
[00:13:19.000 --> 00:13:22.000]  做到家庭裡的管家
[00:13:22.000 --> 00:13:25.000]  不斷地引誘
[00:13:25.000 --> 00:13:28.000]  約瑟卻拒絕
[00:13:28.000 --> 00:13:36.000]  如果約瑟拒絕得罪他的老闆娘
[00:13:36.000 --> 00:13:39.000]  有可能的後果是什麼
[00:13:39.000 --> 00:13:42.000]  他做不到這份工作
[00:13:42.000 --> 00:13:47.000]  他現在在波提弗家中生活很穩定
[00:13:47.000 --> 00:13:48.000]  很穩定下來
[00:13:48.000 --> 00:13:51.000]  升到這麼高的職位
[00:13:51.000 --> 00:13:59.000]  如果他靜悄悄地答應老闆娘
[00:13:59.000 --> 00:14:01.000]  會怎樣
[00:14:01.000 --> 00:14:03.000]  也不錯的
[00:14:03.000 --> 00:14:05.000]  主人也喜歡他
[00:14:05.000 --> 00:14:07.000]  主母也喜歡他
[00:14:07.000 --> 00:14:09.000]  跟著他在家裡
[00:14:09.000 --> 00:14:10.000]  要風得風
[00:14:10.000 --> 00:14:12.000]  要雨得雨
[00:14:12.000 --> 00:14:15.000]  不過約瑟拒絕
[00:14:15.000 --> 00:14:18.000]  拒絕的原因我們一會兒會再看
[00:14:18.000 --> 00:14:20.000]  因著這個拒絕
[00:14:20.000 --> 00:14:23.000]  約瑟就被誣告
[00:14:23.000 --> 00:14:26.000]  他的老闆娘就拿著他的衣服
[00:14:26.000 --> 00:14:29.000]  說這個人要來調戲我
[00:14:29.000 --> 00:14:33.000]  結果就將約瑟來收監
[00:14:33.000 --> 00:14:35.000]  因為得罪的是誰
[00:14:35.000 --> 00:14:37.000]  胡為長
[00:14:37.000 --> 00:14:39.000]  胡為長是什麼
[00:14:39.000 --> 00:14:43.000]  大內密探的頭
[00:14:43.000 --> 00:14:45.000]  他就要坐牢
[00:14:45.000 --> 00:14:46.000]  坐多久呢
[00:14:46.000 --> 00:14:48.000]  沒有宣判的
[00:14:48.000 --> 00:14:51.000]  沒有說刑期是多久
[00:14:51.000 --> 00:14:53.000]  就在監裡面
[00:14:53.000 --> 00:14:56.000]  結果約瑟就去到監裡面
[00:14:56.000 --> 00:14:58.000]  然後坐牢的時候
[00:14:58.000 --> 00:15:00.000]  又有什麼記載呢
[00:15:00.000 --> 00:15:03.000]  第39章第21節
[00:15:03.000 --> 00:15:05.000]  約瑟就去到監裡面
[00:15:05.000 --> 00:15:07.000]  39章21節就說
[00:15:07.000 --> 00:15:10.000]  但耶和華與約瑟同在
[00:15:10.000 --> 00:15:11.000]  向他施恩
[00:15:11.000 --> 00:15:16.000]  使他在監獄長的眼前蒙恩
[00:15:16.000 --> 00:15:18.000]  約瑟坐牢的時候
[00:15:18.000 --> 00:15:23.000]  耶和華與他同在
[00:15:23.000 --> 00:15:26.000]  耶和華什麼時候與約瑟同在呢
[00:15:26.000 --> 00:15:30.000]  好像都是在他很低沉的時候
[00:15:30.000 --> 00:15:32.000]  上帝沒有離棄他
[00:15:32.000 --> 00:15:36.000]  上帝仍然與他同在
[00:15:36.000 --> 00:15:38.000]  向他施恩
[00:15:38.000 --> 00:15:41.000]  約瑟就在監裡面
[00:15:41.000 --> 00:15:47.000]  得到監獄長的青睞
[00:15:47.000 --> 00:15:48.000]  體寵
[00:15:48.000 --> 00:15:53.000]  所以就將所有的囚犯都交在他的手裡
[00:15:53.000 --> 00:15:58.000]  又成為監獄裡面的管家
[00:15:58.000 --> 00:16:03.000]  幫忙照顧其他的囚犯
[00:16:03.000 --> 00:16:07.000]  監獄長就可以不用理會
[00:16:07.000 --> 00:16:10.000]  耶和華與約瑟同在
[00:16:10.000 --> 00:16:13.000]  第23節再一次說
[00:16:13.000 --> 00:16:17.000]  使他所做的都順利
[00:16:17.000 --> 00:16:22.000]  在監獄裡面也不知道過了多久
[00:16:22.000 --> 00:16:28.000]  有一天監獄裡面有兩位人
[00:16:28.000 --> 00:16:31.000]  一個是酒精 一個是善長
[00:16:31.000 --> 00:16:34.000]  本來是法老的酒精善長
[00:16:34.000 --> 00:16:36.000]  在那裡他們都做了夢
[00:16:36.000 --> 00:16:39.000]  約瑟就幫他們解夢
[00:16:39.000 --> 00:16:42.000]  酒精的夢約瑟解完之後
[00:16:42.000 --> 00:16:45.000]  他要官復原職
[00:16:45.000 --> 00:16:46.000]  即是復職
[00:16:46.000 --> 00:16:49.000]  回去服侍法老
[00:16:49.000 --> 00:16:52.000]  善長呢 約瑟就說
[00:16:52.000 --> 00:16:55.000]  你的夢顯示你要被斬頭
[00:16:55.000 --> 00:17:02.000]  結果他們的夢都是這樣來成全
[00:17:02.000 --> 00:17:05.000]  40章14節
[00:17:05.000 --> 00:17:07.000]  約瑟和酒精說
[00:17:07.000 --> 00:17:11.000]  當你復職的時候請你記得我
[00:17:11.000 --> 00:17:15.000]  和法老單聲
[00:17:15.000 --> 00:17:18.000]  我不知道為什麼要坐牢
[00:17:18.000 --> 00:17:21.000]  還有不知道要坐到什麼時候
[00:17:21.000 --> 00:17:24.000]  我是無端進來的
[00:17:24.000 --> 00:17:28.000]  可不可以幫我出牢呢
[00:17:28.000 --> 00:17:32.000]  我不想一輩子在監獄裡面
[00:17:32.000 --> 00:17:34.000]  酒精說OK
[00:17:34.000 --> 00:17:40.000]  不過復職之後就忘記了
[00:17:40.000 --> 00:17:44.000]  於是約瑟就在那裡一直等
[00:17:44.000 --> 00:17:49.000]  但我相信約瑟也接納了這個情況
[00:17:49.000 --> 00:17:52.000]  上帝有他自己的時間
[00:17:52.000 --> 00:17:54.000]  兩年之後
[00:17:54.000 --> 00:17:56.000]  再等兩年
[00:17:56.000 --> 00:18:00.000]  法老 一個埃及的皇帝
[00:18:00.000 --> 00:18:02.000]  也做了一個夢
[00:18:02.000 --> 00:18:07.000]  他的皇宮裡的術士 哲者
[00:18:07.000 --> 00:18:10.000]  全部都不懂得幫他解這個夢
[00:18:10.000 --> 00:18:12.000]  就在這個時間
[00:18:12.000 --> 00:18:16.000]  酒精記得約瑟
[00:18:16.000 --> 00:18:19.000]  他說我以前做過夢
[00:18:19.000 --> 00:18:21.000]  約瑟幫我解這個夢
[00:18:21.000 --> 00:18:23.000]  而且很靈
[00:18:23.000 --> 00:18:30.000]  於是法老就請約瑟來幫他解夢
[00:18:30.000 --> 00:18:34.000]  約瑟就幫法老解了這個夢
[00:18:34.000 --> 00:18:38.000]  這個夢是上帝預言
[00:18:38.000 --> 00:18:40.000]  在前面的日子
[00:18:40.000 --> 00:18:44.000]  埃及會先有七年的豐年
[00:18:44.000 --> 00:18:46.000]  即是有大豐收
[00:18:46.000 --> 00:18:50.000]  然後七年的荒年
[00:18:50.000 --> 00:18:54.000]  就是完全失收的時間
[00:18:54.000 --> 00:18:57.000]  如果你未來在七年豐年
[00:18:57.000 --> 00:18:58.000]  七年荒年
[00:18:58.000 --> 00:19:00.000]  你會怎麼做?
[00:19:00.000 --> 00:19:04.000]  如果你在豐年裡面都洗了所有
[00:19:04.000 --> 00:19:06.000]  那七年荒年會怎樣?
[00:19:06.000 --> 00:19:10.000]  要很久才會荒
[00:19:10.000 --> 00:19:12.000]  約瑟就建議法老
[00:19:12.000 --> 00:19:16.000]  要找一個人好好來管理
[00:19:16.000 --> 00:19:17.000]  法老就說
[00:19:17.000 --> 00:19:20.000]  在你的身上已經看到了
[00:19:20.000 --> 00:19:23.000]  所以他就委任了約瑟
[00:19:23.000 --> 00:19:26.000]  成為埃及的宰相
[00:19:26.000 --> 00:19:28.000]  處理這件事
[00:19:28.000 --> 00:19:34.000]  約瑟就沒有辜負到法老的信任
[00:19:34.000 --> 00:19:35.000]  七年的豐年
[00:19:35.000 --> 00:19:37.000]  大豐收的時候
[00:19:37.000 --> 00:19:40.000]  他建了很多糧倉
[00:19:40.000 --> 00:19:46.000]  把豐收的農產品儲起來
[00:19:46.000 --> 00:19:50.000]  結果七年的豐年過了
[00:19:50.000 --> 00:19:52.000]  就是七年的荒年
[00:19:52.000 --> 00:19:55.000]  全地沒有收成
[00:19:55.000 --> 00:19:59.000]  不過因為已經儲了很多
[00:19:59.000 --> 00:20:01.000]  所以他們足夠
[00:20:01.000 --> 00:20:05.000]  而那些農民
[00:20:05.000 --> 00:20:09.000]  如果他們在七年豐年裡沒有儲起來
[00:20:09.000 --> 00:20:11.000]  會怎樣?
[00:20:11.000 --> 00:20:15.000]  吃著吃著就不夠了
[00:20:15.000 --> 00:20:19.000]  於是就向國家來買
[00:20:19.000 --> 00:20:20.000]  買的時候
[00:20:20.000 --> 00:20:27.000]  約瑟就順便把他們的地收歸國有
[00:20:27.000 --> 00:20:34.000]  所以自己人的地就去政府那裡
[00:20:34.000 --> 00:20:35.000]  豐年過後
[00:20:35.000 --> 00:20:36.000]  荒年到
[00:20:36.000 --> 00:20:40.000]  約瑟好好地管理
[00:20:40.000 --> 00:20:42.000]  所以在這個時間
[00:20:42.000 --> 00:20:48.000]  其實約瑟已經安定下來
[00:20:48.000 --> 00:20:52.000]  約瑟十七歲被賣
[00:20:52.000 --> 00:20:56.000]  三十歲做了埃及的宰相
[00:20:56.000 --> 00:20:58.000]  所以我們知道他在波提火家
[00:20:58.000 --> 00:21:02.000]  還有在監獄裡經過十三年的時間
[00:21:02.000 --> 00:21:05.000]  在埃及的地方
[00:21:05.000 --> 00:21:08.000]  他也離開家十幾年的時間
[00:21:08.000 --> 00:21:10.000]  他在埃及的地方
[00:21:10.000 --> 00:21:13.000]  他有一個新的名字
[00:21:13.000 --> 00:21:15.000]  一百萬的題目
[00:21:15.000 --> 00:21:21.000]  有誰知道約瑟在埃及的名字是什麼?
[00:21:21.000 --> 00:21:24.000]  有沒有人知道?
[00:21:24.000 --> 00:21:26.000]  沒有人知道的
[00:21:26.000 --> 00:21:27.000]  這是一百萬的題目
[00:21:27.000 --> 00:21:30.000]  問到我也不知道
[00:21:30.000 --> 00:21:34.000]  薩法那特巴奈亞
[00:21:34.000 --> 00:21:39.000]  這是約瑟的埃及名字
[00:21:39.000 --> 00:21:41.000]  他有新的名字
[00:21:41.000 --> 00:21:46.000]  他娶了一個埃及的女子
[00:21:46.000 --> 00:21:52.000]  做他的太太
[00:21:52.000 --> 00:21:55.000]  當她生第一個兒子的時候
[00:21:55.000 --> 00:22:01.000]  這個兒子起的名字叫馬拿西
[00:22:01.000 --> 00:22:03.000]  馬拿西是什麼意思呢?
[00:22:03.000 --> 00:22:06.000]  史之忘了
[00:22:06.000 --> 00:22:08.000]  不要記得他了
[00:22:08.000 --> 00:22:10.000]  忘記他了
[00:22:10.000 --> 00:22:15.000]  這個名稱反映的是什麼呢?
[00:22:15.000 --> 00:22:20.000]  約瑟在埃及過了十幾年的時間
[00:22:20.000 --> 00:22:25.000]  現在他已經貴為埃及的宰相
[00:22:25.000 --> 00:22:29.000]  舊事已過
[00:22:29.000 --> 00:22:32.000]  往事也不要回味
[00:22:32.000 --> 00:22:34.000]  忘記了
[00:22:34.000 --> 00:22:38.000]  以前他的哥哥怎樣出賣他
[00:22:38.000 --> 00:22:42.000]  波提弗的太太怎樣誣告他
[00:22:42.000 --> 00:22:45.000]  我不知道當他做了宰相之後
[00:22:45.000 --> 00:22:48.000]  怎樣來處置他
[00:22:48.000 --> 00:22:52.000]  不過約瑟說忘記了
[00:22:52.000 --> 00:22:55.000]  要恕這群人
[00:22:55.000 --> 00:22:57.000]  忘記了
[00:22:57.000 --> 00:22:59.000]  這是馬拿西的名字
[00:22:59.000 --> 00:23:03.000]  第二個兒子叫爾法蓮
[00:23:03.000 --> 00:23:06.000]  爾法蓮的名字的意思是
[00:23:06.000 --> 00:23:08.000]  史之昌盛
[00:23:08.000 --> 00:23:12.000]  過得豐豐富富
[00:23:12.000 --> 00:23:15.000]  前事忘記
[00:23:15.000 --> 00:23:17.000]  將來快快樂樂
[00:23:17.000 --> 00:23:21.000]  豐豐富富的過每一日
[00:23:21.000 --> 00:23:28.000]  在埃及就過一個這樣的生活
[00:23:28.000 --> 00:23:31.000]  一直都沒有問題
[00:23:31.000 --> 00:23:35.000]  不過因為一個饑荒
[00:23:35.000 --> 00:23:37.000]  不單是埃及
[00:23:37.000 --> 00:23:39.000]  巴勒斯坦地也是一樣
[00:23:39.000 --> 00:23:43.000]  所以巴巴瓦國住的地方
[00:23:43.000 --> 00:23:46.000]  也是遭遇饑荒
[00:23:46.000 --> 00:23:50.000]  他們還不知道荒年的到來
[00:23:50.000 --> 00:23:52.000]  所以在豐年的時候
[00:23:52.000 --> 00:23:55.000]  沒有很好的儲蓄
[00:23:55.000 --> 00:23:58.000]  於是瓦國就派他的兒子
[00:23:58.000 --> 00:24:02.000]  去埃及買糧食
[00:24:02.000 --> 00:24:04.000]  在埃及這個地方
[00:24:04.000 --> 00:24:10.000]  約瑟有機會見到他的哥哥
[00:24:10.000 --> 00:24:14.000]  這一件顯示的就是
[00:24:14.000 --> 00:24:19.000]  約瑟不能夠忘記舊事
[00:24:19.000 --> 00:24:21.000]  當他見到他哥哥的時候
[00:24:21.000 --> 00:24:25.000]  裡面的一些情況又出來了
[00:24:25.000 --> 00:24:28.000]  是不是真的能夠原諒他的哥哥
[00:24:28.000 --> 00:24:35.000]  一群將他賣到埃及的仇人呢
[00:24:35.000 --> 00:24:39.000]  我相信在第一次見哥哥
[00:24:39.000 --> 00:24:42.000]  第二次見哥哥這一段時間
[00:24:42.000 --> 00:24:46.000]  約瑟有很多反省自己的生命
