
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹早
[00:03:48.000 --> 00:03:50.000]  住完以後休息
[00:03:50.000 --> 00:03:55.000]  然後他有機會看到耶路撒冷可以進去的時候
[00:03:55.000 --> 00:03:57.000]  他就進去
[00:03:57.000 --> 00:03:59.000]  那麼這些事情
[00:03:59.000 --> 00:04:02.000]  所以這件事情就是在這個時候發生
[00:04:02.000 --> 00:04:05.000]  就是大概在六個天以前
[00:04:05.000 --> 00:04:08.000]  他正在準備要進耶路撒冷
[00:04:08.000 --> 00:04:11.000]  這次是最後一次進耶路撒冷
[00:04:11.000 --> 00:04:16.000]  他可能要被釘十字架
[00:04:16.000 --> 00:04:22.000]  那麼這個是對他來講是一個非常痛苦的事
[00:04:22.000 --> 00:04:24.000]  所以他在這個時候
[00:04:24.000 --> 00:04:27.000]  心裡就像我在這裡的時候也一樣
[00:04:27.000 --> 00:04:30.000]  七上八下不曉得前面怎麼樣
[00:04:30.000 --> 00:04:36.000]  那麼這個故事有三個福音講了
[00:04:36.000 --> 00:04:38.000]  中間有一個福音沒講
[00:04:38.000 --> 00:04:46.000]  就是大概是路加
[00:04:46.000 --> 00:04:52.000]  路加沒有講
[00:04:52.000 --> 00:04:54.000]  馬太馬口都講了
[00:04:54.000 --> 00:04:58.000]  這個加上約翰福音也講了
[00:04:58.000 --> 00:05:00.000]  大家都差不多
[00:05:00.000 --> 00:05:02.000]  但是就不太一樣
[00:05:02.000 --> 00:05:06.000]  整個的圖片就好像說有一個女人跑來
[00:05:06.000 --> 00:05:09.000]  在他們聚集的時候
[00:05:09.000 --> 00:05:14.000]  就把他最寶貝的一個玉瓶打破了
[00:05:14.000 --> 00:05:17.000]  或者把這個玉瓶沒有打破
[00:05:17.000 --> 00:05:20.000]  把這個很貴的香油
[00:05:20.000 --> 00:05:23.000]  高在耶穌基督的頭上
[00:05:23.000 --> 00:05:25.000]  那麼另外一個福音講到是
[00:05:25.000 --> 00:05:28.000]  屠在耶穌基督的腳下
[00:05:28.000 --> 00:05:30.000]  那顯然就是一身都搞了
[00:05:30.000 --> 00:05:36.000]  那麼然後就還用頭髮去擦
[00:05:36.000 --> 00:05:38.000]  還在那裡
[00:05:38.000 --> 00:05:39.000]  用眼淚哭
[00:05:39.000 --> 00:05:42.000]  那麼這件事情呢
[00:05:42.000 --> 00:05:45.000]  在我看來是很有意思的事
[00:05:45.000 --> 00:05:50.000]  因為這件事情不常發生在耶穌身上
[00:05:50.000 --> 00:05:55.000]  而且這件事情發生也是一個婦女
[00:05:55.000 --> 00:05:57.000]  這個婦女最珍貴的
[00:05:57.000 --> 00:05:59.000]  在那個時代
[00:05:59.000 --> 00:06:01.000]  她最珍貴的就是大概
[00:06:01.000 --> 00:06:04.000]  能夠買一瓶很好的香膏
[00:06:04.000 --> 00:06:08.000]  留在為她結婚的時候用
[00:06:08.000 --> 00:06:12.000]  她這個結婚是很重要的一個時間
[00:06:12.000 --> 00:06:14.000]  那麼她自己能做的
[00:06:14.000 --> 00:06:19.000]  就是把她一生的積蓄都買成這個香膏
[00:06:19.000 --> 00:06:22.000]  所以這個有一個女人有個香膏
[00:06:22.000 --> 00:06:25.000]  然後這個瓶子破了
[00:06:25.000 --> 00:06:27.000]  那麼這件事情呢
[00:06:27.000 --> 00:06:31.000]  就引起了很多的想法
[00:06:31.000 --> 00:06:33.000]  當這個女人高耶穌的時候
[00:06:33.000 --> 00:06:37.000]  把這個香膏塗上去的時候
[00:06:37.000 --> 00:06:39.000]  有人講話了
[00:06:39.000 --> 00:06:42.000]  這不是別人是她的門徒
[00:06:42.000 --> 00:06:43.000]  門徒講話
[00:06:43.000 --> 00:06:45.000]  說這個是太浪費了
[00:06:45.000 --> 00:06:48.000]  這個香膏很貴呀
[00:06:48.000 --> 00:06:52.000]  這個香膏可以賣30兩銀子呀
[00:06:52.000 --> 00:06:54.000]  賣30兩銀子
[00:06:54.000 --> 00:06:57.000]  你曉得30兩銀子是多少錢呢
[00:06:57.000 --> 00:06:59.000]  給你們一個印象
[00:06:59.000 --> 00:07:00.000]  30兩是多少錢
[00:07:00.000 --> 00:07:03.000]  因為當時一個人
[00:07:03.000 --> 00:07:08.000]  做一天的工價是一千銀子
[00:07:08.000 --> 00:07:11.000]  一千銀子就是一個法蓮特
[00:07:11.000 --> 00:07:13.000]  法蓮特就是一個銀子
[00:07:13.000 --> 00:07:15.000]  30兩銀子呢
[00:07:15.000 --> 00:07:18.000]  就是300個法蓮特
[00:07:18.000 --> 00:07:21.000]  就等於差不多一個人
[00:07:21.000 --> 00:07:23.000]  一年的工價
[00:07:23.000 --> 00:07:24.000]  那麼就差不多
[00:07:24.000 --> 00:07:26.000]  現在跟我們講呢
[00:07:26.000 --> 00:07:29.000]  差不多三萬美元
[00:07:29.000 --> 00:07:33.000]  三萬美元的工價
[00:07:33.000 --> 00:07:36.000]  這個東西本來是慢慢用的
[00:07:36.000 --> 00:07:38.000]  但是一下子打破了
[00:07:38.000 --> 00:07:41.000]  就通通倒在耶穌身上
[00:07:41.000 --> 00:07:44.000]  那我就這樣想了
[00:07:44.000 --> 00:07:46.000]  我說這個很有意思
[00:07:46.000 --> 00:07:48.000]  假如耶穌不在場
[00:07:48.000 --> 00:07:49.000]  聽啊
[00:07:49.000 --> 00:07:51.000]  假如耶穌不在場
[00:07:51.000 --> 00:07:52.000]  這婦女來來來
[00:07:52.000 --> 00:07:53.000]  急急忙忙的
[00:07:53.000 --> 00:07:55.000]  把她的東西拿出來獻寶
[00:07:55.000 --> 00:07:59.000]  然後在地上絆了一腳
[00:07:59.000 --> 00:08:01.000]  啪摔在地上打破了
[00:08:01.000 --> 00:08:03.000]  那門徒就看了說
[00:08:03.000 --> 00:08:05.000]  哎呀好可惜呀
[00:08:05.000 --> 00:08:07.000]  這個東西可以賣30兩銀子
[00:08:07.000 --> 00:08:08.000]  週記叢人啊
[00:08:08.000 --> 00:08:10.000]  那make sense 對不對
[00:08:10.000 --> 00:08:12.000]  那就對了
[00:08:12.000 --> 00:08:14.000]  但是這一次
[00:08:14.000 --> 00:08:16.000]  不是掉在地上打破了
[00:08:16.000 --> 00:08:19.000]  是把她來獻給耶穌
[00:08:19.000 --> 00:08:23.000]  與美蘇做他的
[00:08:23.000 --> 00:08:26.000]  這個摸油的工作
[00:08:26.000 --> 00:08:28.000]  這個這件事情
[00:08:28.000 --> 00:08:30.000]  那美蘇也很開心啊
[00:08:30.000 --> 00:08:31.000]  說哇這件事情
[00:08:31.000 --> 00:08:32.000]  做到我身上
[00:08:32.000 --> 00:08:34.000]  我真是很需要的
[00:08:34.000 --> 00:08:36.000]  同樣的事情
[00:08:36.000 --> 00:08:39.000]  有耶穌沒有耶穌
[00:08:39.000 --> 00:08:41.000]  門徒的反應都是一樣
[00:08:41.000 --> 00:08:43.000]  這個東西浪費了浪費了浪費了
[00:08:43.000 --> 00:08:45.000]  你掉在地上也是浪費了
[00:08:45.000 --> 00:08:48.000]  你塗在耶穌基督身上
[00:08:48.000 --> 00:08:50.000]  也是浪費了
[00:08:50.000 --> 00:08:51.000]  好像這個耶穌基督
[00:08:51.000 --> 00:08:53.000]  在他們的心中啊
[00:08:53.000 --> 00:08:56.000]  是沒什麼怎麼樣
[00:08:56.000 --> 00:08:58.000]  沒有什麼價值的
[00:08:58.000 --> 00:08:59.000]  這個不是寶貝
[00:08:59.000 --> 00:09:01.000]  這個耶穌基督沒有寶貝
[00:09:01.000 --> 00:09:04.000]  但耶穌基督很享受這樣子
[00:09:04.000 --> 00:09:06.000]  所以他就說
[00:09:06.000 --> 00:09:08.000]  這件事情一定要好好的講
[00:09:08.000 --> 00:09:11.000]  要把這個女人所做的事
[00:09:11.000 --> 00:09:13.000]  拿來做一個紀念
[00:09:13.000 --> 00:09:14.000]  這英文叫做
[00:09:14.000 --> 00:09:16.000]  The Memorial of Her
[00:09:16.000 --> 00:09:17.000]  意思就是說
[00:09:17.000 --> 00:09:18.000]  如果林肯總統
[00:09:18.000 --> 00:09:20.000]  做了那麼多偉事以後
[00:09:20.000 --> 00:09:21.000]  我們造了一個
[00:09:21.000 --> 00:09:22.000]  Memorial
[00:09:22.000 --> 00:09:23.000]  Lincoln Memorial
[00:09:23.000 --> 00:09:25.000]  那麼這個就是
[00:09:25.000 --> 00:09:27.000]  女人所做的事
[00:09:27.000 --> 00:09:28.000]  也應該造一個
[00:09:28.000 --> 00:09:30.000]  女人的Memorial
[00:09:30.000 --> 00:09:31.000]  紀念她
[00:09:31.000 --> 00:09:33.000]  耶穌基督是這個意思
[00:09:33.000 --> 00:09:34.000]  要講
[00:09:34.000 --> 00:09:35.000]  但是沒看到有他的Memorial
[00:09:35.000 --> 00:09:37.000]  倒有幾幅畫
[00:09:37.000 --> 00:09:39.000]  畫的蠻有名的
[00:09:39.000 --> 00:09:41.000]  畫裡面的人
[00:09:41.000 --> 00:09:43.000]  這個像女人
[00:09:43.000 --> 00:09:44.000]  徒也
[00:09:44.000 --> 00:09:45.000]  耶穌身上
[00:09:45.000 --> 00:09:46.000]  頭上腳下
[00:09:46.000 --> 00:09:47.000]  只看到那些
[00:09:47.000 --> 00:09:49.000]  法利塞人
[00:09:49.000 --> 00:09:53.000]  這些門徒
[00:09:53.000 --> 00:09:55.000]  魂沒宿也
[00:09:55.000 --> 00:09:56.000]  非常生氣
[00:09:56.000 --> 00:09:57.000]  大家彼此討論
[00:09:57.000 --> 00:09:59.000]  怎麼這麼浪費
[00:09:59.000 --> 00:10:01.000]  把一個
[00:10:01.000 --> 00:10:04.000]  所以這件事情啊
[00:10:04.000 --> 00:10:06.000]  我覺得這個
[00:10:06.000 --> 00:10:09.000]  這裡面有很多人
[00:10:09.000 --> 00:10:10.000]  這裡面
[00:10:10.000 --> 00:10:13.000]  因為拉薩路剛剛復活
[00:10:13.000 --> 00:10:14.000]  拉薩拉復活
[00:10:14.000 --> 00:10:15.000]  前一個禮拜復活了
[00:10:15.000 --> 00:10:17.000]  現在拉薩路這一次
[00:10:17.000 --> 00:10:19.000]  也參加他們的聚會
[00:10:19.000 --> 00:10:21.000]  所以這裡面有拉薩路
[00:10:21.000 --> 00:10:23.000]  有瑪大
[00:10:23.000 --> 00:10:24.000]  有瑪麗亞
[00:10:24.000 --> 00:10:26.000]  還有門徒
[00:10:26.000 --> 00:10:28.000]  然後還有耶穌基督
[00:10:28.000 --> 00:10:29.000]  的媽媽
[00:10:29.000 --> 00:10:31.000]  他的親戚
[00:10:31.000 --> 00:10:33.000]  還有很多很多很多
[00:10:33.000 --> 00:10:34.000]  跟著耶穌走
[00:10:34.000 --> 00:10:37.000]  因為耶穌馬上要進耶路撒冷
[00:10:37.000 --> 00:10:38.000]  這一大堆人
[00:10:38.000 --> 00:10:40.000]  都要跟著他進去
[00:10:40.000 --> 00:10:41.000]  那麼這裡的人裡面
[00:10:41.000 --> 00:10:42.000]  有信徒
[00:10:42.000 --> 00:10:43.000]  有門徒
[00:10:43.000 --> 00:10:44.000]  有親朋好友
[00:10:44.000 --> 00:10:47.000]  也有信上帝的教徒
[00:10:47.000 --> 00:10:48.000]  有神學家
[00:10:48.000 --> 00:10:49.000]  也有看熱鬧的
[00:10:49.000 --> 00:10:51.000]  還有糊塗鬼
[00:10:51.000 --> 00:10:53.000]  還有死而復活的拉薩路
[00:10:53.000 --> 00:10:54.000]  也有賣他的
[00:10:54.000 --> 00:10:56.000]  要殺他的
[00:10:56.000 --> 00:10:57.000]  因為有人要
[00:10:57.000 --> 00:10:58.000]  那時候在討論
[00:10:58.000 --> 00:11:00.000]  要不要把拉薩路也殺了
[00:11:00.000 --> 00:11:02.000]  一起跟耶穌一起殺了
[00:11:02.000 --> 00:11:04.000]  也要請他吃飯的
[00:11:04.000 --> 00:11:05.000]  也要謝他的
[00:11:05.000 --> 00:11:06.000]  也有要求他的
[00:11:06.000 --> 00:11:08.000]  也有要學他的
[00:11:08.000 --> 00:11:10.000]  各種不同的人在裡面
[00:11:10.000 --> 00:11:11.000]  大家的反應
[00:11:11.000 --> 00:11:12.000]  都是覺得
[00:11:12.000 --> 00:11:13.000]  哎呀
[00:11:13.000 --> 00:11:14.000]  好可惜的
[00:11:14.000 --> 00:11:18.000]  一個玉瓶打破了
[00:11:18.000 --> 00:11:19.000]  像這個玉瓶
[00:11:19.000 --> 00:11:21.000]  他們中東
[00:11:21.000 --> 00:11:23.000]  做的是一塊石頭
[00:11:23.000 --> 00:11:25.000]  有一個石頭很漂亮
[00:11:25.000 --> 00:11:26.000]  比較透明的
[00:11:26.000 --> 00:11:27.000]  那麼現在
[00:11:27.000 --> 00:11:29.000]  你要到Walmart去買的話
[00:11:29.000 --> 00:11:30.000]  也常常看得到
[00:11:30.000 --> 00:11:32.000]  他就這樣用機器
[00:11:32.000 --> 00:11:34.000]  把它磨磨磨磨磨磨磨
[00:11:34.000 --> 00:11:35.000]  磨出一個石頭
[00:11:35.000 --> 00:11:37.000]  中間磨一個小洞
[00:11:37.000 --> 00:11:38.000]  磨一個小洞
[00:11:38.000 --> 00:11:39.000]  然後從裡面去挖挖挖
[00:11:39.000 --> 00:11:41.000]  挖出一大片來
[00:11:41.000 --> 00:11:44.000]  所以這一個香膏
[00:11:44.000 --> 00:11:46.000]  有一斤重
[00:11:46.000 --> 00:11:48.000]  一斤重是差不多一磅
[00:11:48.000 --> 00:11:49.000]  那是蠻多了
[00:11:49.000 --> 00:11:50.000]  一磅
[00:11:50.000 --> 00:11:54.000]  加上這個石頭的瓶
[00:11:54.000 --> 00:11:55.000]  這個石頭
[00:11:55.000 --> 00:11:57.000]  這個瓶倒也倒不太出來
[00:11:57.000 --> 00:11:59.000]  他那個東西頭很小
[00:11:59.000 --> 00:12:01.000]  塞進去倒不太出來
[00:12:01.000 --> 00:12:03.000]  因為設計是為了
[00:12:03.000 --> 00:12:04.000]  慢慢的倒
[00:12:04.000 --> 00:12:05.000]  不是這樣子倒
[00:12:05.000 --> 00:12:06.000]  所以就把它打破了
[00:12:06.000 --> 00:12:09.000]  所以這個瓶子也很值錢
[00:12:09.000 --> 00:12:15.000]  兩樣東西都損失了
[00:12:15.000 --> 00:12:16.000]  那現在
[00:12:16.000 --> 00:12:19.000]  輪到我們在想這件事情
[00:12:19.000 --> 00:12:20.000]  我們當然覺得
[00:12:20.000 --> 00:12:22.000]  耶穌基督是值得
[00:12:22.000 --> 00:12:26.000]  絕對值得這個東西
[00:12:26.000 --> 00:12:27.000]  那當然你是值得了
[00:12:27.000 --> 00:12:30.000]  你覺得那位夫人倒上去是值得了
[00:12:30.000 --> 00:12:32.000]  那你自己倒不倒呢
[00:12:32.000 --> 00:12:33.000]  我大概想
[00:12:33.000 --> 00:12:36.000]  那自己大概現在還不能倒
[00:12:36.000 --> 00:12:41.000]  因為還沒那麼值得
[00:12:41.000 --> 00:12:43.000]  你知道我們奉獻
[00:12:43.000 --> 00:12:45.000]  我現在講的這個奉獻
[00:12:45.000 --> 00:12:47.000]  這件事情就是一個奉獻
[00:12:47.000 --> 00:12:50.000]  這奉獻的態度很有趣
[00:12:50.000 --> 00:12:54.000]  我信耶穌也信了差不多
[00:12:54.000 --> 00:12:55.000]  三十歲
[00:12:55.000 --> 00:12:56.000]  現在八十歲
[00:12:56.000 --> 00:12:59.000]  差不多信了五十年了
[00:12:59.000 --> 00:13:00.000]  我有八十歲
[00:13:00.000 --> 00:13:02.000]  你都不知道我有幾歲
[00:13:02.000 --> 00:13:06.000]  真糟糕
[00:13:06.000 --> 00:13:08.000]  我前世就講了
[00:13:08.000 --> 00:13:13.000]  你們不相信而已
[00:13:13.000 --> 00:13:14.000]  我這眼鏡拿下來
[00:13:14.000 --> 00:13:19.000]  恐怕還年輕一點
[00:13:19.000 --> 00:13:31.000]  八十二歲
[00:13:31.000 --> 00:13:34.000]  在今年你要去埃及
[00:13:34.000 --> 00:13:38.000]  然後還要去以色列
[00:13:38.000 --> 00:13:40.000]  還要去約旦
[00:13:40.000 --> 00:13:41.000]  去拼勞病
[00:13:41.000 --> 00:13:44.000]  去走紅海
[00:13:44.000 --> 00:13:48.000]  以色列過紅海的這個經歷
[00:13:48.000 --> 00:13:52.000]  這個時候就是考驗了
[00:13:52.000 --> 00:13:54.000]  沒關係
[00:13:54.000 --> 00:13:57.000]  不怕照樣去
[00:13:57.000 --> 00:14:02.000]  所以講到哪裡去
[00:14:02.000 --> 00:14:03.000]  五十年的經驗
[00:14:03.000 --> 00:14:07.000]  我五十年奉獻
[00:14:07.000 --> 00:14:09.000]  學這個奉獻的功課
[00:14:09.000 --> 00:14:11.000]  很辛苦很辛苦
[00:14:11.000 --> 00:14:13.000]  剛剛信主的時候
[00:14:13.000 --> 00:14:15.000]  那個錢掏出來
[00:14:15.000 --> 00:14:17.000]  就不曉得怎麼擺
[00:14:17.000 --> 00:14:19.000]  到底給多少呢
[00:14:19.000 --> 00:14:20.000]  十一奉獻呢
[00:14:20.000 --> 00:14:22.000]  還是十二奉獻呢
[00:14:22.000 --> 00:14:24.000]  然後到時候
[00:14:24.000 --> 00:14:26.000]  最後奉獻的時候就告訴主
[00:14:26.000 --> 00:14:27.000]  哎呀這個奉獻
[00:14:27.000 --> 00:14:29.000]  今天少一點了
[00:14:29.000 --> 00:14:31.000]  因為我還有很多很多需要
[00:14:31.000 --> 00:14:32.000]  所以就扣
[00:14:32.000 --> 00:14:33.000]  東扣西扣
[00:14:33.000 --> 00:14:34.000]  扣了變這個
[00:14:34.000 --> 00:14:37.000]  十一變成十零點一了
[00:14:37.000 --> 00:14:38.000]  差不多
[00:14:38.000 --> 00:14:39.000]  扣扣扣
[00:14:39.000 --> 00:14:41.000]  那這個是沒有辦法的事
[00:14:41.000 --> 00:14:43.000]  因為我們剛剛信主的時候
[00:14:43.000 --> 00:14:44.000]  像小baby一樣
[00:14:44.000 --> 00:14:46.000]  都捨不得
[00:14:46.000 --> 00:14:48.000]  都覺得這是我的東西
[00:14:48.000 --> 00:14:49.000]  我要做
[00:14:49.000 --> 00:14:51.000]  要奉十一奉獻
[00:14:51.000 --> 00:14:52.000]  我覺得這個
[00:14:52.000 --> 00:14:54.000]  剛剛開始十一奉獻很辛苦
[00:14:54.000 --> 00:14:55.000]  很辛苦
[00:14:55.000 --> 00:14:56.000]  做不出來
[00:14:56.000 --> 00:14:58.000]  其實這個做得出來
[00:14:58.000 --> 00:15:00.000]  也是一半假的
[00:15:00.000 --> 00:15:01.000]  因為做一次
[00:15:01.000 --> 00:15:03.000]  恐怕第二次也沒有了
[00:15:03.000 --> 00:15:06.000]  所以我跟我們年輕人就說
[00:15:06.000 --> 00:15:08.000]  我說你們啊
[00:15:08.000 --> 00:15:09.000]  奉獻啊
[00:15:09.000 --> 00:15:10.000]  一定要奉獻
[00:15:10.000 --> 00:15:11.000]  你一信完主
[00:15:11.000 --> 00:15:13.000]  馬上記得要奉獻給主
[00:15:13.000 --> 00:15:16.000]  但是啊
[00:15:16.000 --> 00:15:18.000]  不要信奉獻
[00:15:18.000 --> 00:15:19.000]  十一奉獻
[00:15:19.000 --> 00:15:20.000]  因為你做不出來
[00:15:20.000 --> 00:15:21.000]  你做不出來
[00:15:21.000 --> 00:15:22.000]  主也不開心
[00:15:22.000 --> 00:15:24.000]  你就很痛苦
[00:15:24.000 --> 00:15:25.000]  我說你奉獻
[00:15:25.000 --> 00:15:27.000]  他說那怎麼奉獻呢
[00:15:27.000 --> 00:15:29.000]  我說你
[00:15:29.000 --> 00:15:30.000]  我們年輕人
[00:15:30.000 --> 00:15:31.000]  大概一個月
[00:15:31.000 --> 00:15:33.000]  也不過拿個一百塊錢吧
[00:15:33.000 --> 00:15:36.000]  我說那你就先奉獻
[00:15:36.000 --> 00:15:37.000]  一塊錢
[00:15:37.000 --> 00:15:39.000]  然後再加兩塊錢
[00:15:39.000 --> 00:15:41.000]  然後再加三塊錢
[00:15:41.000 --> 00:15:43.000]  再加四塊錢
[00:15:43.000 --> 00:15:46.000]  加到後來有點捨不得了
[00:15:46.000 --> 00:15:48.000]  到這個地步的時候呢
[00:15:48.000 --> 00:15:53.000]  那你就狠狠地再加一點
[00:15:53.000 --> 00:15:54.000]  再加
[00:15:54.000 --> 00:15:55.000]  加到心痛了
[00:15:55.000 --> 00:15:57.000]  那就是剛剛好
[00:15:57.000 --> 00:15:58.000]  這個時候
[00:15:58.000 --> 00:16:00.000]  你就行了
[00:16:00.000 --> 00:16:04.000]  那這個奉獻
[00:16:04.000 --> 00:16:06.000]  主願意收的
[00:16:06.000 --> 00:16:09.000]  因為你把你的心擺進去了
[00:16:09.000 --> 00:16:11.000]  對吧
[00:16:11.000 --> 00:16:12.000]  主接受我們
[00:16:12.000 --> 00:16:15.000]  不是接受我們的東西
[00:16:15.000 --> 00:16:19.000]  主要接受我們的心
[00:16:19.000 --> 00:16:20.000]  好吧
[00:16:20.000 --> 00:16:23.000]  所以你們不要以為奉獻是很難的
[00:16:23.000 --> 00:16:24.000]  但是要學著
[00:16:24.000 --> 00:16:26.000]  那麼這個心呢
[00:16:26.000 --> 00:16:29.000]  常常啊
[00:16:29.000 --> 00:16:31.000]  要去操練的
[00:16:31.000 --> 00:16:32.000]  不是永遠就是說
[00:16:32.000 --> 00:16:35.000]  我這次奉獻十分之一
[00:16:35.000 --> 00:16:37.000]  我以後就奉獻十分之二
[00:16:37.000 --> 00:16:38.000]  以後就十分之三
[00:16:38.000 --> 00:16:39.000]  不可能的
[00:16:39.000 --> 00:16:40.000]  因為總有這個
[00:16:40.000 --> 00:16:42.000]  一上一下的這種情形
[00:16:42.000 --> 00:16:45.000]  那這個時候你不好講
[00:16:45.000 --> 00:16:47.000]  我說上次奉獻了十分之一
[00:16:47.000 --> 00:16:50.000]  這次不好意思再奉十分之二吧
[00:16:50.000 --> 00:16:53.000]  那萬一我退了休以後
[00:16:53.000 --> 00:16:54.000]  我沒有什麼收入了
[00:16:54.000 --> 00:16:56.000]  我這個奉獻也就低下來了
[00:16:56.000 --> 00:16:59.000]  這樣子的話也是很辛苦
[00:16:59.000 --> 00:17:00.000]  所以這個奉獻啊
[00:17:00.000 --> 00:17:03.000]  就成為我們一個負擔
[00:17:03.000 --> 00:17:04.000]  其實奉獻不是負擔
[00:17:04.000 --> 00:17:07.000]  是一個享受
[00:17:07.000 --> 00:17:11.000]  我們奉獻也不能當作一個投資
[00:17:11.000 --> 00:17:13.000]  不是說積財寶在天上
[00:17:13.000 --> 00:17:14.000]  好棒啊
[00:17:14.000 --> 00:17:16.000]  我就積財寶在天上
[00:17:16.000 --> 00:17:19.000]  這個也不見得積上去喔
[00:17:19.000 --> 00:17:21.000]  搞不好牧師也把你花掉
[00:17:21.000 --> 00:17:23.000]  你天上也沒拿到咧
[00:17:23.000 --> 00:17:24.000]  不一定喔
[00:17:24.000 --> 00:17:27.000]  現在美國的牧師很會花你們的錢啊
[00:17:27.000 --> 00:17:30.000]  所以這麼多東西大家要當心
[00:17:30.000 --> 00:17:32.000]  所以這個奉獻啊
[00:17:32.000 --> 00:17:34.000]  不但要把心擺上
[00:17:34.000 --> 00:17:37.000]  而且也要隨聖靈的帶領
[00:17:37.000 --> 00:17:38.000]  像我啊
[00:17:38.000 --> 00:17:39.000]  我最近呢
[00:17:39.000 --> 00:17:42.000]  這幾天因為年紀大了
[00:17:42.000 --> 00:17:44.000]  所以我就想把我以前造的那種
[00:17:44.000 --> 00:17:48.000]  很多很多的歷史上的這種
[00:17:48.000 --> 00:17:51.000]  video把它翻成digitize
[00:17:51.000 --> 00:17:52.000]  翻成digitize呢
[00:17:52.000 --> 00:17:53.000]  我就發現
[00:17:53.000 --> 00:17:57.000]  哎呀我這個4k這個video啊
[00:17:57.000 --> 00:18:00.000]  我這個computer是沒有辦法handle的
[00:18:00.000 --> 00:18:02.000]  我這樣看都不能看
