
[00:00:00.000 --> 00:00:03.340]  各位弟兄姐妹朋友們,早安!
[00:02:01.140 --> 00:02:03.140]  五餅二魚的神蹟是說
[00:02:03.140 --> 00:02:06.140]  把五個餅二個魚餵飽五千個人
[00:02:06.140 --> 00:02:08.140]  它是量的變化
[00:02:08.140 --> 00:02:10.140]  但是水變成酒
[00:02:10.140 --> 00:02:12.140]  它是質的變化
[00:02:12.140 --> 00:02:14.140]  是兩個不可能的東西
[00:02:14.140 --> 00:02:18.140]  H2O要變成CH3OH
[00:02:18.140 --> 00:02:20.640]  這是一個天大的神蹟
[00:02:20.640 --> 00:02:23.640]  然後耶穌就講了一個講論是說
[00:02:23.640 --> 00:02:26.140]  信耶穌得永生
[00:02:26.140 --> 00:02:28.140]  你要有一個新的生命
[00:02:28.140 --> 00:02:29.640]  一個變的生命
[00:02:29.640 --> 00:02:32.140]  一個活出一個新的生命來
[00:02:32.140 --> 00:02:37.640]  就好像我們的生命本來好像水一樣淡而無味
[00:02:37.640 --> 00:02:40.640]  但是當我們得了耶穌的時候
[00:02:40.640 --> 00:02:44.640]  我們生命就活出醇酒的芳香
[00:02:44.640 --> 00:02:48.640]  好像我們嘗到酒一樣
[00:02:48.640 --> 00:02:53.140]  上一次我講一個生命活水的講論
[00:02:53.140 --> 00:02:56.640]  他說從我的腹中要流出活水的江河來
[00:02:56.640 --> 00:02:59.140]  那麼耶穌基督祂行了一個神蹟
[00:02:59.140 --> 00:03:03.640]  讓一個大臣他的要死的兒子活過來了
[00:03:03.640 --> 00:03:06.640]  這個神蹟就再讓我們知道說
[00:03:06.640 --> 00:03:11.640]  耶穌祂讓我們的生命因為有祂而完全不一樣
[00:03:11.640 --> 00:03:15.640]  我們的生命就整個就對變
[00:03:15.640 --> 00:03:17.140]  我們就有活路了
[00:03:17.140 --> 00:03:20.140]  我們就有路可以活了
[00:03:20.140 --> 00:03:24.640]  今天我要來講耶穌基督是世界的光
[00:03:24.640 --> 00:03:27.140]  The light of the world
[00:03:27.140 --> 00:03:28.640]  祂用這個比喻
[00:03:28.640 --> 00:03:32.640]  祂用這個講論說我是世界的光
[00:03:32.640 --> 00:03:35.140]  而祂又行了一個神蹟
[00:03:35.140 --> 00:03:38.140]  讓一個生來瞎眼的人
[00:03:38.140 --> 00:03:40.140]  他的眼睛明亮起來
[00:03:40.140 --> 00:03:42.140]  重見光明
[00:03:42.140 --> 00:03:45.140]  多麼不得了的一件事情
[00:03:45.140 --> 00:03:46.140]  我們低頭禱告
[00:03:46.140 --> 00:03:49.140]  阿爸我們感謝祢我們讚美祢
[00:03:49.140 --> 00:03:51.640]  因為祢是偉大奇妙神
[00:03:51.640 --> 00:03:54.140]  謝謝祢在我們中間顯現
[00:03:54.140 --> 00:03:56.140]  祢約拿了我們的敬拜讚美
[00:03:56.140 --> 00:03:58.640]  我們的禱告我們一切的福祉
[00:03:58.640 --> 00:04:01.640]  求祢帶領我們以下話語的時間
[00:04:01.640 --> 00:04:05.640]  感謝禱告讚美是奉祖耶穌基督的名
[00:04:05.640 --> 00:04:07.640]  Amen
[00:04:07.640 --> 00:04:11.640]  比喻罕福音八章第一到第十二節講說
[00:04:11.640 --> 00:04:16.640]  耶穌在聖殿跟人家講天國道理的時候
[00:04:16.640 --> 00:04:21.140]  有一個行營被捉拿的一個婦人
[00:04:21.140 --> 00:04:23.140]  她被文士跟法利塞人
[00:04:23.140 --> 00:04:25.640]  就是宗教領袖跟立法師
[00:04:25.640 --> 00:04:28.640]  帶到聖殿裡面來
[00:04:28.640 --> 00:04:32.640]  要叫耶穌來審治這個女人
[00:04:32.640 --> 00:04:35.640]  其實他們是要來找耶穌的茬
[00:04:35.640 --> 00:04:37.640]  是要抓她的柄
[00:04:37.640 --> 00:04:40.640]  是要特別來陷害她的
[00:04:40.640 --> 00:04:42.640]  但是耶穌呢
[00:04:42.640 --> 00:04:46.640]  他就蹲在地上就在那邊寫字
[00:04:46.640 --> 00:04:48.640]  他們一再的追問耶穌
[00:04:48.640 --> 00:04:49.640]  說你到底要怎麼樣
[00:04:49.640 --> 00:04:53.640]  這個女人按照摩西律法應該要把她治死的
[00:04:53.640 --> 00:04:55.640]  這個耶穌就執起腰來
[00:04:55.640 --> 00:04:58.640]  就對他們說你們誰沒有罪
[00:04:58.640 --> 00:05:01.640]  你們就可以拿起石頭來砸她
[00:05:01.640 --> 00:05:04.640]  大家就一個一個就走了
[00:05:04.640 --> 00:05:07.640]  當然了他講說從老到少
[00:05:07.640 --> 00:05:10.640]  有可能是年紀大了
[00:05:10.640 --> 00:05:11.640]  劣力多了
[00:05:11.640 --> 00:05:13.640]  反省的能力也強了
[00:05:13.640 --> 00:05:16.640]  所以馬上就發現自己有罪
[00:05:16.640 --> 00:05:20.640]  也有可能是人長越老罪越多
[00:05:20.640 --> 00:05:22.640]  所以馬上就覺悟了
[00:05:22.640 --> 00:05:25.640]  所以他們就一個一個就走了
[00:05:25.640 --> 00:05:28.640]  耶穌就問那女人說
[00:05:28.640 --> 00:05:29.640]  沒有人定你罪嗎
[00:05:29.640 --> 00:05:30.640]  沒有啊
[00:05:30.640 --> 00:05:32.640]  那麼我也不定你的罪
[00:05:32.640 --> 00:05:33.640]  你就走吧
[00:05:33.640 --> 00:05:36.640]  從此不要再犯了
[00:05:36.640 --> 00:05:38.640]  就這麼一個簡單的事情
[00:05:38.640 --> 00:05:41.640]  然後最後耶穌講了一句話
[00:05:41.640 --> 00:05:43.640]  他說我是世界的光
[00:05:43.640 --> 00:05:46.640]  跟從我的就不在黑暗裡走
[00:05:46.640 --> 00:05:50.640]  必要得著生命的光
[00:05:50.640 --> 00:05:52.640]  我剛才說文字法律上的人
[00:05:52.640 --> 00:05:53.640]  他們是宗教的領袖
[00:05:53.640 --> 00:05:54.640]  他們是律法師
[00:05:54.640 --> 00:05:56.640]  他們是在聖殿服事的
[00:05:56.640 --> 00:05:58.640]  所以他們對聖經非常懂
[00:05:58.640 --> 00:06:01.640]  尤其對摩西律法他非常懂
[00:06:01.640 --> 00:06:04.640]  一個女人犯了奸淫被他們捉到了
[00:06:04.640 --> 00:06:06.640]  他們拜了耶穌的面前
[00:06:06.640 --> 00:06:08.640]  為要來陷害耶穌
[00:06:08.640 --> 00:06:10.640]  那麼耶穌也是一個聰明人
[00:06:10.640 --> 00:06:12.640]  他是神的兒子
[00:06:12.640 --> 00:06:13.640]  你知道嗎
[00:06:13.640 --> 00:06:16.640]  因為按照摩西律法
[00:06:16.640 --> 00:06:19.640]  那應該是男的要帶來
[00:06:19.640 --> 00:06:20.640]  女的要帶來
[00:06:20.640 --> 00:06:23.640]  兩個都要被制死
[00:06:23.640 --> 00:06:25.640]  但是他們只帶著女的來
[00:06:25.640 --> 00:06:26.640]  所以中間就有問題
[00:06:26.640 --> 00:06:28.640]  說不定那男的是他們自己的人
[00:06:28.640 --> 00:06:31.640]  或他們的朋友等
[00:06:31.640 --> 00:06:33.640]  但是不管讓他們帶來
[00:06:33.640 --> 00:06:36.640]  聖殿裡面就一再地要耶穌說
[00:06:36.640 --> 00:06:37.640]  你要制死他
[00:06:37.640 --> 00:06:41.640]  按照摩西律法你要制死他
[00:06:41.640 --> 00:06:45.640]  耶穌他要是真正是按照他們的意思做的話
[00:06:45.640 --> 00:06:48.640]  耶穌就面對兩個非常大的問題
[00:06:48.640 --> 00:06:49.640]  第一個
[00:06:49.640 --> 00:06:52.640]  猶太人沒有權利制人於死
[00:06:52.640 --> 00:06:54.640]  那個時候是羅馬人統治
[00:06:54.640 --> 00:06:59.640]  羅馬人是掌管軍權政權等等
[00:06:59.640 --> 00:07:01.640]  那麼猶太人有地方管理
[00:07:01.640 --> 00:07:03.640]  還有宗教的管理
[00:07:03.640 --> 00:07:06.640]  但是他們不能夠制人於死
[00:07:06.640 --> 00:07:09.640]  所以如果說耶穌崇拜他們的話
[00:07:09.640 --> 00:07:12.640]  就觸犯了羅馬的律法
[00:07:12.640 --> 00:07:15.640]  但是如果耶穌不崇拜他們
[00:07:15.640 --> 00:07:17.640]  就觸犯了摩西的律法
[00:07:17.640 --> 00:07:19.640]  耶穌如果崇了他們
[00:07:19.640 --> 00:07:21.640]  制死這女人的話
[00:07:21.640 --> 00:07:25.640]  那麼耶穌就不再是有憐憫有恩典
[00:07:25.640 --> 00:07:29.640]  或者耶穌他說他是罪人的朋友
[00:07:29.640 --> 00:07:30.640]  記得嗎
[00:07:30.640 --> 00:07:33.640]  他說健康的人不用醫生
[00:07:33.640 --> 00:07:36.640]  就只有有病的人才需要醫生
[00:07:36.640 --> 00:07:37.640]  換句話說
[00:07:37.640 --> 00:07:39.640]  你如果認為你沒有罪
[00:07:39.640 --> 00:07:41.640]  你真的不用來信耶穌
[00:07:41.640 --> 00:07:43.640]  因為你完全無罪
[00:07:43.640 --> 00:07:45.640]  不需要任何人來為你贖罪
[00:07:45.640 --> 00:07:47.640]  您知道嗎
[00:07:47.640 --> 00:07:50.640]  但是我自己知道我很多的罪
[00:07:50.640 --> 00:07:55.640]  有人說其實你把聖經搞通了
[00:07:55.640 --> 00:07:59.640]  他所講的每一樣的律律典裝法則規定
[00:07:59.640 --> 00:08:01.640]  你都做到的話
[00:08:01.640 --> 00:08:02.640]  你不用信耶穌
[00:08:02.640 --> 00:08:04.640]  因為你已經是完全人
[00:08:04.640 --> 00:08:06.640]  你已經是完美的人
[00:08:06.640 --> 00:08:08.640]  你是毫無瑕疵
[00:08:08.640 --> 00:08:10.640]  毫無玷污的
[00:08:10.640 --> 00:08:13.640]  你根本就不需要耶穌的寶血來潔淨你
[00:08:13.640 --> 00:08:17.640]  或者耶穌為你的罪被釘死在十字架上
[00:08:17.640 --> 00:08:20.640]  所以都需要耶穌
[00:08:20.640 --> 00:08:24.640]  所以耶穌說我是罪人的朋友
[00:08:24.640 --> 00:08:27.640]  我是來拯救罪人的
[00:08:27.640 --> 00:08:30.640]  所以耶穌他就沒有寵他們
[00:08:30.640 --> 00:08:33.640]  耶穌就在地上寫字
[00:08:33.640 --> 00:08:35.640]  然後請問各位
[00:08:35.640 --> 00:08:38.640]  聖殿的地是什麼地
[00:08:38.640 --> 00:08:40.640]  絕對不是沙子地
[00:08:40.640 --> 00:08:43.640]  聖殿的地是石頭地
[00:08:43.640 --> 00:08:46.640]  那麼耶穌在石頭上面寫字
[00:08:46.640 --> 00:08:48.640]  會不會讓我們想起
[00:08:48.640 --> 00:08:51.640]  還有一個在石頭上面寫字不是嗎
[00:08:51.640 --> 00:08:54.640]  耶穌在聖殿的地上寫字
[00:08:54.640 --> 00:08:57.640]  天父我們信的上帝
[00:08:57.640 --> 00:08:58.640]  你記得嗎
[00:08:58.640 --> 00:09:02.640]  他在西乃山上用石頭在石板上面刻了十字
[00:09:02.640 --> 00:09:05.640]  然後叫摩西帶下來
[00:09:05.640 --> 00:09:09.640]  所以神的兒子如他父一樣
[00:09:09.640 --> 00:09:11.640]  用手在地上寫字
[00:09:11.640 --> 00:09:13.640]  我相信他在那邊刻
[00:09:13.640 --> 00:09:16.640]  (英文)
[00:09:16.640 --> 00:09:17.640]  不得已
[00:09:17.640 --> 00:09:19.640]  這個完完全全世界中間的一字
[00:09:19.640 --> 00:09:21.640]  這個天父用手
[00:09:21.640 --> 00:09:24.640]  上帝用手在石頭上面刻的
[00:09:24.640 --> 00:09:26.640]  耶穌在跟他們說
[00:09:26.640 --> 00:09:28.640]  固然你們文士法律賽人
[00:09:28.640 --> 00:09:30.640]  你們對聖經了解很多
[00:09:30.640 --> 00:09:32.640]  你們對摩西律法知道很多
[00:09:32.640 --> 00:09:38.640]  但是你們在創造天地宇宙萬物真神的面前
[00:09:38.640 --> 00:09:40.640]  神出在西乃山上
[00:09:40.640 --> 00:09:43.640]  始祖摩西領受這個律法
[00:09:43.640 --> 00:09:44.640]  今天我在這裡
[00:09:44.640 --> 00:09:46.640]  在聖殿裡面在石頭上面
[00:09:46.640 --> 00:09:49.640]  我是世界的光
[00:09:49.640 --> 00:09:51.640]  所以當耶穌說
[00:09:51.640 --> 00:09:52.640]  你們如果沒有罪
[00:09:52.640 --> 00:09:55.640]  你們可以用石頭打他打死他
[00:09:55.640 --> 00:09:57.640]  眾人在耶穌的面前
[00:09:57.640 --> 00:09:59.640]  在光的面前
[00:09:59.640 --> 00:10:01.640]  完全沒有隱藏
[00:10:01.640 --> 00:10:04.640]  光可以讓我們看到我們自己的不對
[00:10:04.640 --> 00:10:05.640]  你知道嗎
[00:10:05.640 --> 00:10:07.640]  我有的時候在家裡面
[00:10:07.640 --> 00:10:10.640]  我真的不喜歡把燈通通開亮
[00:10:10.640 --> 00:10:12.640]  第一是為了省電
[00:10:12.640 --> 00:10:14.640]  第二是我把燈通通開亮的時候
[00:10:14.640 --> 00:10:17.640]  我就看到這邊一塊髒
[00:10:17.640 --> 00:10:18.640]  那邊一個蜘蛛網
[00:10:18.640 --> 00:10:21.640]  所以我寧可把它噴暗暗的
[00:10:21.640 --> 00:10:23.640]  不會摔掉就可以了
[00:10:23.640 --> 00:10:25.640]  光一照射
[00:10:25.640 --> 00:10:28.640]  什麼都藏不了
[00:10:28.640 --> 00:10:30.640]  而更可笑的是
[00:10:30.640 --> 00:10:32.640]  甚至於我們不能夠看光
[00:10:32.640 --> 00:10:33.640]  你知道嗎
[00:10:33.640 --> 00:10:37.640]  就好像我們不能夠用眼睛看太陽光一樣
[00:10:37.640 --> 00:10:39.640]  你如果用眼睛看太陽光
[00:10:39.640 --> 00:10:42.640]  你的眼睛就被燒傷了
[00:10:42.640 --> 00:10:44.640]  當我們看到神的光
[00:10:44.640 --> 00:10:46.640]  當我們看到世界的光
[00:10:46.640 --> 00:10:49.640]  我們個個都有罪
[00:10:49.640 --> 00:10:52.640]  我們在無瑕疵的高揚的面前
[00:10:52.640 --> 00:10:56.640]  在這個制定律法的神的面前
[00:10:56.640 --> 00:11:00.640]  我們每一個人都要浮在那律法之下
[00:11:00.640 --> 00:11:02.640]  律法是教人知罪
[00:11:02.640 --> 00:11:04.640]  光是教我們知罪
[00:11:04.640 --> 00:11:05.640]  能夠認罪
[00:11:05.640 --> 00:11:06.640]  能夠悔改
[00:11:06.640 --> 00:11:08.640]  我甚至於講說
[00:11:08.640 --> 00:11:10.640]  十戒都是恩典
[00:11:10.640 --> 00:11:12.640]  你說十戒不是不可以這樣子
[00:11:12.640 --> 00:11:13.640]  不可以那樣子
[00:11:13.640 --> 00:11:15.640]  怎麼會是恩典呢
[00:11:15.640 --> 00:11:16.640]  請問你
[00:11:16.640 --> 00:11:17.640]  你殺不殺人
[00:11:17.640 --> 00:11:18.640]  請問你
[00:11:18.640 --> 00:11:19.640]  你偷不偷盜
[00:11:19.640 --> 00:11:20.640]  你不偷盜
[00:11:20.640 --> 00:11:23.640]  所以你也不希望被人殺
[00:11:23.640 --> 00:11:25.640]  所以你也不希望人家來偷盜你
[00:11:25.640 --> 00:11:26.640]  對不對
[00:11:26.640 --> 00:11:27.640]  所以不可殺人
[00:11:27.640 --> 00:11:29.640]  不可偷盜
[00:11:29.640 --> 00:11:31.640]  不是保護你的嗎
[00:11:31.640 --> 00:11:33.640]  讓那些殺人偷盜的人
[00:11:33.640 --> 00:11:37.640]  能夠知法犯法而守法或者是伏法
[00:11:37.640 --> 00:11:38.640]  所以這是恩典
[00:11:38.640 --> 00:11:40.640]  感謝在美神
[00:11:40.640 --> 00:11:44.640]  耶穌說我也不定你的罪了
[00:11:44.640 --> 00:11:46.640]  從此不要再犯罪
[00:11:46.640 --> 00:11:49.640]  你們相信這個婦人後來有沒有跟耶穌
[00:11:49.640 --> 00:11:51.640]  當然有了
[00:11:51.640 --> 00:11:53.640]  耶穌救了她的命
[00:11:53.640 --> 00:11:54.640]  耶穌得著了她
[00:11:54.640 --> 00:11:57.640]  她就跟著這個耶穌
[00:11:57.640 --> 00:11:58.640]  耶穌
[00:11:58.640 --> 00:12:00.640]  祂說我是十戒的光
[00:12:00.640 --> 00:12:01.640]  跟從我的
[00:12:01.640 --> 00:12:02.640]  就不在黑暗裡走
[00:12:02.640 --> 00:12:05.640]  必要得到生命的光
[00:12:05.640 --> 00:12:06.640]  耶穌祂的光
[00:12:06.640 --> 00:12:08.640]  不只是照耀這一塊地方
[00:12:08.640 --> 00:12:09.640]  有限的地方
[00:12:09.640 --> 00:12:12.640]  還照到全世界
[00:12:12.640 --> 00:12:14.640]  耶穌基督這個世界的光
[00:12:14.640 --> 00:12:16.640]  不只祂溫暖祂自己
[00:12:16.640 --> 00:12:20.640]  祂還溫暖了世上每一個人
[00:12:20.640 --> 00:12:22.640]  以賽亞先知說
[00:12:22.640 --> 00:12:25.640]  祂是外邦人的光
[00:12:25.640 --> 00:12:29.640]  施行救恩直到地極
[00:12:29.640 --> 00:12:32.640]  我們真有福
[00:12:32.640 --> 00:12:33.640]  各位您知道嗎
[00:12:33.640 --> 00:12:34.640]  福音書裡面講到
[00:12:34.640 --> 00:12:36.640]  耶穌行了很多的神蹟
[00:12:36.640 --> 00:12:38.640]  其實耶穌行的最多的神蹟
[00:12:38.640 --> 00:12:40.640]  就是叫瞎眼的人看見
[00:12:40.640 --> 00:12:44.640]  足足有七八次之多
[00:12:44.640 --> 00:12:46.640]  而且是這一次
[00:12:46.640 --> 00:12:49.640]  是講的是最特別的
[00:12:49.640 --> 00:12:51.640]  第一個
[00:12:51.640 --> 00:12:54.640]  這個瞎子是生來就瞎眼的
[00:12:54.640 --> 00:12:56.640]  而另外一個獨特的地方是
[00:12:56.640 --> 00:12:59.640]  祂治療這個瞎子
[00:12:59.640 --> 00:13:02.640]  這個方法非常獨特
[00:13:02.640 --> 00:13:04.640]  而且是不敢恭維
[00:13:04.640 --> 00:13:05.640]  你去看聖經上面
[00:13:05.640 --> 00:13:08.640]  講說耶穌讓瞎眼的人能夠看見
[00:13:08.640 --> 00:13:11.640]  祂的方法是有各式各樣
[00:13:11.640 --> 00:13:14.640]  有一次是講說兩個瞎眼的
[00:13:14.640 --> 00:13:15.640]  聽說耶穌來了
[00:13:15.640 --> 00:13:16.640]  就在那邊
[00:13:16.640 --> 00:13:18.640]  大衛的子孫可憐我們吧
[00:13:18.640 --> 00:13:20.640]  醫治我們的眼瞎吧
[00:13:20.640 --> 00:13:21.640]  耶穌說
[00:13:21.640 --> 00:13:23.640]  你們相信我會醫治你們嗎
[00:13:23.640 --> 00:13:24.640]  是我們信
[00:13:24.640 --> 00:13:27.640]  那就照你的信成全你吧
[00:13:27.640 --> 00:13:29.640]  兩個人眼睛就亮
[00:13:29.640 --> 00:13:30.640]  就這麼簡單
[00:13:30.640 --> 00:13:32.640]  那麼還有一次
[00:13:32.640 --> 00:13:34.640]  也是人來到耶穌的面前
[00:13:34.640 --> 00:13:36.640]  要耶穌醫治他的瞎眼
[00:13:36.640 --> 00:13:37.640]  耶穌就
[00:13:37.640 --> 00:13:39.640]  塗塗抹抹在他眼睛上面
[00:13:39.640 --> 00:13:42.640]  他眼睛就亮了
[00:13:42.640 --> 00:13:44.640]  還有一次也是耶穌
[00:13:44.640 --> 00:13:45.640]  無緣無故
[00:13:45.640 --> 00:13:47.640]  他就發了慈心
[00:13:47.640 --> 00:13:50.640]  就讓他的眼睛就亮起來了
[00:13:50.640 --> 00:13:53.640]  那麼這次就很特殊了
[00:13:53.640 --> 00:13:54.640]  這是在
[00:13:54.640 --> 00:13:56.640]  約翰福音第九章一到十一節
[00:13:56.640 --> 00:13:57.640]  讓我們一起來念
[00:13:57.640 --> 00:13:58.640]  請
[00:13:58.640 --> 00:14:00.640]  耶穌過去的時候
[00:14:00.640 --> 00:14:03.640]  看見一個人生來是瞎眼的
[00:14:03.640 --> 00:14:05.640]  門徒問耶穌說
[00:14:05.640 --> 00:14:06.640]  拉比
[00:14:06.640 --> 00:14:08.640]  這人生來是瞎眼的
[00:14:08.640 --> 00:14:10.640]  是誰犯了錯
[00:14:10.640 --> 00:14:12.640]  是這人呢
[00:14:12.640 --> 00:14:14.640]  是他父母呢
[00:14:14.640 --> 00:14:15.640]  耶穌回答說
[00:14:15.640 --> 00:14:17.640]  也不是這人犯了罪
[00:14:17.640 --> 00:14:20.640]  也不是他父母犯了罪
[00:14:20.640 --> 00:14:24.640]  是要在他身上寫出神的作為來
[00:14:24.640 --> 00:14:25.640]  乘著白日
[00:14:25.640 --> 00:14:29.640]  我們必須做那猜我來者的工
[00:14:29.640 --> 00:14:31.640]  黑夜將至
[00:14:31.640 --> 00:14:33.640]  沒有人能做工了
[00:14:33.640 --> 00:14:35.640]  我在世上的時候
[00:14:35.640 --> 00:14:37.640]  是世上的光
[00:14:37.640 --> 00:14:39.640]  耶穌說了這話
[00:14:39.640 --> 00:14:42.640]  就吐醋沫在地上
[00:14:42.640 --> 00:14:44.640]  用醋沫和泥
[00:14:44.640 --> 00:14:47.640]  抹在瞎子的眼睛上
[00:14:47.640 --> 00:14:48.640]  對他說
[00:14:48.640 --> 00:14:51.640]  你往西羅亞池子裡去洗
[00:14:51.640 --> 00:14:54.640]  西羅亞翻出來就是鳳釵錢
[00:14:54.640 --> 00:14:56.640]  他去一洗
[00:14:56.640 --> 00:14:58.640]  回頭就看見了
[00:14:58.640 --> 00:15:02.640]  他的靈色和那樹藏見他是討飯的
[00:15:02.640 --> 00:15:03.640]  就說
[00:15:03.640 --> 00:15:07.640]  這不是那從前做著討飯的人嗎
[00:15:07.640 --> 00:15:09.640]  有人說是他
[00:15:09.640 --> 00:15:11.640]  又有人說不是
[00:15:11.640 --> 00:15:13.640]  卻是像他
[00:15:13.640 --> 00:15:15.640]  他自己是說是我
[00:15:15.640 --> 00:15:17.640]  他們對他說
[00:15:17.640 --> 00:15:19.640]  眼睛是怎麼開的呢
[00:15:19.640 --> 00:15:21.640]  他回他說
[00:15:21.640 --> 00:15:23.640]  有一個人名叫耶穌
[00:15:23.640 --> 00:15:24.640]  他和泥
[00:15:24.640 --> 00:15:26.640]  抹我的眼睛
[00:15:26.640 --> 00:15:27.640]  對我說
[00:15:27.640 --> 00:15:29.640]  你往西羅亞池子去洗
[00:15:29.640 --> 00:15:32.640]  我去一洗就看見了
[00:15:32.640 --> 00:15:34.640]  所以他照著去做
[00:15:34.640 --> 00:15:35.640]  他就得救了
[00:15:35.640 --> 00:15:38.640]  就得到世界的光
[00:15:38.640 --> 00:15:40.640]  現在為什麼
[00:15:40.640 --> 00:15:43.640]  要到西羅亞池子裡面去呢
[00:15:43.640 --> 00:15:45.640]  您知道嗎
[00:15:45.640 --> 00:15:47.640]  耶路撒冷沒有水源
[00:15:47.640 --> 00:15:49.640]  所以他沉的水是從
[00:15:49.640 --> 00:15:51.640]  那個山谷裡面
[00:15:51.640 --> 00:15:53.640]  一路倒下來的
[00:15:53.640 --> 00:15:55.640]  他們有的時候打仗的時候呢
[00:15:55.640 --> 00:15:57.640]  敵人很聰明的話
[00:15:57.640 --> 00:15:59.640]  他就把水源堵掉
[00:15:59.640 --> 00:16:01.640]  一個月兩個月
[00:16:01.640 --> 00:16:02.640]  你就活不下去了
[00:16:02.640 --> 00:16:04.640]  就非得投降不可
[00:16:04.640 --> 00:16:06.640]  所以在西西加王
[00:16:06.640 --> 00:16:09.640]  他知道亞蘇人要來攻打他的時候
[00:16:09.640 --> 00:16:12.640]  就另外鑿了一條水道
[00:16:12.640 --> 00:16:15.640]  通到西羅亞池子裡面
[00:16:15.640 --> 00:16:17.640]  所以西羅亞的意思
[00:16:17.640 --> 00:16:18.640]  是奉差遣
[00:16:18.640 --> 00:16:19.640]  意思是說
[00:16:19.640 --> 00:16:23.640]  這個水是從山上差遣
[00:16:23.640 --> 00:16:26.640]  傳到我們這裡來的
[00:16:26.640 --> 00:16:28.640]  主要意思是說
[00:16:28.640 --> 00:16:32.640]  我是神差遣我來醫治你的
[00:16:32.640 --> 00:16:36.640]  能夠照著我所說的去做的時候
[00:16:36.640 --> 00:16:39.640]  你就要得到醫治
[00:16:39.640 --> 00:16:40.640]  但是您知道嗎
[00:16:40.640 --> 00:16:44.640]  這些門徒卻沒有這樣子的看見
[00:16:44.640 --> 00:16:47.640]  因為你說這個人是生來就瞎眼的
[00:16:47.640 --> 00:16:49.640]  門徒卻沒有憐憫
[00:16:49.640 --> 00:16:51.640]  沒有慈心
[00:16:51.640 --> 00:16:53.640]  他們卻把它當作是一個
[00:16:53.640 --> 00:16:54.640]  學術性的討論
[00:16:54.640 --> 00:16:56.640]  或者是神學的課程
[00:16:56.640 --> 00:16:57.640]  問耶穌
[00:16:57.640 --> 00:16:59.640]  這個人眼睛瞎是他犯了罪呢
[00:16:59.640 --> 00:17:01.640]  還是他的父母犯了罪呢
[00:17:01.640 --> 00:17:05.640]  所以他眼睛生來就是瞎的呢
[00:17:05.640 --> 00:17:07.640]  耶穌說
[00:17:07.640 --> 00:17:09.640]  他眼睛瞎
[00:17:09.640 --> 00:17:12.640]  是為了要顯出神的作為來
[00:17:12.640 --> 00:17:15.640]  讓神的榮耀能夠彰顯出來
[00:17:15.640 --> 00:17:18.640]  哈雷路亞證明聲
[00:17:18.640 --> 00:17:19.640]  保羅他說
[00:17:19.640 --> 00:17:21.640]  此等不幸的人
[00:17:21.640 --> 00:17:25.640]  被世界的神弄瞎了心眼
[00:17:25.640 --> 00:17:27.640]  不叫基督榮耀
[00:17:27.640 --> 00:17:29.640]  浮雲的光照著他們
[00:17:29.640 --> 00:17:32.640]  基督本是神的形象
