
[00:00:00.000 --> 00:00:04.400]  經文是這樣的,是《馬可福音》的一章一至八節
[00:01:09.520 --> 00:01:12.720]  我們讀本聖經的時候
[00:01:12.720 --> 00:01:15.040]  就是馬太、馬可、路加、約翰
[00:01:15.040 --> 00:01:20.280]  但聖經出現的經卷時序
[00:01:20.280 --> 00:01:22.320]  福音書的順序
[00:01:22.320 --> 00:01:23.840]  一般學者會理解
[00:01:23.840 --> 00:01:25.520]  馬可福音的
[00:01:25.520 --> 00:01:29.200]  是眾多福音書裡的第一卷出現的福音書
[00:01:29.200 --> 00:01:31.840]  而換言之這句話一章一節
[00:01:31.840 --> 00:01:34.720]  這句福音書第一次有福音書出現
[00:01:34.720 --> 00:01:36.240]  然後第一句話
[00:01:36.240 --> 00:01:39.760]  就是在說「神的兒子耶穌基督福音的起頭」
[00:01:39.760 --> 00:01:42.640]  福音這個字我們可能都很
[00:01:42.640 --> 00:01:44.200]  大家都傳福音
[00:01:44.200 --> 00:01:45.440]  有些人聽過福音
[00:01:45.440 --> 00:01:48.800]  信耶穌又要用福音三章十六節
[00:01:48.800 --> 00:01:51.560]  大家可能聽過很多這樣的說話
[00:01:51.560 --> 00:01:54.400]  但福音在約翰這個時代
[00:01:54.400 --> 00:01:56.600]  司祭約翰的這個時代
[00:01:56.600 --> 00:02:02.800]  其實它不是一個教會信仰的字眼
[00:02:02.800 --> 00:02:05.720]  事實上這個字眼的意思是誰用的呢?
[00:02:05.720 --> 00:02:07.360]  其實是凱撒用的
[00:02:07.360 --> 00:02:11.480]  凱撒在那個時代被認為是福音
[00:02:11.480 --> 00:02:13.600]  他為世界帶來福音
[00:02:13.600 --> 00:02:15.680]  凱撒為當時的世界帶來福音
[00:02:15.680 --> 00:02:18.000]  羅馬帝國為當時的世界帶來福音
[00:02:18.000 --> 00:02:20.200]  因為他平定戰亂
[00:02:20.200 --> 00:02:22.120]  他將所有的戰亂鎮壓了
[00:02:22.120 --> 00:02:25.160]  壓低了,剷平了敵對勢力
[00:02:25.160 --> 00:02:30.560]  所以當時世界由大混亂開始變成平定
[00:02:30.560 --> 00:02:33.160]  所以當時的人就認為
[00:02:33.160 --> 00:02:37.120]  凱撒為世界帶來福音,好的消息
[00:02:37.120 --> 00:02:39.040]  然後這個好的消息
[00:02:39.040 --> 00:02:42.000]  以至他甚至被當時的人
[00:02:42.000 --> 00:02:44.320]  形容他是神的兒子
[00:02:44.320 --> 00:02:47.840]  當時的錢幣的後面
[00:02:47.840 --> 00:02:50.480]  會寫神的兒子是凱撒
[00:02:50.480 --> 00:02:52.400]  凱撒的樣子是印在上面
[00:02:52.400 --> 00:02:54.440]  神的兒子這樣描述
[00:02:54.440 --> 00:02:57.160]  換言之第一章一節這個故事開始的時候
[00:02:57.160 --> 00:03:00.480]  他就說神的兒子不是凱撒
[00:03:00.480 --> 00:03:04.480]  是耶穌基督,祂的福音在這裡開始
[00:03:04.480 --> 00:03:05.560]  是一個宣告
[00:03:05.560 --> 00:03:11.520]  宣告一個新的好消息
[00:03:11.520 --> 00:03:15.520]  這個宣告原來不是突然間平地一聲雷
[00:03:15.520 --> 00:03:18.160]  他在一章二至三節裏面描述
[00:03:18.160 --> 00:03:21.720]  這個宣告其實是有一個源頭
[00:03:21.720 --> 00:03:24.360]  源頭是來自以塞俠書
[00:03:24.360 --> 00:03:27.160]  以塞俠先知書上記著說
[00:03:27.160 --> 00:03:30.680]  這句說話是「看那我要差遣那使者在你前面預備道路」
[00:03:30.680 --> 00:03:34.120]  「在曠野人聲喊著說,預備主那道修節他的路」
[00:03:34.120 --> 00:03:35.480]  是甚麼來的呢?
[00:03:35.480 --> 00:03:38.800]  原來他是來自以塞俠書的四十章
[00:03:38.800 --> 00:03:41.320]  四十章又是一件甚麼事呢?
[00:03:41.320 --> 00:03:45.040]  以塞俠書頭三十九章是講很多審判
[00:03:45.040 --> 00:03:46.600]  他在描述一件事
[00:03:46.600 --> 00:03:49.760]  描述當時的以色列那些猶太人
[00:03:49.760 --> 00:03:54.240]  是不跟從上帝的說話
[00:03:54.240 --> 00:03:57.560]  接著他們就去搞那些政治結盟
[00:03:57.560 --> 00:03:59.920]  經濟的力量各類各類的事情
[00:03:59.920 --> 00:04:03.280]  然後他不跟上帝的道去行
[00:04:03.280 --> 00:04:07.120]  那些孤兒寡婦、城門口給人公義全部不要來
[00:04:07.120 --> 00:04:10.360]  以致他們被擄亡國
[00:04:10.360 --> 00:04:11.920]  一個這樣的結局
[00:04:11.920 --> 00:04:13.440]  這個就是審判的結局
[00:04:13.440 --> 00:04:17.040]  在以塞俠書頭三十九章就是不斷描寫這件事
[00:04:17.040 --> 00:04:19.560]  去到第四十章這句說話開始的時候
[00:04:19.560 --> 00:04:20.800]  意思是甚麼呢?
[00:04:20.800 --> 00:04:25.280]  就是世界有一個新的一頁要打開
[00:04:25.280 --> 00:04:27.320]  你們的懲罰夠了
[00:04:27.320 --> 00:04:29.320]  上帝對你們的懲罰夠了
[00:04:29.320 --> 00:04:32.040]  這個世界有一個新的一頁要打開
[00:04:32.040 --> 00:04:33.400]  只要你悔改
[00:04:33.400 --> 00:04:37.800]  你就可以連接和上帝的關係
[00:04:37.800 --> 00:04:41.320]  我們重新去建設這個拯救的道路
[00:04:41.320 --> 00:04:45.680]  一個這樣的說話,以塞俠書第二三節
[00:04:45.680 --> 00:04:51.120]  這個故事就是耶穌基督福音的起頭的一個連接
[00:04:51.120 --> 00:04:54.680]  這個連接有甚麼出奇呢?
[00:04:54.680 --> 00:04:57.000]  特別的地方就是這句說話
[00:04:57.000 --> 00:05:01.800]  你要想像一下它是何時出現的
[00:05:01.800 --> 00:05:05.040]  你見到旁邊有一卷像爛布的東西嗎?
[00:05:05.040 --> 00:05:09.440]  角落的螢幕上有一個像爛布的東西
[00:05:09.440 --> 00:05:12.120]  那卷是甚麼來的呢?
[00:05:12.120 --> 00:05:16.360]  那個是我們叫死海古卷的東西
[00:05:16.360 --> 00:05:19.360]  其實有一個叫昆蘭社團
[00:05:19.360 --> 00:05:23.920]  它在死海北面的地方
[00:05:23.920 --> 00:05:25.840]  他們有一個聚集地方
[00:05:25.840 --> 00:05:27.960]  他們會抄寫聖經
[00:05:27.960 --> 00:05:33.800]  然後他們會有一個等待上帝國度的聚集
[00:05:33.800 --> 00:05:35.560]  他們在那裡抄寫聖經的時候
[00:05:35.560 --> 00:05:38.480]  整個舊約的經卷他們都抄了
[00:05:38.480 --> 00:05:42.400]  有趣的地方就是他們被發現的時候
[00:05:42.400 --> 00:05:45.320]  裡面有一個經卷很多的
[00:05:45.320 --> 00:05:46.920]  就是以塞俠書
[00:05:46.920 --> 00:05:48.640]  以塞俠書在他們的copies裡面
[00:05:48.640 --> 00:05:55.520]  有二十多個copies是和以塞俠書抄寫出來的
[00:05:55.520 --> 00:06:00.120]  有趣的地方就是原來他們重視以塞俠書
[00:06:00.120 --> 00:06:01.560]  那個時代的人重視以塞俠書
[00:06:01.560 --> 00:06:02.120]  為甚麼呢?
[00:06:02.120 --> 00:06:04.560]  因為你要想像抄寫一卷聖經
[00:06:04.560 --> 00:06:06.480]  不是像今天這樣印出來的
[00:06:06.480 --> 00:06:07.800]  是抄出來的
[00:06:07.800 --> 00:06:12.800]  據說最近到八月尾
[00:06:12.800 --> 00:06:16.880]  以色列博物館在展示一些以塞俠書的經卷
[00:06:16.880 --> 00:06:19.280]  如果你有興趣可以去看一下
[00:06:19.280 --> 00:06:24.880]  裡面在描述它和今天的舊約是一樣的
[00:06:24.880 --> 00:06:26.600]  抄寫的時候你很仔細
[00:06:26.600 --> 00:06:30.400]  不可以錯一個這樣的狀態來抄寫
[00:06:30.400 --> 00:06:34.320]  然後在這樣的力量之下抄寫了二十多個copies
[00:06:34.320 --> 00:06:36.280]  意思是甚麼呢?
[00:06:36.280 --> 00:06:38.000]  意思是有很多人在讀書
[00:06:38.000 --> 00:06:39.520]  所以才要抄寫這麼多
[00:06:39.520 --> 00:06:41.600]  如果沒有人讀書我不會抄寫這麼多
[00:06:41.600 --> 00:06:43.600]  不會花這麼多人力物力去做這件事
[00:06:43.600 --> 00:06:44.440]  花這麼多人力物力
[00:06:44.440 --> 00:06:45.840]  意思是有很多人在讀書
[00:06:45.840 --> 00:06:47.880]  不單止在這裡有很多人在讀書
[00:06:47.880 --> 00:06:51.120]  你記得耶穌在會堂裡面讀甚麼嗎?
[00:06:51.120 --> 00:06:53.320]  會堂裡面都是在讀以塞俠書
[00:06:53.320 --> 00:06:56.240]  神的靈在我身上用高高我
[00:06:56.240 --> 00:06:58.160]  叫我參與報告秘魯得釋放
[00:06:58.160 --> 00:06:59.200]  乞訝得漢奸
[00:06:59.200 --> 00:07:00.360]  受壓制得自由
[00:07:00.360 --> 00:07:02.120]  報告神月立人的欺凌
[00:07:02.120 --> 00:07:03.120]  是不是?
[00:07:03.120 --> 00:07:04.320]  都是以塞俠書
[00:07:04.320 --> 00:07:07.760]  換言之以塞俠書這些經卷這些內容
[00:07:07.760 --> 00:07:10.960]  一直都在當時非常流行
[00:07:10.960 --> 00:07:14.480]  特別在約翰的時代
[00:07:14.480 --> 00:07:15.200]  好了
[00:07:15.200 --> 00:07:21.960]  約翰的時代距離這句話出現相隔多遠的時間呢?
[00:07:21.960 --> 00:07:25.440]  新約舊約一般來說我們都說是四百年
[00:07:25.440 --> 00:07:28.960]  而舊約這段以塞俠書的經卷這個時間
[00:07:28.960 --> 00:07:30.440]  去到這個位置的時間
[00:07:30.440 --> 00:07:33.320]  學者會認為大概是五百年
[00:07:33.320 --> 00:07:35.320]  換言之就是五百年來
[00:07:35.320 --> 00:07:40.320]  這句話在社群裡面一直流傳流通
[00:07:40.320 --> 00:07:42.320]  甚至流通到約翰的時代
[00:07:42.320 --> 00:07:45.000]  很多人讀了
[00:07:45.000 --> 00:07:52.040]  問題是這句話有多少人用他的生命走出來呢?
[00:07:52.040 --> 00:07:54.840]  有多少人用他的生命將這句話
[00:07:54.840 --> 00:07:56.920]  預備著的道收直他的腦
[00:07:56.920 --> 00:08:00.040]  這句話說了很多次了
[00:08:00.040 --> 00:08:01.800]  有多少人將它讀入心
[00:08:01.800 --> 00:08:05.040]  然後將它變成自己的生命的訊息
[00:08:05.040 --> 00:08:08.080]  然後他將自己的生命連上一章一節
[00:08:08.080 --> 00:08:09.480]  上帝的故事
[00:08:09.480 --> 00:08:12.920]  耶穌基督福音的起頭
[00:08:12.920 --> 00:08:18.160]  這五百年來有多少人做這件事?
[00:08:18.160 --> 00:08:24.120]  或者我們可以特別留意第四節的頭三個字
[00:08:24.120 --> 00:08:26.160]  召者說
[00:08:26.160 --> 00:08:29.960]  有時候我們會覺得召者說好像只是一個預言
[00:08:29.960 --> 00:08:34.400]  一個預言 召者說這句話就發生了
[00:08:34.400 --> 00:08:37.920]  好像是一個連接著一個預言的意思
[00:08:37.920 --> 00:08:40.280]  但是召者說你再讀下去的時候
[00:08:40.280 --> 00:08:41.880]  有一種味道的就是
[00:08:41.880 --> 00:08:44.720]  誰召者說?
[00:08:44.720 --> 00:08:47.600]  上帝有沒有呼喚你 呼喚我在這裡召者說
[00:08:47.600 --> 00:08:50.960]  這句話有沒有入到你的心?
[00:08:50.960 --> 00:08:54.680]  上帝的說話有沒有入到你的心?
[00:08:54.680 --> 00:08:57.240]  我們可能在返教會有一段日子
[00:08:57.240 --> 00:09:02.240]  我們在這裡每個星期都會聽到很多的說話
[00:09:02.240 --> 00:09:07.080]  重點不是在於這些說話解釋得有多精妙
[00:09:07.080 --> 00:09:10.320]  重點是就算解釋得不精妙
[00:09:10.320 --> 00:09:13.160]  就算我今晚解釋得很差
[00:09:13.160 --> 00:09:15.920]  解釋到你每個人都不想聽
[00:09:15.920 --> 00:09:18.440]  但是讀完經文之後 你看完經文
[00:09:18.440 --> 00:09:20.760]  那段經文感動你
[00:09:20.760 --> 00:09:28.160]  你召者說這句經文就在你心中開始發動力量
[00:09:28.160 --> 00:09:31.760]  我在上年做了一件奇怪的事
[00:09:31.760 --> 00:09:35.520]  就是我做書籍編輯 入特朗普的時候
[00:09:35.520 --> 00:09:39.360]  接著我就幫了一個牧師 叫做伍維文牧師
[00:09:39.360 --> 00:09:41.560]  他就幫我編了一本書
[00:09:41.560 --> 00:09:43.000]  牧師八十多歲
[00:09:43.000 --> 00:09:49.120]  他是崇基學院 中文大學崇基學院的校務
[00:09:49.120 --> 00:09:56.160]  他在崇基學院做了十多年的校務
[00:09:56.160 --> 00:09:58.520]  是崇基學院裏面最長的校務
[00:09:58.520 --> 00:10:02.240]  然後他將崇基學院裏面的崇基禮拜堂
[00:10:02.240 --> 00:10:03.880]  那個教會的崇拜
[00:10:03.880 --> 00:10:08.640]  本來只是在上下學期的時候有聚會
[00:10:08.640 --> 00:10:11.160]  接著他將它變成全年都有聚會
[00:10:11.160 --> 00:10:14.240]  以致慢慢形成了一個信仰群體
[00:10:14.240 --> 00:10:19.720]  伍維文牧師就在崇基學院裏面做了一件這樣的事
[00:10:19.720 --> 00:10:23.280]  有一天有一個朋友inbox我
[00:10:23.280 --> 00:10:25.960]  問我可不可以幫伍維文牧師編一本書
[00:10:25.960 --> 00:10:30.680]  其實那時候我已經很久沒有編過書了
[00:10:30.680 --> 00:10:32.320]  所以就以這件事
[00:10:32.320 --> 00:10:36.680]  但是一想到伍維文牧師是因為他曾經幫我的神學院老師
[00:10:36.680 --> 00:10:40.360]  招攬了他去信義中神學院
[00:10:40.360 --> 00:10:42.240]  我在信義中神學院讀神學
[00:10:42.240 --> 00:10:47.160]  以致我認識了我當時一個對我很重要的恩師
[00:10:47.160 --> 00:10:49.480]  叫做鄧兆光老師
[00:10:49.480 --> 00:10:52.640]  因為鄧老師影響了我很深
[00:10:52.640 --> 00:10:55.720]  所以我就幫他做這本書
[00:10:55.720 --> 00:10:59.280]  這本書做的時候就編完了
[00:10:59.280 --> 00:11:01.480]  然後牧師就問我
[00:11:01.480 --> 00:11:06.080]  這本書你覺得最深刻的是哪句說話呢
[00:11:06.080 --> 00:11:08.400]  有沒有一些片段是最深刻的呢
[00:11:08.400 --> 00:11:12.120]  我就選了這一段給他看
[00:11:12.120 --> 00:11:16.440]  這一段其實是來自啞國
[00:11:16.440 --> 00:11:19.840]  他和上帝摔跤
[00:11:19.840 --> 00:11:25.400]  然後就將很多不情願
[00:11:25.400 --> 00:11:27.960]  很多尋求神的祝福
[00:11:27.960 --> 00:11:29.920]  很多恐懼各種的狀況
[00:11:29.920 --> 00:11:32.000]  然後他仍然死在上帝
[00:11:32.000 --> 00:11:33.720]  求主去幫他
[00:11:33.720 --> 00:11:35.000]  的一個過程裏面
[00:11:35.000 --> 00:11:37.920]  他和上帝的故事連接
[00:11:37.920 --> 00:11:40.160]  以致十二支派從他而出
[00:11:40.160 --> 00:11:43.200]  一個這樣的故事的延展
[00:11:43.200 --> 00:11:45.440]  牧師就說
[00:11:45.440 --> 00:11:50.120]  其實我們對上帝國道的認識
[00:11:50.120 --> 00:11:51.680]  對神的認識
[00:11:51.680 --> 00:11:54.520]  是多過啞國很多的
[00:11:54.520 --> 00:11:57.160]  因為啞國是舊約時代的人物
[00:11:57.160 --> 00:11:59.120]  啞國是一個舊約時代的人物
[00:11:59.120 --> 00:11:59.960]  他不知道是誰
[00:11:59.960 --> 00:12:02.600]  他不知道耶穌
[00:12:02.600 --> 00:12:06.000]  他不知道上帝會有道成肉身
[00:12:06.000 --> 00:12:07.880]  叫耶穌來到中間
[00:12:07.880 --> 00:12:09.840]  他不知道有十字架
[00:12:09.840 --> 00:12:11.680]  為我們的罪去代贖
[00:12:11.680 --> 00:12:13.600]  他不知道十字架之後
[00:12:13.600 --> 00:12:15.240]  有三天的復活
[00:12:15.240 --> 00:12:17.800]  他不知道上帝會差派聖靈來
[00:12:17.800 --> 00:12:19.840]  啞國也不知道聖靈來到
[00:12:19.840 --> 00:12:23.560]  會建立一個信仰群體叫教會
[00:12:23.560 --> 00:12:25.520]  他不知道以後發生的事
[00:12:25.520 --> 00:12:29.880]  但是啞國憑著他對上帝的
[00:12:29.880 --> 00:12:32.560]  一輪絆肘的認識
[00:12:32.560 --> 00:12:35.960]  他將自己的生命投入去
[00:12:35.960 --> 00:12:40.160]  然後他走經他自己的時代 他的時間
[00:12:40.160 --> 00:12:44.040]  然後他將生命照著他走下去的時候
[00:12:44.040 --> 00:12:47.920]  留下了上帝國道的痕跡
[00:12:47.920 --> 00:12:51.600]  接著我說牧師你留下最後那三個字
[00:12:51.600 --> 00:12:53.680]  真是很硬心的
[00:12:53.680 --> 00:12:56.960]  也很難的
[00:12:56.960 --> 00:12:59.360]  他說 我們呢?
[00:12:59.360 --> 00:13:01.520]  啞國就是這樣走經時間
[00:13:01.520 --> 00:13:03.960]  留下痕跡 我們呢?
[00:13:03.960 --> 00:13:07.200]  到底我們知道了更多東西
[00:13:07.200 --> 00:13:10.440]  我們有更多學術的知識
[00:13:10.440 --> 00:13:13.000]  我們有更多人去演繹聖經
[00:13:13.000 --> 00:13:15.520]  我們有很多 甚至今天
[00:13:15.520 --> 00:13:17.680]  我們有時候看聖經
[00:13:17.680 --> 00:13:20.720]  你問AI也會答得很頭頭是道
[00:13:20.720 --> 00:13:21.800]  是不是?
[00:13:21.800 --> 00:13:23.640]  我們也有很多的書
[00:13:23.640 --> 00:13:24.880]  很多的資料
[00:13:24.880 --> 00:13:27.360]  也有很多人被我們問
[00:13:27.360 --> 00:13:29.720]  你問一下牧師 問一下傳道
[00:13:29.720 --> 00:13:34.200]  很多人都會很樂意地回答你
[00:13:34.200 --> 00:13:35.960]  我們知道更多
[00:13:35.960 --> 00:13:37.560]  但是我們更多的反思
[00:13:37.560 --> 00:13:40.200]  有多少會變成照這話
[00:13:40.200 --> 00:13:43.160]  成為我們生命的力量呢?
[00:13:43.160 --> 00:13:44.520]  求主幫我們
[00:13:44.520 --> 00:13:47.080]  可能這樣的事情是不容易的
[00:13:47.080 --> 00:13:50.000]  因為要照這話 有時候
[00:13:50.000 --> 00:13:53.320]  上帝你的話甚難
[00:13:53.320 --> 00:13:55.360]  我們有時候就是這麼軟弱
[00:13:55.360 --> 00:13:56.720]  這麼不容易
[00:13:56.720 --> 00:14:01.680]  但是只要你開口求主幫你
[00:14:01.680 --> 00:14:03.760]  上帝的說話會一點一滴
[00:14:03.760 --> 00:14:05.560]  在你的生命裏面實現
[00:14:05.560 --> 00:14:07.840]  然後你會在上帝的國度裏面
[00:14:07.840 --> 00:14:09.480]  留下痕跡
[00:14:09.480 --> 00:14:11.000]  這是第一個預備
[00:14:11.000 --> 00:14:13.520]  來到的人 他要尋找的
[00:14:13.520 --> 00:14:15.880]  是尋找一些會照這話
[00:14:15.880 --> 00:14:18.640]  將他感動到聖經的說話
[00:14:18.640 --> 00:14:19.760]  感動他的東西
[00:14:19.760 --> 00:14:22.240]  是會在生命裏面演繹出來的
[00:14:22.240 --> 00:14:23.960]  來的人要尋找這樣的人
[00:14:23.960 --> 00:14:25.640]  這是第一個預備
[00:14:25.640 --> 00:14:27.360]  第二個預備
[00:14:27.360 --> 00:14:36.720]  第二個預備是這樣的
[00:14:36.720 --> 00:14:39.280]  第二個預備在第六節
[00:14:39.280 --> 00:14:40.720]  若翰穿駱駝毛的衣服
[00:14:40.720 --> 00:14:42.920]  腰束皮帶吃的是蝗蟲野物
[00:14:42.920 --> 00:14:45.600]  我會先說它的外表
[00:14:45.600 --> 00:14:47.360]  他穿的是駱駝毛的衣服
[00:14:47.360 --> 00:14:48.600]  腰束皮帶
[00:14:48.600 --> 00:14:50.360]  這是一個什麼形象呢?
[00:14:50.360 --> 00:14:53.440]  我就叫AI幫我拍一張照片
[00:14:53.440 --> 00:14:56.680]  他拍了一張野人的照片
[00:14:56.680 --> 00:14:57.760]  穿駱駝毛的衣服
[00:14:57.760 --> 00:14:59.720]  腰束皮帶抗日的樣子
[00:14:59.720 --> 00:15:01.880]  很有趣
[00:15:01.880 --> 00:15:03.160]  對以色列人來說
[00:15:03.160 --> 00:15:06.360]  這個樣子是一個什麼樣子呢?
[00:15:06.360 --> 00:15:08.640]  其實是一個相當熟悉的樣子
[00:15:08.640 --> 00:15:10.080]  他熟悉的樣子是什麼原因呢?
[00:15:10.080 --> 00:15:11.440]  因為這個樣子
[00:15:11.440 --> 00:15:14.800]  是和以前另一個歷史人物很相似的樣子
[00:15:14.800 --> 00:15:17.600]  在獵王紀下一章八節的時候
[00:15:17.600 --> 00:15:19.880]  有一個王叫阿哈謝
[00:15:19.880 --> 00:15:27.160]  有一次那些蝗蟲和王說
[00:15:27.160 --> 00:15:28.960]  有一個人來求見你
[00:15:28.960 --> 00:15:31.200]  這個人是什麼人呢?
[00:15:31.200 --> 00:15:34.040]  他身穿毛衣
[00:15:34.040 --> 00:15:36.000]  腰束皮帶
[00:15:36.000 --> 00:15:38.560]  王就說這個人一定是
[00:15:38.560 --> 00:15:40.440]  提斯比人以利亞
[00:15:40.440 --> 00:15:42.280]  原來這個形象
[00:15:42.280 --> 00:15:45.120]  其實在以色列人的腦海裡面
[00:15:45.120 --> 00:15:46.200]  是有一個印象
[00:15:46.200 --> 00:15:47.680]  就是以利亞
[00:15:47.680 --> 00:15:50.000]  身穿毛衣腰束皮帶
[00:15:50.000 --> 00:15:52.960]  就像鱷駝毛衣腰束皮帶一樣
[00:15:52.960 --> 00:15:55.720]  所以這個樣子太厲害太震撼了
[00:15:55.720 --> 00:15:58.040]  所以印象很深刻
[00:15:58.040 --> 00:16:00.920]  而實際上很有趣的地方就是
[00:16:00.920 --> 00:16:02.560]  以色列人裡面
[00:16:02.560 --> 00:16:04.960]  他對以利亞的理解是什麼呢?
[00:16:04.960 --> 00:16:07.640]  他有沒有死呢?
[00:16:07.640 --> 00:16:09.040]  他是沒有死的
[00:16:09.040 --> 00:16:10.440]  為什麼呢?
[00:16:10.440 --> 00:16:13.360]  因為在以色列人的傳統裡面
[00:16:13.360 --> 00:16:17.720]  以利亞是被旋風接了升天的
[00:16:17.720 --> 00:16:21.600]  所以他沒有在世上被記錄了他的死亡
[00:16:21.600 --> 00:16:23.360]  換言之就是
[00:16:23.360 --> 00:16:25.880]  在那裡的人的理解就是他沒有死
[00:16:25.880 --> 00:16:27.200]  他去了上帝的國度
[00:16:27.200 --> 00:16:29.680]  被旋風接了升天
[00:16:29.680 --> 00:16:32.840]  所以在後來的一些先知書的描述裡面
[00:16:32.840 --> 00:16:36.440]  就是當上帝大而可畏的日子來的時候
[00:16:36.440 --> 00:16:39.360]  上帝拯救審判的日子來到的時候
[00:16:39.360 --> 00:16:40.960]  以利亞會再回來
[00:16:40.960 --> 00:16:42.200]  再出現
[00:16:42.200 --> 00:16:44.000]  所以這個形象一出現的時候
[00:16:44.000 --> 00:16:45.760]  以色列人會怎樣理解呢?
[00:16:45.760 --> 00:16:47.200]  上帝的拯救日子
[00:16:47.200 --> 00:16:49.800]  大而可畏的日子來了
[00:16:49.800 --> 00:16:51.640]  所以有些人就問
[00:16:51.640 --> 00:16:52.640]  施洗約翰
[00:16:52.640 --> 00:16:53.400]  就問他
[00:16:53.400 --> 00:16:55.920]  你是不是那位要來的?
[00:16:55.920 --> 00:16:58.040]  其實你是不是就是以利亞?
[00:16:58.040 --> 00:16:59.920]  在問他是不是這件事
[00:16:59.920 --> 00:17:01.400]  那以色列人就說
[00:17:01.400 --> 00:17:02.800]  我不是
[00:17:02.800 --> 00:17:04.040]  我不是這樣的人
[00:17:04.040 --> 00:17:04.640]  你可能會說
[00:17:04.640 --> 00:17:05.800]  那這個預備是不是
[00:17:05.800 --> 00:17:09.000]  預備我們回去馬上找一下有沒有命?
[00:17:09.000 --> 00:17:10.440]  找一件毛衣出來
[00:17:10.440 --> 00:17:11.680]  腰出皮底
[00:17:11.680 --> 00:17:13.600]  下個禮拜cosplay回來
[00:17:13.600 --> 00:17:16.360]  是不是這樣呢?
[00:17:16.360 --> 00:17:17.600]  我這裡就很想
[00:17:17.600 --> 00:17:21.360]  你看看剛才畫面裡面的另一半
[00:17:21.360 --> 00:17:23.960]  powerpoint裡面的另一半的畫面
[00:17:23.960 --> 00:17:26.680]  旁邊那裡你會看到有另一個畫面
[00:17:26.680 --> 00:17:28.520]  那畫面是什麼呢?
[00:17:28.520 --> 00:17:29.720]  那畫面呢
[00:17:29.720 --> 00:17:34.560]  是有一些人穿著一些比較華麗的衣服
[00:17:34.560 --> 00:17:36.960]  那是什麼地方來的呢?
[00:17:36.960 --> 00:17:38.800]  你猜猜
[00:17:38.800 --> 00:17:40.040]  是聖殿
[00:17:40.040 --> 00:17:41.640]  是聖殿的地方
[00:17:41.640 --> 00:17:42.480]  在聖殿裡面
[00:17:42.480 --> 00:17:44.400]  我也是叫AI畫的
[00:17:44.400 --> 00:17:46.800]  描述一下聖殿當時是什麼樣子
[00:17:46.800 --> 00:17:47.480]  大概是這樣
[00:17:47.480 --> 00:17:49.160]  下面那些祭司
[00:17:49.160 --> 00:17:53.000]  中間有一個人好像抱著口水肩在中間
[00:17:53.000 --> 00:17:55.240]  那個是什麼來的呢?
[00:17:55.240 --> 00:17:58.160]  那個人就是大祭司
[00:17:58.160 --> 00:18:03.480]  大祭司中間有一塊布
[00:18:03.480 --> 00:18:09.040]  那塊布上面是鑲了一些寶石
[00:18:09.040 --> 00:18:10.480]  有12粒
[00:18:10.480 --> 00:18:11.680]  為什麼呢?
[00:18:11.680 --> 00:18:15.120]  因為它代表著十二支派的獻祭
[00:18:15.120 --> 00:18:19.000]  它代表著十二支派獻祭的一些寶石鑲在身上
