
[00:00:00.000 --> 00:00:03.000]  今日的啟示錄第五章
[00:05:20.600 --> 00:05:24.100]  有誰是配展開那個書卷的呢
[00:05:24.100 --> 00:05:25.900]  是以致叫我們能夠知道
[00:05:25.900 --> 00:05:28.500]  和明白神的心意和計劃呢
[00:05:28.500 --> 00:05:30.800]  尤其是我們活在一個
[00:05:30.800 --> 00:05:33.000]  是黑暗紛亂的世界
[00:05:33.000 --> 00:05:35.000]  個人際遇也都可能是
[00:05:35.000 --> 00:05:36.800]  有很多難處
[00:05:36.800 --> 00:05:38.500]  甚至乎身體的健康
[00:05:38.500 --> 00:05:40.200]  也是困乏苦痛
[00:05:40.200 --> 00:05:41.600]  在這樣的情況之下
[00:05:41.600 --> 00:05:43.400]  我們怎樣能夠明白
[00:05:43.400 --> 00:05:45.900]  神的心意和計劃呢
[00:05:45.900 --> 00:05:47.700]  在第四節
[00:05:47.700 --> 00:05:50.700]  聖經記載得很有趣的
[00:05:50.700 --> 00:05:52.400]  就說約翰覺得
[00:05:52.400 --> 00:05:53.700]  沒有人能夠展開
[00:05:53.700 --> 00:05:55.600]  沒有人配展開
[00:05:55.600 --> 00:05:57.600]  他甚至哭了
[00:05:57.600 --> 00:05:59.600]  這是一個懸念
[00:05:59.600 --> 00:06:04.000]  不過聖經不會讓我們失望的
[00:06:04.000 --> 00:06:06.000]  接著第五節就已經說了
[00:06:06.000 --> 00:06:09.600]  當我在那裏的長老其中一位就說了
[00:06:09.600 --> 00:06:10.900]  不要哭
[00:06:10.900 --> 00:06:15.500]  是有一位是配得打開
[00:06:15.500 --> 00:06:19.000]  和揭露上帝的心意和計劃的
[00:06:19.000 --> 00:06:20.400]  這位是哪一位呢
[00:06:20.400 --> 00:06:22.300]  就是這位獅子
[00:06:22.300 --> 00:06:25.500]  高揚德聖王主耶穌基督
[00:06:25.500 --> 00:06:29.500]  是他配得和能夠打開的
[00:06:29.500 --> 00:06:31.700]  弟兄姊妹
[00:06:31.700 --> 00:06:35.000]  崇拜裏面的核心是什麼呢
[00:06:35.000 --> 00:06:37.800]  豈不是就是這位耶穌基督嗎
[00:06:37.800 --> 00:06:40.000]  所以我們今天很特別
[00:06:40.000 --> 00:06:42.000]  一開始唱的詩歌
[00:06:42.000 --> 00:06:45.500]  我們專注在上帝這位
[00:06:45.500 --> 00:06:48.800]  為我們受苦受死的耶穌基督的身上
[00:06:48.800 --> 00:06:50.500]  祂是道成為肉身的
[00:06:50.500 --> 00:06:52.200]  當我們要認識真理的時候
[00:06:52.200 --> 00:06:54.000]  只能夠透過耶穌
[00:06:54.000 --> 00:06:55.700]  明瞭神的奧秘
[00:06:55.700 --> 00:06:58.200]  明瞭生命那種的奧秘
[00:06:58.200 --> 00:07:01.000]  我們只能夠透過耶穌
[00:07:01.000 --> 00:07:03.200]  才能夠理解
[00:07:03.200 --> 00:07:06.000]  所以事實上為何我們說崇拜
[00:07:06.000 --> 00:07:10.000]  是以耶穌基督為中心
[00:07:10.000 --> 00:07:13.700]  一個叫Christocentric的worship
[00:07:13.700 --> 00:07:16.500]  我們崇拜
[00:07:16.500 --> 00:07:18.200]  回到崇拜的時候
[00:07:18.200 --> 00:07:21.200]  我們就要耶穌為我們最中心
[00:07:21.200 --> 00:07:24.000]  我們要高舉的是高舉耶穌基督
[00:07:24.000 --> 00:07:26.200]  沒有其他東西
[00:07:26.200 --> 00:07:27.700]  所以弟兄姊妹
[00:07:27.700 --> 00:07:29.400]  這段時間或者
[00:07:29.400 --> 00:07:31.400]  尤其是沒有實體的崇拜
[00:07:31.400 --> 00:07:33.600]  我們的經驗總是沒有一個
[00:07:33.600 --> 00:07:35.400]  回到教會的那種
[00:07:35.400 --> 00:07:37.700]  但是就算實體崇拜的時候
[00:07:37.700 --> 00:07:42.200]  你的專注又是什麼呢?
[00:07:42.200 --> 00:07:47.500]  我們崇拜一定不是以
[00:07:47.500 --> 00:07:49.900]  音樂模式為核心的
[00:07:49.900 --> 00:07:51.700]  意思是說有些教會
[00:07:51.700 --> 00:07:54.200]  過往十幾年、二十年
[00:07:54.200 --> 00:07:55.700]  有些海外的教會
[00:07:55.700 --> 00:07:56.700]  甚至是華人教會
[00:07:56.700 --> 00:07:58.200]  甚至是香港教會
[00:07:58.200 --> 00:08:01.400]  都會有一種爭論
[00:08:01.400 --> 00:08:04.200]  我們是否要放棄舊的詩歌
[00:08:04.200 --> 00:08:07.200]  我們要唱全新的詩歌
[00:08:07.200 --> 00:08:11.200]  是一種更加活潑
[00:08:11.200 --> 00:08:14.400]  更加是慶典式的那種
[00:08:14.400 --> 00:08:16.500]  這種新的模式
[00:08:16.500 --> 00:08:18.000]  當然有些教會就是說
[00:08:18.000 --> 00:08:21.200]  不是,我們舊的詩歌仍然是可用的
[00:08:21.200 --> 00:08:22.500]  是好的歌
[00:08:22.500 --> 00:08:28.000]  反而太新只是尋求一種感覺
[00:08:28.000 --> 00:08:30.200]  這一種在外國教會
[00:08:30.200 --> 00:08:31.800]  其實幾十年前已經開始了
[00:08:31.800 --> 00:08:33.600]  但是現在都OK了
[00:08:33.600 --> 00:08:36.400]  稱為Worship War
[00:08:36.400 --> 00:08:40.600]  是一種崇拜模式的戰爭
[00:08:40.600 --> 00:08:42.600]  就是在爭論中
[00:08:42.600 --> 00:08:45.400]  搞到有些教會是水火不容
[00:08:45.400 --> 00:08:47.800]  我看回其實我們柴浸挺好的
[00:08:47.800 --> 00:08:51.000]  其實在這個問題上做得挺好的
[00:08:51.000 --> 00:08:55.000]  只是純粹說我們唱詩歌的種類
[00:08:55.000 --> 00:08:58.000]  又有舊歌又有新歌
[00:08:58.000 --> 00:09:00.600]  只要那首歌是美好的
[00:09:00.600 --> 00:09:02.000]  無論在音樂上
[00:09:02.000 --> 00:09:04.600]  無論在內容上美好就好了
[00:09:04.600 --> 00:09:07.400]  但這個正是反映我們關注點
[00:09:07.400 --> 00:09:10.400]  會否因為只是一個崇拜模式的問題
[00:09:10.400 --> 00:09:13.400]  而令我們不開心或者爭論
[00:09:13.400 --> 00:09:15.400]  甚至是水火不容呢
[00:09:15.400 --> 00:09:16.400]  如果是的話
[00:09:16.400 --> 00:09:18.800]  我們這種崇拜或者詩歌的模式
[00:09:18.800 --> 00:09:21.400]  就變成是崇拜的核心
[00:09:21.400 --> 00:09:23.800]  但不是,崇拜的核心不是那裡
[00:09:23.800 --> 00:09:26.800]  崇拜的核心仍然在耶穌基督那裡
[00:09:26.800 --> 00:09:28.600]  當然我們崇拜
[00:09:28.600 --> 00:09:30.000]  特別是現在我們的直播
[00:09:30.000 --> 00:09:33.000]  都是一些技術上
[00:09:33.000 --> 00:09:37.600]  我們繼續希望直播
[00:09:37.600 --> 00:09:39.000]  或者音響的設備
[00:09:39.000 --> 00:09:41.600]  都是能夠好的
[00:09:41.600 --> 00:09:44.200]  令我們投入的時候容易些
[00:09:44.200 --> 00:09:46.400]  好些、深入些
[00:09:46.400 --> 00:09:47.200]  是的,這個是的
[00:09:47.200 --> 00:09:48.800]  我們都有要求的
[00:09:48.800 --> 00:09:51.200]  但是我們要小心
[00:09:51.200 --> 00:09:56.200]  我們仍然會否以那些直播的效果
[00:09:56.200 --> 00:09:57.400]  音響的效果
[00:09:57.400 --> 00:10:01.400]  變成崇拜最重要的中心呢
[00:10:01.400 --> 00:10:05.400]  這樣說我們意思不是說那些不重要
[00:10:05.400 --> 00:10:06.400]  我們仍然會繼續努力
[00:10:06.400 --> 00:10:08.400]  有需要的去改善
[00:10:08.400 --> 00:10:13.200]  盡量繼續中心地去做好等等
[00:10:13.200 --> 00:10:14.400]  不過只是說
[00:10:14.400 --> 00:10:17.800]  當我們仍然在這些技術的事情上
[00:10:17.800 --> 00:10:20.000]  還是在一個成長的過程
[00:10:20.000 --> 00:10:21.000]  或者改善的過程
[00:10:21.000 --> 00:10:22.400]  當中的時候
[00:10:22.400 --> 00:10:24.600]  我們會否多一份的寬容
[00:10:24.600 --> 00:10:26.800]  欣賞、接納呢
[00:10:26.800 --> 00:10:30.200]  是因為崇拜的最中心
[00:10:30.200 --> 00:10:33.000]  其實仍然是在耶穌基督那裡
[00:10:33.000 --> 00:10:35.800]  所以反而我們其他這些配套
[00:10:35.800 --> 00:10:38.200]  我們仍然要以耶穌的心腸
[00:10:38.200 --> 00:10:40.000]  來看這些配套
[00:10:40.000 --> 00:10:43.000]  以致只要我們中心
[00:10:43.000 --> 00:10:44.200]  我們繼續努力
[00:10:44.200 --> 00:10:46.600]  但上帝已經是完全的接納
[00:10:46.600 --> 00:10:47.600]  完全的欣賞
[00:10:47.600 --> 00:10:49.000]  我們學耶穌的話
[00:10:49.000 --> 00:10:50.200]  我們尊崇耶穌
[00:10:50.200 --> 00:10:52.200]  這個成為崇拜的中心的話
[00:10:52.200 --> 00:10:54.200]  我們就要學耶穌這一份
[00:10:54.200 --> 00:10:58.600]  寬容、接納、欣賞的心
[00:10:58.600 --> 00:11:00.400]  當然崇拜的核心
[00:11:00.400 --> 00:11:04.800]  是不是在講完的表現上
[00:11:04.800 --> 00:11:06.800]  應該也不是吧
[00:11:06.800 --> 00:11:09.400]  核心仍然是在耶穌基督那裡
[00:11:09.400 --> 00:11:10.800]  所以講完的表現
[00:11:10.800 --> 00:11:13.600]  有時候可能也會影響我們一點點
[00:11:13.600 --> 00:11:15.800]  我自己也是一個講完
[00:11:15.800 --> 00:11:17.800]  正道的人
[00:11:17.800 --> 00:11:20.000]  說這番話也是震驚的
[00:11:20.000 --> 00:11:25.000]  因為上帝對我們這群講道的人
[00:11:25.000 --> 00:11:28.800]  也是有那種侍奉上的要求的
[00:11:28.800 --> 00:11:31.800]  所以我們仍然會自我要求
[00:11:31.800 --> 00:11:33.200]  在上帝的恩典裡面
[00:11:33.200 --> 00:11:35.200]  繼續謀求進步
[00:11:35.200 --> 00:11:36.600]  謀求成長
[00:11:36.600 --> 00:11:39.400]  繼續求這種講道的恩賜
[00:11:39.400 --> 00:11:41.800]  但意思就是說
[00:11:41.800 --> 00:11:43.800]  核心、核心、核心
[00:11:43.800 --> 00:11:45.400]  仍然是耶穌基督
[00:11:45.400 --> 00:11:49.200]  而不是純粹停在講完
[00:11:49.200 --> 00:11:52.000]  講成怎樣那裡
[00:11:52.000 --> 00:11:55.200]  這個情況其實在疫情的這幾個月
[00:11:55.200 --> 00:11:59.200]  可能也浮到多一點
[00:11:59.200 --> 00:12:01.400]  不一定是我們教會
[00:12:01.400 --> 00:12:03.200]  有其他教會的人
[00:12:03.200 --> 00:12:08.800]  他們會反正不是回自己實體的教會
[00:12:08.800 --> 00:12:11.800]  所以就算聽直播或者看直播
[00:12:11.800 --> 00:12:14.000]  不如就看另一些教會的直播
[00:12:14.000 --> 00:12:18.800]  或者聽另一些教會的目者的講道
[00:12:18.800 --> 00:12:24.400]  當然這件事要討論也是要很詳盡的
[00:12:24.400 --> 00:12:26.800]  不過簡單的說法就是
[00:12:26.800 --> 00:12:29.000]  其實我們不是禁止弟兄姊妹
[00:12:29.000 --> 00:12:30.800]  去聽其他講員的
[00:12:30.800 --> 00:12:31.800]  這個完全不是
[00:12:31.800 --> 00:12:33.000]  大家都不知道多好
[00:12:33.000 --> 00:12:35.400]  我自己也聽其他講員的講道
[00:12:35.400 --> 00:12:38.400]  從中去領受神的說話等等
[00:12:38.400 --> 00:12:41.200]  不過在崇拜裡面的話
[00:12:41.200 --> 00:12:46.600]  這個就正是同一個群體裡面的一個信息
[00:12:46.600 --> 00:12:52.200]  在崇拜如果說以耶穌基督為核心的話
[00:12:52.200 --> 00:12:53.600]  我們仍然知道
[00:12:53.600 --> 00:12:56.200]  期待著我們參與這個崇拜
[00:12:56.200 --> 00:12:59.000]  一來跟其他弟兄姊妹一起參與的
[00:12:59.000 --> 00:13:00.000]  無論在實體的時候
[00:13:00.000 --> 00:13:02.000]  你看到他們在旁邊
[00:13:02.000 --> 00:13:04.000]  又或者現在只是大家直播
[00:13:04.000 --> 00:13:05.400]  大家在自己家裡也好
[00:13:05.400 --> 00:13:08.600]  你的心意上面都知道聖徒相通的
[00:13:08.600 --> 00:13:11.400]  都有其他弟兄姊妹在靈裡面
[00:13:11.400 --> 00:13:13.800]  在你的附近 在你的周圍的
[00:13:13.800 --> 00:13:16.200]  以致一起聽同一篇道
[00:13:16.200 --> 00:13:18.000]  所以你要專注的仍然是
[00:13:18.000 --> 00:13:19.200]  這一篇道本身
[00:13:19.200 --> 00:13:21.400]  或者這一段經文本身
[00:13:21.400 --> 00:13:25.800]  上帝想我們一起聽什麼呢?
[00:13:25.800 --> 00:13:27.000]  有一位牧師
[00:13:27.000 --> 00:13:28.400]  是一個外國的牧師
[00:13:28.400 --> 00:13:29.600]  叫做畢潔
[00:13:29.600 --> 00:13:31.000]  就是畢潔牧師
[00:13:31.000 --> 00:13:34.400]  他其實也是一個世界著名的牧者
[00:13:34.400 --> 00:13:38.600]  很多人甚至是專程從老院
[00:13:38.600 --> 00:13:43.000]  去到他的教會聽他講道
[00:13:43.000 --> 00:13:45.200]  有一個主日清神
[00:13:45.200 --> 00:13:47.400]  畢潔牧師就病了
[00:13:47.400 --> 00:13:49.600]  於是他就請了另一位傳道人
[00:13:49.600 --> 00:13:51.200]  來代替他講道
[00:13:51.200 --> 00:13:52.800]  那時候會場裡面
[00:13:52.800 --> 00:13:54.200]  已經聚集了一大批
[00:13:54.200 --> 00:13:56.600]  慕名而來的群眾
[00:13:56.600 --> 00:14:00.200]  要聽畢潔牧師的講道
[00:14:00.200 --> 00:14:01.600]  但是因為他病了
[00:14:01.600 --> 00:14:03.800]  所以崇拜開始的時候
[00:14:03.800 --> 00:14:07.200]  就公佈了畢潔牧師他今天病了
[00:14:07.200 --> 00:14:09.800]  然後就介紹我們請了這一位
[00:14:09.800 --> 00:14:12.200]  臨時接替的傳道人
[00:14:12.200 --> 00:14:13.800]  當他這樣講的時候
[00:14:13.800 --> 00:14:16.600]  忽然間在座當中
[00:14:16.600 --> 00:14:21.200]  就有幾個起來想走
[00:14:21.200 --> 00:14:22.600]  很失望
[00:14:22.600 --> 00:14:24.000]  他們說很失望
[00:14:24.000 --> 00:14:25.800]  那我離開了
[00:14:25.800 --> 00:14:28.400]  這個傳道人很聰明
[00:14:28.400 --> 00:14:30.200]  他大聲就先講了
[00:14:30.200 --> 00:14:31.000]  他就說
[00:14:31.000 --> 00:14:36.000]  所有在這裡敬拜畢潔牧師的人
[00:14:36.000 --> 00:14:39.000]  現在就可以先離開了
[00:14:39.000 --> 00:14:42.000]  但現在如果來敬拜神的
[00:14:42.000 --> 00:14:46.400]  就可以安坐在座位裡面了
[00:14:46.400 --> 00:14:47.600]  聽到了嗎?
[00:14:47.600 --> 00:14:48.600]  是的,弟兄姊妹
[00:14:48.600 --> 00:14:52.400]  這個心意唯有你和上帝知道
[00:14:52.400 --> 00:14:54.600]  你參加教會的崇拜
[00:14:54.600 --> 00:14:59.000]  渴望聽到什麼道呢?
[00:14:59.000 --> 00:15:04.400]  而且是什麼才是崇拜的主角呢?
[00:15:04.400 --> 00:15:06.400]  我希望你能夠回答得到
[00:15:06.400 --> 00:15:08.000]  是耶穌基督
[00:15:08.000 --> 00:15:13.200]  無論在現實崇拜的情況是怎麼樣
[00:15:13.200 --> 00:15:15.800]  崇拜聚會的情況是怎麼樣
[00:15:15.800 --> 00:15:17.800]  你仍然專注的
[00:15:17.800 --> 00:15:20.000]  祈求聽到神的道
[00:15:20.000 --> 00:15:24.800]  和其他弟兄姊妹一起聽到耶穌基督
[00:15:24.800 --> 00:15:26.800]  耶穌基督是敬拜的中心
[00:15:26.800 --> 00:15:29.200]  是敬拜的主角
[00:15:29.200 --> 00:15:33.200]  但當我們這個世界要求我們
[00:15:33.200 --> 00:15:38.000]  是馴服在地上的引誘、權勢
[00:15:38.000 --> 00:15:40.600]  甚至乎是帝王的不義之下
[00:15:40.600 --> 00:15:44.000]  我們這個世界就像約翰一樣
[00:15:44.000 --> 00:15:46.800]  都是被要求或者被引誘
[00:15:46.800 --> 00:15:49.400]  去參與帝王的崇拜
[00:15:49.400 --> 00:15:51.200]  或者其他偶像崇拜
[00:15:51.200 --> 00:15:54.600]  但我們仍然只是敬拜一位主
[00:15:54.600 --> 00:15:56.600]  就是主基督
[00:15:56.600 --> 00:16:01.200]  因為祂才是佩德打開書卷
[00:16:01.200 --> 00:16:03.000]  為什麼呢?
[00:16:03.000 --> 00:16:05.400]  聖經裏面有幾個形象
[00:16:05.400 --> 00:16:07.400]  就是今天我的講題
[00:16:07.400 --> 00:16:11.400]  獅子、羔羊、德勝王
[00:16:11.400 --> 00:16:17.800]  他是獅子在第五節
[00:16:17.800 --> 00:16:20.400]  聖經說:長老中有一位對我說
[00:16:20.400 --> 00:16:26.000]  「不要哭,看,猶大之派中的獅子大衛的根
[00:16:26.000 --> 00:16:32.600]  他已得勝,能展開那書卷,揭開那七個印」
[00:16:32.600 --> 00:16:35.000]  這位耶穌基督大衛的根
[00:16:35.000 --> 00:16:38.600]  自然我們就知道是指向耶穌
[00:16:38.600 --> 00:16:39.800]  因為耶穌就是
[00:16:39.800 --> 00:16:42.600]  如果祂要數祂的家譜的話
[00:16:42.600 --> 00:16:44.600]  是大衛而出的
[00:16:44.600 --> 00:16:48.600]  好了,祂被描述為獅子
[00:16:48.600 --> 00:16:50.400]  是強壯的
[00:16:50.400 --> 00:16:53.600]  是有力的
[00:16:53.600 --> 00:16:58.000]  但這個大衛猶大之派中的獅子
[00:16:58.000 --> 00:17:01.000]  更加是指向微粹
[00:17:01.000 --> 00:17:04.200]  這位微粹已經得勝
[00:17:04.200 --> 00:17:10.200]  而且他成為在絕望和受壓迫的人的救星
[00:17:10.200 --> 00:17:13.400]  還有第二個形象就是羔羊
[00:17:13.400 --> 00:17:17.600]  羔羊在第六節
[00:17:17.600 --> 00:17:20.600]  聖經說:我又看見寶座和四個活物
[00:17:20.600 --> 00:17:23.600]  以及長老之中有羔羊站著
[00:17:23.600 --> 00:17:26.800]  像是被殺的有七個角
[00:17:26.800 --> 00:17:33.000]  七隻眼睛,就是神的七靈奉差派往普天下去地
[00:17:33.000 --> 00:17:35.400]  第二個形象是羔羊
[00:17:35.400 --> 00:17:39.200]  我們應該不會不熟悉
[00:17:39.200 --> 00:17:40.800]  不會陌生的
[00:17:40.800 --> 00:17:43.800]  這個也是指向耶穌基督
[00:17:43.800 --> 00:17:45.600]  上帝救贖世人
[00:17:45.600 --> 00:17:49.800]  就是在基督的犧牲、受苦、受死那裡
[00:17:49.800 --> 00:17:52.200]  來成就的
[00:17:52.200 --> 00:17:58.200]  這段時間傳統的教會年曆稱為御苦期
[00:17:58.200 --> 00:18:00.600]  大家應該在這段時期
[00:18:00.600 --> 00:18:03.000]  每一天早上都收到
[00:18:03.000 --> 00:18:07.400]  我們教會發出的一個御苦期的靈修分享
[00:18:07.400 --> 00:18:10.800]  盼望我們在這段時間
[00:18:10.800 --> 00:18:12.600]  更加會專注多一點
[00:18:12.600 --> 00:18:15.000]  紀念耶穌的受苦、受死
[00:18:15.000 --> 00:18:20.000]  因為在那裡顯明祂對世人、對你、對我的愛
[00:18:20.000 --> 00:18:25.200]  並且祂也是與一些弱勢的人
[00:18:25.200 --> 00:18:29.000]  受苦的人同在同行
[00:18:29.000 --> 00:18:30.800]  耶穌的受苦、受死
[00:18:30.800 --> 00:18:34.400]  當然帶來的是我們能夠救恩的可能
[00:18:34.400 --> 00:18:36.800]  我們回轉,我們接受耶穌
[00:18:36.800 --> 00:18:39.000]  但同時祂這種受苦
[00:18:39.000 --> 00:18:45.800]  都是呈現祂不單對我們這些回轉的人的那種愛心
[00:18:45.800 --> 00:18:52.400]  還是呈現了受苦本身仍然有祂的意思
[00:18:52.400 --> 00:18:55.000]  耶穌就在祂的苦路上
[00:18:55.000 --> 00:18:59.000]  其實祂都是因為堅持真理、宣揚真理
[00:18:59.000 --> 00:19:02.600]  但是祂是受了一種無辜的慾
[00:19:02.600 --> 00:19:05.200]  一種羞辱
[00:19:05.200 --> 00:19:11.400]  祂要在受苦裡經歷一種孤單
[00:19:11.400 --> 00:19:14.200]  但是祂仍然堅持到最後
[00:19:14.200 --> 00:19:18.400]  最後其實還不是在十字架上
