
[00:00:00.000 --> 00:00:04.000]  外國人有一句很出名的說話就是
[00:03:08.000 --> 00:03:14.000]  反而給我們一件火力無比的武器就是禱告
[00:03:14.000 --> 00:03:16.000]  但是很可惜的
[00:03:16.000 --> 00:03:18.000]  很多人上知情的時候
[00:03:18.000 --> 00:03:21.000]  忘記了帶這個武器
[00:03:21.000 --> 00:03:25.000]  於是就赤手空拳對抗仇敵
[00:03:25.000 --> 00:03:30.000]  好像是空手就入白人
[00:03:30.000 --> 00:03:32.000]  這樣對抗仇敵
[00:03:32.000 --> 00:03:38.000]  結果九死一生必然的、必定的
[00:03:38.000 --> 00:03:42.000]  禱告也是一把鑰匙、鑰匙
[00:03:42.000 --> 00:03:44.000]  能夠開了很多通道的門
[00:03:44.000 --> 00:03:48.000]  能夠軟化別人的硬心
[00:03:48.000 --> 00:03:49.000]  我們向人傳火音
[00:03:49.000 --> 00:03:52.000]  對方很頑狠的
[00:03:52.000 --> 00:03:54.000]  抵抗、抵抗、反對、反對
[00:03:54.000 --> 00:03:56.000]  不接受、不接受
[00:03:56.000 --> 00:04:00.000]  很堅硬的心
[00:04:00.000 --> 00:04:02.000]  多一點的禱告
[00:04:02.000 --> 00:04:04.000]  求神就軟化對方的心
[00:04:04.000 --> 00:04:07.000]  使到福音可以進入他的心裡面
[00:04:07.000 --> 00:04:09.000]  成為神的兒女
[00:04:09.000 --> 00:04:15.000]  禱告可以將天上很多的恩典、能力
[00:04:15.000 --> 00:04:19.000]  以及各方面的賜福、恩福
[00:04:19.000 --> 00:04:23.000]  源源不絕地的運輸到地上來
[00:04:23.000 --> 00:04:27.000]  使到你都是無地可用
[00:04:27.000 --> 00:04:30.000]  禱告也是一件的應許
[00:04:30.000 --> 00:04:32.000]  一滴的應許
[00:04:32.000 --> 00:04:34.000]  應許是承諾、答應
[00:04:34.000 --> 00:04:36.000]  叫做應許是承諾
[00:04:36.000 --> 00:04:40.000]  不會改變的應許就是承諾
[00:04:40.000 --> 00:04:43.000]  成了很多的承諾
[00:04:43.000 --> 00:04:44.000]  當神給我們應許
[00:04:44.000 --> 00:04:47.000]  當神給我們承諾的時候
[00:04:47.000 --> 00:04:49.000]  聽著下面那句
[00:04:49.000 --> 00:04:53.000]  祂就馬上變成欠債的人
[00:04:53.000 --> 00:04:56.000]  祂答應你的,就欠你了
[00:04:56.000 --> 00:04:58.000]  祂答應給你的應許來
[00:04:58.000 --> 00:05:01.000]  於是祂就變成欠債的人
[00:05:01.000 --> 00:05:06.000]  我們有權利去要求上帝
[00:05:06.000 --> 00:05:12.000]  祢早點去兌現這個應許
[00:05:12.000 --> 00:05:17.000]  例如,聖經裡面教導我們
[00:05:17.000 --> 00:05:23.000]  應許我們「你叩門,我開門」
[00:05:23.000 --> 00:05:26.000]  祈禱「你叩門,我開門」
[00:05:26.000 --> 00:05:28.000]  有很多時候
[00:05:28.000 --> 00:05:30.000]  當我們一祈禱一叩門的時候
[00:05:30.000 --> 00:05:33.000]  神就馬上開門
[00:05:33.000 --> 00:05:36.000]  不是每次都馬上開門
[00:05:36.000 --> 00:05:39.000]  有很多時候我們祈禱「叩門,叩門」
[00:05:39.000 --> 00:05:42.000]  但是神未必馬上開門
[00:05:42.000 --> 00:05:46.000]  但是因為你沒有耐心去等候
[00:05:46.000 --> 00:05:49.000]  你生氣就走了
[00:05:49.000 --> 00:05:53.000]  你知不知道神在你門的後面
[00:05:53.000 --> 00:05:56.000]  就開始執藥
[00:05:56.000 --> 00:05:58.000]  好像一個執藥師傅
[00:05:58.000 --> 00:06:00.000]  在一個抽屜裡面執一把
[00:06:00.000 --> 00:06:02.000]  那個抽屜就執一把
[00:06:02.000 --> 00:06:05.000]  執一執就包好一大包
[00:06:05.000 --> 00:06:09.000]  包好之後就開門給你
[00:06:09.000 --> 00:06:12.000]  誰知你沒有忍耐
[00:06:12.000 --> 00:06:14.000]  你就走了人
[00:06:14.000 --> 00:06:18.000]  結果你就空手回家去了
[00:06:18.000 --> 00:06:22.000]  所以如果你要禱告有功效的話
[00:06:22.000 --> 00:06:24.000]  給點信心
[00:06:24.000 --> 00:06:26.000]  加上耐心
[00:06:26.000 --> 00:06:29.000]  單單信心是不夠的
[00:06:29.000 --> 00:06:32.000]  還要加上耐心
[00:06:32.000 --> 00:06:35.000]  雙心,兩個心
[00:06:35.000 --> 00:06:39.000]  信心和耐心相逆齊非
[00:06:39.000 --> 00:06:44.000]  你的禱告就可以產生功效
[00:06:44.000 --> 00:06:47.000]  我們的主是一個很懂得禱告的主
[00:06:47.000 --> 00:06:50.000]  非常重視禱告的主
[00:06:50.000 --> 00:06:53.000]  大家知不知道他開工的時候就禱告
[00:06:53.000 --> 00:06:56.000]  收工的時候也都禱告
[00:06:56.000 --> 00:06:58.000]  什麼時候他開工呢?
[00:06:58.000 --> 00:07:04.000]  就是他受洗禮的時候
[00:07:04.000 --> 00:07:07.000]  人還在這個水中
[00:07:07.000 --> 00:07:10.000]  他就向神禱告
[00:07:10.000 --> 00:07:12.000]  他都未上岸
[00:07:12.000 --> 00:07:15.000]  開聲向神禱告
[00:07:15.000 --> 00:07:18.000]  於是有把聲音從上發出
[00:07:18.000 --> 00:07:22.000]  「這是我的愛子,是我所起源的」
[00:07:22.000 --> 00:07:24.000]  這個神的肯定
[00:07:24.000 --> 00:07:27.000]  這個兒子,這個獨生子
[00:07:27.000 --> 00:07:29.000]  我認同他
[00:07:29.000 --> 00:07:36.000]  我肯定他將來能夠完成我交託給他的使命
[00:07:36.000 --> 00:07:38.000]  於是他就受浸
[00:07:38.000 --> 00:07:42.000]  受浸後就從這個水上上來了
[00:07:42.000 --> 00:07:44.000]  你不聽到這句話的
[00:07:44.000 --> 00:07:47.000]  你看《馬塔福音》沒有記載的
[00:07:47.000 --> 00:07:49.000]  《摩訶可》也沒有記載的
[00:07:49.000 --> 00:07:52.000]  你不要放棄
[00:07:52.000 --> 00:07:55.000]  再看《路加福音》
[00:07:55.000 --> 00:07:57.000]  《路加福音》就記載
[00:07:57.000 --> 00:08:01.000]  耶穌還在水裡禱告
[00:08:01.000 --> 00:08:03.000]  天上有聲音向祂發出
[00:08:03.000 --> 00:08:07.000]  然後受了洗,然後就上來
[00:08:07.000 --> 00:08:09.000]  開工的時候祂禱告
[00:08:09.000 --> 00:08:11.000]  收工的時候也都禱告
[00:08:11.000 --> 00:08:14.000]  十字架上的七句的說話
[00:08:14.000 --> 00:08:15.000]  第七句
[00:08:15.000 --> 00:08:19.000]  「父啊,我將我的靈魂交在祢的手上」
[00:08:19.000 --> 00:08:22.000]  於是祂就斷了氣了
[00:08:22.000 --> 00:08:24.000]  所以開工就禱告
[00:08:24.000 --> 00:08:27.000]  收工也禱告
[00:08:27.000 --> 00:08:29.000]  你看看祂多重視禱告
[00:08:29.000 --> 00:08:32.000]  祂在世上三十三年的時間
[00:08:32.000 --> 00:08:34.000]  有三年多為神工作
[00:08:34.000 --> 00:08:37.000]  很忙碌為神工作
[00:08:37.000 --> 00:08:43.000]  忙碌碌為神工作卻沒有忘記禱告
[00:08:43.000 --> 00:08:45.000]  厲害嗎?厲害啊
[00:08:45.000 --> 00:08:47.000]  我們很忙碌
[00:08:47.000 --> 00:08:49.000]  每天做我們的工作
[00:08:49.000 --> 00:08:52.000]  我們忘記禱告
[00:08:52.000 --> 00:08:54.000]  主耶穌也很忙碌
[00:08:54.000 --> 00:08:57.000]  沒有人比得上祂那麼忙碌
[00:08:57.000 --> 00:08:59.000]  但是祂沒有忘記禱告
[00:08:59.000 --> 00:09:01.000]  所以我們要看
[00:09:01.000 --> 00:09:03.000]  基督生平的時候
[00:09:03.000 --> 00:09:05.000]  主的生平的時候
[00:09:05.000 --> 00:09:08.000]  看看祂禱告的生活
[00:09:08.000 --> 00:09:11.000]  祂早午晚都禱告
[00:09:11.000 --> 00:09:15.000]  一早上一開始那一天就禱告
[00:09:15.000 --> 00:09:19.000]  中午去到某些時段就禱告
[00:09:19.000 --> 00:09:22.000]  晚上祂也繼續禱告
[00:09:22.000 --> 00:09:24.000]  非常忙碌
[00:09:24.000 --> 00:09:31.000]  可見我們的主是一個很重視禱告的主
[00:09:31.000 --> 00:09:36.000]  有一次祂在某一個地方禱告完了
[00:09:36.000 --> 00:09:38.000]  有個人就來找祂
[00:09:38.000 --> 00:09:41.000]  在大江的下面
[00:09:41.000 --> 00:09:45.000]  就是好學生上禱告學
[00:09:45.000 --> 00:09:47.000]  耶穌在一個地方禱告
[00:09:47.000 --> 00:09:49.000]  禱告完了有個門徒對祂說
[00:09:49.000 --> 00:09:52.000]  主啊求祢教導我們禱告
[00:09:52.000 --> 00:09:56.000]  將約翰教導他的門徒
[00:09:56.000 --> 00:10:00.000]  路加十一章第一節
[00:10:00.000 --> 00:10:02.000]  兩個教導
[00:10:02.000 --> 00:10:07.000]  一是司禧約翰教導他的門徒
[00:10:07.000 --> 00:10:11.000]  這是一個很重視禱告的司禧約翰
[00:10:11.000 --> 00:10:16.000]  很常常教導他的門徒如何禱告
[00:10:16.000 --> 00:10:20.000]  用禱告去推行神的工作
[00:10:20.000 --> 00:10:23.000]  用禱告去服侍他的世代
[00:10:23.000 --> 00:10:26.000]  可惜在這個時候
[00:10:26.000 --> 00:10:29.000]  司禧約翰已經為主殉道
[00:10:29.000 --> 00:10:32.000]  沒有老師教他們如何繼續禱告下去
[00:10:32.000 --> 00:10:35.000]  見到主耶穌禱告完了就馬上捉住耶穌
[00:10:35.000 --> 00:10:38.000]  主啊求祢教導我們禱告
[00:10:38.000 --> 00:10:41.000]  你看這個人多想禱告
[00:10:41.000 --> 00:10:43.000]  多想學多些禱告
[00:10:43.000 --> 00:10:45.000]  他不是不懂得禱告
[00:10:45.000 --> 00:10:47.000]  早午晚三餐都禱告
[00:10:47.000 --> 00:10:48.000]  你都懂得
[00:10:48.000 --> 00:10:50.000]  但不是常常禱告
[00:10:50.000 --> 00:10:55.000]  不是禱告得入目三分的禱告
[00:10:55.000 --> 00:11:02.000]  真是很真誠真心的堅忍地禱告
[00:11:02.000 --> 00:11:04.000]  凡事禱告
[00:11:04.000 --> 00:11:06.000]  凡事謝恩
[00:11:06.000 --> 00:11:08.000]  禱告 禱告
[00:11:08.000 --> 00:11:11.000]  這個人很重視禱告
[00:11:11.000 --> 00:11:14.000]  見到主耶穌禱告完了就馬上捉住耶穌
[00:11:14.000 --> 00:11:17.000]  求祢主教我們禱告
[00:11:17.000 --> 00:11:21.000]  好像我以前的老師教我的禱告一樣
[00:11:21.000 --> 00:11:24.000]  你看他多渴慕禱告
[00:11:24.000 --> 00:11:25.000]  很難得的
[00:11:25.000 --> 00:11:28.000]  他沒有求主耶穌教他末世論
[00:11:28.000 --> 00:11:31.000]  沒有求耶穌教他舊約神學
[00:11:31.000 --> 00:11:35.000]  沒有求耶穌教他創世紀精言
[00:11:35.000 --> 00:11:37.000]  或者其他其他的科目
[00:11:37.000 --> 00:11:40.000]  他求耶穌教他禱告
[00:11:40.000 --> 00:11:42.000]  你看多厲害
[00:11:42.000 --> 00:11:44.000]  多有見識
[00:11:44.000 --> 00:11:45.000]  多有見地
[00:11:45.000 --> 00:11:52.000]  多懂得用禱告去服侍他的世代
[00:11:52.000 --> 00:11:54.000]  很懂得
[00:11:54.000 --> 00:11:56.000]  真是很有見識
[00:11:56.000 --> 00:11:59.000]  求耶穌教他禱告
[00:11:59.000 --> 00:12:05.000]  因為這個人很想用禱告去侍奉他的對象
[00:12:05.000 --> 00:12:11.000]  很想用禱告去服侍他所愛的人
[00:12:11.000 --> 00:12:14.000]  和不信的人
[00:12:14.000 --> 00:12:17.000]  用禱告去服侍你所愛的對象
[00:12:17.000 --> 00:12:19.000]  為你家人禱告
[00:12:19.000 --> 00:12:23.000]  每個禮拜定一個這樣的時段
[00:12:23.000 --> 00:12:25.000]  為家人禱告
[00:12:25.000 --> 00:12:30.000]  每個禮拜為一些未信主的親友
[00:12:30.000 --> 00:12:32.000]  特別提到他們的名字
[00:12:32.000 --> 00:12:33.000]  為他們禱告
[00:12:33.000 --> 00:12:35.000]  重視禱告
[00:12:35.000 --> 00:12:37.000]  因為禱告是約時
[00:12:37.000 --> 00:12:39.000]  開了一些硬心的門
[00:12:39.000 --> 00:12:45.000]  讓福音很順暢地進入人心裏面
[00:12:45.000 --> 00:12:47.000]  我們的禱告
[00:12:47.000 --> 00:12:50.000]  所以這個人求主教導他禱告
[00:12:50.000 --> 00:12:53.000]  主耶穌就馬上開口教他禱告
[00:12:53.000 --> 00:12:56.000]  所以路加十一章第一節的下面
[00:12:56.000 --> 00:12:58.000]  就是第二節開始
[00:12:58.000 --> 00:13:02.000]  第二節去到七八節的頭
[00:13:02.000 --> 00:13:04.000]  完全是主禱文
[00:13:04.000 --> 00:13:09.000]  所以主耶穌就用主禱文教他禱告
[00:13:09.000 --> 00:13:12.000]  馬上就答應教他禱告
[00:13:12.000 --> 00:13:17.000]  為他開了一個基本禱告學這一班
[00:13:17.000 --> 00:13:23.000]  一個好學生求主耶穌教他禱告
[00:13:23.000 --> 00:13:29.000]  我們不用路加福音第十一章裏面的主禱文
[00:13:29.000 --> 00:13:35.000]  我們就借用剛才讀過的馬太福音第六章裏面的主禱文
[00:13:35.000 --> 00:13:37.000]  這個主禱文我們較為熟悉
[00:13:37.000 --> 00:13:38.000]  很多弟兄姊妹
[00:13:38.000 --> 00:13:41.000]  很多教會都自時背誦
[00:13:41.000 --> 00:13:44.000]  很多弟兄姊妹都能夠倒背出來
[00:13:44.000 --> 00:13:45.000]  很熟悉
[00:13:45.000 --> 00:13:50.000]  用馬太第六章的主禱文
[00:13:50.000 --> 00:13:52.000]  一般的主禱文
[00:13:52.000 --> 00:13:56.000]  英文譯本有七十個字
[00:13:56.000 --> 00:14:00.000]  我們的中文馬太第六章的主禱文翻譯
[00:14:00.000 --> 00:14:03.000]  共有九十七個字
[00:14:03.000 --> 00:14:08.000]  原文只有七十四個字
[00:14:08.000 --> 00:14:15.000]  所以我們就說七十四個字教導人生
[00:14:15.000 --> 00:14:22.000]  七十四個字教我們怎樣去做人
[00:14:22.000 --> 00:14:26.000]  耶穌一開口就說天上的父神
[00:14:26.000 --> 00:14:27.000]  我們的父神
[00:14:27.000 --> 00:14:28.000]  天上的父神
[00:14:28.000 --> 00:14:36.000]  耶穌稱呼創造天地萬物的上帝為天父
[00:14:36.000 --> 00:14:42.000]  我們被教導都可以稱呼這個偉大的上帝為天父
[00:14:42.000 --> 00:14:43.000]  他又叫天父
[00:14:43.000 --> 00:14:44.000]  我又叫天父
[00:14:44.000 --> 00:14:48.000]  我和主耶穌是同家庭
[00:14:48.000 --> 00:14:49.000]  祂是長兄
[00:14:49.000 --> 00:14:50.000]  大哥哥
[00:14:50.000 --> 00:14:52.000]  我是弟弟
[00:14:52.000 --> 00:14:53.000]  我是僕人
[00:14:53.000 --> 00:14:55.000]  祂是主人
[00:14:55.000 --> 00:14:57.000]  有時祂稱呼我們為朋友
[00:14:57.000 --> 00:14:59.000]  有時稱呼自己為主
[00:14:59.000 --> 00:15:01.000]  有時稱呼這樣這樣
[00:15:01.000 --> 00:15:06.000]  無論怎樣我們和主耶穌是同一家人
[00:15:06.000 --> 00:15:08.000]  都是神的兒女
[00:15:08.000 --> 00:15:10.000]  很有趣的
[00:15:10.000 --> 00:15:17.000]  能夠稱呼創造天地萬物的上帝為天父
[00:15:17.000 --> 00:15:21.000]  你一能夠一禱告一開聲說七個天父
[00:15:21.000 --> 00:15:24.000]  你是世界上最有福的人
[00:15:24.000 --> 00:15:26.000]  不要忘記
[00:15:26.000 --> 00:15:29.000]  你想一想有多少個人
[00:15:29.000 --> 00:15:33.000]  有多少宗教能夠稱呼他們的神為天父
[00:15:33.000 --> 00:15:35.000]  有嗎?
[00:15:35.000 --> 00:15:36.000]  佛教有沒有?
[00:15:36.000 --> 00:15:38.000]  佛教無神論的當然沒有
[00:15:38.000 --> 00:15:39.000]  道教有沒有?
[00:15:39.000 --> 00:15:40.000]  道教有太上老君
[00:15:40.000 --> 00:15:41.000]  這些是封神榜
[00:15:41.000 --> 00:15:44.000]  聯合聯安幻想的神
[00:15:44.000 --> 00:15:47.000]  不是真神
[00:15:47.000 --> 00:15:49.000]  印度教有沒有?
[00:15:49.000 --> 00:15:53.000]  千神教的印度教當然沒有
[00:15:53.000 --> 00:15:55.000]  回教有沒有?
[00:15:55.000 --> 00:15:57.000]  回教都是多神教
[00:15:57.000 --> 00:16:00.000]  武漢文德正令
[00:16:00.000 --> 00:16:02.000]  他不要這麼多神
[00:16:02.000 --> 00:16:07.000]  將這麼多神當中排斥掉
[00:16:07.000 --> 00:16:09.000]  挑選三個
[00:16:09.000 --> 00:16:15.000]  其中一個他認為最有力量的叫阿拉
[00:16:15.000 --> 00:16:20.000]  他稱呼這個神為阿拉神
[00:16:20.000 --> 00:16:24.000]  誰不知這個阿拉神兇神惡煞
[00:16:24.000 --> 00:16:31.000]  結果回教徒ISIS很厲害
[00:16:31.000 --> 00:16:36.000]  將來末世ISIS雄霸天下
[00:16:36.000 --> 00:16:38.000]  橫掃天下
[00:16:38.000 --> 00:16:42.000]  敵基督就是差不多的手段
[00:16:42.000 --> 00:16:43.000]  迫害世人
[00:16:43.000 --> 00:16:47.000]  特別是迫害神的選民以色列
[00:16:47.000 --> 00:16:52.000]  無論如何我們見到能夠稱呼我們這個神為天父的話
[00:16:52.000 --> 00:16:56.000]  這真是一個很偉大的恩典
[00:16:56.000 --> 00:16:58.000]  當你一禱告的時候
[00:16:58.000 --> 00:17:02.000]  你就將你的心帶到天父的懷中去
[00:17:02.000 --> 00:17:07.000]  將你心中有什麼話
[00:17:07.000 --> 00:17:11.000]  需要告訴這個爸爸
[00:17:11.000 --> 00:17:12.000]  告訴他
[00:17:12.000 --> 00:17:14.000]  傾心討義的
[00:17:14.000 --> 00:17:16.000]  毫不隱瞞的
[00:17:16.000 --> 00:17:17.000]  不需要隱藏的
[00:17:17.000 --> 00:17:19.000]  其他東西你可以隱藏
[00:17:19.000 --> 00:17:20.000]  收起來
[00:17:20.000 --> 00:17:21.000]  不告訴別人
[00:17:21.000 --> 00:17:22.000]  當你回禱的時候
[00:17:22.000 --> 00:17:25.000]  你可以全部告訴爸爸
[00:17:25.000 --> 00:17:27.000]  其實你不告訴他也知道
[00:17:27.000 --> 00:17:29.000]  不過告訴他
[00:17:29.000 --> 00:17:32.000]  因為你一說出來就提升了自己
[00:17:32.000 --> 00:17:35.000]  提升了自己說過什麼
[00:17:35.000 --> 00:17:37.000]  你不要以為上帝什麼都知道
[00:17:37.000 --> 00:17:38.000]  祂知道你祈禱什麼
[00:17:38.000 --> 00:17:40.000]  不祈禱不用祈禱
[00:17:40.000 --> 00:17:43.000]  錯了
[00:17:43.000 --> 00:17:44.000]  就是這樣
[00:17:44.000 --> 00:17:47.000]  因為你一說出來之後
[00:17:47.000 --> 00:17:48.000]  你就記得了
[00:17:48.000 --> 00:17:50.000]  你就提醒了自己
[00:17:50.000 --> 00:17:52.000]  我說過的那些東西
[00:17:52.000 --> 00:17:53.000]  我要做啊
[00:17:53.000 --> 00:17:55.000]  等等
[00:17:55.000 --> 00:17:58.000]  所以開聲祈禱是重要的
[00:17:58.000 --> 00:18:00.000]  當你向神祈禱的時候
[00:18:00.000 --> 00:18:02.000]  就將你心中所追的
[00:18:02.000 --> 00:18:04.000]  完全向神傾討
[00:18:04.000 --> 00:18:06.000]  傾心討義
[00:18:06.000 --> 00:18:08.000]  你生活中有什麼困難
[00:18:08.000 --> 00:18:09.000]  告訴爸爸
[00:18:09.000 --> 00:18:11.000]  不要緊的
[00:18:11.000 --> 00:18:12.000]  你的家庭有什麼困難
[00:18:12.000 --> 00:18:14.000]  告訴爸爸
[00:18:14.000 --> 00:18:15.000]  你的工作有什麼困難
[00:18:15.000 --> 00:18:17.000]  你的學業有什麼困難
[00:18:17.000 --> 00:18:19.000]  你的人際關係有什麼困難
[00:18:19.000 --> 00:18:22.000]  婚姻生活有什麼困難
[00:18:22.000 --> 00:18:23.000]  不要緊的
[00:18:23.000 --> 00:18:25.000]  告訴爸爸
[00:18:25.000 --> 00:18:27.000]  他喜歡聽的
[00:18:27.000 --> 00:18:29.000]  他喜歡聽你說的話
[00:18:29.000 --> 00:18:31.000]  你的教會生活有什麼困難
[00:18:31.000 --> 00:18:33.000]  告訴爸爸
[00:18:33.000 --> 00:18:34.000]  不要介意
[00:18:34.000 --> 00:18:35.000]  告訴他
[00:18:35.000 --> 00:18:36.000]  你不能夠
[00:18:36.000 --> 00:18:38.000]  或者不想告訴旁邊的執事
[00:18:38.000 --> 00:18:40.000]  或者旁邊的同工
[00:18:40.000 --> 00:18:41.000]  不想告訴牧師
[00:18:41.000 --> 00:18:42.000]  不要緊的
[00:18:42.000 --> 00:18:43.000]  告訴上帝
[00:18:43.000 --> 00:18:45.000]  告訴爸爸
[00:18:45.000 --> 00:18:47.000]  當你肯將你的心事
[00:18:47.000 --> 00:18:49.000]  向神討義的時候
[00:18:49.000 --> 00:18:51.000]  神就馬上聽你的禱告
[00:18:51.000 --> 00:18:53.000]  祂很有耐心的
[00:18:53.000 --> 00:18:55.000]  很有忍耐
[00:18:55.000 --> 00:18:57.000]  很有愛心
[00:18:57.000 --> 00:18:58.000]  來聽你的禱告
[00:18:58.000 --> 00:19:00.000]  這個就是爸爸
[00:19:00.000 --> 00:19:02.000]  爸爸是很耐心的
[00:19:02.000 --> 00:19:03.000]  很有忍耐的心
[00:19:03.000 --> 00:19:05.000]  來聽你的禱告
[00:19:05.000 --> 00:19:07.000]  於是他就教這個人
[00:19:07.000 --> 00:19:09.000]  祈禱了
[00:19:09.000 --> 00:19:11.000]  用主禱文教他祈禱
[00:19:11.000 --> 00:19:12.000]  一開口的時候
[00:19:12.000 --> 00:19:14.000]  三個願望
[00:19:14.000 --> 00:19:17.000]  願萬民都尊你的名為聖
[00:19:17.000 --> 00:19:19.000]  願你的國降臨
[00:19:19.000 --> 00:19:21.000]  願你的旨意行在地上
[00:19:21.000 --> 00:19:23.000]  如同行在天上
[00:19:23.000 --> 00:19:24.000]  三個願望
[00:19:24.000 --> 00:19:27.000]  這個是神的心意
[00:19:27.000 --> 00:19:28.000]  不是你的心意
[00:19:28.000 --> 00:19:30.000]  是祂的心意
[00:19:30.000 --> 00:19:34.000]  願全世界的人都尊祂的名為聖
[00:19:34.000 --> 00:19:36.000]  我們都想
[00:19:36.000 --> 00:19:40.000]  但是我們未必有這樣的愛心
[00:19:40.000 --> 00:19:44.000]  想全世界的人都聽到福音
[00:19:44.000 --> 00:19:47.000]  生命的成熟就會了
[00:19:47.000 --> 00:19:48.000]  或者我們很幼稚
[00:19:48.000 --> 00:19:50.000]  不懂得這樣想
[00:19:50.000 --> 00:19:53.000]  願萬人都尊你的名為聖
[00:19:53.000 --> 00:19:55.000]  願你的國降臨
[00:19:55.000 --> 00:19:57.000]  願你的旨意行在地上
[00:19:57.000 --> 00:19:58.000]  如同行在天上
[00:19:58.000 --> 00:19:59.000]  三個願望
[00:19:59.000 --> 00:20:01.000]  上帝的心願
[00:20:01.000 --> 00:20:04.000]  邀請我們和祂同宮
[00:20:04.000 --> 00:20:07.000]  厲害嗎?厲害
[00:20:07.000 --> 00:20:09.000]  祂不介意我們不可愛
[00:20:09.000 --> 00:20:12.000]  邀請我們和祂同宮
[00:20:12.000 --> 00:20:14.000]  厲害嗎?厲害
[00:20:14.000 --> 00:20:16.000]  主耶穌遲遲都教導我們
[00:20:16.000 --> 00:20:20.000]  我們必須要作那差我來者的功
[00:20:20.000 --> 00:20:22.000]  因為黑夜將到
[00:20:22.000 --> 00:20:24.000]  就沒有人能作功了
[00:20:24.000 --> 00:20:27.000]  要看第九章說的
[00:20:27.000 --> 00:20:31.000]  所以我們必須大家一起做
[00:20:31.000 --> 00:20:35.000]  是上帝邀請我們和祂同宮
[00:20:35.000 --> 00:20:38.000]  除了創造天地和上十字架之外
[00:20:38.000 --> 00:20:42.000]  上帝是很想與人同宮的
[00:20:42.000 --> 00:20:47.000]  上帝的工作一定要與人同宮
[00:20:47.000 --> 00:20:51.000]  上帝的工作才能夠完成在地上
[00:20:51.000 --> 00:20:56.000]  因此當我們努力向人傳呼音的時候
[00:20:56.000 --> 00:21:00.000]  這三個願望逐一就完成了
[00:21:00.000 --> 00:21:01.000]  你向人傳呼音
[00:21:01.000 --> 00:21:03.000]  萬民就尊你的名為聖了
[00:21:03.000 --> 00:21:05.000]  這是聖經說的
[00:21:05.000 --> 00:21:08.000]  你向人傳呼音他們就信主了
[00:21:08.000 --> 00:21:11.000]  大家一起尊神的名為聖
[00:21:11.000 --> 00:21:13.000]  多麼好
[00:21:13.000 --> 00:21:21.000]  於是你就會將福音帶遍天下
[00:21:21.000 --> 00:21:24.000]  扣著你的祈禱將福音傳遍天下
[00:21:24.000 --> 00:21:27.000]  我們有宣教士為教會為主
