
[00:00:00.000 --> 00:00:03.040]  有一次我讀中學的女兒放學回來
[00:02:03.200 --> 00:02:07.520]  你憑什麼 你有什麼資格
[00:02:07.520 --> 00:02:10.320]  這兩個孩子的對話
[00:02:10.320 --> 00:02:12.160]  都不斷地問一件事
[00:02:12.160 --> 00:02:14.800]  你有什麼資格 你是誰
[00:02:14.800 --> 00:02:17.200]  你有什麼事要控制我
[00:02:17.200 --> 00:02:20.160]  你憑什麼
[00:02:20.160 --> 00:02:22.000]  在我們現今的社會裏面
[00:02:22.000 --> 00:02:23.600]  在不同的地方
[00:02:23.600 --> 00:02:25.760]  人都不斷爭取我有權
[00:02:25.760 --> 00:02:27.440]  因為當我有權的時候
[00:02:27.440 --> 00:02:31.680]  我能夠有能力 有原因去答你憑什麼
[00:02:31.680 --> 00:02:33.600]  今天在這段聖經裏面
[00:02:33.600 --> 00:02:38.560]  當耶穌基督來到他進入耶路撒冷第三天的當中
[00:02:38.560 --> 00:02:41.680]  這班宗教領袖
[00:02:41.680 --> 00:02:44.880]  仗著耶穌在潔淨聖殿這件事
[00:02:44.880 --> 00:02:45.920]  這個行為
[00:02:45.920 --> 00:02:48.480]  他走來去質疑耶穌
[00:02:48.480 --> 00:02:51.200]  在當中大家都用不同的台詞
[00:02:51.200 --> 00:02:53.360]  一方面是面的那層台詞
[00:02:53.360 --> 00:03:00.640]  也都當中有一些在下面的前的台詞
[00:03:00.640 --> 00:03:03.600]  究竟在當中面對權兵
[00:03:03.600 --> 00:03:06.400]  我們今天能夠有三方面的學習
[00:03:06.400 --> 00:03:10.400]  一方面我們看見尊榮與羞辱的角力
[00:03:10.400 --> 00:03:13.600]  另一方面我們藉著耶穌基督講的比喻
[00:03:13.600 --> 00:03:17.040]  我們看見主權和霸權當中
[00:03:17.040 --> 00:03:20.400]  帶給這班宗教領袖的那種諷刺
[00:03:20.400 --> 00:03:25.520]  第三方面藉著耶穌基督再次多方的將真理講明
[00:03:25.520 --> 00:03:30.560]  我們能夠看見強者與弱者的逆轉之情況
[00:03:30.560 --> 00:03:35.840]  第一方面我們先看馬可福音十一章二十七至三十三節
[00:03:35.840 --> 00:03:38.160]  今天我會用新漢語的譯本
[00:03:38.160 --> 00:03:40.640]  因為這個譯本比較現代一點
[00:03:40.640 --> 00:03:43.360]  正如我今天用一個廣東話一點的題目
[00:03:43.360 --> 00:03:47.360]  讓我們能夠爆一點去看到當中的角力
[00:03:47.360 --> 00:03:48.720]  我們一起讀這段經文
[00:03:48.720 --> 00:03:51.280]  看看那種的張力是怎樣開始
[00:03:51.280 --> 00:03:53.040]  頂姐妹請幫我讀出
[00:03:53.040 --> 00:03:53.840]  請讀
[00:03:53.840 --> 00:03:56.240]  他們又來到耶路撒冷
[00:04:18.720 --> 00:04:27.920]  今天一個的情況
[00:04:27.920 --> 00:04:29.920]  祭司長 律法教師長老
[00:04:29.920 --> 00:04:34.240]  哇 三大權威都來到質詢耶穌
[00:04:34.240 --> 00:04:38.560]  耶穌對這個問題你憑甚麼
[00:04:38.560 --> 00:04:40.480]  他沒有直接的回答
[00:04:40.480 --> 00:04:42.720]  反而用智慧地 巧問地
[00:04:42.720 --> 00:04:44.560]  去用一個潛台詞
[00:04:44.560 --> 00:04:46.960]  去轉變講到施洗約翰
[00:04:46.960 --> 00:04:49.760]  他的權 他的洗禮從何而來
[00:04:49.760 --> 00:04:53.760]  我們再看那班宗教領袖怎樣去回答
[00:04:53.760 --> 00:04:55.520]  我們繼續讀出 請讀
[00:04:55.520 --> 00:04:57.520]  他們彼此以論說
[00:05:16.960 --> 00:05:27.840]  施洗約翰的洗禮
[00:05:27.840 --> 00:05:30.960]  其實施洗約翰是誰
[00:05:30.960 --> 00:05:33.840]  施洗約翰是耶穌的先鋒
[00:05:33.840 --> 00:05:35.760]  施洗約翰的洗禮裏面
[00:05:35.760 --> 00:05:38.480]  有一個很真實背後的意義
[00:05:38.480 --> 00:05:41.280]  就是當施洗約翰在他的洗禮裏面
[00:05:41.280 --> 00:05:42.960]  他常常提醒不同的人民
[00:05:42.960 --> 00:05:44.400]  他說你有兩件衣服
[00:05:44.400 --> 00:05:46.080]  你分一件給人
[00:05:46.080 --> 00:05:47.120]  施洗約翰的洗禮
[00:05:47.120 --> 00:05:50.960]  其實正正就代表了那種公義 公平
[00:05:50.960 --> 00:05:52.560]  同時他很多時候
[00:05:52.560 --> 00:05:53.840]  他面對一些權貴
[00:05:53.840 --> 00:05:55.120]  一些士兵的洗禮的時候
[00:05:55.120 --> 00:05:59.120]  他會說你們不要再欺壓別人
[00:05:59.120 --> 00:06:01.920]  要去善待別人
[00:06:01.920 --> 00:06:04.240]  施洗約翰正正就表達
[00:06:04.240 --> 00:06:08.480]  神在當中對人間裏面的那種心意
[00:06:08.480 --> 00:06:13.360]  裏面那份愛 和平 饒恕 公平 公義
[00:06:13.360 --> 00:06:16.240]  所以當他問到你憑甚麼
[00:06:16.240 --> 00:06:20.000]  耶穌你來結證我的聖典
[00:06:20.000 --> 00:06:21.680]  其實某程度來說
[00:06:21.680 --> 00:06:25.840]  的確在權柄 在那個狀況裏面
[00:06:25.840 --> 00:06:28.800]  似乎是耶穌來搞亂那個當
[00:06:28.800 --> 00:06:31.280]  因為一向都是這樣的
[00:06:31.280 --> 00:06:34.400]  聖殿是一個權力 或者一個政治
[00:06:34.400 --> 00:06:37.680]  一個人間裏面一個核心的城市
[00:06:37.680 --> 00:06:39.120]  所以聖殿像甚麼呢
[00:06:39.120 --> 00:06:40.560]  像香港的中環
[00:06:40.560 --> 00:06:42.880]  哇 經濟的一個樞紐
[00:06:42.880 --> 00:06:44.080]  所以我們在裏面
[00:06:44.080 --> 00:06:45.760]  有時我們不容許任何
[00:06:45.760 --> 00:06:48.880]  社會上弱勢的社群在當中有份
[00:06:48.880 --> 00:06:52.960]  當日聖殿亦都類似這樣的狀況
[00:06:52.960 --> 00:06:56.480]  門徒走到這個位置
[00:06:56.480 --> 00:06:59.360]  見到耶穌面對這個質詢
[00:06:59.360 --> 00:07:01.200]  他們能夠經歷第一個層次
[00:07:01.200 --> 00:07:04.160]  我們看到榮耀和羞辱的角力
[00:07:04.160 --> 00:07:05.040]  我再說
[00:07:05.040 --> 00:07:07.440]  耶路撒冷當時和現在都是一樣
[00:07:07.440 --> 00:07:08.960]  是一個政治很敏感
[00:07:08.960 --> 00:07:10.880]  容易引起衝突的地方
[00:07:10.880 --> 00:07:14.640]  當時的社會狀況就是羅馬這個強國
[00:07:14.640 --> 00:07:17.920]  在耶路撒冷成為了一個殖民地
[00:07:17.920 --> 00:07:20.080]  那裏的人 那些猶太人
[00:07:20.080 --> 00:07:23.200]  不斷日日期待尼塞亞的出現
[00:07:23.200 --> 00:07:25.280]  因為他們很盼望有一個人
[00:07:25.280 --> 00:07:26.720]  好像救主一樣
[00:07:26.720 --> 00:07:29.440]  藉著好像舊約所預表一樣
[00:07:29.440 --> 00:07:31.040]  是一個救世主
[00:07:31.040 --> 00:07:32.960]  來拯救他們
[00:07:32.960 --> 00:07:36.160]  有一個民族的自決權
[00:07:36.160 --> 00:07:38.640]  所以他們不斷想的尼塞亞
[00:07:38.640 --> 00:07:42.080]  並非是耶穌會死在十字架那裏
[00:07:42.080 --> 00:07:44.640]  他們不明白神的真實道理
[00:07:44.640 --> 00:07:45.760]  正如我所說
[00:07:45.760 --> 00:07:49.280]  其實聖經神所表徵的定律
[00:07:49.280 --> 00:07:51.680]  是和世人的眼光不相同
[00:07:51.680 --> 00:07:54.960]  但是耶路撒冷在那個時刻
[00:07:54.960 --> 00:07:58.240]  耶穌走到耶路撒冷
[00:07:58.240 --> 00:08:00.640]  是一個很敏感的地方
[00:08:00.640 --> 00:08:03.840]  裏面的人不斷有革命
[00:08:03.840 --> 00:08:06.880]  也不斷有群眾的運動
[00:08:06.880 --> 00:08:10.000]  當時的時間不單止是一個敏感的地方
[00:08:10.000 --> 00:08:11.680]  也是一個敏感的時刻
[00:08:11.680 --> 00:08:15.120]  耶穌進入耶路撒冷準備過逾越節
[00:08:15.120 --> 00:08:16.640]  逾越節代表什麼?
[00:08:16.640 --> 00:08:18.960]  逾越節就是一群以色列民
[00:08:18.960 --> 00:08:20.960]  離開埃及圍爐之地
[00:08:20.960 --> 00:08:25.120]  進到加拿美的一個重要的時刻
[00:08:25.120 --> 00:08:27.120]  所以逾越節對他們來說
[00:08:27.120 --> 00:08:28.640]  是一個民族裏面
[00:08:28.640 --> 00:08:34.720]  一個得贖脫離被奴隸的一個狀況的一個時刻
[00:08:34.720 --> 00:08:36.960]  所以耶穌在這個敏感的地方
[00:08:36.960 --> 00:08:38.960]  來到這個敏感的時刻
[00:08:38.960 --> 00:08:41.040]  竟然做一些很敏感的事
[00:08:41.040 --> 00:08:44.960]  就是走去潔淨聖殿
[00:08:44.960 --> 00:08:46.960]  一位博士叫鄧瑞強博士
[00:08:46.960 --> 00:08:49.920]  他演繹這段經文時是這樣說的
[00:08:49.920 --> 00:08:51.520]  他說從一個維穩
[00:08:51.520 --> 00:08:53.760]  這些字眼大家很容易理解
[00:08:53.760 --> 00:08:55.600]  香港人很明白
[00:08:55.600 --> 00:08:57.440]  從維穩的角度裏面
[00:08:57.440 --> 00:09:00.720]  主耶穌其實是在引發一場混亂
[00:09:00.720 --> 00:09:03.280]  祂稱那些人為盜賊
[00:09:03.280 --> 00:09:06.560]  但真正的盜賊就是不想被人知道是盜賊
[00:09:06.560 --> 00:09:08.560]  有多少個黑玫瑰戴著黑眼鏡
[00:09:08.560 --> 00:09:10.560]  說我是黑玫瑰留一枝玫瑰給你
[00:09:10.560 --> 00:09:13.280]  怕死你不知他是盜賊
[00:09:13.280 --> 00:09:16.160]  真正的盜賊不想被人揭開
[00:09:16.160 --> 00:09:18.240]  我是盜賊這個樣貌
[00:09:18.240 --> 00:09:21.520]  同樣淘大弱者的社會
[00:09:21.520 --> 00:09:24.400]  不喜歡盒子和拳腿的人
[00:09:24.400 --> 00:09:28.000]  但耶穌就偏偏在一些時刻
[00:09:28.000 --> 00:09:30.720]  將盒子和拳子帶到聖殿
[00:09:30.720 --> 00:09:32.720]  帶到人群當中
[00:09:32.720 --> 00:09:36.480]  甚至小孩子這些被視為弱者
[00:09:36.480 --> 00:09:41.040]  竟然夾道歡迎耶穌來到耶路撒冷
[00:09:41.040 --> 00:09:46.480]  這個狀況在習慣虛偽的社會
[00:09:46.480 --> 00:09:48.960]  被揭露這種真實的狀況
[00:09:48.960 --> 00:09:53.280]  令到宗教領袖十分不安
[00:09:53.280 --> 00:09:56.160]  耶穌搞破壞
[00:09:56.160 --> 00:10:00.080]  我再說這群在聖經裏面很少一起出現的
[00:10:00.080 --> 00:10:02.080]  就是司長
[00:10:02.080 --> 00:10:03.520]  法教師
[00:10:03.520 --> 00:10:04.800]  文師 長老
[00:10:04.800 --> 00:10:06.080]  全部都來了
[00:10:06.080 --> 00:10:08.480]  而這群人在當時的社會
[00:10:08.480 --> 00:10:10.640]  就是他們權力的核心
[00:10:10.640 --> 00:10:13.360]  他們維繫著城市的經濟運作
[00:10:13.360 --> 00:10:15.360]  所以某程度來說
[00:10:15.360 --> 00:10:17.200]  他們走出來代表甚麼
[00:10:17.200 --> 00:10:18.640]  經濟的穩定
[00:10:18.640 --> 00:10:20.560]  政治的權力
[00:10:20.560 --> 00:10:22.240]  代表社會的安穩
[00:10:22.240 --> 00:10:26.160]  代表宗教神賦予他們的權柄
[00:10:26.160 --> 00:10:28.240]  所以一群這樣的人群
[00:10:28.240 --> 00:10:31.200]  走過來問你憑甚麼
[00:10:31.200 --> 00:10:33.440]  絕對在人的眼中
[00:10:33.440 --> 00:10:38.880]  耶穌是沒有任何可以回應的一些原因
[00:10:38.880 --> 00:10:41.440]  但是耶穌盼望
[00:10:41.440 --> 00:10:42.960]  藉著他的問題
[00:10:42.960 --> 00:10:46.160]  他一個持風銳利的問題裏面
[00:10:46.160 --> 00:10:49.120]  他其實在說一個潛台詞
[00:10:49.120 --> 00:10:51.040]  他要這群宗教領袖
[00:10:51.040 --> 00:10:52.480]  拿著這種威榮
[00:10:52.480 --> 00:10:53.600]  拿著這個權柄
[00:10:53.600 --> 00:10:55.040]  在這個身份下
[00:10:55.040 --> 00:10:58.320]  能夠有相稱的生命
[00:10:58.320 --> 00:11:00.000]  所以耶穌看我們
[00:11:00.000 --> 00:11:02.240]  或者在他的問題的核心裏面
[00:11:02.240 --> 00:11:06.080]  他讓這群宗教領袖好像被羞辱起來
[00:11:06.080 --> 00:11:07.280]  其實某程度來說
[00:11:07.280 --> 00:11:10.400]  這群宗教領袖走到耶穌面前問他
[00:11:10.400 --> 00:11:12.320]  我想大家都會經驗
[00:11:12.320 --> 00:11:13.520]  希望大家沒有經驗過
[00:11:13.520 --> 00:11:14.960]  大家都會了解到
[00:11:14.960 --> 00:11:16.240]  就是一個有權的人
[00:11:16.240 --> 00:11:17.920]  走來敲你的桌子
[00:11:17.920 --> 00:11:20.240]  你憑甚麼做這些事
[00:11:20.240 --> 00:11:22.240]  第幾呀
[00:11:22.240 --> 00:11:23.600]  你會怎樣
[00:11:23.600 --> 00:11:25.200]  你當然覺得很羞恥
[00:11:25.200 --> 00:11:26.000]  對不起老闆
[00:11:26.000 --> 00:11:28.320]  我不應該這樣做
[00:11:28.320 --> 00:11:30.160]  他正正就在用這個動作
[00:11:30.160 --> 00:11:31.760]  敲著耶穌的桌面
[00:11:31.760 --> 00:11:34.720]  喂 你是哪位呀
[00:11:34.720 --> 00:11:35.440]  對不起
[00:11:35.440 --> 00:11:36.960]  我今天用的比較粗魯一點
[00:11:36.960 --> 00:11:39.280]  用廣東話多一點
[00:11:39.280 --> 00:11:43.040]  讓大家能夠明白那種角力
[00:11:43.040 --> 00:11:45.120]  他想羞辱耶穌
[00:11:45.120 --> 00:11:47.520]  並且要抬舉自己的榮譽
[00:11:47.520 --> 00:11:52.160]  然後再去平反這個混亂的聖殿
[00:11:52.160 --> 00:11:55.920]  被稱為賊屋的聖殿是應該的
[00:11:55.920 --> 00:11:57.920]  但是耶穌在問題裏面
[00:11:57.920 --> 00:11:59.200]  我再說
[00:11:59.200 --> 00:12:01.200]  他要這班宗教領就明白
[00:12:01.200 --> 00:12:07.280]  他那種虛偽是何等不配得有這個身份
[00:12:07.280 --> 00:12:09.680]  所以這班宗教領就面對耶穌這個問題
[00:12:09.680 --> 00:12:11.040]  他怎樣想
[00:12:11.040 --> 00:12:12.240]  聖經很有趣的形容
[00:12:12.240 --> 00:12:15.360]  就說他們一齊議論
[00:12:15.360 --> 00:12:16.560]  一班人就說
[00:12:16.560 --> 00:12:17.600]  你是律法教師
[00:12:17.600 --> 00:12:18.400]  問一下你
[00:12:18.400 --> 00:12:19.600]  怎樣回答
[00:12:19.600 --> 00:12:21.120]  他說真的不知道怎樣回答
[00:12:21.120 --> 00:12:22.080]  我們只有兩個答案
[00:12:22.080 --> 00:12:23.440]  是和不是
[00:12:23.440 --> 00:12:25.440]  如果我們說在天上來
[00:12:25.440 --> 00:12:26.240]  不行的
[00:12:26.240 --> 00:12:27.920]  耶穌一定會說在天上來
[00:12:27.920 --> 00:12:29.440]  所以你為甚麼不相信約翰
[00:12:29.440 --> 00:12:33.520]  約翰所表達的公平愛和真理
[00:12:33.520 --> 00:12:34.800]  為甚麼你們不跟隨
[00:12:34.800 --> 00:12:35.600]  那又怎樣
[00:12:35.600 --> 00:12:36.720]  說是不行的
[00:12:36.720 --> 00:12:37.840]  這個答案不行
[00:12:37.840 --> 00:12:39.040]  第二個答案
[00:12:39.040 --> 00:12:41.680]  說他是從人間來就行了
[00:12:41.680 --> 00:12:43.360]  約翰都死了
[00:12:43.360 --> 00:12:44.960]  還有甚麼權
[00:12:44.960 --> 00:12:47.840]  但接著會有另一個出來說不行的
[00:12:47.840 --> 00:12:49.760]  你看看旁邊那班梅祖
[00:12:49.760 --> 00:12:53.920]  個個都相信約翰是神所差異的先知
[00:12:53.920 --> 00:12:55.760]  如果你說他從人來
[00:12:55.760 --> 00:12:58.160]  那班群眾我相信一秒之後
[00:12:58.160 --> 00:13:02.160]  你和我都死在亂石當中被人扔死
[00:13:02.160 --> 00:13:03.760]  不行的
[00:13:03.760 --> 00:13:05.280]  那又怎樣
[00:13:05.280 --> 00:13:06.800]  大家再議論的時候
[00:13:06.800 --> 00:13:08.880]  他說有一個自作聰明的人
[00:13:08.880 --> 00:13:10.240]  有一個答案
[00:13:10.240 --> 00:13:11.280]  是甚麼
[00:13:11.280 --> 00:13:14.320]  就是回答他不知道
[00:13:14.320 --> 00:13:15.440]  不知道
[00:13:15.440 --> 00:13:16.960]  行的
[00:13:16.960 --> 00:13:20.080]  於是這班人就走過來跟耶穌說
[00:13:20.080 --> 00:13:22.640]  答案很簡單
[00:13:22.640 --> 00:13:28.000]  就是我不知道
[00:13:28.000 --> 00:13:32.560]  可能那班宗教領袖覺得
[00:13:32.560 --> 00:13:35.440]  這個答案最好
[00:13:35.440 --> 00:13:38.640]  但實際當我們再看
[00:13:38.640 --> 00:13:41.840]  由起初宗教領袖自設一個問題
[00:13:41.840 --> 00:13:43.840]  說你憑甚麼
[00:13:43.840 --> 00:13:46.240]  最後他都自設了一個答案
[00:13:46.240 --> 00:13:48.560]  就是我不知道
[00:13:48.560 --> 00:13:50.960]  實際我們見到那種張力
[00:13:50.960 --> 00:13:55.040]  然後聖經形容那班宗教領袖
[00:13:55.040 --> 00:13:58.000]  用了這個我不知道來回應耶穌
[00:13:58.000 --> 00:14:01.680]  他是表露了他們裏面那種虛偽
[00:14:01.680 --> 00:14:06.400]  那種以自己為利益而不敢真真實實
[00:14:06.400 --> 00:14:09.520]  去承認施洗約翰的洗禮
[00:14:09.520 --> 00:14:11.520]  更加不願意承認
[00:14:11.520 --> 00:14:14.480]  這位上帝賦予權力給他們
[00:14:14.480 --> 00:14:18.720]  為要維持和平公義正直
[00:14:18.720 --> 00:14:22.320]  他們自打嘴巴羞愧而回
[00:14:22.320 --> 00:14:24.160]  來到這個段落
[00:14:24.160 --> 00:14:26.720]  耶穌基督並不放棄
[00:14:26.720 --> 00:14:28.320]  他的目的
[00:14:28.320 --> 00:14:33.280]  不只是要讓他們能夠重新反省自己的身份
[00:14:33.280 --> 00:14:38.560]  更加重要他能夠讓這班領袖能夠明白上帝的心意
[00:14:38.560 --> 00:14:43.680]  所以他用了一個大家都很熟悉葡萄園的故事的開始
[00:14:43.680 --> 00:14:46.160]  而這個葡萄園的故事
[00:14:46.160 --> 00:14:51.120]  當這班宗教領袖甚至身邊的群眾和門徒
[00:14:51.120 --> 00:14:52.560]  他們一聽就知道
[00:14:52.560 --> 00:14:55.120]  原來他引用的是以賽亞書
[00:14:55.120 --> 00:14:58.320]  講到以色列的葡萄園的意思
[00:14:58.320 --> 00:15:00.320]  所以當我們看看這段經文
[00:15:00.320 --> 00:15:02.320]  我們再一次用新漢語譯本
[00:15:02.320 --> 00:15:05.680]  去看看耶穌用了一個什麼葡萄園的比喻
[00:15:05.680 --> 00:15:07.680]  以致我們能夠認識第二方面
[00:15:07.680 --> 00:15:12.160]  我們從權力去認識主權和霸權的諷刺
[00:15:12.160 --> 00:15:17.120]  馬科音十二章一至八節,丁姐妹請讀出這段經文
[00:15:17.120 --> 00:15:20.080]  耶穌開始用比喻對他們說
[00:15:20.080 --> 00:15:23.200]  有一個人開墾了一個葡萄園
[00:15:23.200 --> 00:15:25.440]  在四面圍上泥巴
[00:15:25.440 --> 00:15:27.680]  又挖了一個榨酒池
[00:15:27.680 --> 00:15:29.840]  建了一座神王塔
[00:15:29.840 --> 00:15:32.240]  他把原子租給田農
[00:15:32.240 --> 00:15:34.640]  然後去了
[00:15:34.640 --> 00:15:56.240]  (聖經)
[00:15:56.240 --> 00:15:57.840]  我們再看下去
[00:15:57.840 --> 00:16:27.760]  (聖經)
[00:16:27.760 --> 00:16:35.040]  (聖經)
[00:16:35.040 --> 00:16:37.760]  我剛才講到耶穌一開始用這個比喻
[00:16:37.760 --> 00:16:39.440]  大家就很快知道
[00:16:39.440 --> 00:16:42.320]  祂所指向的是以色列這班民眾
[00:16:42.320 --> 00:16:42.960]  為什麼呢?
[00:16:42.960 --> 00:16:45.520]  因為以塞納書五章一至二節這樣去講
[00:16:45.520 --> 00:16:47.520]  我要為我所親愛的歌唱
[00:16:47.520 --> 00:16:50.720]  是我所愛者的歌,論他葡萄園的事
[00:16:50.720 --> 00:16:53.440]  字眼上都很相似的
[00:16:53.440 --> 00:16:54.160]  然後祂說
[00:16:54.160 --> 00:16:57.600]  我所親愛的有葡萄園在肥美的山崗上
[00:16:57.600 --> 00:17:00.400]  祂爬挖原子,撿去石頭
[00:17:00.400 --> 00:17:02.400]  栽種上帝的葡萄樹
[00:17:02.400 --> 00:17:04.720]  在園中蓋了一座樓
[00:17:04.720 --> 00:17:06.640]  又作出榨酒池
[00:17:06.640 --> 00:17:08.320]  只望結好葡萄
[00:17:08.320 --> 00:17:10.880]  反倒結了野葡萄
[00:17:10.880 --> 00:17:12.560]  以塞納書指向的
[00:17:12.560 --> 00:17:16.000]  就是當時的領袖同樣都是一個這樣的狀況
[00:17:16.000 --> 00:17:18.080]  正如耶穌稱聖殿
[00:17:18.080 --> 00:17:21.760]  你們搞到聖殿變成賊窩了
[00:17:21.760 --> 00:17:26.480]  其實這個賊窩也都指向耶利米蘇在七章裡面所講
[00:17:26.480 --> 00:17:29.520]  兩段經文,或者耶穌兩次的
[00:17:29.520 --> 00:17:31.920]  去運用舊約一國的比喻
[00:17:31.920 --> 00:17:34.640]  要讓宗教領袖去醒覺
[00:17:34.640 --> 00:17:40.800]  今天上帝賦予他們的權並不是地圖或者人民
[00:17:40.800 --> 00:17:44.800]  他們是屬於主權,或者主權是屬於他們的
[00:17:44.800 --> 00:17:46.800]  反倒他們要去明白
[00:17:46.800 --> 00:17:48.560]  是上帝賦予你們
[00:17:48.560 --> 00:17:52.320]  然後今天你們應該用生命去回應這位上帝
[00:17:52.320 --> 00:17:54.320]  並且遵行祂的吩咐
[00:17:55.760 --> 00:17:59.040]  當時的人在耶利米蘇
[00:17:59.040 --> 00:18:03.440]  聖經這樣講:你們姦淫、偷渡、殺害
[00:18:03.440 --> 00:18:05.440]  敬拜那些假的神
[00:18:05.440 --> 00:18:09.280]  向那些素不認識的神去獻祭
[00:18:09.280 --> 00:18:13.680]  然後來到這個稱為我名下的聖殿敬拜
[00:18:13.680 --> 00:18:16.800]  你們看這個我稱為名下的殿
[00:18:16.800 --> 00:18:19.680]  豈可看為賊窩呢?
[00:18:21.200 --> 00:18:26.880]  多次地去提醒在當中的權威
[00:18:26.880 --> 00:18:28.560]  但在人性裏面
[00:18:28.560 --> 00:18:32.000]  我們也同樣看見人那種軟弱
[00:18:32.000 --> 00:18:36.720]  這篇取材自《以創書》第五章的寓意
[00:18:36.720 --> 00:18:40.240]  領袖很快就明白耶穌的意思
[00:18:40.240 --> 00:18:43.040]  其實耶穌不單止將舊約一國事件
[00:18:43.040 --> 00:18:48.000]  或者神對以色列民族的心意
[00:18:48.000 --> 00:18:51.120]  再一次呈現在這班宗教領袖面前
[00:18:51.120 --> 00:18:57.200]  更加帶動了、運用了在現代、現實生活裏的狀況
[00:18:57.200 --> 00:18:59.040]  原來在現實生活裏
[00:18:59.040 --> 00:19:01.520]  在第一世紀的時候
[00:19:01.520 --> 00:19:04.720]  在耶路撒冷的確有這個情況出現
[00:19:04.720 --> 00:19:07.520]  很多的原主有地圖等等
[00:19:07.520 --> 00:19:11.440]  然後將這些地圖租用給農戶
[00:19:11.440 --> 00:19:14.960]  那些農民沒有土地,但他們有能力
[00:19:14.960 --> 00:19:18.400]  於是他們就用錢、用他們的出產
[00:19:18.400 --> 00:19:22.080]  去換取運用地圖的權力
[00:19:22.080 --> 00:19:26.720]  然後很艱辛地運用他們的努力
[00:19:26.720 --> 00:19:28.480]  在當中有所收穫
[00:19:28.480 --> 00:19:31.760]  但原來當時在社會的狀況裏面
[00:19:31.760 --> 00:19:36.000]  再說在這班宗教領袖所管治的社會裏面
[00:19:36.000 --> 00:19:38.640]  他們看見很多不公不平
[00:19:38.640 --> 00:19:40.240]  所以他們一聽
[00:19:40.240 --> 00:19:41.680]  我們曾經去想
[00:19:41.680 --> 00:19:45.600]  當那班群眾一路聽耶穌講的比喻
[00:19:45.600 --> 00:19:47.360]  可能他們開頭一個心就說
[00:19:47.360 --> 00:19:50.240]  唉,那些原主有很多地圖
[00:19:50.240 --> 00:19:52.000]  卻在剝削我們
[00:19:52.000 --> 00:19:55.520]  原來當時在社會裏面有很多的剝削
[00:19:55.520 --> 00:19:57.280]  很多不公不平
