
[00:00:00.000 --> 00:00:02.140]  好,我們一齊祈禱吧
[00:02:46.600 --> 00:02:50.600]  承接上星期秦文德弟兄跟我們的分享
[00:02:50.600 --> 00:02:52.600]  拉撒路死了
[00:02:52.600 --> 00:02:54.600]  耶穌活了
[00:02:54.600 --> 00:02:56.600]  耶穌等了兩天
[00:02:56.600 --> 00:03:00.600]  然後就去他們的家
[00:03:00.600 --> 00:03:03.600]  姐姐瑪大知道耶穌來了
[00:03:03.600 --> 00:03:05.600]  就出去迎接他
[00:03:05.600 --> 00:03:07.600]  跟著就跟耶穌說
[00:03:07.600 --> 00:03:09.600]  主啊,祢若早在這裡
[00:03:09.600 --> 00:03:12.600]  我弟弟不會死
[00:03:12.600 --> 00:03:15.600]  耶穌就跟瑪大說
[00:03:15.600 --> 00:03:17.600]  嗯,你弟弟會復活
[00:03:17.600 --> 00:03:19.600]  瑪大就回答
[00:03:19.600 --> 00:03:24.600]  我知道,他末日會復活
[00:03:24.600 --> 00:03:26.600]  耶穌跟著說了一個
[00:03:26.600 --> 00:03:28.600]  很經典的金句
[00:03:28.600 --> 00:03:32.600]  這句金句在每一個喪禮裡都會說
[00:03:32.600 --> 00:03:34.600]  復活在我
[00:03:34.600 --> 00:03:36.600]  生命也在我
[00:03:36.600 --> 00:03:38.600]  信我的人
[00:03:38.600 --> 00:03:41.600]  雖然死了,也必復活
[00:03:41.600 --> 00:03:43.600]  凡活著信我的人
[00:03:43.600 --> 00:03:46.600]  必永遠不死
[00:03:46.600 --> 00:03:50.600]  你信這話嗎?
[00:03:50.600 --> 00:03:53.600]  今天,我很想問大家
[00:03:53.600 --> 00:03:56.600]  你信這話嗎?
[00:03:56.600 --> 00:03:59.600]  如果你信的話,請你舉手
[00:03:59.600 --> 00:04:01.600]  我們有一個很明確的表示
[00:04:01.600 --> 00:04:03.600]  舉手是一個行動
[00:04:03.600 --> 00:04:05.600]  是代表我相信
[00:04:05.600 --> 00:04:10.600]  我相信我死,我會復活
[00:04:10.600 --> 00:04:12.600]  我們繼續看下去
[00:04:12.600 --> 00:04:15.600]  耶穌是能夠叫人不死
[00:04:15.600 --> 00:04:19.600]  瑪大跟耶穌說完這番話
[00:04:19.600 --> 00:04:21.600]  回去就叫妹妹瑪利亞來
[00:04:21.600 --> 00:04:23.600]  二十九節
[00:04:23.600 --> 00:04:26.600]  那裡說瑪利亞急急忙忙地去
[00:04:26.600 --> 00:04:30.600]  原來當時有一群猶太人
[00:04:30.600 --> 00:04:34.600]  他們是來安慰兩姐妹
[00:04:34.600 --> 00:04:36.600]  哎呀,弟弟死了,真的很傷心
[00:04:36.600 --> 00:04:38.600]  這是猶太人的習俗
[00:04:38.600 --> 00:04:40.600]  他們看到瑪利亞
[00:04:40.600 --> 00:04:42.600]  馬上起來離開
[00:04:42.600 --> 00:04:44.600]  他們就跟著瑪利亞出去
[00:04:44.600 --> 00:04:46.600]  瑪利亞見到耶穌
[00:04:46.600 --> 00:04:49.600]  伏伏在他的腳前跟耶穌說
[00:04:49.600 --> 00:04:51.600]  主啊,祢若早在這裡
[00:04:51.600 --> 00:04:54.600]  我弟弟就不會死
[00:04:54.600 --> 00:04:57.600]  他的說話跟瑪大的說話
[00:04:57.600 --> 00:04:59.600]  是一模一樣的
[00:04:59.600 --> 00:05:01.600]  換句話說
[00:05:01.600 --> 00:05:04.600]  瑪大跟瑪利亞有同一個信念
[00:05:04.600 --> 00:05:08.600]  就是耶穌能夠叫人不死
[00:05:08.600 --> 00:05:12.600]  我相信過往瑪大和瑪利亞都經歷過
[00:05:12.600 --> 00:05:15.600]  耶穌有這個醫治的大能
[00:05:15.600 --> 00:05:17.600]  在《約翰福音》五章說
[00:05:17.600 --> 00:05:22.600]  耶穌能夠叫一個病了三十八年的人康復
[00:05:22.600 --> 00:05:25.600]  在《路加福音》裡甚至說
[00:05:25.600 --> 00:05:30.600]  耶穌醫好了一個剛剛死了寡婦的兒子
[00:05:30.600 --> 00:05:32.600]  這個死人復活的事
[00:05:32.600 --> 00:05:37.600]  轟動了整個猶太和周圍的地區
[00:05:37.600 --> 00:05:40.600]  所以瑪大和瑪利亞相信
[00:05:40.600 --> 00:05:44.600]  耶穌可以醫好我病重的弟弟
[00:05:44.600 --> 00:05:46.600]  叫他不至於死
[00:05:46.600 --> 00:05:49.600]  可惜了,現在弟弟已經死了
[00:05:49.600 --> 00:05:51.600]  所以瑪利亞很傷心
[00:05:51.600 --> 00:05:53.600]  在三十三節說他哭了
[00:05:53.600 --> 00:05:56.600]  他周圍的猶太人都哭了
[00:05:56.600 --> 00:06:00.600]  而耶穌見到他們哭的時候
[00:06:00.600 --> 00:06:03.600]  耶穌悲嘆憂愁
[00:06:03.600 --> 00:06:08.600]  甚至在三十五節說耶穌哭了
[00:06:08.600 --> 00:06:12.600]  很奇怪,有人會問
[00:06:12.600 --> 00:06:14.600]  耶穌都知道的
[00:06:14.600 --> 00:06:16.600]  兩分鐘之後,我不知道多久了
[00:06:16.600 --> 00:06:18.600]  聖經沒有記載時間
[00:06:18.600 --> 00:06:21.600]  一會兒拉薩路復活
[00:06:21.600 --> 00:06:23.600]  是耶穌叫拉薩路復活
[00:06:23.600 --> 00:06:26.600]  耶穌在這一段時間,祂知道的
[00:06:26.600 --> 00:06:31.600]  為什麼祂會悲嘆,憂愁,甚至哭呢?
[00:06:31.600 --> 00:06:35.600]  聖經裡記載三十六節
[00:06:35.600 --> 00:06:38.600]  周圍的人解讀耶穌的情況
[00:06:38.600 --> 00:06:43.600]  你們看看,多麼愛他
[00:06:43.600 --> 00:06:45.600]  耶穌真的很愛拉薩路
[00:06:45.600 --> 00:06:48.600]  愛到一個地步,他哭了
[00:06:48.600 --> 00:06:52.600]  如果你經驗過你所愛的人
[00:06:52.600 --> 00:06:54.600]  你最愛的人的離開
[00:06:54.600 --> 00:06:57.600]  我相信你會明白那份傷痛
[00:06:57.600 --> 00:07:01.600]  2007年,我媽媽回到天父那裡
[00:07:01.600 --> 00:07:06.600]  雖然從小到大,我們知道她是一個長期病患者
[00:07:06.600 --> 00:07:10.600]  我讀小學的時候,媽媽已經做心臟手術
[00:07:10.600 --> 00:07:14.600]  我們沒有想過她可以活到七十歲
[00:07:14.600 --> 00:07:17.600]  大神的恩典讓她活到七十歲
[00:07:17.600 --> 00:07:20.600]  又可以相信耶穌,洗禮
[00:07:20.600 --> 00:07:23.600]  所以我們家人都很接受到
[00:07:23.600 --> 00:07:26.600]  還有一天,媽媽會回到天父那裡
[00:07:26.600 --> 00:07:32.600]  但是,當你去做這個安息禮拜喪禮的時候
[00:07:32.600 --> 00:07:36.600]  那些思念,那些回憶
[00:07:36.600 --> 00:07:39.600]  你沒有辦法可以忘記
[00:07:39.600 --> 00:07:41.600]  有時候,我會做夢
[00:07:41.600 --> 00:07:44.600]  看到媽媽仍然活生生地生活
[00:07:44.600 --> 00:07:47.600]  原來不是,只是做夢
[00:07:47.600 --> 00:07:50.600]  經驗過失去最愛親人的時候
[00:07:50.600 --> 00:07:56.600]  你就會明白內心那份痛,那份很深的感受
[00:07:56.600 --> 00:07:59.600]  是一點都不簡單
[00:07:59.600 --> 00:08:04.600]  所以,因為拉撒路是耶穌所愛的人
[00:08:04.600 --> 00:08:08.600]  所以,耶穌的傷心,耶穌的悲嘆
[00:08:08.600 --> 00:08:10.600]  是來得很自然
[00:08:10.600 --> 00:08:13.600]  沙三哲這個悲嘆
[00:08:13.600 --> 00:08:16.600]  還有一個很重要的解釋
[00:08:16.600 --> 00:08:22.600]  不單止是悲傷,而是帶少許憤怒
[00:08:22.600 --> 00:08:26.600]  原來這個字在《馬學福音》十四章五節
[00:08:26.600 --> 00:08:29.600]  當門徒看見瑪利亞
[00:08:29.600 --> 00:08:33.600]  用極貴的珍拿達香膏去膏耶穌的時候
[00:08:33.600 --> 00:08:36.600]  門徒責備瑪利亞
[00:08:36.600 --> 00:08:40.600]  而責備這個字是有少許憤怒
[00:08:40.600 --> 00:08:43.600]  在悲嘆裡同一個字,是有少許怒氣
[00:08:43.600 --> 00:08:47.600]  但為什麼耶穌看見瑪利亞哭的時候
[00:08:47.600 --> 00:08:51.600]  猶太人哭,會有少許怒氣呢?
[00:08:51.600 --> 00:08:57.600]  原來,估計因為耶穌看見死亡的權勢
[00:08:57.600 --> 00:09:00.600]  死亡就好像一股惡勢力
[00:09:00.600 --> 00:09:02.600]  它籠罩著人
[00:09:02.600 --> 00:09:07.600]  人面對死亡,無能為力
[00:09:07.600 --> 00:09:10.600]  無助,軟弱
[00:09:10.600 --> 00:09:13.600]  無法對抗
[00:09:13.600 --> 00:09:18.600]  死亡就像控制著人一樣
[00:09:18.600 --> 00:09:22.600]  逃避不了,甚至威脅著人
[00:09:22.600 --> 00:09:26.600]  所以耶穌的心情很複雜
[00:09:26.600 --> 00:09:29.600]  一方面替人難過、憂愁
[00:09:29.600 --> 00:09:32.600]  另一方面,看見人那份無助
[00:09:32.600 --> 00:09:35.600]  面對死亡的絕望
[00:09:35.600 --> 00:09:38.600]  令人屈服的時候
[00:09:38.600 --> 00:09:41.600]  耶穌是有一點點的憤怒
[00:09:41.600 --> 00:09:47.600]  亦因為這個原因,耶穌哭了
[00:09:47.600 --> 00:09:50.600]  另外,剛才解釋過
[00:09:50.600 --> 00:09:52.600]  耶穌哭亦有一個原因
[00:09:52.600 --> 00:09:54.600]  就是因為拉薩路的離開
[00:09:54.600 --> 00:09:56.600]  甚至有些聖經家認為
[00:09:56.600 --> 00:09:59.600]  因為耶穌看見拉薩路的憤怒
[00:09:59.600 --> 00:10:03.600]  祂想到遲些都要面對死亡
[00:10:03.600 --> 00:10:06.600]  這裡有很多不同的解釋
[00:10:06.600 --> 00:10:08.600]  究竟耶穌悲嘆哭了
[00:10:08.600 --> 00:10:13.600]  可能有很複雜的情緒
[00:10:13.600 --> 00:10:17.600]  大弟姐妹,無可否認
[00:10:17.600 --> 00:10:20.600]  死亡就像一種惡勢力
[00:10:20.600 --> 00:10:24.600]  牢牢的控制著我們
[00:10:24.600 --> 00:10:28.600]  自古以來,沒有一個人能夠逃避
[00:10:28.600 --> 00:10:30.600]  你看看以前的君王
[00:10:30.600 --> 00:10:34.600]  多麼想做那些長生不老
[00:10:34.600 --> 00:10:36.600]  吃了不會死的仙丹
[00:10:36.600 --> 00:10:40.600]  但現在人人都變成了白骨
[00:10:40.600 --> 00:10:43.600]  死亡是從來逃避不了的事實
[00:10:43.600 --> 00:10:45.600]  為甚麼?
[00:10:45.600 --> 00:10:47.600]  聖經說了
[00:10:47.600 --> 00:10:49.600]  世人都犯了罪
[00:10:49.600 --> 00:10:51.600]  罪的功架乃是死
[00:10:51.600 --> 00:10:54.600]  原來死亡是因為我們罪
[00:10:54.600 --> 00:10:56.600]  所以我們逃避不了
[00:10:56.600 --> 00:10:58.600]  但是我們又很害怕
[00:10:58.600 --> 00:11:01.600]  以致我們很避忌
[00:11:01.600 --> 00:11:03.600]  中國人很避忌去說死
[00:11:03.600 --> 00:11:05.600]  其實死是怎樣的呢?
[00:11:05.600 --> 00:11:07.600]  死了之後去哪裏呢?
[00:11:07.600 --> 00:11:10.600]  是不是以後見不到我所愛的人呢?
[00:11:10.600 --> 00:11:11.600]  是的
[00:11:11.600 --> 00:11:15.600]  聖經裏面說死亡是隔絕
[00:11:15.600 --> 00:11:17.600]  永別
[00:11:17.600 --> 00:11:20.600]  此情只待成追憶
[00:11:20.600 --> 00:11:22.600]  斷腸
[00:11:22.600 --> 00:11:24.600]  你會想起很多這些詞語
[00:11:24.600 --> 00:11:26.600]  很慘
[00:11:26.600 --> 00:11:28.600]  我不想去面對
[00:11:28.600 --> 00:11:31.600]  死亡去控制著我們
[00:11:31.600 --> 00:11:32.600]  威脅著我們
[00:11:32.600 --> 00:11:35.600]  甚至令我們很無助
[00:11:35.600 --> 00:11:37.600]  很絕望
[00:11:37.600 --> 00:11:39.600]  但是感謝神
[00:11:39.600 --> 00:11:41.600]  當我們無能為力的時候
[00:11:41.600 --> 00:11:44.600]  神是主動的幫助我們
[00:11:44.600 --> 00:11:47.600]  讓我們有耶穌
[00:11:47.600 --> 00:11:49.600]  沒錯
[00:11:49.600 --> 00:11:51.600]  我們縱然相信了耶穌
[00:11:51.600 --> 00:11:53.600]  但是死亡仍然是一個事實
[00:11:53.600 --> 00:11:55.600]  我們逃避不了
[00:11:55.600 --> 00:11:59.600]  但是我們不要停留在絕望當中
[00:11:59.600 --> 00:12:01.600]  因為耶穌告訴我們
[00:12:01.600 --> 00:12:04.600]  祂為我們預備了復活
[00:12:04.600 --> 00:12:07.600]  耶穌粉碎死亡的勢力
[00:12:07.600 --> 00:12:09.600]  來到墳墓的面前
[00:12:09.600 --> 00:12:11.600]  耶穌心裏悲嘆
[00:12:11.600 --> 00:12:15.600]  因為祂是一個又真又活的人
[00:12:15.600 --> 00:12:17.600]  祂有血有肉
[00:12:17.600 --> 00:12:20.600]  面對失去摯愛的拉撒路
[00:12:20.600 --> 00:12:22.600]  祂傷痛
[00:12:22.600 --> 00:12:24.600]  但是又很奇怪
[00:12:24.600 --> 00:12:26.600]  從另一個角度去想
[00:12:26.600 --> 00:12:28.600]  祂是神
[00:12:28.600 --> 00:12:30.600]  作為一位創造主
[00:12:30.600 --> 00:12:32.600]  祂絕對明白
[00:12:32.600 --> 00:12:35.600]  受造物當然會衰殘
[00:12:35.600 --> 00:12:37.600]  受造物當然會毀壞
[00:12:37.600 --> 00:12:40.600]  就像一棵花會衰殘
[00:12:40.600 --> 00:12:43.600]  就像我們買一雙鞋
[00:12:43.600 --> 00:12:47.600]  穿破了就賣去另一雙
[00:12:47.600 --> 00:12:50.600]  但是這位創造主
[00:12:50.600 --> 00:12:54.600]  祂早就知道受造物的命運
[00:12:54.600 --> 00:13:02.600]  祂竟然會和受造物一起經歷衰殘的傷痛
[00:13:02.600 --> 00:13:08.600]  一起經歷失去那份哀傷
[00:13:08.600 --> 00:13:11.600]  一位這樣的創造主
[00:13:11.600 --> 00:13:16.600]  原來祂愛受造物是這麼深的
[00:13:16.600 --> 00:13:21.600]  就是因為耶穌基督經歷過這麼深的情
[00:13:21.600 --> 00:13:24.600]  所以祂決定要拯救我們
[00:13:24.600 --> 00:13:29.600]  耶穌叫人將墳墓的石頭滾開
[00:13:29.600 --> 00:13:31.600]  瑪大就說
[00:13:31.600 --> 00:13:33.600]  現在已經死了四天
[00:13:33.600 --> 00:13:35.600]  會有臭味
[00:13:35.600 --> 00:13:38.600]  原來當時的拉比是相信的
[00:13:38.600 --> 00:13:40.600]  有一些文獻說
[00:13:40.600 --> 00:13:42.600]  拉比相信如果人死了
[00:13:42.600 --> 00:13:46.600]  頭一兩天他的靈魂可以回到身體裏
[00:13:46.600 --> 00:13:48.600]  他就可以醒來活著
[00:13:48.600 --> 00:13:50.600]  又再活過
[00:13:50.600 --> 00:13:52.600]  如果死了四天
[00:13:52.600 --> 00:13:57.600]  他的靈魂就不可能再回到身體裏
[00:13:57.600 --> 00:14:00.600]  所以猶太人相信
[00:14:00.600 --> 00:14:03.600]  瑪大和瑪利亞都相信
[00:14:03.600 --> 00:14:06.600]  拉薩魯真的死了
[00:14:06.600 --> 00:14:08.600]  當瑪大擔心的時候
[00:14:08.600 --> 00:14:10.600]  耶穌就提醒他
[00:14:10.600 --> 00:14:15.600]  你若信就必看見神的榮耀
[00:14:15.600 --> 00:14:18.600]  然後耶穌就望天禱告
[00:14:18.600 --> 00:14:20.600]  祂說出來
[00:14:20.600 --> 00:14:22.600]  祂特別說出來
[00:14:22.600 --> 00:14:27.600]  是因為祂要讓周圍站著的眾人聽見
[00:14:27.600 --> 00:14:29.600]  耶穌當然知道
[00:14:29.600 --> 00:14:31.600]  耶穌說我的禱告
[00:14:31.600 --> 00:14:33.600]  神理常常聽
[00:14:33.600 --> 00:14:34.600]  就算我不開聲
[00:14:34.600 --> 00:14:36.600]  神理都聽到我的祈禱
[00:14:36.600 --> 00:14:38.600]  但是我特別說出來
[00:14:38.600 --> 00:14:40.600]  是叫周圍的人聽見
[00:14:40.600 --> 00:14:42.600]  以致他們相信
[00:14:42.600 --> 00:14:44.600]  是祢差了我來
[00:14:44.600 --> 00:14:47.600]  是神差了耶穌來到這個世界
[00:14:47.600 --> 00:14:49.600]  拯救我們脫離死亡
[00:14:49.600 --> 00:14:52.600]  人看見耶穌的神蹟
[00:14:52.600 --> 00:14:54.600]  聽見耶穌的禱告
[00:14:54.600 --> 00:14:59.600]  就會相信是神差遣他來拯救我們救主
[00:14:59.600 --> 00:15:01.600]  耶穌祈禱之後
[00:15:01.600 --> 00:15:03.600]  還大聲呼叫
[00:15:03.600 --> 00:15:04.600]  我相信他不叫
[00:15:04.600 --> 00:15:06.600]  拉薩魯也會出來
[00:15:06.600 --> 00:15:07.600]  耶穌大聲的
[00:15:07.600 --> 00:15:09.600]  我相信也是因為周圍的人
[00:15:09.600 --> 00:15:13.600]  讓他確認是耶穌叫死人復活
[00:15:13.600 --> 00:15:17.600]  而44節更加強調拉薩魯是死了的人
[00:15:17.600 --> 00:15:20.600]  死了的人就出來了
[00:15:20.600 --> 00:15:22.600]  有人就懷疑
[00:15:22.600 --> 00:15:25.600]  拉薩魯繞著果絲布
[00:15:25.600 --> 00:15:28.600]  包緊他怎樣起身
[00:15:28.600 --> 00:15:31.600]  這個我相信不是什麼大問題
[00:15:31.600 --> 00:15:33.600]  總之聖經說他復活
[00:15:33.600 --> 00:15:35.600]  他就有力量出來了
[00:15:35.600 --> 00:15:39.600]  約翰始終是很貫徹
[00:15:39.600 --> 00:15:43.600]  由第一個神蹟水變酒目的
[00:15:43.600 --> 00:15:45.600]  顯出他的榮耀來
[00:15:45.600 --> 00:15:47.600]  門徒就相信他
[00:15:47.600 --> 00:15:50.600]  現在來到最後一個神蹟
[00:15:50.600 --> 00:15:51.600]  在約翰福音裡
[00:15:51.600 --> 00:15:53.600]  在約翰福音裡最後一個神蹟
[00:15:53.600 --> 00:15:56.600]  耶穌也是叫人看見神的榮耀
[00:15:56.600 --> 00:16:02.600]  以致人相信耶穌基督是神的兒子是救主
[00:16:02.600 --> 00:16:03.600]  在45節
[00:16:03.600 --> 00:16:04.600]  不好意思
[00:16:04.600 --> 00:16:06.600]  45節沒有印給大家
[00:16:06.600 --> 00:16:08.600]  因為是下星期說的
[00:16:08.600 --> 00:16:09.600]  但我講一點
[00:16:09.600 --> 00:16:13.600]  45節是拉薩魯出來的時候
[00:16:13.600 --> 00:16:19.600]  馬大和培安慰那兩姐妹的猶太人
[00:16:19.600 --> 00:16:26.600]  有很多都看見耶穌所做的事就信了他
[00:16:26.600 --> 00:16:29.600]  今天拉薩魯已經復活
[00:16:29.600 --> 00:16:31.600]  我想請姐妹們思想一下
[00:16:31.600 --> 00:16:35.600]  拉薩魯的復活和我們有什麼關係
[00:16:35.600 --> 00:16:41.600]  相信叫死人復活的耶穌究竟是怎樣的一回事呢?
[00:16:41.600 --> 00:16:44.600]  原來拉薩魯復活
[00:16:44.600 --> 00:16:46.600]  他已經死了四天
[00:16:46.600 --> 00:16:49.600]  馬大還說他已經臭了
[00:16:49.600 --> 00:16:50.600]  換句話說
[00:16:50.600 --> 00:16:53.600]  可能他在墳墓裡的身體有些變化
[00:16:53.600 --> 00:16:54.600]  我不知道
[00:16:54.600 --> 00:16:55.600]  聖經沒有交代他
[00:16:55.600 --> 00:16:56.600]  究竟為什麼死了
[00:16:56.600 --> 00:16:58.600]  是不是因為有疾病
[00:16:58.600 --> 00:17:00.600]  還是有意外
[00:17:00.600 --> 00:17:04.600]  一個可能有疾病的身體
[00:17:04.600 --> 00:17:05.600]  我不知道
[00:17:05.600 --> 00:17:09.600]  但我相信可能已經有臭味
[00:17:09.600 --> 00:17:12.600]  開始腐爛的身體
[00:17:12.600 --> 00:17:17.600]  復活變成一個健康
[00:17:17.600 --> 00:17:18.600]  有力量
[00:17:18.600 --> 00:17:20.600]  有生命的身體
[00:17:20.600 --> 00:17:22.600]  這是拉薩魯的復活
[00:17:22.600 --> 00:17:24.600]  頂姐妹
[00:17:24.600 --> 00:17:28.600]  今天我們同樣都經歷過復活
[00:17:28.600 --> 00:17:31.600]  因為在約翰福音五章二十四節說
[00:17:31.600 --> 00:17:35.600]  耶穌說:我實實在在告訴你們
[00:17:35.600 --> 00:17:39.600]  聽我說:有信差我來的那位
[00:17:39.600 --> 00:17:41.600]  就有永生
[00:17:41.600 --> 00:17:43.600]  不至於被定罪
[00:17:43.600 --> 00:17:48.600]  而是已經出死入生了
[00:17:48.600 --> 00:17:50.600]  原來我們聽到神的話語
[00:17:50.600 --> 00:17:51.600]  聽到耶穌基督的話語
[00:17:51.600 --> 00:17:53.600]  我們已經出死入生了
[00:17:53.600 --> 00:17:54.600]  在第六章
[00:17:54.600 --> 00:17:58.600]  耶穌給五千人吃飽的時候
[00:17:58.600 --> 00:18:01.600]  耶穌對那群吃飽了的群眾說
[00:18:01.600 --> 00:18:03.600]  我就是生命的糧
[00:18:03.600 --> 00:18:07.600]  信的人有永生
[00:18:07.600 --> 00:18:09.600]  大家還記得剛才舉手
[00:18:09.600 --> 00:18:12.600]  你信了
[00:18:12.600 --> 00:18:14.600]  我們現在就有永生
[00:18:14.600 --> 00:18:16.600]  我們已經出死入生
[00:18:16.600 --> 00:18:18.600]  我們有一個新生命在我們裏面
[00:18:18.600 --> 00:18:21.600]  每一個相信耶穌的人
[00:18:21.600 --> 00:18:23.600]  我們已經有新生命了
[00:18:23.600 --> 00:18:25.600]  開始了
[00:18:25.600 --> 00:18:28.600]  不過還未完全
[00:18:28.600 --> 00:18:30.600]  Already but not yet
[00:18:30.600 --> 00:18:33.600]  但是我相信每一位
[00:18:33.600 --> 00:18:39.600]  都總會嘗試過新生命的那份不同
[00:18:39.600 --> 00:18:41.600]  我相信了耶穌之後
[00:18:41.600 --> 00:18:44.600]  我就經歷了那份喜樂
[00:18:44.600 --> 00:18:46.600]  我相信了耶穌之後
[00:18:46.600 --> 00:18:49.600]  我就經歷了信了耶穌之後的平安
[00:18:49.600 --> 00:18:50.600]  我相信了耶穌之後
[00:18:50.600 --> 00:18:54.600]  我就經歷了那份被愛的感覺
[00:18:54.600 --> 00:18:56.600]  我記得我初初信耶穌的時候
[00:18:56.600 --> 00:19:00.600]  我就膽粗粗地去學別人做侍奉
[00:19:00.600 --> 00:19:03.600]  還要去另外一間教會
[00:19:03.600 --> 00:19:07.600]  是晚上十點鐘才開始的侍奉
[00:19:07.600 --> 00:19:08.600]  去香港島的教會
[00:19:08.600 --> 00:19:10.600]  當時我是住在大埔
[00:19:10.600 --> 00:19:13.600]  我很少去香港
[00:19:13.600 --> 00:19:15.600]  去到那裏怎麼辦呢
[00:19:15.600 --> 00:19:16.600]  我不懂路
[00:19:16.600 --> 00:19:18.600]  很多年前
[00:19:18.600 --> 00:19:20.600]  初信是二十年前左右
[00:19:20.600 --> 00:19:22.600]  當時沒有手機沒有GPS
[00:19:22.600 --> 00:19:27.600]  我就一邊祈禱一邊走
[00:19:27.600 --> 00:19:30.600]  終於我平安地去到那間教會
[00:19:30.600 --> 00:19:32.600]  進去的時候
[00:19:32.600 --> 00:19:36.600]  我就經歷到原來禱告那份平安
[00:19:36.600 --> 00:19:37.600]  很實在
[00:19:37.600 --> 00:19:39.600]  感恩
[00:19:39.600 --> 00:19:41.600]  我們一定會經歷過
[00:19:41.600 --> 00:19:44.600]  相信了耶穌之後
[00:19:44.600 --> 00:19:46.600]  耶穌在我們生命裏面
[00:19:46.600 --> 00:19:48.600]  那份很不同
[00:19:48.600 --> 00:19:50.600]  新生命的不同
[00:19:50.600 --> 00:19:55.600]  我們怎樣活出這個新生命呢
[00:19:55.600 --> 00:19:59.600]  怎樣活出這個出死入生的生命呢
[00:19:59.600 --> 00:20:01.600]  有兩個部分
[00:20:01.600 --> 00:20:02.600]  第一
[00:20:02.600 --> 00:20:04.600]  首先我們要放下
[00:20:04.600 --> 00:20:07.600]  就好像拉薩路復活一樣
[00:20:07.600 --> 00:20:11.600]  解開綁著他的果絲布
[00:20:11.600 --> 00:20:12.600]  耶穌說
[00:20:12.600 --> 00:20:13.600]  解開他
[00:20:13.600 --> 00:20:15.600]  讓他走
[00:20:15.600 --> 00:20:17.600]  新生命的開始
