
[00:00:00.000 --> 00:00:03.700]  在聖經裏面有一個人物
[00:11:00.100 --> 00:11:04.100]  同時在行動上他們都可以看得出
[00:11:04.100 --> 00:11:08.100]  保羅經常派他作爲代表到處去
[00:11:08.100 --> 00:11:11.100]  代表保羅
[00:11:11.100 --> 00:11:16.100]  所以提摩泰那種忠誠可靠的性格
[00:11:16.100 --> 00:11:18.100]  令到保羅對他很信任
[00:11:18.100 --> 00:11:21.100]  對他很讚賞
[00:11:21.100 --> 00:11:23.100]  不單止讚賞
[00:11:23.100 --> 00:11:25.100]  是對他有信任
[00:11:25.100 --> 00:11:28.100]  而提摩泰的無涯之信
[00:11:28.100 --> 00:11:31.100]  就是他忠誠的性格
[00:11:31.100 --> 00:11:34.100]  由哪裏而來
[00:11:34.100 --> 00:11:38.100]  就是由他媽媽和他阿婆所影響
[00:11:38.100 --> 00:11:40.100]  所造成的
[00:11:40.100 --> 00:11:42.100]  所以保羅對提摩泰說
[00:11:42.100 --> 00:11:44.100]  想到你無涯之信
[00:11:44.100 --> 00:11:46.100]  這信是先從哪裏開始
[00:11:46.100 --> 00:11:50.100]  先在你外祖母羅姨和你媽媽
[00:11:50.100 --> 00:11:53.100]  有離基的心裏
[00:11:53.100 --> 00:11:56.100]  他說我都深信在你的心裏
[00:11:56.100 --> 00:12:00.100]  因爲這兩個女人一定對你的影響很大
[00:12:00.100 --> 00:12:05.100]  令我看到你有那種無涯之信
[00:12:05.100 --> 00:12:11.100]  好了,你看到他媽媽對提摩泰的影響
[00:12:11.100 --> 00:12:15.100]  不單止是一種信心的影響
[00:12:15.100 --> 00:12:22.100]  同時,這個媽媽是一個很注重聖經教導的媽媽
[00:12:22.100 --> 00:12:24.100]  在同一封書信裏
[00:12:24.100 --> 00:12:28.100]  去到提摩泰孝書第三章第十五節的時候
[00:12:28.100 --> 00:12:34.100]  保羅說提摩泰是一位從小明白聖經的人
[00:12:34.100 --> 00:12:37.100]  保羅說,明知道你是從小明白聖經
[00:12:37.100 --> 00:12:41.100]  這個聖經能使你因信基督耶穌
[00:12:41.100 --> 00:12:43.100]  有德教的智慧
[00:12:43.100 --> 00:12:45.100]  從小明白聖經
[00:12:45.100 --> 00:12:48.100]  誰影響他
[00:12:48.100 --> 00:12:49.100]  有誰影響他
[00:12:49.100 --> 00:12:50.100]  你說保羅嗎
[00:12:50.100 --> 00:12:51.100]  不會
[00:12:51.100 --> 00:12:55.100]  因爲保羅認識提摩泰的時候已經大了
[00:12:55.100 --> 00:12:58.100]  從小呢,其實在英文裏看到
[00:12:58.100 --> 00:13:00.100]  到底有幾小
[00:13:00.100 --> 00:13:01.100]  你以爲是幾小呢
[00:13:01.100 --> 00:13:02.100]  是十幾歲嗎
[00:13:02.100 --> 00:13:03.100]  是幾歲嗎
[00:13:03.100 --> 00:13:04.100]  不是
[00:13:04.100 --> 00:13:07.100]  原來在英文裏說from infancy
[00:13:07.100 --> 00:13:08.100]  是幾小啊
[00:13:08.100 --> 00:13:10.100]  BB的時候
[00:13:10.100 --> 00:13:12.100]  BB的時候
[00:13:12.100 --> 00:13:18.100]  媽媽已經用聖經來教導提摩泰
[00:13:18.100 --> 00:13:19.100]  來影響他
[00:13:19.100 --> 00:13:23.100]  因此保羅說這個聖經能使你因信基督耶穌
[00:13:23.100 --> 00:13:25.100]  有德教的智慧
[00:13:25.100 --> 00:13:29.100]  你從小已經是明白聖經的人
[00:13:29.100 --> 00:13:32.100]  提摩泰可以由小去明白聖經
[00:13:32.100 --> 00:13:34.100]  不會是無端端的
[00:13:34.100 --> 00:13:37.100]  一定有人教導他
[00:13:37.100 --> 00:13:41.100]  保羅既然不是這位道師的話
[00:13:41.100 --> 00:13:42.100]  家裏有誰
[00:13:42.100 --> 00:13:44.100]  你說你爸爸也行吧
[00:13:44.100 --> 00:13:48.100]  但是他爸爸是什麼人
[00:13:48.100 --> 00:13:49.100]  是外邦人
[00:13:49.100 --> 00:13:51.100]  是希臘人
[00:13:51.100 --> 00:13:57.100]  所以他爸爸不會是負責教導聖經的人
[00:13:57.100 --> 00:14:00.100]  大概那時候爸爸還沒有信
[00:14:00.100 --> 00:14:01.100]  後來有沒有信呢
[00:14:01.100 --> 00:14:03.100]  我們也不知道
[00:14:03.100 --> 00:14:04.100]  但是這個人
[00:14:04.100 --> 00:14:05.100]  這個爸爸
[00:14:05.100 --> 00:14:09.100]  絕對不是影響提摩泰的人
[00:14:09.100 --> 00:14:11.100]  反而是他媽媽
[00:14:11.100 --> 00:14:14.100]  甚至或者是羅姨
[00:14:14.100 --> 00:14:17.100]  這個阿婆去影響他
[00:14:17.100 --> 00:14:20.100]  其實我們可以這麼想
[00:14:20.100 --> 00:14:24.100]  家裏可以有嬰兒去影響他
[00:14:24.100 --> 00:14:27.100]  唯有他媽媽
[00:14:27.100 --> 00:14:30.100]  因爲聖經的真言也說過
[00:14:30.100 --> 00:14:34.100]  教養系統使他找當找的路
[00:14:34.100 --> 00:14:36.100]  就算到老
[00:14:36.100 --> 00:14:39.100]  他也不會偏離
[00:14:39.100 --> 00:14:40.100]  他媽媽明白這一點
[00:14:40.100 --> 00:14:42.100]  他阿婆明白這一點
[00:14:42.100 --> 00:14:47.100]  因此提摩泰從小就明白聖經
[00:14:47.100 --> 00:14:51.100]  是由媽媽和阿婆去教導他
[00:14:51.100 --> 00:14:56.100]  今天我們很多基督徒的父母
[00:14:56.100 --> 00:14:59.100]  我們有沒有想到這一點
[00:14:59.100 --> 00:15:01.100]  原來從小
[00:15:01.100 --> 00:15:03.100]  從嬰兒開始
[00:15:03.100 --> 00:15:05.100]  去教導你的子女
[00:15:05.100 --> 00:15:08.100]  這是很重要的一件事
[00:15:08.100 --> 00:15:09.100]  要做到這一點
[00:15:09.100 --> 00:15:12.100]  不只是我們每個主日的時候
[00:15:12.100 --> 00:15:16.100]  帶他去住學
[00:15:16.100 --> 00:15:18.100]  把他扔在住一學的班裏
[00:15:18.100 --> 00:15:20.100]  由住一學的老師去教他
[00:15:20.100 --> 00:15:23.100]  就算不是這樣
[00:15:23.100 --> 00:15:25.100]  我們還要等他住一學回來的時候
[00:15:25.100 --> 00:15:27.100]  我們也要了解一下
[00:15:27.100 --> 00:15:29.100]  到底他學了什麼
[00:15:29.100 --> 00:15:30.100]  他的情況怎麼樣
[00:15:30.100 --> 00:15:34.100]  在家裏的時候也要配合來教導他們
[00:15:34.100 --> 00:15:37.100]  我們很多時候可能做基督徒的父母
[00:15:37.100 --> 00:15:39.100]  以爲說星期天帶他去教會
[00:15:39.100 --> 00:15:40.100]  已經很好了
[00:15:40.100 --> 00:15:43.100]  有些父母也帶不了子女去教會
[00:15:43.100 --> 00:15:46.100]  帶他去教會的同時
[00:15:46.100 --> 00:15:49.100]  能哄到他去住一學的班
[00:15:49.100 --> 00:15:52.100]  已經很了不起了
[00:15:52.100 --> 00:15:56.100]  因此就交給住一學的老師
[00:15:56.100 --> 00:15:57.100]  回到家裏
[00:15:57.100 --> 00:16:00.100]  大家一點也不會碰到聖經
[00:16:00.100 --> 00:16:03.100]  各人有各人的生活
[00:16:03.100 --> 00:16:06.100]  甚至我們做基督徒的父母
[00:16:06.100 --> 00:16:08.100]  或者我們說一般的父母
[00:16:08.100 --> 00:16:12.100]  對子女也很着重於培育他們
[00:16:12.100 --> 00:16:15.100]  在香港更加不得了
[00:16:15.100 --> 00:16:20.100]  將子女送去學英文、學日文、學中文、學普通話
[00:16:20.100 --> 00:16:22.100]  學很多東西
[00:16:22.100 --> 00:16:26.100]  爲了想他們成龍成鳳
[00:16:26.100 --> 00:16:29.100]  但是我們從來沒有想過
[00:16:29.100 --> 00:16:32.100]  原來聖經是最重要的
[00:16:32.100 --> 00:16:36.100]  是如何去教導我們的子女
[00:16:36.100 --> 00:16:38.100]  用聖經去建立他們
[00:16:38.100 --> 00:16:44.100]  認爲他們的基礎是最重要的
[00:16:44.100 --> 00:16:46.100]  我們發現
[00:16:46.100 --> 00:16:51.100]  做父母既然懂得去注重培育子女
[00:16:51.100 --> 00:16:55.100]  我們如何用聖經
[00:16:55.100 --> 00:16:57.100]  這麼重要的東西
[00:16:57.100 --> 00:17:01.100]  去培育我們的子女
[00:17:01.100 --> 00:17:03.100]  我們家裏
[00:17:03.100 --> 00:17:05.100]  很多時候
[00:17:05.100 --> 00:17:08.100]  子女越大
[00:17:08.100 --> 00:17:11.100]  自己就各自更加忙碌
[00:17:11.100 --> 00:17:14.100]  我們每個人都在忙碌自己的東西
[00:17:14.100 --> 00:17:16.100]  平時沒有什麼機會
[00:17:16.100 --> 00:17:19.100]  可以坐在一起
[00:17:19.100 --> 00:17:23.100]  去特別查經也不會
[00:17:23.100 --> 00:17:26.100]  但是我們會利用什麼時候呢
[00:17:26.100 --> 00:17:28.100]  我們很着重於
[00:17:28.100 --> 00:17:31.100]  喫飯的時候
[00:17:31.100 --> 00:17:33.100]  我記得在香港
[00:17:33.100 --> 00:17:36.100]  喫飯的時候是各自喫飯
[00:17:36.100 --> 00:17:40.100]  一餐飯可以分幾個小時
[00:17:40.100 --> 00:17:42.100]  七點鐘父母喫
[00:17:42.100 --> 00:17:44.100]  八點鐘姐姐喫
[00:17:44.100 --> 00:17:47.100]  九點鐘妹妹回來喫
[00:17:47.100 --> 00:17:49.100]  但是在我們家裏
[00:17:49.100 --> 00:17:51.100]  我們最注重的是什麼呢
[00:17:51.100 --> 00:17:53.100]  喫飯的時候要一起
[00:17:53.100 --> 00:17:55.100]  儘量的一起
[00:17:55.100 --> 00:17:56.100]  一起是什麼呢
[00:17:56.100 --> 00:17:58.100]  我們可以聊天
[00:17:58.100 --> 00:17:59.100]  我可以告訴你
[00:17:59.100 --> 00:18:01.100]  做牧師也不是那麼嚴肅
[00:18:01.100 --> 00:18:03.100]  拿着聖經說一輪
[00:18:03.100 --> 00:18:04.100]  不會的
[00:18:04.100 --> 00:18:06.100]  我們在家裏喫飯
[00:18:06.100 --> 00:18:09.100]  我們都會聊很多其他的東西
[00:18:09.100 --> 00:18:11.100]  我們會說電影
[00:18:11.100 --> 00:18:13.100]  大家一起看過的電影
[00:18:13.100 --> 00:18:15.100]  我們會說某一首歌
[00:18:15.100 --> 00:18:16.100]  某一首詩歌
[00:18:16.100 --> 00:18:18.100]  或者今天在教會當中
[00:18:18.100 --> 00:18:19.100]  有些什麼呢
[00:18:19.100 --> 00:18:21.100]  但是說這些東西的時候
[00:18:21.100 --> 00:18:23.100]  你會不會做父母的
[00:18:23.100 --> 00:18:27.100]  最後都有些聖經的東西
[00:18:27.100 --> 00:18:30.100]  聖經的教導給你的子女
[00:18:30.100 --> 00:18:33.100]  他們最好的東西是什麼呢
[00:18:33.100 --> 00:18:35.100]  和子女在談話當中
[00:18:35.100 --> 00:18:37.100]  生活當中去影響他們
[00:18:37.100 --> 00:18:39.100]  你不用很刻意的
[00:18:39.100 --> 00:18:41.100]  小時候當然可以
[00:18:41.100 --> 00:18:43.100]  牀邊故事
[00:18:43.100 --> 00:18:45.100]  睡前就講一個故事
[00:18:45.100 --> 00:18:47.100]  回到主學的時候
[00:18:47.100 --> 00:18:49.100]  聽過摩西的故事
[00:18:49.100 --> 00:18:50.100]  我聽過的
[00:18:50.100 --> 00:18:51.100]  媽媽講的
[00:18:51.100 --> 00:18:53.100]  但是
[00:18:53.100 --> 00:18:56.100]  我覺得不是我們講過什麼
[00:18:56.100 --> 00:18:57.100]  最重要的是
[00:18:57.100 --> 00:18:58.100]  坐在一起的時候
[00:18:58.100 --> 00:19:00.100]  或者有機會在一起的時候
[00:19:00.100 --> 00:19:02.100]  當見到兒女行差踏錯
[00:19:02.100 --> 00:19:04.100]  你有沒有聖經的教導給他們
[00:19:04.100 --> 00:19:08.100]  有沒有聖經的真理給他們呢
[00:19:08.100 --> 00:19:11.100]  昨晚我們洗完禮之後
[00:19:11.100 --> 00:19:15.100]  就和一羣弟兄姐妹去喫飯
[00:19:15.100 --> 00:19:19.100]  有一個坐在我旁邊的弟兄
[00:19:19.100 --> 00:19:22.100]  見到有兩個小孩
[00:19:22.100 --> 00:19:27.100]  在玩汽車仔
[00:19:27.100 --> 00:19:29.100]  這個汽車仔
[00:19:29.100 --> 00:19:32.100]  其實是其中一個玩具
[00:19:32.100 --> 00:19:34.100]  一個小孩的玩具
[00:19:34.100 --> 00:19:37.100]  但是另外一個小孩就不懂
[00:19:37.100 --> 00:19:38.100]  這個是你的東西
[00:19:38.100 --> 00:19:39.100]  我就不可以爭的
[00:19:39.100 --> 00:19:40.100]  不懂的
[00:19:40.100 --> 00:19:42.100]  就見到有玩具
[00:19:42.100 --> 00:19:45.100]  就想拿來玩
[00:19:45.100 --> 00:19:50.100]  最初有車仔的這個小孩
[00:19:50.100 --> 00:19:52.100]  就不肯給他的
[00:19:52.100 --> 00:19:54.100]  但是見他都很小
[00:19:54.100 --> 00:19:55.100]  比他小
[00:19:55.100 --> 00:19:57.100]  在玩汽車的時候
[00:19:57.100 --> 00:20:00.100]  都給他了
[00:20:00.100 --> 00:20:02.100]  接着大人會怎樣
[00:20:02.100 --> 00:20:07.100]  大人見到這些會怎樣
[00:20:07.100 --> 00:20:09.100]  當然贊他
[00:20:09.100 --> 00:20:10.100]  乖了
