
[00:00:00.000 --> 00:00:02.760]  羅馬書第四十章
[00:12:33.040 --> 00:12:37.600]  除了菲比是一個好姐妹
[00:12:37.600 --> 00:12:39.840]  除了她是一個女執事
[00:12:39.840 --> 00:12:42.320]  她也是一個好幫手
[00:12:42.320 --> 00:12:44.560]  在《羅馬書》的一章二節
[00:12:44.560 --> 00:12:47.920]  保羅說:因為她數來幫助許多人
[00:12:47.920 --> 00:12:50.320]  也幫助了我
[00:12:50.320 --> 00:12:53.440]  這個菲比姐妹很喜歡幫助人
[00:12:53.440 --> 00:12:57.680]  幫助這個字是原文希臘文的prostatis這個字
[00:12:57.680 --> 00:13:02.000]  幫助人是可以是在經濟上的支持
[00:13:02.000 --> 00:13:04.080]  可以是物質上的支持
[00:13:04.080 --> 00:13:07.120]  究竟是什麼支持我們已經不知道
[00:13:07.120 --> 00:13:09.440]  如果是經濟上的支持
[00:13:09.440 --> 00:13:14.080]  這個姐妹就好像推也推拉的女底也
[00:13:14.080 --> 00:13:15.840]  記不記得這個姐妹
[00:13:15.840 --> 00:13:19.520]  在《使徒行傳》的十六章十四節
[00:13:19.520 --> 00:13:23.200]  她是專門買賣紫色布的一個商人
[00:13:23.200 --> 00:13:24.560]  很有錢的
[00:13:24.560 --> 00:13:29.680]  經文說這個菲比曾經幫助過保羅
[00:13:29.680 --> 00:13:33.520]  究竟怎樣幫助我們已經無從稽考
[00:13:33.520 --> 00:13:38.480]  還有她不單止是主內的姐妹
[00:13:38.480 --> 00:13:40.240]  是執事是好幫手
[00:13:40.240 --> 00:13:41.840]  她還是一個差役
[00:13:41.840 --> 00:13:45.520]  保羅叫她把《羅馬書》帶到羅馬
[00:13:45.520 --> 00:13:49.680]  這一部被聖靈默示的書帶到羅馬
[00:13:49.680 --> 00:13:59.600]  妳說差役只是打雜而已
[00:13:59.600 --> 00:14:01.200]  不是的
[00:14:01.200 --> 00:14:05.280]  在聖經裡面傳遞神話語的人很重要
[00:14:05.280 --> 00:14:07.920]  在希伯來書的二章二節
[00:14:07.920 --> 00:14:12.080]  新近的洛木斯才跟我們說了希伯來書
[00:14:12.080 --> 00:14:14.320]  二章二節怎麼說
[00:14:14.320 --> 00:14:17.200]  傳遞神話語的是天使
[00:14:17.200 --> 00:14:20.160]  將律例典章傳給我們世人
[00:14:20.160 --> 00:14:22.720]  透過天使
[00:14:22.720 --> 00:14:28.960]  所以我們千萬不要小看這些傳遞神話語的人
[00:14:28.960 --> 00:14:33.840]  所以我們都有責任來接待主內的弟兄姊妹
[00:14:33.840 --> 00:14:36.160]  去同情他們關心他們
[00:14:36.160 --> 00:14:40.000]  滿足他們一切的需要
[00:14:40.000 --> 00:14:43.680]  由羅馬書的十六章三節至十六節
[00:14:43.680 --> 00:14:47.440]  保羅一連串講出了有很多人的名字
[00:14:47.440 --> 00:14:49.680]  向他們來問安
[00:14:49.680 --> 00:14:51.680]  真的非常難得
[00:14:51.680 --> 00:14:54.880]  保羅不單止知道有這些人
[00:14:54.880 --> 00:14:57.280]  他還認識他們
[00:14:57.280 --> 00:15:00.400]  弟兄姊妹在我們粵語堂
[00:15:00.400 --> 00:15:03.200]  你知道有多少弟兄姊妹
[00:15:03.200 --> 00:15:05.120]  但是你認不認識他們
[00:15:05.120 --> 00:15:07.760]  這才是最重要的
[00:15:07.760 --> 00:15:09.680]  不只是知道有這些人
[00:15:09.680 --> 00:15:12.560]  我們還需要認識這些人
[00:15:12.560 --> 00:15:15.840]  保羅從來沒有去過羅馬
[00:15:15.840 --> 00:15:18.800]  他知道那裡有二十四個弟兄姊妹
[00:15:18.800 --> 00:15:20.080]  十七個是男的
[00:15:20.080 --> 00:15:21.520]  七個是女的
[00:15:21.520 --> 00:15:24.160]  他還問候兩個家庭
[00:15:24.160 --> 00:15:26.480]  還有很多人可能是他認識的
[00:15:26.480 --> 00:15:28.480]  但是他沒有說
[00:15:28.480 --> 00:15:32.000]  保羅間接直接與這些人的信仰
[00:15:32.000 --> 00:15:34.560]  與這些人的生活都有關係
[00:15:34.560 --> 00:15:38.160]  他甚至好像是羅馬教會的一份子一樣
[00:15:38.160 --> 00:15:41.840]  但是他從來沒有去過羅馬教會
[00:15:41.840 --> 00:15:44.800]  在羅馬書的十六章三節
[00:15:44.800 --> 00:15:48.080]  他說「問伯羈拉和雅居拉的
[00:15:48.080 --> 00:15:52.080]  按他們在基督耶穌裡與我同供」
[00:15:52.080 --> 00:15:54.320]  記不記得這對夫婦
[00:15:54.320 --> 00:15:56.880]  伯羈拉和雅居拉的名字
[00:15:56.880 --> 00:15:59.440]  在聖經裡一共出現六次
[00:15:59.440 --> 00:16:01.440]  其中有四次
[00:16:01.440 --> 00:16:04.960]  都是伯羈拉的名字先行
[00:16:04.960 --> 00:16:06.960]  伯羈拉是誰
[00:16:06.960 --> 00:16:08.960]  是太太
[00:16:08.960 --> 00:16:12.720]  現在在美國是很普遍
[00:16:12.720 --> 00:16:14.720]  Ladies first
[00:16:14.720 --> 00:16:17.520]  你當然是先擺太太的名字
[00:16:17.520 --> 00:16:20.640]  但是現在說的是古老社會
[00:16:20.640 --> 00:16:22.320]  是希臘的社會
[00:16:22.320 --> 00:16:24.320]  是羅馬的社會
[00:16:24.320 --> 00:16:26.800]  還是男輕女的
[00:16:26.800 --> 00:16:29.600]  居然伯羈拉的名字先行
[00:16:29.600 --> 00:16:30.560]  為什麼
[00:16:30.560 --> 00:16:33.040]  有很多人說伯羈拉可能
[00:16:33.040 --> 00:16:35.520]  他是很愛鄉很活潑
[00:16:35.520 --> 00:16:37.520]  是有很堅強的個性
[00:16:37.520 --> 00:16:39.520]  所以他就先擺
[00:16:39.520 --> 00:16:43.680]  我的確認識有很多主內的姊妹都是這樣
[00:16:43.680 --> 00:16:45.680]  但也有人說不是
[00:16:45.680 --> 00:16:48.400]  伯羈拉的社會地位高
[00:16:48.400 --> 00:16:51.760]  他可能是一個羅馬的貴族
[00:16:51.760 --> 00:16:55.600]  他的丈夫可能是一個猶太人
[00:16:55.600 --> 00:16:57.600]  是一個疊棚佬
[00:16:57.600 --> 00:16:58.960]  我們怎麼知道
[00:16:58.960 --> 00:17:02.160]  使徒行傳的十八章三節告訴我們
[00:17:02.160 --> 00:17:04.560]  這個雅居拉是疊棚的
[00:17:04.560 --> 00:17:07.680]  這叫夫貧妻貴
[00:17:07.680 --> 00:17:10.560]  我們不知道究竟答案是怎樣
[00:17:10.560 --> 00:17:13.520]  這只不過是我們的推測
[00:17:13.520 --> 00:17:18.480]  保羅在哥倫多的猶太會堂認識這對夫婦
[00:17:18.480 --> 00:17:21.520]  因為大家都有傳福音的熱愛
[00:17:21.520 --> 00:17:24.080]  所以就變成了好朋友
[00:17:24.080 --> 00:17:27.040]  這對夫婦最初在羅馬
[00:17:27.040 --> 00:17:29.520]  後來我們知道歷史告訴我們
[00:17:29.520 --> 00:17:34.880]  羅馬王赫魯迪烏斯驅逐所有的猶太人
[00:17:34.880 --> 00:17:38.720]  如果這個伯羈拉真是猶太人的話
[00:17:38.720 --> 00:17:40.240]  他一定被驅逐
[00:17:40.240 --> 00:17:42.000]  而成為他的太太
[00:17:42.000 --> 00:17:44.000]  就算他是羅馬的公民
[00:17:44.000 --> 00:17:46.000]  就算是羅馬的貴族
[00:17:46.000 --> 00:17:49.680]  當你的丈夫被驅逐你會怎樣
[00:17:49.680 --> 00:17:51.680]  嫁雞除雞
[00:17:51.680 --> 00:17:54.080]  跟著他離開羅馬
[00:17:54.080 --> 00:17:58.560]  所以在這段驅逐的期間
[00:17:58.560 --> 00:18:00.800]  他們就去到哥倫多
[00:18:00.800 --> 00:18:04.320]  在《使徒行傳》的十八章就認識了保羅
[00:18:04.320 --> 00:18:08.800]  兩年後他們去到爾忽所傳福音
[00:18:08.800 --> 00:18:12.720]  後來當這個赫魯迪烏斯去世了
[00:18:12.720 --> 00:18:14.480]  他們又回到羅馬
[00:18:14.480 --> 00:18:18.080]  所以保羅向他們問安
[00:18:18.080 --> 00:18:21.280]  保羅怎樣說
[00:18:21.280 --> 00:18:23.520]  在羅馬書的十六章四節
[00:18:23.520 --> 00:18:28.640]  也為我的命將自己的頸汗自知到愛
[00:18:28.640 --> 00:18:31.440]  這對夫婦真是不得了
[00:18:31.440 --> 00:18:36.000]  為了保羅將自己的頸汗自知到愛
[00:18:36.000 --> 00:18:37.200]  什麼意思
[00:18:37.200 --> 00:18:39.920]  伸條頸出來斬
[00:18:39.920 --> 00:18:42.720]  願意為保羅犧牲
[00:18:42.720 --> 00:18:45.360]  若果不是有這些人
[00:18:45.360 --> 00:18:48.480]  可能沒有了這一部羅馬書
[00:18:48.480 --> 00:18:54.000]  雖然是非比將這一部書從哥倫多帶到羅馬
[00:18:54.000 --> 00:18:57.440]  但是如果沒有了伯基拉和阿基拉
[00:18:57.440 --> 00:19:00.000]  可能沒有了羅馬書也說不定
[00:19:00.000 --> 00:19:01.840]  但是你說不會啊牧師
[00:19:01.840 --> 00:19:04.160]  神的旨意一定會成就
[00:19:04.160 --> 00:19:05.760]  當然
[00:19:05.760 --> 00:19:07.360]  但是我們都要怎樣
[00:19:07.360 --> 00:19:09.200]  要多謝這些人
[00:19:09.200 --> 00:19:12.880]  所以保羅在羅馬書的十六章四節怎樣說
[00:19:12.880 --> 00:19:14.560]  不但我感謝他們
[00:19:14.560 --> 00:19:19.680]  就是外邦的宗教會也感謝他們
[00:19:19.680 --> 00:19:22.800]  很多時我們覺得保羅很偉大
[00:19:22.800 --> 00:19:24.560]  但是保羅提醒我們
[00:19:24.560 --> 00:19:27.520]  沒有了這些幕後的人幫我
[00:19:27.520 --> 00:19:29.440]  我不能夠成事
[00:19:29.440 --> 00:19:32.720]  所以你們要去多謝他們
[00:19:32.720 --> 00:19:34.960]  令我想起誰
[00:19:34.960 --> 00:19:38.400]  令我想起我們當中的Terry Ho
[00:19:38.400 --> 00:19:42.000]  他未受傷之前他怎樣
[00:19:42.000 --> 00:19:45.680]  每一個敬拜第一個最早回來的就是他
[00:19:45.680 --> 00:19:48.720]  現在當然是Benny長老
[00:19:48.720 --> 00:19:51.360]  最早回來的就是他
[00:19:51.360 --> 00:19:54.080]  敬拜完最後走的是誰
[00:19:54.080 --> 00:19:55.520]  又是他
[00:19:55.520 --> 00:19:58.320]  我們真的很需要感謝Terry
[00:19:58.320 --> 00:20:00.080]  他去年傷了之後
