
[00:00:00.000 --> 00:00:02.000]  我們開始今天講到之前
[00:01:02.260 --> 00:01:03.760]  那是真的挺好聽的
[00:01:03.760 --> 00:01:05.260]  那還有呢
[00:01:05.260 --> 00:01:07.760]  傳道人寫講章想講題很難的
[00:01:07.760 --> 00:01:10.760]  那唯有借些東西來用一下
[00:01:10.760 --> 00:01:11.760]  那今天呢是
[00:01:11.760 --> 00:01:13.260]  繼續回那個系列
[00:01:13.260 --> 00:01:14.760]  就是《盈然派幕》的系列
[00:01:14.760 --> 00:01:16.260]  已經去到第四講
[00:01:16.260 --> 00:01:17.260]  那亦都是繼續回
[00:01:17.260 --> 00:01:19.260]  你們全年去看的《二賽亞書》
[00:01:19.260 --> 00:01:20.760]  我今天我選的經文是
[00:01:20.760 --> 00:01:22.260]  《二賽亞書》五十二章
[00:01:22.260 --> 00:01:24.760]  七節到十二節的
[00:01:24.760 --> 00:01:27.260]  那為什麼選主角光環這件事呢
[00:01:27.260 --> 00:01:29.260]  就是我看完今天的經文之後呢
[00:01:29.260 --> 00:01:30.760]  我就是有這個感覺
[00:01:30.760 --> 00:01:31.760]  我就覺得哇
[00:01:31.760 --> 00:01:33.260]  真是主角光環喔
[00:01:33.260 --> 00:01:34.760]  還有我當我練的時候呢
[00:01:34.760 --> 00:01:37.260]  我發覺主角光環這個字都很難讀
[00:01:37.260 --> 00:01:38.260]  我想
[00:01:38.260 --> 00:01:40.260]  就是讀讀下的時候很容易歪了
[00:01:40.260 --> 00:01:41.760]  那為什麼是主角光環呢
[00:01:41.760 --> 00:01:43.260]  我特意上網找一下
[00:01:43.260 --> 00:01:45.260]  一些什麼網絡定義那些
[00:01:45.260 --> 00:01:46.760]  那原來它就是形容呢
[00:01:46.760 --> 00:01:47.760]  一個主角的定律
[00:01:47.760 --> 00:01:51.260]  它引發出一連串不合理的現象出來了
[00:01:51.260 --> 00:01:52.260]  就是無論呢
[00:01:52.260 --> 00:01:54.260]  你挑戰的機率有多低都好啦
[00:01:54.260 --> 00:01:55.760]  那件事有多難做都好啦
[00:01:55.760 --> 00:01:57.760]  你都依舊呢會做到的
[00:01:57.760 --> 00:01:59.260]  還有就是那個感覺就是
[00:01:59.260 --> 00:02:00.260]  全世界都做不到
[00:02:00.260 --> 00:02:02.260]  然後主角一出來就搞定了那些
[00:02:02.260 --> 00:02:04.260]  這些就是一些主角的光環啦
[00:02:04.260 --> 00:02:06.760]  會一次又一次的引發奇蹟啦
[00:02:06.760 --> 00:02:07.760]  還有呢
[00:02:07.760 --> 00:02:09.260]  它會講到主角的運氣呢
[00:02:09.260 --> 00:02:11.260]  真是無人可以匹敵啊
[00:02:11.260 --> 00:02:12.260]  他天資很勁啊
[00:02:12.260 --> 00:02:13.760]  總之很勁啦
[00:02:13.760 --> 00:02:15.260]  其他人又不是這樣的
[00:02:15.260 --> 00:02:16.760]  總之所有人一等主角出來呢
[00:02:16.760 --> 00:02:18.760]  那件事就完了那些
[00:02:18.760 --> 00:02:20.260]  那為什麼我看完之後呢
[00:02:20.260 --> 00:02:22.760]  我覺得哇就是這個感覺啦
[00:02:22.760 --> 00:02:23.760]  就是我會覺得
[00:02:23.760 --> 00:02:25.760]  以色列人就是這樣囉
[00:02:25.760 --> 00:02:27.260]  他無論發生什麼事都好啦
[00:02:27.260 --> 00:02:28.260]  他衰什麼都好啦
[00:02:28.260 --> 00:02:29.760]  他有多衰都好啦
[00:02:29.760 --> 00:02:31.760]  他衰到最後上帝要出手啦
[00:02:31.760 --> 00:02:33.760]  去將他們交去巴比倫的裏面啦
[00:02:33.760 --> 00:02:35.760]  將他們審判的時候啦
[00:02:35.760 --> 00:02:37.760]  最後上帝都會用他的手
[00:02:37.760 --> 00:02:39.760]  親自去拯救以色列人出來
[00:02:39.760 --> 00:02:41.760]  就是無論他怎樣衰到他貼地都好啦
[00:02:41.760 --> 00:02:43.260]  他都會絕地反彈的
[00:02:43.260 --> 00:02:46.260]  突然間又華麗轉身又出來了那些
[00:02:46.260 --> 00:02:48.260]  所以我一路看經文的時候我就發覺
[00:02:48.260 --> 00:02:50.760]  哇 以色列人真是有主角的光環喔
[00:02:50.760 --> 00:02:53.760]  好像永遠一個打不死的主角那樣
[00:02:53.760 --> 00:02:55.760]  所以呢我們今天再去深入一點
[00:02:55.760 --> 00:02:57.260]  去看看這個經文的時候
[00:02:57.260 --> 00:02:59.260]  看看你們會不會有同樣的感覺
[00:02:59.260 --> 00:03:00.260]  都是這樣啦
[00:03:00.260 --> 00:03:01.760]  那因為以塞亞書呢
[00:03:01.760 --> 00:03:04.760]  我知道你們由年頭講到現在都年尾啦
[00:03:04.760 --> 00:03:06.760]  那以塞亞書的背景呢
[00:03:06.760 --> 00:03:07.760]  你們之前都講了很多
[00:03:07.760 --> 00:03:09.260]  那我不會再重複講啦
[00:03:09.260 --> 00:03:11.260]  那但是呢今天就會集中一點講
[00:03:11.260 --> 00:03:14.260]  跟經文直接有關的背景的
[00:03:14.260 --> 00:03:16.260]  那跟經文直接有關的背景就是
[00:03:16.260 --> 00:03:18.760]  我今天選的就是五十二章的裏面的
[00:03:18.760 --> 00:03:20.760]  那其實呢它是坐落於呢
[00:03:20.760 --> 00:03:22.760]  一個章節呢就是四十九章至到
[00:03:22.760 --> 00:03:25.260]  第五十四章的一個主題啦
[00:03:25.260 --> 00:03:27.260]  那個主題呢就是一路重複出來的
[00:03:27.260 --> 00:03:29.760]  就是說呢其實呢就是預言將來啦
[00:03:29.760 --> 00:03:31.260]  耶路撒冷要復興啦
[00:03:31.260 --> 00:03:33.760]  然後呢被高舉的巴比倫將會滅亡啦
[00:03:33.760 --> 00:03:35.260]  而卑微的以色列人呢
[00:03:35.260 --> 00:03:37.260]  將會被上帝去拯救啦
[00:03:37.260 --> 00:03:40.260]  就是呢好像很勁的巴比倫他會滅亡啦
[00:03:40.260 --> 00:03:41.760]  但是好像很卑微的以色列人
[00:03:41.760 --> 00:03:43.760]  上帝就將他這樣去升高他啦
[00:03:43.760 --> 00:03:46.260]  那所以呢這就是不斷在四十九章
[00:03:46.260 --> 00:03:49.760]  至到第五十四章出現的重複的主題啦
[00:03:49.760 --> 00:03:52.260]  那除此之外呢
[00:03:52.260 --> 00:03:53.260]  你可以留意到啦
[00:03:53.260 --> 00:03:55.260]  我今天選的五十二章其實是第三句啦
[00:03:55.260 --> 00:03:57.260]  石安興起 興起 這樣啦
[00:03:57.260 --> 00:03:58.260]  那其實呢
[00:03:58.260 --> 00:04:00.760]  它前面還有一連串的信息的
[00:04:00.760 --> 00:04:02.760]  前面就說耶和華 磅秘興起 興起
[00:04:02.760 --> 00:04:04.760]  總之就是這樣興起 興起 這樣啦
[00:04:04.760 --> 00:04:06.760]  那其實你跟著說你都會很覺得的啦
[00:04:06.760 --> 00:04:08.760]  不就是一些很鼓勵的信息啦
[00:04:08.760 --> 00:04:11.260]  你就是這樣說興起 興起 這樣啦
[00:04:11.260 --> 00:04:15.260]  那但是為什麼神需要去鼓勵以色列人呢
[00:04:15.260 --> 00:04:17.260]  就是為什麼要一直鼓勵他呀
[00:04:17.260 --> 00:04:18.760]  興起 興起 這樣呢
[00:04:18.760 --> 00:04:20.760]  其實就是他們的背景就是落在
[00:04:20.760 --> 00:04:23.760]  當以色列人去國破家亡啦
[00:04:23.760 --> 00:04:27.260]  他避老之後他要面對的其中一個問題就是
[00:04:27.260 --> 00:04:31.260]  究竟上帝是不是離棄了他的子民啊
[00:04:31.260 --> 00:04:33.260]  他避老的時候就是要面對
[00:04:33.260 --> 00:04:35.260]  究竟我們現在國破家亡啦
[00:04:35.260 --> 00:04:36.760]  都避老的時候
[00:04:36.760 --> 00:04:40.260]  我們還有沒有可能回到耶路撒冷
[00:04:40.260 --> 00:04:43.260]  究竟我們落在上帝的審判裡面的時候
[00:04:43.260 --> 00:04:45.760]  我們見不到上帝的保守的時候
[00:04:45.760 --> 00:04:47.760]  上帝是不是還愛我們啊
[00:04:47.760 --> 00:04:51.260]  我們還是不是上帝所選的納約的子民呢
[00:04:51.260 --> 00:04:54.260]  這些全部都是當以色列人避老啦
[00:04:54.260 --> 00:04:55.260]  國破家亡的時候
[00:04:55.260 --> 00:04:56.260]  他會想的東西
[00:04:56.260 --> 00:04:58.260]  他要面對的一些問題
[00:04:58.260 --> 00:05:00.260]  那所以為什麼上帝就猜遣意猜
[00:05:00.260 --> 00:05:01.260]  才去鼓勵他們
[00:05:01.260 --> 00:05:02.760]  哇 興起 興起的時候
[00:05:02.760 --> 00:05:04.760]  就是有些時機要到了
[00:05:04.760 --> 00:05:06.260]  上帝的拯救要臨到的時候
[00:05:06.260 --> 00:05:09.260]  就會有一系列的鼓勵的信息啦
[00:05:09.260 --> 00:05:12.260]  那還有就是因為他們避老的時候啦
[00:05:12.260 --> 00:05:15.260]  那所以也都引發了有一個主題
[00:05:15.260 --> 00:05:17.260]  就是一個愚民的主題
[00:05:17.260 --> 00:05:18.260]  愚民的主題就是
[00:05:18.260 --> 00:05:19.260]  以色列的愚民
[00:05:19.260 --> 00:05:20.260]  就是他留下來的人啦
[00:05:20.260 --> 00:05:21.260]  其實就是一幫
[00:05:21.260 --> 00:05:23.260]  經歷了從神而來的災難
[00:05:23.260 --> 00:05:25.260]  或者審判之後
[00:05:25.260 --> 00:05:26.260]  他還存活的人
[00:05:26.260 --> 00:05:27.260]  但是這幫人呢
[00:05:27.260 --> 00:05:29.260]  不是說死定種
[00:05:29.260 --> 00:05:31.260]  就是不是這樣叫的嘛 是不是
[00:05:31.260 --> 00:05:32.260]  但是很好的就是
[00:05:32.260 --> 00:05:34.260]  他們是一個被煉成
[00:05:34.260 --> 00:05:35.260]  被馴化
[00:05:35.260 --> 00:05:36.260]  被根生
[00:05:36.260 --> 00:05:38.260]  以及要重新去接受
[00:05:38.260 --> 00:05:40.260]  上帝應許的聖潔的子民
[00:05:40.260 --> 00:05:42.760]  雖然不要看到他們好像很慘啊
[00:05:42.760 --> 00:05:45.260]  很留下來的人啊
[00:05:45.260 --> 00:05:46.260]  但是不是的
[00:05:46.260 --> 00:05:48.260]  原來是有一個根生在裡面
[00:05:48.260 --> 00:05:49.760]  他們是要被根生
[00:05:49.760 --> 00:05:53.260]  然後成為上帝聖潔的子民
[00:05:53.260 --> 00:05:54.260]  所以我們可以呢
[00:05:54.260 --> 00:05:56.260]  去直接看一下今天的經文啦
[00:05:56.260 --> 00:05:58.260]  今天的經文其實只是六句啦
[00:05:58.260 --> 00:06:00.260]  所以是很短的經文啦
[00:06:00.260 --> 00:06:01.760]  我們一起去讀一次吧
[00:06:01.760 --> 00:06:03.260]  1 2 3
[00:06:03.260 --> 00:06:07.260]  那報佳音 全平安 報好信
[00:06:07.260 --> 00:06:10.260]  全救恩的 對石安說
[00:06:10.260 --> 00:06:12.260]  你的臣作黃鳥
[00:06:12.260 --> 00:06:15.260]  這人的腳登山河頂皆美
[00:06:15.260 --> 00:06:18.260]  聽啊 你守望之人的聲音
[00:06:18.260 --> 00:06:21.260]  今日誰是守望之人
[00:06:21.260 --> 00:06:25.260]  他們揚起聲來 一同歌唱
[00:06:25.260 --> 00:06:29.260]  因為耶和華歸回石安的時候
[00:06:29.260 --> 00:06:31.260]  他們必親眼看見
[00:06:31.260 --> 00:06:34.260]  救恩要臨萬民
[00:06:34.260 --> 00:06:37.260]  還有的 在我這裡
[00:06:37.260 --> 00:06:41.260]  耶路撒冷的方長啊
[00:06:41.260 --> 00:06:44.760]  要發起歡聲 一同歌唱
[00:06:44.760 --> 00:06:48.260]  因為耶和華安慰了他的百姓
[00:06:48.260 --> 00:06:50.760]  救贖了耶路撒冷
[00:06:50.760 --> 00:06:54.260]  耶和華在萬國眼前露出聖臂
[00:06:54.260 --> 00:06:58.260]  地極的人都看見我們神的救恩了
[00:06:58.260 --> 00:07:02.260]  服役耶和華者 務需自潔
[00:07:02.260 --> 00:07:05.260]  你們離開吧 離開吧
[00:07:05.260 --> 00:07:07.260]  從巴比倫出來
[00:07:07.260 --> 00:07:09.760]  不要沾不潔淨的物
[00:07:09.760 --> 00:07:11.760]  要從其中出來
[00:07:11.760 --> 00:07:14.760]  你們降臺耶和華氣命的人啊
[00:07:14.760 --> 00:07:16.760]  務要自潔
[00:07:16.760 --> 00:07:19.760]  你們出來必不至急亡
[00:07:19.760 --> 00:07:21.760]  也不至崩逃
[00:07:21.760 --> 00:07:24.760]  因為耶和華必在你們前頭行
[00:07:24.760 --> 00:07:28.260]  而色列的臣必作你們的後盾
[00:07:28.260 --> 00:07:29.760]  就是這六句
[00:07:29.760 --> 00:07:32.260]  我都很感恩我只選了六句
[00:07:32.260 --> 00:07:33.760]  每次做二賽教書都覺得
[00:07:33.760 --> 00:07:35.760]  真的不要做那麼長
[00:07:35.760 --> 00:07:37.760]  所以就算說完背景之後
[00:07:37.760 --> 00:07:40.260]  我們其實可以說多一點前面的
[00:07:40.260 --> 00:07:42.260]  因為我今天選的是
[00:07:42.260 --> 00:07:44.260]  第五十二章七至十二節
[00:07:44.260 --> 00:07:46.260]  其實它還有前面有六句的
[00:07:46.260 --> 00:07:47.760]  所以可以說多一點
[00:07:47.760 --> 00:07:49.760]  其實它第一節到第六節
[00:07:49.760 --> 00:07:51.760]  是一個敘事的文體
[00:07:51.760 --> 00:07:54.260]  它重新去敘述上帝
[00:07:54.260 --> 00:07:57.260]  怎樣去拯救他們百姓離開埃及
[00:07:57.260 --> 00:07:59.760]  去證明祂就是獨一的真神
[00:07:59.760 --> 00:08:03.260]  同樣祂會再次向以色列施行拯救
[00:08:03.260 --> 00:08:05.260]  將他們脫離出來
[00:08:05.260 --> 00:08:07.260]  但是去到第七至十二節
[00:08:07.260 --> 00:08:08.760]  就是今天說的經文
[00:08:08.760 --> 00:08:10.260]  就會由敘事問題
[00:08:10.260 --> 00:08:12.260]  轉為一個思歌的題材
[00:08:12.260 --> 00:08:13.760]  這個節的經文
[00:08:13.760 --> 00:08:16.260]  其實被譽為應許的高峰
[00:08:16.260 --> 00:08:17.260]  所以其實你會留意到
[00:08:17.260 --> 00:08:18.760]  待會我們再看的時候
[00:08:18.760 --> 00:08:21.760]  先知的描述其實是很有意境的
[00:08:21.760 --> 00:08:22.760]  你一邊看的時候
[00:08:22.760 --> 00:08:24.760]  你會覺得真的好像親歷其中
[00:08:24.760 --> 00:08:26.760]  跟他一起歡呼雀躍那樣
[00:08:26.760 --> 00:08:28.760]  還有是有個層次的
[00:08:28.760 --> 00:08:30.260]  你一邊看就知道了
[00:08:30.260 --> 00:08:32.760]  由遠近去到一個核心
[00:08:32.760 --> 00:08:33.760]  所以我一邊看的時候
[00:08:33.760 --> 00:08:36.260]  我覺得從文學上來看
[00:08:36.260 --> 00:08:38.260]  我覺得是很精彩的
[00:08:38.260 --> 00:08:40.760]  我們看看今天的大綱
[00:08:40.760 --> 00:08:41.760]  不是玩東西的
[00:08:41.760 --> 00:08:43.760]  123和XYZ那樣
[00:08:43.760 --> 00:08:45.760]  但是一邊最後會說
[00:08:45.760 --> 00:08:47.760]  大綱的分題是什麼
[00:08:47.760 --> 00:08:48.760]  但是我們盡量
[00:08:48.760 --> 00:08:50.760]  會有兩節兩節兩節這樣看
[00:08:50.760 --> 00:08:52.760]  盡量會分三節去看
[00:08:52.760 --> 00:08:53.760]  我們先看第一節
[00:08:53.760 --> 00:08:56.760]  就是七節到第八節
[00:08:56.760 --> 00:08:59.260]  其實去原文的裏面
[00:08:59.260 --> 00:09:00.760]  再讓你看久一點
[00:09:00.760 --> 00:09:01.760]  原文的裏面
[00:09:01.760 --> 00:09:03.760]  你可以看看第七節那裏
[00:09:03.760 --> 00:09:06.260]  它把這人的腳登山河崎街尾
[00:09:06.260 --> 00:09:07.760]  放在後一點
[00:09:07.760 --> 00:09:08.760]  但是其實原文
[00:09:08.760 --> 00:09:10.760]  它排的次序有點不同
[00:09:10.760 --> 00:09:13.760]  我重新跟原文排的次序的時候
[00:09:13.760 --> 00:09:15.760]  我覺得這樣去理解的時候
[00:09:15.760 --> 00:09:16.760]  是好一點的
[00:09:16.760 --> 00:09:17.760]  這樣
[00:09:17.760 --> 00:09:19.760]  這人的腳登山河崎街尾
[00:09:19.760 --> 00:09:20.760]  其實是一個
[00:09:20.760 --> 00:09:21.760]  你會發覺是一個
[00:09:21.760 --> 00:09:23.260]  很有意境的一個描述
[00:09:23.260 --> 00:09:24.260]  就是這個人
[00:09:24.260 --> 00:09:25.260]  他到處去傳講
[00:09:25.260 --> 00:09:26.260]  到處身體力行
[00:09:26.260 --> 00:09:28.760]  去宣佈這個好消息
[00:09:28.760 --> 00:09:29.760]  所以這人這個字
[00:09:29.760 --> 00:09:32.760]  其實是在形容那個報佳音的人
[00:09:32.760 --> 00:09:35.760]  那個報佳音那個講好消息的人
[00:09:35.760 --> 00:09:37.760]  但是究竟好消息是什麼呢
[00:09:37.760 --> 00:09:39.260]  就看看它中間那句
[00:09:39.260 --> 00:09:42.760]  中間那句其實就是好消息的內容
[00:09:42.760 --> 00:09:44.760]  其實好消息這個字
[00:09:44.760 --> 00:09:45.760]  其實在舊約裡面
[00:09:45.760 --> 00:09:48.260]  多數是在講上帝的救恩
[00:09:48.260 --> 00:09:49.260]  特別是在以色列人
[00:09:49.260 --> 00:09:51.260]  落入了庇佬時期的時候
[00:09:51.260 --> 00:09:53.260]  這些聖經這些先知書
[00:09:53.260 --> 00:09:55.760]  就會指向上帝的拯救
[00:09:55.760 --> 00:09:59.760]  上帝的救恩就是一個好的消息
[00:09:59.760 --> 00:10:01.760]  而且好消息裡面
[00:10:01.760 --> 00:10:02.760]  我們就說中間那句
[00:10:02.760 --> 00:10:04.760]  其實就是好消息的內容
[00:10:04.760 --> 00:10:06.260]  其實這個好消息的內容
[00:10:06.260 --> 00:10:08.760]  包括了它有平安的意思
[00:10:08.760 --> 00:10:10.760]  平安的意思其實它的含義就是
[00:10:10.760 --> 00:10:12.760]  我們在一個納約的關係裡面
[00:10:12.760 --> 00:10:14.260]  跟上帝和好
[00:10:14.260 --> 00:10:16.760]  這個其實是一個復和的訊息
[00:10:16.760 --> 00:10:18.760]  而且還有一樣就是一個
[00:10:18.760 --> 00:10:19.760]  好的音訊
[00:10:19.760 --> 00:10:22.260]  我覺得我看這個的時候是很重複的
[00:10:22.260 --> 00:10:23.760]  就是Good news of happiness
[00:10:23.760 --> 00:10:25.760]  就是非常好
[00:10:25.760 --> 00:10:27.260]  但是當我再查的時候
[00:10:27.260 --> 00:10:29.260]  我覺得有一樣東西是挺好的就是
[00:10:29.260 --> 00:10:32.260]  原來好這個字在原文裡面
[00:10:32.260 --> 00:10:33.760]  它用在創世紀
[00:10:33.760 --> 00:10:36.760]  創世紀當上帝創造這個世界
[00:10:36.760 --> 00:10:37.760]  創造萬物的時候
[00:10:37.760 --> 00:10:39.260]  他每創造一樣東西
[00:10:39.260 --> 00:10:40.760]  然後就講這件事情
[00:10:40.760 --> 00:10:42.760]  甚好就是這個好字
[00:10:42.760 --> 00:10:45.260]  所以其實當我們講福音的時候
[00:10:45.260 --> 00:10:46.760]  那個好字那個好消息
[00:10:46.760 --> 00:10:50.760]  其實是包括了神創造這個世界的一個心意
[00:10:50.760 --> 00:10:51.760]  是好的
[00:10:51.760 --> 00:10:54.760]  是跟祂創造是有關的這個好消息
[00:10:54.760 --> 00:10:57.260]  第三就是祂的救恩
[00:10:57.260 --> 00:10:59.260]  祂的救恩其實包括的含義
[00:10:59.260 --> 00:11:01.760]  不單止是我拯救你上天堂這個意思
[00:11:01.760 --> 00:11:04.760]  而是包括你要脫離罪的合制
[00:11:04.760 --> 00:11:06.760]  所以福音的內容其實
[00:11:06.760 --> 00:11:09.760]  我們平時看上去好像很平面那樣
[00:11:09.760 --> 00:11:11.760]  信耶穌 得永生
[00:11:11.760 --> 00:11:13.760]  但是今天再仔細看
[00:11:13.760 --> 00:11:17.760]  好消息裡面其實是包含了這三樣東西
[00:11:17.760 --> 00:11:20.760]  平安 好的音訊 還有救恩
[00:11:20.760 --> 00:11:23.760]  這些全部都是上帝對祂所創造的人
[00:11:23.760 --> 00:11:25.260]  對以色列的心意
[00:11:25.260 --> 00:11:26.760]  但是更加重要的一句就是
[00:11:26.760 --> 00:11:27.760]  你可以看看經文
[00:11:27.760 --> 00:11:32.260]  最重要就是你的神作亡
[00:11:32.260 --> 00:11:34.760]  在福音裡面之後講你的神作亡
[00:11:34.760 --> 00:11:35.760]  其實就是說
[00:11:35.760 --> 00:11:38.760]  因為當上帝在當中作亡的時候
[00:11:38.760 --> 00:11:41.260]  就會充滿以上那三樣東西
[00:11:41.260 --> 00:11:43.760]  這三樣東西也是我們今天所講
[00:11:43.760 --> 00:11:46.260]  所傳的福音的內容
[00:11:46.260 --> 00:11:47.760]  所以其實最重要是
[00:11:47.760 --> 00:11:50.260]  上帝在我們生命當中作亡的時候
[00:11:50.260 --> 00:11:53.760]  我們才可以真正得到福音的核心
[00:11:53.760 --> 00:11:55.760]  到了第八節就開始講
[00:11:55.760 --> 00:11:57.760]  有一群守望者
[00:11:57.760 --> 00:11:59.760]  剛才就說好像很遠的山頭裡面
[00:11:59.760 --> 00:12:02.260]  有個人在走來走去傳好消息
[00:12:02.260 --> 00:12:05.260]  然後再近一點就是那個城的守望者的時候
[00:12:05.260 --> 00:12:08.260]  他聽到他在山上傳的好消息的時候
[00:12:08.260 --> 00:12:11.760]  他就一起去歡呼一起去發出呼聲
[00:12:11.760 --> 00:12:14.260]  但是究竟他在說些什麼呢?
[00:12:14.260 --> 00:12:17.260]  就是他發出呼聲究竟開心些什麼呢?
[00:12:17.260 --> 00:12:18.760]  這個經文就再講
[00:12:18.760 --> 00:12:21.260]  原來就是因為他們神的子民
[00:12:21.260 --> 00:12:25.260]  可以親眼看到神回歸石庵作亡
[00:12:25.260 --> 00:12:26.260]  剛才也講過
[00:12:26.260 --> 00:12:28.760]  當他們落入一個被擄的環境的時候
[00:12:28.760 --> 00:12:31.260]  當然神學上不會覺得上帝離開
[00:12:31.260 --> 00:12:32.260]  但是他感受上
[00:12:32.260 --> 00:12:34.760]  他一定是覺得上帝離開了他們的國家
[00:12:34.760 --> 00:12:36.260]  所以當他們知道
[00:12:36.260 --> 00:12:38.760]  神要回歸石庵作亡的時候
[00:12:38.760 --> 00:12:40.760]  上帝要跟他們同在的時候
[00:12:40.760 --> 00:12:42.260]  其實很簡單就是
[00:12:42.260 --> 00:12:44.260]  他們知道他們有個大靠山
[00:12:44.260 --> 00:12:47.260]  他們知道他們的大靠山回來了
[00:12:47.260 --> 00:12:48.260]  但是其實呢
[00:12:48.260 --> 00:12:50.260]  你可以再想多一點就是
[00:12:50.260 --> 00:12:55.260]  為什麼作者要強調神回到石庵那裡
[00:12:55.260 --> 00:12:56.260]  因為我看的時候
[00:12:56.260 --> 00:12:58.260]  我覺得最重要當然是講
[00:12:58.260 --> 00:13:00.260]  被擄的百姓怎樣歸回石庵
[00:13:00.260 --> 00:13:01.260]  你想一下
[00:13:01.260 --> 00:13:03.260]  最重要是講他們怎樣歸回的時候
[00:13:03.260 --> 00:13:05.260]  就是你被擄的年期
[00:13:05.260 --> 00:13:07.260]  一滿了你就可以回石庵了
[00:13:07.260 --> 00:13:08.260]  那你才顯得
[00:13:08.260 --> 00:13:10.260]  才知道他的預言有多厲害
[00:13:10.260 --> 00:13:12.260]  你才顯得上帝的拯救厲害
[00:13:12.260 --> 00:13:14.260]  那就是港義式列民怎樣回去
[00:13:14.260 --> 00:13:16.260]  怎樣厲害那些
[00:13:16.260 --> 00:13:17.760]  但是經文裡面不是
[00:13:17.760 --> 00:13:19.260]  他們歡呼的原因是
[00:13:19.260 --> 00:13:22.260]  因為上帝回到石庵那裡
[00:13:22.260 --> 00:13:24.260]  接著我看一些釋經書
[00:13:24.260 --> 00:13:27.260]  我覺得我真的很喜歡高美謙的釋經書裡面
[00:13:27.260 --> 00:13:28.260]  她這樣說
[00:13:28.260 --> 00:13:30.260]  就是她說耶和華回歸
[00:13:30.260 --> 00:13:33.260]  其實是整個回歸過程的一個關鍵
[00:13:33.260 --> 00:13:36.260]  她說如果沒有了上帝的回歸
[00:13:36.260 --> 00:13:38.260]  就算再強的義式列民
[00:13:38.260 --> 00:13:40.260]  他再回到耶路撒冷
[00:13:40.260 --> 00:13:43.260]  也沒有辦法重建有上帝同在的聖所
[00:13:43.260 --> 00:13:46.260]  更加沒有辦法恢復有上帝同在的石庵
[00:13:46.260 --> 00:13:48.260]  所以當耶和華回歸
[00:13:48.260 --> 00:13:50.260]  才是重建石庵的重點
[00:13:50.260 --> 00:13:52.260]  那你就明白為什麼他們要歡呼
[00:13:52.260 --> 00:13:56.260]  為什麼他們那麼強調神回來作王
[00:13:56.260 --> 00:13:59.260]  所以當我們剛才去看第七、八節的時候
[00:13:59.260 --> 00:14:01.260]  我們看到好消息的內容
[00:14:01.260 --> 00:14:03.260]  其實我們會想到其實我們過往
[00:14:03.260 --> 00:14:08.260]  對於得救的概念其實是有些平面化的
[00:14:08.260 --> 00:14:10.260]  可能我們會覺得信耶穌得永生
[00:14:10.260 --> 00:14:13.260]  信了耶穌就有一張入場券上天堂了
[00:14:13.260 --> 00:14:15.260]  這樣就「真」了
[00:14:15.260 --> 00:14:17.260]  那即是怎樣呢
[00:14:17.260 --> 00:14:20.260]  但是今天經文作就是我們去思想多一點的就是
[00:14:20.260 --> 00:14:22.260]  福音的內容
[00:14:22.260 --> 00:14:26.260]  福音的內容其實它包括了有和好的關係
[00:14:26.260 --> 00:14:30.260]  它包括了我們可以回歸上帝創造人的時候的美好
[00:14:30.260 --> 00:14:33.260]  它包括了其實是要帶我們脫離罪的剋制
[00:14:33.260 --> 00:14:35.260]  所以藉著今天的經文
