
[00:00:00.000 --> 00:00:02.360]  靖姐妹早晨 早晨
[00:03:41.200 --> 00:03:44.240]  我想今天藉著一個真理跟大家分享
[00:03:44.240 --> 00:03:47.760]  就是無論你信主多久 長或短
[00:03:47.760 --> 00:03:51.880]  或者你的環境 我們的環境是怎樣變遷
[00:03:51.880 --> 00:03:55.200]  人生在不同的階段
[00:03:55.200 --> 00:03:59.640]  我想說一切是從神的話語開始
[00:03:59.640 --> 00:04:02.300]  一切從神的話語開始
[00:04:02.300 --> 00:04:08.120]  首先我們會看神的話語
[00:04:08.120 --> 00:04:13.560]  要先從我們能夠思想神的話語開始
[00:04:13.560 --> 00:04:16.760]  我們要得著這個屬靈的真的智慧
[00:04:16.760 --> 00:04:20.140]  得著這個智慧 是真的智慧
[00:04:20.140 --> 00:04:22.940]  所以我們一起看今天第一段經文
[00:04:22.940 --> 00:04:24.640]  一起讀一次好嗎?
[00:04:24.640 --> 00:04:26.100]  預備起
[00:04:26.100 --> 00:04:29.400]  「這律法書不可離開你的口
[00:04:29.400 --> 00:04:31.620]  總要晝夜思想
[00:04:31.620 --> 00:04:36.420]  好使你謹守遵行這書上所寫的一切話
[00:04:36.420 --> 00:04:39.720]  如此道路就可以亨通
[00:04:39.720 --> 00:04:41.920]  凡事順利」
[00:04:41.920 --> 00:04:44.240]  「約書亞記一章八節」
[00:04:44.240 --> 00:04:45.620]  這是在舊約
[00:04:45.620 --> 00:04:49.040]  約書亞進入迦南美地 神的應許
[00:04:49.040 --> 00:04:51.560]  上帝先吩咐約書亞
[00:04:51.560 --> 00:04:53.080]  大家很熟悉吧?
[00:04:53.080 --> 00:04:57.720]  就是不是吩咐很多細節的東西
[00:04:57.720 --> 00:05:00.440]  我們譬如來到一個新地方
[00:05:00.440 --> 00:05:02.420]  有一個人生的階段轉變
[00:05:02.420 --> 00:05:04.320]  可能我們要想的東西
[00:05:04.320 --> 00:05:07.960]  未必是這段經文提醒我們的內容
[00:05:07.960 --> 00:05:11.140]  可能我們要關心的是一些經濟上的安排
[00:05:11.140 --> 00:05:12.600]  住屋的安排
[00:05:12.600 --> 00:05:14.940]  或者學校的安排
[00:05:14.940 --> 00:05:16.520]  很多東西需要安排
[00:05:16.520 --> 00:05:17.300]  但不是的
[00:05:17.300 --> 00:05:19.520]  當約書亞進入迦南的時候
[00:05:19.520 --> 00:05:21.400]  上帝吩咐第一件事
[00:05:21.400 --> 00:05:25.940]  祂叫他「這律法書不可離開你的口
[00:05:25.940 --> 00:05:28.000]  總要晝夜思想
[00:05:28.000 --> 00:05:31.440]  好使你謹守遵行書上所寫的一切話
[00:05:31.440 --> 00:05:34.120]  如此道路就可以亨通
[00:05:34.120 --> 00:05:35.120]  凡事順利」
[00:05:35.120 --> 00:05:37.440]  我們本末倒置有時
[00:05:37.440 --> 00:05:41.160]  就是我們先想亨通
[00:05:41.160 --> 00:05:42.820]  然後凡事順利了
[00:05:42.820 --> 00:05:45.740]  我們就有時間晝夜思想
[00:05:45.740 --> 00:05:47.440]  以及謹守遵行神的話
[00:05:47.440 --> 00:05:48.480]  也說不定的
[00:05:48.480 --> 00:05:49.980]  當然這是互相提醒
[00:05:49.980 --> 00:05:51.820]  我也有時是這樣
[00:05:51.820 --> 00:05:53.080]  今天聖經提醒我們
[00:05:53.080 --> 00:05:58.160]  就是先晝夜思想
[00:05:58.160 --> 00:06:00.560]  不過我想退後一步
[00:06:00.560 --> 00:06:04.840]  會不會大家都很想那種亨通和順利?
[00:06:04.840 --> 00:06:07.780]  大家想不想?
[00:06:07.780 --> 00:06:12.040]  早前也有很多反應也挺多的
[00:06:12.040 --> 00:06:14.000]  亨通、順利
[00:06:14.000 --> 00:06:17.440]  我們也很喜歡亨通和順利
[00:06:17.440 --> 00:06:19.680]  我記得甚麼叫不亨通呢?
[00:06:19.680 --> 00:06:21.760]  有一次我想去Pottyshed
[00:06:21.760 --> 00:06:25.440]  由Bristol去探望一個家庭
[00:06:25.440 --> 00:06:26.840]  已經談好了
[00:06:26.840 --> 00:06:29.440]  飯他們也煮好了
[00:06:29.440 --> 00:06:31.240]  我的車去到那條橋
[00:06:31.240 --> 00:06:33.840]  那條橋要過一個短的河
[00:06:33.840 --> 00:06:36.140]  沒多久我發覺交通停了
[00:06:36.140 --> 00:06:39.720]  然後那個公路牌有個交叉紅色的
[00:06:39.720 --> 00:06:42.920]  然後見到警察車在旁邊飛過
[00:06:42.920 --> 00:06:45.960]  你估計應該會發生甚麼事呢?
[00:06:45.960 --> 00:06:49.760]  然後我在車上就這樣停留了
[00:06:49.760 --> 00:06:52.860]  你估計一個小時還是四個小時還是八個小時
[00:06:52.860 --> 00:06:57.140]  這裡的安排和我們過往的經歷不是很不同的
[00:06:57.140 --> 00:06:59.200]  它不會開一條路給你疏導的
[00:06:59.200 --> 00:07:01.520]  它會封鎖整條路
[00:07:01.520 --> 00:07:03.880]  因為有些well-being的情況
[00:07:03.880 --> 00:07:06.360]  即是有些情況發生在橋上
[00:07:06.360 --> 00:07:10.080]  所以他們不亨通
[00:07:10.080 --> 00:07:12.160]  我就很經歷到
[00:07:12.160 --> 00:07:13.520]  不亨通就是這個意思
[00:07:13.520 --> 00:07:15.120]  其中一樣東西很不亨通
[00:07:15.120 --> 00:07:16.640]  即是不順利
[00:07:16.640 --> 00:07:18.520]  於是過了一個多兩個小時
[00:07:18.520 --> 00:07:21.720]  我就打電話給或者聯絡那個家庭
[00:07:21.720 --> 00:07:24.120]  「我今天探不到你」
[00:07:24.120 --> 00:07:26.640]  「不好意思,我要再約時間」
[00:07:26.640 --> 00:07:28.360]  再過了一段時間
[00:07:28.360 --> 00:07:31.080]  我見到那些車開始掉轉頭
[00:07:31.080 --> 00:07:34.560]  我就跟著他們掉轉頭逆線
[00:07:34.560 --> 00:07:37.240]  然後接駁回去那條Motorway
[00:07:37.240 --> 00:07:38.400]  即是另外一個Motorway
[00:07:38.400 --> 00:07:40.080]  然後就離開了
[00:07:40.080 --> 00:07:41.480]  我們很經歷了不亨通
[00:07:41.480 --> 00:07:45.040]  不過聖經說的亨通順利
[00:07:45.040 --> 00:07:48.440]  到底是不是我們平時想的那種
[00:07:48.440 --> 00:07:51.520]  我照那個翻譯這樣說
[00:07:51.520 --> 00:07:56.800]  就是是不是發達、有錢、有權
[00:07:56.800 --> 00:08:00.040]  或者是贏過所有人呢?
[00:08:00.040 --> 00:08:03.000]  因為我看那個原文的時候
[00:08:03.000 --> 00:08:06.040]  他給我的那個字就叫做seco
[00:08:06.040 --> 00:08:09.720]  seco這個字其實那個亨通、成功
[00:08:09.720 --> 00:08:15.840]  就不是指剛才所說的那個解釋
[00:08:15.840 --> 00:08:20.320]  它更深的層次的意思就是
[00:08:20.320 --> 00:08:21.240]  留意我的電視節目
[00:08:21.240 --> 00:08:24.240]  就是有洞察力
[00:08:24.240 --> 00:08:25.480]  有智慧
[00:08:25.480 --> 00:08:26.920]  能夠分辨
[00:08:26.920 --> 00:08:28.920]  做事謹慎
[00:08:28.920 --> 00:08:31.800]  當一個人能夠明白神的心意之後
[00:08:31.800 --> 00:08:36.080]  能夠行得正和行得穩
[00:08:36.080 --> 00:08:41.960]  這個就是原文原本的意思
[00:08:41.960 --> 00:08:46.960]  不一定是我們原先想的那種亨通和順利
[00:08:46.960 --> 00:08:48.800]  那個屬靈的層次就是
[00:08:48.800 --> 00:08:50.680]  首先思想神的話
[00:08:50.680 --> 00:08:52.800]  然後明白神的心意
[00:08:52.800 --> 00:08:55.160]  然後行事有智慧
[00:08:55.160 --> 00:09:00.680]  然後人生就行得通達、行得穩
[00:09:00.680 --> 00:09:02.920]  真正的亨通就是
[00:09:02.920 --> 00:09:06.280]  生命和神是對齊的
[00:09:06.280 --> 00:09:09.960]  你的生命和神是對齊的
[00:09:09.960 --> 00:09:12.440]  然後就自然產生的結果
[00:09:12.440 --> 00:09:14.440]  就會亨通和順利
[00:09:14.440 --> 00:09:16.000]  那什麼叫做對齊呢?
[00:09:16.000 --> 00:09:17.920]  我們會繼續看下去
[00:09:17.920 --> 00:09:18.960]  是的
[00:09:18.960 --> 00:09:24.920]  在我們一直學習做基督徒的時候
[00:09:24.920 --> 00:09:29.640]  我們會發覺在思想神的話
[00:09:29.640 --> 00:09:33.880]  有時候我們會想
[00:09:33.880 --> 00:09:39.760]  會不會好像世界那種方法
[00:09:39.760 --> 00:09:42.800]  去講順利、講亨通呢?
[00:09:42.800 --> 00:09:45.840]  雖然我以前做科技的公司
[00:09:45.840 --> 00:09:49.960]  但其實現在在座的每一個人都很先進科技的
[00:09:49.960 --> 00:09:54.600]  很多都有很先進的手機在手
[00:09:54.600 --> 00:09:59.800]  我們都很講求資訊、數據、data
[00:09:59.800 --> 00:10:01.320]  algorithm 即是演算
[00:10:01.320 --> 00:10:03.800]  或者是要很優化那些東西
[00:10:03.800 --> 00:10:05.520]  要很厲害、要做得很強
[00:10:05.520 --> 00:10:07.280]  有AI那些東西
[00:10:07.280 --> 00:10:11.320]  我們以為要掌握這些技術或者是數據
[00:10:11.320 --> 00:10:14.760]  就能夠掌控那種成功
[00:10:14.760 --> 00:10:17.760]  但上帝和約書亞說
[00:10:17.760 --> 00:10:22.600]  他說重點不是你有多強就成功
[00:10:22.600 --> 00:10:25.280]  有多強就會有多順利
[00:10:25.280 --> 00:10:29.840]  不是有那種經濟上、科技上或者財力
[00:10:29.840 --> 00:10:34.720]  那幾樣東西就叫你人生很成功
[00:10:34.720 --> 00:10:37.600]  而是他說要每天都思想成的話
[00:10:37.600 --> 00:10:40.720]  這樣才會有真正的智慧和方向
[00:10:40.720 --> 00:10:44.360]  上帝感動我講這一段經文的時候
[00:10:44.360 --> 00:10:48.040]  其實是在提醒我
[00:10:48.040 --> 00:10:50.160]  「不可離開我的口,總要晝夜思想」
[00:10:50.160 --> 00:10:53.160]  特別是頂尖會留意「晝夜」這個字
[00:10:53.160 --> 00:10:55.200]  大家睡覺睡得好不好?
[00:10:55.200 --> 00:10:56.480]  The well-being
[00:10:56.480 --> 00:10:59.680]  我有時因為擔心
[00:10:59.680 --> 00:11:01.400]  或者有時世界戰亂
[00:11:01.400 --> 00:11:05.520]  或者有一個階段政治很多轉變
[00:11:05.520 --> 00:11:07.640]  都會令我們有些憂心
[00:11:07.640 --> 00:11:09.800]  睡得不太好的時候
[00:11:09.800 --> 00:11:13.160]  在每一個晚上
[00:11:13.160 --> 00:11:15.840]  那個「晝夜」
[00:11:15.840 --> 00:11:17.040]  這樣才是主的
[00:11:17.040 --> 00:11:19.040]  每一個晚上
[00:11:19.040 --> 00:11:22.360]  都有很多不同的經文提醒我
[00:11:22.360 --> 00:11:24.520]  那些經文從何而來呢?
[00:11:24.520 --> 00:11:30.080]  最常見的就是我們一起讀的主禱文
[00:11:30.080 --> 00:11:32.160]  我鼓勵頂尖智慧記得
[00:11:32.160 --> 00:11:35.080]  我鼓勵有多少個記得背得到主禱文?
[00:11:35.080 --> 00:11:37.440]  看到了 可以放下
[00:11:37.440 --> 00:11:41.760]  我在那些晚上經常都會背
[00:11:41.760 --> 00:11:43.640]  「我們在天上的父、爺、女、尊」
[00:11:43.640 --> 00:11:44.640]  總有一節
[00:11:44.640 --> 00:11:49.280]  有一句是會認到那個晚上的憂心
[00:11:49.280 --> 00:11:52.920]  那個憂慮或者是思慮
[00:11:52.920 --> 00:11:55.920]  或者那種肯定、那種安穩
[00:11:55.920 --> 00:11:57.960]  如果不記得主禱文
[00:11:57.960 --> 00:12:00.000]  我有時用耶穌禱文
[00:12:00.000 --> 00:12:02.840]  「主也憐憫我」
[00:12:02.840 --> 00:12:04.800]  可能就是這麼簡單
[00:12:04.800 --> 00:12:06.480]  在這一刻你都可以坐在位置上
[00:12:06.480 --> 00:12:07.480]  都可以禱告
[00:12:07.480 --> 00:12:09.160]  「主也憐憫我」
[00:12:09.160 --> 00:12:10.680]  其實就是那些時候
[00:12:10.680 --> 00:12:14.000]  所以那些「晝夜」思想成的華語
[00:12:14.000 --> 00:12:15.480]  就是「幫助到我」
[00:12:15.480 --> 00:12:17.320]  另外剛才主播有說
[00:12:17.320 --> 00:12:20.360]  有沒有心裏面思想成的華語
[00:12:20.360 --> 00:12:23.160]  你都要有經文思想才可以
[00:12:23.160 --> 00:12:25.800]  有沒有一些經文是記得的?
[00:12:25.800 --> 00:12:28.040]  可能是你從小到大
[00:12:28.040 --> 00:12:30.800]  我今年信主四十年 剛剛好
[00:12:30.800 --> 00:12:32.800]  我記得小時候
[00:12:32.800 --> 00:12:35.000]  那時候是teenage
[00:12:35.000 --> 00:12:40.320]  那時候有些三福、四律
[00:12:40.320 --> 00:12:42.720]  栽培那些百貨
[00:12:42.720 --> 00:12:45.640]  我們小時候就很多要上這些
[00:12:45.640 --> 00:12:49.800]  後來雖然做了三福的領隊
[00:12:49.800 --> 00:12:52.600]  但是我們都要背那些經文
[00:12:52.600 --> 00:12:54.040]  小時候就不喜歡
[00:12:54.040 --> 00:12:56.280]  現在長大了就很treasure
[00:12:56.280 --> 00:13:00.360]  很開心有這些經文要背過
[00:13:00.360 --> 00:13:03.320]  這些成為了放在這裏
[00:13:03.320 --> 00:13:04.720]  那些屬靈的寶庫
[00:13:04.720 --> 00:13:07.400]  放在思想的層面
[00:13:07.400 --> 00:13:10.720]  變成在那些晝夜的時候
[00:13:10.720 --> 00:13:13.200]  那些經文有時就會出來
[00:13:13.200 --> 00:13:15.480]  或者有時人生遇到一些處境
[00:13:15.480 --> 00:13:19.680]  在家庭、在工作、在社會、在政治
[00:13:19.680 --> 00:13:21.400]  有很多環境
[00:13:21.400 --> 00:13:24.880]  在教會、在超市
[00:13:24.880 --> 00:13:27.040]  遇到的頂姐妹
[00:13:27.040 --> 00:13:31.520]  遇到不信的、未信的家人、鄰居
[00:13:31.520 --> 00:13:34.720]  有時這些經文就在腦裏面浮出來
[00:13:34.720 --> 00:13:36.800]  頂姐妹這個就是當時
[00:13:36.800 --> 00:13:38.720]  上帝提醒若書
[00:13:38.720 --> 00:13:41.440]  你進入迦南地,你進入一個新的地方
[00:13:41.440 --> 00:13:44.920]  又或者你已經在這個地方幾十年
[00:13:44.920 --> 00:13:47.240]  仍然都要面對新的挑戰
[00:13:47.240 --> 00:13:49.120]  或者你剛剛這個時候
[00:13:49.120 --> 00:13:52.000]  今天受洗,加入教會
[00:13:52.000 --> 00:13:55.400]  認真的,我記得我受浸的時候
[00:13:55.400 --> 00:14:00.480]  我的分享見證其中說了一句
[00:14:00.480 --> 00:14:02.080]  是認真的
[00:14:02.080 --> 00:14:04.440]  小時候十幾歲的時候
[00:14:04.440 --> 00:14:06.280]  我說了一句這樣的話
[00:14:06.280 --> 00:14:12.680]  因為這個決定僅次於你決自信主
[00:14:12.680 --> 00:14:16.720]  也僅次於有一個禮儀
[00:14:16.720 --> 00:14:19.560]  你是沒有辦法知道你正在參加的
[00:14:19.560 --> 00:14:21.240]  那個是甚麼禮儀
[00:14:21.240 --> 00:14:24.800]  是很重要的禮儀,就是你的安息禮
[00:14:24.800 --> 00:14:31.280]  但浸禮就是你可以仍然很生活地
[00:14:31.280 --> 00:14:33.000]  去見證給別人
[00:14:33.000 --> 00:14:36.320]  所以思想神的話包括有很多經文
[00:14:36.320 --> 00:14:37.840]  你要記得那一句
[00:14:37.840 --> 00:14:40.040]  背經,小時候就背經
[00:14:40.040 --> 00:14:42.360]  很認真地背經
[00:14:42.360 --> 00:14:48.600]  頂姐妹,我們思想神的話之餘
[00:14:48.600 --> 00:14:50.760]  上帝提醒我們
[00:14:50.760 --> 00:14:53.240]  我們要遵行神的話
[00:14:53.240 --> 00:14:55.800]  有神的話之後,你要遵行
[00:14:55.800 --> 00:14:57.080]  這裡我寫了一個副題
[00:14:57.080 --> 00:15:00.880]  叫「沒有Google Map,只有腳前的燈」
[00:15:00.880 --> 00:15:02.040]  沒有Google Map
[00:15:02.040 --> 00:15:03.880]  腳前的燈是甚麼意思呢?
[00:15:03.880 --> 00:15:07.280]  神是不會給我們一個Postcode
[00:15:07.280 --> 00:15:09.080]  不會給我們一個地址
[00:15:09.080 --> 00:15:12.040]  你就由起點去到終點
[00:15:12.040 --> 00:15:15.360]  你就去到那個SN二十幾
[00:15:15.360 --> 00:15:16.640]  不會的
[00:15:16.640 --> 00:15:20.600]  神只會給你下一步的光
[00:15:20.600 --> 00:15:24.040]  在古代這段經文
[00:15:24.040 --> 00:15:26.040]  或者講之前我們一起讀了
[00:15:26.040 --> 00:15:27.160]  預備起
[00:15:27.160 --> 00:15:30.120]  「你的話是我腳前的燈
[00:15:30.120 --> 00:15:33.000]  是我路上的光」
[00:15:33.000 --> 00:15:35.800]  很清楚地在講腳前
[00:15:35.800 --> 00:15:37.520]  是我們路上
[00:15:37.520 --> 00:15:40.200]  在古時這段經文寫的時候
[00:15:40.200 --> 00:15:42.880]  背景其實我們走路的人
[00:15:42.880 --> 00:15:45.640]  只是靠一盞小油燈
[00:15:45.640 --> 00:15:46.800]  很小的油燈
[00:15:46.800 --> 00:15:48.240]  不像現在
[00:15:48.240 --> 00:15:51.240]  現在我們要甚麼光都可以有甚麼光
[00:15:51.240 --> 00:15:54.240]  車頭燈可以發明到雷射
[00:15:54.240 --> 00:15:56.280]  可以射到很遠
[00:15:56.280 --> 00:15:57.680]  智能的
[00:15:57.680 --> 00:15:59.600]  也有街燈
[00:15:59.600 --> 00:16:02.640]  但是古時只是一盞小油燈
[00:16:02.640 --> 00:16:04.600]  你可以想像黑夜中
[00:16:04.600 --> 00:16:09.040]  那盞燈只能夠照到腳前一個很小的範圍
[00:16:09.040 --> 00:16:10.360]  很小的
[00:16:10.360 --> 00:16:12.160]  小油燈
[00:16:12.160 --> 00:16:16.480]  我想暗過你手機那盞小燈
[00:16:16.480 --> 00:16:18.280]  它不會
[00:16:18.280 --> 00:16:19.680]  那意味著
[00:16:19.680 --> 00:16:22.800]  腳前幾步你只能夠看到很少
[00:16:22.800 --> 00:16:25.320]  你不能夠看到整條路
[00:16:25.320 --> 00:16:29.000]  也控制不了前面的環境
[00:16:29.000 --> 00:16:32.520]  也不知道轉角有甚麼危險
[00:16:32.520 --> 00:16:34.560]  你的安全也不夠
[00:16:34.560 --> 00:16:37.600]  你只能夠一步一步跟著光
[00:16:37.600 --> 00:16:40.200]  那個小油燈給你的光
[00:16:40.200 --> 00:16:43.000]  上帝的話語給我們的時候
[00:16:43.000 --> 00:16:46.360]  它不是一張人生的全景地圖
[00:16:46.360 --> 00:16:48.840]  上帝當然知道我們的心靈
[00:16:48.840 --> 00:16:50.840]  但是我們能夠知道的
[00:16:50.840 --> 00:16:52.960]  就不是一張全景的地圖
[00:16:52.960 --> 00:16:54.720]  不是一個Google Map
[00:16:54.720 --> 00:16:56.000]  那個比喻就是
[00:16:56.000 --> 00:17:01.960]  它不會直接給你一個postcode
[00:17:01.960 --> 00:17:04.240]  就算它給了你一個postcode
[00:17:04.240 --> 00:17:07.280]  就算你知道你將會去到那個地方
[00:17:07.280 --> 00:17:10.160]  然後再下一步怎麼辦?
[00:17:10.160 --> 00:17:11.560]  再下一步怎麼辦?
[00:17:11.560 --> 00:17:14.240]  向東還是南、西還是北走?
[00:17:14.240 --> 00:17:16.560]  很多東西都不知道
[00:17:16.560 --> 00:17:19.320]  信心不是看得見的全部
[00:17:19.320 --> 00:17:20.880]  而是相信此時此刻
[00:17:20.880 --> 00:17:26.760]  神所給你的下一點的光已經足夠了
[00:17:26.760 --> 00:17:31.480]  所以跟我們過往所想的那種
[00:17:31.480 --> 00:17:35.200]  剛才所說的經濟、科技、財力
[00:17:35.200 --> 00:17:37.160]  那幾樣最重要
[00:17:37.160 --> 00:17:42.240]  我們人生思慮繁榮了的地方
[00:17:42.240 --> 00:17:43.560]  是有些不同的
[00:17:43.560 --> 00:17:48.760]  或者應該說是整個根源性的不同
[00:17:48.760 --> 00:17:51.960]  是完全不同的
[00:17:51.960 --> 00:17:53.720]  我們英文叫做paradigm shift
[00:17:53.720 --> 00:17:56.120]  即是完全不同的一個思維
[00:17:56.120 --> 00:17:59.320]  我們在人生
[00:17:59.320 --> 00:18:01.640]  既然光是照亮我們前面
[00:18:01.640 --> 00:18:03.640]  我們天天靈修、天天讀經
[00:18:03.640 --> 00:18:05.600]  那應該都很清楚
[00:18:05.600 --> 00:18:07.040]  走下一步
[00:18:07.040 --> 00:18:08.960]  所以當我預備的時候
[00:18:08.960 --> 00:18:11.040]  有另外一個經文
[00:18:11.040 --> 00:18:12.840]  突然間正靈感動我
[00:18:12.840 --> 00:18:16.200]  提醒我要防備,弟子們
[00:18:16.200 --> 00:18:17.960]  亦都是跟光有關
[00:18:17.960 --> 00:18:22.000]  那就是一個叫做恨光的心態
[00:18:22.000 --> 00:18:25.240]  恨不要、不喜歡光
[00:18:25.240 --> 00:18:27.520]  《約翰福音》三章二十節
[00:18:27.520 --> 00:18:29.720]  作惡的人恨光
[00:18:29.720 --> 00:18:31.640]  不肯接近光
[00:18:31.640 --> 00:18:34.920]  恐怕他們的罪恨暴露出來
[00:18:34.920 --> 00:18:36.440]  我感謝主
[00:18:36.440 --> 00:18:39.560]  聖經除了很正面地鼓勵我們
[00:18:39.560 --> 00:18:41.200]  亦都有負面的地方
[00:18:41.200 --> 00:18:42.080]  聖經不會負面
[00:18:42.080 --> 00:18:43.880]  不過人是會負面
[00:18:43.880 --> 00:18:45.280]  就是面對經文
[00:18:45.280 --> 00:18:46.560]  面對神的光的時候
[00:18:46.560 --> 00:18:50.320]  我們會不肯接受
[00:18:50.320 --> 00:18:51.040]  所以弟兄姊妹
[00:18:51.040 --> 00:18:53.880]  我們無論是信主多久的老信徒
[00:18:53.880 --> 00:18:58.120]  或者是剛剛起步的新信徒
[00:18:58.120 --> 00:19:01.000]  我們彼此鼓勵、彼此提醒
[00:19:01.000 --> 00:19:02.880]  就是有時我們寧願
[00:19:02.880 --> 00:19:06.560]  好像會想停留在黑暗的焦慮當中
[00:19:06.560 --> 00:19:08.120]  黑暗一定是帶給你焦慮
[00:19:08.120 --> 00:19:10.160]  因為看不到出路
[00:19:10.160 --> 00:19:13.040]  亦都不願意去讀神的話語
[00:19:13.040 --> 00:19:14.480]  因為神的話語有時
[00:19:14.480 --> 00:19:20.520]  會照光我們裏面的私慾
[00:19:20.520 --> 00:19:23.880]  我們不信任神的話語
[00:19:23.880 --> 00:19:26.440]  有時我們會小信
[00:19:26.440 --> 00:19:27.440]  未必不想信
[00:19:27.440 --> 00:19:30.840]  不過我們可能很小信
[00:19:30.840 --> 00:19:34.560]  我們身邊有時會有些朋友有病
[00:19:34.560 --> 00:19:36.080]  大小的病
[00:19:36.080 --> 00:19:38.880]  有時甚至會有癌症
[00:19:38.880 --> 00:19:40.920]  在NHS排隊
[00:19:40.920 --> 00:19:44.360]  去照鏡或者做手術
[00:19:44.360 --> 00:19:47.320]  在那個時候
[00:19:47.320 --> 00:19:51.240]  這盞腳前的燈路上的光又出現了
[00:19:51.240 --> 00:19:53.040]  因為在那個時候
