
[00:00:00.000 --> 00:00:02.000]  各位精英姐妹早晨
[00:06:33.000 --> 00:06:35.000]  在神的福音裡面
[00:06:35.000 --> 00:06:36.000]  在神的愛裡面
[00:06:36.000 --> 00:06:38.000]  去過我們的生活
[00:06:38.000 --> 00:06:39.000]  怎樣呢
[00:06:39.000 --> 00:06:40.000]  透過一個新的角度
[00:06:40.000 --> 00:06:42.000]  去看回我們現在生活上
[00:06:42.000 --> 00:06:45.000]  教會裡面每一個的問題
[00:06:45.000 --> 00:06:46.000]  在明年
[00:06:46.000 --> 00:06:48.000]  今天是最後一個主日
[00:06:48.000 --> 00:06:49.000]  在下年
[00:06:49.000 --> 00:06:50.000]  新的一年
[00:06:50.000 --> 00:06:51.000]  我將會和大家一起
[00:06:51.000 --> 00:06:53.000]  就著哥倫多前書
[00:06:53.000 --> 00:06:54.000]  每一個裡面
[00:06:54.000 --> 00:06:55.000]  每一個講的教會問題
[00:06:55.000 --> 00:06:57.000]  我們仔細地一同去講
[00:06:57.000 --> 00:06:59.000]  一同去學習
[00:06:59.000 --> 00:07:00.000]  今天
[00:07:00.000 --> 00:07:04.000]  我會和大家有一個導引
[00:07:04.000 --> 00:07:07.000]  我們在哥倫多前書裡面講什麼
[00:07:07.000 --> 00:07:08.000]  我給他們一個題目
[00:07:08.000 --> 00:07:11.000]  這個系列叫做睡醒
[00:07:11.000 --> 00:07:12.000]  睡醒
[00:07:12.000 --> 00:07:13.000]  我們真的要睡醒
[00:07:13.000 --> 00:07:14.000]  很多時候我們要認清楚
[00:07:14.000 --> 00:07:18.000]  現在的現實狀況是怎麼樣
[00:07:18.000 --> 00:07:20.000]  有時候我們
[00:07:20.000 --> 00:07:21.000]  很有愛心的
[00:07:21.000 --> 00:07:22.000]  算了
[00:07:22.000 --> 00:07:24.000]  有些不好的事情
[00:07:24.000 --> 00:07:26.000]  就用愛遮掩了它
[00:07:26.000 --> 00:07:29.000]  有時候我們誤解了遮蓋的意思
[00:07:29.000 --> 00:07:30.000]  愛能遮蓋很多的罪
[00:07:30.000 --> 00:07:32.000]  不是因為人家有犯錯
[00:07:32.000 --> 00:07:33.000]  算了
[00:07:33.000 --> 00:07:34.000]  不要理它了
[00:07:34.000 --> 00:07:35.000]  算了
[00:07:35.000 --> 00:07:36.000]  就這樣吧
[00:07:36.000 --> 00:07:37.000]  不是
[00:07:37.000 --> 00:07:38.000]  耶穌基督的愛
[00:07:38.000 --> 00:07:39.000]  是給我們有能力
[00:07:39.000 --> 00:07:40.000]  有勇氣
[00:07:40.000 --> 00:07:42.000]  能夠去正視這些
[00:07:42.000 --> 00:07:43.000]  我們能夠去看到
[00:07:43.000 --> 00:07:45.000]  我們不需要忌諱
[00:07:45.000 --> 00:07:46.000]  盡量不要
[00:07:46.000 --> 00:07:47.000]  說些好的事情
[00:07:47.000 --> 00:07:48.000]  算了
[00:07:48.000 --> 00:07:49.000]  人都是需要正面
[00:07:49.000 --> 00:07:50.000]  是
[00:07:50.000 --> 00:07:51.000]  但是某個程度上
[00:07:51.000 --> 00:07:52.000]  我們有問題
[00:07:52.000 --> 00:07:53.000]  我們都需要正面去處理
[00:07:53.000 --> 00:07:54.000]  去看一下
[00:07:54.000 --> 00:07:55.000]  怎樣用神的愛
[00:07:55.000 --> 00:07:56.000]  在當中逢寶
[00:07:56.000 --> 00:07:57.000]  這些的傷口
[00:07:57.000 --> 00:07:58.000]  這些的一切
[00:07:58.000 --> 00:07:59.000]  所以下年
[00:07:59.000 --> 00:08:00.000]  我們會逐一個問題
[00:08:00.000 --> 00:08:02.000]  仔細地去談
[00:08:02.000 --> 00:08:03.000]  其實當我們要預備
[00:08:03.000 --> 00:08:04.000]  這些講道的時候
[00:08:04.000 --> 00:08:05.000]  我心裡面都很沉重
[00:08:05.000 --> 00:08:06.000]  因為
[00:08:06.000 --> 00:08:07.000]  我們要一起去看一下
[00:08:07.000 --> 00:08:08.000]  這些什麼問題
[00:08:08.000 --> 00:08:09.000]  怎樣在神的角度裡面
[00:08:09.000 --> 00:08:11.000]  再去面對這些問題
[00:08:11.000 --> 00:08:13.000]  所以我們再有個祈禱先
[00:08:13.000 --> 00:08:14.000]  天父上帝
[00:08:14.000 --> 00:08:16.000]  今天我們要開始
[00:08:16.000 --> 00:08:18.000]  一個旅程
[00:08:18.000 --> 00:08:22.000]  我們要重申一次
[00:08:22.000 --> 00:08:23.000]  怎樣看到
[00:08:23.000 --> 00:08:25.000]  我們教會裡面
[00:08:25.000 --> 00:08:26.000]  有什麼地方
[00:08:26.000 --> 00:08:27.000]  我們需要神
[00:08:27.000 --> 00:08:29.000]  你去修剪
[00:08:29.000 --> 00:08:30.000]  我們再一次看到
[00:08:30.000 --> 00:08:31.000]  我們教會有什麼地方
[00:08:31.000 --> 00:08:33.000]  我們需要加強
[00:08:33.000 --> 00:08:34.000]  有什麼地方
[00:08:34.000 --> 00:08:37.000]  我們需要跟我們學習
[00:08:37.000 --> 00:08:38.000]  在神你的愛
[00:08:38.000 --> 00:08:39.000]  在神你的恩典
[00:08:39.000 --> 00:08:41.000]  和真理當中
[00:08:41.000 --> 00:08:43.000]  我們一起去成長
[00:08:43.000 --> 00:08:45.000]  求主你幫助我們
[00:08:45.000 --> 00:08:47.000]  聖靈你充滿我們
[00:08:47.000 --> 00:08:48.000]  親自跟我們說話
[00:08:48.000 --> 00:08:50.000]  禱告奉耶穌基督聖名求
[00:08:50.000 --> 00:08:51.000]  阿們
[00:08:51.000 --> 00:08:53.000]  所以我們很快地看一下
[00:08:53.000 --> 00:08:54.000]  哥倫多前書講到
[00:08:54.000 --> 00:08:56.000]  哥倫多教會有什麼問題呢
[00:08:56.000 --> 00:08:58.000]  第一個問題就是
[00:08:58.000 --> 00:09:00.000]  很常見的
[00:09:00.000 --> 00:09:02.000]  分黨分派
[00:09:02.000 --> 00:09:03.000]  我們一起讀一下
[00:09:03.000 --> 00:09:05.000]  你一章十一至十二節
[00:09:05.000 --> 00:09:06.000]  預備
[00:09:06.000 --> 00:09:07.000]  一二三
[00:09:07.000 --> 00:09:09.000]  我的弟兄們
[00:09:09.000 --> 00:09:11.000]  甲內加的人
[00:09:11.000 --> 00:09:13.000]  對我提起你們
[00:09:13.000 --> 00:09:15.000]  說你們中間有紛爭
[00:09:15.000 --> 00:09:17.000]  我的意思是
[00:09:17.000 --> 00:09:19.000]  你們各自說
[00:09:19.000 --> 00:09:21.000]  我是屬保羅的
[00:09:21.000 --> 00:09:23.000]  我是屬亞波羅的
[00:09:23.000 --> 00:09:25.000]  我是屬基法的
[00:09:25.000 --> 00:09:27.000]  我是屬基督的
[00:09:27.000 --> 00:09:28.000]  分黨分派
[00:09:28.000 --> 00:09:31.000]  當保羅離開了哥倫多教會之後
[00:09:31.000 --> 00:09:33.000]  陸續有些新的人來
[00:09:33.000 --> 00:09:35.000]  有些新的教師來
[00:09:35.000 --> 00:09:37.000]  有些人
[00:09:37.000 --> 00:09:38.000]  他說
[00:09:38.000 --> 00:09:40.000]  我跟開保羅的
[00:09:40.000 --> 00:09:41.000]  有些人說
[00:09:41.000 --> 00:09:42.000]  我跟亞波羅
[00:09:42.000 --> 00:09:43.000]  我跟彼得的
[00:09:43.000 --> 00:09:44.000]  基法即是彼得
[00:09:44.000 --> 00:09:45.000]  有些人說
[00:09:45.000 --> 00:09:46.000]  我跟誰都不跟
[00:09:46.000 --> 00:09:47.000]  我跟耶穌基督
[00:09:47.000 --> 00:09:48.000]  那麼完美
[00:09:48.000 --> 00:09:49.000]  但是問題就是
[00:09:49.000 --> 00:09:51.000]  教會開始
[00:09:51.000 --> 00:09:53.000]  出現分黨分派
[00:09:53.000 --> 00:09:55.000]  互相不喜歡對方
[00:09:55.000 --> 00:09:56.000]  排斥對方
[00:09:56.000 --> 00:09:58.000]  有時唱衰對方
[00:09:58.000 --> 00:10:00.000]  領姐妹
[00:10:00.000 --> 00:10:01.000]  認不認識他們
[00:10:01.000 --> 00:10:04.000]  你知不知道八十年代香港
[00:10:04.000 --> 00:10:08.000]  樂壇有兩大
[00:10:08.000 --> 00:10:11.000]  最受歡迎男歌星是哪兩個
[00:10:11.000 --> 00:10:14.000]  是就是他們
[00:10:14.000 --> 00:10:16.000]  就是譚詠麟和張國榮
[00:10:16.000 --> 00:10:18.000]  就算你不是在香港生活
[00:10:18.000 --> 00:10:20.000]  你在東南亞都會很認識他們
[00:10:20.000 --> 00:10:21.000]  認識我對不對
[00:10:21.000 --> 00:10:22.000]  都是你們的偶像
[00:10:22.000 --> 00:10:24.000]  我知道
[00:10:24.000 --> 00:10:25.000]  譚詠麟、張國榮
[00:10:25.000 --> 00:10:27.000]  以前做到個勢
[00:10:27.000 --> 00:10:28.000]  就好像勢不兩立
[00:10:28.000 --> 00:10:30.000]  有你無我這樣
[00:10:30.000 --> 00:10:31.000]  哪一個爭奪
[00:10:31.000 --> 00:10:35.000]  今年的最受歡迎男歌手獎呢
[00:10:35.000 --> 00:10:37.000]  不單止他們稱讚
[00:10:37.000 --> 00:10:38.000]  他們的歌迷
[00:10:38.000 --> 00:10:40.000]  那時候以前經常看電視
[00:10:40.000 --> 00:10:41.000]  當兩大歌迷
[00:10:41.000 --> 00:10:42.000]  一起走在一起的時候
[00:10:42.000 --> 00:10:44.000]  就會大家鬥大聲
[00:10:44.000 --> 00:10:45.000]  誰大聲過誰
[00:10:45.000 --> 00:10:47.000]  有時甚至會吵架
[00:10:47.000 --> 00:10:50.000]  很少
[00:10:50.000 --> 00:10:51.000]  我不知道你們在藥妝中
[00:10:51.000 --> 00:10:53.000]  有沒有一些弟兄姐妹
[00:10:53.000 --> 00:10:56.000]  以前你又是譚詠麟的歌迷
[00:10:56.000 --> 00:10:58.000]  也是張國榮的歌迷
[00:10:58.000 --> 00:10:59.000]  很少
[00:10:59.000 --> 00:11:01.000]  很容易你喜歡一個
[00:11:01.000 --> 00:11:02.000]  就會不喜歡另一個
[00:11:02.000 --> 00:11:04.000]  不喜歡到你會見到另一個
[00:11:04.000 --> 00:11:07.000]  為什麼張國榮的頭髮這麼噁心
[00:11:07.000 --> 00:11:09.000]  以前有個鴨屎尾的頭髮
[00:11:09.000 --> 00:11:11.000]  這麼像鴨屎尾的
[00:11:11.000 --> 00:11:14.000]  人就是這樣
[00:11:14.000 --> 00:11:15.000]  你喜歡的就會很喜歡
[00:11:15.000 --> 00:11:17.000]  慢慢不喜歡的
[00:11:17.000 --> 00:11:19.000]  你會更加不喜歡他
[00:11:20.000 --> 00:11:23.000]  但是我們在教會中又怎樣呢
[00:11:23.000 --> 00:11:26.000]  在教會中
[00:11:26.000 --> 00:11:29.000]  在教會中
[00:11:29.000 --> 00:11:32.000]  我是喜歡梁牧師的了
[00:11:32.000 --> 00:11:36.000]  我是喜歡Iris船導的了
[00:11:36.000 --> 00:11:38.000]  我是喜歡Alison的了
[00:11:38.000 --> 00:11:40.000]  我是喜歡Anson的了
[00:11:40.000 --> 00:11:43.000]  我們喜歡Catherine的了
[00:11:43.000 --> 00:11:44.000]  對不對
[00:11:44.000 --> 00:11:46.000]  但是真的我們人呢
[00:11:46.000 --> 00:11:47.000]  人和人之間
[00:11:47.000 --> 00:11:49.000]  是有一些很微妙的關係的
[00:11:49.000 --> 00:11:51.000]  我們有一些connection的
[00:11:51.000 --> 00:11:53.000]  很容易會和某些人
[00:11:53.000 --> 00:11:54.000]  感情好一點
[00:11:54.000 --> 00:11:55.000]  生活好一點
[00:11:55.000 --> 00:11:57.000]  正常的
[00:11:57.000 --> 00:11:59.000]  但是不等於
[00:11:59.000 --> 00:12:01.000]  我就是屬於這個黨
[00:12:01.000 --> 00:12:02.000]  我屬於那個黨
[00:12:02.000 --> 00:12:04.000]  我是屬於這個小組的
[00:12:04.000 --> 00:12:06.000]  我是夫婦小組的
[00:12:06.000 --> 00:12:08.000]  我和其他那些
[00:12:08.000 --> 00:12:10.000]  大專那些小組沒有什麼關係的
[00:12:10.000 --> 00:12:11.000]  我搞定我自己夫婦小組
[00:12:11.000 --> 00:12:12.000]  我喜歡自己夫婦小組
[00:12:12.000 --> 00:12:14.000]  牧師你不要逼我和他們合組
[00:12:14.000 --> 00:12:15.000]  很痛苦的
[00:12:15.000 --> 00:12:17.000]  大專那些學生說
[00:12:17.000 --> 00:12:20.000]  我不想和那些長者一起
[00:12:20.000 --> 00:12:23.000]  大家玩的那些遊戲都不對的
[00:12:23.000 --> 00:12:24.000]  是不是
[00:12:24.000 --> 00:12:26.000]  牧師你七八十年代的
[00:12:26.000 --> 00:12:28.000]  我們是這個零零後的
[00:12:28.000 --> 00:12:29.000]  或者一零
[00:12:29.000 --> 00:12:30.000]  沒有一零
[00:12:30.000 --> 00:12:31.000]  有沒有一零
[00:12:31.000 --> 00:12:32.000]  有啊有
[00:12:32.000 --> 00:12:33.000]  有一零
[00:12:33.000 --> 00:12:34.000]  有沒有得有
[00:12:34.000 --> 00:12:38.000]  如果教會是這樣的時候
[00:12:38.000 --> 00:12:41.000]  我們真的會四分五年
[00:12:41.000 --> 00:12:43.000]  雖然弟兄姐妹我告訴大家
[00:12:43.000 --> 00:12:45.000]  我們未至於去到這個階段
[00:12:46.000 --> 00:12:48.000]  但是我們很容易
[00:12:48.000 --> 00:12:49.000]  我們都會是
[00:12:49.000 --> 00:12:50.000]  我們喜歡的那些人
[00:12:50.000 --> 00:12:51.000]  我們熟悉的那些人
[00:12:51.000 --> 00:12:54.000]  自己很容易會合在一起
[00:12:54.000 --> 00:12:57.000]  我們就會傾向盡量不要鬥我們
[00:12:57.000 --> 00:12:58.000]  不要搞我們
[00:12:58.000 --> 00:12:59.000]  不要拆我們
[00:12:59.000 --> 00:13:00.000]  會不會
[00:13:00.000 --> 00:13:03.000]  是啊
[00:13:03.000 --> 00:13:04.000]  甚至當我們教會要增長
[00:13:04.000 --> 00:13:05.000]  要發展的時候
[00:13:05.000 --> 00:13:07.000]  有時我們要
[00:13:07.000 --> 00:13:08.000]  真的有時有些小組
[00:13:08.000 --> 00:13:10.000]  要由一個小組分開成為兩個小組
[00:13:10.000 --> 00:13:12.000]  或者成為三個小組
[00:13:12.000 --> 00:13:14.000]  不要動了
[00:13:14.000 --> 00:13:15.000]  我覺得現在很好
[00:13:15.000 --> 00:13:16.000]  所以不要拆我們
[00:13:16.000 --> 00:13:17.000]  真的
[00:13:17.000 --> 00:13:18.000]  人真的會這樣
[00:13:18.000 --> 00:13:19.000]  我也會這樣
[00:13:19.000 --> 00:13:21.000]  但是到了真的有需要的時候
[00:13:21.000 --> 00:13:24.000]  我們會不會被這些東西綁著我們呢
[00:13:24.000 --> 00:13:26.000]  分黨分派
[00:13:26.000 --> 00:13:28.000]  是對我們來說一個提醒
[00:13:28.000 --> 00:13:30.000]  第二
[00:13:30.000 --> 00:13:32.000]  在教會裡面
